"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content_pc","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Ln_C_org","Ln_C_org_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc"
"Isla Hermite","HER42PB","HER42PB1F",195,216.6,217.2,217.2,217.2,0.6,2038,2791,2447,2437,377,0.0645,0.01014,19360.1428571429,50638.5714285714,1.39428571428571,55.7142857142857,356.142857142857,107.428571428571,72.4285714285714,4894.28571428571,12.4285714285714,102.285714285714,656.857142857143,653.428571428571,33652.7142857143,5588.28571428571,6.02453528271429,1.79557722874392,0.166075966,-1.79557722809429,39241,118.819791521206,968.248049682666,0.0899735410842437,14.9411544145054,48.2784581755624,23.3299317248404,36.26686799664,778.529963946093,22.6116278557231,36.8768865538397,73.9559070695248,115.309521351386,381.114031179521,124.064115528644,0.148112214385056,0.0248751830180394,0.00417975983170083,0.0248751835951407,400.166215465524,87.22,12.78,0.64,68.57,3.43,39.77,3.43,3.6831128592196,0.317653434928922,3.4327,6.8277,1.1809,0.1731,0.3529,0.0112,0.0245,219.6
"Isla Hermite","HER42PB","HER42PB1F",196,217.9,218.5,218.5,218.5,0.6,2056,2806,2470,2458,375,0.0642,0.00997,19221.7142857143,49958,1.30428571428571,49.5714285714286,369,109.428571428571,94.7142857142857,5327.71428571429,0.357142857142857,131.571428571429,653.285714285714,691,32788.7142857143,5506.14285714286,5.95813067185714,1.7844837201515,0.167929484571429,-1.78448371959693,38294.8571428571,176.548118356549,902.401425826297,0.0568205194324324,19.3980853252509,11.7615191762516,22.4933852710609,13.6224604448473,548.095403582781,0.944911182523068,102.970638441025,98.672377569602,123.958326330532,942.264774233816,209.782767461509,0.150526128744875,0.0252315801350621,0.0042316469857225,0.0252315794104454,1108.84826562992,85.56,14.44,0.72,70.29,3.51,40.77,3.52,3.70794651683116,0.320136662723711,3.6744,7.3469,1.1539,0.1948,0.3992,0.0125,0.0276,220.5
"Isla Hermite","HER42PB","HER42PB1F",197,219.3,219.9,219.9,219.9,0.6,2073,2832,2491,2479,379,0.0547,0.00852,18981.5714285714,48712.1428571429,1.35428571428571,44.7142857142857,355.714285714286,108.142857142857,69.4285714285714,4555.14285714286,0.357142857142857,105,699.857142857143,694.142857142857,32498.4285714286,5487.42857142857,5.92125833228571,1.77831032892632,0.168963469428571,-1.77831033009354,37985.8571428571,359.221777895335,1027.91186855869,0.0830375703837612,8.57737888701604,48.7842675655253,42.274612442255,21.5550237211432,1064.12443328955,0.944911182523068,74.9199572877614,157.898098543996,71.5132355382055,1176.74733299646,99.8646703341696,0.140034113882605,0.0235720927324017,0.00396908960995918,0.0235720918701364,1260.1582478101,85.86,14.14,0.71,66.48,3.32,38.56,3.33,3.65221546974235,0.315401387817479,4.4562,8.9727,1.1597,0.1909,0.394,0.0104,0.0232,221.9
"Isla Hermite","HER42PB","HER42PB1F",198,220.7,221.3,221.3,221.3,0.6,2120,2841,2515,2504,361,0.0547,0.00802,20350.5714285714,51041.4285714286,1.32142857142857,43.2857142857143,285.571428571429,98.1428571428571,41.5714285714286,2470.42857142857,2,93.7142857142857,553.714285714286,822.714285714286,36210.2857142857,5909.42857142857,6.12960551514286,1.8129237964883,0.163210602,-1.81292379760583,42119.7142857143,384.730146614852,1097.23681083329,0.0837513326119992,13.187295473476,29.9936501216349,74.2078804697286,13.0748759440532,186.502776693232,5.29150262212918,60.3730466508421,100.069499658511,98.1745287497633,504.220095555408,131.859593435413,0.133510590181939,0.0220439987177882,0.00364106884703956,0.0220439986943004,560.579377158345,86.94,13.06,0.65,75,3.75,43.5,3.75,3.77276093809464,0.32523801190471,4.5702,9.2546,1.0762,0.1617,0.3355,0.0088,0.0196,222.2
"Isla Hermite","HER42PB","HER42PB1F",199,222,222.6,222.6,222.6,0.6,2153,2851,2539,2529,349,0.0544,0.00766,20076.4285714286,50436.2857142857,1.30857142857143,33.8571428571429,279.285714285714,61.1428571428571,38.4285714285714,2297,8.14285714285714,49.5714285714286,488.285714285714,813.428571428571,36315.8571428571,5868.85714285714,6.18837336842857,1.82254314934712,0.161635133714286,-1.82254314910305,42184.7142857143,406.518083707173,773.684844167984,0.11422617496712,12.3885507819192,35.2926540312772,26.6610113050785,21.9685922994408,241.034575666369,18.6407132502002,47.651013080721,83.2400430195994,85.2425111918092,630.343406028658,79.4804558186656,0.107296984452784,0.0173670712794866,0.00281179681217395,0.0173670707154694,666.250632091186,86.34,13.66,0.68,66.35,3.32,38.49,3.32,3.65039846729565,0.314869392346624,4.6635,9.4879,1.1364,0.1797,0.3746,0.0098,0.0218,222.5
"Isla Hermite","HER42PB","HER42PB1F",200,223.4,224,224,224,0.6,2190,2867,2565,2554,338,0.0545,0.00736,20205.8571428571,51089,1.25571428571429,27.5714285714286,261.571428571429,78.7142857142857,51.1428571428571,2363.14285714286,5.71428571428571,65.7142857142857,607.428571428571,799.428571428571,36589.5714285714,5885.28571428571,6.22053582985714,1.82751816602512,0.160866099428571,-1.82751816693195,42474.8571428571,257.480373731947,828.882782223558,0.0801783725737273,9.03432607442567,45.5296868092938,32.5408168598264,20.4566906042055,502.836099397351,15.1185789203691,60.3122825680759,87.8841228414954,104.300618634882,441.236466135358,148.659246024495,0.175371954085217,0.0280232438093778,0.00448182821313598,0.0280232429268388,463.826989501987,88.36,11.64,0.58,70.1,3.5,40.66,3.51,3.7052448082002,0.319857581819545,4.0559,8.2801,1.0819,0.1425,0.2981,0.0078,0.0173,222.7
"Isla Hermite","HER42PB","HER42PB1F",201,224.8,225.3,225.3,225.3,0.6,2212,2879,2589,2579,334,0.0544,0.00717,18835.6666666667,47070.5,1.24833333333333,26,248.166666666667,78.1666666666667,35,1899.83333333333,1.83333333333333,90.8333333333333,518.166666666667,757.833333333333,34427.8333333333,5500.66666666667,6.25927746683333,1.83400903754149,0.159780748833333,-1.83400903829694,39928.5,316.7166978021,921.999295010576,0.0679460570354651,11.5412304370028,46.5850476726886,27.8166616736564,21.0807969488822,307.642920715993,4.49073119510249,80.824295027341,86.2471255559666,57.7283870090501,759.875099385857,125.049856723895,0.071999186299667,0.0115948879045161,0.0018674286703281,0.0115948885627801,870.20382669809,88.13,11.87,0.59,93.63,4.68,54.31,4.68,3.99470837204675,0.34423191274496,4.0849,8.3883,1.1155,0.1502,0.316,0.0082,0.0183,223.5
"Isla Hermite","HER42PB","HER42PB1F",202,226.1,226.7,226.7,226.7,0.6,2229,2894,2616,2603,333,0.0543,0.00708,19546.5714285714,48807.7142857143,1.31428571428571,18.7142857142857,243.571428571429,82.2857142857143,43.2857142857143,2002,0.357142857142857,97,575.571428571429,712.142857142857,35402.1428571429,5752.57142857143,6.15890524657143,1.81750864697021,0.162493012857143,-1.81750864649481,41154.7142857143,266.0312369772,1340.41420392923,0.0907114735222145,8.32094316998351,21.5318147776505,71.247723438985,10.1933685258977,283.127768566302,0.944911182523068,67.6584559879005,102.881577785428,72.8181034528927,577.866025006785,193.822820416704,0.186375876204902,0.0301430455658756,0.00487903274125673,0.0301430459953333,691.357291682025,87.32,12.68,0.63,84.67,4.23,49.11,4.23,3.89406268005115,0.335407964500435,4.4562,9.1955,1.2479,0.1812,0.3831,0.0098,0.0221,224.4
"Isla Hermite","HER42PB","HER42PB1F",203,227.5,228.1,228.1,228.1,0.6,2251,2917,2643,2629,333,0.0546,0.00707,20526.4285714286,51233.2857142857,1.4,52,287.714285714286,69.5714285714286,47,2123.57142857143,0.357142857142857,61.8571428571429,462.285714285714,796.857142857143,37024.1428571429,5727.14285714286,6.470584971,1.86652338702648,0.154775799428571,-1.86652338639231,42751.2857142857,322.559481410203,1228.16390250999,0.061913918736689,22.6053091109146,29.4771905361546,32.1447618483279,24.9399278266799,573.168054803841,0.944911182523068,65.3157167697244,157.293477599162,86.4338447820616,739.231905104081,160.982844398017,0.268912155858312,0.0416813661497006,0.00646604456353135,0.0416813664974309,677.682500459154,89.24,10.76,0.54,74.75,3.74,43.36,3.74,3.76953735713139,0.325139984217514,4.3273,8.9662,1.1307,0.1364,0.2895,0.0074,0.0168,225.1
"Isla Hermite","HER42PB","HER42PB1F",204,228.9,229.5,229.5,229.5,0.6,2264,2952,2669,2655,344,0.0561,0.00741,19879.5714285714,51064.5714285714,1.32,35.1428571428571,332.285714285714,135.714285714286,73.1428571428571,3334.42857142857,0.357142857142857,96.8571428571429,693.714285714286,788.571428571429,34656.5714285714,5736,6.04506218557143,1.79898016866498,0.165511249857143,-1.79898016950192,40392.5714285714,198.46902121226,976.484315822645,0.100664459136943,13.4589322437873,51.5290024669418,106.258669114123,27.0642973394136,651.376966418795,0.944911182523068,54.9952378890772,44.6718191768751,96.5157278078848,344.090035282849,150.653022981065,0.148659089835738,0.0247645666696088,0.00412766211303147,0.024764566931953,419.361362527537,88.49,11.51,0.58,76.14,3.81,44.17,3.81,3.78804582560844,0.326747896662172,4.3544,9.0702,1.1498,0.1496,0.3191,0.0084,0.019,226.5
"Isla Hermite","HER42PB","HER42PB1F",205,230.3,230.9,230.9,230.9,0.6,2304,2968,2694,2679,332,0.0571,0.00723,19974,51093.8571428571,1.28428571428571,42.4285714285714,305.285714285714,107,62.4285714285714,3231,5.14285714285714,102.285714285714,673.285714285714,766.571428571429,35404.1428571429,5789.71428571429,6.11719991457143,1.81089416045182,0.1635425,-1.8108941604894,41193.8571428571,118.525665293781,455.055464960565,0.0571130874835599,8.24332341670403,36.5180972747955,21.6101827849743,20.181320925195,204.518947777461,13.6067210283322,82.2510674413293,81.3074705171964,87.4239805828606,292.32141475405,118.136523121506,0.135035386741754,0.0221908998711463,0.00364821763727367,0.0221909011589428,311.19470248888,88.43,11.57,0.58,75.58,3.78,43.84,3.78,3.78054664263976,0.325968665811549,4.5593,9.5471,1.14,0.1491,0.3197,0.0085,0.0193,227.1
"Isla Hermite","HER42PB","HER42PB1F",206,231.6,232.3,232.3,232.3,0.7,2358,2976,2719,2704,309,0.0571,0.00668,19858.375,52366.875,1.33,49.75,372,124.375,74,5519.375,13.75,137.625,599.25,748.625,34541,5590.25,6.180155757125,1.82124915437181,0.161838818,-1.82124915550508,40131.25,422.548708096813,924.123436019237,0.0922728872111722,5.92211352233547,50.5992659461154,31.0296517175795,15.8384703446117,531.771416386509,23.5113954134099,37.301618118866,81.771021761991,109.182596075173,576.142343522848,132.955148183782,0.0905279906266661,0.0147004081467454,0.00238746361637115,0.0147004077777287,685.650837838452,85.66,14.34,0.72,65.63,3.28,38.07,3.28,3.63942657039441,0.313562362776298,5.0521,10.6322,1.0935,0.1831,0.3945,0.0105,0.0237,227.2
"Isla Hermite","HER42PB","HER42PB1F",207,233.1,233.7,233.7,233.7,0.6,2408,2984,2743,2729,288,0.0569,0.00615,20527.5714285714,52994,1.29571428571429,42.2857142857143,298.571428571429,83.5714285714286,50.7142857142857,4773.71428571429,9.28571428571429,131.142857142857,511.857142857143,770,35936.7142857143,5796.14285714286,6.20128958471429,1.82467674378493,0.161282739714286,-1.82467674406591,41732.8571428571,267.522495716315,1008.85512669891,0.0457737708217064,11.6291915126588,30.945420462793,36.6599560958873,9.21437799879959,639.278425071506,15.8820053909478,37.4140284359961,115.046988330028,112.127903158253,562.601906112932,130.209355234085,0.0850472817186815,0.0137037158160116,0.00220831933932857,0.0137037151216166,671.190591057271,75.5,24.5,1.23,35.42,1.77,20.54,1.77,3.02237420450041,0.260448020543609,4.9832,10.5444,1.0767,0.3495,0.757,0.0199,0.0452,227.4
"Isla Hermite","HER42PB","HER42PB1F",209,235.8,236.4,236.4,236.4,0.6,2465,3006,2789,2776,271,0.0569,0.00568,17822.7142857143,45813,1.35571428571429,36.1428571428571,276.428571428571,88.1428571428571,61.1428571428571,4167,0.357142857142857,85.8571428571429,671.857142857143,615.857142857143,30762.5714285714,5317.57142857143,5.78228638385714,1.75452438142694,0.173037638,-1.75452438214664,36080.1428571429,825.384297218719,1399.48133249429,0.0824332341670403,19.68441491323,84.2256040699761,30.5528425924036,13.3345237563823,1041.97696711588,0.944911182523068,33.4336585465833,133.797643939681,107.770479216139,1763.15709804344,206.265086028358,0.145496599244496,0.0254012992731198,0.00443614990989232,0.0254012987596149,1957.72158631502,73.17,26.83,1.34,30.35,1.52,17.61,1.52,2.86846692250811,0.247590557763335,3.8992,8.3151,1.1141,0.4084,0.8914,0.0232,0.053,228.2
"Isla Hermite","HER42PB","HER42PB1F",211,238.4,239,239,239,0.6,2499,3039,2838,2822,270,0.0598,0.00585,18944.2857142857,49520.5714285714,1.26571428571429,47.2857142857143,318.428571428571,98.4285714285714,73.8571428571429,4686.71428571429,1.85714285714286,67.8571428571429,671.285714285714,797.428571428571,33289.7142857143,5649.71428571429,5.89320515157143,1.77365113015728,0.16973721,-1.77365113015127,38939.4285714286,201.970884276022,1072.47188885348,0.0492805380304582,27.1766706675308,75.8921540583679,37.5448937622554,44.2245353147947,1038.41477170504,3.18478525851542,46.6134049797858,63.82975869638,135.731176893713,468.171163246134,83.0235193297945,0.11044756260302,0.0185880147226055,0.0031293829106522,0.0185880160781571,490.05811122861,77.91,22.09,1.1,45.67,2.28,26.49,2.29,3.27676730328398,0.283269049623266,4.0849,8.7968,1.1382,0.3227,0.711,0.0193,0.0444,230.1
"Isla Hermite","HER42PB","HER42PB1F",212,239.7,240.3,240.3,240.3,0.6,2525,3059,2860,2844,267,0.0702,0.00676,19208.4285714286,49129.2857142857,1.25571428571429,44.4285714285714,390.428571428571,99,69.7142857142857,4346.42857142857,4.14285714285714,92.7142857142857,723.142857142857,727.142857142857,33133.4285714286,5680,5.83330090714286,1.76343461328441,0.171480836,-1.76343461333511,38813.4285714286,658.075187483127,1712.22931819755,0.0736788397613008,16.1643346378907,128.45473540364,46.039837821898,24.3769993075049,766.203814734882,10.9609697172676,50.5361728062658,177.552272651773,59.1986164574493,956.263711386292,124.153131253303,0.107676832730468,0.0186853736263332,0.00324344806460666,0.0186853735111566,1055.38316219637,76.35,23.65,1.18,39.24,1.96,22.76,1.96,3.12500460925813,0.269112874962475,4.4562,9.6411,1.1252,0.3486,0.7716,0.0245,0.0565,231
"Isla Hermite","HER42PB","HER42PB1F",213,241.1,241.7,241.7,241.7,0.6,2584,3066,2875,2863,241,0.0723,0.00626,19740.1428571429,50887.5714285714,1.26,70.8571428571429,454.857142857143,110.285714285714,65.1428571428571,4459.14285714286,0.357142857142857,89.2857142857143,840.857142857143,719.571428571429,34229.2857142857,5840.85714285714,5.85572014871429,1.76533327489521,0.171492660857143,-1.76533327435932,40070.1428571429,1215.08949307879,2522.89554924118,0.0757187779440037,34.0168025708304,186.136534629313,24.3153880338788,18.0778738741458,758.708865677173,0.944911182523068,76.0673260686748,253.280100923483,118.614019889243,2992.84729058499,199.099161702093,0.405523552726965,0.070040260921184,0.0121569836025034,0.070040261913418,3133.33605116397,75.47,24.53,1.23,32.36,1.62,18.77,1.62,2.93225985059842,0.253077301969602,3.9811,8.647,1.178,0.3828,0.8506,0.0277,0.0639,230.9
"Isla Hermite","HER42PB","HER42PB1G",220,241.3,242,242,242,0.7,2599,3070,2879,2868,235,0.0702,0.00596,20765.7142857143,52891.8571428571,1.27142857142857,53.8571428571429,373.714285714286,98.5714285714286,69.8571428571429,3969.28571428571,0.357142857142857,75.7142857142857,665.857142857143,791.857142857143,36491.1428571429,6042.57142857143,6.039889401,1.7977912296478,0.165761661857143,-1.79779122921377,42533.7142857143,896.585692927288,1739.59357596072,0.1060547926669,15.6676798051336,29.6125777652801,14.8420252757403,17.1797222661735,504.841134842013,0.944911182523068,75.7929510480456,147.571935646573,91.725003082454,1729.43202897863,213.785606892245,0.226409063973099,0.0371262936482157,0.00609591201609911,0.0371262940141717,1875.11863751655,76.04,23.96,1.2,44.63,2.23,25.89,2.23,3.25385679376345,0.280266537276651,5.9408,13.346,0.807,0.2542,0.5839,0.0178,0.0425,238.1
"Isla Hermite","HER42PB","HER42PB1G",223,245.6,246.2,246.2,246.2,0.6,2746,3100,2931,2927,177,0.0707,0.00445,21134.4285714286,51747.8571428571,1.28428571428571,14.8571428571429,183.428571428571,27.4285714285714,17.7142857142857,1518,0.357142857142857,27.7142857142857,359.285714285714,874,39119.7142857143,6076.14285714286,6.44025553685714,1.86239216171421,0.155327984142857,-1.86239216005535,45195.8571428571,265.010601764569,897.988943616314,0.0562308168347638,9.42388050696335,25.2313108581193,14.057704208691,15.1295988679397,228.80777958802,0.944911182523068,27.6327962495913,108.661115838363,90.4783583700176,764.817563057952,160.922785388343,0.130627189564744,0.0202609048715772,0.00314331072230684,0.0202609042506187,877.854283384858,80.95,19.05,0.95,69.35,3.47,40.22,3.47,3.69436438434451,0.318733078410627,5.0921,11.5922,1.0317,0.2428,0.5648,0.0172,0.041,238.9
"Isla Hermite","HER42PB","HER42PB1G",224,246.9,247.5,247.5,247.5,0.6,2777,3111,2949,2946,167,0.0704,0.00417,21672.5714285714,53576.5714285714,1.28571428571429,21,204.571428571429,55.1428571428571,41.8571428571429,1815.28571428571,6,54.2857142857143,341.285714285714,900.571428571429,40182.7142857143,6265.42857142857,6.41499204042857,1.85848182593845,0.155933456,-1.85848182547711,46448.1428571429,199.872340209826,1011.80150509588,0.0932482605480558,13.3166562369588,25.6700678018657,80.9082372638464,32.349284234372,467.458987251186,9.16515138991168,92.7985529443829,64.6753798744527,107.354330983675,433.505368780947,114.196989369039,0.122376780138538,0.0190738176941717,0.00297375589141331,0.0190738173400697,470.15757237031,86.61,13.39,0.67,78.71,3.94,45.65,3.94,3.82100360704098,0.329786510662463,5.0921,11.6431,0.9987,0.1545,0.3609,0.0109,0.0261,239.6
"Isla Hermite","HER42PB","HER42PB1G",225,248.3,248.9,248.9,248.9,0.6,2801,3124,2967,2966,161,0.075,0.00427,21531.2857142857,53533.2857142857,1.29428571428571,25.5714285714286,242.285714285714,34.1428571428571,24.2857142857143,1902.85714285714,3.85714285714286,37.8571428571429,368,936.571428571429,39928.7142857143,6229.71428571429,6.41058445914286,1.85764495409516,0.156086796,-1.85764495487208,46158.4285714286,698.680116191884,1653.62135068116,0.123539081921086,8.22308017831807,23.7256140469485,14.9602648308619,11.2355727596814,191.08150841236,7.58130532798874,59.4906955510091,114.555663325739,143.249033903499,1152.13102760142,148.846357346218,0.172170256539118,0.0266205049587171,0.00411860668437645,0.0266205038469719,1232.98281376815,86.7,13.3,0.67,76.75,3.84,44.52,3.84,3.79593852640734,0.327412487452925,5.3043,12.1813,1.0339,0.1586,0.3722,0.0119,0.0286,240.3
"Isla Hermite","HER42PB","HER42PB1G",226,249.7,250.3,250.3,250.3,0.6,2820,3138,2985,2984,159,0.104,0.00579,19921.1428571429,50245.5714285714,1.33,29.7142857142857,233.142857142857,51.7142857142857,39,2431,32.8571428571429,51.2857142857143,379.714285714286,819.285714285714,36482.8571428571,5784.42857142857,6.30554723171429,1.84096261577566,0.158739185285714,-1.84096261569596,42267.2857142857,941.190988158342,1496.68454226254,0.0946924847422786,18.3821859936397,51.2946669464074,20.4671630155418,30.6974483195808,945.77076151324,80.9267746616833,33.2651683983627,109.582106638073,85.2950062737444,1994.18115430632,213.692034746936,0.207558205728795,0.0330646580459025,0.00527062231480031,0.0330646558090847,2172.55415845695,86.8,13.2,0.66,74.64,3.73,43.29,3.73,3.76792166145389,0.32465575877161,4.9832,11.4912,1.0625,0.1616,0.3808,0.0168,0.0405,241.2
"Isla Hermite","HER42PB","HER42PB1G",227,251,251.6,251.6,251.6,0.6,2841,3152,2998,2997,155,0.1036,0.00562,20901.2857142857,51615.8571428571,1.33142857142857,36.1428571428571,297.714285714286,58.8571428571429,37.8571428571429,2246.14285714286,0.357142857142857,19.4285714285714,476.714285714286,785.714285714286,37636.4285714286,5942.57142857143,6.33634456,1.8460562419524,0.157897112,-1.84605624232238,43579,114.99958592058,536.531896713025,0.0691444313083301,20.4811179010373,41.084118122515,19.2823630245238,15.8999850254497,133.929619043522,0.944911182523068,30.7780069901499,100.091148935548,91.4215771134187,218.312358134591,139.786572009924,0.152121371034866,0.0239192618525086,0.00376307508478624,0.0239192631706657,269.35602214665,87.16,12.84,0.64,77.37,3.87,44.88,3.87,3.80399226121444,0.328018049262475,5.0786,11.7595,1.0456,0.154,0.3642,0.016,0.0386,242
"Isla Hermite","HER42PB","HER42PB1G",228,252.4,253,253,253,0.6,2858,3165,3011,3010,153,0.1048,0.00558,19499.1428571429,47348.8571428571,1.34857142857143,24.5714285714286,201.142857142857,34.5714285714286,49.4285714285714,2182.85714285714,0.357142857142857,24,482.285714285714,837.857142857143,34464.5714285714,5630.85714285714,6.12281032,1.81184147105044,0.163382184428571,-1.81184147131488,40095.4285714286,288.913152216734,947.101266773416,0.049473417585801,13.2395511361116,36.0759780252205,20.7272537404029,26.5006738458801,618.326620423065,0.944911182523068,26.5015722804013,103.986720763942,114.431098004328,535.714742856948,142.08850360653,0.125874303860445,0.0204387026273947,0.00332012338791412,0.0204387038059711,630.513245206595,85.17,14.83,0.74,67.05,3.35,38.89,3.35,3.66073714816766,0.315337347553655,4.5702,10.6256,1.0287,0.1791,0.4254,0.0188,0.0456,242.8
"Isla Hermite","HER42PB","HER42PB1G",229,253.7,254.3,254.3,254.3,0.6,2870,3183,3023,3023,156,0.1037,0.00561,20544.7142857143,50938.1428571429,1.33714285714286,23.5714285714286,216.571428571429,42.7142857142857,40.7142857142857,2588.57142857143,1.71428571428571,46.7142857142857,432.428571428571,767.428571428571,37164.1428571429,6018.85714285714,6.175847078,1.82040042225864,0.162000208285714,-1.82040042358353,43183,336.019698969031,712.210977302706,0.0890157824422699,6.92476576877377,26.6886813890405,18.8919231923264,10.8276541890705,211.671803462229,4.53557367611073,68.9122976101128,138.565095584298,66.2189729681183,659.313387439647,86.8128803258836,0.148724123020832,0.0238704847464697,0.00383319313337822,0.023870485373826,656.499301852891,85.45,14.55,0.73,66.46,3.32,38.55,3.32,3.65195610000934,0.314513469572789,4.7689,11.1353,1.1807,0.201,0.4795,0.0208,0.0509,243.9
"Isla Hermite","HER42PB","HER42PB1G",230,255,255.6,255.6,255.6,0.6,2877,3206,3035,3036,164,0.1044,0.00589,21342.8571428571,52047.2857142857,1.24428571428571,12.4285714285714,214.571428571429,23.4285714285714,26.2857142857143,1027.57142857143,1.57142857142857,11.4285714285714,273.285714285714,922.714285714286,39484.2857142857,6027.85714285714,6.55231732942857,1.87966438084992,0.152664847857143,-1.87966438096024,45512.1428571429,210.61056365674,450.431539113961,0.0222539456105675,8.46280376819926,31.2669001920409,14.987296207757,25.9789291908801,203.313269892267,4.1576092031015,20.3540097839643,86.2278266874336,123.421654347626,315.073385253718,123.905109622147,0.124489626939438,0.0189711911081231,0.00289170775706142,0.0189711913749132,380.272896996981,81.75,18.25,0.91,50.86,2.54,29.5,2.54,3.38439026334577,0.291401737928755,5.6544,13.2821,0.9894,0.2208,0.5298,0.0231,0.0566,245.5
"Isla Hermite","HER42PB","HER42PB1G",231,256.4,257,257,257,0.6,2886,3229,3046,3048,171,0.104,0.00609,21366,52911.2857142857,1.36142857142857,24,241.428571428571,45.1428571428571,40.1428571428571,2157.28571428571,0.357142857142857,30.2857142857143,362.857142857143,859.428571428571,39034.7142857143,6037.14285714286,6.46858808385714,1.86672269466065,0.154665745428571,-1.86672269559083,45071.8571428571,292.344545585057,1023.03286266632,0.126679197375177,7.76745346515403,22.0140647682123,25.842010831387,24.8892786250665,1179.0174884603,0.944911182523068,34.8363521134379,73.3403676279955,65.1609728361416,522.162399477951,153.87487186177,0.152005633616981,0.023388836480899,0.00360114620974988,0.0233888360706314,603.218984165073,80.54,19.46,0.97,58.71,2.94,34.06,2.94,3.52812367523454,0.30454150338196,4.9832,11.7404,0.974,0.2353,0.5661,0.0245,0.0603,246.5
"Isla Hermite","HER42PB","HER42PB1G",232,257.7,258.3,258.3,258.3,0.6,2891,3260,3057,3061,185,0.1041,0.00651,21335.7142857143,51905.4285714286,1.34428571428571,15.5714285714286,197.428571428571,11.1428571428571,34.7142857142857,1165.42857142857,0.714285714285714,54.5714285714286,327.714285714286,959.285714285714,39019.8571428571,6031.42857142857,6.47143544857143,1.86717989188758,0.154592619571429,-1.86717989149466,45051.2857142857,220.283691547751,473.693943787497,0.0621442254912294,9.07114735222145,27.1468668717475,9.49435922760758,17.5091812650229,122.884576117668,1.88982236504614,69.0576019056004,87.2290362316629,81.4856107659798,507.253857738387,118.032279684919,0.145986289562642,0.0225557161944102,0.00348629363636694,0.022555716653639,531.001165813445,87.98,12.02,0.6,74.34,3.72,43.12,3.72,3.76398692660074,0.32472243429858,4.8799,11.5483,1.1336,0.1549,0.3744,0.0161,0.04,247.9
"Isla Hermite","HER42PB","HER42PB1G",233,259,259.7,259.7,259.7,0.7,2896,3291,3068,3074,198,0.0978,0.00653,20799,51242.125,1.355,19.625,219.5,41.875,26.875,1585.625,0.357142857142857,16.5,458.25,889.5,37894.375,5989.375,6.329340464125,1.84499693730486,0.158057739125,-1.84499693780416,43883.75,124.023039334288,427.071234439542,0.100142755247554,9.1641771511218,30.9561902417871,18.5351981761343,22.9747532242304,216.680764193383,0.944911182523068,30.7803276692853,82.9591121319068,127.163561717071,262.612118913046,129.734825702276,0.134034865232835,0.0214118147503192,0.00342209533603173,0.0214118149112589,310.966121259903,85.44,14.56,0.73,80.92,4.05,46.94,4.05,3.84887019042288,0.332081897554594,4.9392,11.7257,0.9555,0.1629,0.3948,0.0159,0.0397,249.1
"Isla Hermite","HER42PB","HER42PB1G",234,260.5,261.1,261.1,261.1,0.6,2908,3308,3082,3089,200,0.0968,0.00649,21031,51527.4285714286,1.22571428571429,23,240.857142857143,22.5714285714286,35.5714285714286,1318.57142857143,0.714285714285714,51,414.142857142857,823.428571428571,38446,6029.42857142857,6.379329498,1.85280969154383,0.156836341428571,-1.85280969168755,44475.4285714286,403.950079424013,933.961608265718,0.0330943816264649,14.2945210949277,33.0828685345783,22.6705178801099,21.1884964297229,96.0500861406123,1.88982236504614,68.1199921706787,41.9023808847364,119.569864016617,758.244463657115,178.150551634338,0.153903633643685,0.0244059929039827,0.00387273061671588,0.0244059926206952,871.575557471039,86.21,13.79,0.69,72.52,3.63,42.07,3.63,3.73933489760243,0.322647627247369,5.2022,12.4176,1.0559,0.169,0.4118,0.0164,0.041,250.4
