"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zr","Zr_sd","Zr_ICP","Zr_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,1.7890284916607,0.089451424583035,0.655360740246421,0.032768037012321,-1.62840388833693,-3.78683271949739,0.530024942823535
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,1.80965723716244,0.0904828618581222,-0.28844935856733,-0.0144224679283665,-1.62276202167539,-3.78117225748631,0.535648214135527
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,2.49158693969095,0.124579346984547,-1.08775568727684,-0.054387784363842,-1.43625739618168,-3.59682979701076,0.724315004647405
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,2.48586503391989,0.124293251695995,-1.14017951723107,-0.0570089758615535,-1.43782231099472,-3.59835416582457,0.722709543835134
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,2.37193797377862,0.118596898688931,-1.01726720178603,-0.0508633600893013,-1.46898083599585,-3.62878422297824,0.690822550986533
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,2.1868636201893,0.109343181009465,-1.03673586018557,-0.0518367930092784,-1.51959781730152,-3.67853809625461,0.639342461651566
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,2.78625256709492,0.139312628354746,-1.01324726399838,-0.0506623631999192,-1.35566770741892,-3.51883927609139,0.807503861253543
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,2.81131675788071,0.140565837894036,-1.1614984726203,-0.0580749236310149,-1.34881276694856,-3.51225163524302,0.814626101345898
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,2.73870332622454,0.136935166311227,-0.902533180479528,-0.0451266590239764,-1.36867220528455,-3.53135656999207,0.794012159422957
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,2.77147622385634,0.138573811192817,-0.907089876044021,-0.045354493802201,-1.35970896907927,-3.52272634465725,0.80330840649871
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,2.37621045362789,0.118810522681395,-0.70337967751064,-0.035168983875532,-1.4678123324811,-3.62764032809416,0.692015663131957
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,2.55742033233514,0.127871016616757,-0.497788966006883,-0.0248894483003442,-1.41825226721522,-3.57931839639119,0.742813861960756
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,1.98056680924346,0.0990283404621731,-0.226774601985807,-0.0113387300992903,-1.57601904272012,-3.73446502786139,0.582426942421145
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,2.403992708987,0.12019963544935,-0.584253663075913,-0.0292126831537957,-1.46021401389795,-3.62020718287088,0.699779155074974
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,2.55893300694292,0.127946650347146,-0.939368071932927,-0.0469684035966463,-1.4178385576933,-3.57891662005946,0.743239504672864
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,2.81879777912187,0.140939888956094,-0.860143881879407,-0.0430071940939704,-1.34676674217545,-3.51028679458336,0.816753310232461
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,2.79626698714578,0.139813349357289,-1.08357919350913,-0.0541789596754567,-1.35292880976687,-3.51620631027656,0.81034869074282
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,2.46905214183467,0.123452607091734,-0.801031994081185,-0.0400515997040592,-1.44242055936284,-3.60283546675918,0.71799434803351
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,2.56579900956851,0.128289950478425,0.148480978327414,0.00742404891637069,-1.41596073767229,-3.57709329689137,0.745171821546785
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,1.66445458168441,0.0832227290842207,-0.152996885762513,-0.00764984428812564,-1.66247427761645,-3.82112027418462,0.496171718951725
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,0.982282743380701,0.0491141371690351,0.5923118182664,0.02961559091332,-1.84904512612686,-4.01206654457219,0.313976292318477
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,1.78782761150782,0.0893913805753909,0.396887364526461,0.019844368226323,-1.62873232351484,-3.78716238917949,0.529697742149797
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,2.75204234011809,0.137602117005905,-0.3971702121086,-0.01985851060543,-1.3650240465646,-3.52784245736645,0.797794364237241
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,2.41902026585183,0.120951013292591,-0.872321412941484,-0.0436160706470742,-1.45610404647057,-3.61619028059412,0.703982187652991
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,2.28859068090673,0.114429534045337,-0.683783288090052,-0.0341891644045026,-1.49177593582117,-3.6511415292027,0.667589657560363
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,2.57377016059975,0.128688508029988,-1.11017811997412,-0.055508905998706,-1.41378066466429,-3.57497717568098,0.747415846352393
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,2.66813388849505,0.133406694424752,-0.917855165713121,-0.0458927582856561,-1.38797262071776,-3.54998195973953,0.774036718304015
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,2.61324692457908,0.130662346228954,-0.380963355272806,-0.0190481677636403,-1.40298395196155,-3.56450799867477,0.758540094751673
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,1.79689247448099,0.0898446237240493,0.363873664425906,0.0181936832212953,-1.62625312533988,-3.7846742856511,0.53216803497134
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,1.50185740220477,0.0750928701102383,0.557184386370749,0.0278592193185375,-1.70694385556964,-3.86614393069758,0.4522562195583
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,1.79637467580833,0.0898187337904166,0.469514534906993,0.0234757267453497,-1.62639474088642,-3.7848163842245,0.532026902451668
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,2.14566484394257,0.107283242197128,-0.164404036327015,-0.00822020181635073,-1.53086549240968,-3.6896676349185,0.627936650099134
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,2.40725313164333,0.120362656582166,-0.502779130638649,-0.0251389565319324,-1.45932230335328,-3.61933544206058,0.700690835354012
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,2.56386939547369,0.128193469773684,-0.739896141230825,-0.0369948070615413,-1.41648847821911,-3.57760566667733,0.744628710239113
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,2.78472084458099,0.139236042229049,-1.05575081518264,-0.052787540759132,-1.35608662645525,-3.51924209453797,0.807068841627476
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,2.89190566775545,0.144595283387773,-0.72566309452794,-0.036283154726397,-1.32677207213881,-3.49111940034822,0.8375752560706
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,2.7647131130329,0.138235655651645,-0.877371414847949,-0.0438685707423974,-1.36155864866739,-3.52450628951821,0.801388992183433
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,2.87258439718455,0.143629219859227,-0.540349584696971,-0.0270174792348485,-1.33205635044276,-3.49617906347451,0.83206636258899
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,2.7239780201176,0.13619890100588,-0.366511721894438,-0.0183255860947219,-1.37269950852501,-3.53523827802177,0.789839260971755
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,2.55392385845229,0.127696192922614,-0.112073045661675,-0.00560365228308373,-1.41920853668061,-3.58024718404569,0.741830110684478
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,1.88559776022649,0.0942798880113246,0.0381497516567271,0.00190748758283636,-1.60199263919895,-3.76037694186778,0.556391663469872
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,1.81338488270452,0.090669244135226,-0.0599566923197932,-0.00299783461598966,-1.62174252782841,-3.78014992985867,0.536664874201839
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,2.30155151809005,0.115077575904502,-0.238580987182908,-0.0119290493591454,-1.4882312066856,-3.64765959740732,0.671197184036106
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,2.2075805165439,0.110379025827195,-0.120558961193949,-0.00602794805969745,-1.51393184178868,-3.67294901508585,0.645085331508489
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,2.06459418042245,0.103229709021122,-0.269793707709838,-0.0134896853854919,-1.55303794461742,-3.71162570933332,0.605549820098488
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,1.04451563505683,0.0522257817528414,-0.867506190260803,-0.0433753095130402,-1.83202471755335,-3.99442406430216,0.330374629195465
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,2.87870481293118,0.143935240646559,-0.587316428041798,-0.0293658214020899,-1.33038244499113,-3.49457584486757,0.833810954885317
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,2.76106279851807,0.138053139925903,-0.441921845581233,-0.0220960922790616,-1.36255699283541,-3.52546721415154,0.800353228480715
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,2.22068880612467,0.111034440306234,0.456854091109617,0.0228427045554808,-1.51034678510313,-3.6694151808186,0.648721610612343
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,2.62340930167342,0.131170465083671,0.0204976498647474,0.00102488249323737,-1.40020458874115,-3.56181586454511,0.761406687062818
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,2.78605535212643,0.139302767606321,-1.15970863433846,-0.0579854317169229,-1.35572164480236,-3.51889113894808,0.807447849343359
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,3.1439868151435,0.157199340757175,-1.05467838352902,-0.0527339191764512,-1.25782904206795,-3.42549978873183,0.90984170459593
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,2.66200202283347,0.133100101141673,-0.775414512440928,-0.0387707256220464,-1.38964965766827,-3.55160305554464,0.7723037402081
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,2.22893896285231,0.111446948142615,-0.891531448323916,-0.0445765724161958,-1.5080904053252,-3.66719206042612,0.651011249775711
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,2.50503022913547,0.125251511456774,-1.22023954331355,-0.0610119771656776,-1.43258071857993,-3.5932498692588,0.728088432098949
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,2.74581164374243,0.137290582187122,-1.09563179439001,-0.0547815897195005,-1.36672811325916,-3.52948365544092,0.796027428922595
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,2.31238289065592,0.115619144532796,-1.33303612606442,-0.066651806303221,-1.48526887629218,-3.64475123886083,0.674213486276475
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,2.13136744769763,0.106568372384881,-0.828123561666383,-0.0414061780833192,-1.53477576427834,-3.69353456657584,0.623983038019159
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,2.27742297987054,0.113871148993527,-0.467331258309796,-0.0233665629154898,-1.49483025049856,-3.65414329487978,0.664482793882662
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,2.34268656677348,0.117134328338674,-0.452007798826625,-0.0226003899413312,-1.47698096077181,-3.63662154070802,0.682659619164408
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,2.72678798770483,0.136339399385242,-0.253875304041593,-0.0126937652020796,-1.3719309953622,-3.5344973551656,0.790635364441205
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,2.32111763546351,0.116055881773175,-0.81394143515222,-0.040697071757611,-1.4828799639115,-3.64240684047388,0.676646912650883
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,2.41082447574567,0.120541223787284,-0.831468453838661,-0.041573422691933,-1.4583455572285,-3.61838071118343,0.701689596726422
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,2.35545157360623,0.117772578680311,-0.694766453623302,-0.0347383226811651,-1.47348979033307,-3.63320019954235,0.686220618876215
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,2.65037010001901,0.13251850500095,-0.752861649388295,-0.0376430824694148,-1.39283093485892,-3.55467940665994,0.769017536942098
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,2.49176167313424,0.124588083656712,-0.0689510332325397,-0.00344755166162699,-1.4362096073916,-3.59678325235573,0.724364037572533
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,2.35691020832229,0.117845510416115,0.0412624931641136,0.00206312465820568,-1.47309086047205,-3.63280936903092,0.68662764808682
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,2.09343674494263,0.104671837247132,0.0836544102160559,0.0041827205108028,-1.54514963637366,-3.70380493928482,0.613505666537496
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,2.36180851609371,0.118090425804686,0.0110299677587067,0.000551498387935334,-1.47175119590974,-3.63149708348043,0.687994691660942
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,2.58135498016008,0.129067749008004,-0.119778068036128,-0.00598890340180638,-1.41170625153008,-3.57296429632734,0.749551793267191
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,2.5057962063338,0.12528981031669,-0.414231687706892,-0.0207115843853446,-1.43237122735234,-3.59304595359586,0.728303498891185
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,2.62168570580641,0.131084285290321,-0.451480828825599,-0.0225740414412799,-1.40067598425374,-3.56227238155209,0.760920413044598
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,2.78777336324188,0.139388668162094,-0.197568110674996,-0.00987840553374982,-1.35525177669353,-3.51843935784346,0.807935804456397
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,2.79401075231839,0.13970053761592,-0.336459438468165,-0.0168229719234083,-1.35354587957619,-3.51679941297515,0.809707653822777
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,2.62641962288706,0.131320981144353,-0.411441881559774,-0.0205720940779887,-1.39938127978645,-3.56101862368834,0.762256064115439
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,2.24840333832935,0.112420166916467,-0.370372036932039,-0.0185186018466019,-1.50276698849007,-3.66195023632279,0.656416259342641
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,2.77894496560037,0.138947248280019,-0.188010891194764,-0.00940054455973819,-1.35766630269194,-3.52076130117064,0.80542869578677
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,2.4363949574325,0.121819747871625,0.683180086446322,0.0341590043223161,-1.45135214853401,-3.61154924018668,0.708844943118658
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,2.94987122049192,0.147493561024596,0.828894421531478,0.0414447210765739,-1.31091876106501,-3.47596571218841,0.854128190058404
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,2.10615418105879,0.105307709052939,0.246152813471892,0.0123076406735946,-1.5416714763063,-3.70035962213794,0.617016669525341
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,1.866274424953,0.0933137212476501,0.757827611683951,0.0378913805841976,-1.60727748218953,-3.7656620400192,0.551107075640145
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,1.13223517886431,0.0566117589432154,0.0952066645037981,0.00476033322518991,-1.80803382728177,-3.96963219604738,0.353564541483848
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,2.56024141034466,0.128012070517233,1.23457443789679,0.0617287218948397,-1.4174807154032,-3.57856912082714,0.743607690020743
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,2.53411895890883,0.126705947945441,0.334799952172586,0.0167399976086293,-1.42462508527586,-3.58551073498324,0.736260564431514
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,2.60521230353267,0.130260615176634,-2.09533829117734,-0.104766914558867,-1.40518138372568,-3.56663730907746,0.756274541626087
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,2.29237538502041,0.114618769251021,-1.62861413161826,-0.0814307065809131,-1.49074083671827,-3.65012456650886,0.668642893072319
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,2.57887599501524,0.128943799750762,-1.54537506342721,-0.0772687531713606,-1.41238424252289,-3.57362210281916,0.748853617773383
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,2.18901265456571,0.109450632728286,-1.20516384802149,-0.0602581924010743,-1.51901006632065,-3.6779580906002,0.639937957958898
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,2.28535409781864,0.114267704890932,-1.06172233674497,-0.0530861168372485,-1.49266112635398,-3.65201134152703,0.666689088819062
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,2.39645626332401,0.1198228131662,-1.18257414326317,-0.0591287071631583,-1.46227519699457,-3.62222267682621,0.697672282837082
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,2.56426847955949,0.128213423977974,-1.09925517611876,-0.0549627588059382,-1.41637933056402,-3.57749969448507,0.744741033357021
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,1.697474723205,0.0848737361602498,-0.962307917164298,-0.0481153958582149,-1.65344342134899,-3.81201432945573,0.505127486757748
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,1.05721713604882,0.0528608568024408,-0.84901928460296,-0.042450964230148,-1.82855091566888,-3.99082878679711,0.333726955459352
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,1.12136259770854,0.0560681298854271,-0.948072861242129,-0.0474036430621064,-1.81100742803429,-3.97270025449301,0.35068539842444
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,0.506490708607693,0.0253245354303846,-1.05662642275217,-0.0528313211376087,-1.97917205112984,-4.14842091776766,0.190076815507988
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,0.446129033850264,0.0223064516925132,-1.02557821776972,-0.0512789108884861,-1.99568069051461,-4.16590496829271,0.174543587263492
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,0.206130523740666,0.0103065261870333,-1.09941525070608,-0.0549707625353038,-2.06131917506965,-4.23583229037425,0.113193940234952
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,0.262396303165219,0.013119815158261,-1.12122745895634,-0.0560613729478168,-2.0459307441496,-4.21937960743182,0.127518119132616
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,0.111462372858152,0.00557311864290762,-1.08504211259295,-0.0542521056296476,-2.08721047729781,-4.26359520841106,0.0891742538154454
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,0.371668221233336,0.0185834110616668,-0.89750270201263,-0.0448751351006315,-2.01604537901488,-4.18753015839502,0.155439400365252
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,0.677416374683437,0.0338708187341719,-0.742604941921484,-0.0371302470960742,-1.93242467054131,-4.09913745027749,0.234288109194872
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,0.431564869292307,0.0215782434646154,-0.75909030998157,-0.0379545154990785,-1.99966392228533,-4.17012977543895,0.170801930868294
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,0.707757778121148,0.0353878889060574,-0.734568309729729,-0.0367284154864865,-1.92412643677305,-4.0904239999395,0.242171126393404
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,1.12602532316496,0.0563012661582478,-0.607129969146196,-0.0303564984573098,-1.80973219414756,-3.9713843451263,0.351919956831173
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,0.901587046225363,0.0450793523112682,-0.680436346767465,-0.0340218173383732,-1.87111502676486,-4.03500951041767,0.292779456887941
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,0.993960199013866,0.0496980099506933,-0.66741055508921,-0.0333705277544605,-1.84585139592049,-4.00875268571555,0.317049893874571
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,0.875260275016502,0.0437630137508251,-0.893150329991372,-0.0446575164995686,-1.8783152771522,-4.04251081352438,0.285880259219982
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,0.774573863630953,0.0387286931815477,-0.510365045477709,-0.0255182522738855,-1.90585254584447,-4.07127298185424,0.259567890165297
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,0.82011044706954,0.041005522353477,-0.314523949148712,-0.0157261974574356,-1.89339850049495,-4.05825052923663,0.271453528246737
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,0.855042068657174,0.0427521034328587,-0.207835916401351,-0.0103917958200676,-1.88384486325355,-4.04827701246036,0.280587285953253
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,0.74070129550586,0.037035064775293,-0.223484667456015,-0.0111742333728007,-1.91511653685301,-4.08097523087707,0.250742157171041
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,1.07658085710391,0.0538290428551953,-0.151801988736479,-0.00759009943682395,-1.82325502735348,-3.98535128713045,0.338841232423496
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,0.81384091215965,0.0406920456079825,-0.311382115040125,-0.0155691057520062,-1.89511318934932,-4.06004206281397,0.269815684115333
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,0.793706328602792,0.0396853164301396,-0.119621803725599,-0.00598109018627994,-1.90061990500024,-4.06579861948356,0.264558809483074
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,0.958236139235463,0.0479118069617732,-0.0859306308609297,-0.00429653154304648,-1.85562176134875,-4.01889550151776,0.307651978820262
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,2.6733502656206,0.13366751328103,-1.35080869222434,-0.0675404346112171,-1.38654596565547,-3.54860323532531,0.775511304014363
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,2.84122088903677,0.142061044451838,-1.02641175889676,-0.0513205879448381,-1.34063412513065,-3.5044013735145,0.823133123253198
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,2.68005986617346,0.134002993308673,-1.23851254210746,-0.0619256271053728,-1.38471092087933,-3.54683030328827,0.77740846152962
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,2.637897967007,0.13189489835035,-0.59163482231453,-0.0295817411157265,-1.39624200565975,-3.55797970705732,0.765495695737826
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,3.24376207031953,0.162188103515976,-1.49819811139468,-0.0749099055697342,-1.23054097039261,-3.39972829783031,0.938646357045094
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,3.60611959279636,0.180305979639818,-0.380696833774776,-0.0190348416887388,-1.13143786082899,-3.30708761096788,1.04421188930991
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,4.02329801333884,0.201164900666942,-1.48044010751246,-0.074022005375623,-1.01734148872664,-3.20227123035662,1.16758825290334
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,3.74074050111515,0.187037025055758,-1.57714405410761,-0.0788572027053807,-1.09461966388504,-3.27304980937439,1.08381048160431
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,3.56362887897474,0.178181443948737,-1.32932446043434,-0.0664662230217172,-1.14305887489961,-3.31787361159074,1.03175586179152
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,4.14332281394438,0.207166140697219,-2.04969907347394,-0.102484953673697,-0.984515259858922,-3.17247646565455,1.2034459459367
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,3.7075928676674,0.18537964338337,-1.6767866860563,-0.0838393343028152,-1.10368538860601,-3.28141191804079,1.07404114082877
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,4.34269968401908,0.217134984200954,-1.44657562078797,-0.0723287810393986,-0.929986606322473,-3.12333760217606,1.26336438953111
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,4.46799240019868,0.223399620009934,-2.16309577117362,-0.108154788558681,-0.895719626864736,-3.09268265900222,1.30124340527275
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,3.79775502392931,0.189887751196466,-1.83354024777219,-0.0916770123886093,-1.07902645510453,-3.25869581766528,1.10064290745622
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,3.73699521916058,0.186849760958029,-1.93871138246009,-0.0969355691230044,-1.09564398120942,-3.27399400530756,1.08270604288873
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,4.01658666258724,0.200829333129362,-2.22339192333885,-0.111169596166942,-1.01917701217406,-3.20394199358243,1.16558796923431
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,3.29483404706756,0.164741702353378,-1.91398686832697,-0.0956993434163486,-1.21657302052725,-3.386580662857,0.953434621802504
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,2.82669046109662,0.141334523054831,-0.974210190578008,-0.0487105095289004,-1.34460813009215,-3.5082145325378,0.818998272353503
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,3.43041474001119,0.171520737000559,-1.42529079092666,-0.0712645395463332,-1.17949232691929,-3.35182195557873,0.992837301740153
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,1.27261471887476,0.0636307359437381,-1.07579301471389,-0.0537896507356946,-1.76964067115504,-3.93014209300171,0.390860750691639
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,2.27577724285863,0.113788862142932,-1.63039319832852,-0.0815196599164259,-1.49528035197372,-3.65458577454447,0.664025070597028
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,1.57129199987484,0.0785645999937419,-1.11980405112231,-0.0559902025561154,-1.68795381365367,-3.84687979702415,0.470972169716817
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,2.13935690768934,0.106967845384467,-1.76541166968146,-0.088270583484073,-1.53259068385417,-3.69137341282739,0.626192045119046
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,1.56232584970419,0.0781162924852094,-1.17431920279296,-0.0587159601396478,-1.69040601433285,-3.84936425048282,0.468552221817122
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,1.41877179630914,0.0709385898154571,-1.38919883540569,-0.0694599417702844,-1.72966738521503,-3.88926883220408,0.429934061774014
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,1.72334710072448,0.086167355036224,-0.990362295444023,-0.0495181147722011,-1.64636744553798,-3.80488835196184,0.512153460885884
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,1.81197162122479,0.0905985810612397,-1.37931471968876,-0.0689657359844383,-1.62212904831876,-3.7805375057547,0.536279409117186
"South Georgia","POB4","POB_1H",283,317.9,319.1,318.5,1.66747541748482,0.0833737708742409,-1.16178627923669,-0.0580893139618344,-1.66164809297081,-3.82028669479876,0.496990508857133
