"depth","SH20_mean_age","surface","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc","Total_scatter"
71.3,1632.24,6.8,14894,65989,1.32,110,2188,3291,302,37416,27,37,2377,835,14148,3836,3.688216893,0.271133729,17984
71.4,1637.38,6.79,15822,72593,1.28,158,2613,3669,366,41763,83,73,2507,614,14623,4201,3.480837896,0.28728715,18824
71.5,1642.53,6.79,15876,68858,1.44,98,1928,3037,383,37890,39,76,2496,873,15971,4243,3.764082017,0.265669025,20214
71.6,1647.67,6.8,15682,66636,1.45,30,1796,2824,317,36470,12,81,2430,774,15885,3994,3.977215824,0.251432169,19879
71.7,1652.81,6.79,16086,68109,1.54,64,1430,3113,320,38131,101,40,2226,739,15783,4167,3.787616991,0.264018247,19950
71.8,1657.96,6.77,16626,71302,1.47,70,1613,3291,273,40258,103,0,2338,750,16375,4242,3.860207449,0.259053435,20617
71.9,1663.1,6.76,16850,69244,1.47,61,1554,3111,295,37106,72,117,2380,953,17136,4432,3.866425993,0.258636788,21568
72,1668.25,6.76,16720,67377,1.45,52,1298,3084,225,35648,68,72,2264,770,17713,4257,4.16091144,0.24033196,21970
72.1,1673.39,6.75,16415,63537,1.34,45,966,2833,225,30981,173,54,2310,881,18653,4302,4.335890284,0.230633142,22955
72.2,1678.53,6.76,17728,71573,1.41,90,1375,3322,305,36638,85,0,2314,928,20037,4460,4.492600897,0.222588212,24497
72.3,1683.68,6.77,18233,74096,1.4,52,1373,3373,253,38857,98,113,2163,909,20363,4468,4.557520143,0.219417571,24831
72.4,1688.82,6.78,18108,69343,1.29,59,1202,3174,186,33198,87,31,2140,834,21423,4597,4.660213183,0.214582458,26020
72.5,1693.97,6.78,18143,67603,1.29,27,1290,3136,218,31801,55,100,2017,938,21475,4642,4.62623869,0.216158324,26117
72.6,1699.11,6.79,18224,70687,1.49,38,1373,3174,242,35502,121,41,2100,826,20563,4604,4.466333623,0.223897291,25167
72.7,1704.25,6.8,18095,67869,1.48,44,1073,3472,187,32986,68,42,1846,859,20845,4539,4.592421238,0.21775006,25384
72.8,1709.4,6.8,18227,68699,1.45,27,1180,3198,250,33497,104,0,2095,863,20970,4379,4.788764558,0.208822127,25349
72.9,1714.54,6.8,17920,66999,1.35,34,1165,3123,209,30806,88,35,2004,951,21630,4593,4.7093403,0.212343967,26223
73,1719.69,6.8,19041,75829,1.44,52,1177,3536,238,38153,98,70,2175,885,22038,4975,4.429748744,0.225746438,27013
73.1,1724.83,6.8,18676,71278,1.38,54,1310,3267,275,33793,77,148,2256,826,22170,4824,4.595771144,0.21759134,26994
73.2,1729.97,6.79,19153,72789,1.36,45,1206,3300,264,34346,116,23,2313,970,23021,4833,4.76329402,0.209938752,27854
73.3,1735.12,6.8,19293,71705,1.49,77,1163,3349,268,33037,121,0,2013,1070,23414,4922,4.757009346,0.21021611,28336
73.4,1740.26,6.8,18727,68989,1.42,52,1047,2677,240,32311,71,81,1805,1078,22873,4605,4.9669924,0.201329078,27478
73.5,1745.41,6.8,18536,70171,1.43,52,1089,2817,213,34302,88,0,1758,929,21881,4660,4.695493562,0.212970157,26541
73.6,1750.55,6.8,18042,65882,1.5,70,1181,2664,197,30038,44,0,2082,958,21925,4673,4.691846779,0.21313569,26598
73.7,1755.7,6.8,17858,63844,1.42,16,906,2352,186,28267,157,46,1861,881,22024,4738,4.648374842,0.21512895,26762
73.8,1760.84,6.79,18262,65829,1.35,49,1050,2601,214,29675,15,55,2140,762,22369,4686,4.773580879,0.209486343,27055
73.9,1765.98,6.79,18541,65396,1.44,39,1011,2477,185,28218,110,0,2006,862,23272,4793,4.855414146,0.205955655,28065
74,1771.13,6.79,18343,61385,1.52,22,876,2170,161,24225,0,79,1745,869,23998,4949,4.849060416,0.206225519,28947
74.1,1776.27,6.79,19004,67297,1.44,55,1204,2311,268,28021,145,34,1862,1007,24823,5054,4.911555204,0.203601499,29877
74.2,1781.42,6.78,18882,63252,1.44,8,654,2037,181,24502,75,0,1665,911,25499,5155,4.946459748,0.202164791,30654
74.3,1786.56,6.78,18210,60796,1.27,26,794,1927,206,23604,9,0,1453,980,24599,4683,5.252829383,0.190373592,29282
74.4,1791.7,6.77,18576,64662,1.52,41,664,2190,279,27663,142,0,1615,862,23804,4668,5.099400171,0.196101496,28472
74.5,1796.85,6.77,18596,61525,1.41,23,542,1837,178,24440,29,0,1572,811,24835,4886,5.082889889,0.196738474,29721
74.6,1801.99,6.76,18769,62910,1.28,9,615,2052,138,25109,81,68,1542,826,24858,5051,4.921401703,0.203194143,29909
74.7,1807.14,6.75,19228,66935,1.36,14,800,2042,213,28068,83,122,1789,833,25430,4960,5.127016129,0.195045222,30390
74.8,1812.28,6.74,19433,66770,1.35,8,607,1904,183,28136,75,57,1724,843,25466,4846,5.255055716,0.19029294,30312
74.9,1817.42,6.75,18955,67619,1.39,39,696,1847,175,30559,45,0,1599,944,24518,5008,4.895766773,0.204258096,29526
75,1822.57,6.76,19194,70573,1.35,48,800,1943,229,33315,0,0,1877,901,24184,4860,4.976131687,0.200959312,29044
75.1,1828.29,6.74,18671,66370,1.37,40,806,2376,198,29687,136,57,1753,928,23075,4694,4.915850021,0.203423619,27769
75.2,1834.01,6.74,17473,66356,1.52,52,1052,3087,229,32062,144,5,2026,842,20081,4522,4.440734188,0.225187989,24603
75.3,1839.74,6.74,15325,59940,1.37,51,1090,2659,188,30683,117,0,2005,824,16588,3997,4.150112584,0.240957319,20585
75.4,1845.46,6.74,15489,60366,1.34,31,998,2339,206,31229,97,147,2176,776,16799,3994,4.206059089,0.237752247,20793
75.5,1851.18,6.74,15496,59876,1.41,51,785,2201,197,29927,83,44,2130,935,17696,3994,4.430645969,0.225700723,21690
75.6,1856.91,6.74,16783,63521,1.38,21,927,2831,193,31356,120,39,2120,768,18656,4168,4.476007678,0.223413379,22824
75.7,1862.63,6.74,17082,65787,1.37,47,941,2818,200,33397,18,91,2106,894,18921,4063,4.656903766,0.214734951,22984
75.8,1868.35,6.74,17069,65850,1.35,21,853,2832,220,34742,100,0,1930,859,18139,4225,4.293254438,0.232923535,22364
75.9,1874.07,6.74,17400,66380,1.36,34,960,2682,224,32903,49,156,2207,850,19716,4493,4.388159359,0.227885981,24209
76,1879.8,6.74,18333,71120,1.5,39,1333,3211,232,35313,110,176,2148,916,20787,4603,4.515967847,0.221436475,25390
76.1,1885.52,6.73,18172,68513,1.42,55,1145,2803,227,33951,75,55,1947,806,20784,4598,4.520226185,0.221227868,25382
76.2,1891.24,6.73,18595,71447,1.32,95,1512,2541,229,35718,9,103,1973,788,21918,4450,4.925393258,0.203029473,26368
76.3,1896.97,6.74,17351,65311,1.27,63,971,2389,190,31170,162,0,1946,764,20881,4454,4.688145487,0.213303961,25335
76.4,1902.69,6.75,16821,61798,1.48,41,876,2336,218,28451,119,72,1819,909,20897,4094,5.104298974,0.195913289,24991
76.5,1908.41,6.75,17337,64754,1.47,22,784,2422,208,30737,15,176,1802,698,20838,4510,4.620399113,0.216431519,25348
76.6,1914.13,6.74,18909,74489,1.43,53,1078,2760,250,38543,64,37,1929,925,21833,4669,4.676161919,0.213850593,26502
76.7,1919.86,6.74,19070,67911,1.48,15,871,2383,158,30010,125,0,1611,966,24617,4745,5.187987355,0.192752976,29362
76.8,1925.58,6.74,19427,67372,1.38,14,701,1948,137,27801,47,74,1548,844,26112,5230,4.992734226,0.200291054,31342
76.9,1931.3,6.75,19583,64681,1.48,0,692,1888,212,25143,68,59,1557,995,26606,5098,5.218909376,0.191610915,31704
77,1937.03,6.75,20055,68313,1.34,13,708,2214,203,28605,68,0,1560,805,26488,4987,5.311409665,0.188273935,31475
77.1,1942.75,6.75,19113,65203,1.27,37,825,2070,159,27747,55,60,1554,824,24781,4632,5.349956822,0.186917396,29413
77.2,1948.47,6.75,18029,63250,1.27,50,952,2593,189,27239,43,0,1758,1007,22740,4421,5.143632662,0.194415128,27161
77.3,1954.19,6.73,17727,63191,1.29,65,932,2352,168,27872,98,116,1785,769,22628,4368,5.18040293,0.193035178,26996
77.4,1959.92,6.72,17831,64162,1.43,64,1250,2362,233,28133,90,0,1753,893,22494,4696,4.790034072,0.208766782,27190
77.5,1965.64,6.72,17670,63981,1.4,56,1081,2528,236,28380,101,68,1686,944,22002,4597,4.78616489,0.208935551,26599
77.6,1971.36,6.72,17911,64506,1.43,15,820,2158,208,28003,10,187,1855,862,23048,4952,4.654281099,0.214855953,28000
77.7,1977.09,6.73,18686,62544,1.53,0,631,2026,167,24911,53,106,1548,746,24704,5056,4.886075949,0.204663212,29760
77.8,1982.81,6.74,18938,63060,1.41,19,729,1985,153,24948,62,67,1495,967,25285,4855,5.208032956,0.192011074,30140
77.9,1988.53,6.75,18259,60115,1.46,13,521,1682,193,24374,86,0,1391,747,24033,4781,5.026772642,0.198934798,28814
78,1994.25,6.76,18394,65839,1.38,18,762,1974,155,29698,0,0,1695,887,23246,4793,4.849989568,0.20618601,28039
78.1,1999.98,6.77,18493,64261,1.38,15,769,2400,182,28158,78,47,1692,810,22902,4627,4.949643397,0.202034757,27529
78.2,2005.7,6.77,17927,69558,1.53,74,1460,2960,264,36012,116,35,1739,728,19398,4506,4.304926764,0.232291989,23904
78.3,2011.42,6.76,16725,63979,1.33,50,1033,2817,132,32101,115,150,1665,799,18927,4120,4.593932039,0.217678449,23047
78.4,2017.15,6.74,15587,59675,1.28,56,1240,2481,203,28313,39,34,1872,805,18446,4194,4.398187887,0.227366367,22640
78.5,2022.87,6.71,17303,66040,1.36,79,1126,2734,242,30812,41,82,1934,875,21520,4630,4.647948164,0.215148699,26150
78.6,2028.59,6.7,19653,77810,1.5,82,1706,3681,264,39103,50,117,2053,916,22723,4881,4.655398484,0.214804383,27604
78.7,2034.32,6.7,19166,73998,1.51,80,1472,3421,234,35968,85,15,2093,982,22679,4832,4.693501656,0.213060541,27511
78.8,2040.04,6.69,19150,73001,1.41,52,1259,3058,159,35243,124,0,1870,924,23265,4958,4.692416297,0.213109822,28223
78.9,2045.76,6.68,18954,69069,1.35,52,1326,3162,234,30653,68,19,1926,828,23859,4778,4.99351193,0.20025986,28637
79,2051.48,6.67,19821,78169,1.26,106,2474,3215,306,37802,124,23,1848,976,24078,5022,4.794504182,0.208572141,29100
79.1,2057.21,6.68,18531,64412,1.4,72,1089,2407,203,25148,58,0,1796,792,25503,5026,5.074214087,0.197074854,30529
79.2,2062.93,6.69,19542,69605,1.4,34,1294,2343,149,29785,58,136,1767,924,25390,5215,4.86864813,0.205395825,30605
79.3,2068.65,6.7,19482,71924,1.39,65,1368,3556,200,32612,121,0,1837,916,24136,4776,5.05360134,0.197878687,28912
79.4,2074.38,6.7,18050,64730,1.32,57,1187,3229,182,27550,52,0,1590,907,23303,4466,5.217868339,0.191649144,27769
79.5,2080.1,6.72,18013,68146,1.43,49,1310,3075,170,30686,121,0,1881,1030,22755,4421,5.14702556,0.19428697,27176
79.6,2085.82,6.72,18008,65784,1.35,61,1074,2910,153,28178,41,32,1736,948,23573,4764,4.948152813,0.202095618,28337
79.7,2091.54,6.72,18342,67833,1.37,24,819,2492,118,30182,81,106,1678,975,24243,4825,5.024455959,0.199026523,29068
79.8,2097.27,6.71,18664,63389,1.48,27,945,2669,145,24700,70,61,1468,888,25583,4855,5.269412976,0.18977446,30438
79.9,2102.99,6.71,18941,63373,1.25,49,926,2332,144,24333,86,0,1458,1030,25832,4546,5.682358117,0.175983277,30378
80,2108.71,6.71,18149,61758,1.32,30,814,2412,144,22261,125,60,1564,997,25957,5055,5.134915925,0.194745155,31012
80.1,2114.05,6.7,19457,67475,1.4,30,725,2293,124,27686,80,81,1641,853,26687,5120,5.212304688,0.191853712,31807
80.2,2119.38,6.69,20294,70076,1.25,36,861,2535,157,29340,0,0,1482,920,27470,4982,5.513849859,0.181361485,32452
80.3,2124.71,6.69,18867,60280,1.4,20,717,2306,151,20886,37,4,1240,862,26789,5187,5.164642375,0.193624249,31976
80.4,2130.05,6.7,18843,62701,1.3,28,789,2362,138,22333,5,5,1456,1043,27304,5149,5.302777238,0.188580428,32453
80.5,2135.38,6.71,19314,66215,1.45,16,889,2796,150,25311,16,20,1432,855,27701,5140,5.389299611,0.185552868,32841
80.6,2140.72,6.7,18714,59797,1.28,41,700,2095,131,19519,40,0,1293,1037,27610,5131,5.381017346,0.185838464,32741
80.7,2146.05,6.7,19021,60787,1.29,13,572,2165,122,20219,45,0,1397,1026,28332,5024,5.63933121,0.177325992,33356
80.8,2151.38,6.71,20394,64246,1.36,0,523,1984,181,20898,72,0,1514,911,29932,5504,5.438226744,0.183883469,35436
80.9,2156.72,6.72,21092,68437,1.26,14,719,2372,142,25616,0,0,1380,1149,29278,5255,5.571455756,0.179486304,34533
81,2162.05,6.73,19903,64820,1.32,23,820,2476,128,23498,0,24,1146,965,28261,4990,5.663527054,0.176568416,33251
81.1,2167.39,6.73,18637,62465,1.42,34,1009,2427,191,21995,78,75,1539,966,26795,5182,5.170783481,0.19339429,31977
81.2,2172.72,6.71,19301,61672,1.35,5,685,2197,152,20654,63,101,1243,1084,27643,5241,5.274375119,0.189595919,32884
81.3,2178.05,6.69,19676,65442,1.4,38,821,2897,151,25326,47,59,1432,954,26528,5015,5.289730808,0.189045537,31543
81.4,2183.39,6.67,19367,64353,1.42,47,861,2812,211,24270,38,123,1619,995,26335,4804,5.481890092,0.182418834,31139
81.5,2188.72,6.67,19145,67370,1.44,61,1063,2907,107,27795,130,0,1858,1091,24855,4901,5.071413997,0.197183665,29756
81.6,2194.06,6.68,18274,65662,1.36,52,1033,2649,165,29162,88,16,1796,923,22538,4823,4.673025088,0.213994143,27361
81.7,2199.39,6.68,17904,65842,1.54,17,1099,2772,175,30153,0,0,1507,806,22558,4489,5.025172644,0.198998138,27047
81.8,2204.72,6.67,17797,67793,1.46,56,1374,2935,215,31927,76,0,1803,946,21619,4649,4.650247365,0.215042324,26268
81.9,2210.06,6.66,17270,64413,1.27,56,835,2296,171,30280,81,0,1880,993,21435,4385,4.888255416,0.204571962,25820
82,2215.39,6.66,18773,71891,1.43,19,874,2427,199,35683,13,71,1876,1024,22520,4925,4.572588832,0.218694494,27445
82.1,2220.73,6.66,19713,80947,1.55,76,1377,3156,237,44152,49,0,1935,839,22501,4763,4.724123452,0.211679481,27264
82.2,2226.06,6.67,18440,69885,1.46,79,1297,2953,189,34078,7,16,1947,1061,21660,4738,4.571549177,0.218744229,26398
82.3,2231.39,6.68,17013,61160,1.3,61,1006,2473,218,26689,18,116,2134,957,20818,4579,4.546407513,0.219953886,25397
82.4,2236.73,6.68,16926,59278,1.38,26,1087,2223,133,24426,94,39,1994,1004,21668,4663,4.64679391,0.215202141,26331
82.5,2242.06,6.68,18562,65504,1.39,52,937,2463,243,28538,67,0,1954,934,23455,4992,4.698517628,0.212833085,28447
82.6,2247.4,6.68,19368,67994,1.34,18,873,2609,181,28607,104,55,2004,905,24992,5368,4.655737705,0.214788732,30360
82.7,2252.73,6.68,20259,72122,1.41,27,1246,3277,190,31294,181,0,1965,867,25867,4899,5.280057155,0.189391889,30766
82.8,2258.06,6.68,18088,64787,1.41,32,880,2095,148,27714,65,89,1748,905,24208,4857,4.984146593,0.200636153,29065
82.9,2263.4,6.69,17869,62276,1.26,28,922,1928,114,24693,34,0,1759,950,24991,4755,5.25573081,0.190268497,29746
83,2268.73,6.65,17484,60620,1.25,37,941,2342,160,23763,57,0,1545,871,23916,4853,4.92808572,0.202918548,28769
83.1,2274.07,6.62,16346,56741,1.32,32,821,1864,177,21966,73,19,1583,832,22886,4605,4.969815418,0.201214716,27491
83.2,2279.4,6.61,17106,56766,1.13,31,663,1731,107,20157,40,71,1648,977,24659,4786,5.152319265,0.194087351,29445
83.3,2284.73,6.61,18749,65448,1.32,52,1048,2158,182,26843,42,0,1560,1004,25611,4969,5.154155766,0.194018195,30580
83.4,2290.07,6.62,17823,57914,1.42,55,677,1499,111,19589,55,23,1319,943,26477,5010,5.284830339,0.189220833,31487
83.5,2295.4,6.62,18872,59537,1.28,38,707,1857,128,19110,75,80,1513,1054,27970,5067,5.520031577,0.181158384,33037
83.6,2300.74,6.63,19227,61602,1.31,7,749,2044,140,21377,93,0,1369,919,27779,5035,5.517179742,0.181252025,32814
83.7,2306.07,6.62,19273,60707,1.46,33,829,1756,118,20313,0,135,1593,816,28169,5031,5.599085669,0.178600589,33200
83.8,2311.4,6.58,20010,68255,1.37,32,1394,2088,150,26369,71,0,1422,906,28230,5444,5.185525349,0.192844492,33674
83.9,2316.74,6.56,21408,70384,1.3,62,1092,2554,172,25223,42,4,1729,1017,30327,5509,5.504991832,0.181653312,35836
84,2322.07,6.57,21393,75393,1.44,90,1509,3225,216,31674,122,10,1803,979,28471,5179,5.497393319,0.181904394,33650
84.1,2327.41,6.59,19161,64007,1.23,51,966,2131,123,24175,55,82,1629,971,26327,5050,5.213267327,0.191818285,31377
84.2,2332.74,6.6,17835,60579,1.36,57,957,1995,154,23217,28,43,1290,1040,25237,4578,5.512669288,0.181400325,29815
84.3,2338.07,6.57,16618,56502,1.3,17,731,1641,126,21458,0,97,1123,831,23895,4802,4.976051645,0.200962544,28697
84.4,2343.41,6.54,18412,61665,1.34,25,806,2143,165,23187,38,7,1974,949,25471,5090,5.004125737,0.199835107,30561
84.5,2348.74,6.55,19293,66011,1.31,27,916,2405,196,26664,46,0,1919,958,25370,5206,4.873223204,0.205202996,30576
84.7,2359.41,6.63,18136,64619,1.39,36,1109,2461,208,26555,156,84,2034,1081,23835,4890,4.874233129,0.205160478,28725
84.8,2364.74,6.63,18717,68503,1.45,54,948,2885,241,29685,150,51,2226,1038,23954,5074,4.720930233,0.21182266,29028
84.9,2370.08,6.64,19410,73987,1.32,89,1508,3190,234,34678,16,59,2095,1007,23521,5019,4.686391711,0.213383785,28540
85,2375.41,6.64,18763,72348,1.29,75,1430,3126,219,34828,56,95,1745,1103,22817,4692,4.862958227,0.205636148,27509
85.1,2381.43,6.63,17497,66053,1.34,30,1175,2830,190,30359,0,45,1691,833,21932,4677,4.689330768,0.213250046,26609
85.2,2387.45,6.6,16699,62416,1.34,68,1341,2738,194,28079,31,48,1881,880,21160,4102,5.158459288,0.193856333,25262
85.3,2393.47,6.6,15464,57703,1.28,64,975,2485,148,27440,49,70,1456,831,18374,3996,4.598098098,0.217481223,22370
85.4,2399.48,6.62,14988,61655,1.37,52,1489,2129,198,32476,35,140,1694,834,16902,3837,4.405003909,0.227014554,20739
85.5,2405.5,6.64,15926,67325,1.31,83,1849,2318,260,36774,58,10,1881,783,17340,4254,4.076163611,0.24532872,21594
86.1,2441.61,6.58,19021,68395,1.47,35,1353,3641,180,29496,139,18,1721,902,23658,4782,4.947302384,0.202130358,28440
86.2,2447.62,6.58,18070,63386,1.3,55,1089,3156,175,26621,91,0,1592,773,22858,4676,4.888366125,0.204567329,27534
86.3,2453.64,6.59,17189,60098,1.35,26,962,2821,157,24282,28,105,1861,912,22043,4512,4.885416667,0.204690832,26555
86.4,2459.66,6.61,17783,63077,1.41,25,1027,2892,179,26522,99,149,2147,998,21961,4696,4.67653322,0.213833614,26657
86.5,2465.68,6.62,18524,67639,1.43,37,1276,3569,204,28855,174,0,2337,985,22553,4822,4.677104936,0.213807476,27375
86.6,2471.69,6.63,18563,67003,1.33,36,1245,3802,212,28085,205,0,2080,1075,22766,4735,4.808025343,0.207985593,27501
86.7,2477.71,6.64,18995,66571,1.38,57,1067,3749,184,26496,166,43,2241,1236,24086,4818,4.99916978,0.200033214,28904
86.8,2483.73,6.64,18748,65742,1.44,48,1078,3469,153,26101,70,97,1886,1103,24099,4747,5.076680008,0.196979128,28846
86.9,2489.75,6.65,17867,61732,1.37,27,1431,3103,172,23349,86,50,2043,990,23033,4946,4.65689446,0.21473538,27979
87,2495.77,6.64,18970,65202,1.36,22,1033,3202,125,25545,178,0,2000,1171,24212,5167,4.685891233,0.213406575,29379
87.1,2501.78,6.65,19732,71102,1.37,85,1505,4150,176,29839,157,0,1994,1120,24327,5002,4.863454618,0.20561516,29329
87.2,2507.8,6.65,18878,69823,1.4,32,1606,4233,181,29921,220,0,2075,1159,23073,4708,4.900807137,0.204048021,27781
87.3,2513.82,6.66,18377,67041,1.45,61,1551,4128,169,27880,136,116,1894,1053,22660,4556,4.973661106,0.201059135,27216
87.4,2519.84,6.65,17665,62313,1.34,59,1385,3896,147,24378,119,0,1761,1086,22603,4739,4.76957164,0.209662434,27342
87.5,2525.85,6.64,16879,57484,1.27,33,919,2737,153,20800,183,95,1895,1073,22889,4561,5.018417014,0.199266023,27450
87.6,2531.87,6.64,18519,66885,1.39,7,1202,3940,168,26970,168,19,2330,1198,23529,4903,4.798898633,0.208381147,28432
87.7,2537.89,6.65,19503,72471,1.39,61,1571,4483,187,31524,185,4,2413,1036,23817,5038,4.727471219,0.21152958,28855
87.8,2543.91,6.65,18389,67739,1.36,52,1411,4319,191,28404,148,0,1946,1189,22872,4835,4.730506722,0.211393844,27707
87.9,2549.92,6.66,17402,61528,1.3,45,1241,3432,98,24928,57,10,1965,985,22060,4695,4.698615548,0.212828649,26755
88,2555.94,6.65,17180,62265,1.19,40,1071,3510,156,25923,121,113,1829,1172,21884,4296,5.094040968,0.196307805,26180
88.1,2561.96,6.65,17288,60998,1.39,35,1055,3046,157,23253,160,0,2127,1136,22715,4730,4.802325581,0.208232446,27445
88.2,2567.98,6.66,17637,62559,1.28,37,1072,3260,118,24861,113,53,2058,1252,22563,4693,4.807798849,0.207995391,27256
88.3,2573.99,6.67,18295,67941,1.42,26,1052,3677,131,28878,92,0,2118,1047,23270,4960,4.691532258,0.213149979,28230
88.4,2580.01,6.69,18256,66659,1.42,46,1400,3941,184,27371,136,0,2152,1117,23135,4911,4.710853187,0.212275773,28046
88.5,2586.03,6.7,18598,70301,1.36,77,1665,4541,170,31252,152,0,2162,1001,22169,4729,4.687883273,0.213315892,26898
88.6,2592.05,6.71,16886,66688,1.34,45,1523,3735,140,32083,79,0,2010,873,19987,4309,4.638431191,0.215590134,24296
88.7,2598.07,6.7,15950,61946,1.33,52,1516,3743,147,28307,183,35,1798,989,19309,4012,4.812811565,0.207778756,23321
88.8,2604.08,6.67,16198,62923,1.36,56,1735,4188,181,28496,140,0,2017,947,19140,4155,4.606498195,0.217084639,23295
88.9,2610.1,6.65,15797,57656,1.33,39,1350,3464,169,23397,148,0,1943,919,19766,4369,4.524147402,0.221036123,24135
89,2616.12,6.63,17470,67687,1.42,61,1594,4224,216,32316,155,77,2072,1005,19552,4069,4.805111821,0.208111702,23621
89.1,2622.14,6.64,16555,63325,1.36,53,1523,3760,204,27676,166,36,2146,1070,19900,4595,4.330794342,0.230904523,24495
89.2,2628.15,6.62,16886,62785,1.4,63,1243,3358,149,26818,136,0,2147,1115,21287,4569,4.659006347,0.214638042,25856
89.3,2634.17,6.63,17467,63490,1.44,38,1308,3426,150,26284,166,74,2327,970,21934,4748,4.619629318,0.216467585,26682
89.4,2640.19,6.64,18117,66517,1.35,39,1192,3825,189,27845,145,43,2322,1062,22621,4954,4.566209124,0.219000044,27575
89.5,2646.21,6.67,18179,66981,1.34,48,1268,4091,162,29176,177,111,2204,1141,21866,4574,4.78049847,0.209183207,26440
89.6,2652.22,6.68,18082,67935,1.33,47,1410,4507,219,29598,158,33,2354,1021,21532,4576,4.70541958,0.212520899,26108
89.7,2658.24,6.69,17392,63980,1.32,54,1657,4114,179,27008,115,118,2227,950,20862,4549,4.586062871,0.218051961,25411
89.8,2664.26,6.7,17031,62255,1.3,47,1285,3865,169,25522,195,82,2055,1140,21281,4484,4.745985727,0.210704384,25765
89.9,2670.28,6.68,17148,63495,1.28,65,1357,3669,158,27558,140,0,2176,1063,20508,4611,4.447625244,0.224839087,25119
90,2676.29,6.67,16814,62643,1.29,23,1013,3146,132,27196,136,103,1798,1035,21164,4805,4.404578564,0.227036477,25969
90.1,2678.7,6.66,17145,62725,1.42,49,1048,3435,142,26455,108,103,2095,1025,21225,4689,4.526551504,0.220918728,25914
90.2,2681.1,6.66,17269,64714,1.59,64,1244,4056,167,27674,131,15,2236,1100,21149,4695,4.50457934,0.221996312,25844
90.3,2683.5,6.67,17683,67649,1.34,34,1575,4410,187,29793,132,53,2356,1102,21082,4663,4.52112374,0.221183948,25745
90.4,2685.9,6.68,17570,66672,1.35,54,1434,4526,209,29041,200,41,2167,1216,20750,4652,4.46044712,0.224192771,25402
90.5,2688.3,6.69,18150,70156,1.31,58,1563,4667,151,31624,156,0,2348,1144,21378,4751,4.499684277,0.222237815,26129
90.6,2690.7,6.7,18617,72665,1.42,60,1677,4976,161,32949,178,91,2421,1265,21692,4809,4.510709087,0.221694634,26501
90.7,2693.11,6.7,17710,68904,1.3,55,1616,4617,208,31823,151,0,2296,1110,20746,4434,4.678845286,0.213727948,25180
90.8,2695.51,6.7,16499,61508,1.35,37,1393,3617,176,26534,103,0,2136,1123,20223,4299,4.704117237,0.212579736,24522
90.9,2697.91,6.7,16661,64261,1.35,24,1355,3907,162,29749,151,0,2268,1028,19439,4314,4.506026889,0.221924996,23753
91,2700.31,6.69,17029,67671,1.37,55,1427,4003,224,32575,213,0,2224,1262,19426,4205,4.619738407,0.216462473,23631
91.1,2702.71,6.69,17016,67389,1.41,30,1416,4132,177,32326,131,0,2115,1071,19687,4450,4.424044944,0.226037487,24137
91.2,2705.11,6.69,17034,68252,1.3,48,1509,4323,178,32041,166,90,2430,1060,19610,4360,4.497706422,0.222335543,23970
91.3,2707.52,6.68,17145,69052,1.45,50,1536,4207,181,33448,138,0,2110,1124,19838,4445,4.462992126,0.224064926,24283
91.4,2709.92,6.69,16634,66540,1.35,63,1391,3868,163,32158,70,26,2322,1046,19092,4227,4.516678495,0.221401634,23319
91.5,2712.32,6.68,17236,69554,1.3,34,1824,4422,175,33993,122,43,2183,1006,19082,4401,4.335832765,0.230636202,23483
91.6,2714.72,6.68,16684,65844,1.46,72,1660,4521,167,31048,142,0,2126,969,18863,4216,4.47414611,0.223506335,23079
91.7,2717.12,6.67,16798,65837,1.54,59,1430,4216,144,31914,68,119,2143,974,18799,4055,4.636004932,0.215702963,22854
91.8,2719.52,6.66,16262,63525,1.25,25,1198,3821,140,29942,152,0,2130,1072,18925,4084,4.633937316,0.215799207,23009
91.9,2721.93,6.66,16085,63540,1.36,44,1304,3670,184,30165,164,62,2268,1001,18522,4297,4.310449151,0.231994385,22819
92,2724.33,6.66,16277,60825,1.41,44,943,3316,180,26388,59,80,2121,1157,19850,4524,4.387709991,0.22790932,24374
92.1,2726.73,6.67,17198,65469,1.36,29,1213,3978,192,30506,179,100,2132,1119,19653,4192,4.688215649,0.213300768,23845
92.2,2729.13,6.67,17033,66079,1.33,22,1373,4161,230,30868,57,0,2179,1062,19237,4473,4.300693047,0.232520663,23710
92.3,2731.53,6.68,17616,70090,1.38,36,1440,4483,219,33851,140,58,2243,926,19930,4675,4.263101604,0.234570998,24605
92.4,2733.93,6.69,17226,68058,1.41,27,1365,4098,183,32136,136,0,2408,1122,19625,4588,4.277462947,0.233783439,24213
92.5,2736.34,6.67,17211,66485,1.44,56,1328,4015,207,30410,109,28,2326,1120,20125,4616,4.359835355,0.22936646,24741
92.6,2738.74,6.66,17805,70481,1.36,43,1370,4090,168,33480,246,74,2399,1105,20418,4725,4.321269841,0.231413459,25143
92.7,2741.14,6.65,17365,68276,1.35,49,1516,4112,205,31947,226,0,2184,977,19967,4469,4.467889908,0.223819302,24436
92.8,2743.54,6.65,16824,65227,1.6,9,1241,3694,154,30531,134,89,2383,986,19381,4487,4.31936706,0.231515402,23868
92.9,2745.94,6.65,18002,71236,1.38,56,1391,4050,196,35203,106,0,2328,1178,20073,4492,4.468610864,0.223783191,24565
