"Location","Site","Section","Sample_ID","Core_section","Sample","Radius_1_cm","Radius_2_cm","Thickness_cm","section_cut_loss","section_depth_top","section_depth_bottom","section_depth_mid","field_depth_top","field_depth_bottom","field_depth_mid","strat_depth_top","strat_depth_bottom","strat_depth_mid","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate_cmyr-1","accrate_err_cmyr-1","Bag_mass","Wet_bag_g","Dry_bag_g","Wet_mass_g","Dry_mass_g","Water_Content_pc","Dry_mass","Dry_mass_err","Ash_Mass","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc"
"Marion Island","PB1","PB1.1B","PB1.1B_66","B",66,2.2,1.7,1.1,0.1929,43,44.1,43.6,83,84.1,83.6,83,84.1,83.6,83.6,0.5,1846.4,2668,2345,2322.1,411,0.01669,0.00306,1.1476,5.0716,2.1966,3.924,1.049,73.27,-0.404888549920687,1.34,NA,NA,NA,NA,NA,3.1998,2.2351,1.2263,-0.520831098188308,0.2454,0.0055,0.0051,93.2
"Marion Island","PB1","PB1.1B","PB1.1B_67","B",67,1.8,1.4,1.1,0.1929,44.3,45.4,44.9,84.3,85.4,84.9,84.3,85.4,84.9,84.9,0.5,1913.3,2723.1,2425.5,2399.5,405,0.01972,0.00346,1.1476,4.7457,3.1377,3.5981,1.9901,44.69,1.15243128791476,2.77,NA,NA,NA,NA,NA,2.2106,1.5518,1.6277,1.37200341014208,0.677,0.0178,0.0165,92.7
"Marion Island","PB1","PB1.1B","PB1.1B_68","B",68,1.3,2.2,1,0.1929,45.6,46.6,46.1,85.6,86.6,86.1,85.6,86.6,86.1,86.1,0.5,2063.4,2740.2,2478.5,2462.5,338,0.02005,0.00287,1.1476,3.2527,1.8207,2.1051,0.6731,68.03,-0.119361749701733,1.6,NA,NA,NA,NA,NA,2.3359,1.669,0.9012,-0.652089665840214,0.2203,0.0058,0.0052,90.8
"Marion Island","PB1","PB1.1C","PB1.1C_75","C",75,2.2,2.3,1.1,0.2386,6.5,7.6,7,86.5,87.6,87,86.5,87.6,87,87,0.5,2167.4,2752.5,2520.1,2509.2,293,0.01843,0.00227,1.1476,6.4857,2.9401,5.3381,1.7925,66.42,-0.0316330954359851,1.68,NA,NA,NA,NA,NA,4.1793,3.3184,1.2773,-0.186568095931187,0.362,0.0079,0.0076,96.7
"Marion Island","PB1","PB1.1C","PB1.1C_76","C",76,1.7,2.3,1.1,0.2386,7.8,8.9,8.4,87.8,88.9,88.4,87.8,88.9,88.4,88.4,0.5,2307.9,2782.1,2602.3,2581.8,237,0.01985,0.00195,1.1476,6.0336,3.0483,4.886,1.9007,61.1,0.258252892572572,1.95,NA,NA,NA,NA,NA,3.2835,2.6235,1.4881,0.309371076557123,0.4915,0.0115,0.0109,94.7
"Marion Island","PB1","PB1.1C","PB1.1C_77","C",77,1.9,2.1,1.1,0.2386,9.2,10.3,9.7,89.2,90.3,89.7,89.2,90.3,89.7,89.7,0.5,2379,2830.8,2712.6,2649.3,226,0.03193,0.00292,1.1476,7.3446,3.5724,6.197,2.4248,60.87,0.270785557467679,1.96,NA,NA,NA,NA,NA,3.454,2.7977,1.7941,0.716371824112529,0.6037,0.0224,0.0213,95.1
"Marion Island","PB1","PB1.1C","PB1.1C_78","C",78,2,1.8,1.1,0.2386,10.5,11.6,11.1,90.5,91.6,91.1,90.5,91.6,91.1,91.1,0.5,2430.6,2863.3,2744.2,2691.2,216,0.04297,0.00371,1.1476,5.7074,3.0125,4.5598,1.8649,59.1,0.367232587312631,2.04,NA,NA,NA,NA,NA,3.0357,2.4817,1.502,0.426412721264364,0.5329,0.0264,0.0252,95.4
"Marion Island","PB1","PB1.1C","PB1.1C_79","C",79,1.6,2.5,1.1,0.2386,11.8,12.9,12.4,91.8,92.9,92.4,91.8,92.9,92.4,92.4,0.5,2461.8,2899.8,2762.4,2722.3,219,0.04297,0.00371,1.1476,6.255,3.2227,5.1074,2.0751,59.37,0.352520328522723,2.03,NA,NA,NA,NA,NA,3.5409,2.9407,1.4424,0.33284553072157,0.516,0.0252,0.0243,96.7
"Marion Island","PB1","PB1.1C","PB1.1C_80","C",80,1.6,1.9,1.1,0.2386,13.2,14.3,13.7,93.2,94.3,93.7,93.2,94.3,93.7,93.7,0.5,2483.1,2950.8,2782.3,2753.5,234,0.03985,0.00362,1.1476,5.2177,2.7931,4.0701,1.6455,59.57,0.341622359048717,2.02,NA,NA,NA,NA,NA,2.6445,2.2081,1.5391,0.452532184348748,0.5507,0.0248,0.0242,97.6
"Marion Island","PB1","PB1.1C","PB1.1C_81","C",81,1.7,2.2,1.1,0.2386,14.5,15.6,15.1,94.5,95.6,95.1,94.5,95.6,95.1,95.1,0.5,2508.3,3011.9,2805.9,2787.1,252,0.04233,0.00407,1.1476,6.1535,3.4354,5.0059,2.2878,54.3,0.628783854688773,2.29,NA,NA,NA,NA,NA,3.2835,2.7877,1.5246,0.699179266132935,0.6264,0.0295,0.0294,99.5
"Marion Island","PB1","PB1.1C","PB1.1C_82","C",82,2.1,1.8,1.1,0.2386,15.9,17,16.4,95.9,97,96.4,95.9,97,96.4,96.4,0.5,2549.5,3040.3,2835.4,2818.7,245,0.03931,0.00365,1.1476,5.3159,3.0813,4.1683,1.9337,53.61,0.666381849374094,2.32,NA,NA,NA,NA,NA,3.2835,2.8205,1.2695,0.342433688056344,0.5353,0.0232,0.0232,100.2
"Marion Island","PB1","PB1.1C","PB1.1C_83","C",83,2.1,1.5,1.1,0.2386,17.2,18.3,17.8,97.2,98.3,97.8,97.2,98.3,97.8,97.8,0.5,2582,3072.2,2867.9,2852.7,245,0.04232,0.00387,1.1476,5.0653,2.8665,3.9177,1.7189,56.13,0.529067434001619,2.19,NA,NA,NA,NA,NA,2.7977,2.4228,1.4003,0.426743347379356,0.5628,0.026,0.0262,100.8
"Marion Island","PB1","PB1.1C","PB1.1C_84","C",84,2.1,2.1,1.1,0.2386,18.5,19.6,19.1,98.5,99.6,99.1,98.5,99.6,99.1,99.1,0.5,2608.4,3115.6,2897.4,2884.4,254,0.04212,0.00394,1.1476,5.3495,3.0921,4.2019,1.9445,53.72,0.66038796616339,2.31,NA,NA,NA,NA,NA,3.808,3.3587,1.1034,0.0835534400174462,0.4759,0.0215,0.0221,102.5
"Marion Island","PB1","PB1.1C","PB1.1C_85","C",85,1.6,1.8,1.1,0.2386,19.9,21,20.4,99.9,101,100.4,99.9,101,100.4,100.4,0.5,2638.5,3155.4,2927.4,2916.2,258,0.03868,0.00364,1.1476,4.7765,2.7338,3.6288,1.5862,56.29,0.520349058422414,2.19,NA,NA,NA,NA,NA,2.4955,2.206,1.4541,0.496836083757704,0.5937,0.0246,0.0253,102.8
"Marion Island","PB1","PB1.1C","PB1.1C_86","C",86,1.7,1.7,1.1,0.2386,21.2,22.3,21.8,101.2,102.3,101.8,101.2,102.3,101.8,101.8,0.5,2686.5,3170.1,2963.5,2950.8,242,0.04165,0.00364,1.1476,4.5228,2.8129,3.3752,1.6653,50.66,0.827126899115681,2.47,NA,NA,NA,NA,NA,2.4955,2.231,1.3525,0.601644562210234,0.6299,0.0278,0.0287,103.1
"Marion Island","PB1","PB1.1C","PB1.1C_87","C",87,1.9,2.2,1.1,0.2386,22.6,23.7,23.1,102.6,103.7,103.1,102.6,103.7,103.1,103.1,0.5,2714,3197.8,2994.8,2982.9,242,0.04165,0.0036,1.1476,5.1237,2.9333,3.9761,1.7857,55.09,0.58573687526645,2.25,NA,NA,NA,NA,NA,3.5409,3.224,1.1229,0.0627239947729369,0.4844,0.021,0.022,104.7
"Marion Island","PB1","PB1.1C","PB1.1C_88","C",88,1.9,2.1,1.1,0.2386,23.9,25,24.4,103.9,105,104.4,103.9,105,104.4,104.4,0.5,2739.2,3227.7,3025.5,3015,244,0.04041,0.00349,1.1476,7.6107,4.7364,6.4631,3.5888,44.47,1.16441905433616,2.78,NA,NA,NA,NA,NA,3.3682,3.0971,1.9189,1.9181977521092,1.033,0.0431,0.0455,105.6
"Marion Island","PB1","PB1.1C","PB1.1C_89","C",89,2.1,2.2,1,0.2386,25.2,26.2,25.7,105.2,106.2,105.7,105.2,106.2,105.7,105.7,0.5,2781.1,3252.5,3054.9,3046.9,236,0.03922,0.00322,1.1476,6.3029,3.6611,5.1553,2.5135,51.24,0.795522787641063,2.44,NA,NA,NA,NA,NA,3.6287,3.3855,1.4207,0.685623595418254,0.6809,0.0272,0.0289,106.5
"Marion Island","PB1","PB1.1C","PB1.1C_90","C",90,2,1.9,1.2,0.2386,26.5,27.7,27.1,106.5,107.7,107.1,106.5,107.7,107.1,107.1,0.6,2846,3268.1,3088.5,3081.1,211,0.04073,0.00302,1.1476,6.2901,3.9177,5.1425,2.7701,46.13,1.07396590770191,2.69,NA,NA,NA,NA,NA,3.582,3.3635,1.4357,0.952108244101973,0.7648,0.0315,0.0335,106.3
"Marion Island","PB1","PB1.1C","PB1.1C_91","C",91,1.9,2.2,1.3,0.2386,27.9,29.2,28.6,107.9,109.2,108.6,107.9,109.2,108.6,108.6,0.6,2894.6,3287.6,3125.5,3117.6,197,0.04303,0.00297,1.1476,6.242,3.7267,5.0944,2.5791,49.37,0.897418802223019,2.53,NA,NA,NA,NA,NA,4.2887,4.0785,1.1879,0.38376195243037,0.602,0.0259,0.0277,107
"Marion Island","PB1","PB1.1C","PB1.1C_92","C",92,1.9,2.2,1,0.2386,29.4,30.4,29.9,109.4,110.4,109.9,109.4,110.4,109.9,109.9,0.5,2924.2,3313.6,3157.7,3149.3,195,0.02403,0.00159,1.1476,5.9388,3.358,4.7912,2.2104,53.87,0.652214489057886,2.31,NA,NA,NA,NA,NA,3.134,3.0118,1.5288,0.727282485907272,0.713,0.0169,0.0183,107.7
"Marion Island","PB1","PB1.1C","PB1.1C_93","C",93,1.9,2.1,1.2,0.2386,30.6,31.8,31.2,110.6,111.8,111.2,110.6,111.8,111.2,111.2,0.6,3029.7,3333.3,3207.8,3202.9,152,0.02283,0.0012,1.1476,6.0074,3.5856,4.8598,2.438,49.83,0.872353472432805,2.51,NA,NA,NA,NA,NA,3.611,3.5027,1.3458,0.627764025294618,0.6887,0.0154,0.0165,107.3
"Marion Island","PB1","PB1.1C","PB1.1C_94","C",94,1.9,2.1,1.1,0.2386,32,33.1,32.6,112,113.1,112.6,112,113.1,112.6,112.6,0.5,3109.8,3369.4,3280,3262.6,130,0.02414,0.00108,1.1476,5.779,3.5514,4.6314,2.4038,48.1,0.966620908382956,2.6,NA,NA,NA,NA,NA,3.454,3.3849,1.3409,0.696203631098005,0.7168,0.0168,0.0181,107.5
"Marion Island","PB1","PB1.1C","PB1.1C_95","C",95,1.9,2,1.1,0.2386,33.4,34.5,33.9,113.4,114.5,113.9,113.4,114.5,113.9,113.9,0.5,3152.6,3467,3327.1,3318.1,157,0.02069,0.00108,1.1476,5.117,3.9592,3.9694,2.8116,29.17,1.99811371909762,3.54,NA,NA,NA,NA,NA,3.1172,3.0798,1.2734,1.37729342798195,0.9362,0.0187,0.0203,109
"Marion Island","PB1","PB1.1C","PB1.1C_96","C",96,1.9,1.8,0.9,0.2386,34.7,35.6,35.2,114.7,115.6,115.2,114.7,115.6,115.2,115.2,0.5,3194.4,3582.5,3375.5,3377.9,194,0.01598,0.00098,1.1476,5.7554,3.4107,4.6078,2.2631,50.89,0.814594234220574,2.46,NA,NA,NA,NA,NA,2.418,2.4107,1.9056,1.4897063070793,0.9799,0.015,0.0166,110.8
"Marion Island","PB1","PB1.1C","PB1.1C_97","C",97,2.1,2,1.1,0.2386,35.8,36.9,36.4,115.8,116.9,116.4,115.8,116.9,116.4,116.4,0.5,3306.3,3620.8,3454.3,3455.5,157,0.01594,8e-04,1.1476,5.1095,4.2383,3.9619,3.0907,21.99,2.38935082321443,3.9,NA,NA,NA,NA,NA,3.6289,3.6688,1.0918,1.21131911825586,0.9036,0.0136,0.0151,111.1
"Marion Island","PB1","PB1.1C","PB1.1C_98","C",98,1.9,1.8,1.1,0.2386,37.2,38.3,37.7,117.2,118.3,117.7,117.2,118.3,117.7,117.7,0.5,3409.5,3679,3536,3539.4,135,0.0148,0.00063,1.1476,5.5342,3.4364,4.3866,2.2888,47.82,0.981878065646565,2.61,NA,NA,NA,NA,NA,2.876,2.9234,1.5252,1.02649911997522,0.8487,0.0118,0.0131,110.9
"Marion Island","PB1","PB1.1C","PB1.1C_99","C",99,2,1.9,1.1,0.2386,38.5,39.6,39.1,118.5,119.6,119.1,118.5,119.6,119.1,119.1,0.5,3492.1,3775.9,3627.8,3629.9,142,0.01084,0.00047,1.1476,5.8531,3.4937,4.7055,2.3461,50.14,0.855461619748096,2.49,NA,NA,NA,NA,NA,3.1998,3.291,1.4705,0.819527171990098,0.7907,0.008,0.0089,112.2
"Marion Island","PB1","PB1.1C","PB1.1C_100","C",100,1.9,2,1.2,0.2386,39.9,41.1,40.5,119.9,121.1,120.5,119.9,121.1,120.5,120.5,0.6,3624.5,3910.4,3756.5,3757.9,143,0.00764,0.00033,1.1476,6.9734,4.2645,5.8258,3.1169,46.5,1.053804664175,2.68,NA,NA,NA,NA,NA,3.582,3.7217,1.6264,1.27248494952942,0.9476,0.0066,0.0075,113.2
"Marion Island","PB1","PB1.1C","PB1.1C_101","C",101,2,2.2,1.1,0.2386,41.3,42.4,41.8,121.3,122.4,121.8,121.3,122.4,121.8,121.8,0.5,3771.1,4090,3943.1,3939.7,159,0.00697,0.00031,1.1476,7.765,4.7104,6.6174,3.5628,46.16,1.07233121228081,2.69,NA,NA,NA,NA,NA,3.808,4.0061,1.7377,1.48871442873432,1.031,0.0065,0.0075,114.7
"Marion Island","PB1","PB1.1C","PB1.1C_102","C",102,2,2.1,1.2,0.2386,42.6,43.8,43.2,122.6,123.8,123.2,122.6,123.8,123.2,123.2,0.6,3857.4,4338.5,4149.9,4135.4,241,0.00737,0.00046,1.1476,6.6666,4.1639,5.519,3.0163,45.35,1.11646798865054,2.73,NA,NA,NA,NA,NA,3.7018,3.9258,1.4909,1.08931808182374,0.9048,0.006,0.007,117.3
"Marion Island","PB1","PB1.1C","PB1.1C_103","C",103,1.8,2,1.1,0.2386,44,45.1,44.5,124,125.1,124.5,124,125.1,124.5,124.5,0.5,3924.7,4605.2,4340.3,4317.1,340,0.00944,0.00078,1.1476,6.1663,4.1525,5.0187,3.0049,40.13,1.40090499192209,2.99,NA,NA,NA,NA,NA,2.8978,3.0934,1.7319,1.82396930933642,1.1588,0.0098,0.0118,120.1
"Marion Island","PB1","PB1.1C","PB1.1C_104","C",104,2.2,2.2,2,0.2386,45.3,47.3,46.3,125.3,127.3,126.3,125.3,127.3,126.3,126.3,1,4217.6,4741.8,4511.8,4501.3,262,0.01121,0.00074,1.1476,11.6291,8.1805,10.4815,7.0329,32.9,1.7948665884074,3.35,NA,NA,NA,NA,NA,7.4088,8.0312,1.4147,1.53401020648826,1.0765,0.0106,0.0128,120
"Marion Island","PB1","PB1.1C","PB1.1C_105","C",105,2.1,1.7,2.5,0.2386,47.5,50,48.8,127.5,130,128.8,127.5,130,128.8,128.8,1.3,4508.9,4925,4718.5,4721,208,NA,NA,1.1476,11.8195,7.37,10.6719,6.2224,41.69,1.31590083002485,2.92,NA,NA,NA,NA,NA,6.8994,7.5031,1.5468,1.37729342798195,1.0259,NA,NA,NA
