"Location","Site","Section","sample","field_depth_top","field_depth_bottom","field_depth_mid","water_content_pc","water_content_err","dry_mass_pc","dry_mass_err","density_gcm3","density_gcm3_err","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,71.58035749,3.579017875,28.41964251,2.841964251,0.360788755,0.036078875,2039.850817,36.30934454,5975.780316,1075.64045688,16588.68048,2156.5284624,1837.980819,257.31731466,366.7929674,44.015156088,16189.75967,2914.1567406,5.402833637,0.37819835459,5.507249153,2.97391454262,28.86151963,4.0406127482,35.42095591,3.1878860319,3.290427423,0.090157711,22.17089462,3.5473431392,214.4801797,4.289603594,9.110923126,0.4555461563,5.90081533,0.105034513,2.374515933,0.022795353
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,29.61002281,1.480501141,70.38997719,7.038997719,1.012276019,0.101227602,1919.062535,23.98828169,5333.453521,960.02163378,15380.19155,1999.4249015,1832.527324,256.55382536,315.5650704,37.867808448,16934.94085,3048.289353,4.923853521,0.34466974647,4.900777465,2.6464198311,28.38931831,3.9745045634,31.93149296,2.8738343664,3.519098592,0.078475899,20.66172394,3.3058758304,191.8197183,3.836394366,8.621791549,0.43108957745,5.546907042,0.017195412,2.135112113,0.015372807
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,75.74731616,3.787365808,24.25268384,2.425268384,0.292144605,0.02921446,1818.155266,21.27241661,5207.184,937.29312,15558.14641,2022.5590333,1580.648497,221.29078958,291.4015196,34.968182352,17138.00234,3084.8404212,4.715790685,0.33010534795,5.241528694,2.83042549476,33.07658228,4.6307215192,27.71352621,2.4942173589,3.519010192,0.08621575,18.82353425,3.01176548,198.4859127,3.969718254,8.287638868,0.4143819434,5.55327284,0.067749929,2.013655832,0.010672376
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,71.91050025,3.595525013,28.08949975,2.808949975,0.345137645,0.034513765,1537.778135,13.37866977,5837.940234,1050.82924212,17669.83951,2297.0791363,1819.746676,254.76453464,318.8457154,38.261485848,13667.24784,2460.1046112,5.347190156,0.37430331092,6.351383957,3.42974733678,33.89863255,4.745808557,28.93439766,2.6040957894,3.526025127,0.07157831,20.45548446,3.2728775136,217.6036906,4.352073812,10.6404829,0.532024145,6.561300175,0.142380214,1.938320973,0.021709195
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,67.13543578,3.356771789,32.86456422,3.286456422,0.603070633,0.060307063,1081.37795,27.68327553,6956.874444,1252.23739992,21182.64262,2753.7435406,2092.551562,292.95721868,343.7990278,41.255883336,11986.74089,2157.6133602,4.922970952,0.34460796664,6.39350629,3.4524933966,28.97734663,4.0568285282,27.00122448,2.4301102032,2.560291583,0.019714245,22.53472619,3.6055561904,287.7800097,5.755600194,20.13391113,1.0066955565,7.959380853,0.217291097,8.55452875,0.111208874
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,68.52043629,3.426021815,31.47956371,3.147956371,0.434378762,0.043437876,1396.766862,19.55473607,5864.826617,1055.66879106,16828.03623,2187.6447099,2256.103454,315.85448356,382.915235,45.9498282,14179.20706,2552.2572708,6.646599115,0.46526193805,7.84225117,4.2348156318,41.9704529,5.875863406,36.91192497,3.3220732473,3.985506849,0.07572463,22.63461313,3.6215381008,192.0094569,3.840189138,11.10116946,0.555058473,7.31800373,0.071716437,2.247212708,0.018651865
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,59.52633489,2.976316744,40.47366511,4.047366511,0.771593844,0.077159384,1620.284407,23.17006702,8871.994311,1596.95897598,23025.53265,2993.3192445,3140.602681,439.68437534,585.3572459,70.242869508,35487.97724,6387.8359032,9.632847657,0.67429933599,11.08791026,5.9874715404,61.64578206,8.6304094884,47.90043877,4.3110394893,6.892109508,0.119922705,34.84930473,5.5758887568,237.2807242,4.745614484,16.78597985,0.8392989925,10.39092417,0.078971024,3.601557628,0.046460093
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,63.18099355,3.159049677,36.81900645,3.681900645,0.587799686,0.058779969,1400.404816,30.80890594,7746.307975,1394.3354355,19806.58483,2574.8560279,2780.927179,389.32980506,509.8802514,61.185630168,25321.34917,4557.8428506,8.041928644,0.56293500508,8.769207812,4.73537221848,43.74139458,6.1237952412,42.59030524,3.8331274716,4.682840687,0.048701543,30.00680597,4.8010889552,201.9638553,4.039277106,18.09041528,0.904520764,8.055009204,0.107937123,2.572946266,0.042196319
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,58.6261659,2.931308295,41.3738341,4.13738341,0.743284189,0.074328419,1323.400898,31.62928146,8706.157013,1567.10826234,23961.57686,3115.0049918,2482.596033,347.56344462,510.7720501,61.292646012,30348.25974,5462.6867532,8.722415009,0.61056905063,8.979833284,4.84910997336,34.73791874,4.8633086236,44.27594323,3.9848348907,4.573916289,0.065864395,30.61922635,4.899076216,256.1176349,5.122352698,12.6893661,0.634468305,7.76861256,0.122744078,2.073978393,0.01825101
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,73.26248768,3.663124384,26.73751232,2.673751232,0.377380815,0.037738081,1598.916078,36.45528657,6598.380417,1187.70847506,19881.77207,2584.6303691,2488.325779,348.36560906,425.6460716,51.077528592,27170.31131,4890.6560358,6.251857157,0.43763000099,8.651530736,4.67182659744,40.88974473,5.7245642622,38.26194334,3.4435749006,3.722237356,0.115017134,22.88497366,3.6615957856,217.7898692,4.355797384,15.7899099,0.789495495,7.571533241,0.196102711,2.209085785,0.028276298
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,75.70263466,3.785131733,24.29736534,2.429736534,0.371069084,0.037106908,1482.982594,20.02026502,4618.995032,831.41910576,16479.65741,2142.3554633,1575.735639,220.60298946,285.4554922,34.254659064,13872.977,2497.13586,5.871694204,0.41101859428,11.09571628,5.9916867912,27.8525667,3.899359338,30.62449678,2.7562047102,3.358299908,0.053732799,17.215285,2.7544456,199.578966,3.99157932,9.92564195,0.4962820975,5.775742778,0.041007774,1.748714738,0.016437919
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,68.98881969,3.449440984,31.01118031,3.101118031,0.530621874,0.053062187,746.1273884,12.31110191,3415.579205,614.8042569,10723.74092,1394.0863196,1161.29693,162.5815702,213.0614752,25.567377024,10017.06936,1803.0724848,4.139917554,0.28979422878,5.323592416,2.87473990464,16.00316636,2.2404432904,21.4504263,1.930538367,1.692478385,0.017094032,12.67297664,2.0276762624,119.2508257,2.385016514,6.298210275,0.31491051375,3.645247462,0.013122891,1.178669272,0.009782955
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,80.10647259,4.005323629,19.89352741,1.989352741,0.315063631,0.031506363,1306.437254,29.00290704,4921.529077,885.87523386,16718.31854,2173.3814102,1911.570392,267.61985488,318.8247,38.258964,18126.438,3262.75884,5.075843538,0.35530904766,8.253068077,4.45665676158,36.18123,5.0653722,34.30741154,3.0876670386,3.075266769,0.043976315,16.21679654,2.5946874464,197.3571738,3.947143476,10.43275985,0.5216379925,5.613188538,0.092056292,1.741273362,0.040223415
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,69.14989162,3.457494581,30.85010838,3.085010838,0.547574206,0.054757421,1259.896121,32.63130953,7273.786524,1309.28157432,20223.29166,2629.0279158,2382.409952,333.53739328,443.5927218,53.231126616,18736.05749,3372.4903482,6.595896427,0.46171274989,10.60653138,5.7275269452,35.46679751,4.9653516514,37.68347236,3.3915125124,3.361097671,0.05747477,25.92994062,4.1487904992,220.559147,4.41118294,10.79469099,0.5397345495,6.907777422,0.069077774,2.021298155,0.025266227
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,72.9454191,3.647270955,27.0545809,2.70545809,0.402178631,0.040217863,1344.416439,10.48644822,5415.67046,974.8206828,17750.4328,2307.556264,1894.366875,265.2113625,330.5850441,39.670205292,13972.31801,2515.0172418,6.245626149,0.43719383043,8.570619866,4.62813472764,35.40585383,4.9568195362,37.52964617,3.3776681553,3.85635977,0.057074125,20.04468741,3.2071499856,211.7085625,4.23417125,11.40700042,0.570350021,6.150614387,0.077497741,1.940196079,0.02987902
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,56.09126618,2.804563309,43.90873382,4.390873382,0.795053383,0.079505338,1516.768292,13.34756097,8945.422022,1610.17596396,26370.11281,3428.1146653,3316.178876,464.26504264,654.0897303,78.490767636,29131.62831,5243.6930958,11.02836,0.7719852,12.14358742,6.5575372068,49.15261573,6.8813662022,53.75514157,4.8379627413,4.670383596,0.06538537,36.0531191,5.768499056,255.3811775,5.10762355,18.6667827,0.933339135,8.703494382,0.082683197,3.050648539,0.038438172
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,48.46093102,2.423046551,51.53906898,5.153906898,0.698967031,0.069896703,1197.776996,14.97221245,8976.759109,1615.81663962,26667.54291,3466.7805783,2867.600154,401.46402156,567.7982591,68.135791092,22528.01628,4055.0429304,9.134399757,0.63940798299,7.820727692,4.22319295368,39.76047449,5.5664664286,44.16857409,3.9751716681,3.406789555,0.121281708,32.92937976,5.2687007616,253.6262866,5.072525732,14.95542664,0.747771332,8.387066316,0.132515648,2.620337879,0.018080331
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,77.24749825,3.862374912,22.75250175,2.275250175,0.269401567,0.026940157,1488.067168,33.33270455,5721.295663,1029.83321934,19173.11646,2492.5051398,1937.934236,271.31079304,360.8953237,43.307438844,16524.5867,2974.425606,5.668266146,0.39677863022,7.733471223,4.17607446042,34.52810771,4.8339350794,29.23988643,2.6315897787,3.435134265,0.059084309,20.28673632,3.2458778112,218.7762183,4.375524366,9.993117862,0.4996558931,6.148477883,0.045498736,2.101736522,0.025010665
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,70.96204823,3.548102411,29.03795177,2.903795177,0.390327941,0.039032794,1561.45067,15.30221656,6594.697268,1187.04550824,20274.4736,2635.681568,2422.968415,339.2155781,431.4287933,51.771455196,17616.22911,3170.9212398,7.144032067,0.50008224469,7.374484715,3.9822217461,40.65077512,5.6911085168,32.82610384,2.9543493456,3.738156314,0.027288541,24.33687143,3.8938994288,219.7339196,4.394678392,20.92027695,1.0460138475,7.387883124,0.098997634,2.602507106,0.04762588
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,76.82229633,3.841114817,23.17770367,2.317770367,0.224223708,0.022422371,1436.002402,12.92402162,5009.073815,901.6332867,15679.13954,2038.2881402,1886.233337,264.07266718,299.9841868,35.998102416,15409.2047,2773.656846,5.39869674,0.3779087718,7.652397974,4.13229490596,44.99762802,6.2996679228,66.23589727,5.9612307543,3.947160352,0.053286665,17.07719827,2.7323517232,188.3177471,3.766354942,7.331532035,0.36657660175,6.671974273,0.028022292,1.678943755,0.041302016
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,63.82257046,3.191128523,36.17742954,3.617742954,0.599604911,0.059960491,1212.3254,27.76225166,7175.3422,1291.561596,23770.8588,3090.211644,2339.38198,327.5134772,436.78518,52.4142216,17175.5766,3091.603788,7.2536503,0.507755521,6.6532882,3.592775628,28.9478943,4.052705202,36.659792,3.29938128,3.3295444,0.122194279,24.826568,3.97225088,254.965373,5.09930746,15.9139461,0.795697305,6.8534089,0.058253976,3.0279132,0.035123793
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,76.8334819,3.841674095,23.1665181,2.31665181,0.298078963,0.029807896,1355.713487,19.38670286,6260.84885,1126.952793,19931.45628,2591.0893164,1783.788743,249.73042402,323.6804956,38.841659472,29105.71327,5239.0283886,7.23671292,0.5065699044,8.016836814,4.32909187956,31.06311504,4.3488361056,39.88560708,3.5897046372,5.055202832,0.167327214,19.90308814,3.1844941024,231.5407717,4.630815434,9.931686372,0.4965843186,6.34311646,0.072945839,1.546347398,0.026133271
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,75.97706345,3.798853173,24.02293655,2.402293655,0.402971752,0.040297175,1520.525972,43.79114799,5656.960644,1018.25291592,21097.44306,2742.6675978,2617.070294,366.38984116,421.6584628,50.599015536,12943.05626,2329.7501268,5.413025996,0.37891181972,7.99757167,4.3186887018,27.88986141,3.9045805974,25.82803284,2.3245229556,3.142110584,0.038962171,18.26896274,2.9230340384,237.9234012,4.758468024,19.67739493,0.9838697465,5.72084829,0.146453716,2.048179847,0.076397108
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,84.55037578,4.227518789,15.44962422,1.544962422,0.187676057,0.018767606,1357.682984,12.21914686,3648.143898,656.66590164,15108.07419,1964.0496447,1282.645911,179.57042754,195.5844371,23.470132452,7988.703067,1437.96655206,3.181449904,0.22270149328,6.481861022,3.50020495188,25.96709783,3.6353936962,17.02060447,1.5318544023,2.950543137,0.048093853,10.8681745,1.73890792,200.4648971,4.009297942,7.802635527,0.39013177635,3.699998786,0.06104998,1.325044907,0.019080647
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,80.12840061,4.006420031,19.87159939,1.987159939,0.317513884,0.031751388,1496.398904,23.64310268,5049.87496,908.9774928,16222.83208,2108.9681704,1694.217096,237.19039344,259.3390696,31.120688352,12805.9724,2305.075032,4.0172756,0.281209292,6.76410592,3.6526171968,22.2037868,3.108530152,20.90723648,1.8816512832,2.573376832,0.031395197,15.70363184,2.5125810944,201.5309088,4.030618176,6.75540424,0.337770212,4.60898984,0.074204736,1.425915296,0.010409182
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,84.05430901,4.202715451,15.94569099,1.594569099,0.223349145,0.022334914,1122.527929,11.44978487,3309.7982,595.763676,14715.29986,1912.9889818,1150.276453,161.03870342,172.5557713,20.706692556,6997.205183,1259.49693294,2.856953727,0.19998676089,5.489630722,2.96440058988,20.00182283,2.8002551962,15.64215778,1.4077942002,2.14979546,0.020638036,9.202783759,1.47244540144,193.3528611,3.867057222,5.180678081,0.25903390405,3.541512681,0.037894186,0.969481945,0.01289411
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,69.43733975,3.471866988,30.56266025,3.056266025,0.509389576,0.050938958,1280.002013,30.3360477,5997.873908,1079.61730344,19331.44723,2513.0881399,2133.687133,298.71619862,334.5877951,40.150535412,14513.69839,2612.4657102,5.301363572,0.37109545004,7.080750354,3.82360519116,29.54255159,4.1359572226,29.06945023,2.6162505207,2.539765801,0.023873799,21.18442756,3.3895084096,222.8833073,4.457666146,11.73028539,0.5865142695,6.344814905,0.065986075,2.638854252,0.051457658
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,79.71111846,3.985555923,20.28888154,2.028888154,0.343529575,0.034352957,1401.647809,2.522966056,4295.763522,773.23743396,16304.49768,2119.5846984,1670.874143,233.92238002,264.1328625,31.6959435,10760.96847,1936.9743246,4.125981149,0.28881868043,7.101215107,3.83465615778,30.53387748,4.2747428472,22.37893368,2.0141040312,2.464539361,0.013062059,15.49870515,2.479792824,201.1247375,4.02249475,9.839292734,0.4919646367,5.338712382,0.032566146,2.093713099,0.022193359
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,85.36560999,4.268280499,14.63439001,1.463439001,0.21879694,0.021879694,447.033557,5.051479195,1024.567593,184.42216674,5436.594439,706.75727707,410.3823586,57.453530204,66.61077661,7.9932931932,3223.639501,580.25511018,1.260301438,0.08822110066,2.834914669,1.53085392126,7.835581975,1.0969814765,7.99662512,0.7196962608,0.9343279,0.008595817,4.023302013,0.64372832208,74.85729626,1.4971459252,2.834914669,0.14174573345,1.326106999,0.025726476,0.722195206,0.013793928
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,83.11089897,4.155544949,16.88910103,1.688910103,0.254796532,0.025479653,1183.99773,17.04956731,3756.973168,676.25517024,14110.24974,1834.3324662,1400.001342,196.00018788,211.0280805,25.32336966,11941.27554,2149.4295972,5.526713106,0.38686991742,27.22539319,14.7017123226,42.45588235,5.943823529,30.50864809,2.7457783281,2.30066192,0.062578004,12.28390196,1.9654243136,180.6386068,3.612772136,7.531822497,0.37659112485,4.644822497,0.113333669,1.256992054,0.022877255
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,84.81309131,4.240654565,15.18690869,1.518690869,0.195658501,0.01956585,836.8221931,3.59833543,3191.150345,574.4070621,13479.76097,1752.3689261,914.3215586,128.005018204,153.4316483,18.411797796,10687.50441,1923.7507938,2.678001972,0.18746013804,5.932120552,3.20334509808,20.43760841,2.8612651774,16.5256,1.487304,2.16000989,0.07214433,7.299756414,1.16796102624,178.3340179,3.566680358,6.704264966,0.3352132483,2.470007352,0.038038113,0.898650731,0.025341951
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,84.28234186,4.214117093,15.71765814,1.571765814,0.181470174,0.018147017,833.2937056,28.91529158,3125.582355,562.6048239,14253.70812,1852.9820556,982.7018051,137.578252714,143.7066162,17.244793944,6996.743289,1259.41379202,4.257107492,0.29799752444,4.605044162,2.48672384748,16.48459618,2.3078434652,37.24969056,3.3524721504,2.086742869,0.046117017,8.233526579,1.31736425264,188.1781856,3.763563712,5.05239131,0.2526195655,3.143125381,0.092722199,0.756981545,0.007645514
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,86.18426726,4.309213363,13.81573274,1.381573274,0.202157788,0.020215779,859.0633449,14.60407686,2826.666898,508.80004164,11992.59067,1559.0367871,1202.301468,168.32220552,150.7094709,18.085136508,9342.936185,1681.7285133,3.122609518,0.21858266626,6.051611715,3.2678703261,25.87423565,3.622392991,33.9089395,3.051804555,2.017664875,0.042774495,7.965558382,1.27448934112,182.2674644,3.645349288,3.847254066,0.1923627033,4.176386513,0.063481075,0.952548023,0.024099465
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,70.75583485,3.537791742,29.24416515,2.924416515,0.401041202,0.04010412,1203.95387,48.03775942,5457.248831,982.30478958,19005.72883,2470.7447479,2108.785455,295.2299637,365.7716364,43.892596368,13791.08364,2482.3950552,5.441252987,0.38088770909,7.643347532,4.12740766728,26.97965714,3.7771519996,33.08473766,2.9776263894,2.19542961,0.055983455,19.53359169,3.1253746704,225.088187,4.50176374,10.66656208,0.533328104,5.609209351,0.103770373,1.478016,0.004434048
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,85.34301771,4.267150886,14.65698229,1.465698229,0.190791821,0.019079182,648.6931151,21.08252624,2756.113305,496.1003949,10921.53411,1419.7994343,775.5257867,108.573610138,131.1007878,15.732094536,11345.31869,2042.1573642,2.424955924,0.16974691468,6.281092925,3.3917901795,32.78276452,4.5895870328,17.72327666,1.5950948994,1.772024963,0.082399161,7.558500739,1.20936011824,150.0197423,3.000394846,6.063146568,0.3031573284,2.604761668,0.073714755,0.787633918,0.020242192
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,81.08934056,4.054467028,18.91065944,1.891065944,0.243991857,0.024399186,719.2964267,16.04031032,2828.534907,509.13628326,13096.11662,1702.4951606,993.0986057,139.033804798,174.0963235,20.89155882,8584.603441,1545.22861938,2.969961652,0.20789731564,7.062851662,3.81393989748,17.54257349,2.4559602886,19.13786718,1.7224080462,1.866833038,0.080647187,7.439046804,1.19024748864,166.9684155,3.33936831,6.36986061,0.3184930305,2.49335352,0.020196164,2.743961713,0.017286959
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,85.86324572,4.293162286,14.13675428,1.413675428,0.190939371,0.019093937,753.1282518,10.09191857,3423.57602,616.2436836,13147.58443,1709.1859759,599.0527127,83.867379778,107.6482229,12.917786748,7683.311513,1382.99607234,3.689626761,0.25827387327,5.405800223,2.91913212042,15.70576463,2.1988070482,34.46965096,3.1022685864,1.887790808,0.033413897,7.303239025,1.168518244,192.3751513,3.847503026,4.803531513,0.24017657565,2.882703635,0.006341948,0.649923953,0.019692696
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,88.35931459,4.417965729,11.64068541,1.164068541,0.142526569,0.014252657,670.9631777,6.709631777,2194.360902,394.98496236,11323.61093,1472.0694209,690.7048329,96.698676606,104.6054626,12.552655512,9567.109814,1722.07976652,2.746114854,0.19222803978,5.360618674,2.89473408396,16.67157469,2.3340204566,22.71049639,2.0439446751,1.703350504,0.055358891,4.662067798,0.74593084768,171.3980626,3.427961252,2.662592467,0.13312962335,1.537065024,0.020135552,0.509992759,0.020042715
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,88.43386559,4.42169328,11.56613441,1.156613441,0.149096641,0.014909664,741.4445825,11.34410211,2525.307497,454.55534946,11871.90515,1543.3476695,549.7826232,76.969567248,83.17074012,9.9804888144,5459.728289,982.75109202,2.27561944,0.1592933608,3.651541303,1.97183230362,16.66345413,2.3328835782,20.69597487,1.8626377383,1.661949497,0.074953922,4.800340815,0.7680545304,190.1380415,3.80276083,3.129892546,0.1564946273,2.226385175,0.077700843,0.559160578,0.031368908
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,73.17352547,3.658676273,26.82647453,2.682647453,0.408431499,0.04084315,916.3058162,24.46536529,5697.238235,1025.5028823,21435.85886,2786.6616518,1725.260893,241.53652502,306.2265551,36.747186612,11114.88978,2000.6801604,5.029922831,0.35209459817,6.72326864,3.6305650656,24.69330757,3.4570630598,25.50832915,2.2957496235,2.151234956,0.070560507,18.92485386,3.0279766176,248.0408721,4.960817442,10.2233775,0.511168875,5.325335184,0.085205363,1.686751783,0.025638627
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,77.91274175,3.895637088,22.08725825,2.208725825,0.322670089,0.032267009,1039.769396,18.4039183,5573.411793,1003.21412274,18063.59942,2348.2679246,2165.153606,303.12150484,346.4020468,41.568245616,13675.84016,2461.6512288,5.877569688,0.41142987816,7.291340643,3.93732394722,32.30269493,4.5223772902,29.23295322,2.6309657898,2.242037963,0.017039489,21.81206384,3.4899302144,211.4460624,4.228921248,23.116,1.1558,6.913959552,0.085733098,2.178953363,0.052730671
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,75.47426899,3.773713449,24.52573101,2.452573101,0.382799429,0.038279943,1148.87735,9.535682008,4695.135297,845.12435346,16570.75403,2154.1980239,1731.529863,242.41418082,288.8091125,34.6570935,12238.61735,2202.951123,4.779923294,0.33459463058,6.769791583,3.65568745482,30.25871619,4.2362202666,26.6817226,2.401355034,2.24979649,0.100115944,16.08852231,2.5741635696,202.828785,4.0565757,9.612839085,0.48064195425,5.789430375,0.087420399,1.67270819,0.007359916
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,86.60530107,4.330265054,13.39469893,1.339469893,0.154469379,0.015446938,736.5789762,28.35829058,1688.278234,303.89008212,9282.261886,1206.69404518,544.0403813,76.165653382,91.45583254,10.9746999048,16448.97625,2960.815725,2.063550218,0.14444851526,8.708805886,4.70275517844,37.91346404,5.3078849656,18.35356327,1.6518206943,2.126541239,0.068261974,3.265430798,0.52246892768,146.7512531,2.935025062,3.113895793,0.15569478965,3.128752166,0.127027338,0.611488315,0.001712167
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,80.54199127,4.027099563,19.45800873,1.945800873,0.235306237,0.023530624,860.6907676,14.97601936,4369.778556,786.56014008,16688.31951,2169.4815363,1581.334342,221.38680788,300.501993,36.06023916,12270.07289,2208.6131202,5.122309014,0.35856163098,7.561017887,4.08294965898,20.55300982,2.8774213748,29.3359331,2.640233979,2.072902542,0.043738244,13.37718549,2.1403496784,196.4487137,3.928974274,9.298215317,0.46491076585,3.408070141,0.066798175,1.037726746,0.009547086
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,87.97607322,4.398803661,12.02392678,1.202392678,0.154935347,0.015493535,841.7675868,36.53271327,1951.694876,351.30507768,11281.74843,1466.6272959,644.4824408,90.227541712,100.7317857,12.087814284,5685.831956,1023.44975208,1.700460441,0.11903223087,5.717566832,3.08748608928,14.18284501,1.9855983014,15.23009592,1.3707086328,1.604197983,0.045077963,4.424370634,0.70789930144,170.3369471,3.406738942,3.424722039,0.17123610195,2.302894171,0.020956337,0.699489559,0.020914738
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,83.98527592,4.199263796,16.01472408,1.601472408,0.191320901,0.01913209,712.1125148,24.35424801,1649.869327,296.97647886,10268.05232,1334.8468016,511.753571,71.64549994,77.97233518,9.3566802216,5669.96572,1020.5938296,1.696042582,0.11872298074,5.647978456,3.04990836624,15.90778555,2.227089977,21.94878635,1.9753907715,1.868367764,0.011770717,3.053481296,0.48855700736,171.610596,3.43221192,2.248747432,0.1124373716,1.898875092,0.034179752,0.465030635,0.006696441
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,80.73497786,4.036748893,19.26502214,1.926502214,0.236792999,0.0236793,1041.216979,26.34278957,2991.060367,538.39086606,13752.84253,1787.8695289,979.9509916,137.193138824,165.9363359,19.912360308,6876.421266,1237.75582788,2.30494227,0.1613459589,6.480173586,3.49929373644,12.73174274,1.7824439836,17.94697181,1.6152274629,1.844990156,0.06365216,7.318389831,1.17094237296,185.0171857,3.700343714,5.029297468,0.2514648734,2.013852629,0.044506143,0.932706076,0.023784005
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,84.0103339,4.200516695,15.9896661,1.59896661,0.211330496,0.02113305,961.5239514,19.03817424,2493.852742,448.89349356,12789.28681,1662.6072853,746.8175441,104.554456174,112.7063173,13.524758076,5833.148328,1049.96669904,1.877953739,0.13145676173,6.237541155,3.3682722237,14.76761143,2.0674656002,27.14668681,2.4432018129,1.931484875,0.029165422,5.332748571,0.85323977136,185.3224681,3.706449362,5.620769362,0.2810384681,2.944212523,0.089798482,0.79831217,0.022672066
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,82.79191185,4.139595592,17.20808815,1.720808815,0.243732102,0.02437321,1158.805879,20.0473417,3156.428577,568.15714386,13600.89319,1768.1161147,1299.51414,181.9319796,181.7526989,21.810323868,7738.954402,1393.01179236,2.990729658,0.20935107606,5.937997306,3.20651854524,15.51050531,2.1714707434,20.09031476,1.8081283284,1.893042233,0.07079978,9.789818065,1.5663708904,188.000363,3.76000726,8.928726964,0.4464363482,2.591150791,0.044826909,1.174017583,0.027119806
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,77.87468362,3.893734181,22.12531638,2.212531638,0.293040462,0.029304046,1278.215842,8.691867727,3752.970488,675.53468784,15125.15668,1966.2703684,1317.861996,184.50067944,232.242995,27.8691594,11631.52569,2093.6746242,4.563779045,0.31946453315,7.744414081,4.18198360374,17.5903724,2.462652136,32.04482347,2.8840341123,2.17785563,0.017422845,10.85946901,1.7375150416,193.4016881,3.868033762,6.233090779,0.31165453895,3.854321558,0.105222979,1.079985074,0.013283816
