Location,Site,Section,sample,field_depth_top,field_depth_bottom,field_depth_mid,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Bird Island,BI10,BI10.10,396,387.7,388.8,388.2,80.30162948,4.015081474,19.69837052,1.969837052,0.222180671,0.022218067,1529.984744,25.92577122,4192.532888,1214.507924,7585.017065,119.0582216,1453.514493,20.57369583,274.0987451,7.474758189,20119.39045,302.8601579,2.860665218,0.027058096,5.370449412,0.073763255,19.4548787,0.169805204,47.14281535,0.412457182,5.442980062,0.045398161,20.02750394,0.356503119,151.7312933,1.325348387,23.6965254,0.126505307,1.683004451,0.00603126,1.28523096,0.007747074
Bird Island,BI10,BI10.10,403,396.3,397.4,396.8,77.7103679,3.885518395,22.2896321,2.22896321,0.30863854,0.030863854,3049.762594,32.38070392,2645.007056,831.194612,7317.516566,219.0972257,1096.289357,31.68024497,78.69369569,2.21352713,51021.42539,1449.62635,7.991640436,0.149589066,10.48748493,0.170240055,71.22393581,1.506837827,61.90931635,1.442324435,10.25687008,0.232367414,10.62373635,0.249305115,121.4529542,1.405222576,19.25420696,0.306869951,5.804511688,0.123140897,1.176556743,0.015856583
Bird Island,BI10,BI10.10,410,404.6,405.6,405.1,81.45962317,4.072981159,18.54037683,1.854037683,0.227770281,0.022777028,4735.07879,29.00454409,1279.071246,462.2106416,7179.414733,219.243921,439.7704209,9.598344787,60.23512043,1.406740407,34088.22199,467.7014564,18.03152781,0.074044402,13.21962289,0.067443449,87.44578681,0.43151217,97.22108231,0.698201201,10.42234441,0.129991788,4.89161886,0.051066703,127.9383347,0.485558929,10.69155001,0.147620518,7.064103822,0.043039341,0.712875407,0.000529873
Bird Island,BI10,BI10.11,422,409.9,410.9,410.4,71.75925287,3.587962643,28.24074713,2.824074713,0.335520162,0.033552016,5919.405954,68.86079287,2999.419337,967.0211811,9461.06745,314.1395737,2545.357841,41.02197568,321.8666456,8.368333361,28823.89617,530.2032916,10.38688508,0.082678757,11.44865692,0.089667997,55.06983208,0.437392273,72.67126101,0.475237559,5.803672169,0.111394115,11.2517643,0.064356608,230.1968823,2.48800676,30.86414748,0.245132518,8.029088504,0.030559369,1.531836996,0.001421073
Bird Island,BI10,BI10.11,424,412.2,413.2,412.7,82.01865964,4.100932982,17.98134036,1.798134036,0.185813281,0.018581328,4906.390605,12.8149241,1873.201141,661.8703278,8311.822141,243.7283369,713.4399266,14.05510364,107.9334325,2.989644718,30935.30845,285.0900353,11.60935571,0.11557168,13.02193372,0.068041373,79.709217,0.911979751,70.91847569,0.98294395,7.78759488,0.032605693,7.62089899,0.13765217,147.1050077,0.981019187,14.88976145,0.24262062,8.426327912,0.091387716,0.982574616,0.014120026
Bird Island,BI10,BI10.11,427,415.8,416.8,416.3,77.5535611,3.877678055,22.4464389,2.24464389,0.281896254,0.028189625,4743.51956,104.9738041,2896.949952,901.8791875,4039.228505,118.4041127,623.497368,13.29859263,98.07001331,1.92257992,34349.06054,445.4522315,11.06017577,0.081390222,10.69111482,0.081670324,49.32777324,0.323555772,61.6011836,0.476706737,6.365283876,0.032078895,14.21907028,0.130453023,90.62519465,1.806865583,13.96627653,0.338131722,7.269837559,0.088140895,1.058348396,0.006936541
Bird Island,BI10,BI10.11,439,430.3,431.3,430.8,75.06123488,3.753061744,24.93876512,2.493876512,0.314653108,0.031465311,2573.483787,20.83881079,3339.764406,1047.00677,5046.388886,101.3494984,1578.677596,31.2176272,53.48002201,1.120701616,29282.54803,328.5573862,14.40052097,0.07942808,10.27959403,0.051458834,49.65090616,0.322927713,63.26427197,0.563265912,6.296183095,0.09037256,15.34553868,0.315986762,90.09213851,1.320509697,36.05342738,0.617087304,4.229160877,0.066063666,1.396057162,0.016028184
Bird Island,BI10,BI10.11,443,435.2,436.3,435.7,78.71387527,3.935693764,21.28612473,2.128612473,0.257163412,0.025716341,3322.188553,52.99097299,1374.155784,526.8474966,5399.551536,155.4784276,564.5866399,11.41091288,46.9486511,0.918027483,32219.65007,365.8178032,8.58191768,0.113935315,10.7534478,0.175488371,67.64965696,0.958600155,53.82896824,0.907980366,6.546600461,0.21306347,5.803580829,0.179162331,91.69283278,2.73622133,11.59992701,0.320170369,5.623923907,0.078821248,0.82113265,0.010596606
Bird Island,BI10,BI10.11,449,442.8,443.8,443.3,80.23174108,4.011587054,19.76825892,1.976825892,0.226534011,0.022653401,1212.319435,3.81968698,959.6082071,355.1815587,7612.230803,168.9409106,383.0841407,7.383390906,68.97052291,1.256631377,16700.79088,224.4526933,1.309662683,0.013947987,2.705794836,0.017698572,30.41424683,0.119474831,18.55755468,0.125641085,4.507341527,0.065271547,4.177557871,0.07241503,107.4610267,2.19863695,9.694411847,0.227113038,3.151085499,0.027796954,0.586841167,0.002855282
Bird Island,BI10,BI10.12,461,447.5,448.7,448.1,43.1553935,2.157769675,56.8446065,5.68446065,0.773402367,0.077340237,4684.658687,40.98930044,6631.161901,2065.435552,11154.85179,310.394632,3810.984322,92.18327006,355.0818916,6.553862016,37075.7818,437.2164977,5.309682165,0.038456563,5.648759577,0.065755803,28.74922169,0.311511624,50.41642497,0.425761379,7.998732079,0.0894333,25.0506238,0.531009602,263.6699608,4.67933169,61.68487759,1.598916396,10.60472176,0.047124627,2.599471014,0.035744714
Bird Island,BI10,BI10.12,465,452.8,453.9,453.4,68.15019044,3.407509522,31.84980956,3.184980956,0.377628666,0.037762867,4480.636884,7.550856231,5147.889503,1470.473436,11483.54156,242.7777321,2897.539841,26.18796901,201.9552017,1.015089484,29511.5462,32.1048001,4.280007535,0.041449262,7.193324268,0.051191387,39.15988603,0.099160724,62.26601894,0.072783962,7.060998051,0.166110574,21.73821403,0.324179306,227.4544094,2.714332835,60.0329846,0.581671393,9.227439886,0.098137776,2.660639192,0.035397346
Bird Island,BI10,BI10.12,469,458.3,459.3,458.8,61.4854044,3.07427022,38.5145956,3.85145956,0.507021768,0.050702177,3299.466766,30.96016951,5505.035933,1603.539606,10269.18303,319.7998586,3795.356029,93.10104025,311.4480017,8.47360052,35173.56997,618.3618955,7.368448017,0.084118008,6.263265577,0.073683145,34.66157048,0.4641381,58.60550147,0.854908221,5.441478568,0.110837604,21.04953065,0.452109582,198.7277638,1.546696593,50.93045401,0.738584595,7.052044782,0.041003547,2.246205468,0.019015327
Bird Island,BI10,BI10.12,475,466.1,467.2,466.6,35.36524937,1.768262469,64.63475063,6.463475063,1.003750491,0.100375049,3150.347901,22.05986399,6097.843222,1936.386236,12229.13292,864.7429197,5093.523369,50.42995617,353.3049619,9.842514542,30813.78663,1575.735471,5.122222899,0.145873046,6.301289954,0.20152179,25.95749555,0.857134355,40.82277223,1.397062702,5.26394517,0.065585643,23.73857998,0.966107219,302.9231828,5.375215015,78.78952034,1.427199314,6.654761939,0.283669051,3.325135249,0.156443082
Bird Island,BI10,BI10.12,479,471.4,472.4,471.9,70.44739698,3.522369849,29.55260302,2.955260302,0.348543289,0.034854329,5218.223333,7.043425533,6175.999603,1855.683454,9855.628818,190.0778574,3509.410749,57.96869106,115.4337622,1.894932065,13189.89932,129.6827163,5.35222129,0.027518772,9.999536344,0.112403008,89.58971424,1.243282919,35.42302354,0.65822487,3.566731737,0.069025258,30.35980649,0.744553021,245.5928888,4.87578685,55.86097273,0.54284315,7.476387324,0.031961795,2.37928939,0.024414367
Bird Island,BI10,BI10.12,484,478.2,479.2,478.7,73.94626198,3.697313099,26.05373802,2.605373802,0.308842251,0.030884225,5825.980155,52.44956405,5968.444872,1958.591437,10048.24434,653.9557626,3248.960975,183.8381806,105.7636335,5.529308912,10103.92743,578.8562016,5.409379617,0.23362155,13.45589808,0.463413678,97.79698974,5.191445766,54.064265,2.19762822,3.357694565,0.043389456,28.7689376,1.015325028,254.6825264,3.27008475,50.67135824,0.810955899,8.452626598,0.312120132,2.138035712,0.09205157
Bird Island,BI10,BI10.13,506,473.4,474.5,474,74.61693659,3.73084683,25.38306341,2.538306341,0.275349745,0.027534974,1867.157105,9.197573139,2516.983872,857.2828993,6960.861032,157.416355,1199.537678,19.22244936,60.6622639,0.521352206,33521.67785,153.1315042,21.80830378,0.383297426,10.48832859,0.122763336,46.69505839,0.266664267,136.0251037,1.154440273,7.513560787,0.135235689,10.73581104,0.228115294,111.667296,0.974152096,21.85695903,0.227943318,4.184776208,0.042481992,0.991208795,0.007184844
Bird Island,BI10,BI10.13,519,491,492,491.5,61.87547013,3.093773507,38.12452987,3.812452987,0.425132074,0.042513207,5731.950298,32.12000598,790.4601626,305.8039749,7012.381581,44.90787058,307.9839209,4.116043221,64.82600414,1.104452514,19102.04921,190.2959459,14.81752131,0.234127184,14.68864067,0.077615628,78.63602567,0.631116592,94.75874646,2.09078523,4.2798937,0.044961711,3.470088908,0.051336491,131.8281488,1.128119455,7.181000574,0.167559119,4.406393906,0.009614021,0.594316804,0.008707315
Bird Island,BI10,BI10.13,522,494.8,495.8,495.3,76.88644665,3.844322333,23.11355335,2.311355335,0.242239103,0.02422391,8552.630611,86.09986976,3163.380594,1060.826347,9040.006112,121.9027865,1347.461524,14.95676567,87.95481953,1.208105913,17067.4608,48.08420766,4.1377886,0.019010108,13.66412704,0.131993681,99.33071721,5.308945902,57.03901807,0.139519515,5.021044644,0.084295908,14.31278916,0.159446453,224.4453244,2.552502686,28.83560184,0.21722532,11.05154273,0.183321819,1.626818587,0.027086211
Bird Island,BI10,BI10.13,525,498.7,499.7,499.2,72.94537302,3.647268651,27.05462698,2.705462698,0.408877653,0.040887765,7419.560931,130.1713155,6266.517708,1913.941942,11396.20863,173.5311002,2883.518514,39.47106595,169.8695081,6.194816384,32079.57549,646.9348498,10.38268079,0.298178052,13.11407391,0.450378152,78.85879013,2.91695892,47.08824283,2.313488133,6.288348336,0.156785698,25.23019472,0.998221456,262.4737246,2.533130332,49.62591564,0.75197774,10.71886514,0.095384019,2.562984296,0.028069395
Bird Island,BI10,BI10.13,529,503.9,505.1,504.5,81.7476315,4.087381575,18.2523685,1.82523685,0.161209432,0.016120943,8532.394848,27.06455729,1326.826528,440.8838882,7680.69076,235.9017829,440.1427786,8.564769473,77.40139067,1.444532107,40180.34818,163.829273,32.08267707,0.182515294,54.67369247,0.401191653,273.7512725,0.443798565,160.9095737,2.671233854,6.723116051,0.083862022,4.409343496,0.109085804,198.8915063,1.2109063,8.837063052,0.072120194,2.529190132,0.009725697,0.669759257,0.001692966
Bird Island,BI10,BI10.13,530,505.3,507,506.2,81.92075639,4.09603782,18.07924361,1.807924361,0.214628864,0.021462886,12235.54505,143.2273783,1320.280768,446.5109687,9482.062561,255.4340906,397.5157649,6.988003056,99.77811311,1.461999549,40694.15075,799.458668,29.24265082,0.0524428,48.45476598,0.449548031,234.2598755,1.125921691,164.7979468,1.611921043,4.834596987,0.04539848,4.04687889,0.106037677,271.8432875,2.636580137,7.931093304,0.07114659,3.059489395,0.009479661,0.660878379,0.007256785
Diego Ramirez,DR17PB01,DR17PB01_WA?,1,0,1.5,0.8,86.88624914,4.344312457,13.11375086,1.311375086,0.084664839,0.008466484,2099.719845,14.4494531,5256.484497,1478.718264,2872.700117,41.32361299,165.102976,3.398873157,44.9342348,1.709590125,1152.141754,38.55891632,0.538952513,0.013687304,2.110711401,0.058854035,4.087579704,0.062702737,32.97883122,0.208830578,0.549139505,0.004785167,4.76327208,0.099736811,65.24659937,0.913115982,4.625099174,0.059053891,0.639181473,0.001506536,0.215883718,0.015685468
Diego Ramirez,DR17PB01,DR17PB01_WA?,3,3.2,4.4,3.8,87.45771408,4.372885704,12.54228592,1.254228592,0.104180334,0.010418033,1312.517869,19.17993936,4099.574662,1185.879484,4957.379433,61.66550002,355.1436003,4.071563421,107.9398694,0.841858478,2546.995652,25.10916321,1.109261013,0.009507205,5.787557728,0.015648525,7.589199593,0.026145911,60.22906499,0.232561595,0.983080393,0.013135992,9.558521146,0.04340672,108.9303812,2.221100426,9.021012297,0.16903142,1.210656947,0.012632179,0.712707396,0.012281007
Diego Ramirez,DR17PB01,DR17PB01_WA?,5,5.9,7.1,6.5,90.05020508,4.502510254,9.949794915,0.994979492,0.080503353,0.008050335,1130.367011,51.3350825,4110.967893,1260.816639,4211.474344,77.39524186,433.6005915,5.165593728,86.58016918,1.543815363,3184.005751,70.81475774,1.092530676,0.031623881,3.096691215,0.064223082,7.626494129,0.176280991,21.20276873,0.575086193,0.982842244,0.033797525,10.52487733,0.223451217,96.98631365,0.917654264,8.797225881,0.168139224,1.494791972,0.016607613,0.792025845,0.006860896
Diego Ramirez,DR17PB01,DR17PB01_WA?,7,8.7,9.9,9.3,90.20617021,4.510308511,9.793829789,0.979382979,0.086415683,0.008641568,1250.50027,22.58161835,3597.315978,998.070985,4272.237411,64.43395102,343.4297083,4.991898354,60.02170185,0.893316192,2474.4901,31.097975,1.308888741,0.028122205,3.896632493,0.087543693,9.957905489,0.181899667,39.5226978,0.60222277,0.923420453,0.005928706,7.151857794,0.021111511,95.28822581,4.639805831,5.323736068,0.325441727,1.438161032,0.00907904,0.674656215,0.009511251
Diego Ramirez,DR17PB01,DR17PB01_WA?,9,11.5,12.7,12.1,90.88594783,4.544297391,9.114052174,0.911405217,0.079801409,0.007980141,1112.462037,12.89988869,4119.075329,1152.378676,3624.704948,52.33617948,430.420353,6.461849832,114.2900125,1.668747074,4382.529116,80.90033192,4.499358353,0.021449484,4.112140593,0.032744323,10.80161095,0.092556496,75.80735552,0.42760295,1.360393992,0.012422531,13.44209782,0.025151895,82.67621651,1.046508791,10.32422243,0.178890625,2.993685639,0.02572434,1.15679371,0.017573167
Diego Ramirez,DR17PB01,DR17PB01_WA?,11,14.4,15.5,14.9,88.61305988,4.430652994,11.38694012,1.138694012,0.102100409,0.010210041,1245.797503,10.36231156,8407.987292,2415.649744,2869.173053,38.83114644,953.7882912,16.76802719,174.3718943,4.333597943,11799.58709,221.7149494,6.522531245,0.069199624,8.289530881,0.091019852,16.7049037,0.160628477,37.14087894,0.034398113,2.44658102,0.016985125,35.03206676,0.210412547,71.74827527,0.790845427,20.51705839,0.446819942,5.709750831,0.039466268,2.758322677,0.032069583
Diego Ramirez,DR17PB01,DR17PB01_WA?,13,17,18.2,17.6,83.94085959,4.197042979,16.05914041,1.605914041,0.185936508,0.018593651,1687.792892,10.14976001,9410.578297,2614.466767,2874.54203,28.85896359,849.0548275,7.57000411,81.86783326,0.522391828,12396.28969,103.8580368,2.57915976,0.018779731,8.250476148,0.079922164,43.82104417,0.157193981,42.34866891,0.262619396,2.661263296,0.018853219,39.90589254,0.181167538,64.14778365,1.050519348,24.07928394,0.420914944,9.301045379,0.049583583,3.414233972,0.023693911
Diego Ramirez,DR17PB01,DR17PB01_WA?,15,20,21.4,20.7,81.09547409,4.054773704,18.90452591,1.890452591,0.196490557,0.019649056,2003.272904,24.53386952,12059.55209,3193.36355,2998.470711,24.88213547,407.8225427,2.806798028,65.53163431,0.261401083,13250.91817,64.28507406,2.170207765,0.00988763,12.18933442,0.072951037,84.37647005,2.171565967,22.64226805,0.21253858,3.166974958,0.028723513,54.75953561,0.52008748,64.83381631,1.176908302,4.327192372,0.073031691,7.647701005,0.058986307,2.392777707,0.019617133
Diego Ramirez,DR17PB01,DR17PB01_WA?,17,23.4,24.7,24,82.10028057,4.105014029,17.89971943,1.789971943,0.193232209,0.019323221,1358.95244,18.06547784,6715.657945,1757.087391,2274.846657,32.84907496,1174.451038,15.92713765,33.4175959,0.384428661,9759.166348,135.3917159,1.80347903,0.027259287,10.83052599,0.101242642,71.03558707,0.53705621,31.88137382,0.476835685,3.88842817,0.009167899,28.39523687,0.492585016,53.01296022,1.057011559,19.90240511,0.427282445,6.362416318,0.100110081,2.660461035,0.00930118
Diego Ramirez,DR17PB01,DR17PB01_WA?,18,24.8,26.1,25.5,84.09564717,4.204782358,15.90435283,1.590435283,0.118894624,0.011889462,1255.256402,30.06700419,6213.39721,1774.657143,2076.749925,11.03387271,1173.331266,10.37198632,35.17066479,0.319752838,9743.1873,101.314374,1.57421259,0.003470011,9.390227806,0.050831874,45.13908046,0.478677357,16.066177,0.104639038,3.27514689,0.042743131,26.84003765,0.343224475,49.06869826,0.545590746,17.7598412,0.523043684,4.908832277,0.013744554,2.506864984,0.032312425
Diego Ramirez,DR17PB01,DR17PB01_WA?,21,29.6,30.6,30.1,83.66462134,4.183231067,16.33537866,1.633537866,0.167919311,0.016791931,2401.690979,16.49678037,10174.29617,2793.050676,3352.621541,90.4477351,777.5173764,18.0591823,50.3176069,1.022715339,18322.68837,304.9747247,1.99164506,0.022642882,14.75571108,0.109907761,47.98024907,0.414676675,21.75264978,0.107735397,2.839143322,0.016694742,47.7943682,0.632772734,76.62429863,1.929172472,27.28308046,1.027126755,6.433856168,0.01942744,3.975209319,0.024105124
Diego Ramirez,DR17PB01,DR17PB01_WA?,24,33.3,34.5,33.9,80.81733054,4.040866527,19.18266946,1.918266946,0.18106817,0.018106817,1725.813835,21.70396643,11178.42716,3132.038877,2583.665065,27.81464676,1459.199878,23.47977422,47.81037043,0.325052481,14807.41298,84.45768325,1.576602885,0.00337563,11.91198219,0.095788276,43.56296956,0.339274201,20.6757386,0.210101868,3.162342756,0.034468517,55.11220476,1.361155038,65.9809447,2.183631703,27.33865591,0.735002422,6.718744848,0.037793453,4.078504076,0.032212324
Diego Ramirez,DR17PB01,DR17PB01_WA?,26,35.7,36.8,36.2,79.26757899,3.96337895,20.73242101,2.073242101,0.205470558,0.020547056,1048.805624,10.96778212,16447.41969,4272.428183,2528.52774,48.93836694,2974.07654,82.11939586,108.6769569,2.488764538,12489.50077,131.2668462,2.577357519,0.038081619,14.93026464,0.136668065,36.1846009,0.271654557,95.22220692,1.236159162,2.809938731,0.012274528,84.01350159,0.746678202,63.05142614,0.801833133,44.51762755,0.686449086,7.388401313,0.024210063,5.860403594,0.034076484
Diego Ramirez,DR17PB01,DR17PB01_WA?,29,39.5,40.5,40,87.03306581,4.351653291,12.96693419,1.296693419,0.115752953,0.011575295,1717.096453,23.33148823,5624.644159,1701.880721,2243.793421,44.14129873,692.3661059,11.47297917,29.50701628,0.109096486,8641.897979,53.51218215,1.581903733,0.01268779,9.46203078,0.043097343,42.71896807,0.415587645,18.5509809,0.107712002,4.278880033,0.061001416,26.1312514,0.149494715,48.19069658,1.153529645,17.64856476,0.320065517,5.010382929,0.030382459,2.338684882,0.025552743
Diego Ramirez,DR17PB01,DR17PB01_WA?,33,44.2,45.3,44.7,83.84825082,4.192412541,16.15174918,1.615174918,0.133409388,0.013340939,3732.970431,52.04605073,7472.391764,2094.512834,2622.74994,47.96530887,463.3619311,7.305785535,38.41209406,0.499840567,31722.87486,263.4989328,4.653674468,0.013234703,14.0744479,0.099262226,40.93261993,0.257338913,48.09736097,0.150702629,11.02342384,0.135741567,29.94041649,0.384219365,58.30606697,1.317129679,18.0089031,0.494109459,5.536905424,0.051218694,2.160947311,0.025757642
Diego Ramirez,DR17PB01,DR17PB01_WA?,34,45.4,46.3,45.9,82.62042091,4.131021046,17.37957909,1.737957909,0.170858004,0.0170858,3554.225369,54.39917296,8641.655345,2375.370203,2410.307349,58.00736662,514.1923039,10.89555096,47.30085808,0.7889243,26083.69672,404.6778954,2.058749384,0.014943053,10.31884941,0.087853162,50.92617756,0.699846342,21.18720243,0.15175308,9.810599552,0.069130377,36.53269712,0.312267587,53.66254241,0.8799931,19.93933955,0.409403658,5.936750056,0.027063821,2.664730134,0.003143399
Diego Ramirez,DR17PB01,DR17PB01_WA?,35,46.5,48.2,47.3,46.97329208,2.348664604,53.02670792,5.302670792,0.638279096,0.06382791,1026.143931,12.19249229,9052.991733,2309.56061,4165.953283,80.36148048,2957.133902,59.69871364,127.6702022,3.584285701,18018.96001,171.0433964,5.93344841,0.069307948,14.89588727,0.146958346,32.24067561,0.368903815,28.21670661,0.316453144,6.190081502,0.05183065,35.77127515,0.926708676,55.44942284,0.805891195,35.03200556,0.581080866,4.887732029,0.003002602,2.933109883,0.012516704
Diego Ramirez,DR17PB01,DR17PB01_WA?,36,48.3,49.1,48.7,63.19021705,3.159510853,36.80978295,3.680978295,0.335202525,0.033520253,2508.15068,48.21458024,18579.86301,5084.066593,6499.31589,116.0450099,7085.706929,107.957065,128.2202986,2.410492506,23247.34711,290.7738973,7.219951775,0.135297421,18.41361893,0.221465528,66.77370993,0.477580252,53.91716757,0.553431363,14.59118664,0.083752697,78.16526969,0.455978077,115.6018068,1.446919679,57.16588037,1.939576839,8.902181354,0.03533172,5.581651452,0.023852974
Isla Hermite,HER42PB,HER42PB_1A,3,2.5,3.7,3.1,79.47800322,3.973900161,20.52199678,2.052199678,0.245198178,0.024519818,1827.041566,37.63705626,5443.67845,181.2744924,15948.18938,296.6363225,1607.114721,33.91012061,407.4375349,2.240906442,14682.28264,138.0134568,4.851245271,0.115944762,4.965819612,0.116696761,23.13004442,0.161910311,42.19689147,0.624513994,2.909070465,0.066908621,17.13305574,0.606510173,204.6688961,2.906298325,8.791484806,0.12132249,5.273214186,0.114428748,1.358963465,0.018889592
Isla Hermite,HER42PB,HER42PB_1A,5,5.3,6.5,5.9,71.58035749,3.579017875,28.41964251,2.841964251,0.360788755,0.036078875,2039.850817,36.30934454,5975.780316,106.9664677,16588.68048,111.1441592,1837.980819,28.85629885,366.7929674,4.804987873,16189.75967,153.8027168,5.402833637,0.043222669,5.507249153,0.124463831,28.86151963,0.069267647,35.42095591,0.354209559,3.290427423,0.090157711,22.17089462,0.341431777,214.4801797,2.487970085,9.110923126,0.162174432,5.90081533,0.105034513,2.374515933,0.022795353
Isla Hermite,HER42PB,HER42PB_1A,7,8.1,9.3,8.7,29.61002281,1.480501141,70.38997719,7.038997719,1.012276019,0.101227602,1919.062535,23.98828169,5333.453521,102.4023076,15380.19155,46.14057465,1832.527324,6.413845634,315.5650704,3.09253769,16934.94085,255.7176068,4.923853521,0.059086242,4.900777465,0.204852498,28.38931831,0.300926774,31.93149296,0.194782107,3.519098592,0.078475899,20.66172394,0.413234479,191.8197183,0.230183662,8.621791549,0.062939078,5.546907042,0.017195412,2.135112113,0.015372807
Isla Hermite,HER42PB,HER42PB_1A,9,10.9,12.1,11.5,75.74731616,3.787365808,24.25268384,2.425268384,0.292144605,0.02921446,1818.155266,21.27241661,5207.184,104.6643984,15558.14641,281.60245,1580.648497,25.4484408,291.4015196,1.981530334,17138.00234,174.8076238,4.715790685,0.102332658,5.241528694,0.172446294,33.07658228,0.588763165,27.71352621,0.146881689,3.519010192,0.08621575,18.82353425,0.246588299,198.4859127,1.290158433,8.287638868,0.061328528,5.55327284,0.067749929,2.013655832,0.010672376
Isla Hermite,HER42PB,HER42PB_1A,13,16.3,17.5,16.9,71.91050025,3.595525013,28.08949975,2.808949975,0.345137645,0.034513765,1537.778135,13.37866977,5837.940234,81.73116327,17669.83951,81.28126176,1819.746676,23.83868146,318.8457154,3.985571442,13667.24784,118.9050562,5.347190156,0.056145497,6.351383957,0.153703492,33.89863255,0.559327437,28.93439766,0.506351959,3.526025127,0.07157831,20.45548446,0.186144909,217.6036906,2.023714323,10.6404829,0.029793352,6.561300175,0.142380214,1.938320973,0.021709195
Isla Hermite,HER42PB,HER42PB_1A,16,20.5,21.6,21.1,67.13543578,3.356771789,32.86456422,3.286456422,0.603070633,0.060307063,1081.37795,27.68327553,6956.874444,214.2717329,21182.64262,288.0839396,2092.551562,28.04019092,343.7990278,4.950706,11986.74089,38.35757086,4.922970952,0.064490919,6.39350629,0.235920382,28.97734663,0.156477672,27.00122448,0.615627918,2.560291583,0.019714245,22.53472619,0.574635518,287.7800097,3.53969412,20.13391113,0.39865144,7.959380853,0.217291097,8.55452875,0.111208874
Isla Hermite,HER42PB,HER42PB_1A,20,26.1,27.3,26.7,68.52043629,3.426021815,31.47956371,3.147956371,0.434378762,0.043437876,1396.766862,19.55473607,5864.826617,211.1337582,16828.03623,129.575879,2256.103454,45.34767943,382.915235,1.64653551,14179.20706,59.55266965,6.646599115,0.108339566,7.84225117,0.241541336,41.9704529,0.247625672,36.91192497,0.11811816,3.985506849,0.07572463,22.63461313,0.371207655,192.0094569,1.056052013,11.10116946,0.204261518,7.31800373,0.071716437,2.247212708,0.018651865
Isla Hermite,HER42PB,HER42PB_1A,25,33.1,34.1,33.6,59.52633489,2.976316744,40.47366511,4.047366511,0.771593844,0.077159384,1620.284407,23.17006702,8871.994311,120.6591226,23025.53265,198.0195808,3140.602681,31.40602681,585.3572459,7.78525137,35487.97724,670.7227699,9.632847657,0.088622198,11.08791026,0.09757361,61.64578206,1.02948456,47.90043877,0.728086669,6.892109508,0.119922705,34.84930473,0.4460711,237.2807242,5.125263643,16.78597985,0.229967924,10.39092417,0.078971024,3.601557628,0.046460093
Isla Hermite,HER42PB,HER42PB_1A,28,37.1,38.2,37.7,63.18099355,3.159049677,36.81900645,3.681900645,0.587799686,0.058779969,1400.404816,30.80890594,7746.307975,230.8399776,19806.58483,186.1818974,2780.927179,39.76725866,509.8802514,3.977065961,25321.34917,194.9743886,8.041928644,0.101328301,8.769207812,0.211337908,43.74139458,0.209958694,42.59030524,0.234246679,4.682840687,0.048701543,30.00680597,0.483109576,201.9638553,2.746708433,18.09041528,0.063316453,8.055009204,0.107937123,2.572946266,0.042196319
Isla Hermite,HER42PB,HER42PB_1A,31,41.2,42.3,41.7,58.6261659,2.931308295,41.3738341,4.13738341,0.743284189,0.074328419,1323.400898,31.62928146,8706.157013,221.1363881,23961.57686,191.6926149,2482.596033,49.15540146,510.7720501,2.24739702,30348.25974,264.0298597,8.722415009,0.070651562,8.979833284,0.241557515,34.73791874,0.340431604,44.27594323,0.509173347,4.573916289,0.065864395,30.61922635,0.814471421,256.1176349,1.075694066,12.6893661,0.16115495,7.76861256,0.122744078,2.073978393,0.01825101
Isla Hermite,HER42PB,HER42PB_1B,40,43.1,44.2,43.7,73.26248768,3.663124384,26.73751232,2.673751232,0.377380815,0.037738081,1598.916078,36.45528657,6598.380417,137.9061507,19881.77207,65.60984782,2488.325779,20.15543881,425.6460716,6.895466359,27170.31131,309.741549,6.251857157,0.096903786,8.651530736,0.255220157,40.88974473,0.249427443,38.26194334,0.566276761,3.722237356,0.115017134,22.88497366,0.157906318,217.7898692,1.350297189,15.7899099,0.203689838,7.571533241,0.196102711,2.209085785,0.028276298
Isla Hermite,HER42PB,HER42PB_1B,48,54,55.1,54.5,75.70263466,3.785131733,24.29736534,2.429736534,0.371069084,0.037106908,1482.982594,20.02026502,4618.995032,122.8652679,16479.65741,75.80642407,1575.735639,15.59978283,285.4554922,3.882194694,13872.977,234.4533113,5.871694204,0.029358471,11.09571628,0.335090632,27.8525667,0.35929811,30.62449678,0.275620471,3.358299908,0.053732799,17.215285,0.129114638,199.578966,1.576673831,9.92564195,0.11116719,5.775742778,0.041007774,1.748714738,0.016437919
