"Location","Site","Section","site_depth","uid","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","K_ICP","Ca","Ca_ICP","Ti","Ti_ICP","Mn","Mn_ICP","Fe","Fe_ICP","Co","Co_ICP","Ni","Ni_ICP","Cu","Cu_ICP","Zn","Zn_ICP","Rb","Rb_ICP","Sr","Sr_ICP","Zr","Zr_ICP","Mo_inc","Mo_coh","inc_coh","coh_inc","C_org_pc","Dry_mass"
"Isla Hermite","HER42PB","HER42PB1E",2.1696,"HER42PB_2.1696",158,169.3,169.9,169.6,169.6,0.6,1498,2157,1732,1760,330,0.077,0.01467,20354,50269.4285714286,1.24285714285714,36,1024.567593,206.714285714286,5436.594439,49.8571428571429,410.3823586,36.1428571428571,66.61077661,2647.85714285714,3223.639501,105.714285714286,1.260301438,179.571428571429,2.834914669,124.571428571429,7.835581975,4.57142857142857,7.99662512,69.1428571428571,4.023302013,436.714285714286,74.85729626,848.714285714286,2.834914669,36280.4285714286,5934,6.11475144085714,0.163658532142857,34.97,14.63
"Isla Hermite","HER42PB","HER42PB1E",2.1759,"HER42PB_2.1759",162,175.6,176.2,175.9,175.9,0.6,1556,2241,1819,1842,342,0.0767,0.01452,20130.2857142857,50336.7142857143,1.33142857142857,43,3756.973168,275.428571428571,14110.24974,69.4285714285714,1400.001342,55.4285714285714,211.0280805,2936,11941.27554,56.2857142857143,5.526713106,198.428571428571,27.22539319,99.1428571428571,42.45588235,3.14285714285714,30.50864809,81.2857142857143,12.28390196,556.285714285714,180.6386068,775.857142857143,7.531822497,35854.4285714286,5720,6.27257300114286,0.159525364428571,28.68,16.89
"Isla Hermite","HER42PB","HER42PB1E",2.1822,"HER42PB_2.1822",166,181.9,182.5,182.2,182.2,0.6,1629,2326,1912,1929,349,0.0665,0.01225,20612.1428571429,53111.4285714286,1.30142857142857,33.4285714285714,3191.150345,250,13479.76097,63,914.3215586,48.4285714285714,153.4316483,4452.42857142857,10687.50441,140.142857142857,2.678001972,219.285714285714,5.932120552,133.571428571429,20.43760841,0.375,16.5256,17.1428571428571,7.299756414,527.428571428571,178.3340179,821.571428571429,6.704264966,36370.4285714286,5935.85714285714,6.12891463385714,0.163235184857143,36.6,15.19
"Isla Hermite","HER42PB","HER42PB1E",2.1952,"HER42PB_2.1952",174,194.9,195.5,195.2,195.2,0.6,1770,2504,2112,2118,367,0.0712,0.01256,20043,50000.2857142857,1.27857142857143,24.5714285714286,3125.582355,246.857142857143,14253.70812,56.2857142857143,982.7018051,42.4285714285714,143.7066162,2014.42857142857,6996.743289,76.5714285714286,4.257107492,206.571428571429,4.605044162,130.285714285714,16.48459618,24.2857142857143,37.24969056,85.5714285714286,8.233526579,438.428571428571,188.1781856,810.285714285714,5.05239131,36906.1428571429,5769,6.39842373785714,0.156312151142857,36.7,15.72
"Isla Hermite","HER42PB","HER42PB1E",2.2028,"HER42PB_2.2028",179,202.5,203,202.8,202.8,0.6,1850,2609,2223,2225,379,0.0698,0.01209,19380.6666666667,48564.8333333333,1.32166666666667,30,5457.248831,293.333333333333,19005.72883,68,2108.785455,52.6666666666667,365.7716364,3135.16666666667,13791.08364,73,5.441252987,180.666666666667,7.643347532,118,26.97965714,0.375,33.08473766,54.6666666666667,19.53359169,590.333333333333,225.088187,753.666666666667,10.66656208,34223.6666666667,5583.83333333333,6.13714979666667,0.163567939666667,33.7,13.82
"Isla Hermite","HER42PB","HER42PB1F",2.2084,"HER42PB_2.2084",189,208.1,208.7,208.4,208.4,0.6,1905,2702,2305,2306,398,0.0691,0.01213,20352.5714285714,51142.8571428571,1.40857142857143,43.4285714285714,2756.113305,303.857142857143,10921.53411,88.2857142857143,775.5257867,73.1428571428571,131.1007878,3089.42857142857,11345.31869,53,2.424955924,225.857142857143,6.281092925,121.285714285714,32.78276452,0.375,17.72327666,117.428571428571,7.558500739,690.285714285714,150.0197423,732,6.063146568,35784.2857142857,5777.57142857143,6.20256614142857,0.16146801,37.11,14.66
"Isla Hermite","HER42PB","HER42PB1F",2.2112,"HER42PB_2.2112",191,210.9,211.5,211.2,211.2,0.7,1953,2736,2350,2349,392,0.064,0.01087,21062.1428571429,52534.4285714286,1.31,41.4285714285714,2828.534907,267,13096.11662,59.4285714285714,993.0986057,34.8571428571429,174.0963235,2390.42857142857,8584.603441,77.4285714285714,2.969961652,203.428571428571,7.062851662,138.857142857143,17.54257349,0.375,19.13786718,56.8571428571429,7.439046804,413.285714285714,166.9684155,760.142857142857,6.36986061,37614.7142857143,6008.71428571429,6.26126819771429,0.159749237857143,36.01,18.91
"Isla Hermite","HER42PB","HER42PB1F",2.2196,"HER42PB_2.2196",197,219.3,219.9,219.6,219.6,0.6,2073,2832,2491,2479,379,0.0547,0.00852,18981.5714285714,48712.1428571429,1.35428571428571,44.7142857142857,3423.57602,355.714285714286,13147.58443,108.142857142857,599.0527127,69.4285714285714,107.6482229,4555.14285714286,7683.311513,67.5714285714286,3.689626761,182.428571428571,5.405800223,123,15.70576463,0.375,34.46965096,105,7.303239025,699.857142857143,192.3751513,694.142857142857,4.803531513,32498.4285714286,5487.42857142857,5.92125833228571,0.168963469428571,38.56,14.14
"Isla Hermite","HER42PB","HER42PB1F",2.2237,"HER42PB_2.2237",200,223.4,224,223.7,223.7,0.6,2190,2867,2565,2554,338,0.0545,0.00736,20205.8571428571,51089,1.25571428571429,27.5714285714286,2194.360902,261.571428571429,11323.61093,78.7142857142857,690.7048329,51.1428571428571,104.6054626,2363.14285714286,9567.109814,39,2.746114854,187.428571428571,5.360618674,123.857142857143,16.67157469,5.71428571428571,22.71049639,65.7142857142857,4.662067798,607.428571428571,171.3980626,799.428571428571,2.662592467,36589.5714285714,5885.28571428571,6.22053582985714,0.160866099428571,40.66,11.64
"Isla Hermite","HER42PB","HER42PB1F",2.2306,"HER42PB_2.2306",205,230.3,230.9,230.6,230.6,0.6,2304,2968,2694,2679,332,0.0571,0.00723,19974,51093.8571428571,1.28428571428571,42.4285714285714,2525.307497,305.285714285714,11871.90515,107,549.7826232,62.4285714285714,83.17074012,3231,5459.728289,58,2.27561944,190.285714285714,3.651541303,94.7142857142857,16.66345413,5.14285714285714,20.69597487,102.285714285714,4.800340815,673.285714285714,190.1380415,766.571428571429,3.129892546,35404.1428571429,5789.71428571429,6.11719991457143,0.1635425,43.84,11.57
"Isla Hermite","HER42PB","HER42PB1F",2.2361,"HER42PB_2.2361",209,235.8,236.4,236.1,236.1,0.6,2465,3006,2789,2776,271,0.0569,0.00568,17822.7142857143,45813,1.35571428571429,36.1428571428571,5697.238235,276.428571428571,21435.85886,88.1428571428571,1725.260893,61.1428571428571,306.2265551,4167,11114.88978,69,5.029922831,153.571428571429,6.72326864,74.2857142857143,24.69330757,0.375,25.50832915,85.8571428571429,18.92485386,671.857142857143,248.0408721,615.857142857143,10.2233775,30762.5714285714,5317.57142857143,5.78228638385714,0.173037638,17.61,26.83
"Isla Hermite","HER42PB","HER42PB1F",2.2387,"HER42PB_2.2387",211,238.4,239,238.7,238.7,0.6,2499,3039,2838,2822,270,0.0598,0.00585,18944.2857142857,49520.5714285714,1.26571428571429,47.2857142857143,5573.411793,318.428571428571,18063.59942,98.4285714285714,2165.153606,73.8571428571429,346.4020468,4686.71428571429,13675.84016,82.8571428571429,5.877569688,201.714285714286,7.291340643,129.571428571429,32.30269493,1.85714285714286,29.23295322,67.8571428571429,21.81206384,671.285714285714,211.4460624,797.428571428571,23.116,33289.7142857143,5649.71428571429,5.89320515157143,0.16973721,26.49,22.09
"Isla Hermite","HER42PB","HER42PB1F",2.2414,"HER42PB_2.2414",213,241.1,241.7,241.4,241.4,0.6,2584,3066,2875,2863,241,0.0723,0.00626,19740.1428571429,50887.5714285714,1.26,70.8571428571429,4695.135297,454.857142857143,16570.75403,110.285714285714,1731.529863,65.1428571428571,288.8091125,4459.14285714286,12238.61735,121.428571428571,4.779923294,179.714285714286,6.769791583,114.285714285714,30.25871619,0.375,26.6817226,89.2857142857143,16.08852231,840.857142857143,202.828785,719.571428571429,9.612839085,34229.2857142857,5840.85714285714,5.85572014871429,0.171492660857143,18.77,24.53
"Isla Hermite","HER42PB","HER42PB1G",2.2417,"HER42PB_2.2417",220,241.3,242,241.7,241.7,0.7,2599,3070,2879,2868,235,0.0702,0.00596,20765.7142857143,52891.8571428571,1.27142857142857,53.8571428571429,4695.135297,373.714285714286,16570.75403,98.5714285714286,1731.529863,69.8571428571429,288.8091125,3969.28571428571,12238.61735,111.285714285714,4.779923294,205.285714285714,6.769791583,131,30.25871619,0.375,26.6817226,75.7142857142857,16.08852231,665.857142857143,202.828785,791.857142857143,9.612839085,36491.1428571429,6042.57142857143,6.039889401,0.165761661857143,25.89,23.96
"Isla Hermite","HER42PB","HER42PB1G",2.2553,"HER42PB_2.2553",230,255,255.6,255.3,255.3,0.6,2877,3206,3035,3036,164,0.1044,0.00589,21342.8571428571,52047.2857142857,1.24428571428571,12.4285714285714,4369.778556,214.571428571429,16688.31951,23.4285714285714,1581.334342,26.2857142857143,300.501993,1027.57142857143,12270.07289,80.5714285714286,5.122309014,208.428571428571,7.561017887,124.285714285714,20.55300982,1.57142857142857,29.3359331,11.4285714285714,13.37718549,273.285714285714,196.4487137,922.714285714286,9.298215317,39484.2857142857,6027.85714285714,6.55231732942857,0.152664847857143,29.5,18.25
"Isla Hermite","HER42PB","HER42PB1G",2.2621,"HER42PB_2.2621",235,261.8,262.4,262.1,262.1,0.6,2923,3318,3096,3102,197,0.0962,0.00634,21267.2857142857,52214.7142857143,1.29571428571429,21.2857142857143,1649.869327,231.142857142857,10268.05232,36.2857142857143,511.753571,24,77.97233518,1125,5669.96572,58.1428571428571,1.696042582,201.142857142857,5.647978456,93.7142857142857,15.90778555,0.375,21.94878635,48.2857142857143,3.053481296,350.428571428571,171.610596,864.142857142857,2.248747432,39353.4285714286,6129.14285714286,6.422978064,0.155743788571429,38.71,16.62
"Isla Hermite","HER42PB","HER42PB1G",2.2675,"HER42PB_2.2675",239,267.2,267.8,267.5,267.5,0.6,2957,3395,3154,3159,219,0.0969,0.00694,21636.1428571429,53230.2857142857,1.35285714285714,26.2857142857143,2991.060367,292.428571428571,13752.84253,45.2857142857143,979.9509916,43.8571428571429,165.9363359,1212,6876.421266,79.2857142857143,2.30494227,210.857142857143,6.480173586,110.714285714286,12.73174274,0.375,17.94697181,20.4285714285714,7.318389831,511.428571428571,185.0171857,870,5.029297468,38993,6154,6.336945569,0.157871512142857,34.49,16.42
"Isla Hermite","HER42PB","HER42PB1H",2.284,"HER42PB_2.284",259,283.7,284.3,284,284,0.6,3080,3581,3314,3318,250,0.0974,0.00753,21285.5,52562.3333333333,1.38,32.6666666666667,3156.428577,328.833333333333,13600.89319,63.5,1299.51414,53.3333333333333,181.7526989,2705.33333333333,7738.954402,63.3333333333333,2.990729658,214.666666666667,5.937997306,98.3333333333333,15.51050531,0.375,20.09031476,96.8333333333333,9.789818065,597.5,188.000363,838.833333333333,8.928726964,37715.8333333333,5874.83333333333,6.42395658466667,0.155791765333333,36.3,16
"Isla Hermite","HER42PB","HER42PB1H",2.2853,"HER42PB_2.2853",260,285,285.6,285.3,285.3,0.6,3088,3597,3327,3332,254,0.0982,0.0077,20720.1428571429,52205.5714285714,1.35857142857143,32.4285714285714,3752.970488,286.142857142857,15125.15668,66.2857142857143,1317.861996,62,232.242995,3536.14285714286,11631.52569,53.5714285714286,4.563779045,201.714285714286,7.744414081,120.428571428571,17.5903724,0.375,32.04482347,134.571428571429,10.85946901,590.857142857143,193.4016881,793.142857142857,6.233090779,36395.4285714286,6051.85714285714,6.01450770028571,0.166309890142857,29.26,22.13
"Isla Hermite","HER42PB","HER42PB1H",2.2906,"HER42PB_2.2906",264,290.3,290.9,290.6,290.6,0.6,3129,3669,3382,3386,270,0.1015,0.0083,22639.5714285714,55004.4285714286,1.28285714285714,16.8571428571429,2146.234669,271.285714285714,11805.42446,45.5714285714286,661.2738356,36.4285714285714,99.43200238,1202.57142857143,5101.984158,58.7142857142857,1.567442911,211.285714285714,5.249374812,95.1428571428571,11.06280232,0.375,13.25098663,29.4285714285714,4.53509703,340.285714285714,176.9254729,911.142857142857,4.356527584,41158.8571428571,6418,6.41397940742857,0.155939676285714,42.87,14.12
"Isla Hermite","HER42PB","HER42PB1H",2.2973,"HER42PB_2.2973",269,297,297.6,297.3,297.3,0.6,3202,3735,3448,3451,266,0.101,0.00799,21210.4285714286,53617.7142857143,1.35428571428571,32.1428571428571,3230.055285,311.714285714286,14687.33659,71.8571428571429,1159.633301,70,200.6979642,3615.42857142857,9470.00065,93.8571428571429,3.348828618,196,5.562068293,100.714285714286,21.54142699,0.375,22.23958244,37.7142857142857,9.064433171,511.142857142857,188.3571252,818.857142857143,6.112481301,37505.7142857143,6051,6.20071406385714,0.161336665428571,33.63,17.41
"Isla Hermite","HER42PB","HER42PB1H",2.3026,"HER42PB_2.3026",273,302.3,302.9,302.6,302.6,0.6,3267,3773,3502,3505,253,0.0974,0.00722,21475,53632.5714285714,1.3,17.2857142857143,2161.527815,295.142857142857,11153.06418,33.2857142857143,705.6349353,35.8571428571429,105.939325,2546,8155.795786,115.571428571429,3.220383438,190.571428571429,4.967669945,88.2857142857143,20.15831002,0.375,25.45930847,94.4285714285714,4.725737967,380.285714285714,157.6321242,826.285714285714,8.263321109,38969.4285714286,6163.71428571429,6.32679683714286,0.158162066428571,39.5,14.62
"Isla Hermite","HER42PB","HER42PB1H",2.3096,"HER42PB_2.3096",278,309.3,309.9,309.6,309.6,0.6,3339,3837,3573,3576,249,0.1135,0.00813,20365.4285714286,51957,1.28714285714286,37,3158.319141,344.142857142857,13037.74795,77.1428571428571,1244.681812,67.7142857142857,206.3664659,4287.71428571429,12716.46571,128.285714285714,4.839313706,200.285714285714,5.338448611,118,42.22566553,0.375,22.96594282,37,9.013114206,663.857142857143,168.1855143,800.571428571429,6.305163916,35924.8571428571,5911.14285714286,6.08103534685714,0.164658041142857,33.1,19.49
"Isla Hermite","HER42PB","HER42PB1H",2.3139,"HER42PB_2.3139",281,313.5,314.2,313.9,313.9,0.6,3387,3864,3612,3613,238,0.1145,0.00779,20227,52898.375,1.30125,53,4932.545491,381.375,17576.4553,154.75,1777.250694,87.5,298.9077106,5864.875,13604.27869,128.75,4.807527056,188.75,9.578116848,122.125,20.93774638,0.375,26.98125114,61.375,15.03062537,712.75,209.1785709,774.25,13.76339306,34956.625,5984.25,5.843452779875,0.171201938375,24.24,21.2
"Isla Hermite","HER42PB","HER42PB1I",2.3213,"HER42PB_2.3213",293,321,321.6,321.3,321.3,0.6,3451,3936,3678,3680,243,0.1032,0.007,21201.3333333333,54004.5,1.27833333333333,29.8333333333333,3296.461851,270,14146.65191,51.8333333333333,1032.997546,53.6666666666667,170.6622359,3091.16666666667,9836.302432,82.5,3.707856044,207.333333333333,5.191529292,121.833333333333,23.03276646,5.16666666666667,31.26595862,64.6666666666667,8.511878548,497.5,192.532482,868.5,4.206837387,38393.6666666667,6108.83333333333,6.285463615,0.159113677333333,38.44,18.87
"Isla Hermite","HER42PB","HER42PB1I",2.3324,"HER42PB_2.3324",301,332.1,332.7,332.4,332.4,0.6,3603,4031,3782,3789,214,0.0974,0.00567,21696,54046.1428571429,1.34285714285714,25.5714285714286,3630.013724,297.571428571429,15132.67009,38,1399.073387,29.5714285714286,224.410619,2765.42857142857,11924.50104,101,4.871365568,220.285714285714,5.051388454,127.142857142857,32.86089404,0.375,47.12837952,26.2857142857143,9.181167207,405,187.3581473,820,6.169142495,39013.2857142857,5974.42857142857,6.53313816128571,0.153142987428571,39.21,16.04
"Isla Hermite","HER42PB","HER42PB1I",2.3353,"HER42PB_2.3353",303,334.9,335.6,335.3,335.3,0.7,3659,4052,3811,3819,197,0.0974,0.0052,21537,54131.75,1.33,26.375,1910.49941,285.25,11158.13864,40.375,439.3035398,33,71.0193117,3311.5,11671.94395,60.875,4.458688299,202.875,5.180870206,110.375,45.18632252,0.375,53.63556539,68.625,3.476749263,498.75,170.2979154,761.75,4.344509341,38551,6039.25,6.3841926965,0.156657212,45.27,12.89
"Isla Hermite","HER42PB","HER42PB1I",2.3479,"HER42PB_2.3479",312,347.6,348.2,347.9,347.9,0.6,3787,4310,3997,4013,262,0.055,0.00368,22467.8571428571,54889.8571428571,1.30285714285714,17,1824.238565,309.142857142857,11213.62735,47,512.3554916,32.8571428571429,81.69856209,1735.57142857143,3792.695713,76.5714285714286,1.647634055,208.428571428571,4.609934349,128.571428571429,15.18090345,0.375,12.9771423,25.2857142857143,3.653537431,507,172.0502391,868.571428571429,2.975457077,40399.7142857143,6398.71428571429,6.31672981114286,0.158383426857143,37.87,12.84
"Isla Hermite","HER42PB","HER42PB1I",2.3546,"HER42PB_2.3546",317,354.3,354.9,354.6,354.6,0.6,3880,4476,4140,4150,298,0.0466,0.00342,18684.7142857143,49720.8571428571,1.23857142857143,66.4285714285714,6392.588844,561.571428571429,21625.13237,169.285714285714,2190.796475,128.428571428571,370.2795254,6776.14285714286,14268.60462,121.714285714286,5.815379919,195.142857142857,9.34212645,165.857142857143,26.73054531,0.375,30.15916633,171.571428571429,19.34515712,1046.71428571429,233.1635452,668.714285714286,13.66253525,30763.1428571429,5509.42857142857,5.58631970442857,0.179152927142857,19.91,27.24
"Isla Hermite","HER42PB","HER42PB1I",2.3586,"HER42PB_2.3586",320,358.3,358.9,358.6,358.6,0.7,3920,4598,4230,4236,339,0.0474,0.00387,17821,46478.1428571429,1.33142857142857,81.1428571428571,4495.825694,548.428571428571,17533.72021,136.285714285714,1567.919211,104.857142857143,262.5621361,5390.28571428571,10730.82606,79.8571428571429,4.010749764,191.857142857143,8.272910832,129.142857142857,24.02900522,1.42857142857143,26.45734265,123.571428571429,13.39282812,923.142857142857,213.4629871,660.142857142857,10.06828333,29716.8571428571,5279,5.63318610528571,0.177768921285714,29.82,20.23
"Isla Hermite","HER42PB","HER42PB1J",2.3616,"HER42PB_2.3616",329,361.3,361.9,361.6,361.6,0.6,3981,4660,4290,4297,340,0.0511,0.00412,16970.8571428571,46997.1428571429,1.31714285714286,112.571428571429,7640.061698,626,25617.84304,279,2459.596002,163.428571428571,478.1053801,9278.42857142857,19294.05726,96.1428571428571,8.019375617,174.571428571429,8.373213228,80.4285714285714,34.81762093,3,40.93193485,185,22.50407206,1246.28571428571,261.5567621,605.285714285714,15.26880059,26105.1428571429,5153.42857142857,5.067445321,0.197464332,15.51,33.38
"Isla Hermite","HER42PB","HER42PB1J",2.37,"HER42PB_2.37",335,369.7,370.2,370,370,0.6,4092,4837,4458,4460,372,0.0516,0.00438,17845,48686.6666666667,1.32333333333333,76.6666666666667,7405.052803,508.833333333333,23158.71471,166.166666666667,2487.088223,133,488.9858648,8776.5,21529.71781,52.6666666666667,9.69654668,183.5,9.940322624,94.8333333333333,43.85099046,3.5,64.61496501,129.666666666667,26.16719666,931,242.5140453,715.5,20.70374755,28629,5251.33333333333,5.45211887966667,0.183521372333333,11.9,35.29
"Isla Hermite","HER42PB","HER42PB1J",2.377,"HER42PB_2.377",340,376.7,377.3,377,377,0.6,4223,4930,4602,4596,353,0.0518,0.00407,20578.4285714286,54970.1428571429,1.37571428571429,27,6938.306145,324,20268.84804,57.4285714285714,2279.040838,39.8571428571429,412.4972905,7463.85714285714,23564.0081,163,6.815172626,215.857142857143,14.36379274,119.142857142857,35.30719832,0.375,38.30523184,33.4285714285714,23.87451872,388,229.7243184,737.571428571429,10.85448743,35840.8571428571,5797.28571428571,6.18401458471429,0.161743845142857,17.67,26.51
"Isla Hermite","HER42PB","HER42PB1J",2.38,"HER42PB_2.38",342,379.6,380.3,380,380,0.6,4267,4992,4665,4654,362,0.0557,0.00443,20230.5,52165.25,1.32875,23.125,8950.558177,276.875,24808.64122,58.375,2482.192492,37.875,468.1176464,4447,19367.63702,82.75,6.870330497,177.625,8.283716354,109.5,39.39945912,3,38.04452155,51.125,26.1051305,388,258.8993453,751.375,16.12641381,36434.625,5663.75,6.43615001425,0.1554366815,9.72,38.84
"Isla Hermite","HER42PB","HER42PB1J",2.3856,"HER42PB_2.3856",346,385.3,385.9,385.6,385.6,0.6,4432,5044,4758,4755,306,0.0555,0.00366,19025.1428571429,49001.7142857143,1.32857142857143,37.8571428571429,2336.807871,327.571428571429,10578.61869,93,931.8953279,82.1428571428571,132.2391605,4640.14285714286,28458.15526,89.2857142857143,4.4576731,174.428571428571,6.187784978,103,33.54823181,0.375,28.66381491,94.8571428571429,6.326605247,639.142857142857,150.1829657,759.857142857143,3.63246372,33196.7142857143,5464.28571428571,6.07763009142857,0.164707643857143,42.29,15.22
"Isla Hermite","HER42PB","HER42PB1J",2.3899,"HER42PB_2.3899",349,389.6,390.2,389.9,389.9,0.6,4505,5110,4840,4833,302,0.0566,0.00363,16655.8571428571,44073.7142857143,1.35,78.2857142857143,4675.210641,434.714285714286,15306.70025,123.285714285714,1260.681432,101.571428571429,253.2933803,4720.71428571429,22717.61164,64.2857142857143,4.917649378,131,6.573395751,81,29.94669397,14.7142857142857,23.73971131,159.428571428571,14.32868034,912.571428571429,171.0846086,645.428571428571,7.44121623,28745,5057.14285714286,5.68321508828571,0.176098100714286,34.13,22.65
"Isla Hermite","HER42PB","HER42PB1J",2.3943,"HER42PB_2.3943",352,394,394.6,394.3,394.3,0.6,4674,5148,4912,4910,237,0.0562,0.0028,19082.5714285714,50454.4285714286,1.33285714285714,41,3450.956197,368.285714285714,14483.51439,118.428571428571,1130.676773,78.2857142857143,183.982931,6350,10907.12191,90.7142857142857,2.854988022,166.714285714286,7.039017163,116.285714285714,21.79382396,0.375,16.6275996,84.1428571428571,11.48762934,670.142857142857,184.4496706,732.571428571429,5.635881127,32928.1428571429,5305.71428571429,6.20618695971429,0.161260645571429,33.91,18.65
"Isla Hermite","HER42PB","HER42PB1J",2.3957,"HER42PB_2.3957",353,395.4,396,395.7,395.7,0.6,4721,5164,4936,4935,221,0.0562,0.00261,18728.7142857143,50460.8571428571,1.29571428571429,65.1428571428571,6847.805483,469,20434.06435,166.142857142857,2039.268789,99.5714285714286,341.6514086,7525,13769.49752,97.7142857142857,4.926755175,183,7.826063409,103.857142857143,21.85564158,0.375,27.36166731,86.8571428571429,19.78681817,727.428571428571,233.8952637,742.142857142857,9.132377618,31663.7142857143,5302.71428571429,5.97320846342857,0.167477634285714,28.33,32.61
"Kerguelen","KER1","CAT1.1A",3.0007,"KER1_3.0007",1,0,1.4,0.7,0.7,0.7,-66,-37,-57,-55,15,0.06522,0.04802,21128.75,48795.75,1.3875,41,6749.372655,153,20764.4876,27.5,8034.582758,719.5,614.0518172,2054.5,32678.58936,76.25,16.33205694,187,26.27212126,62,24.69368632,47,74.45665889,115.5,4.612179656,471.25,138.036883,623.5,93.81158408,36172,5541.5,6.5242063205,0.15329975375,29.74,25.95
"Kerguelen","KER1","CAT1.1A",3.0039,"KER1_3.0039",3,3.1,4.7,3.9,3.9,0.8,-62,96,-15,-7,79,0.064,-0.70916,14967.4117647059,49334,1.34235294117647,48.8823529411765,8470.459825,371.058823529412,24349.44729,342.470588235294,10205.77283,164.764705882353,553.5802331,20505.0588235294,48738.7654,265.823529411765,18.68861595,148.411764705882,39.93389191,92,26.74331214,16.4705882352941,81.89432683,86.2941176470588,6.928285046,724.823529411765,172.0332159,566.117647058824,130.2830932,20162.6470588235,4087.05882352941,4.921745546,0.203875801529412,17.74,32.36
"Kerguelen","KER1","CAT1.1A",3.0071,"KER1_3.0071",5,6.4,7.8,7.1,7.1,0.7,-44,156,39,45,100,0.06087,0.14127,17856.5333333333,63331.2666666667,1.37933333333333,111.133333333333,7270.581826,543.266666666667,18719.29689,533.2,11837.89698,158.8,433.6021987,31088.1333333333,40886.55616,248.533333333333,15.75984242,185.533333333333,28.84382633,90.4,26.49605516,23.0666666666667,74.54857758,90.5333333333333,8.457485532,775.266666666667,154.8814977,600,132.8980564,22545.6666666667,4478.46666666667,5.0158355184,0.201586507466667,9.44,58.6
"Kerguelen","KER1","CAT1.1A",3.0099,"KER1_3.0099",7,9.3,10.6,9.9,9.9,0.675,-33,222,88,92,128,0.05357,0.0779,21546.3571428571,63213.7142857143,1.38142857142857,52.1428571428571,2638.458059,244.428571428571,7892.84278,192.428571428571,3166.073488,74.0714285714286,145.6542648,19220.2857142857,18707.63044,201.5,5.990333136,225.357142857143,14.90398608,101.714285714286,12.73383553,3.78571428571429,27.27598299,54.9285714285714,2.597921886,312.5,65.34606485,758.857142857143,43.42615035,34171.8571428571,5453.28571428571,6.27281396307143,0.159645525071429,29.36,17.49
"Kerguelen","KER1","CAT1.1A",3.0114,"KER1_3.0114",8,10.7,12,11.4,11.4,0.65,-2,231,125,120,117,0.05185,0.0533,18073.1428571429,50747.7142857143,1.39357142857143,104.5,7029.037339,485,23057.20465,433.142857142857,9442.994519,104.928571428571,372.8583737,12891.4285714286,35630.07615,143.428571428571,14.56260068,200.928571428571,31.14535059,120.857142857143,25.82156005,8.64285714285714,65.36111894,64.6428571428571,4.555799076,646.571428571429,143.4502871,670.857142857143,114.5251759,27758.2142857143,5068,5.441802038,0.185652934857143,16.72,28.2
"Kerguelen","KER1","CAT1.1A",3.0128,"KER1_3.0128",9,12.1,13.6,12.8,12.8,0.725,17,240,179,147,112,0.05172,0.04216,20860.6875,54932.3125,1.32875,49.375,3048.627916,320.6875,8068.846686,307.6875,3112.020149,74.6875,137.6502423,9088,13008.32214,77.25,5.221829427,227.6875,13.60485991,125.1875,19.18499137,12.5,28.74841778,63.375,4.22647584,385.125,73.24363877,852.4375,41.3224873,35799.1875,5683.0625,6.2835385715,0.1600421338125,29.69,19.14
"Kerguelen","KER1","CAT1.1A",3.0158,"KER1_3.0158",11,15.1,16.5,15.8,15.8,0.7,75,310,242,212,118,0.0359,0.02149,21094.1333333333,53044.6,1.298,20.2,2675.023484,153.2,7023.833905,143.666666666667,3257.609478,45.2,116.7959682,4948.33333333333,9929.222192,86.8,4.215243411,212.8,10.86332373,104.266666666667,10.81206248,9.33333333333333,28.98839799,83.8666666666667,2.954910964,300.333333333333,66.66000584,879.733333333333,46.13258291,37836.9333333333,5968.2,6.34127521853333,0.157802914266667,34.9,19.77
"Kerguelen","KER1","CAT1.1A",3.0187,"KER1_3.0187",13,18,19.4,18.7,18.7,0.7,137,410,302,293,137,0.03488,0.01756,23650.5333333333,61225.3333333333,1.33533333333333,10.3333333333333,458.1692768,162.333333333333,1842.298409,84.7333333333333,338.8842864,46.4666666666667,22.55582026,8375.6,4020.387316,92.7333333333333,1.572869736,242.2,7.487431173,116.533333333333,3.298222114,4.33333333333333,11.6740324,40.8666666666667,0.811121884,125.266666666667,28.31046928,936.333333333333,11.60409855,42160.4,6328.66666666667,6.66395970853333,0.1501756108,50.19,15.96
"Kerguelen","KER1","CAT1.1A",3.0247,"KER1_3.0247",17,24,25.5,24.7,24.7,0.725,419,522,483,479,52,0.04571,0.00626,21313.25,55199.625,1.315625,21.6875,5071.624524,220.25,15295.91562,287,6877.170886,69,213.3189091,8722.1875,18207.37633,178.4375,6.986589224,217.1875,16.48989021,108.375,22.07333655,0.9375,44.32511103,58.25,3.976518253,486.3125,114.3906738,894.4375,97.8771987,36190,5810.9375,6.22101460775,0.160899842625,18.65,31.65
