"Site","depth","SH20_age","Ti","Ti_ppm","Ti_lower_RMSE","Ti_upper_RMSE"
"BI10",440.1,6908.1,-6.417792379,761.965426248506,491.420994134056,1181.45402359364
"BI10",440.2,6911,-6.498561004,721.24473450308,465.158643993201,1118.3151678807
"BI10",440.3,6913.6,-6.043848021,982.581552826469,633.704872785512,1523.5270382427
"BI10",440.4,6916.1,-6.053348879,976.25396468241,629.623966291455,1513.71589168025
"BI10",440.5,6919,-6.409749428,766.144189491258,494.116040282166,1187.93334204658
"BI10",440.6,6922.1,-5.839215104,1129.27795464212,728.315059983984,1750.98493620155
"BI10",440.7,6924.9,-6.036547331,987.471677074093,636.858703177841,1531.10934679529
"BI10",440.8,6927.8,-5.883146446,1096.0415931256,706.879644077703,1699.45079608101
"BI10",440.9,6930.4,-6.199752023,883.745057331942,569.961391520516,1370.27759770729
"BI10",441,6933.4,-5.785723831,1171.11058429962,755.294541920252,1815.84789050867
"BI10",441.1,6935.8,-6.396250412,773.209257196919,498.672575888557,1198.88797644372
"BI10",441.2,6938.8,-5.616862766,1313.60864407057,847.197055843466,2036.79611239789
"BI10",441.3,6941.9,-6.055360061,974.919748636988,628.763478724902,1511.64714307184
"BI10",441.4,6944.5,-6.260950351,847.722855745985,546.729279531624,1314.42391519578
"BI10",441.5,6946.8,-6.244307597,857.371088853234,552.951798483102,1329.38383782804
"BI10",441.6,6949.4,-6.14687158,916.101645847351,590.82940776807,1420.44761904213
"BI10",441.7,6952.1,-6.350685428,797.54153033637,514.365400580882,1236.61601634354
"BI10",441.8,6954.5,-6.127480351,928.26138808481,598.67169616187,1439.30172435638
"BI10",441.9,6957.4,-6.273124424,840.734060421975,542.22193493617,1303.58754379206
"BI10",442,6961,-6.564942148,689.412192337938,444.628605519374,1068.95769872704
"BI10",442.1,6964,-6.229658451,865.954401760554,558.487509181481,1342.69256447203
"BI10",442.2,6966.5,-6.419813949,760.918696682167,490.745917724602,1179.83103281851
"BI10",442.3,6969.1,-6.158469877,908.904913995018,586.187956857624,1409.28883478399
"BI10",442.4,6972,-5.700443573,1241.03175158402,800.38940889747,1924.26310408239
"BI10",442.5,6975.2,-6.33353743,806.895806346273,520.398335223105,1251.12014822275
"BI10",442.6,6978,-5.855780911,1116.62830353771,720.156810400691,1731.3712100671
"BI10",442.7,6980.8,-5.807604071,1153.81512629855,744.140031660207,1789.03067841302
"BI10",442.8,6983.3,-5.557757652,1367.47984640374,881.94067923345,2120.32529437891
"BI10",442.9,6986,-5.598536796,1330.08080993547,857.820593140591,2062.33678126288
"BI10",443,6988.7,-5.344966661,1580.38326678615,1019.25033515049,2450.43948851769
"BI10",443.1,6991.5,-5.162679991,1788.93832101485,1153.75556143792,2773.8113889626
"BI10",443.2,6994.3,-5.524627328,1398.63692589141,902.03508568379,2168.63543504417
"BI10",443.3,6997.1,-5.712287868,1231.07647649697,793.96886668961,1908.82710212953
"BI10",443.4,6999.5,-5.439121053,1482.37036562128,956.038021744694,2298.46705977452
"BI10",443.5,7002.1,-5.506505192,1415.97903653903,913.219684041218,2195.52498369878
"BI10",443.6,7004.8,-4.963994334,2047.72326574222,1320.65598818165,3175.06649012764
"BI10",443.7,7007.6,-5.16776027,1782.76893556469,1149.77668598416,2764.24554120612
"BI10",443.8,7010.9,-5.139487344,1817.37531772881,1172.09568123071,2817.9039462221
"BI10",443.9,7014,-5.286048867,1644.98537147571,1060.91473279384,2550.60730964034
"BI10",444,7016.9,-5.270449187,1662.52789749942,1072.22858678408,2577.80760933997
"BI10",444.1,7020.1,-5.142799085,1813.28722269914,1169.45911052239,2811.56521200233
"BI10",444.2,7023.6,-5.294136665,1635.96327325488,1055.09603246424,2536.61823103249
"BI10",444.3,7026.6,-5.453701979,1467.74524352269,946.605714459562,2275.79029682215
"BI10",444.4,7029.6,-5.409927543,1512.09180238585,975.206526638473,2344.55118622283
"BI10",444.5,7032.5,-5.449502235,1471.94285941034,949.312919408028,2282.29884695989
"BI10",444.6,7035.6,-5.405635696,1516.51122152182,978.056781086353,2351.40365004898
"BI10",444.7,7037.9,-5.22670407,1712.72548647015,1104.60295473485,2655.64072541212
"BI10",444.8,7040.6,-5.434968887,1486.56171243931,958.741183527532,2304.96588950072
"BI10",444.9,7043.1,-5.460247234,1461.22715805548,942.40194886889,2265.68377750241
"BI10",445,7046.4,-5.77897829,1176.49477003686,758.767011689152,1824.19625866804
"BI10",445.1,7049.1,-5.604023525,1325.12755670757,854.626048425572,2054.65658902006
"BI10",445.2,7051.7,-5.636514305,1296.17159617041,835.951228777472,2009.75936021523
"BI10",445.3,7054.3,-5.626597018,1304.94220022423,841.607730785055,2023.35848832757
"BI10",445.4,7057.3,-5.479009561,1442.70268568705,930.454799676145,2236.96093567691
"BI10",445.5,7060,-5.442548884,1478.91909524717,953.812163904105,2293.1157444398
"BI10",445.6,7063.1,-5.579147157,1347.73398735368,869.205810497756,2089.70864981688
"BI10",445.7,7065.9,-5.587026872,1340.5318632111,864.560881890632,2078.54150462427
"BI10",445.8,7068.7,-5.658905507,1276.58555205663,823.319430879588,1979.39051429733
"BI10",445.9,7071.3,-5.45736931,1464.08956246913,944.248024260386,2270.12203558494
"BI10",446,7074.1,-5.494250681,1427.82778504652,920.861400542007,2213.89688236568
"BI10",446.1,7076.9,-5.985823667,1022.12585240953,659.208522090337,1584.84185679375
"BI10",446.2,7079.9,-5.873549498,1103.21766775809,711.507772347563,1710.57755059781
"BI10",446.3,7082.7,-6.005145051,1008.7844450991,650.604132156377,1564.15553848543
"BI10",446.4,7085.1,-6.211890122,876.480728324757,565.276344588657,1359.01400169808
"BI10",446.5,7088.4,-5.840097929,1128.60022881799,727.877968369624,1749.93409862516
"BI10",446.6,7091,-5.836695396,1131.21451969867,729.564025740845,1753.98764800342
"BI10",446.7,7094.4,-5.976754073,1028.44911238203,663.286637179042,1594.64629237493
"BI10",446.8,7097.4,-5.988189961,1020.48249272781,658.148655827788,1582.29377017289
"BI10",446.9,7100.1,-5.085706388,1885.06890984336,1215.75389876588,2922.86522664266
"BI10",447,7103.5,-5.376102191,1547.27486373447,997.897444610622,2399.10375246894
"BI10",447.1,7106.4,-5.59866243,1329.96718449583,857.747311696863,2062.16060104759
"BI10",447.2,7109.5,-5.922391953,1067.17843936131,688.264679109372,1654.69746742104
"BI10",447.3,7112.4,-5.926211485,1064.41027267665,686.479381276634,1650.40532823086
"BI10",447.4,7115.7,-5.952981177,1045.20968486132,674.096179064136,1620.63414577515
"BI10",447.5,7118.4,-5.812945276,1149.63204848416,741.442202877853,1782.54467006595
"BI10",447.6,7121.1,-5.905638908,1079.4053240192,696.150270248758,1673.65567940476
"BI10",447.7,7124.4,-5.393533336,1529.0430046333,986.139013039105,2370.83461774099
"BI10",447.8,7126.8,-6.144278931,917.718158796766,591.871959533894,1422.95407886627
"BI10",447.9,7129.6,-6.279731891,836.965050648433,539.791154659256,1297.74356241375
"BI10",448,7132.9,-6.09347472,949.976445807148,612.676577336243,1472.97168028198
"BI10",448.1,7135.8,-5.867216963,1107.97850262942,714.578219017164,1717.95939145389
"BI10",448.2,7138.5,-6.415488759,763.159951173704,492.191389490639,1183.30617623803
"BI10",448.3,7141.3,-6.263513001,846.24689857857,545.777377629617,1312.13539202396
"BI10",448.4,7144.1,-6.167539528,903.316617986094,582.583848474726,1400.62398651485
"BI10",448.5,7147.4,-5.906618656,1078.68643277773,695.686629463508,1672.54101341008
"BI10",448.6,7150.5,-6.278662127,837.574113604508,540.183962932511,1298.6879358135
"BI10",448.7,7153.2,-5.876229914,1101.20868322919,710.212100470097,1707.46254987305
"BI10",448.8,7156.3,-6.117215752,934.763249972108,602.864998537951,1449.38308844847
"BI10",448.9,7158.7,-5.942846665,1052.43759096162,678.75773545365,1631.84126679428
"BI10",449,7161.6,-6.158834053,908.679860940149,586.042811432193,1408.93988215696
"BI10",449.1,7164.2,-6.308784223,820.592572251198,529.231909668285,1272.35746245138
"BI10",449.2,7167.1,-6.48592624,727.46810546546,469.172336793221,1127.96472206064
"BI10",449.3,7170,-6.590650214,677.464975324828,436.923382868231,1050.43312120076
"BI10",449.4,7172.7,-5.756562318,1194.56528956374,770.42138912481,1852.21523074736
"BI10",449.5,7175.6,-6.420274089,760.680646118766,490.59238970287,1179.46192710025
"BI10",449.6,7178.7,-6.512186354,714.593092488753,460.868742616182,1108.00156446693
"BI10",449.7,7181.8,-6.103106315,943.774920271209,608.67697349723,1463.35599819923
"BI10",449.8,7184.6,-6.367622795,788.408612624382,508.47522847233,1222.45510824158
"BI10",449.9,7187.9,-6.712589321,623.556427183238,402.155673720987,966.846033238581
"BI10",450.1,7193.3,-6.130122701,926.59498742024,597.596969877714,1436.71791188635
"BI10",450.2,7196.4,-5.967031573,1035.27102400248,667.686352015084,1605.2239047638
"BI10",450.3,7199.4,-5.707382049,1235.19015229546,796.6219354258,1915.20550022537
"BI10",450.4,7202.3,-5.415662122,1506.20686131806,971.411100375907,2335.42637942237
"BI10",450.5,7205.1,-5.471360941,1450.2258184051,935.306759137754,2248.62581588483
"BI10",450.6,7207.7,-5.534981998,1388.82346738226,895.706006475825,2153.41932465176
"BI10",450.7,7210.9,-5.87641303,1101.07157049405,710.123671160457,1707.24995178521
"BI10",450.8,7214,-6.189694249,889.809958971442,573.872881320889,1379.6814396637
"BI10",450.9,7216.8,-5.646592264,1287.31928365952,830.242029823521,1996.03354028455
"BI10",451,7219.9,-5.497493439,1424.68278581978,918.833068818134,2209.02045114895
"BI10",451.1,7222.6,-5.666232639,1270.24084788954,819.22748559983,1969.55282874298
"BI10",451.2,7225.4,-5.778226669,1177.09623288766,759.154918360364,1825.12884783893
"BI10",451.3,7227.8,-5.507920844,1414.61660959245,912.341002172643,2193.41249310216
"BI10",451.4,7231.4,-6.394693824,774.028116904557,499.200690206768,1200.15764703903
"BI10",451.5,7234.1,-5.44984165,1471.60317096204,949.093841180582,2281.77214814892
"BI10",451.6,7237,-5.858044466,1114.91089189759,719.049185164093,1728.70830329667
"BI10",451.7,7240.2,-5.311808626,1616.42166170853,1042.49289084878,2506.31827936328
"BI10",451.8,7243.7,-5.44420742,1477.25210386286,952.737056641926,2290.53101603817
"BI10",451.9,7246.3,-5.747255071,1202.14958212962,775.312792939385,1863.97494143684
"BI10",452,7249.5,-5.254585042,1680.55969960425,1083.85799385576,2605.76654870324
"BI10",452.1,7252.9,-5.86726675,1107.94099247489,714.554027266736,1717.90123064834
"BI10",452.2,7256,-5.370109347,1553.59308106237,1001.97230750266,2408.90036925344
"BI10",452.3,7259.3,-5.658214387,1277.18563924314,823.706450331652,1980.32097045266
"BI10",452.4,7262,-5.19491789,1750.14835008184,1128.73840787469,2713.66618334675
"BI10",452.5,7265,-4.569659002,2677.48146190588,1726.81142274843,4151.52858291815
"BI10",452.6,7268.1,-4.194857281,3454.72123668796,2228.08343542288,5356.66601774163
"BI10",452.7,7270.8,-5.01588465,1976.72840817446,1274.86865678511,3064.9864822448
"BI10",452.8,7273.7,-4.247484631,3333.27455922459,2149.75777271248,5168.3586998524
"BI10",452.9,7276.8,-4.462710163,2879.45721732095,1857.0734045889,4464.69905061031
"BI10",453,7279.6,-4.668607064,2503.25508133253,1614.44608674194,3881.38449074065
"BI10",453.1,7283.2,-4.433862137,2936.50021106807,1893.86263902124,4553.14620603069
"BI10",453.2,7286.4,-4.223670909,3387.69077816625,2184.85289840734,5252.73294913285
"BI10",453.3,7289.3,-3.782957044,4571.46595376862,2948.31532542303,7088.21773107564
"BI10",453.4,7292.6,-3.320686569,6259.98540786846,4037.30687302354,9706.32615731255
"BI10",453.5,7295.3,-3.449277409,5735.85074893051,3699.27214561664,8893.63705046431
"BI10",453.6,7297.8,-3.400989027,5927.32006576543,3822.75811858058,9190.51691794478
"BI10",453.7,7300.8,-3.510700249,5501.21266069326,3547.94496119178,8529.8224942041
"BI10",453.8,7303.7,-3.473227822,5643.19165686347,3639.5127109093,8749.96588983946
"BI10",453.9,7306.9,-3.099696631,7275.05237204275,4691.96284488712,11280.222961194
"BI10",454,7309.7,-2.782163524,9028.3851945412,5822.75504227359,13998.8267803179
"BI10",454.1,7312.2,-3.195042656,6818.33778041958,4397.40992828565,10572.0710250048
"BI10",454.2,7315.3,-4.079185499,3737.43139127143,2410.41415599273,5795.01799295906
"BI10",454.3,7318.4,-4.305709298,3203.87943309482,2066.30584782415,4967.72703451281
"BI10",454.4,7321.4,-4.30624232,3202.71838153021,2065.55704073335,4965.9267834839
"BI10",454.5,7324.1,-4.202493828,3436.82787972856,2216.54331698381,5328.92174241491
"BI10",454.6,7327.2,-4.006623893,3926.46870570403,2532.33163648036,6088.1269557178
"BI10",454.7,7330.2,-4.232631578,3367.11147580433,2171.58050982263,5220.82402158749
"BI10",454.8,7333.1,-4.28216971,3255.57632453959,2099.64717396871,5047.88487147062
"BI10",454.9,7336.3,-4.431569386,2941.08199318196,1896.81760763759,4560.25041932858
"BI10",455,7339.5,-4.193216496,3458.57793706671,2230.57077076503,5362.64596646805
"BI10",455.1,7342.3,-4.469135663,2866.90333578371,1848.97692050609,4445.23381853683
"BI10",455.2,7345.3,-4.619401768,2588.4300115768,1669.37869582635,4013.45119689273
"BI10",455.3,7347.9,-4.87571766,2174.40858412005,1402.36025317165,3371.49650384183
"BI10",455.4,7350.9,-4.823567799,2252.9007716114,1452.98290280901,3493.201383798
"BI10",455.5,7353.6,-5.016552711,1975.83062100712,1274.28963909336,3063.59443186476
"BI10",455.6,7356.7,-5.356547291,1567.9868934715,1011.25543421656,2431.21847844817
"BI10",455.7,7359.7,-5.411833609,1510.13321214289,973.943355986451,2341.51432359968
"BI10",455.8,7362.6,-5.556790936,1368.37907789395,882.520628424914,2121.71958423204
"BI10",455.9,7365.4,-5.322826577,1604.3563508768,1034.71150492337,2487.61059324393
"BI10",456,7368.2,-5.128856156,1830.56110559884,1180.59970616453,2838.34897114928
"BI10",456.1,7371.1,-5.273515935,1659.0644932354,1069.99490332827,2572.43747998488
"BI10",456.2,7374.2,-5.454197784,1467.2504804387,946.286622597625,2275.02314936879
"BI10",456.3,7377.1,-5.136967137,1820.49249814368,1174.10607152612,2822.73724339879
"BI10",456.4,7380.2,-5.407135313,1514.96556325443,977.059926247294,2349.00705288564
"BI10",456.5,7383.3,-4.942678752,2077.62033625387,1339.93776607657,3221.42294283909
"BI10",456.6,7386.4,-5.065055431,1911.72701133618,1232.94674018104,2964.19954469057
"BI10",456.7,7389.3,-4.840882043,2226.53136269597,1435.97625041042,3452.31469368096
"BI10",456.8,7392.5,-4.578680079,2661.10717473768,1716.25101121106,4126.13967839319
"BI10",456.9,7395.1,-4.575899804,2666.1429881896,1719.49880220992,4133.9478831488
"BI10",457,7398,-4.656642951,2523.70362322121,1627.63414283657,3913.09066960227
"BI10",457.1,7401.2,-4.475568467,2854.3900097725,1840.90659225166,4425.83146922387
"BI10",457.2,7404.4,-4.387657171,3030.2279409796,1954.31127963453,4698.47432698163
"BI10",457.3,7407.1,-4.602839227,2617.74705888735,1688.28639430994,4058.90830335945
"BI10",457.4,7410,-4.690819181,2465.72942854536,1590.24434088454,3823.19965459703
"BI10",457.5,7412.8,-4.619178749,2588.82258431292,1669.63188117782,4014.05989464025
"BI10",457.6,7415.7,-4.851555708,2210.42949787606,1425.59153458916,3427.34818952799
"BI10",457.7,7418.6,-5.142218958,1814.00268088522,1169.92053719735,2812.67455492466
"BI10",457.8,7421.8,-5.511554872,1411.12521090434,910.089264029257,2187.99895741415
"BI10",457.9,7424.7,-5.886461503,1093.57363641075,705.287963273671,1695.62414294114
"BI10",458,7428,-5.668566431,1268.22660160348,817.92842021152,1966.42966947985
"BI10",458.1,7431.3,-5.859744699,1113.62262312498,718.2183307721,1726.71079754059
"BI10",458.2,7433.9,-5.358743528,1565.64694502902,1009.74631090175,2427.59030660843
"BI10",458.3,7436.7,-5.099035899,1868.05972071141,1204.78401437914,2896.4918844335
"BI10",458.4,7439.4,-5.463915986,1457.58630301801,940.053820541306,2260.03850452129
"BI10",458.5,7442.2,-5.494677846,1427.41310099858,920.593954749761,2213.25390025642
"BI10",458.6,7444.9,-5.432246031,1489.31669369922,960.517977569529,2309.23758422901
"BI10",458.7,7447.9,-5.522651698,1400.51715715419,903.247719596733,2171.55079932998
"BI10",458.8,7450.8,-5.446938501,1474.51119306734,950.969337186991,2286.28113805666
"BI10",458.9,7453.4,-5.117255679,1845.05826935103,1189.94948815963,2860.82733021349
"BI10",459,7456,-5.221413467,1718.89830190965,1108.58404232148,2665.21189148694
"BI10",459.1,7459.2,-5.058802211,1919.87334465417,1238.20062582961,2976.83071920915
"BI10",459.2,7461.6,-4.679790907,2484.28999955056,1602.21477148527,3851.97846862046
"BI10",459.3,7464.7,-5.274249559,1658.23705156287,1069.46125416875,2571.15450275307
"BI10",459.4,7467.6,-4.871080957,2181.27522257053,1406.78881407147,3382.14346674384
"BI10",459.5,7469.8,-4.58063319,2657.57526301745,1713.97314464525,4120.66332583295
"BI10",459.6,7472.7,-4.52810914,2754.20960255425,1776.29637030191,4270.49824659199
"BI10",459.7,7475.5,-5.135159578,1822.73151426169,1175.55009967844,2826.20891614191
"BI10",459.8,7478.4,-4.990692944,2010.88217555788,1296.89574324179,3117.94309222471
"BI10",459.9,7481.1,-5.139775338,1817.01944520893,1171.86616526911,2817.35215344251
"BI10",460,7484.1,-4.93460297,2089.06103905567,1347.31631810896,3239.1621523784
"BI10",460.1,7486.4,-4.770621379,2335.49108386704,1506.24859171872,3621.26054942797
"BI10",460.2,7490.1,-4.878333793,2170.54381419939,1399.86771346961,3365.50404300865
"BI10",460.3,7492.6,-5.062563387,1914.96935110163,1235.03785058575,2969.22690581456
"BI10",460.4,7495.6,-5.126543165,1833.44253953958,1182.45805443456,2842.81673517865
"BI10",460.5,7498.5,-4.634152065,2562.59730600288,1652.71818418501,3973.39668406413
"BI10",460.6,7501.6,-4.526139383,2757.90115837942,1778.67719752978,4276.22213291637
"BI10",460.7,7503.8,-5.172496159,1777.03693306375,1146.07989572261,2755.35787099866
"BI10",460.8,7506.9,-4.941337126,2079.51662595392,1341.16075669723,3224.36320629312
"BI10",460.9,7509.9,-4.866880235,2187.51492310641,1410.81303844545,3391.81834049818
"BI10",461,7512,-4.818103517,2261.28747313608,1458.39181121717,3506.20525762176
"BI10",461.1,7515.8,-4.965070997,2046.22461305945,1319.6894490634,3172.74277676606
"BI10",461.2,7518.8,-4.963143897,2048.90780076487,1321.41994066344,3176.90315307898
"BI10",461.3,7521.7,-4.878190757,2170.75494128221,1400.00387749668,3365.83140292932
"BI10",461.4,7524.5,-5.260533515,1673.77562998622,1079.4826847917,2595.24761166167
"BI10",461.5,7527.4,-5.063635644,1913.57358929446,1234.13766977541,2967.06272835158
"BI10",461.6,7530,-5.076363583,1897.08307832573,1223.50230101081,2941.49361476195
"BI10",461.7,7533.4,-4.844971474,2220.34839598128,1431.98861587352,3442.72778769916
"BI10",461.8,7535.8,-4.969656055,2039.85474852527,1315.58127688911,3162.8660791832
"BI10",461.9,7539,-4.979950504,2025.6251689051,1306.4040702572,3140.8026186676
"BI10",462,7541.6,-4.877269808,2172.11479216074,1400.88089795926,3367.93989924238
"BI10",462.1,7544.4,-4.907794414,2127.49348567406,1372.10289040424,3298.75300404918
"BI10",462.2,7547.5,-4.764866524,2344.64847051593,1512.15454479171,3635.45939747177
"BI10",462.3,7549.9,-4.787088436,2309.48506601143,1489.47630427913,3580.93730984947
"BI10",462.4,7552.6,-4.652496124,2530.83011266827,1632.23029170122,3924.1405405561
"BI10",462.5,7555.2,-4.471116743,2863.0438318975,1846.48777707348,4439.24952287413
"BI10",462.6,7557.7,-4.796325319,2295.0244661738,1480.15010376768,3558.51564441268
"BI10",462.7,7560.3,-4.598654439,2625.20687509391,1693.09751850272,4070.47500910344
"BI10",462.8,7563.1,-4.71693171,2422.3330795975,1562.25635585647,3755.91209887924
"BI10",462.9,7565.9,-4.84629601,2218.34946297993,1430.6994266152,3439.62837221916
"BI10",463,7568.5,-5.037093756,1948.42424601632,1256.61420713853,3021.09988960658
"BI10",463.1,7571.2,-4.501154699,2805.15704715482,1809.15434917042,4349.49404002518
"BI10",463.2,7574.1,-4.780796888,2319.38679253298,1495.86231094457,3596.29028288003
"BI10",463.3,7576.5,-4.987083274,2015.82410056351,1300.08298194783,3125.605719663
"BI10",463.4,7579.6,-4.856830984,2202.51447723352,1420.48683143761,3415.07567339691
"BI10",463.5,7582.1,-5.076509987,1896.89422415187,1223.38050164476,2941.20078976505
"BI10",463.6,7585.5,-4.875067932,2175.36948278973,1402.97997391389,3372.98641081195
"BI10",463.7,7588.7,-4.658888864,2519.85231210371,1625.15028323758,3907.11907711377
"BI10",463.8,7591.7,-4.999876625,1998.36354078096,1288.82199115889,3098.53251148497
"BI10",463.9,7594.5,-5.297994734,1631.67696999461,1052.33162959665,2529.97216802393
"BI10",464,7597.2,-5.101152242,1865.37330472627,1203.05144073656,2892.32650256005
"BI10",464.1,7600.3,-4.85281998,2208.52999729503,1424.3664731471,3424.4029474908
"BI10",464.2,7602.7,-4.551368904,2710.9899578818,1748.42234870014,4203.48467702892
"BI10",464.3,7605.8,-4.728533782,2403.29749179923,1549.97956854106,3726.39675471663
"BI10",464.4,7608.6,-4.79784031,2292.66136345028,1478.62604736088,3554.85157105095
"BI10",464.5,7611.1,-5.598946973,1329.70987505018,857.581362876585,2061.76163375932
"BI10",464.6,7614,-5.337781136,1588.12416376597,1024.24273921276,2462.44201982421
"BI10",464.7,7616.1,-5.284838961,1646.33931718552,1061.78794478456,2552.70664978291
"BI10",464.8,7619,-5.350926759,1573.99114612168,1015.12780913638,2440.52828202698
"BI10",464.9,7621.8,-5.175567118,1773.32990387387,1143.68908912297,2749.6099926815
"BI10",465,7625,-4.88205305,2165.06123911087,1396.33178860005,3357.00311872147
"BI10",465.1,7627.6,-4.831563205,2240.6852664799,1445.10465076662,3474.26081616766
"BI10",465.2,7630.4,-4.821130102,2256.63835335432,1455.3934139326,3498.99663491643
"BI10",465.3,7633.3,-5.064936406,1911.88174704714,1233.04653522985,2964.43946781832
"BI10",465.4,7636.1,-5.354357143,1570.32383712936,1012.76261962946,2434.84199126432
"BI10",465.5,7639.6,-4.984488119,2019.38457691115,1302.3792709474,3131.12636267634
"BI10",465.6,7642.6,-5.347283882,1577.89500153374,1017.64555658458,2446.58134628058
"BI10",465.7,7645.2,-5.334201891,1591.99418557397,1026.73866606022,2468.44262389226
"BI10",465.8,7648,-5.395681024,1526.81157747656,984.69987930163,2367.37471194753
"BI10",465.9,7650.7,-5.155644794,1797.51698732669,1159.28827536703,2787.11291089791
"BI10",466,7653.4,-4.937011429,2085.64247505449,1345.11155387413,3233.86154941797
"BI10",466.1,7656.4,-5.162835422,1788.74925260556,1153.63362390315,2773.51823178618
"BI10",466.2,7659.5,-5.268681499,1664.52750386749,1073.51821032266,2580.9080688986
"BI10",466.3,7662.5,-5.655588287,1279.46840856279,825.178696617113,1983.86048406409
"BI10",466.4,7665.2,-5.63821986,1294.66919703933,834.9822734297,2007.42983785462
"BI10",466.5,7667.6,-5.841924095,1127.19961090813,726.974655670712,1747.76239160524
"BI10",466.6,7670.2,-5.648395976,1285.74132335752,829.224342152135,1993.5868576876
"BI10",466.7,7673.3,-5.479267015,1442.45013568197,930.291920403297,2236.56934806758
"BI10",466.8,7676.2,-4.996776259,2002.5810326768,1291.54201491431,3105.07188006806
"BI10",466.9,7679.1,-5.10000627,1866.82748383739,1203.98929712718,2894.58125809445
"BI10",467,7682.7,-5.040628303,1943.74684730314,1253.59757167659,3013.84741942975
"BI10",467.1,7685.5,-5.465839783,1455.68076158047,938.824863117075,2257.08389592497
"BI10",467.2,7688,-5.012244169,1981.62791480727,1278.02853824077,3072.58333851353
"BI10",467.3,7690.7,-5.743632568,1205.1144898801,777.224976700045,1868.57213452555
"BI10",467.4,7693,-5.597495604,1331.022854644,858.428154233576,2063.79745450732
"BI10",467.5,7695.7,-5.333107412,1593.17946144638,1027.50309634469,2470.28043555706
"BI10",467.6,7697.9,-5.594050277,1334.14486047406,860.441656626002,2068.63823365889
"BI10",467.7,7700.5,-5.45281573,1468.63004578159,947.176357681292,2277.16221364785
"BI10",467.8,7703.1,-5.407425568,1514.66657885708,976.867099637694,2348.54346712825
"BI10",467.9,7705.9,-5.420675906,1501.08038413445,968.10483682747,2327.47759738214
"BI10",468,7708.5,-5.433805977,1487.73771884559,959.499635574528,2306.7893285343
"BI10",468.1,7711.3,-5.591981511,1336.02300401172,861.652944084213,2071.55036085393
"BI10",468.2,7714.3,-5.548381013,1376.22691101686,887.581999744668,2133.88792376576
"BI10",468.3,7717,-5.454231197,1467.21714365402,946.26512241493,2274.97145951903
"BI10",468.4,7719.9,-4.773569519,2330.81373267372,1503.23198690418,3614.00815293236
"BI10",468.5,7723.1,-4.978855628,2027.13384015017,1307.37707073403,3143.14186616015
"BI10",468.6,7725.8,-4.318641849,3175.82761239262,2048.21414294902,4924.2317061212
"BI10",468.7,7729.1,-4.198374714,3446.46792065906,2222.76055248344,5343.86896279081
"BI10",468.8,7732.3,-4.760457344,2351.68884407248,1516.69515418559,3646.37574272768
"BI10",468.9,7735.4,-4.92537537,2102.21062456824,1355.7969947413,3259.55104428508
"BI10",469,7738.3,-5.634203494,1298.209938383,837.265834561394,2012.91988105458
"BI10",469.1,7741.2,-5.800756571,1159.20016311513,747.613050323115,1797.38036620065
"BI10",469.2,7744,-5.475923522,1445.73338553888,932.409415309355,2241.66014171817
"BI10",469.3,7747.2,-5.338047,1587.83707668861,1024.05758564529,2461.99688127727
"BI10",469.4,7749.5,-4.544719812,2723.27513265647,1756.34553339187,4222.53326987591
"BI10",469.5,7752.5,-4.556641706,2701.28709408686,1742.16459630377,4188.44004760609
"BI10",469.6,7755.9,-5.47665372,1445.01570702363,931.946556658179,2240.54735609787
"BI10",469.7,7758.3,-5.926398109,1064.27520298544,686.392269605099,1650.19589795404
"BI10",469.8,7761.4,-5.430842819,1490.73845430043,961.434926008388,2311.44207373078
"BI10",469.9,7764.4,-5.197338771,1747.26962760333,1126.88180833159,2709.20262353434
"BI10",470,7767.1,-6.134662608,923.738872849414,595.754951049292,1432.28940642493
"BI10",470.1,7769.7,-5.649105615,1285.12103274444,828.824292728327,1992.62507541326
"BI10",470.2,7772.6,-5.590218468,1337.62568140352,862.686572763444,2074.03536816244
"BI10",470.3,7775.5,-5.379480855,1543.72409335024,995.607415362509,2393.59815889108
"BI10",470.4,7778.2,-5.027250123,1961.51010314445,1265.05378286924,3041.38996842592
"BI10",470.5,7781.2,-5.329304655,1597.30455519317,1030.16352895765,2476.67653758078
"BI10",470.6,7783.7,-5.05612562,1923.37085325116,1240.45630448972,2982.25372852444
"BI10",470.7,7786.3,-5.16166968,1790.16776445092,1154.54847709363,2775.71768397848
"BI10",470.8,7789.6,-5.140688422,1815.89161323846,1171.13878278029,2815.6034105553
"BI10",470.9,7792.9,-4.489227561,2828.00065469208,1823.88707579928,4384.9138518809
"BI10",471,7796,-4.612264701,2601.02272730267,1677.50022558042,4032.97664273291
"BI10",471.1,7798.6,-5.275194949,1657.17137125016,1068.7739556895,2569.50212818339
"BI10",471.2,7801.4,-5.140518737,1816.10115343371,1171.27392336215,2815.92830995134
"BI10",471.3,7804.3,-5.226906802,1712.48939024531,1104.45068714169,2655.2746499641
"BI10",471.4,7807.1,-5.346313565,1578.93646475683,1018.31723652545,2448.19617140645
"BI10",471.5,7810.6,-5.289471909,1641.16084358832,1058.44814673655,2544.67724548618
"BI10",471.6,7812.9,-4.985772178,2017.62210040572,1301.242581635,3128.39358125728
"BI10",471.7,7815.5,-5.168741275,1781.58007657987,1149.00994481182,2762.40217380031
"BI10",471.8,7818.2,-4.946333782,2072.46298803081,1336.61159259998,3213.42629417328
