"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","water_content_pc","water_content_err","dry_mass_pc","dry_mass_err","density_gcm3","density_gcm3_err","K_ICP_clr","Ca_ICP_clr","Ti_ICP_clr","Mn_ICP_clr","Fe_ICP_clr","Co_ICP_clr","Ni_ICP_clr","Cu_ICP_clr","Zn_ICP_clr","Rb_ICP_clr","Sr_ICP_clr","Zr_ICP_clr","K_ICP_sd_clr","Ca_ICP_sd_clr","Ti_ICP_sd_clr","Mn_ICP_sd_clr","Fe_ICP_sd_clr","Co_ICP_sd_clr","Ni_ICP_sd_clr","Cu_ICP_sd_clr","Zn_ICP_sd_clr","Rb_ICP_sd_clr","Sr_ICP_sd_clr","Zr_ICP_sd_clr"
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,23704.5454545455,59517.8181818182,1.35909090909091,-3.04049046380162,-0.144380769286753,-1.82556286165204,-2.16630028402875,3.24090354133972,-0.703907892861734,-0.109656646057205,-0.532764300776067,-1.0321996240988,-3.29866440554398,0.158965752395385,1.20059750389786,5.05440438324386,3.19905606723013,0.156416456,26.5603943015638,45.6100068764819,39.0181775819705,14.7161012623465,887.92714688865,45.5092398210617,26.9048829633717,33.8203811601552,47.1346234446901,32.1567185119151,116.187153099878,109.012843280047,698.481040284104,165.778439216597,0.0024892101922773,85.62,4.28,14.38,1.44,0.156,0.02,2.59652796780176,4.19902869019853,0.899786323457075,-0.815987238793058,5.90828483333112,-2.61705821857318,-2.38596994399378,-1.08275141258316,-0.251366574568698,-3.58955204700589,0.0276803467331754,-2.88862272600389,5.94093179989727,3.98584727456592,0.957325178188935,-0.83443429103912,5.05166974041104,-2.95469782723921,-2.10739996685201,-1.16293835801116,-3.64784500779916,-3.36016293534738,0.105572967452351,-1.97386857422748
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,21510,58730.8181818182,1.32,-3.82288272786778,0.149064012721363,-1.57869268086133,-2.06715591058693,4.12901016342082,0.0962841030649193,-0.0341854712418537,-0.225023624165122,-3.15773463859515,-4.32423625935733,0.762310139473841,1.36139378761963,5.27951555252346,3.43233355385147,0.157757844181818,8.93308457365092,49.106563160687,18.4015809597486,22.2702410486199,2059.33461451641,65.5932369019301,43.1700653862667,60.1236604462382,25.1110261909711,49.018920280383,79.4919092509649,90.364816162044,652.108552034371,199.237090376813,0.00519446057025618,79.81,3.99,20.19,2.02,0.282,0.03,4.1668501233144,3.54583077867864,1.65095129310428,-0.365044026836596,5.10994371270137,-3.45346696330736,-3.44273340766425,-1.80280425978859,-0.628753457930258,-1.98934596190285,-0.388681868025101,-2.40274596234367,7.01799765929015,3.74333360689459,1.98142710081622,-0.851786243239999,4.63715148291669,-4.0706620681082,-3.66519696000004,-2.4612241556741,-2.23808060435989,-1.96044886776161,0.23340302509597,-2.36591397586978
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,21500.0909090909,61427.8181818182,1.41454545454545,-3.91501200284766,0.0817770138298183,-1.8841853434518,-1.92488337461187,4.588956002978,0.341892013595079,0.0562280759008332,-0.201492626705884,-3.55422977142355,-4.08251988210103,0.14184957520587,1.43353891711955,5.36792518383781,3.55015621867484,0.162441651545455,5.24317738503182,38.3431871393081,18.3471573225441,14.6987940136103,2073.30172781133,46.170238347781,38.6939036776878,43.9619670335001,12.1333499833386,24.4000745155345,73.9735825081556,90.346102194938,762.20133345939,147.238767128276,0.0043808928271725,64.5,3.22,35.5,3.55,0.425,0.04,4.50868996177764,3.72386731264254,2.2391435467226,0.0414636996311915,4.66470727837441,-4.08706509978084,-3.85228468555347,-2.1624636188385,-1.13502152122918,-1.37969367012841,-0.655543379779301,-1.90579982383866,7.55783393289072,3.37847529211656,2.16031785279867,-0.884204584924758,4.48643344320291,-4.39076248224474,-4.10308040979296,-4.10308040979296,-2.19353790490852,-1.07053416311625,-0.0213146297777178,-0.816545936450943
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,21368,63253.6363636364,1.32909090909091,-4.09410180635353,0.00891162102389026,-1.7762482324634,-2.33588762902287,4.50727028499693,-0.136864877473548,-0.0577810721035324,-0.425975936385838,-2.29055333780542,-3.06841248327614,0.116216133876442,1.11983570520123,5.13066856887657,3.3029230609092,0.160814896090909,7.8462498280157,48.779280251129,14.7161012623465,19.4595150831856,2894.78331109287,78.0010489439959,24.1679727964699,52.6354529674715,28.1011161214769,41.8073503759153,92.715498361189,114.077405937611,692.400645974175,152.316954228525,0.00373356482300537,84.62,4.23,15.38,1.54,0.179,0.02,3.40467774869853,3.85589880324636,1.45553100171583,-0.818715132959745,5.16744123300251,-3.28902298332659,-3.12719994808098,-1.19383648142352,-0.164782783217441,-2.4989858438028,-0.259940034439116,-2.53106557941303,6.48459208101935,3.96603192618971,0.633827416014503,-0.752466945105387,5.09685783484147,-3.41172698203817,-3.74819921865938,-2.87273048130548,-0.891729012438895,-1.92364992660833,-0.657156765301062,-1.92364992660833
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,20677.7777777778,62829.7777777778,1.47,-3.60044550127194,0.014952426489795,-1.67917111224461,-1.74681318456582,4.41566414249203,-0.266132441189458,-0.299887337397897,-0.643156012959806,-2.67949810826954,-2.43623849889855,0.166562436934783,0.875714339228901,4.82639940804353,3.05204944360858,0.169655697777778,5.7227615711298,48.163783074007,17.7270979012358,13.9731886124821,5465.66888505982,49.5675745265435,15.6879288343335,38.8472793270148,13.6055544213057,53.25828052467,45.453272709454,105.383163318962,1836.13830119387,193.73356561124,0.00483066058991285,83.14,4.16,16.86,1.69,0.188,0.02,3.02915633534679,3.93645404826876,0.718940853487056,-1.00297504237373,6.42036594176105,-2.82078518880173,-2.35371841922931,-0.519814301162227,-0.237728708707768,-3.80455130148677,-0.288625654163186,-3.07671856293893,5.71299406819821,2.44082694627979,0.595000255781458,-0.503612032886651,6.24631916090192,-3.49934430644064,-3.72248785775485,-0.702062971610489,-0.554905327274202,-3.16287206981943,-0.225980296288372,-2.62387556908674
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,22777.2727272727,67689.9090909091,1.40636363636364,-3.20378824864938,-0.249108807687308,-2.05965232809615,-2.22854551351423,4.11458530880933,-0.770715549164974,-0.575907815107732,-0.983420713569601,0.491124200202338,-2.65718517014693,-0.0367929711570438,0.701042934967632,4.64201009869416,2.81635457441991,0.161179197636364,7.65981248286975,68.2924193849841,15.0290627543013,18.6445214960905,2347.55473941407,70.788930824478,26.8341708884908,24.2160727992419,90.1591522102594,56.853879694913,113.030325777884,67.4193120430907,1415.96294250431,168.654299462755,0.00494045158364572,79.06,3.95,20.94,2.09,0.265,0.03,4.37266866078939,3.21786746809756,1.56307030626453,-0.520245707522869,5.98131438324287,-3.12932220492619,-3.32952418699799,-2.06185084140755,-0.0581146003267744,-2.35477005122953,-0.890049942903394,-2.79104328308003,6.8040729367032,3.72948208823689,1.97546294699168,0.0659204421072398,6.09359637117779,-3.03517234710458,-3.6229590120067,-3.09233076094453,-2.9811051258343,-2.14135447108248,-1.00556317917262,-2.79004988907159
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,22133.6363636364,59188.2727272727,1.38545454545455,-3.65114996031789,-0.260421571836882,-2.12466150455485,-2.19344542896836,3.55635105601943,-0.9610164433768,-0.470385575480635,-0.779509548335131,0.68513663353443,-2.55009440698989,0.130148861148441,0.89576903110945,4.79423273849238,2.9290461195563,0.154880260363636,9.81927603330214,23.6224084677702,9.90408547473764,14.8072463832593,1181.27763652134,50.9236505154352,25.069358333885,35.5985188660223,173.539882762122,29.2142555488366,72.5190883962159,57.9484096573684,931.769655499196,111.893130831489,0.00210805187647702,84.98,4.25,15.02,1.5,0.168,0.02,3.0944823814969,3.89184769315837,0.912883122063759,-0.84683699341968,5.58901014117585,-2.78065834515599,-3.02744365952724,-1.05322973430907,0.838234753474954,-3.33445000480542,-0.237071421798785,-3.04676793235364,6.06504591302549,3.90624871282316,1.38497441886429,-1.50539733903188,5.44924152584911,-3.11483525146598,-4.72427316390008,-1.41008715922755,-0.68122189606553,-3.01952507166165,0.0715173816966611,-2.42168807090603
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,21143.3636363636,63280.3636363636,1.39818181818182,-4.25006798491772,0.068764122370918,-1.98659708463299,-2.03362743833082,4.34492434497661,-0.276025549141586,-0.316000339192718,-0.628037692342353,-1.96919627210287,-2.05070540391941,0.309879811153543,0.917453441233558,4.84237385197493,3.02686219287091,0.162813335272727,9.81186665587783,48.5208483775039,12.4052774693237,10.3633971264253,2049.58010777374,59.1655612359389,25.0773349316216,32.7874698904655,27.4911556025504,32.1383373445598,81.4241420531461,68.2968121178035,438.740345659128,126.343039524794,0.004598312536024,81.18,4.06,18.82,1.88,0.221,0.02,2.91475814374569,4.10923647660153,1.19382472708624,-0.840496379313123,5.47963692708672,-2.94294567923809,-2.7324012285199,-0.479126591070183,-0.891996093352557,-3.26160007254251,-0.0119445617469748,-2.53694566873685,5.97410474754992,3.07303770053701,-0.360949503948136,-1.05409668450808,4.64968579014812,-2.88667814825639,-2.40117033247469,-0.761427070545262,-0.466310019605963,-3.57982532881634,-0.0534648042001758,-2.13290634588001
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,21494.8333333333,55564,1.42,-4.25608207195592,-0.230824710339518,-2.55692635202555,-2.30888146796656,3.86616410645235,-0.603610895369293,0.114788672858712,-0.330836799642473,-2.02467352131283,-2.22802537424942,0.109544072171096,1.4748535555521,5.43047892635002,3.54403185947728,0.151656429,7.1789887023089,30.7525559420627,13.6789486571021,18.0898431237649,1775.90310572089,54.3362148334262,33.4268763213983,51.199180272794,45.5121528891576,38.3875769045932,53.556186864966,83.3004783717939,694.664225625328,120.851116768702,0.00391005054569837,83.17,4.16,16.83,1.68,0.199,0.02,2.82396741383979,3.74332798695823,0.667042019516213,-0.865680975337026,6.09102562698888,-2.2656062786112,-2.47588841455015,-0.278663837213935,0.406669126433647,-3.92821072981453,-0.48534960274067,-3.43263233546924,5.46245186972966,4.08670242178638,0.510152152646368,-0.876142208473523,6.03560509177815,-2.43678995673819,-2.84225506484636,-1.0504955956183,-0.645030487510136,-4.09501803334172,-1.23281715241226,-2.91636303700008
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,22053.5,55644.7,1.456,-3.4956575435043,0.389741246459489,-2.27718490075324,-1.6087837185351,3.71037611955488,-1.11681868023692,0.270405969310834,-0.737762636215164,-4.28492142373649,-2.58353057017383,0.722322199723201,1.67411775199215,5.61797623880059,3.71971994731391,0.149871289,7.14065045278712,30.8949834115508,17.5831358598706,9.76672354932241,1085.89680807054,45.2945912885854,35.8726141289486,50.2284779781351,0,50.0045553480436,84.4290629266171,84.1641913827437,409.031389721838,142.437354651089,0.00371803632177862,84.45,4.22,15.55,1.56,0.178,0.02,3.28704928253676,4.3480814867926,1.45273019888991,-0.677242151437139,5.68578595210333,-4.40086455399495,-2.88451706462686,-0.894912901009994,-0.995970310451467,-2.7753942340298,0.227173471557259,-2.37191917632964,6.06408946186998,4.53286107602776,0.534660374358559,-0.851633986761332,4.27232999264193,-4.07050981162953,-3.37736263106959,-1.76792471863549,-0.851633986761332,-2.12459966257422,-0.369207837517039,-1.9910682699497
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,21318.4545454545,65289.2727272727,1.38454545454545,-3.75135426989685,0.0383987734239286,-2.15063636397601,-1.99485237505416,4.6332393967313,0.173221686827183,-0.112556234292878,-0.47860456399589,-0.854210215699683,-4.60134856301904,-0.260139758923433,1.11373092420781,5.02857444680305,3.21653711686467,0.163339329727273,9.67846719644838,36.3615681230009,18.7476059077613,20.5965575234839,2571.74493292006,66.1286624694618,37.0890819514315,69.3368588847231,75.5241081317145,30.1375633930935,62.3561617572066,92.2403973814668,783.507672411236,100.112300579263,0.00256756843248978,85.68,4.28,14.32,1.43,0.149,0.01,2.56341349398452,3.85487742911367,0.34346066557074,-1.06022543826102,5.87771866077725,-1.93191186389842,-2.41747211394068,-0.122894455170335,0.653066592626256,-4.11002493308529,-0.318288093531643,-3.33171994418503,5.56518881432026,3.91063046660569,0.364851856132425,-0.733760432535685,5.82017297149013,-2.566341896284,-3.95263625740389,-1.24458605630168,-0.376085988263869,-3.95263625740389,-0.134923931446981,-2.69987328890852
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,22988.5454545455,61328.0909090909,1.34272727272727,-3.29633618391312,-0.279600852467832,-2.27777999302379,-2.57980524506951,3.71903761257281,-0.361024735992089,-0.19578236112332,-0.728668589829181,0.0553481718881429,-3.18953140700095,0.0143164378354867,1.05296598744817,4.96377019488175,3.10309096379344,0.155620113454545,7.15922799291554,31.998295409145,11.3841995766062,13.4833230325465,1229.13994321233,62.6958023823257,32.5025873096002,56.0987765220662,72.5165811759941,26.9416878731557,113.489206535247,82.112561324518,414.549657075987,177.278004583453,0.00423640430757824,84.86,4.24,15.14,1.51,0.207,0.02,2.65881809656193,3.81916503067277,0.512294465192062,-1.24909390615969,5.90457950084816,-1.31973648932132,-2.19796080846846,-1.00644943218276,0.411670633439747,-3.99237279914565,-0.309086647668223,-3.23182764376857,5.42735524139436,3.90897729447589,0.325458356019779,-1.46630111320828,4.50496072658219,-2.20027028828848,-2.67027391753421,-1.28397955641432,0.524309214764945,-3.76888620620232,-0.487974990414668,-2.81337476117488
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,21941.25,90008.25,1.515,-4.64668476175966,-0.159530809879896,-2.3666285148322,-1.89156055187371,5.38037198872172,0.46164371165304,-0.453541594462407,-0.434091797898764,-0.0675619083588173,-3.89324718809708,-0.160763672104016,0.606968113639855,4.64335856652967,2.98126841872227,0.18981486525,5.80686636402948,22.8053356329902,15.0050496550833,18.7687280207038,5064.94830136049,120.178907038505,22.8771422245795,43.1516002723028,120.815662239729,44.2646140907843,85.6880795075778,80.2173184656417,1786.44781280585,264.18971317115,0.00545146347910097,81.19,4.06,18.81,1.88,0.209,0.02,1.48222738348516,3.82981855154776,0.592031762393862,-0.958565650017305,6.2148451745164,-1.42486187447472,-2.31460796796667,-0.597400800805721,0.344298576141446,-3.77495699491548,-0.27917334986827,-3.11365481003646,4.83008873713133,3.50746747087258,0.549956410138785,-0.836337950981106,6.17216723110117,-1.91514761235304,-3.24428355963298,-0.898213354699194,-0.143190770421161,-3.36206659528936,-0.605226230017719,-4.05521377584931
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,22949.0909090909,77882.8181818182,1.48090909090909,-4.48195710753995,-0.208566925178964,-2.11256073876404,-2.20265881281682,4.79263725328706,0.321754635732193,-0.418107372358652,-0.375781815081045,0.0927161601132936,-3.92756367221022,0.0820080384335238,0.750965259336619,4.72542324647797,2.96169185056904,0.171447406090909,25.9975523323394,33.4707470650254,30.3045151151381,21.2620019582524,4911.74391544481,90.6225940119491,24.1205306740959,44.409458452001,51.7920667845779,48.1297488802168,67.937404344668,103.50116380549,844.038904747449,133.521601929494,0.00403567896790407,80.64,4.03,19.36,1.94,0.218,0.02,1.66869085561842,3.8662510597408,0.801046413372044,-0.819241515086122,6.39647963128672,-2.00400604577379,-2.28812728360256,-0.46309398293181,-0.214230310582501,-3.6887416984972,-0.272171631384155,-2.98285549215983,5.31792470618555,3.83816461705998,0.632711812523924,-0.465900476144186,6.85330198262366,-1.85219483726408,-2.67317538933391,-1.35749859542797,-0.398241827670371,-3.27931119290422,-2.23785731807606,-4.37792348157233
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,22421.4,74987.1,1.433,-2.45773460347745,0.0300633783108666,-1.24569402485805,-1.66861343026957,4.48648610154556,-0.258402856746342,-0.627140580835869,-1.02642510654418,-2.06434427691569,-3.34896313301011,0.410004137511227,0.517415877378294,4.50693589609609,2.74641262181522,0.1720160675,12.8084173712272,50.7355890869516,30.6369421160504,12.552556180582,3888.83189545538,88.8807565724375,38.8102220211806,41.8245010596527,34.9095657059462,50.5102849812678,71.3168984182571,90.4937075774394,638.09243496186,197.592425630809,0.0048410711869434,79.31,3.97,20.69,2.07,0.287,0.03,2.27402032826449,3.61263422445717,1.34765031739563,-0.796040351699599,5.89331320213935,-1.9652340745398,-2.700595315073,-1.2574880945587,-0.315903056739058,-2.98441531375884,-0.490827657291229,-2.61711420859643,5.36586803161544,3.90788174203943,1.85510844744175,-0.39618335116474,5.58775292952245,-2.47562489284458,-3.20959406792478,-2.03093907158313,-0.767247032555572,-3.49727614037656,-1.13015252624494,-3.20959406792478
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,22422,70225.6666666667,1.4325,-3.48504365580809,0.216173681047612,-1.57063457835539,-1.59341294140561,4.88503583116421,0.0240852603367449,0.0164654684760039,-0.724997706986697,-4.086153132651,-4.14211883974394,0.723717850618187,1.19373808919523,5.17855740233814,3.36458727177461,0.163066211666667,8.55065122453468,29.6753902734031,15.6107965747098,11.4531324284775,2891.96432534893,64.4930698649557,34.1550608522102,47.5850116458253,15.1867166838775,42.1910338026142,90.1927229477372,98.9125723540591,721.574976679275,126.024137899584,0.00463478219692574,85.16,4.26,14.84,1.48,0.177,0.02,1.61658309491574,4.04449381360036,0.816642000275005,-0.417846347976882,6.71463995401362,-2.23384078805039,-2.46458893874982,-0.757761123058149,-0.257477615821394,-3.8050574876643,-0.148034264528091,-3.10775229695569,4.9653607515081,4.54739548063571,1.27025074764353,-0.116043613476361,6.60598431557699,-3.01646570722603,-3.21713640268818,-1.30348711585109,-0.531559057438026,-3.8049230675903,-1.08362763973807,-4.31574869135629
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,21681.0833333333,58369,1.37083333333333,-3.58591471705587,-0.22529387622096,-1.6630380945441,-2.20044944864492,3.64142170179998,-0.218361403124528,-0.132023962573015,-0.453565035032797,-2.93080843767048,-2.58858713995211,0.548916281250997,1.34629819739294,5.15718586874632,3.30422006562855,0.1568333585,9.8761267097926,30.2778797144054,17.5471227029253,17.8857908729672,3544.86857900603,66.6953158138947,17.1826198305853,36.5335047551829,26.6793530429034,62.1842326307786,174.247190316898,78.0611648295454,1092.36128375296,131.08113957208,0.00460904109211662,82.3,4.12,17.7,1.77,0.241,0.02,2.7608556757202,3.22798906550644,0.824514977681034,0.467840033742301,6.09945873316847,-2.54861837032881,-2.93997258703857,-1.57803212375548,-0.187566818834797,-2.55537261739437,-1.13484417957009,-2.43625178889633,5.96495053809473,3.92373020923509,1.08214861550836,0.745676378887147,5.185971921685,-3.27170714219883,-4.37031943086694,-1.85801380689082,-0.601397269079462,-3.07103644673667,-0.96912204920478,-2.76088151843283
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,18258.6363636364,68171.2727272727,1.48909090909091,-3.60763806211143,-0.196119845138529,-1.60836007345338,-2.29779641453286,5.03347781529863,0.0531906717338884,-0.562145238393282,-0.68189458913446,-1.43177560180031,-3.06770693668656,0.392178931368049,0.476494394390415,4.58024440672689,2.91785054173294,0.190100895727273,9.52222281154601,32.6566156460608,23.205015131922,18.3892260947446,9923.62626261187,90.1448329583616,25.1428645218407,40.4173680039118,46.6053059796258,29.7254100055828,86.023675388074,141.062590878853,3376.4929842556,386.113031024948,0.0133013700302859,54.16,2.71,45.84,4.58,0.284,0.03,1.46299270874967,3.42326576180534,0.370689589274824,-0.827013602037516,7.7098269758675,-1.49262668240414,-1.78044388086113,-0.704427305714622,-0.00750913885105299,-3.99511710153229,-0.717038748828944,-3.44259857546763,4.96874104076265,3.34575890322079,0.254716449862472,-0.438430730697473,7.39398019649045,-1.38003927055592,-2.21038757262935,-1.23693842691524,-0.884717833325892,-5.04360091668556,-1.11177528396124,-3.65730655556567
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,22654.7272727273,67323.5454545455,1.41818181818182,-4.30360981332425,-0.583497355857295,-2.24135056179171,-2.45771552946296,4.1198798933634,-0.017193749949368,-0.439247677555882,-0.418618678596509,-0.510773624648984,-1.74171441340036,0.266332602805602,0.759731340022295,4.69330800708825,2.87446956130778,0.162232980090909,17.8396901726052,38.7788602204861,23.007903780302,14.1002901324115,4122.54725757135,62.0532029793789,30.791084896296,53.1944973230742,60.2084258676022,45.5332046672835,92.4065129542482,113.228088387997,1342.23107345399,256.819427189257,0.00260452872874025,79.93,4,20.07,2.01,0.234,0.02,1.32023442523291,3.82670183412749,0.575793950285416,-0.670914509301246,5.47248498503245,-1.52509042949797,-2.19082074918197,-0.400242488144942,0.556829837734227,-3.82503176682128,-0.0949343569861161,-3.04501073247897,4.62549425968232,4.08981451157562,0.6819725871948,-0.9274653252393,5.09112788925693,-1.97728744973798,-2.82458531012518,-0.937515661092802,0.458829035880591,-3.92319759879329,-1.02177600471054,-3.33541093389117
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,21037,62387.3636363636,1.34363636363636,-2.34069805308278,0.0598023924671574,-0.943988969542901,-2.15377780540837,4.27800023160902,-0.778018908833775,-0.402796308217846,-0.438879142721491,-4.10280430065244,-3.22070335042366,0.8860662666031,1.09137127232843,4.9508526464273,3.11557402944825,0.159601122545455,18.2398165859997,36.5234669269449,26.4024792224312,22.0095020801967,4783.00840095816,74.2096538684336,26.4461717456421,41.2645566602095,24.419068554941,47.3967777961176,86.4292669286173,81.4116364253572,647.449317075722,131.286709152145,0.00336775217890736,75.52,3.78,24.48,2.45,0.271,0.03,2.76838053649704,3.85431549563534,1.6874454758128,-0.852780743561942,4.90461772275622,-3.36276103090206,-2.81436870533649,-0.881768280435195,-1.0755275481937,-2.49447951821426,0.0316424913386884,-1.76471589539644,5.69588914404366,4.60337815557173,2.12574426511281,-1.00974995081634,4.2632496077474,-4.22862577568455,-3.82316066757638,-1.74371912589655,-1.29743202326813,-1.78627874031534,-0.739722813603284,-2.05957207531502
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,20858.5,76598.3,1.446,-2.57559319600601,-0.0293291412539912,-1.44048519161489,-1.94587649297811,4.68977463502002,-0.0441818563428987,-0.732479411632358,-1.05863532321062,-0.902657259015772,-3.75811481525173,0.586006562830085,0.251575189353354,4.33370452056092,2.626291779542,0.1813896864,16.936482646773,78.9408357921016,30.6224318651105,10.9015799058872,4414.33992171473,54.1156169695958,25.9923065540556,38.9381275587024,63.7962033004751,31.006988459593,203.913516526547,91.4308481859378,768.805162429193,232.261729760008,0.00475555581895366,75.43,3.77,24.57,2.46,0.307,0.03,1.64614421320484,3.50180007401336,0.847740256807686,-1.08170861519355,6.09654261148542,-0.989650470775607,-1.90333872883218,-0.897602936606099,-0.0347907038422669,-3.72276794747949,-0.402225796827667,-3.06014195595443,4.41458338722244,3.33906681334898,0.920409549102178,-0.951392627799413,6.05620798615244,-0.956405169622958,-1.72792141729841,-1.59574964418993,-0.966506265609462,-3.76480334455945,-0.309538741627019,-4.4579505251194
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,20704.7,67593,1.402,-3.47715158721657,-0.00775544312323377,-1.55863072611852,-2.11891073983537,4.70353700859647,-0.219858830211939,-0.36684256395922,-0.338822641930299,-2.09506346661263,-3.87379362287244,0.724065509479941,0.782704114359637,4.81893760831094,3.02758538113324,0.16678873995,9.39918809483592,24.8161131864805,22.6224736885574,20.1506823705799,6119.19867904975,81.7855185997593,36.6394596030018,42.3922473051258,54.8125993967772,35.6191477187555,78.765658426553,56.4301850916128,967.558109230057,162.223821990029,0.00435648814020502,77.83,3.89,22.17,2.22,0.218,0.02,2.0490629281984,3.56885276175746,1.41937610155568,-0.797456947168919,5.64355275568039,-1.90671981180459,-2.47077353248174,-1.17139460668394,-0.364774845572483,-3.19555025937778,-0.261368962500354,-2.5128055816021,5.42474774860114,3.71118902668056,1.54875056542976,-1.01619879203178,5.69188529182129,-2.09500845340371,-2.91331877691766,-1.17871772152955,-1.43171423599344,-5.62136897801987,-0.260076812310444,-1.86016886232631
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,21103.3636363636,67035.9090909091,1.45454545454545,-2.98784222494545,-0.173182877057404,-1.76397920832711,-1.86256617257963,4.47313219935609,-0.337108504136206,-0.513224229281882,-0.91723553367999,-3.29213108569666,-1.49255001853858,0.725817927160168,0.583382149498579,4.66584788479102,2.89163969343706,0.169669245545455,12.7457657853322,39.6294197420415,37.9063439161693,23.4027970356304,3422.62377025686,92.2912386268205,37.8360097838506,45.0595565486794,41.8301761455009,44.63732641065,165.241311145521,108.593822024175,1340.08334204868,234.896185966946,0.00435904101777829,77,3.85,23,2.3,0.292,0.03,2.10936796451292,3.67284515464315,1.12738623932108,-0.933773257521308,5.98674085992036,-2.31717326061483,-2.35007869705724,-0.603010872904002,-0.500392270065614,-3.1476575800987,-0.206574778044253,-2.83767950209155,5.33864770302746,3.77890945914563,0.9755490782391,-0.816210390988955,5.6638341709377,-3.81194266454295,-3.47547042792173,-0.990563778133733,-1.3783293091425,-2.64879185473727,-0.158690388072161,-2.47694159781061
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,20316.6,60603.4,1.385,-2.77756613463505,-0.21221993144193,-1.59594027636116,-2.12103854111834,4.13126547308006,-0.852558654990395,-0.49077864445878,-0.594802966106314,-3.24567014311317,-1.09883201843927,0.713002116509417,0.654417378949666,4.64046367067622,2.85025867144903,0.1670347968,6.85484419143782,23.7161454615955,22.5082700850648,20.1077652219789,4055.86733976566,42.7400410752155,30.3307691223872,54.9182220315909,25.029094181683,68.8286116217506,94.3965630259445,93.1560220514189,1436.98772901279,155.100719963943,0.00635740659642806,72.13,3.61,27.87,2.79,0.365,0.04,2.00771007071255,3.51511359728071,1.23826130169468,-0.939731913713656,5.70940066384451,-1.97738350259208,-2.3369427865749,-0.871005744455249,-0.155504265202755,-3.22813237171575,-0.323003064440617,-2.63878198483744,5.48205244111128,3.75597762495142,0.279878935116149,-0.818733353551961,5.21435286824684,-2.47946456037361,-2.65131481730027,-2.33286108618174,-0.56409113517838,-2.53353178164389,-0.818733353551961,-2.53353178164389
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,20289.7272727273,62960.6363636364,1.43090909090909,-3.62687943826918,-0.0252832374779082,-1.25644311272823,-2.17434099660859,4.5289192116349,-0.409792182979537,-0.257998739103032,-0.40011984845136,-3.11377478843478,-3.29769305116169,0.77494010955909,1.12192987976385,4.96943690373624,3.16709929052024,0.164979078818182,14.9283135502489,41.8125687932577,20.458827834547,19.3719572390796,5572.32655996659,37.1032956144673,29.9669514935734,43.882694870426,22.9176390978255,32.7169680746857,59.2015048948773,99.9660851580084,1316.48359448398,192.919389665971,0.0048796740441444,78.69,3.93,21.31,2.13,0.239,0.02,2.89873385579761,3.79645969804747,1.56905276370008,-0.606394448712773,5.40856737266216,-2.98970275297926,-2.88777733405622,-1.18112387445824,-1.03670651805714,-2.52691536376327,-0.158639036823084,-2.28555436135734,6.03573790060205,4.11342766688761,1.83104528121109,-0.877004919891123,4.8099704364487,-3.08427983308084,-3.87273719344511,-2.99726845609121,-1.02782780962571,-2.43765266815579,-0.102277752338755,-2.3911326525209
