Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Bird Island,BI10,BI10.6,228,221.4,222.4,221.9,3362.6,22133.63636,59188.27273,1.385454545,-3.65114996,-0.260421572,-2.124661505,-2.193445429,3.556351056,-0.961016443,-0.470385575,-0.779509548,0.685136634,-2.550094407,0.130148861,0.895769031,4.794232738,2.92904612,0.15488026,1.043897769,0.078179877,0.182074961,0.481209887,0.071415499,0.362939641,0.211238538,0.337595359,0.276902979,1.189707811,0.21620808,0.116436556,0.117167606,0.117283024,0.002108052,3706.069884,86.41481399,3810.216932,970.2818044,8457.047616,112.1937561,430.4165299,8.811078548,73.63658302,0.458479319,46161.88967,524.1315649,10.70451145,0.097700279,8.361148745,0.023794572,60.20244341,0.548086843,399.0691035,1.143493468,17.48268627,0.198162364,6.149324503,0.106149158,136.1592518,2.420949669,8.204676276,0.204151273,3.749120605,0.024650014,0.747638528,0.004995818
Bird Island,BI10,BI10.6,239,234.2,235.2,234.7,3550.090909,21143.36364,63280.36364,1.398181818,-4.250067985,0.068764122,-1.986597085,-2.033627438,4.344924345,-0.276025549,-0.316000339,-0.628037692,-1.969196272,-2.050705404,0.309879811,0.917453441,4.842373852,3.026862193,0.162813335,1.248198216,0.235171054,0.396504037,0.279117782,0.1042864,0.23644497,0.168689278,0.232808163,0.964043051,0.835045375,0.248053384,0.146545087,0.182738255,0.171712158,0.004598313,7511.379127,223.8801072,2179.747422,564.4911449,7198.222186,31.09232618,389.6638198,1.204776961,51.31483509,0.280653345,28337.51625,150.1728069,6.228678054,0.076630039,7.693387104,0.131022298,73.19734621,0.669512032,48.4428199,0.895210879,7.838729242,0.124651229,4.534790413,0.043240663,116.7915838,1.35786783,9.348601732,0.169618079,3.415881262,0.066169411,0.749361277,0.007417022
Bird Island,BI10,BI10.6,247,243.9,245,244.5,3699.925,21494.83333,55564,1.42,-4.256082072,-0.23082471,-2.556926352,-2.308881468,3.866164106,-0.603610895,0.114788673,-0.3308368,-2.024673521,-2.228025374,0.109544072,1.474853556,5.430478926,3.544031859,0.151656429,1.150594538,0.25955909,1.228150218,1.026688519,0.280062274,0.617044242,0.219994889,0.381063287,1.629038609,1.699836221,0.353788105,0.220881851,0.254026639,0.252863165,0.003910051,3917.962311,74.2155094,2601.638721,565.6764383,6524.805309,142.7736565,301.303437,4.144805205,64.81180749,1.00218427,68261.38783,1004.21079,16.02760991,0.211315323,12.99158529,0.144606736,116.9107903,0.841170558,232.0043335,1.25702578,14.95444042,0.169784194,3.037488827,0.043979182,95.07661499,0.69914278,4.985074292,0.127587693,3.090751455,0.020183412,0.448381306,0.005306797
Bird Island,BI10,BI10.7,259,250.7,251.7,251.2,3790.45,22053.5,55644.7,1.456,-3.495657544,0.389741246,-2.277184901,-1.608783719,3.71037612,-1.11681868,0.270405969,-0.737762636,-4.284921424,-2.58353057,0.7223222,1.674117752,5.617976239,3.719719947,0.149871289,1.091172977,0.213827068,1.120530228,0.344736292,0.250668463,0.608241763,0.256106463,1.222030832,0.13360125,1.840926212,0.330804723,0.194057152,0.135747444,0.144471675,0.003718036,4680.104734,586.151653,2160.208858,504.1027803,6240.983611,108.9028532,344.5794406,2.148483588,41.07148346,0.20369105,23779.92504,84.31463012,0.986560337,0.017365677,4.505779401,0.038483459,32.9760233,0.203795286,29.80921049,0.499214017,6.793606115,0.069503372,5.026836978,0.140151798,101.292967,0.811859205,7.527120756,0.159172342,1.7765461,0.019867709,0.69790539,0.001405959
Bird Island,BI10,BI10.7,271,265,266,265.5,3978.945455,21318.45455,65289.27273,1.384545455,-3.75135427,0.038398773,-2.150636364,-1.994852375,4.633239397,0.173221687,-0.112556234,-0.478604564,-0.854210216,-4.601348563,-0.260139759,1.113730924,5.028574447,3.216537117,0.16333933,1.195264814,0.229526974,0.875142903,0.866365282,0.18960461,0.262082925,0.236447826,0.50366717,1.242911388,1.751931043,0.550594011,0.29868738,0.211404807,0.215330021,0.002567568,4753.263651,653.2476809,2135.960113,544.2065152,7771.356271,103.9511198,232.314161,2.611283675,56.87091915,0.770254564,58747.48129,702.1728764,23.84445704,0.16101435,14.66999494,0.043454784,145.5334854,0.604259635,316.1883316,1.43334069,15.17453377,0.147209444,2.699363842,0.043626306,119.6977813,1.823339563,5.881017729,0.137897582,3.15990626,0.005576577,0.499045891,0.00796755
Bird Island,BI10,BI10.7,280,275.9,276.9,276.4,4128.554545,22988.54545,61328.09091,1.342727273,-3.296336184,-0.279600852,-2.277779993,-2.579805245,3.719037613,-0.361024736,-0.195782361,-0.72866859,0.055348172,-3.189531407,0.014316438,1.052965987,4.963770195,3.103090964,0.155620113,0.766717073,0.231622231,0.30215099,0.490313171,0.202037482,0.351445085,0.201745498,0.55995915,0.336913126,1.779270043,0.451384892,0.199055471,0.197401164,0.185860956,0.004236404,3716.413631,63.81448751,1942.49545,493.2577849,6196.60628,108.1773992,227.4128172,2.821840444,39.2756349,0.284820113,49872.72804,195.5233093,36.34308788,0.239108874,15.10269284,0.154591105,49.70613596,0.602315252,205.2689039,3.657473631,12.76796013,0.043601511,2.511699688,0.052718839,99.83622626,1.333664845,5.366567931,0.132996241,1.246594212,0.013360443,0.429107176,0.003204618
Bird Island,BI10,BI10.8,300,289.7,290.8,290.3,4314.733333,21941.25,90008.25,1.515,-4.646684762,-0.15953081,-2.366628515,-1.891560552,5.380371989,0.461643712,-0.453541594,-0.434091798,-0.067561908,-3.893247188,-0.160763672,0.606968114,4.643358567,2.981268419,0.189814865,1.063254951,0.154664471,0.888927499,0.471396749,0.220209558,0.397998615,0.236924201,0.302053876,0.420436565,1.97393797,0.417362998,0.287237299,0.182586088,0.171597354,0.005451463,4199.690674,81.21750475,643.1526044,288.8626367,6725.623999,76.79365852,263.8954581,3.723189943,55.60667563,0.815337755,73040.17367,1106.313667,35.13097178,0.339194543,14.43173082,0.092282265,80.36054861,0.943852418,206.0678435,1.998237331,16.9214082,0.263096896,3.349219592,0.075375837,110.4667193,1.25507819,6.491956622,0.038041679,3.493072909,0.039826018,0.610606448,0.001338725
Bird Island,BI10,BI10.8,303,293.4,294.4,293.9,4365.281818,22949.09091,77882.81818,1.480909091,-4.481957108,-0.208566925,-2.112560739,-2.202658813,4.792637253,0.321754636,-0.418107372,-0.375781815,0.09271616,-3.927563672,0.082008038,0.750965259,4.725423246,2.961691851,0.171447406,1.310510454,0.228018817,0.958657997,0.55205889,0.346872716,0.266539062,0.35303843,0.360372675,0.282956068,1.88240618,0.28718252,0.310369067,0.307180138,0.294404402,0.004035679,3127.488942,35.02606732,661.9708417,325.0800747,5960.306307,73.5430348,277.5603378,3.234638602,54.76131918,0.753154456,74836.34761,1508.582346,16.81953054,0.252021868,12.65956686,0.112267444,78.52750915,0.406648955,100.7202187,1.066310133,15.16180663,0.331171028,3.120629768,0.061658011,95.05242503,0.168162163,6.318871737,0.0188804,3.874266683,0.031053551,0.552785654,0.004543821
Bird Island,BI10,BI10.8,311,303.1,304,303.6,4492.98,22421.4,74987.1,1.433,-2.457734603,0.030063378,-1.245694025,-1.66861343,4.486486102,-0.258402857,-0.627140581,-1.026425107,-2.064344277,-3.348963133,0.410004138,0.517415877,4.506935896,2.746412622,0.172016068,0.522357227,0.228695126,0.29697388,0.192343494,0.255776328,0.469857967,0.196387354,0.357582681,1.021631776,1.998913829,0.242339247,0.264094631,0.250718817,0.243235202,0.004841071,2256.343461,33.09058136,1745.183529,636.3270443,6654.679504,148.2965685,691.4862269,19.13692576,80.6250656,1.855020668,65108.07757,794.4594063,25.16163647,0.249659858,12.05911704,0.120104386,51.06064778,0.387827921,130.9239492,1.378555529,14.08609213,0.26063734,9.077687309,0.090928537,109.9097917,0.96047458,13.10956878,0.116047921,4.086498841,0.00643734,0.973432922,0.009359448
Bird Island,BI10,BI10.8,318,311.7,312.8,312.2,4610.666667,22422,70225.66667,1.4325,-3.485043656,0.216173681,-1.570634578,-1.593412941,4.885035831,0.02408526,0.016465468,-0.724997707,-4.086153133,-4.14211884,0.723717851,1.193738089,5.178557402,3.364587272,0.163066212,1.311611824,0.175872423,0.396138779,0.26528503,0.129254187,0.386173845,0.191205021,0.909581722,1.066849225,1.767913395,0.290802524,0.242052365,0.143256272,0.142160691,0.004634782,1913.800621,31.98948586,543.4726901,321.6442737,6154.781584,212.2812892,244.2716404,8.441122001,70.96066682,1.987543814,88890.89611,1660.843449,11.55396277,0.105306814,9.165262456,0.085089883,50.54112884,0.613078987,83.34916521,1.323098068,17.61827763,0.432720307,2.400125578,0.053500798,92.99111859,0.763475857,4.823094008,0.025467738,4.499188133,0.02272668,0.436569956,0.006324564
Bird Island,BI10,BI10.8,326,321.7,322.8,322.2,4729.333333,21681.08333,58369,1.370833333,-3.585914717,-0.225293876,-1.663038095,-2.200449449,3.641421702,-0.218361403,-0.132023963,-0.453565035,-2.930808438,-2.58858714,0.548916281,1.346298197,5.157185869,3.304220066,0.156833359,1.378847909,0.162835615,0.384347011,0.840977471,0.450542861,0.474445527,0.178849456,0.273955852,1.430531485,2.129866312,0.384360994,0.141835317,0.119077649,0.135358424,0.004609041,1062.510848,14.90439106,2704.115972,923.7798793,4314.171561,119.5885434,390.264881,7.243542018,272.5348429,4.718080418,76198.44633,424.3239232,13.36853596,0.092428737,9.036215502,0.032002711,35.29243706,0.37314492,141.7452321,1.295372249,16.48089604,0.082550766,13.28023284,0.106355187,54.97448254,0.904111945,14.95585253,0.150306821,3.349093001,0.037822983,0.815362521,0.010288198
Bird Island,BI10,BI10.9,342,332.1,333.1,332.6,4891.354545,18258.63636,68171.27273,1.489090909,-3.607638062,-0.196119845,-1.608360073,-2.297796415,5.033477815,0.053190672,-0.562145238,-0.681894589,-1.431775602,-3.067706937,0.392178931,0.476494394,4.580244407,2.917850542,0.190100896,1.187540789,0.228207771,0.444887311,0.663691203,0.439760741,0.422255674,0.261162738,0.320926767,1.076336362,1.585824579,0.179575203,0.208992251,0.142385657,0.165234231,0.01330137,1907.808331,19.06490942,473.7956247,223.0052862,3366.405358,43.51758987,159.3219544,2.10548711,48.26462876,0.742906646,244762.4318,2521.469387,24.67115714,0.388038712,18.49534977,0.16867968,54.25753022,0.451401204,108.9295808,0.641673601,29.81581511,0.773136298,2.02301219,0.013793806,53.58134359,0.512470791,3.512118591,0.040596801,3.936977584,0.019326058,0.365718702,0.003108463
Bird Island,BI10,BI10.9,348,339.5,340.5,340,5008.745455,22654.72727,67323.54545,1.418181818,-4.303609813,-0.583497356,-2.241350562,-2.457715529,4.119879893,-0.01719375,-0.439247678,-0.418618679,-0.510773625,-1.741714413,0.266332603,0.75973134,4.693308007,2.874469561,0.16223298,1.459177046,0.185743251,0.614688795,0.523848525,0.22815861,0.243888151,0.201967498,0.218133049,0.333383128,0.780074835,0.212581367,0.234699366,0.116923098,0.114187578,0.002604529,3740.72618,50.17060239,519.5682507,257.8592821,6376.14109,151.4025643,247.3342292,5.109463262,71.25145017,1.139627929,33059.50476,411.0830407,30.22335953,0.347057047,15.52691154,0.153207334,93.06939632,0.991321257,242.3611357,4.004351166,13.38786455,0.172694261,3.033425815,0.053768638,126.2966844,0.909448982,6.610934788,0.094285182,3.489982864,0.053218462,0.532835757,0.004931813
Bird Island,BI10,BI10.9,361,355.7,356.7,356.2,5262.190909,21037,62387.36364,1.343636364,-2.340698053,0.059802392,-0.94398897,-2.153777805,4.278000232,-0.778018909,-0.402796308,-0.438879143,-4.102804301,-3.22070335,0.886066267,1.091371272,4.950852646,3.115574029,0.159601123,1.036421134,0.271284509,0.387922508,0.926143038,0.369202342,0.655232175,0.279440168,0.327336759,1.130175352,2.026424998,0.24342707,0.212153352,0.253987647,0.250523169,0.003367752,4761.875299,30.36296028,2355.45594,816.8976853,6975.754499,274.4419208,799.193679,23.04972736,63.1732016,1.032756436,19940.78074,195.2603694,5.120949268,0.044446999,8.855748872,0.059897145,61.1989585,0.484100081,50.4248919,0.745226883,5.486958807,0.08884197,12.19802273,0.459798787,152.5618881,1.310436979,25.31019839,0.350281555,5.131125425,0.052935455,1.245198413,0.027091858
Bird Island,BI10,BI10.9,365,360.7,361.7,361.2,5341.56,20858.5,76598.3,1.446,-2.575593196,-0.029329141,-1.440485192,-1.945876493,4.689774635,-0.044181856,-0.732479412,-1.058635323,-0.902657259,-3.758114815,0.586006563,0.251575189,4.333704521,2.62629178,0.181389686,0.738850397,0.234685219,0.333739324,0.212715821,0.195318298,0.234306725,0.222192312,0.356795258,0.437968678,1.879321848,0.323067657,0.176858521,0.125691205,0.132117622,0.004755556,4611.136234,33.19747396,1070.885179,427.93975,6849.57438,146.3509218,482.4222414,13.2812371,70.44102514,1.552356955,91742.56196,2210.042469,76.74575589,1.991003144,30.78295408,0.919411339,84.15061701,1.054966543,199.4152519,1.966916731,10.06036084,0.205877938,4.992973415,0.124594431,138.0986394,3.800967424,9.681378018,0.061403622,6.041542002,0.028948675,0.81296146,0.006029443
Bird Island,BI10,BI10.9,372,369.1,371,370.1,5483.135,20704.7,67593,1.402,-3.477151587,-0.007755443,-1.558630726,-2.11891074,4.703537009,-0.21985883,-0.366842564,-0.338822642,-2.095063467,-3.873793623,0.724065509,0.782704114,4.818937608,3.027585381,0.16678874,1.10493637,0.303335542,0.425156695,0.83796283,0.244401715,0.549656238,0.3493244,0.37969399,1.513564876,1.731250253,0.301812164,0.296917232,0.292801739,0.292263358,0.004356488,5476.238187,44.56145304,1739.758107,627.1074323,7954.492393,112.904805,927.4315698,12.88564894,100.6908119,1.179209481,63330.72521,818.7355802,33.30735274,0.338289287,18.94940307,0.152496095,69.48540749,0.847400448,155.6838291,0.659026021,17.98872607,0.108961756,9.175578982,0.009274375,172.6424549,2.126521142,18.17108513,0.431769602,10.90930959,0.055230939,1.325701748,0.018963946
Bird Island,BI10,BI10.10,379,367.3,368.4,367.9,5447.309091,21103.36364,67035.90909,1.454545455,-2.987842225,-0.173182877,-1.763979208,-1.862566173,4.473132199,-0.337108504,-0.513224229,-0.917235534,-3.292131086,-1.492550019,0.725817927,0.583382149,4.665847885,2.891639693,0.169669246,1.105580333,0.170544858,0.62477997,0.583888817,0.178909856,0.501678848,0.30647118,0.416791507,1.639154613,1.269891653,0.247813682,0.30565996,0.164719671,0.170504183,0.004359041,4996.075153,52.11628875,1447.271106,470.971649,6910.359074,99.46866164,541.6620458,6.468674827,69.28334701,0.809799887,69886.15056,651.9486024,17.29854042,0.049507222,16.74430526,0.065879465,96.04739856,0.836309314,106.4331106,0.572822095,12.94872931,0.192691994,7.537000498,0.16325235,142.7753473,1.931616323,10.27576935,0.187219683,7.2235317,0.082032731,0.9882166,0.017709204
Bird Island,BI10,BI10.10,386,375.7,376.6,376.1,5581.52,20316.6,60603.4,1.385,-2.777566135,-0.212219931,-1.595940276,-2.121038541,4.131265473,-0.852558655,-0.490778644,-0.594802966,-3.245670143,-1.098832018,0.713002117,0.654417379,4.640463671,2.850258671,0.167034797,0.39518146,0.138862071,0.388450398,0.490504959,0.225558455,0.275515874,0.181871973,0.335655689,1.503891656,0.641813134,0.207228707,0.144863964,0.122806789,0.13331326,0.006357407,4505.833499,31.50266064,1334.018291,545.4493081,6023.226846,96.77731334,617.6592849,3.394601775,70.46152124,0.555145222,54047.68966,417.3743136,24.79954461,0.187662858,17.31182215,0.157291165,74.97636554,0.220258,153.3540492,1.292838823,11.06391366,0.159070092,7.097707001,0.184578085,129.6985539,0.996133225,12.79708303,0.179448508,6.262183706,0.042454841,1.05208357,0.008324452
Bird Island,BI10,BI10.10,390,380.5,381.5,381,5660.045455,20289.72727,62960.63636,1.430909091,-3.626879438,-0.025283237,-1.256443113,-2.174340997,4.528919212,-0.409792183,-0.257998739,-0.400119848,-3.113774788,-3.297693051,0.77494011,1.12192988,4.969436904,3.167099291,0.164979079,1.456048545,0.223810765,0.262952472,0.764902572,0.297132679,0.374754613,0.364299402,0.5086137,1.120983683,1.891102698,0.337288893,0.348399844,0.32933289,0.319848131,0.004879674,6066.004862,40.91124585,3262.422113,1005.382976,8005.462824,147.2086058,862.5856098,15.31657184,97.8957421,1.441879782,40132.04847,295.2089979,9.040037779,0.114474506,10.00803438,0.051752058,55.15725169,0.118938531,63.73190593,0.856844166,8.61116978,0.232102114,14.36128756,0.211659558,153.3496638,2.167962906,18.27558905,0.220152357,4.279527789,0.028118065,1.483670914,0.004179591
Bird Island,BI10,BI10.10,392,382.9,384,383.4,5698.008333,20976.58333,68717.58333,1.463333333,-2.562803517,-0.143850145,-1.446248626,-1.900156771,4.484549208,-0.424596936,-0.552419502,-0.789617049,-1.605868005,-3.425263355,0.426216641,0.606851149,4.560719837,2.772487072,0.167321741,0.306918197,0.174013942,0.367923788,0.343742254,0.187580098,0.348878766,0.189139791,0.24471911,0.534519763,2.042878579,0.161680301,0.161205828,0.133821896,0.126361149,0.004963907,4548.665534,59.92319496,2439.861236,757.6437819,8103.945816,176.7489113,859.4671757,5.986441722,81.91402797,0.649961199,54152.91453,901.2653807,19.75221569,0.192516402,13.25060411,0.079029689,94.26813549,0.602079612,136.8739771,1.421346544,12.8787305,0.584735162,9.248141245,0.206388311,135.6264282,2.715802678,16.48531144,0.237707627,5.788177951,0.208124419,1.022346242,0.016719137
Bird Island,BI10,BI10.10,396,387.7,388.8,388.2,5774.458333,23372.41667,56698.33333,1.360833333,-3.744280362,0.481463075,-1.284310971,-0.98734134,2.862112593,-2.072139237,0.346044043,-0.23310769,-3.426900372,-3.485980772,0.600678217,1.639629014,5.616408687,3.687725114,0.145414416,1.144444942,0.260936794,0.494624219,0.479536371,0.647044182,1.370160366,0.276139997,0.330457489,1.344503649,1.862358212,0.454691255,0.297906243,0.277223334,0.282475519,0.004866682,1529.984744,25.92577122,4192.532888,1214.507924,7585.017065,119.0582216,1453.514493,20.57369583,274.0987451,7.474758189,20119.39045,302.8601579,2.860665218,0.027058096,5.370449412,0.073763255,19.4548787,0.169805204,47.14281535,0.412457182,5.442980062,0.045398161,20.02750394,0.356503119,151.7312933,1.325348387,23.6965254,0.126505307,1.683004451,0.00603126,1.28523096,0.007747074
Bird Island,BI10,BI10.10,403,396.3,397.4,396.8,5914.691667,19958.5,62693.66667,1.370833333,-2.87896374,-0.136211397,-1.394670475,-1.552083412,4.503752064,0.049343081,-0.350681184,-0.596071886,-2.708420493,-3.768871476,0.086419592,0.885886257,4.821749075,3.038823994,0.16818623,0.921150307,0.243493132,0.472885257,0.327071255,0.20851637,0.390398992,0.275819277,0.334030832,1.778618904,2.10396479,0.358367719,0.243127632,0.261225961,0.262026421,0.003870452,3049.762594,32.38070392,2645.007056,831.194612,7317.516566,219.0972257,1096.289357,31.68024497,78.69369569,2.21352713,51021.42539,1449.62635,7.991640436,0.149589066,10.48748493,0.170240055,71.22393581,1.506837827,61.90931635,1.442324435,10.25687008,0.232367414,10.62373635,0.249305115,121.4529542,1.405222576,19.25420696,0.306869951,5.804511688,0.123140897,1.176556743,0.015856583
Bird Island,BI10,BI10.10,410,404.6,405.6,405.1,6045.027273,22354.63636,75136.63636,1.419090909,-3.226737788,0.1022262,-2.271720918,-2.256564506,4.657042821,-0.321501819,-0.443441252,-0.434189733,-0.166721384,-3.882078494,0.118855442,0.62619403,4.634492662,2.864144738,0.170357614,0.529492006,0.222934302,0.692665507,0.622784797,0.223596592,0.390896867,0.288731642,0.193694781,0.346303725,2.053078351,0.188553807,0.182455843,0.180384562,0.190966828,0.005657663,4735.07879,29.00454409,1279.071246,462.2106416,7179.414733,219.243921,439.7704209,9.598344787,60.23512043,1.406740407,34088.22199,467.7014564,18.03152781,0.074044402,13.21962289,0.067443449,87.44578681,0.43151217,97.22108231,0.698201201,10.42234441,0.129991788,4.89161886,0.051066703,127.9383347,0.485558929,10.69155001,0.147620518,7.064103822,0.043039341,0.712875407,0.000529873
Bird Island,BI10,BI10.11,422,409.9,410.9,410.4,6127.609091,21988.72727,61169.81818,1.360909091,-2.08176099,0.187343939,-1.056364486,-1.645647302,3.773173989,-0.699326579,-0.457812697,-0.528284176,-4.529930059,-2.467501763,0.997147694,0.844664411,4.751625511,2.912672509,0.159016235,0.294839533,0.171279745,0.210795846,0.294952229,0.342169025,0.324930922,0.238104517,0.353510246,0.974545526,2.022321025,0.219783295,0.210475051,0.187295819,0.18753002,0.003346016,5919.405954,68.86079287,2999.419337,967.0211811,9461.06745,314.1395737,2545.357841,41.02197568,321.8666456,8.368333361,28823.89617,530.2032916,10.38688508,0.082678757,11.44865692,0.089667997,55.06983208,0.437392273,72.67126101,0.475237559,5.803672169,0.111394115,11.2517643,0.064356608,230.1968823,2.48800676,30.86414748,0.245132518,8.029088504,0.030559369,1.531836996,0.001421073
Bird Island,BI10,BI10.11,424,412.2,413.2,412.7,6161.618182,22061.18182,63203.90909,1.358181818,-2.202473753,0.035101401,-1.236227159,-1.803542331,3.786990705,-0.611383631,-0.575448778,-0.626862698,-2.33021344,-3.340897665,0.778395258,0.732289058,4.597050809,2.797222225,0.165370381,0.345508174,0.190608549,0.264477783,0.393995346,0.253798667,0.498266659,0.236016719,0.176876998,1.120273423,2.038833617,0.220103739,0.20219789,0.214902576,0.212931074,0.003994019,4906.390605,12.8149241,1873.201141,661.8703278,8311.822141,243.7283369,713.4399266,14.05510364,107.9334325,2.989644718,30935.30845,285.0900353,11.60935571,0.11557168,13.02193372,0.068041373,79.709217,0.911979751,70.91847569,0.98294395,7.78759488,0.032605693,7.62089899,0.13765217,147.1050077,0.981019187,14.88976145,0.24262062,8.426327912,0.091387716,0.982574616,0.014120026
Bird Island,BI10,BI10.11,427,415.8,416.8,416.3,6233.218182,22085.63636,61768.45455,1.390909091,-2.80222688,-0.028208091,-1.329152808,-1.818368844,3.746245793,-0.324473697,-0.420090217,-0.488863917,-2.777884771,-3.183582482,0.718114646,1.000485577,4.769999927,2.938005764,0.160143112,0.575614753,0.222153901,0.32913582,0.312660775,0.266048123,0.226308851,0.250155146,0.173219783,1.426567619,1.912058847,0.235126176,0.264629205,0.223036068,0.225765265,0.004170852,4743.51956,104.9738041,2896.949952,901.8791875,4039.228505,118.4041127,623.497368,13.29859263,98.07001331,1.92257992,34349.06054,445.4522315,11.06017577,0.081390222,10.69111482,0.081670324,49.32777324,0.323555772,61.6011836,0.476706737,6.365283876,0.032078895,14.21907028,0.130453023,90.62519465,1.806865583,13.96627653,0.338131722,7.269837559,0.088140895,1.058348396,0.006936541
Bird Island,BI10,BI10.11,439,430.3,431.3,430.8,6633.509091,23326.72727,64589.36364,1.373636364,-2.277973409,0.051214954,-1.165007967,-1.868428713,3.871182804,-0.708182738,-0.251796177,-0.548649253,-3.705882259,-2.683277223,0.340328682,1.01224921,4.895448132,3.038773957,0.156258753,0.611191756,0.187713367,0.310053511,0.432340905,0.277863951,0.381088954,0.293782785,0.280557676,1.633161378,1.834625675,0.217876041,0.274083715,0.253105352,0.244720963,0.004822459,2573.483787,20.83881079,3339.764406,1047.00677,5046.388886,101.3494984,1578.677596,31.2176272,53.48002201,1.120701616,29282.54803,328.5573862,14.40052097,0.07942808,10.27959403,0.051458834,49.65090616,0.322927713,63.26427197,0.563265912,6.296183095,0.09037256,15.34553868,0.315986762,90.09213851,1.320509697,36.05342738,0.617087304,4.229160877,0.066063666,1.396057162,0.016028184
Bird Island,BI10,BI10.11,443,435.2,436.3,435.7,6779.316667,23291.16667,65346.83333,1.344166667,-2.080415091,0.068946456,-0.861017541,-1.856891694,3.725407162,-0.827929272,-0.40532626,-0.553885528,-3.683016525,-2.510588377,0.417198553,0.915118119,4.746362303,2.906037693,0.158800656,0.28581394,0.196334595,0.153889717,0.33696832,0.236790242,0.320290265,0.219777631,0.212636536,1.509065266,1.955029862,0.243389895,0.199729173,0.169681488,0.173042823,0.003469597,3322.188553,52.99097299,1374.155784,526.8474966,5399.551536,155.4784276,564.5866399,11.41091288,46.9486511,0.918027483,32219.65007,365.8178032,8.58191768,0.113935315,10.7534478,0.175488371,67.64965696,0.958600155,53.82896824,0.907980366,6.546600461,0.21306347,5.803580829,0.179162331,91.69283278,2.73622133,11.59992701,0.320170369,5.623923907,0.078821248,0.82113265,0.010596606
Bird Island,BI10,BI10.11,449,442.8,443.8,443.3,6996.890909,21781.54545,64274.45455,1.342727273,-2.110719816,0.154721289,-0.813270079,-1.741798698,3.951290479,-0.708404721,-0.62435373,-1.011082456,-2.051969872,-3.589458193,0.573305877,0.662666682,4.56106851,2.748004728,0.163200453,0.451603838,0.239233225,0.273274405,0.368646844,0.227131109,0.421088024,0.315863836,0.323091526,0.99372508,1.797959334,0.303944566,0.129443867,0.177382132,0.180378324,0.004106274,1212.319435,3.81968698,959.6082071,355.1815587,7612.230803,168.9409106,383.0841407,7.383390906,68.97052291,1.256631377,16700.79088,224.4526933,1.309662683,0.013947987,2.705794836,0.017698572,30.41424683,0.119474831,18.55755468,0.125641085,4.507341527,0.065271547,4.177557871,0.07241503,107.4610267,2.19863695,9.694411847,0.227113038,3.151085499,0.027796954,0.586841167,0.002855282
Bird Island,BI10,BI10.12,461,447.5,448.7,448.1,7135.692308,25273.76923,71463.61538,1.376923077,-1.979967917,0.276413387,-0.963376436,-1.558472353,4.064789417,-2.28168167,-0.284343829,-0.641916604,-3.982799765,-2.316947783,0.277464082,1.161134864,5.067767564,3.161937044,0.14875529,0.377968812,0.24393375,0.245044668,0.532640494,0.140431452,1.75893032,0.275517804,0.51626089,1.324164087,1.958945671,0.311148251,0.299886215,0.271595046,0.261372401,0.004236841,4684.658687,40.98930044,6631.161901,2065.435552,11154.85179,310.394632,3810.984322,92.18327006,355.0818916,6.553862016,37075.7818,437.2164977,5.309682165,0.038456563,5.648759577,0.065755803,28.74922169,0.311511624,50.41642497,0.425761379,7.998732079,0.0894333,25.0506238,0.531009602,263.6699608,4.67933169,61.68487759,1.598916396,10.60472176,0.047124627,2.599471014,0.035744714
Bird Island,BI10,BI10.12,465,452.8,453.9,453.4,7290.508333,15770.58333,57516.75,1.338333333,-1.890400564,0.033287705,-0.098422665,-0.849335332,4.190682273,-0.771003415,-1.244086542,-1.487539783,-4.196780173,-1.02334676,1.080373255,0.260981906,3.741066473,2.254523623,0.226903901,0.439374743,0.214859765,0.360561114,0.464641553,0.207308761,0.678892508,0.234115431,0.484710543,1.347361782,0.311332619,0.192170818,0.199474205,0.261152394,0.213206846,0.019241966,4480.636884,7.550856231,5147.889503,1470.473436,11483.54156,242.7777321,2897.539841,26.18796901,201.9552017,1.015089484,29511.5462,32.1048001,4.280007535,0.041449262,7.193324268,0.051191387,39.15988603,0.099160724,62.26601894,0.072783962,7.060998051,0.166110574,21.73821403,0.324179306,227.4544094,2.714332835,60.0329846,0.581671393,9.227439886,0.098137776,2.660639192,0.035397346
