Location,Site,Section,sample,min_depth,max_depth,depth,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd,Mo_inc,Mo_coh,Mo_inc_sd,Mo_coh_sd,coh_inc,coh_inc_sd,dry_mass_pc,dry_mass_err
Isla Hermite,HER42PB,HER42PB_1F,211,238.4,239.5,239,2819.29,18956.58333,48810.16667,1.255833333,-1.104843438,0.789645971,-0.431380248,-0.839875005,3.361181564,-0.648706698,0.208515666,-0.232203557,-3.407428531,-0.850332617,1.502730721,1.652696172,-0.055242172,0.039482299,-0.021569012,-0.04199375,0.168059078,-0.032435335,0.010425783,-0.011610178,-0.170371427,-0.042516631,0.075136536,0.082634809,3.320438864,4.496330299,2.374922776,0.542276273,4.218062251,-3.534180454,-3.318636381,-1.830173151,-1.930027204,-2.222860608,0.04864613,-2.164798794,0.166021943,0.224816515,0.118746139,0.027113814,0.210903113,-0.176709023,-0.165931819,-0.091508658,-0.09650136,-0.11114303,0.002432306,-0.10823994,33155.91667,5587.166667,426.741237,108.4710547,0.168527858,0.003435355,22.08725825,2.208725825
Isla Hermite,HER42PB,HER42PB_1F,213,241.1,242.3,241.7,2859.43,20083.83333,51709.08333,1.295833333,-0.684455668,1.184296376,-0.153151513,-0.671765143,3.554617474,-0.071723764,0.428946664,-0.122834959,-6.567429807,-0.436837576,1.74340525,1.796932667,-0.034222783,0.059214819,-0.007657576,-0.033588257,0.177730874,-0.003586188,0.021447333,-0.006141748,-0.32837149,-0.021841879,0.087170262,0.089846633,3.351883811,4.612996217,2.354362213,0.563367562,4.30995319,-3.537973899,-3.189928097,-1.692614116,-1.818419614,-2.32429228,0.209963802,-2.839298788,0.167594191,0.230649811,0.117718111,0.028168378,0.21549766,-0.176898695,-0.159496405,-0.084630706,-0.090920981,-0.116214614,0.01049819,-0.141964939,35087.41667,5913,2673.052782,245.3802244,0.169096886,0.009570589,24.52573101,2.452573101
Isla Hermite,HER42PB,HER42PB_1G,224,246.9,248.1,247.5,2943.974615,21409,53168.76923,1.34,-1.441514129,0.807020837,-0.899189838,-1.140839898,2.919681658,-0.195366399,0.640616103,0.28344786,-3.487669693,-0.855438328,1.228701065,2.140550762,-0.072075706,0.040351042,-0.044959492,-0.057041995,0.145984083,-0.00976832,0.032030805,0.014172393,-0.174383485,-0.042771916,0.061435053,0.107027538,2.9454544,4.649850442,1.813013382,0.029846059,5.222008428,-3.761582186,-2.321675408,-0.850703792,-1.576186353,-3.302618394,0.502728905,-3.350135483,0.14727272,0.232492522,0.090650669,0.001492303,0.261100421,-0.188079109,-0.11608377,-0.04253519,-0.078809318,-0.16513092,0.025136445,-0.167506774,39613.23077,6205.153846,821.3592549,131.0456957,0.156662091,0.002574632,13.39469893,1.339469893
Isla Hermite,HER42PB,HER42PB_1G,231,256.4,257.6,257,3049.39,21539.38462,52670.61538,1.356923077,-1.177738557,1.106105235,-0.587421617,-0.815541429,3.128656771,0.140318813,0.892294039,0.248465331,-6.044385039,-0.881138711,1.596070919,2.394314245,-0.058886928,0.055305262,-0.029371081,-0.040777071,0.156432839,0.007015941,0.044614702,0.012423267,-0.302219252,-0.044056936,0.079803546,0.119715712,3.319673002,4.659669712,2.303229679,0.642659775,4.352123867,-3.429189294,-3.039788789,-2.039787218,-1.683981461,-2.46924393,0.217606787,-2.832972131,0.16598365,0.232983486,0.115161484,0.032132989,0.217606193,-0.171459465,-0.151989439,-0.101989361,-0.084199073,-0.123462197,0.010880339,-0.141648607,39149.61538,6056.538462,398.4230454,170.7842769,0.154703404,0.004107349,19.45800873,1.945800873
Isla Hermite,HER42PB,HER42PB_1G,232,257.7,258.9,258.3,3062.228462,20982.07692,51247.23077,1.400769231,-1.691955268,0.850922779,-1.05676173,-1.030847441,2.723024646,0.221915528,0.697716275,0.358929222,-3.916578819,-0.925021917,1.445690959,2.322965765,-0.084597763,0.042546139,-0.052838086,-0.051542372,0.136151232,0.011095776,0.034885814,0.017946461,-0.195828941,-0.046251096,0.072284548,0.116148288,3.231477397,4.985965471,2.123471533,0.267485353,4.300756693,-3.814076983,-2.601432709,-1.692942908,-1.62170258,-2.857848006,0.792802472,-3.113955733,0.16157387,0.249298274,0.106173577,0.013374268,0.215037835,-0.190703849,-0.130071635,-0.084647145,-0.081085129,-0.1428924,0.039640124,-0.155697787,38275.53846,5894.153846,971.4593503,204.4104719,0.153993743,0.003729405,12.02392678,1.202392678
Isla Hermite,HER42PB,HER42PB_1G,236,263.2,264.4,263.8,3116.223077,20852.92308,51741.07692,1.266923077,-1.139645742,1.038354494,-0.642360399,-1.017293743,2.650393443,-0.602277464,0.50516769,0.102838364,-3.265710599,-1.064453759,1.515549647,1.919438069,-0.056982287,0.051917725,-0.03211802,-0.050864687,0.132519672,-0.030113873,0.025258384,0.005141918,-0.16328553,-0.053222688,0.075777482,0.095971903,3.152669775,4.981011045,1.98206161,0.100572494,4.387156758,-3.727483949,-2.524483907,-1.488972946,-1.167069746,-3.139499245,0.889446341,-3.445408229,0.157633489,0.249050552,0.09910308,0.005028625,0.219357838,-0.186374197,-0.126224195,-0.074448647,-0.058353487,-0.156974962,0.044472317,-0.172270411,37736.76923,6129.923077,873.7542707,168.0552794,0.162468288,0.003971323,16.01472408,1.601472408
Isla Hermite,HER42PB,HER42PB_1G,240,268.6,269.8,269.2,3169.092308,22209.38462,53985.53846,1.493076923,-1.04852867,1.221373775,-0.822174843,-0.672429457,2.718487149,0.0543617,1.224028057,0.62925882,-5.928120317,-1.777686288,1.760757798,2.640672276,-0.052426434,0.061068689,-0.041108742,-0.033621473,0.135924357,0.002718085,0.061201403,0.031462941,-0.296406016,-0.088884314,0.08803789,0.132033614,3.392651039,4.918268609,2.276770359,0.500871994,4.225121428,-3.775676572,-2.741984905,-2.066633899,-1.723310803,-2.620341867,0.609716514,-2.995451897,0.169632552,0.24591343,0.113838518,0.0250436,0.211256071,-0.188783829,-0.137099245,-0.103331695,-0.08616554,-0.131017093,0.030485826,-0.149772595,39940.69231,6252.923077,499.7573386,168.4168744,0.156552124,0.003610889,19.26502214,1.926502214
Isla Hermite,HER42PB,HER42PB_1G,245,275.2,276.4,275.8,3233.341538,21274.07692,52097.07692,1.259230769,-1.177834725,1.408033467,-0.539603302,-0.790341859,2.835931575,-0.425410934,1.009587942,0.41854115,-5.885977963,-1.282347423,1.870678286,2.558743786,-0.058891736,0.070401673,-0.026980165,-0.039517093,0.141796579,-0.021270547,0.050479397,0.020927058,-0.294298898,-0.064117371,0.093533914,0.127937189,3.29102086,4.925799912,2.085257684,0.194222254,4.140748936,-3.900380472,-2.699977161,-1.838126854,-1.229308214,-2.856696435,0.691534159,-2.804094668,0.164551043,0.246289996,0.104262884,0.009711113,0.207037447,-0.195019024,-0.134998858,-0.091906343,-0.061465411,-0.142834822,0.034576708,-0.140204733,38820.92308,6026.230769,728.2996706,176.722548,0.155241804,0.00397384,15.9896661,1.59896661
Isla Hermite,HER42PB,HER42PB_1G,253,285.8,286.9,286.3,3335.248333,20054.83333,52942.08333,1.309166667,-1.404850585,0.689811951,-0.721980987,-0.719917003,3.689464025,-0.570786265,0.124578703,-0.051294923,-3.438329991,-0.567240162,1.460558699,1.509986539,-0.070242529,0.034490598,-0.036099049,-0.03599585,0.184473201,-0.028539313,0.006228935,-0.002564746,-0.1719165,-0.028362008,0.073027935,0.075499327,3.288262546,4.748956821,2.400811811,0.433713041,4.185087943,-3.673416534,-2.987562002,-2.027416368,-1.768696078,-2.487591052,0.467509969,-2.579660097,0.164413127,0.237447841,0.120040591,0.021685652,0.209254397,-0.183670827,-0.1493781,-0.101370818,-0.088434804,-0.124379553,0.023375498,-0.128983005,34007.5,5898.416667,764.6239123,118.3319355,0.173526985,0.005289096,17.20808815,1.720808815
Isla Hermite,HER42PB,HER42PB_1H,260,285,286.2,285.6,3328.036923,20429.53846,51893,1.329230769,-1.434892359,0.741550933,-0.751955137,-0.704088459,3.324460754,-0.786761435,0.326694876,-0.15446027,-3.450924686,-0.308820089,1.493015338,1.706180535,-0.071744618,0.037077547,-0.037597757,-0.035204423,0.166223038,-0.039338072,0.016334744,-0.007723014,-0.172546234,-0.015441004,0.074650767,0.085309027,3.294741978,4.688553684,2.248205045,0.512223258,4.425913465,-3.41740994,-2.888589138,-2.068209228,-1.468425302,-2.550523539,0.329208354,-3.105688636,0.164737099,0.234427684,0.112410252,0.025611163,0.221295673,-0.170870497,-0.144429457,-0.103410461,-0.073421265,-0.127526177,0.016460418,-0.155284432,35628.07692,5948.538462,967.0977598,160.6106137,0.16699776,0.00360763,22.12531638,2.212531638
Isla Hermite,HER42PB,HER42PB_1H,264,290.3,291.5,290.9,3378.918462,22686.92308,55144.46154,1.318461538,-1.385472906,1.315230109,-0.635167312,-0.696255004,2.732192373,-0.228468397,1.060788028,0.358770097,-6.066535186,-0.567162583,1.689758941,2.42232184,-0.069273645,0.065761505,-0.031758366,-0.03481275,0.136609619,-0.01142342,0.053039401,0.017938505,-0.303326759,-0.028358129,0.084487947,0.121116092,3.343697202,5.048541338,2.166394962,0.27170095,4.209611727,-3.878327494,-2.669664081,-1.924184729,-1.743701055,-2.815926588,0.84795552,-2.856097753,0.16718486,0.252427067,0.108319748,0.013585048,0.210480586,-0.193916375,-0.133483204,-0.096209236,-0.087185053,-0.140796329,0.042397776,-0.142804888,41102,6410.230769,570.4869265,110.2883749,0.155964321,0.00207217,14.11915932,1.411915932
Isla Hermite,HER42PB,HER42PB_1H,269,297,298.2,297.6,3442.758462,21125.61538,53729.30769,1.332307692,-1.242867918,0.963961462,-0.533154925,-0.624857163,3.427084357,-0.173636273,0.491602119,0.007665395,-5.047305712,-0.725825578,1.546286617,1.911047619,-0.062143396,0.048198073,-0.026657746,-0.031242858,0.171354218,-0.008681814,0.024580106,0.00038327,-0.252365286,-0.036291279,0.077314331,0.095552381,3.285420941,4.799907354,2.261025523,0.506967521,4.361050664,-3.586222973,-3.078863557,-1.724855673,-1.692959897,-2.590475278,0.443506172,-2.984500796,0.164271047,0.239995368,0.113051276,0.025348376,0.218052533,-0.179311149,-0.153943178,-0.086242784,-0.084647995,-0.129523764,0.022175309,-0.14922504,37422.07692,6110.769231,619.0323715,152.6685701,0.163302304,0.00359156,17.41073532,1.741073532
Isla Hermite,HER42PB,HER42PB_1H,273,302.3,303.5,302.9,3494.211538,21329.61538,53437.30769,1.293846154,-1.643160365,0.85723332,-0.8141851,-0.982301461,3.195057343,-0.188207637,0.528470041,0.016500034,-3.706017779,-0.362598198,1.182350759,1.916859043,-0.082158018,0.042861666,-0.040709255,-0.049115073,0.159752867,-0.009410382,0.026423502,0.000825002,-0.185300889,-0.01812991,0.059117538,0.095842952,3.098174536,4.739073517,1.978701978,0.082470488,4.426088056,-3.410895604,-2.97744513,-1.576779425,-1.343314605,-3.027372304,0.479867954,-2.468569459,0.154908727,0.236953676,0.098935099,0.004123524,0.221304403,-0.17054478,-0.148872257,-0.078838971,-0.06716573,-0.151368615,0.023993398,-0.123428473,38504.61538,6145.076923,973.8434626,233.4807135,0.159617884,0.005375665,14.61761184,1.461761184
Isla Hermite,HER42PB,HER42PB_1H,278,309.3,310.6,309.9,3563.640714,20448.35714,52706.35714,1.286428571,-1.128528863,1.096702474,-0.269035729,-0.573304826,3.892873075,0.122187022,0.589332355,0.149902422,-6.386582115,-1.134682728,1.70251685,1.938620064,-0.056426443,0.054835124,-0.013451786,-0.028665241,0.194643654,0.006109351,0.029466618,0.007495121,-0.319329106,-0.056734136,0.085125843,0.096931003,3.163278006,4.581086876,2.232117962,0.435136307,4.556135704,-3.317744327,-3.219582153,-1.151489018,-1.76050487,-2.695836591,0.23055038,-3.053148275,0.1581639,0.229054344,0.111605898,0.021756815,0.227806785,-0.165887216,-0.160979108,-0.057574451,-0.088025244,-0.13479183,0.011527519,-0.152657414,35880,5900.571429,804.7659,127.9890105,0.164518762,0.004727774,19.48993262,1.948993262
Isla Hermite,HER42PB,HER42PB_1H,281,313.5,314.8,314.2,3603.44,20397.5,53282.85714,1.296428571,-0.911326395,1.077328399,0.040091389,-0.499834579,3.777224881,-0.083838564,0.321248972,-0.081011308,-6.626001708,-0.419065823,1.65730291,1.747881827,-0.04556632,0.05386642,0.002004569,-0.024991729,0.188861244,-0.004191928,0.016062449,-0.004050565,-0.331300085,-0.020953291,0.082865146,0.087394091,3.351887669,4.622592727,2.331100104,0.548412074,4.366416841,-3.581539965,-2.89224179,-2.110169214,-1.856580569,-2.44163298,0.191465502,-2.5297104,0.167594383,0.231129636,0.116555005,0.027420604,0.218320842,-0.179076998,-0.144612089,-0.105508461,-0.092829028,-0.122081649,0.009573275,-0.12648552,35147.78571,6012.571429,523.0039239,134.5526573,0.171070867,0.003215203,21.20303339,2.120303339
Isla Hermite,HER42PB,HER42PB_1H,286,320.5,321.8,321.1,3669.603846,21195.69231,54341,1.308461538,-1.530932221,0.650598458,-0.933689221,-0.944201802,3.166693718,-0.391212943,0.308749864,-0.046309136,-2.589958433,-0.682955935,1.240616768,1.752600883,-0.076546611,0.032529923,-0.046684461,-0.04721009,0.158334686,-0.019560647,0.015437493,-0.002315457,-0.129497922,-0.034147797,0.062030838,0.087630044,3.325025967,4.781654222,2.164641054,0.364107335,4.418256111,-3.465125215,-3.128550724,-1.638661208,-1.333049117,-2.634116375,0.484685838,-3.338867888,0.166251298,0.239082711,0.108232053,0.018205367,0.220912806,-0.173256261,-0.156427536,-0.08193306,-0.066652456,-0.131705819,0.024234292,-0.166943394,38175.53846,6113.153846,540.5380985,99.1865634,0.160153429,0.002961961,15.90856062,1.590856062
Isla Hermite,HER42PB,HER42PB_1I,301,332.1,333.3,332.7,3782.356923,21852.61538,54853.38462,1.357692308,-1.422913136,1.001784855,-1.051553641,-1.070091762,3.394285805,-0.202799116,0.686044121,0.263924029,-3.69061097,-1.224935682,1.284545174,2.032320323,-0.071145657,0.050089243,-0.052577682,-0.053504588,0.16971429,-0.010139956,0.034302206,0.013196201,-0.184530549,-0.061246784,0.064227259,0.101616016,3.223414316,4.651033876,2.269988038,0.439900102,4.412773082,-3.39020309,-3.353914245,-1.481294072,-1.120702035,-2.756423049,0.259444619,-3.154017543,0.161170716,0.232551694,0.113499402,0.021995005,0.220638654,-0.169510154,-0.167695712,-0.074064704,-0.056035102,-0.137821152,0.012972231,-0.157700877,39229.15385,6073.846154,567.6308727,175.115127,0.154831656,0.003955208,16.0403886,1.60403886
Isla Hermite,HER42PB,HER42PB_1I,303,334.9,336.2,335.6,3810.936429,21627.71429,54418.5,1.307142857,-1.243357804,1.14157503,-0.819543557,-0.922885909,3.588084368,-0.139205335,0.878238177,0.106157306,-6.195152598,-0.237835938,1.694921895,2.149004366,-0.06216789,0.057078752,-0.040977178,-0.046144295,0.179404218,-0.006960267,0.043911909,0.005307865,-0.30975763,-0.011891797,0.084746095,0.107450218,2.940659582,4.705464057,1.470730233,-0.35150854,4.750482912,-3.119605757,-2.969487341,-0.803665934,-0.632247995,-3.368362639,0.523088971,-3.145547549,0.147032979,0.235273203,0.073536512,-0.017575427,0.237524146,-0.155980288,-0.148474367,-0.040183297,-0.0316124,-0.168418132,0.026154449,-0.157277377,38832,6081.5,414.725303,99.68778183,0.156616088,0.002374548,12.8914014,1.28914014
Isla Hermite,HER42PB,HER42PB_1I,312,347.6,348.8,348.2,4016.98,22420.38462,54877.84615,1.309230769,-1.680070335,1.186024779,-0.755881361,-1.093753178,2.995348908,-0.198265574,0.802999092,0.26395005,-3.969526136,-1.514033372,1.749929964,2.213277161,-0.084003517,0.059301239,-0.037794068,-0.054687659,0.149767445,-0.009913279,0.040149955,0.013197502,-0.198476307,-0.075701669,0.087496498,0.110663858,3.295471934,5.111439025,2.025572683,0.189590381,4.027386295,-3.714105668,-2.685232405,-1.493407735,-1.650256495,-2.917750163,0.934340501,-3.123048354,0.164773597,0.255571951,0.101278634,0.009479519,0.201369315,-0.185705283,-0.13426162,-0.074670387,-0.082512825,-0.145887508,0.046717025,-0.156152418,40212.38462,6349.538462,726.6841976,163.2644151,0.157923345,0.004042648,12.83985868,1.283985868
Isla Hermite,HER42PB,HER42PB_1I,317,354.3,355.4,354.9,4144.900833,19007.75,50652.41667,1.261666667,-0.973251996,1.049403569,0.011150162,-0.406112661,3.524634633,-0.379608799,0.014436936,-0.241223027,-5.219547017,-0.281206744,1.617620713,1.283704231,-0.0486626,0.052470178,0.000557508,-0.020305633,0.176231732,-0.01898044,0.000721847,-0.012061151,-0.260977351,-0.014060337,0.080881036,0.064185212,3.460163178,4.678880026,2.389289017,0.611526767,4.263085494,-3.542225309,-3.06819753,-2.016924497,-1.896242526,-2.340289317,0.149008691,-2.688073994,0.173008159,0.233944001,0.119464451,0.030576338,0.213154275,-0.177111265,-0.153409876,-0.100846225,-0.094812126,-0.117014466,0.007450435,-0.1344037,31533.33333,5653.5,1260.970718,247.7764755,0.179362517,0.006276499,27.24284566,2.724284566
Isla Hermite,HER42PB,HER42PB_1I,320,358.3,359.6,358.9,4223.085714,18325.28571,48026.92857,1.322857143,-0.825644394,1.160623153,-0.138659831,-0.395901717,3.515629163,-0.905293355,0.028650265,-0.387328486,-4.570904182,-0.437980138,1.648970026,1.307839495,-0.04128222,0.058031158,-0.006932992,-0.019795086,0.175781458,-0.045264668,0.001432513,-0.019366424,-0.228545209,-0.021899007,0.082448501,0.065391975,3.359572366,4.720548919,2.30617242,0.519155507,4.229543563,-3.662354059,-2.938345834,-1.872070605,-1.775798531,-2.456612907,0.312131199,-2.741942038,0.167978618,0.236027446,0.115308621,0.025957775,0.211477178,-0.183117703,-0.146917292,-0.09360353,-0.088789927,-0.122830645,0.01560656,-0.137097102,30754.64286,5381.571429,1385.865551,194.3077315,0.175135429,0.005845185,20.22918999,2.022918999
Isla Hermite,HER42PB,HER42PB_1I,322,361,362.2,361.6,4273.553077,17034.69231,47221.46154,1.318461538,-0.804989902,1.030168883,0.200460435,-0.318805573,3.680412141,-1.035676493,-0.33930276,-1.061870695,-3.760486863,-0.176185758,1.641301912,0.944974674,-0.040249495,0.051508444,0.010023022,-0.015940279,0.184020607,-0.051783825,-0.016965138,-0.053093535,-0.188024343,-0.008809288,0.082065096,0.047248734,3.456791548,4.666674971,2.323382979,0.685461759,4.383183004,-3.402508844,-3.359331701,-1.934245803,-1.772458848,-2.370673137,0.082281913,-2.758557841,0.172839577,0.233333749,0.116169149,0.034273088,0.21915915,-0.170125442,-0.167966585,-0.09671229,-0.088622942,-0.118533657,0.004114096,-0.137927892,26342.07692,5108.846154,721.8887797,148.0038548,0.194036148,0.006561617,35.44641495,3.544641495
Isla Hermite,HER42PB,HER42PB_1J,335,369.7,370.8,370.2,4438.2275,18249.75,49947.58333,1.34,-1.021337784,0.87305226,-0.238379591,-0.44365614,3.78966692,-0.682217416,-0.050418259,-0.58991702,-3.66971919,-0.714126084,1.48347764,1.263574663,-0.051066889,0.043652613,-0.01191898,-0.022182807,0.189483346,-0.034110871,-0.002520913,-0.029495851,-0.18348596,-0.035706304,0.074173882,0.063178733,3.305590453,4.44579903,2.214540513,0.588006178,4.372862079,-3.332557594,-3.307727927,-1.823530098,-1.435881364,-2.339820814,-0.113267777,-2.574012679,0.165279523,0.222289951,0.110727026,0.029400309,0.218643104,-0.16662788,-0.165386396,-0.091176505,-0.071794068,-0.116991041,-0.005663389,-0.128700634,29795.33333,5400.75,1388.765857,202.1147851,0.18138924,0.004900811,35.28699525,3.528699525
Isla Hermite,HER42PB,HER42PB_1J,340,376.7,377.9,377.3,4574.44,20284.84615,53917.76923,1.326923077,-1.482820749,0.936149578,-0.690474855,-1.027205857,4.081601131,0.127759368,0.5240501,-0.035565688,-4.205259688,-1.207355861,1.173434779,1.805687743,-0.074141037,0.046807479,-0.034523743,-0.051360293,0.204080057,0.006387968,0.026202505,-0.001778284,-0.210262984,-0.060367793,0.058671739,0.090284387,3.397256755,4.46928421,2.283953751,0.57467344,4.619919549,-3.528404802,-2.78284555,-1.883469336,-1.801969709,-2.27474447,-0.010676223,-3.062977615,0.169862838,0.22346421,0.114197688,0.028733672,0.230995977,-0.17642024,-0.139142278,-0.094173467,-0.090098485,-0.113737223,-0.000533811,-0.153148881,35460.07692,5710.230769,591.2898981,133.3698828,0.161036549,0.002867878,26.51036789,2.651036789
Isla Hermite,HER42PB,HER42PB_1J,342,379.6,380.9,380.3,4631.574286,19990.78571,51979.64286,1.347142857,-1.522812936,0.887039251,-0.625531253,-1.008938529,3.658856247,-0.450845971,0.361631634,-0.207694853,-3.489289363,-0.60093985,1.265397406,1.733128218,-0.076140647,0.044351963,-0.031276563,-0.050446926,0.182942812,-0.022542299,0.018081582,-0.010384743,-0.174464468,-0.030046993,0.06326987,0.086656411,3.59876807,4.618244203,2.316194413,0.64801654,4.370655652,-3.573490893,-3.386411402,-1.826951017,-1.861946011,-2.238571239,0.055736253,-2.720244568,0.179938404,0.23091221,0.115809721,0.032400827,0.218532783,-0.178674545,-0.16932057,-0.091347551,-0.093097301,-0.111928562,0.002786813,-0.136012228,35539,5621.071429,1432.435043,151.5232728,0.158320473,0.00539907,38.83837476,3.883837476
Isla Hermite,HER42PB,HER42PB_1J,346,385.3,386.5,385.9,4743.017692,19331.53846,49434.84615,1.31,-1.357757468,0.912644434,-0.36792893,-0.577495009,3.508298814,-0.461109775,0.389380195,-0.194762531,-5.272277354,-0.096834085,1.651351274,1.866490435,-0.067887873,0.045632222,-0.018396447,-0.02887475,0.175414941,-0.023055489,0.01946901,-0.009738127,-0.263613868,-0.004841704,0.082567564,0.093324522,2.978748875,4.488797894,2.059428255,0.106819861,5.478397807,-3.283165341,-2.95521506,-1.264808085,-1.422156721,-2.933028448,0.234062078,-3.487881115,0.148937444,0.224439895,0.102971413,0.005340993,0.27391989,-0.164158267,-0.147760753,-0.063240404,-0.071107836,-0.146651422,0.011703104,-0.174394056,34275.46154,5567.153846,1602.876353,203.9484601,0.16256244,0.005062272,15.22168904,1.522168904
