"Location","Site","Section","sample","min_depth","max_depth","midpoint","Ca","Ca_sd","Ca_ICP","Ca_ICP_sd","Ca_fit_OLS","Ca_lwr_OLS","Ca_upr_OLS","Ca_fit_WLS","Ca_lwr_WLS","Ca_upr_WLS"
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,0.403327679983377,0.0201663839991688,3.16139240010382,0.158069620005191,4.10394557451594,3.37596749453477,4.83192365449711,4.1048165567048,3.36580641232473,4.84382670108486
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,0.347263552430093,0.0173631776215047,4.19869760811513,0.209934880405757,4.05606697544547,3.32773628924973,4.78439766164121,4.0571091057458,3.31559341137606,4.79862480011553
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,0.545719878884086,0.0272859939442043,3.54553265995095,0.177276632997548,4.22554809112428,3.49817907686831,4.95291710538025,4.22598438972856,3.49306192890348,4.95890685055364
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,0.594907502942872,0.0297453751471436,3.72392279729919,0.18619613986496,4.26755417655389,3.5402998819714,4.99480847113639,4.26784031908988,3.53692742347722,4.99875321470254
"Bird Island","BI10","BI10.5",197,194,195,194.5,0.473935591141906,0.0236967795570953,3.85603381345551,0.192801690672776,4.16424452175899,3.43661988779091,4.89186915572707,4.16489995773001,3.42895837042308,4.90084154503695
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,0.551055949065075,0.0275527974532538,3.93595044716984,0.196797522358492,4.23010507927262,3.50275088757858,4.95745927096667,4.23052508834608,3.49782297072167,4.96322720597048
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,0.285325488945713,0.0142662744472856,3.21801194638864,0.160900597319432,4.00317205246728,3.27437787549499,4.73196622943958,4.00440326236372,3.26004924494614,4.74875727978129
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,0.291063190741295,0.0145531595370648,3.89209021495364,0.194604510747682,4.0080720328263,3.2793240504855,4.7368200151671,4.00928572712284,3.26519771956848,4.75337373467721
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,0.613109773645356,0.0306554886822678,4.1087372729963,0.205436863649815,4.28309886188424,3.55587455551771,5.01032316825078,4.28332943797532,3.55314790169411,5.01351097425652
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,0.25195633257732,0.012597816628866,3.74362365928621,0.187181182964311,3.97467489164794,3.24559888361707,4.7037508996788,3.97600796825207,3.23009451329271,4.72192142321143
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,1.15113741232426,0.0575568706162129,4.34848993101665,0.217424496550832,4.74257287361587,4.01319604746828,5.47194969976347,4.74116100170499,4.02950096241191,5.45282104099806
"Bird Island","BI10","BI10.7",271,265,266,265.5,0.440381161961484,0.0220190580980742,3.85498614068469,0.192749307034235,4.13558913850628,3.40780914660879,4.86336913040377,4.13634700677112,3.3989593299161,4.87373468362613
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,0.262823531890945,0.0131411765945473,3.81833268144385,0.190916634072193,3.98395544771226,3.2549736902517,4.71293720517283,3.98525534979428,3.23985206733855,4.73065863225001
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,0.251781863270841,0.012589093163542,3.83035248133368,0.191517624066684,3.97452589537635,3.24544835475012,4.70360343600259,3.97585950458652,3.22993784076283,4.7217811684102
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,0.147259420475364,0.00736297102376822,3.86679934761478,0.193339967380739,3.88526403844805,3.15515810746765,4.61536996942846,3.88691672546201,3.1359745284186,4.63785892250541
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,0.482845918260086,0.0241422959130043,3.61293046492127,0.180646523246063,4.17185391475762,3.44426669705763,4.89944113245761,4.17248214999039,3.43692085278824,4.90804344719253
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,0.650708896499103,0.0325354448249551,4.04429693980825,0.202214846990413,4.31520840156815,3.58802471458094,5.04239208855537,4.31532419804613,3.58663222456894,5.04401617152331
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,0.233385343609131,0.0116692671804565,3.22816290622972,0.161408145311486,3.95881532200949,3.2295727351537,4.68805790886528,3.96020509065235,3.21341463784253,4.70699554346216
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,0.254464656484321,0.0127232328242161,3.4226298154864,0.17113149077432,3.97681699284389,3.2477629508722,4.70587103481559,3.97814241223622,3.23234691153014,4.7239379129423
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-0.0668445605837015,-0.00334222802918508,3.82628898928047,0.191314449464024,3.7024198720285,2.96952347254157,4.43531627151544,3.70472615865449,2.9428727881476,4.46657952916139
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,0.471935182419851,0.0235967591209926,3.85404873442373,0.192702436721186,4.16253617862836,3.43490292306208,4.89016943419463,4.1631977212881,3.42717054234426,4.89922490023193
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,0.436026721620719,0.021801336081036,3.50109339697875,0.175054669848937,4.13187045933744,3.40406863202547,4.8596722866494,4.13264162049157,3.39506466400145,4.87021857698168
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,0.377443226310088,0.0188721613155044,3.5691848501869,0.178459242509345,4.08184032765548,3.35370736137169,4.80997329393927,4.08279032784669,3.34263093881286,4.82294971688051
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,0.276356817254693,0.0138178408627346,3.67264306632489,0.183632153316244,3.99551283337606,3.26664511713654,4.72438054961557,3.99677142212042,3.25200034771351,4.74154249652732
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,0.306623551775991,0.0153311775887995,3.51468722347578,0.175734361173789,4.02136053511618,3.29273448270691,4.74998658752546,4.02252672797961,3.27915696982965,4.76589648612957
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,0.399948414583807,0.0199974207291903,3.79666103668972,0.189833051834486,4.10105969186192,3.37306216156039,4.82905722216345,4.10194099000354,3.36278154705933,4.84110043294774
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,0.328307930672336,0.0164153965336168,3.68088452223406,0.184044226111703,4.03987893054263,3.3114146336704,4.76834322741485,4.04097892705808,3.29860238452643,4.78335546958973
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,0.884028987751822,0.0442014493875911,3.86580936619677,0.193290468309839,4.51446306924417,3.78688896606289,5.24203717242545,4.5138666046966,3.79377088841239,5.23396232098082
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,0.220249200776605,0.0110124600388303,3.73768200336369,0.186884100168184,3.94759709489246,3.21823248038392,4.67696170940099,3.94902696450782,3.20161224685816,4.69644168215749
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,0.551029632060276,0.0275514816030138,3.8802702833095,0.194013514165475,4.23008260462838,3.50272834125029,4.95743686800647,4.2305026940403,3.49779949109609,4.9632058969845
