"Site","Element","Model","Robustness_score_site","SNR_CI_s","SNR_smooth_s","n_mean","R2_overall","RMSE_overall","RMSEP_overall","RMSEP","Global_Rank","Robustness_score","Robustness_Class","Confidence_Flag","Bootstrap_Unstable","Rank_site"
"PB1","Mn","Bayes",0.691170803879445,1,0.227927009698614,930,0.675458563365959,0.54878715622519,106.167683499791,0.563291283780317,4,0.640092072408385,"Unstable","Low confidence (noise-dominated)",FALSE,2
"PB1","Mn","PLS_LOO",0.668142196749293,0.893114324041332,0.330684005811235,930,0.652472643614871,0.567888873609633,106.37886834467,0.583845224423336,1,0.790824778954716,"Preferred 1","High confidence (signal-dominated)",FALSE,3
"PB1","Mn","PLS_kfold",0.668142196749293,0.893114324041332,0.330684005811235,930,0.652472643614871,0.567888873609633,106.37886834467,0.583845224423336,2,0.790824778954716,"Acceptable 2","High confidence (signal-dominated)",FALSE,4
"PB1","Mn","OLS",0.55389431314549,0.923157188575816,0,948,0.642325781154841,0.576119639333299,111.776118917736,0.578466614037536,5,0.497410599846452,"Unstable","Low confidence (noise-dominated)",FALSE,5
"PB1","Mn","OLS_weighted",0.126026861286235,0.207374125611226,0.00400596479874836,948,0.621575234052913,0.592595892589243,115.442539169045,NA,6,0.124699404865295,"Unstable","Low confidence (uncertainty-dominated)",FALSE,6
"PB1","Mn","WLS",0.0487409329357012,0.00436003016691406,0.115312287088882,948,0.64171449487873,0.57661174033931,108.962939644912,NA,8,0.0847062584063581,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"PB1","Mn","WLS_weighted",0.0321211803296855,0,0.0803029508242138,948,0.642027836746649,0.576359544649593,109.653909631702,NA,7,0.0884422756537995,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"PB1","Sr","RF",0.722750088450318,0.993513888891847,0.316604387788025,930,0.724605462674095,0.324729281645887,42.4284084999708,0.327736832283875,1,1,"Preferred 1","High confidence (signal-dominated)",FALSE,1
"PB1","Sr","OLS",0.721532076470866,0.692309159376967,0.765366452111713,948,0.605940022011523,0.388440903375382,59.7735590156883,0.391554198151312,5,0.518174469315604,"Unstable","Low confidence",FALSE,2
"PB1","Sr","Bayes",0.6,1,0,930,0.719033486991341,0.327997906598047,49.7050467588939,0.346202462486856,2,0.640823117141204,"Unstable","Low confidence (noise-dominated)",FALSE,3
"PB1","Sr","PLS_LOO",0.587730177149889,0.819350805802775,0.240299234170559,930,0.681443929954195,0.349250256346248,60.5526521980026,0.359641666342418,3,0.556069420797394,"Acceptable 3","Low confidence",FALSE,4
"PB1","Sr","PLS_kfold",0.587730177149889,0.819350805802775,0.240299234170559,930,0.681443929954195,0.349250256346248,60.5526521980026,0.359641666342418,4,0.556069420797394,"Acceptable 4","Low confidence",FALSE,5
"PB1","Sr","OLS_weighted",0.4,0,1,948,0.588442221601662,0.396971381054182,68.563181097856,NA,8,0.194384994574195,"Unstable","Low confidence (uncertainty-dominated)",FALSE,6
"PB1","Sr","WLS_weighted",0.387611228193472,0.0952091540137474,0.82621433946306,948,0.605197017350042,0.38880693583257,61.616501941787,NA,7,0.279673654231843,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"PB1","Sr","WLS",0.350307322806887,0.0827607449225406,0.751627189633407,948,0.605899324973479,0.388460961218056,59.3656290640811,NA,6,0.303199881502357,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"PB1","Ti","RF",0.904595682612379,0.840992804353965,1,930,0.756878389356067,0.606854866359101,1582.52952794485,0.609044942817076,6,0.630282207935879,"Unstable","Low confidence (noise-dominated)",FALSE,1
"PB1","Ti","PLS_LOO",0.622672508460981,1,0.0566812711524527,930,0.754035431978301,0.610392701137588,2029.36926987965,0.641872967170071,2,0.714647702901392,"Acceptable 2","Moderate confidence",FALSE,2
"PB1","Ti","PLS_kfold",0.622672508460981,1,0.0566812711524527,930,0.754035431978301,0.610392701137588,2029.36926987965,0.641872967170071,3,0.714647702901392,"Acceptable 3","Moderate confidence",FALSE,3
"PB1","Ti","Bayes",0.61306911909323,0.978498055999141,0.0649257137343631,930,0.769067236846491,0.591446999353038,1783.30513592537,0.623668660505259,4,0.7,"Unstable","Low confidence (noise-dominated)",FALSE,4
"PB1","Ti","OLS",0.57718618890832,0.882538007816824,0.119158460545563,969,0.729930592021033,0.639603384224678,2035.54425020404,0.644447515724916,1,0.740802902134819,"Preferred 1","Moderate confidence",FALSE,5
"PB1","Ti","OLS_weighted",0.477509500159093,0.795849166931822,0,969,0.718555763474536,0.652933928562262,2173.73266969499,NA,5,0.68076519024861,"Unstable","Moderate confidence",FALSE,6
"PB1","Ti","WLS",0.14570276448916,0,0.3642569112229,969,0.728935134347202,0.640781067535794,1882.89538666468,NA,8,0.332506166076154,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"PB1","Ti","WLS_weighted",0.142526326752844,0.0172079714098461,0.33050385976734,969,0.72919658362992,0.640471967780676,1893.08238585334,NA,7,0.34425967066866,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"PB1","Zr","RF",0.825599983179625,0.709333305299375,1,930,0.763434294129901,0.639191072577344,44.0874905808599,0.656891235581288,3,0.678526485599792,"Acceptable 3","Moderate confidence",FALSE,1
"PB1","Zr","Bayes",0.66193295218345,1,0.154832380458626,930,0.723503699572672,0.691034085621477,78.0488237943269,0.73294668717106,4,0.664969526771217,"Acceptable 4","Moderate confidence",FALSE,2
"PB1","Zr","PLS_LOO",0.636188713112487,0.97434536280078,0.128953738580048,930,0.697291605179832,0.723047851394819,93.2499291193699,0.762985283258762,5,0.645222285268613,"Unstable","Low confidence (noise-dominated)",FALSE,3
"PB1","Zr","PLS_kfold",0.620194549785334,0.968455371666384,0.097803316963758,930,0.666923514991935,0.758449717250912,101.723366963639,0.774192091060072,6,0.627683872427191,"Unstable","Low confidence (noise-dominated)",FALSE,4
"PB1","Zr","OLS",0.587820930696682,0.969784548288085,0.0148755043095771,970,0.608456680906178,0.822327315016661,148.16046066862,0.829368800202076,1,0.79661226749289,"Preferred 1","High confidence (signal-dominated)",FALSE,5
"PB1","Zr","WLS_weighted",0.419871215759956,0.69934873700429,0.000654933893454043,970,0.608229412035276,0.822565937768544,162.575252795128,NA,2,0.707216621013986,"Unstable","Low confidence (noise-dominated)",FALSE,6
"PB1","Zr","WLS",0.277671291348355,0.460202391652657,0.00387464089190185,970,0.608323185716187,0.822467487738816,159.077231156446,NA,7,0.624937788350594,"Unstable","Low confidence (noise-dominated)",FALSE,7
"PB1","Zr","OLS_weighted",0,0,0,970,0.401191970178938,1.01694769214115,153.784821913486,NA,8,0.260564765296239,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
