"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content_pc","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Ln_C_org","Ln_C_org_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc"
"Bird Island","BI10","BI10.8",314,310.6,311.6,311.1,311.1,0.525,3959,4452,4173,4178,246,0.11586,0.00703,22389.9090909091,71088.7272727273,1.45090909090909,7.63636363636364,276.545454545455,33.6363636363636,47.9090909090909,26779.6363636364,10.5454545454545,15.8181818181818,510.363636363636,703.090909090909,34411.0909090909,5623.81818181818,6.12148184527273,1.81152923009676,0.163449782090909,-1.81152922904874,40034.9090909091,725.667617376641,3924.77276006928,0.0639459999459772,8.60549507318117,40.978930284632,14.955084267718,20.1119593548443,3340.10776091812,22.2142460433103,32.4740455804884,105.741451406033,117.645615766551,685.521765452484,153.127279203817,0.149268041331344,0.0247019919533673,0.00409000939263458,0.0247019921501983,772.025706119356,81.22,18.78,0.94,77.72,3.89,38.86,3.89,3.65996544394929,0.366373277842582,4.266,13.5894,0.9279,0.2146,0.6942,0.0249,0.0819,329.6
"Bird Island","BI10","BI10.8",315,311.8,312.9,312.4,312.4,0.55,3970,4462,4185,4189,246,0.11583,0.007,22474,70645.9166666667,1.41916666666667,9,241.5,47.0833333333333,42.1666666666667,26274.8333333333,6.5,18.5833333333333,404.25,663,34745.4166666667,5691.08333333333,6.106996213,1.8091283863122,0.163846764416667,-1.80912838747175,40436.5,487.733533807139,3481.93233860253,0.0514266173269929,8.88307890931353,27.3313007374329,18.9902287474055,10.5815734637953,2956.65778243344,15.1867166838775,42.1910338026142,81.3847484036614,87.1226930045418,773.072201536104,121.607011111675,0.158457972059556,0.025826228067606,0.00421164571656451,0.025826228377893,817.524144764378,82.36,17.64,0.88,79.31,3.97,39.65,3.97,3.68009094808086,0.368473166806583,4.0849,13.0451,0.9258,0.1983,0.6431,0.023,0.0759,330.4
"Bird Island","BI10","BI10.8",316,313.1,314.2,313.6,313.6,0.55,3979,4471,4195,4200,246,0.11576,0.00698,22435,65325.75,1.41416666666667,5.58333333333333,231.25,28.3333333333333,42.75,19936.25,7.75,31.1666666666667,292.083333333333,637.833333333333,35962.3333333333,5698.25,6.312246908,1.84232517548858,0.158474858416667,-1.84232517639168,41660.5833333333,249.103483425153,2405.58668425283,0.0805050346628123,5.7280542997257,24.6212214452197,16.532795690183,13.122672953882,2291.02962660896,18.650493534781,59.4487301390998,88.9335383442278,82.6887189550318,567.481410722106,94.9125195305465,0.120560597849914,0.0190422233779653,0.00300858314132312,0.0190422220242838,603.159176689075,82.51,17.49,0.87,79.73,3.99,39.86,3.99,3.68537331478465,0.368907163221042,4.2749,13.6988,0.9797,0.2077,0.6759,0.024,0.0797,331.5
"Bird Island","BI10","BI10.8",317,314.4,315.5,314.9,314.9,0.55,3990,4480,4205,4211,245,0.11586,0.00695,22340.6666666667,67751.1666666667,1.445,8,253.833333333333,32.6666666666667,58,23251.1666666667,1.83333333333333,35.4166666666667,273.916666666667,620.5,34964.5833333333,5786.83333333333,6.04277073933333,1.79876746142828,0.165518470833333,-1.79876746066512,40751.4166666667,279.182681584961,2049.29379558082,0.120113582609432,10.2247471629109,37.404018581706,19.1754261933593,20.8501144535773,2069.80314537544,6.35085296108588,66.1670864806161,91.5318705879724,109.670995585557,329.304627782222,65.1304053186351,0.0871718247319916,0.0144028559697842,0.00238019687550492,0.0144028553995243,337.783270572697,83.32,16.68,0.83,79.36,3.97,39.68,3.97,3.68084728241667,0.368270254818402,4.4692,14.3706,0.9233,0.1848,0.6036,0.0214,0.0712,332.5
"Bird Island","BI10","BI10.8",318,315.7,316.8,316.2,316.2,0.55,3995,4491,4215,4222,248,0.11586,0.00701,23562.25,78443.75,1.44666666666667,3.83333333333333,174.25,29.0833333333333,36.9166666666667,33224.0833333333,7.5,18.4166666666667,118.166666666667,674.666666666667,35797,5963.75,6.00062252158333,1.79144967162955,0.166787316,-1.79144967127371,41760.75,845.820862723415,5258.36400629771,0.0842435142724335,5.02418393795691,37.9284613689797,12.6308304868634,17.0957641395508,5152.0369574185,13.2630724535867,43.8291275779295,66.3487114807177,101.961073974633,1694.30591849717,154.783206159748,0.180170622269829,0.0300446679476401,0.00501312131459863,0.0300446675559305,1822.11131907217,85.16,14.84,0.74,76.31,3.82,38.15,3.82,3.64152575773047,0.364629839961478,4.1793,13.4742,1.0128,0.1765,0.578,0.0205,0.0682,333.4
"Bird Island","BI10","BI10.8",319,317,318,317.5,317.5,0.5,4003,4506,4225,4233,252,0.11583,0.00707,23321.8181818182,71727.4545454545,1.42181818181818,3.63636363636364,166.181818181818,21.9090909090909,37.4545454545455,26142.1818181818,1.27272727272727,34.0909090909091,192.545454545455,696.181818181818,36293.1818181818,5746.45454545455,6.31806546454545,1.84315550530922,0.158358463818182,-1.843155505439,42039.6363636364,653.948288197441,2693.0143097888,0.0660027547634463,8.28580385083701,27.498429707233,16.1583077421774,15.945931370501,2635.80878738128,4.22115882408869,40.7393042293423,98.7181479124924,52.4076677249011,1349.48188710941,231.185364431386,0.149265433772738,0.0238939185301274,0.00382630921910906,0.023893918327109,1542.10805540515,85.08,14.92,0.75,82.09,4.1,41.04,4.11,3.71454720086251,0.371997782542518,4.4279,14.3353,1.0364,0.1818,0.5976,0.0211,0.0705,334.9
"Bird Island","BI10","BI10.8",320,318.2,319.3,318.7,318.7,0.55,4009,4524,4235,4244,257,0.11586,0.00723,23000.6666666667,78640.25,1.5225,16.9166666666667,257.5,73.5833333333333,40.25,35625.5833333333,23.5833333333333,27.0833333333333,292.5,662.25,33313.4166666667,5599.83333333333,5.95095877383333,1.78275482632346,0.16830670725,-1.78275482645267,38913.25,437.167605331771,3457.20851989,0.0944000192603987,13.3447867473907,43.6171359153091,23.1887838613778,25.4241295551365,4217.86360093123,27.3710475215006,33.2878856843347,104.646157033205,68.5169189457479,1381.13388583658,148.362475857018,0.249797525037575,0.0415851409372875,0.00693218953961677,0.0415851407751205,1436.05489417742,84.85,15.15,0.76,79.64,3.98,39.82,3.98,3.68436929863605,0.368251878668294,4.6678,15.1539,1.0376,0.1853,0.6109,0.0215,0.0721,335.9
"Bird Island","BI10","BI10.8",321,319.5,320.5,320,320,0.5,4016,4545,4246,4255,264,0.0883,0.00562,22321,69754.6363636364,1.45818181818182,13.2727272727273,258.272727272727,58.1818181818182,32.8181818181818,25785.2727272727,12,42.1818181818182,344.363636363636,673.454545454545,34155.2727272727,5716.09090909091,5.97554029981818,1.7868574111819,0.167622205363636,-1.78685740998668,39871.3636363636,238.065117142348,5603.3306929491,0.0932542955384021,9.75798041698085,43.1765929852991,16.7738974708812,14.5452272709517,7243.93499544148,21.3307290077015,55.1902494682135,98.8243621049716,101.482376436861,1792.36118519171,182.941222552739,0.253683888264612,0.0423722996966043,0.00708604272880831,0.04237229928576,1906.10258237731,83.53,16.47,0.82,82.13,4.11,41.06,4.11,3.71503441159079,0.371865353912278,4.3352,14.1196,1.0304,0.2032,0.672,0.0179,0.0605,337.1
"Bird Island","BI10","BI10.8",322,320.7,321.8,321.2,321.2,0.55,4033,4556,4259,4268,262,0.08826,0.00556,22222.0833333333,57163.8333333333,1.31,20.4166666666667,237.083333333333,65.0833333333333,45.4166666666667,6377.16666666667,9.75,43.75,460.583333333333,819.916666666667,39932.8333333333,6140.75,6.50467174966667,1.87222590574202,0.153826053166667,-1.87222590524583,46073.5833333333,326.88264736984,1949.63105289802,0.117936808966034,9.26830702725774,31.9984611372409,18.2630194323907,16.6540103460416,2412.62587361999,17.4935052883271,52.9736212227798,138.851430302211,134.764750134402,1474.5353556804,223.480373350161,0.165447927853601,0.0253227722361791,0.00387922175833822,0.025322773397308,1651.62924842182,82.12,17.88,0.89,83.41,4.17,41.7,4.17,3.73050112880476,0.373050112880476,4.4692,14.594,0.8383,0.1825,0.605,0.0161,0.0544,337.8
"Bird Island","BI10","BI10.8",323,322,323.1,322.5,322.5,0.575,4048,4568,4273,4283,260,0.08832,0.00552,21887.0833333333,59737.5,1.44416666666667,10.1666666666667,167.25,34.1666666666667,28.75,11447.25,26.5833333333333,40.9166666666667,299.583333333333,849.25,38167.1666666667,6071.75,6.2869759575,1.83821671548496,0.159142773666667,-1.83821671545821,44238.9166666667,604.30989315888,3393.83139614427,0.146935875521098,9.87957795687957,25.1761972722433,16.7540135399542,20.8070136776477,4072.4489644662,25.9245700703663,63.992127830245,165.734979208776,53.4247559232098,1014.02051560144,131.037208456224,0.150813043699154,0.0239700182009227,0.00381132278126475,0.0239700186948797,1088.27231371007,82.59,17.41,0.87,84.13,4.21,42.06,4.21,3.73909717027455,0.374265313524866,4.2706,13.9797,0.8535,0.18,0.5981,0.0159,0.0538,338.6
"Bird Island","BI10","BI10.8",324,323.3,324.3,323.8,323.8,0.5,4062,4585,4288,4298,261,0.0883,0.0055,21728.5454545455,67127.7272727273,1.46090909090909,6.72727272727273,151.909090909091,38,40.5454545454545,23617.4545454545,6.81818181818182,18.5454545454545,134.818181818182,674.727272727273,34336.8181818182,5687.72727272727,6.03835807918182,1.79786824101252,0.165695065545455,-1.79786824129459,40024.5454545455,417.981187049456,3382.76449345529,0.0936434242704255,8.1005050347606,24.1596959643723,18.5526278462109,15.5329561665746,3732.27272217978,16.0176039520159,28.8456708584274,71.5623059743301,109.091787875248,713.801067270401,105.237912283636,0.145993709134827,0.0240543852321661,0.00396553546891376,0.0240543842981492,747.943629378092,81.93,18.07,0.9,58.59,2.93,29.3,2.93,3.37758751602302,0.337758751602302,3.7135,12.1934,1.0352,0.2284,0.7614,0.0202,0.0685,339.6
"Bird Island","BI10","BI10.8",325,324.5,325.5,325,325,0.5,4075,4598,4303,4312,262,0.08829,0.00549,20600.9090909091,60344.5454545455,1.47272727272727,6.36363636363636,195.090909090909,35.6363636363636,38.5454545454545,20547.8181818182,71.1818181818182,25.3636363636364,171.727272727273,490,30738.5454545455,5395,5.69538655990909,1.73903840167978,0.175797502363636,-1.73903840147096,36133.5454545455,658.775296219501,4454.09953556578,0.123781332121682,6.16883663704474,26.942362722874,14.1864211644285,21.9971072478344,4480.08872274159,62.2540250615463,33.6192585500416,72.6362043461674,133.314665359817,1837.24072258571,190.87797148964,0.210376671775185,0.0368445844910662,0.00645948883157663,0.036844584956566,1994.39531505849,81.68,18.32,0.92,71.31,3.57,35.66,3.57,3.57402961243499,0.357803861929134,3.9741,13.0945,1.1135,0.2498,0.8356,0.0221,0.0751,340.7
"Bird Island","BI10","BI10.9",337,326,327.1,326.5,326.5,0.525,4086,4617,4320,4329,265,0.08832,0.00555,19750.2727272727,58742.3636363636,1.36363636363636,10.4545454545455,196.454545454545,37.4545454545455,30.6363636363636,18705,146.181818181818,15.0909090909091,354.454545454545,561,30717.3636363636,5208.18181818182,5.89876975909091,1.77433343638978,0.169666507636364,-1.77433343706994,35925.5454545455,530.772661486835,2236.62322587991,0.118006163167245,8.86976478113863,44.956342458798,19.4800597348347,13.351200150344,1883.42353176337,48.0287792512326,21.4264068170776,100.502103098755,67.7982300653933,940.330290135043,97.5036596049791,0.176755048521433,0.0300932136936803,0.00513185339120843,0.0300932131507945,977.064722895711,81.83,18.17,0.91,79.06,3.95,39.53,3.95,3.67705987730859,0.36742692930354,4.4556,15.2225,0.7735,0.1718,0.5954,0.0152,0.0535,352.9
"Bird Island","BI10","BI10.9",338,327.3,328.4,327.8,327.8,0.55,4096,4640,4334,4343,272,0.08832,0.00568,21065.9166666667,70104.0833333333,1.46083333333333,13.8333333333333,302,50.75,49,29781.25,224.75,28.9166666666667,409.5,561,30537.5,5300.25,5.7636145555,1.75121263196623,0.173626331416667,-1.7512126315016,35837.75,630.571668240715,4522.02061549588,0.0961493472140969,11.4322775376112,36.5364077450027,18.6748493969831,21.0281197015287,4424.27921453674,56.3368521404144,45.4621887513196,69.9434836785451,85.4687609065973,620.006671518358,111.442708477169,0.157441478594397,0.027926030797252,0.00495955395147855,0.0279260313513084,642.182234826901,82.57,17.43,0.87,68.23,3.41,34.11,3.41,3.52959059643055,0.352855582932518,3.9915,13.663,0.81,0.171,0.5938,0.0151,0.0534,353.7
"Bird Island","BI10","BI10.9",339,328.6,329.6,329.1,329.1,0.5,4103,4661,4348,4358,279,0.08863,0.00581,20773.5454545455,71682.1818181818,1.53636363636364,16.7272727272727,331.545454545455,59.7272727272727,43.6363636363636,31999.5454545455,286.090909090909,43.6363636363636,399.636363636364,589,29922.3636363636,5226.63636363636,5.726529107,1.74493554239602,0.174686671636364,-1.74493554169291,35149,720.339137300808,3255.04103870233,0.119438078289357,9.90041321451695,42.624790055468,25.4365520819584,14.1864211644285,2889.50630259345,101.789443996374,61.413797679793,79.347681411964,113.913124792537,845.920477672372,166.040520793734,0.112027897189125,0.0195724055364395,0.00342091640062543,0.0195724059487999,982.682756539464,80.71,19.29,0.96,72.58,3.63,36.29,3.63,3.59154222122498,0.359253189943419,4.0629,13.958,0.8414,0.2011,0.7009,0.0178,0.0633,355.1
"Bird Island","BI10","BI10.9",340,329.8,330.8,330.3,330.3,0.5,4111,4682,4360,4371,285,0.0898,0.006,20297.6363636364,68588.2727272727,1.44181818181818,18.7272727272727,326.272727272727,57.1818181818182,34.9090909090909,28977.1818181818,176.363636363636,24.5454545454545,393.272727272727,579.090909090909,30185.6363636364,5170.81818181818,5.83906604354545,1.76444674067524,0.171302886545455,-1.76444674054069,35356.4545454545,902.697543225556,5074.72507808865,0.0918496795659279,10.4315953630392,74.1715456345503,27.9457266207847,16.9850201380778,4494.04298640282,76.0121999777308,34.3783758672909,73.8553869519224,81.2434053267766,728.884664775885,148.679398829709,0.096259882327848,0.0165445483325651,0.00284445225384556,0.0165445484433486,854.819789620756,81.07,18.93,0.95,74.16,3.71,37.08,3.71,3.61307774069765,0.361502654206804,3.9741,13.6906,0.8633,0.2016,0.7044,0.0181,0.0645,356.2
"Bird Island","BI10","BI10.9",341,331,331.9,331.4,331.4,0.475,4126,4694,4372,4384,284,0.08982,0.00594,19122.3,61625.4,1.417,14,202.8,42.9,37.9,23953.7,74.4,30.7,383.7,589.9,28889.3,4944.1,5.8481595606,1.76576820693262,0.1711167956,-1.76576820749808,33833.4,599.51740777247,3079.58140012567,0.0649871782225797,10.2415276638248,34.4312519538734,25.9206052741401,16.1826381587731,2752.10489343056,49.5136344858666,43.9799196603783,81.6306723399156,101.360138998414,1193.5228946275,262.738336246033,0.16503053468722,0.0282470279911658,0.00483822464617524,0.0282470290702401,1423.02191753247,79.77,20.23,1.01,75.57,3.78,37.78,3.78,3.63177986207336,0.363370245596541,3.7754,13.0439,0.907,0.23,0.8061,0.0207,0.0738,357.1
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,332.6,0.5,4137,4707,4387,4397,285,0.08975,0.00596,18258.6363636364,68171.2727272727,1.48909090909091,10.4545454545455,195.363636363636,51.5454545454545,29.1818181818182,37166,79.3636363636364,25,357.545454545455,403.636363636364,23115.5454545455,4356.54545454545,5.28332424236364,1.66239386501219,0.190100895727273,-1.66239386492796,27472.0909090909,827.814384113646,7023.06174102021,0.0933225101949734,9.52222281154601,32.6566156460608,23.205015131922,18.3892260947446,9923.62626261187,46.6053059796258,29.7254100055828,86.023675388074,141.062590878853,3376.4929842556,386.113031024948,0.36165002098254,0.0692273723758586,0.0133013700302859,0.0692273723076849,3747.93957941014,54.16,45.84,2.29,68.98,3.45,34.49,3.45,3.54066942694875,0.354169600550107,4.4279,15.3537,0.3354,0.2839,0.9985,0.0255,0.0913,358.4
"Bird Island","BI10","BI10.9",343,333.3,334.3,333.8,333.8,0.475,4149,4721,4401,4410,286,0.08982,0.00595,20045.0909090909,62626.0909090909,1.40272727272727,7.90909090909091,198.090909090909,35.7272727272727,32.0909090909091,22476.1818181818,97.9090909090909,41.2727272727273,434.545454545455,587.636363636364,30731.4545454545,5228.27272727273,5.87662171136364,1.76990518822096,0.170530149,-1.76990518717051,35959.7272727273,512.759681438674,2413.62099156207,0.0782420486811163,9.91417717669546,28.2257136152642,14.9270955586873,19.7608428233947,4002.66438308739,35.2064043760636,49.0532178538593,102.689204531308,89.827916292512,2036.07295368493,200.967704325392,0.288108156865527,0.0485067677671975,0.00818799331329043,0.0485067669804006,2178.73647286261,79.61,20.39,1.02,61.16,3.06,30.58,3.06,3.42034620050092,0.342258318297345,4.2955,14.9398,0.9199,0.2356,0.8312,0.0212,0.0761,359.4
"Bird Island","BI10","BI10.9",344,334.5,335.5,335,335,0.525,4160,4732,4415,4424,286,0.08975,0.00594,20820.7272727273,64088.1818181818,1.36727272727273,7.36363636363636,193.545454545455,37.3636363636364,28.9090909090909,21316,83,33.3636363636364,493.090909090909,637.454545454545,33063.7272727273,5411.27272727273,6.11440755345455,1.81013369064051,0.163717607818182,-1.81013369078999,38475,517.721950647081,2474.041584864,0.117651256609601,5.81846590215543,13.8229058910465,19.3094418732015,17.1665636948956,2691.02248225465,43.5568593909157,40.08309550739,85.3949114941336,74.4464420054627,1143.8375838299,215.518486867874,0.204238076875182,0.033752313692621,0.00558488510447391,0.0337523143953427,1285.98157063,81.43,18.57,0.93,76.67,3.83,38.33,3.83,3.64623287939246,0.364337905767627,4.5519,15.8725,0.8523,0.1944,0.6877,0.0174,0.0629,360.3
"Bird Island","BI10","BI10.9",345,335.7,336.8,336.2,336.2,0.525,4169,4748,4427,4437,290,0.08978,0.006,21729.3333333333,67279.5,1.395,8.75,216.333333333333,42.9166666666667,49.9166666666667,23154,71.75,30.25,698.333333333333,679.083333333333,33971.0833333333,5450.91666666667,6.23300777341667,1.82976582372265,0.160466044,-1.82976582433785,39422,380.163202593387,1620.10737579054,0.114455231422596,7.42385589593685,24.8973650790357,17.1488580766573,17.7633859043787,1201.46902506133,46.4936457046454,41.8571705598064,99.720822420608,102.005755927909,480.970318179508,92.6728932941837,0.0890062604286705,0.0142479074320836,0.00228112344551861,0.0142479074233378,541.182711542717,81.25,18.75,0.94,76.78,3.84,38.39,3.84,3.64779700901271,0.364874720359698,4.4556,15.579,0.8466,0.1954,0.6929,0.0175,0.0634,361.3
"Bird Island","BI10","BI10.9",346,337,338,337.5,337.5,0.5,4179,4770,4441,4452,296,0.08975,0.00609,21636.0909090909,62892,1.40636363636364,6.72727272727273,226,28.1818181818182,35.7272727272727,17534.5454545455,62.4545454545455,44.7272727272727,686.363636363636,677.909090909091,34961.1818181818,5641.27272727273,6.20036353772727,1.82421585301857,0.161408867,-1.82421585300933,40602.4545454545,273.673694221953,2373.60051398714,0.053716427147145,6.14964891828646,28.8201318525783,16.8155771938889,17.2747845664767,2677.10718364567,31.3412304683898,54.068643240035,172.395633777235,86.2849402218655,608.85184046397,125.869051723679,0.180021176524588,0.0295401819738036,0.00485213123450047,0.029540180941886,608.10153159425,82.08,17.92,0.9,76.09,3.8,38.05,3.81,3.6389010843077,0.364368282029233,3.7135,13.0104,1.0342,0.2258,0.8023,0.0203,0.0734,362.1
"Bird Island","BI10","BI10.9",347,338.2,339.3,338.7,338.7,0.55,4185,4790,4457,4465,303,0.08978,0.00623,21834.75,63086,1.39333333333333,4.75,205.333333333333,38.25,36.5,18222.0833333333,108.666666666667,29.4166666666667,397.416666666667,679.916666666667,34730.5,5679.41666666667,6.11762018033333,1.81067899666279,0.163622749166667,-1.81067899711465,40409.9166666667,516.033495213071,1344.16936162348,0.0422833157152887,6.16625715265973,23.2118047292295,17.4779081336204,18.0982168885627,1494.94113343109,35.2557753704226,41.7208435662414,123.371912475566,83.9312037903483,1455.99946928062,225.732930828902,0.202313451391859,0.0327201602591166,0.00529689298911491,0.0327201607718453,1620.57568100931,80.86,19.14,0.96,79.9,4,39.95,4,3.68762867221228,0.369224397718376,4.8707,17.1326,0.8952,0.2119,0.756,0.019,0.0692,363.7
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,340,0.5,4191,4812,4471,4480,310,0.0916,0.00648,22654.7272727273,67323.5454545455,1.41818181818182,11.3636363636364,188,42.1818181818182,31.2727272727273,20682.9090909091,207.363636363636,72.5454545454545,439.818181818182,714,36083.6363636364,5854.72727272727,6.16540938090909,1.81883844581722,0.162232980090909,-1.81883844605146,41938.3636363636,540.945670268113,3768.57886645978,0.0740024569616688,17.8396901726052,38.7788602204861,23.007903780302,14.1002901324115,4122.54725757135,60.2084258676022,45.5332046672835,92.4065129542482,113.228088387997,1342.23107345399,256.819427189257,0.0983131383787175,0.0159994530126431,0.00260452872874025,0.0159994527669829,1584.77873993358,79.93,20.07,1,78.64,3.93,39.32,3.93,3.67173329527897,0.366986567915726,4.8086,16.972,0.9304,0.2337,0.8364,0.0214,0.0781,365
"Bird Island","BI10","BI10.9",349,340.7,341.7,341.2,341.2,0.525,4209,4824,4485,4493,307,0.0916,0.00641,21167.9090909091,61276.4545454545,1.38636363636364,7.27272727272727,207.363636363636,24.2727272727273,39.4545454545455,17046.1818181818,188.545454545455,43.1818181818182,453.818181818182,693.818181818182,34187.3636363636,5549.63636363636,6.16204056245455,1.8181327644553,0.162373193272727,-1.8181327650212,39737,829.093535681645,3265.27904974862,0.109112119150233,5.84963091298774,32.2560776514217,13.8642771834013,17.0315215783185,2838.98005692826,70.6928053430668,61.9803487918843,114.930255530751,110.280386453638,1277.74694464336,209.276024774589,0.151733721062236,0.0245984416569374,0.00398989680547224,0.0245984420040116,1447.10234606955,80.35,19.65,0.98,81.39,4.07,40.69,4.07,3.7059823620136,0.37068931465705,4.9476,17.5094,0.8669,0.2121,0.7612,0.0194,0.0711,365.9
"Bird Island","BI10","BI10.9",350,341.9,343,342.4,342.4,0.525,4222,4833,4498,4506,305,0.09161,0.00635,20671.25,63858.5833333333,1.42833333333333,4.25,169,29.75,34.6666666666667,22856.6666666667,191.416666666667,30.1666666666667,366.416666666667,578.75,31538.1666666667,5278.91666666667,5.97808419016667,1.78781050156333,0.167374462833333,-1.78781050141711,36817.0833333333,1273.37126807685,5376.90207289617,0.0798673142079279,6.94294933400392,22.4620892738288,21.7511755168229,20.5883167810967,3801.21648789947,54.7514355699437,37.658352528377,71.2185603149441,85.0370240221602,1476.8017552273,284.718827277124,0.150494775756904,0.0251213477199223,0.00419549451833877,0.0251213478508943,1734.77478015989,80.17,19.83,0.99,80.51,4.03,40.25,4.03,3.69511000386457,0.369970020262714,4.1728,14.7925,0.8808,0.2179,0.7832,0.02,0.0731,366.4
"Bird Island","BI10","BI10.9",351,343.2,344.2,343.7,343.7,0.525,4241,4843,4512,4520,301,0.0916,0.00625,21364.2727272727,65207.7272727273,1.42363636363636,6.54545454545454,210.545454545455,40.9090909090909,28.8181818181818,22440.1818181818,120.272727272727,47.4545454545455,364.818181818182,629.636363636364,33009.7272727273,5548.27272727273,5.95243095836364,1.78369104501618,0.168034980636364,-1.78369104449449,38558,741.034829263658,2888.98179609734,0.0972905676078341,6.62364909039777,39.8631750776669,25.7077986045268,13.7536771942501,1955.25153462064,61.6767231767235,51.8273357145891,91.9160684339993,154.789064683054,1381.07719486704,280.035744471698,0.0923406289218595,0.0154354710817762,0.00258108295336621,0.0154354716990502,1652.70929083127,80.72,19.28,0.96,80.62,4.03,40.31,4.03,3.69659957712907,0.369568253431659,3.9894,14.1782,1.0402,0.2485,0.8955,0.0228,0.0836,367.2
"Bird Island","BI10","BI10.9",352,344.4,345.5,344.9,344.9,0.525,4253,4857,4527,4533,302,0.09161,0.00625,18437.25,71228.75,1.57916666666667,10.0833333333333,213.75,54.9166666666667,44.25,42006.6666666667,43.6666666666667,42.75,220,367.583333333333,21416.5833333333,4152.08333333333,5.03537900025,1.60545084039873,0.20321273425,-1.60545084123741,25568.6666666667,1669.0970953292,11561.0402420056,0.181281214657997,10.3173140737776,33.4531558505866,25.907030752756,15.4279851980979,18598.272423844,34.083676000352,41.5957274903871,124.146540976234,153.444961014059,6861.02219336731,836.523591835263,0.750231059837616,0.158458740179876,0.0340871866104118,0.158458740019814,7684.94010544275,69.81,30.19,1.51,61.64,3.08,30.82,3.08,3.42816382989197,0.342593919405168,4.3603,15.5488,0.8589,0.3715,1.3432,0.034,0.1254,368.4
"Bird Island","BI10","BI10.9",353,345.7,346.7,346.2,346.2,0.525,4263,4871,4541,4547,304,0.0916,0.00626,20510.4285714286,119772.857142857,1.71,17,140.428571428571,65.8571428571429,14.8571428571429,100544,9,40.2857142857143,140,215.285714285714,13119,3405.42857142857,3.76286672142857,1.28923365615641,0.285287759714286,-1.28923365667716,16524.4285714286,1038.94976733604,5921.26125158516,0.143759057685652,9.23760430703401,17.9337404804198,19.402994368813,10.9305164780165,10759.5083530801,15.3948043183407,36.1234655301061,104.666135879758,114.555247640188,5060.38536081987,410.854742028882,1.09042374891828,0.289102642087142,0.0794069713663528,0.289102642870734,5426.21380759313,59.15,40.85,2.04,63.91,3.2,31.95,3.2,3.46417218082354,0.346959342054314,4.5519,16.2822,0.7785,0.5376,1.9498,0.0492,0.182,369.5
"Bird Island","BI10","BI10.9",354,346.9,348,347.4,347.4,0.525,4274,4881,4555,4560,303,0.09161,0.00623,21447.5833333333,68936.9166666667,1.41833333333333,26.8333333333333,259.083333333333,87,39.4166666666667,26310.9166666667,12.8333333333333,32.5,617.75,693,32401.3333333333,5244.91666666667,6.17675738575,1.82022450061897,0.162080746083333,-1.82022450110273,37646.25,646.557381034117,11436.5809930506,0.12164279549965,10.1876336206147,39.1789793670333,21.6501102243677,18.2729722582703,13619.5467115755,24.2780609280116,42.1329065954607,88.6106139753636,90.543811595171,1945.16380863521,245.644406088199,0.218637620325852,0.0351541202951289,0.00566060106925851,0.035154120322278,2151.01917175852,75.09,24.91,1.25,71.05,3.55,35.53,3.55,3.57037741003294,0.356736273729719,4.266,15.2958,0.818,0.2714,0.9867,0.0249,0.0921,370.4
"Bird Island","BI10","BI10.9",355,348.2,349.2,348.7,348.7,0.5,4282,4902,4569,4574,310,0.0916,0.00634,21596.3636363636,62378.2727272727,1.36090909090909,27.9090909090909,251.909090909091,82.5454545454545,43.3636363636364,16329.6363636364,35.9090909090909,133,650.909090909091,740.363636363636,35312.1818181818,5597.18181818182,6.30815691318182,1.84146206327695,0.158646057272727,-1.84146206297902,40909.3636363636,885.873498048934,5666.32191268567,0.0962761180620142,19.7810745181072,55.2602109034241,40.0383906678668,22.028493944311,5642.25177163741,33.6614157321244,104.700525309093,159.806416983458,61.2246236856916,1589.64812572983,173.632841468323,0.182502794675665,0.0289895793398003,0.00460732446058979,0.0289895797767456,1727.24522131209,77.64,22.36,1.12,67.24,3.36,33.62,3.36,3.51512112798047,0.351303003867174,3.8862,13.9691,0.8334,0.24,0.8748,0.022,0.0817,371.4
