"Location","Site","Section","sample","top","bottom","mp","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","Water_Content_pc","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Isla Hermite","HER42PB","HER42PB1F",194,215.2,215.8,215.5,215.5,0.6,2022,2778,2419,2415,378,0.0643,0.01026,86.49,13.51,0.68,67.69,3.38,39.26,3.39,4.2249,8.3716,1.1388,0.1779,0.3615,0.0114,0.0251,219.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1F",195,216.6,217.2,216.9,216.9,0.6,2038,2791,2447,2437,377,0.0645,0.01014,87.22,12.78,0.64,68.57,3.43,39.77,3.43,3.4327,6.8277,1.1809,0.1731,0.3529,0.0112,0.0245,219.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1F",196,217.9,218.5,218.2,218.2,0.6,2056,2806,2470,2458,375,0.0642,0.00997,85.56,14.44,0.72,70.29,3.51,40.77,3.52,3.6744,7.3469,1.1539,0.1948,0.3992,0.0125,0.0276,220.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1F",197,219.3,219.9,219.6,219.6,0.6,2073,2832,2491,2479,379,0.0547,0.00852,85.86,14.14,0.71,66.48,3.32,38.56,3.33,4.4562,8.9727,1.1597,0.1909,0.394,0.0104,0.0232,221.9,753.1282518,10.09191857,3423.57602,616.2436836,13147.58443,1709.185976,599.0527127,83.86737978,107.6482229,12.91778675,7683.311513,1382.996072,3.689626761,0.258273873,5.405800223,2.91913212,15.70576463,2.198807048,34.46965096,3.102268586,1.887790808,0.033413897,7.303239025,1.168518244,192.3751513,3.847503026,4.803531513,0.240176576,2.882703635,0.006341948,0.649923953,0.019692696
"Isla Hermite","HER42PB","HER42PB1F",198,220.7,221.3,221,221,0.6,2120,2841,2515,2504,361,0.0547,0.00802,86.94,13.06,0.65,75,3.75,43.5,3.75,4.5702,9.2546,1.0762,0.1617,0.3355,0.0088,0.0196,222.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1F",199,222,222.6,222.3,222.3,0.6,2153,2851,2539,2529,349,0.0544,0.00766,86.34,13.66,0.68,66.35,3.32,38.49,3.32,4.6635,9.4879,1.1364,0.1797,0.3746,0.0098,0.0218,222.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1F",200,223.4,224,223.7,223.7,0.6,2190,2867,2565,2554,338,0.0545,0.00736,88.36,11.64,0.58,70.1,3.5,40.66,3.51,4.0559,8.2801,1.0819,0.1425,0.2981,0.0078,0.0173,222.7,670.9631777,6.709631777,2194.360902,394.9849624,11323.61093,1472.069421,690.7048329,96.69867661,104.6054626,12.55265551,9567.109814,1722.079767,2.746114854,0.19222804,5.360618674,2.894734084,16.67157469,2.334020457,22.71049639,2.043944675,1.703350504,0.055358891,4.662067798,0.745930848,171.3980626,3.427961252,2.662592467,0.133129623,1.537065024,0.020135552,0.509992759,0.020042715
"Isla Hermite","HER42PB","HER42PB1F",201,224.8,225.3,225.1,225.1,0.6,2212,2879,2589,2579,334,0.0544,0.00717,88.13,11.87,0.59,93.63,4.68,54.31,4.68,4.0849,8.3883,1.1155,0.1502,0.316,0.0082,0.0183,223.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1F",202,226.1,226.7,226.4,226.4,0.6,2229,2894,2616,2603,333,0.0543,0.00708,87.32,12.68,0.63,84.67,4.23,49.11,4.23,4.4562,9.1955,1.2479,0.1812,0.3831,0.0098,0.0221,224.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1F",203,227.5,228.1,227.8,227.8,0.6,2251,2917,2643,2629,333,0.0546,0.00707,89.24,10.76,0.54,74.75,3.74,43.36,3.74,4.3273,8.9662,1.1307,0.1364,0.2895,0.0074,0.0168,225.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1F",204,228.9,229.5,229.2,229.2,0.6,2264,2952,2669,2655,344,0.0561,0.00741,88.49,11.51,0.58,76.14,3.81,44.17,3.81,4.3544,9.0702,1.1498,0.1496,0.3191,0.0084,0.019,226.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1F",205,230.3,230.9,230.6,230.6,0.6,2304,2968,2694,2679,332,0.0571,0.00723,88.43,11.57,0.58,75.58,3.78,43.84,3.78,4.5593,9.5471,1.14,0.1491,0.3197,0.0085,0.0193,227.1,741.4445825,11.34410211,2525.307497,454.5553495,11871.90515,1543.34767,549.7826232,76.96956725,83.17074012,9.980488814,5459.728289,982.751092,2.27561944,0.159293361,3.651541303,1.971832304,16.66345413,2.332883578,20.69597487,1.862637738,1.661949497,0.074953922,4.800340815,0.76805453,190.1380415,3.80276083,3.129892546,0.156494627,2.226385175,0.077700843,0.559160578,0.031368908
"Isla Hermite","HER42PB","HER42PB1F",206,231.6,232.3,232,232,0.7,2358,2976,2719,2704,309,0.0571,0.00668,85.66,14.34,0.72,65.63,3.28,38.07,3.28,5.0521,10.6322,1.0935,0.1831,0.3945,0.0105,0.0237,227.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1F",207,233.1,233.7,233.4,233.4,0.6,2408,2984,2743,2729,288,0.0569,0.00615,75.5,24.5,1.23,35.42,1.77,20.54,1.77,4.9832,10.5444,1.0767,0.3495,0.757,0.0199,0.0452,227.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1F",208,234.5,235.1,234.8,234.8,0.6,2439,2996,2767,2753,279,0.0573,0.00595,75.12,24.88,1.24,38.75,1.94,22.48,1.94,4.3693,9.2804,1.1516,0.3814,0.8291,0.0219,0.0498,227.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1F",209,235.8,236.4,236.1,236.1,0.6,2465,3006,2789,2776,271,0.0569,0.00568,73.17,26.83,1.34,30.35,1.52,17.61,1.52,3.8992,8.3151,1.1141,0.4084,0.8914,0.0232,0.053,228.2,916.3058162,24.46536529,5697.238235,1025.502882,21435.85886,2786.661652,1725.260893,241.536525,306.2265551,36.74718661,11114.88978,2000.68016,5.029922831,0.352094598,6.72326864,3.630565066,24.69330757,3.45706306,25.50832915,2.295749624,2.151234956,0.070560507,18.92485386,3.027976618,248.0408721,4.960817442,10.2233775,0.511168875,5.325335184,0.085205363,1.686751783,0.025638627
"Isla Hermite","HER42PB","HER42PB1F",210,237.1,237.7,237.4,237.4,0.6,2483,3019,2814,2799,268,0.0573,0.00562,76.83,23.17,1.16,35.38,1.77,20.52,1.77,4.4692,9.5841,1.0839,0.3268,0.7171,0.0187,0.0429,229.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1F",211,238.4,239,238.7,238.7,0.6,2499,3039,2838,2822,270,0.0598,0.00585,77.91,22.09,1.1,45.67,2.28,26.49,2.29,4.0849,8.7968,1.1382,0.3227,0.711,0.0193,0.0444,230.1,1039.769396,18.4039183,5573.411793,1003.214123,18063.59942,2348.267925,2165.153606,303.1215048,346.4020468,41.56824562,13675.84016,2461.651229,5.877569688,0.411429878,7.291340643,3.937323947,32.30269493,4.52237729,29.23295322,2.63096579,2.242037963,0.017039489,21.81206384,3.489930214,211.4460624,4.228921248,23.116,1.1558,6.913959552,0.085733098,2.178953363,0.052730671
"Isla Hermite","HER42PB","HER42PB1F",212,239.7,240.3,240,240,0.6,2525,3059,2860,2844,267,0.0702,0.00676,76.35,23.65,1.18,39.24,1.96,22.76,1.96,4.4562,9.6411,1.1252,0.3486,0.7716,0.0245,0.0565,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1F",213,241.1,241.7,241.4,241.4,0.6,2584,3066,2875,2863,241,0.0723,0.00626,75.47,24.53,1.23,32.36,1.62,18.77,1.62,3.9811,8.647,1.178,0.3828,0.8506,0.0277,0.0639,230.9,1148.87735,9.535682008,4695.135297,845.1243535,16570.75403,2154.198024,1731.529863,242.4141808,288.8091125,34.6570935,12238.61735,2202.951123,4.779923294,0.334594631,6.769791583,3.655687455,30.25871619,4.236220267,26.6817226,2.401355034,2.24979649,0.100115944,16.08852231,2.57416357,202.828785,4.0565757,9.612839085,0.480641954,5.789430375,0.087420399,1.67270819,0.007359916
"Isla Hermite","HER42PB","HER42PB1G",220,241.3,242,241.7,241.7,0.7,2599,3070,2879,2868,235,0.0702,0.00596,76.04,23.96,1.2,44.63,2.23,25.89,2.23,5.9408,13.346,0.807,0.2542,0.5839,0.0178,0.0425,238.1,1148.87735,9.535682008,4695.135297,845.1243535,16570.75403,2154.198024,1731.529863,242.4141808,288.8091125,34.6570935,12238.61735,2202.951123,4.779923294,0.334594631,6.769791583,3.655687455,30.25871619,4.236220267,26.6817226,2.401355034,2.24979649,0.100115944,16.08852231,2.57416357,202.828785,4.0565757,9.612839085,0.480641954,5.789430375,0.087420399,1.67270819,0.007359916
"Isla Hermite","HER42PB","HER42PB1G",221,242.9,243.5,243.2,243.2,0.6,2656,3079,2897,2889,211,0.0707,0.00535,67.28,32.72,1.64,29.55,1.48,17.14,1.48,5.3135,11.9952,0.7586,0.3689,0.8513,0.0261,0.0622,238.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",222,244.2,244.8,244.5,244.5,0.6,2707,3088,2913,2908,191,0.0702,0.00477,71.51,28.49,1.42,36.68,1.83,21.28,1.84,5.2022,11.7934,0.9243,0.3683,0.8533,0.0259,0.0617,238.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",223,245.6,246.2,245.9,245.9,0.6,2746,3100,2931,2927,177,0.0707,0.00445,80.95,19.05,0.95,69.35,3.47,40.22,3.47,5.0921,11.5922,1.0317,0.2428,0.5648,0.0172,0.041,238.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",224,246.9,247.5,247.2,247.2,0.6,2777,3111,2949,2946,167,0.0704,0.00417,86.61,13.39,0.67,78.71,3.94,45.65,3.94,5.0921,11.6431,0.9987,0.1545,0.3609,0.0109,0.0261,239.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",225,248.3,248.9,248.6,248.6,0.6,2801,3124,2967,2966,161,0.075,0.00427,86.7,13.3,0.67,76.75,3.84,44.52,3.84,5.3043,12.1813,1.0339,0.1586,0.3722,0.0119,0.0286,240.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",226,249.7,250.3,250,250,0.6,2820,3138,2985,2984,159,0.104,0.00579,86.8,13.2,0.66,74.64,3.73,43.29,3.73,4.9832,11.4912,1.0625,0.1616,0.3808,0.0168,0.0405,241.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",227,251,251.6,251.3,251.3,0.6,2841,3152,2998,2997,155,0.1036,0.00562,87.16,12.84,0.64,77.37,3.87,44.88,3.87,5.0786,11.7595,1.0456,0.154,0.3642,0.016,0.0386,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",228,252.4,253,252.7,252.7,0.6,2858,3165,3011,3010,153,0.1048,0.00558,85.17,14.83,0.74,67.05,3.35,38.89,3.35,4.5702,10.6256,1.0287,0.1791,0.4254,0.0188,0.0456,242.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",229,253.7,254.3,254,254,0.6,2870,3183,3023,3023,156,0.1037,0.00561,85.45,14.55,0.73,66.46,3.32,38.55,3.32,4.7689,11.1353,1.1807,0.201,0.4795,0.0208,0.0509,243.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",230,255,255.6,255.3,255.3,0.6,2877,3206,3035,3036,164,0.1044,0.00589,81.75,18.25,0.91,50.86,2.54,29.5,2.54,5.6544,13.2821,0.9894,0.2208,0.5298,0.0231,0.0566,245.5,860.6907676,14.97601936,4369.778556,786.5601401,16688.31951,2169.481536,1581.334342,221.3868079,300.501993,36.06023916,12270.07289,2208.61312,5.122309014,0.358561631,7.561017887,4.082949659,20.55300982,2.877421375,29.3359331,2.640233979,2.072902542,0.043738244,13.37718549,2.140349678,196.4487137,3.928974274,9.298215317,0.464910766,3.408070141,0.066798175,1.037726746,0.009547086
"Isla Hermite","HER42PB","HER42PB1G",231,256.4,257,256.7,256.7,0.6,2886,3229,3046,3048,171,0.104,0.00609,80.54,19.46,0.97,58.71,2.94,34.06,2.94,4.9832,11.7404,0.974,0.2353,0.5661,0.0245,0.0603,246.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",232,257.7,258.3,258,258,0.6,2891,3260,3057,3061,185,0.1041,0.00651,87.98,12.02,0.6,74.34,3.72,43.12,3.72,4.8799,11.5483,1.1336,0.1549,0.3744,0.0161,0.04,247.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",233,259,259.7,259.4,259.4,0.7,2896,3291,3068,3074,198,0.0978,0.00653,85.44,14.56,0.73,80.92,4.05,46.94,4.05,4.9392,11.7257,0.9555,0.1629,0.3948,0.0159,0.0397,249.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",234,260.5,261.1,260.8,260.8,0.6,2908,3308,3082,3089,200,0.0968,0.00649,86.21,13.79,0.69,72.52,3.63,42.07,3.63,5.2022,12.4176,1.0559,0.169,0.4118,0.0164,0.041,250.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",235,261.8,262.4,262.1,262.1,0.6,2923,3318,3096,3102,197,0.0962,0.00634,83.38,16.62,0.83,66.73,3.34,38.71,3.34,4.6635,11.1667,0.9524,0.1898,0.464,0.0183,0.0458,251,712.1125148,24.35424801,1649.869327,296.9764789,10268.05232,1334.846802,511.753571,71.64549994,77.97233518,9.356680222,5669.96572,1020.59383,1.696042582,0.118722981,5.647978456,3.049908366,15.90778555,2.227089977,21.94878635,1.975390772,1.868367764,0.011770717,3.053481296,0.488557007,171.610596,3.43221192,2.248747432,0.112437372,1.898875092,0.034179752,0.465030635,0.006696441
"Isla Hermite","HER42PB","HER42PB1G",236,263.2,263.8,263.5,263.5,0.6,2933,3334,3110,3116,201,0.0968,0.00645,83.99,16.01,0.8,67.16,3.36,38.96,3.36,4.8754,11.7279,1.0033,0.1913,0.4698,0.0185,0.0467,252.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",237,264.5,265.1,264.8,264.8,0.6,2941,3349,3125,3130,204,0.0965,0.0065,86.37,13.63,0.68,76.39,3.82,44.31,3.82,4.3544,10.5072,1.0254,0.1618,0.3985,0.0156,0.0395,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",238,265.8,266.5,266.2,266.2,0.6,2951,3369,3140,3144,209,0.0964,0.00664,84.23,15.77,0.79,50.51,2.53,29.3,2.53,4.431,10.734,1.0645,0.1993,0.4926,0.0192,0.0488,254.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",239,267.2,267.8,267.5,267.5,0.6,2957,3395,3154,3159,219,0.0969,0.00694,83.58,16.42,0.82,59.46,2.97,34.49,2.97,5.0921,12.4069,0.9309,0.1829,0.4547,0.0177,0.0453,255.8,1041.216979,26.34278957,2991.060367,538.3908661,13752.84253,1787.869529,979.9509916,137.1931388,165.9363359,19.91236031,6876.421266,1237.755828,2.30494227,0.161345959,6.480173586,3.499293736,12.73174274,1.782443984,17.94697181,1.615227463,1.844990156,0.06365216,7.318389831,1.170942373,185.0171857,3.700343714,5.029297468,0.251464873,2.013852629,0.044506143,0.932706076,0.023784005
"Isla Hermite","HER42PB","HER42PB1G",240,268.6,269.2,268.9,268.9,0.6,2964,3419,3168,3173,227,0.1002,0.00741,80.74,19.27,0.96,46.28,2.31,26.85,2.32,5.0921,12.4578,0.9923,0.2368,0.5912,0.0237,0.061,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",241,269.9,270.5,270.2,270.2,0.6,2972,3438,3181,3186,233,0.1069,0.00805,83.76,16.24,0.81,62.19,3.11,36.07,3.11,4.7755,11.7287,1.055,0.2046,0.5128,0.0219,0.0565,258.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",242,271.2,271.8,271.5,271.5,0.6,2983,3448,3193,3198,233,0.1069,0.00801,86.25,13.75,0.69,75.42,3.77,43.75,3.77,4.7689,11.7553,1.2379,0.1973,0.4962,0.0211,0.0546,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",243,272.6,273.1,272.9,272.9,0.6,2991,3459,3204,3210,234,0.1069,0.00801,82.94,17.06,0.85,48.18,2.41,27.95,2.41,4.5702,11.3112,1.1483,0.2361,0.5962,0.0252,0.0656,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",244,273.9,274.5,274.2,274.2,0.6,3001,3468,3216,3223,233,0.1069,0.00798,84.91,15.09,0.75,72.71,3.64,42.17,3.64,4.9832,12.3882,1.0374,0.1844,0.4676,0.0197,0.0515,261.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",245,275.2,275.8,275.5,275.5,0.6,3007,3485,3229,3235,239,0.1069,0.00812,84.01,15.99,0.8,69.71,3.49,40.43,3.49,4.4692,11.1484,1.1103,0.2113,0.5377,0.0226,0.0592,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",246,276.5,277.2,276.9,276.9,0.7,3018,3502,3243,3248,242,0.1073,0.00824,83.62,16.38,0.82,63.17,3.16,36.64,3.16,5.5164,13.827,0.9548,0.187,0.4782,0.0201,0.0528,263.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",247,277.9,278.5,278.2,278.2,0.6,3024,3521,3256,3261,249,0.1069,0.00838,85.65,14.35,0.72,72.83,3.64,42.24,3.64,4.6635,11.7263,1.1091,0.1859,0.4767,0.0199,0.0525,264.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",248,279.3,279.9,279.6,279.6,0.6,3031,3543,3269,3274,256,0.0986,0.00793,84.06,15.94,0.8,65.77,3.29,38.15,3.29,5.0786,12.826,1.0197,0.1934,0.498,0.0191,0.0506,265.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",249,280.7,281.3,281,281,0.6,3049,3553,3283,3288,252,0.098,0.00771,85.19,14.81,0.74,62.93,3.15,36.5,3.15,4.4562,11.2899,1.1477,0.1994,0.5153,0.0195,0.052,266.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",250,282,282.6,282.3,282.3,0.6,3064,3563,3295,3301,249,0.0976,0.00757,83.3,16.7,0.84,53.1,2.65,30.8,2.66,4.3693,11.1155,1.0491,0.2104,0.5457,0.0205,0.0549,267.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1G",251,283.3,283.9,283.6,283.6,0.6,3077,3576,3309,3314,250,0.0998,0.00772,85.18,14.82,0.74,63.61,3.18,36.9,3.18,3.9811,10.1598,1.0753,0.187,0.4866,0.0187,0.05,267.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isla Hermite","HER42PB","HER42PB1H",259,283.7,284.3,284,284,0.6,3080,3581,3314,3318,250,0.0974,0.00753,84,16,0.8,62.58,3.13,36.3,3.13,4.1793,11.0084,1.1069,0.2109,0.566,0.0205,0.0567,276.1,1158.805879,20.0473417,3156.428577,568.1571439,13600.89319,1768.116115,1299.51414,181.9319796,181.7526989,21.81032387,7738.954402,1393.011792,2.990729658,0.209351076,5.937997306,3.206518545,15.51050531,2.171470743,20.09031476,1.808128328,1.893042233,0.07079978,9.789818065,1.56637089,188.000363,3.76000726,8.928726964,0.446436348,2.591150791,0.044826909,1.174017583,0.027119806
