Location,Site,Section,sample,min_depth,max_depth,depth,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Kerguelen,KER3,CAT2-S3-1E,159,178.6,179.6,179.1,9437.281818,22739.45455,53365.90909,1.293636364,0.00017841,0.004626709,0.000968906,0.000823668,0.023641015,0.001147212,0.005617857,0.002521713,5.60141E-05,0.000434353,0.00629248,0.025277152,1,0.148558148,0.148558148,0.000141103,0.001488565,0.000376404,0.00049806,0.010147622,0.001157542,0.000741554,0.000689395,3.44579E-05,0.000661402,0.002276959,0.002517466,0,0.003044998,0.003044998,82.88620776,4.144310388,17.11379224,1.711379224,0.124613079,0.012461308,1353.816198,20.86823734,956.4968488,116.9217153,9607.16883,284.8134894,363.0065924,8.892316598,32.82676736,0.786494454,2097.411436,38.67607616,0.853831839,0.020237256,7.457837511,0.183166908,4.407188324,0.103755273,9.220712284,0.210469594,2.059777014,0.003946069,0.717833958,0.009858614,109.4298921,0.455927084,40.56232656,0.695126718,0.376849951,0.009565165,1.101122384,0.028016613
Kerguelen,KER3,CAT2-S3-1E,163,183.8,184.9,184.3,9717.925,23110.5,55527.41667,1.431666667,0.001515437,0.005095679,0.003704588,0.001881935,0.06564159,0.001511108,0.004763104,0.002110378,9.97146E-05,0.002594345,0.00536765,0.03684273,1,0.149359515,0.149359515,0.000971194,0.000936974,0.000905474,0.00107098,0.040357572,0.001437519,0.000509007,0.001240552,0.000187373,0.004317469,0.001896085,0.01023411,0,0.00933067,0.00933067,70.79523684,3.539761842,29.20476316,2.920476316,0.365683349,0.036568335,1095.369349,5.975903067,28404.1912,4728.7047,9637.612103,234.7397243,2640.113003,66.117107,390.1614629,9.747107964,11542.31551,289.6219109,0.442215771,0.009442753,2.341268423,0.027805512,4.336218703,0.086213799,118.9866526,1.993878014,1.708629311,0.018194985,75.21650139,1.194792062,43.73690339,0.27225223,375.2701178,6.763465324,10.0745645,0.151729759,8.289948824,0.236261752
Kerguelen,KER3,CAT2-S3-1E,165,186.4,187.5,187,9857.625,23307.41667,55448.83333,1.350833333,0.000139216,0.003425368,0.002078437,0.000912023,0.013787256,0.001295278,0.005252644,0.001961361,4.56246E-05,0.000897683,0.006139831,0.027620299,1,0.149262991,0.149262991,0.000140279,0.000453973,0.000397007,0.000288018,0.001882261,0.000723576,0.000800516,0.001028364,0,0.001614858,0.002615092,0.001877164,0,0.00283193,0.00283193,87.00061516,4.350030758,12.99938484,1.299938484,0.167867016,0.016786702,2211.185287,111.0532291,997.6136229,124.0107903,9116.045845,183.475466,867.4628485,17.81610152,24.26747918,0.463228233,2793.517809,67.52937068,1.391187562,0.026160504,7.95662022,0.169851539,5.898747032,0.135103178,20.40517355,0.574597453,3.461169831,0.125815508,0.590156647,0.005197337,91.72627388,3.635535922,149.0322419,2.852891533,2.815757104,0.047755871,4.218168915,0.070219455
Kerguelen,KER3,CAT2-S3-1E,168,190.4,191.5,190.9,10071.14167,22089.83333,54170.16667,1.274166667,0.002426452,0.006148774,0.007172437,0.0023756,0.078578615,0.001592893,0.005290633,0.001902047,0.000153631,0.003468063,0.012210734,0.036242682,1,0.159933655,0.159933655,0.001667223,0.00133096,0.001708717,0.000942077,0.038882007,0.000834656,0.0005177,0.001055524,0.00025851,0.001933154,0.00173035,0.004028001,0,0.008987334,0.008987334,72.78403766,3.639201883,27.21596234,2.721596234,0.359404485,0.035940448,4466.088948,23.11352038,18363.9166,3496.701486,11081.24965,251.2334361,2657.03495,69.17864037,156.345027,4.457606356,4685.263824,128.2093073,0.770566552,0.019829292,4.147415448,0.088250552,3.077501979,0.072627797,27.9689,0.590361095,1.136569079,0.009248271,35.06414579,0.208148053,94.3121603,0.343663385,181.1907224,0.597147186,4.840212489,0.054031257,4.329985578,0.072571371
Kerguelen,KER3,CAT2-S3-1E,171,194,195,194.5,10256.17273,19908.45455,50475.81818,1.320909091,0.003647934,0.008236769,0.006958503,0.003446291,0.17935743,0.002845457,0.006290521,0.003652892,0.000511051,0.004741726,0.009674588,0.041802085,1,0.173548204,0.173548204,0.003371111,0.001596608,0.002260456,0.002113127,0.11475819,0.002151791,0.001161002,0.001660284,0.000800641,0.004057398,0.00365955,0.007473686,0,0.0186866,0.0186866,80.31948753,4.015974377,19.68051247,1.968051247,0.196567954,0.019656795,6639.567284,88.90175615,2582.837915,417.4053604,15402.38837,256.9448329,2445.179433,44.71304475,80.49366959,2.03292089,3019.351972,72.8277006,2.495460469,0.032579844,14.78209106,0.28356527,6.647074218,0.128389626,42.63542732,0.971670563,4.410212004,0.044240702,5.22738231,0.137212202,208.7810778,1.402063318,308.4077906,2.262832175,2.405893941,0.030753315,8.301760139,0.129229767
Kerguelen,KER3,CAT2-S3-1E,174,197.7,198.6,198.1,10446.9,13682.1,38366.3,1.392,0.031716297,0.021457493,0.020873471,0.010936282,0.440669723,0.007059228,0.007836144,0.005245424,0.002236415,0.023134897,0.012516881,0.053184551,1,0.258095926,0.258095926,0.0060464,0.006306232,0.010269652,0.002674244,0.069800425,0.003209464,0.001605402,0.002599855,0.002713496,0.003072232,0.002596177,0.006340981,0,0.007975903,0.007975903,38.99424429,1.949712215,61.00575571,6.100575571,1.083642836,0.108364284,1521.028847,12.82669364,38386.72772,6653.241684,11835.48443,548.8419939,2701.145029,85.11701468,296.0413566,12.18262072,10949.68509,474.2242148,2.559258484,0.091147969,4.315492745,0.173279726,6.066381953,0.204705716,54.94178027,1.66359873,1.495458498,0.010342179,56.48226198,0.752100687,50.30182718,0.374690808,236.657087,3.592406704,7.667972698,0.205352673,4.509461909,0.164132689
Kerguelen,KER3,CAT2-S3-1E,177,201.6,202.7,202.1,10658.89167,23686,56209.83333,1.290833333,0.000499028,0.003928018,0.0028087,0.000936418,0.032177591,0.001699584,0.005661167,0.002947294,0.002261222,0.000263464,0.005262842,0.038556041,1,0.149211873,0.149211874,0.000730759,0.000804439,0.000712596,0.000484097,0.006537545,0.001042391,0.000721234,0.001352167,0.001998182,0.000335235,0.00184755,0.003601219,0,0.004169422,0.004169422,74.72257607,3.736128804,25.27742393,2.527742393,0.348504425,0.034850443,5811.468602,97.38047203,5185.884967,890.4292688,8912.586825,249.4202862,2013.3191,57.08091674,126.2715705,4.249844111,5241.125535,201.5310017,1.716659161,0.044784633,10.9175411,0.335800782,13.11197215,0.276535738,76.3419094,1.645399394,3.142736893,0.046023733,15.78377328,0.289826678,81.49647786,0.116574638,605.8587744,5.748874233,6.508348334,0.187069301,13.5573061,0.425656905
Kerguelen,KER3,CAT2-S3-1E,181,207,208.1,207.5,10924.02,24427,62999.2,1.34,7.3591E-05,0.004463889,0.00167693,0.00078489,0.202871333,0.001731775,0.006295557,0.003012246,0.001393233,0.000110872,0.00456823,0.029583156,1,0.149386262,0.149386262,4.51368E-05,0.000258693,0.000152782,0.000377147,0.078594744,0.001406272,0.000560639,0.001488856,0.002077509,9.53507E-05,0.003262282,0.002763532,0,0.005733553,0.005733552,83.44270809,4.172135405,16.55729191,1.655729191,0.205460125,0.020546013,1863.008259,3.652083975,2111.546111,327.664731,9632.985674,295.2253161,925.9678774,26.29557011,54.61148695,1.989134579,9051.448288,357.2531153,10.43196843,0.324993054,27.65214913,0.773345201,5.623204587,0.171863242,89.9339509,3.241544302,3.499726485,0.025692812,2.277013402,0.045192338,91.41696835,0.086427391,195.2366924,3.215205433,0.907326798,0.020335169,4.462238924,0.078849116
Marion Island,PB1,PB1_1A,4,5,6.3,5.7,154.78,21886.23077,51097.61538,1.358461538,0.001638168,0.002895675,0.000751321,0.001380532,0.025515977,0.001593559,0.005066391,0.002615322,0.0000465,0.000916813,0.001571772,0.022121325,1,0.145120525,0.145120525,0.000808224,0.000872004,0.000474601,0.00046395,0.007922824,0.00108469,0.000852744,0.000985873,0,0.001270581,0.001330175,0.001357159,0,0.002974175,0.002974175,71.58035749,3.579017875,28.41964251,2.841964251,0.360788755,0.036078875,1771.848926,14.3519763,2134.314662,35.21619192,3780.755735,6.049209176,483.9049853,9.53292821,90.58997647,1.648737572,3050.532794,34.77607385,1.690889426,0.04802126,3.447393088,0.054468811,9.794512059,0.108719084,32.22505588,0.447928277,0.439985779,0.031282989,0.868594897,0.021367434,81.06532941,0.899825156,6.897431912,0.080699953,0.673868779,0.02762862,0.096780997,0.006223018
Marion Island,PB1,PB1_1A,7,9.8,11.1,10.4,333.91,23303.71429,57021.57143,1.264285714,0.000807604,0.003260837,0.001710789,0.000609045,0.076402849,0.002044675,0.005492111,0.003312946,0.0000937,0.000565509,0.004396117,0.022705316,1,0.147880167,0.147880167,0.000248215,0.000706601,0.000470834,0.000362794,0.011054324,0.001244401,0.000598885,0.001475613,0.000139902,0.001140415,0.002554765,0.002970688,0,0.003362614,0.003362614,29.61002281,1.480501141,70.38997719,7.038997719,1.012276019,0.101227602,2015.155225,11.48638479,2089.942677,39.91790514,6525.57179,142.9100222,1408.35037,17.18187451,86.46016016,2.023167748,7851.216036,252.0240348,2.851308267,0.08953108,5.334838241,0.196855531,13.40015169,0.246562791,31.8213276,0.801897456,0.827647802,0.02805726,1.338842032,0.034006588,104.8784032,2.087080224,17.18644975,0.371227315,1.466127343,0.066708794,0.209170238,0.002593711
Marion Island,PB1,PB1_1A,9,12.6,13.8,13.2,440.63,22344.46154,54220.76923,1.322307692,0.000480058,0.002822594,0.001370858,0.000620169,0.067713583,0.001562979,0.005167242,0.00245918,0.00007,0.000173247,0.003209075,0.021530853,1,0.147634556,0.147634556,0.000283009,0.000514901,0.000570911,0.000374237,0.010146926,0.001045932,0.000847146,0.001113795,0.0000847,0.000328871,0.001845419,0.002559976,0,0.002370346,0.002370346,75.74731616,3.787365808,24.25268384,2.425268384,0.292144605,0.02921446,2317.433526,9.73322081,1779.04261,18.67994741,4940.432966,75.09458109,1241.462931,20.11169948,55.81310149,0.647431977,8344.923993,165.2294951,2.134905215,0.048462348,5.589422519,0.189481423,11.97926549,0.028750237,24.29654636,0.218668917,0.948065571,0.028821193,1.014046175,0.012776982,94.53614478,0.642845784,15.76503787,0.039412595,1.791481576,0.048370003,0.201727586,0.005971137
Marion Island,PB1,PB1_1A,14,19.4,20.7,20.1,704.72,21344,55060.5,1.252142857,0.00040817,0.003223077,0.003669565,0.000473039,0.154849363,0.001607065,0.004972327,0.002795339,0.000222654,0.000825217,0.002962292,0.02284944,1,0.148946779,0.148946779,0.000260684,0.000772272,0.000742051,0.000348553,0.062774049,0.001316714,0.000678075,0.001225842,0.000300374,0.001237239,0.002192898,0.00236619,0,0.002973005,0.002973005,71.91050025,3.595525013,28.08949975,2.808949975,0.345137645,0.034513765,2802.907849,40.92245459,1462.794157,26.03773599,6131.18343,113.4268935,2277.256134,12.06945751,62.90213663,0.484346452,10691.94331,204.2161173,2.998855814,0.060277002,8.261052616,0.195786947,11.24002965,0.187708495,21.32425029,0.138607627,1.08566532,0.017044946,1.446039186,0.048731521,92.32272965,0.858601386,27.06353779,0.424897543,1.296380378,0.039021049,0.380536628,0.006811606
Marion Island,PB1,PB1_1A,16,22.3,23.5,22.9,810.69,20499.53846,50354,1.313076923,0.000372247,0.002673064,0.003589407,0.000565431,0.050128211,0.001731732,0.004885611,0.002301612,0.000169674,0.000419203,0.004121289,0.020936416,1,0.147600634,0.147600634,0.000189113,0.000585368,0.000617214,0.000346707,0.039133758,0.001239641,0.000621278,0.001223474,0.000280614,0.000832922,0.002562634,0.001862495,0,0.003996293,0.003996293,67.13543578,3.356771789,32.86456422,3.286456422,0.603070633,0.060307063,2178.116521,16.33587391,1354.604703,15.44249361,6943.504909,49.29888485,2862.642661,63.2644028,71.5155,0.75091275,7986.619879,149.3497917,3.571440727,0.072500247,7.700557879,0.206374951,11.60429285,0.204235554,22.50065448,0.389261323,0.920888479,0.033336163,1.729952721,0.020759433,111.3330188,1.213529905,33.63395636,0.605411215,1.292769079,0.059984485,0.46145557,0.006183505
Marion Island,PB1,PB1_1A,17,23.7,24.9,24.3,862.94,21543,53523.92308,1.347692308,0.000198911,0.002539805,0.0026349,0.000470125,0.103784436,0.001279816,0.005066062,0.002624014,0.000195362,0.000918061,0.00379752,0.024085318,1,0.147154705,0.147154705,0.000153828,0.000336213,0.00056197,0.000358827,0.09849094,0.001036507,0.000784529,0.001010185,0.000424128,0.001159722,0.002067735,0.002312416,0,0.004268201,0.004268201,68.52043629,3.426021815,31.47956371,3.147956371,0.434378762,0.043437876,1821.540325,33.33418795,1102.266789,25.35213614,6534.507184,106.5124671,2202.675675,10.57284324,65.84935956,0.388511221,8570.237082,29.99582979,3.434464783,0.054951437,8.044716196,0.135151232,11.43140635,0.166898533,21.58351439,0.250368767,0.926562331,0.042529211,1.406166493,0.015186598,101.3618316,1.267022895,27.17845392,0.10599597,1.162250486,0.027661562,0.366802962,0.020394245
Marion Island,PB1,PB1_1A,22,30.4,31.6,31,1116.79,22876.84615,54689.61538,1.250769231,0.000254522,0.003598156,0.003181056,0.000789107,0.032898413,0.001218753,0.00550691,0.002913424,0.0000465,0.001020506,0.004865354,0.022264771,1,0.149119361,0.149119361,0.000209732,0.000594001,0.000701872,0.000414389,0.006526467,0.000926419,0.001159515,0.001173304,0,0.001392432,0.001691591,0.002642759,0,0.003357047,0.003357047,59.52633489,2.976316744,40.47366511,4.047366511,0.771593844,0.077159384,2089.857912,48.06673198,1144.77978,10.76092993,8345.148352,186.9313231,2912.205495,30.57815769,83.23987912,1.589881691,8371.598901,15.90603791,4.068094505,0.146451402,8.92706044,0.099983077,13.55326154,0.265643926,18.08953077,0.327420507,1.093994725,0.050651956,1.945437912,0.058363137,129.978,1.6117272,34.46506593,0.716873371,1.114361648,0.037331115,0.51366967,0.021368658
Marion Island,PB1,PB1_1A,28,38.5,39.8,39.2,1426.52,21749.42857,56612.21429,1.285,0.000489861,0.009757087,0.019945808,0.002135008,0.190002465,0.002533829,0.005502114,0.003159091,0.000232044,0.000394862,0.017910194,0.023966107,1,0.158260431,0.158260431,0.000307212,0.001322369,0.002153534,0.000581661,0.033011329,0.000966347,0.000875802,0.001439211,0.000332899,0.000502371,0.003463905,0.002018326,0,0.003722228,0.003722228,63.18099355,3.159049677,36.81900645,3.681900645,0.587799686,0.058779969,2797.116997,28.81030507,3227.770248,84.89035753,23434.69076,243.720784,10129.00989,111.4191088,323.9125641,1.911084128,26108.88564,754.546795,12.9706968,0.398200392,23.03441319,0.515970855,33.18613386,0.19579819,52.60385462,0.678589725,1.368892536,0.05311303,6.18584993,0.060621329,270.9112707,2.248563547,116.7050439,0.980322369,1.629214904,0.079179844,1.383938431,0.01979032
Marion Island,PB1,PB1_1A,32,44,45.3,44.7,1634.77,17843.81818,53673.90909,1.360909091,0.000693125,0.023132085,0.056893506,0.005087678,0.604875691,0.007665895,0.007254426,0.005277927,0.001467096,0.002593239,0.056487861,0.033184616,1,0.188784788,0.188784788,0.000394214,0.004671046,0.014128248,0.001317988,0.159221744,0.002854271,0.001890473,0.001445965,0.001742452,0.001696044,0.019460507,0.004570764,0,0.008324653,0.008324653,58.6261659,2.931308295,41.3738341,4.13738341,0.743284189,0.074328419,3466.27432,21.49090078,4573.268115,49.39129564,37810.7568,552.0370493,15989.14162,182.2762145,523.7464391,2.67110684,41892.79642,20.94639821,18.97802487,0.02277363,31.2414405,0.149958914,45.7672747,0.32494765,87.38332267,1.389394831,1.831382859,0.049081061,8.593039332,0.140925845,385.7181504,2.892886128,197.5983924,1.244869872,2.513567785,0.084455878,2.310849547,0.021721986
Marion Island,PB1,PB1_1B,39,46.4,47.6,47,1723.12,18223.53846,54931,1.334615385,0.0007291,0.018951037,0.038568805,0.004529761,0.62171541,0.006516581,0.006842798,0.004436322,0.00158452,0.00139285,0.044473894,0.030248812,1,0.183735067,0.183735067,0.000425736,0.005174017,0.009941729,0.001361933,0.117430109,0.001799767,0.000988524,0.001142047,0.001690505,0.001558154,0.005408792,0.002770759,0,0.008714645,0.008714645,72.32539759,3.61626988,27.67460241,2.767460241,0.506365094,0.050636509,3335.001167,42.35451482,4438.860201,27.52093325,35780.25835,347.068506,14153.99091,191.0788772,517.3790221,8.485015963,41782.67485,71.03054724,22.23236511,0.333485477,41.34347364,0.636689494,44.24220161,0.508785319,77.76789376,0.24885726,1.848744282,0.079680879,8.614199678,0.074082117,341.4057384,3.789603697,176.5003252,0.582451073,2.112265006,0.046047377,2.09557536,0.047779118
Marion Island,PB1,PB1_1B,41,49.3,50.5,49.9,1830.5,16071.90909,66787.09091,1.356363636,0.004391328,0.085605372,0.13961896,0.016052128,2.360095705,0.015105208,0.010532868,0.00624788,0.003597757,0.004636249,0.10825964,0.044736082,1,0.247630758,0.247630758,0.002953304,0.039615227,0.037315021,0.004989558,0.580471181,0.006387805,0.001611325,0.002711856,0.002281875,0.002679558,0.021469475,0.00555442,0,0.019098787,0.019098787,73.26248768,3.663124384,26.73751232,2.673751232,0.377380815,0.037738081,2971.379152,50.8105835,8579.334172,108.957544,60397.75166,597.9377414,19379.59354,81.39429288,1055.296149,7.281543428,74332.03609,1122.413745,35.14007772,0.45682101,47.34327699,0.577587979,50.31560728,0.130820579,103.8651099,0.51932555,1.56653696,0.01864179,16.4500648,0.17272568,511.7163841,4.963648926,243.6359699,3.021086026,2.406874182,0.036584488,2.656549927,0.046489624
Marion Island,PB1,PB1_1B,42,50.6,51.8,51.2,1878.53,15603.69231,65775.23077,1.354615385,0.005143731,0.09785724,0.156246091,0.016448825,2.321283682,0.012166768,0.010556893,0.007902964,0.004922634,0.003715283,0.101455649,0.043855786,1,0.242483117,0.242483117,0.002126864,0.031033028,0.024121293,0.005502929,0.485304706,0.003292033,0.001622199,0.002398674,0.001944851,0.002951086,0.018109159,0.006861315,0,0.02124784,0.02124784,75.70263466,3.785131733,24.29736534,2.429736534,0.371069084,0.037106908,3346.770986,19.74594882,6114.128317,81.92931945,51827.23723,279.867081,18233.81632,85.69893669,880.5487604,9.157707108,65826.87683,1040.064654,32.34773869,0.931614874,72.51241901,2.313146166,51.72438273,0.45000213,95.36897347,0.429160381,1.670242717,0.153328281,11.75398313,0.049366729,440.388663,3.258876106,228.9655343,2.518620877,2.377081663,0.044926843,2.600504483,0.037707315
Marion Island,PB1,PB1_1B,44,53.3,54.5,53.9,1980.2,16945.46154,76043.46154,1.376923077,0.007673942,0.14106766,0.188469092,0.021694334,2.880183091,0.013732797,0.013956505,0.008890511,0.007877637,0.003721164,0.110125563,0.042197982,1,0.250592846,0.250592846,0.003653398,0.058772347,0.039261552,0.007890749,0.628228477,0.005521715,0.001548431,0.002958212,0.002978501,0.003920162,0.023405524,0.006298202,0,0.025376638,0.025376638,68.98881969,3.449440984,31.01118031,3.101118031,0.530621874,0.053062187,3365.840353,31.63889932,6085.950991,57.81653441,50668.12079,400.2781543,17231.49344,79.26486983,807.1621441,7.345175512,61529.99604,738.3599524,44.30881777,0.775404311,85.66749658,2.415823403,55.39246919,0.332354815,97.01418486,0.12611844,2.570540656,0.168370413,12.38336299,0.194418799,437.9821679,5.956557484,218.5784771,2.273216162,2.327618375,0.025603802,2.462231359,0.018959181
Marion Island,PB1,PB1_1B,45,54.7,55.8,55.2,2030.05,16674,77864.16667,1.378333333,0.008176404,0.151289451,0.226942178,0.022872812,3.269144428,0.017114944,0.012077012,0.007125787,0.006978813,0.004421728,0.140951394,0.047603617,1,0.269503471,0.26950347,0.003472958,0.034456354,0.031752631,0.006267974,0.46320992,0.005713599,0.002275199,0.002264082,0.001773796,0.004606926,0.014906593,0.00476697,0,0.011653478,0.011653478,80.10647259,4.005323629,19.89352741,1.989352741,0.315063631,0.031506363,3437.240636,69.08853679,5971.77161,83.60480254,52137.26958,1053.172846,17539.18581,261.3338685,795.0788946,3.259823468,62090.22227,341.4962225,46.36802899,0.778982887,110.4083356,1.755492536,54.30724473,0.439888682,99.41379483,0.874841395,2.449467948,0.026209307,11.91461022,0.141783862,460.3240616,3.452430462,220.0644131,1.144334948,2.579087797,0.093878796,2.439052068,0.07683014
Marion Island,PB1,PB1_1B,46,56,57.7,56.8,2091.11,15703.22222,77928,1.403888889,0.014232972,0.238335236,0.260763571,0.035347571,4.04110672,0.015976785,0.011779019,0.010532864,0.008660045,0.006797671,0.159336529,0.051888542,1,0.294419522,0.294419522,0.00573206,0.076283241,0.040429956,0.00918664,0.741135987,0.006285768,0.002605232,0.003853429,0.004849601,0.003315825,0.027001294,0.006706148,0,0.030618416,0.030618416,72.9454191,3.647270955,27.0545809,2.70545809,0.402178631,0.040217863,3104.202715,50.90892453,7275.637169,37.83331328,59688.22795,376.0358361,18368.00203,88.16640976,966.1091978,3.574604032,69022.61633,365.8198666,36.58043093,0.976697506,62.43668675,0.349645446,62.48854446,0.431170957,98.6333706,0.680570257,1.797388341,0.015817017,14.90909256,0.037272731,498.3007666,1.79388276,235.4340181,1.907015547,2.613110171,0.120203068,2.550362338,0.042591051
Marion Island,PB1,PB1_1B,52,64.3,65.4,64.9,2400.08,15811.5,71909.25,1.430833333,0.006311345,0.164798736,0.250223426,0.01975095,2.900386581,0.014884619,0.009165494,0.009114993,0.008674907,0.004144314,0.170626368,0.052700833,1,0.26823745,0.26823745,0.001457473,0.024299199,0.034757022,0.003059589,0.342042271,0.00651135,0.002122301,0.002566994,0.002434819,0.002242643,0.014891166,0.005084286,0,0.011196424,0.011196424,56.09126618,2.804563309,43.90873382,4.390873382,0.795053383,0.079505338,3520.208785,32.03389995,5582.114343,58.6122006,53503.31048,508.2814496,19759.52586,353.6955128,675.5517271,10.47105177,55145.10882,490.7914685,23.6322384,0.382842262,37.44748852,0.340772146,48.02260133,0.533050875,97.63871281,0.702998732,2.140132419,0.043444688,10.19846496,0.076488487,551.4510882,4.852769576,232.6041937,3.465802486,2.834516539,0.074264333,2.666956532,0.052805739
Marion Island,PB1,PB1_1B,54,66.9,68.1,67.5,2499.09,17487.38462,67951.38462,1.383846154,0.002974962,0.073773333,0.15196906,0.011743988,1.690617008,0.011859709,0.007901271,0.006858515,0.003154265,0.00263065,0.102839262,0.043594297,1,0.22515501,0.22515501,0.001141268,0.018434309,0.01981268,0.002844613,0.25130651,0.004177167,0.00138481,0.002411004,0.002157262,0.002246141,0.018176764,0.003442126,0,0.013989081,0.013989081,48.46093102,2.423046551,51.53906898,5.153906898,0.698967031,0.069896703,3656.8049,24.50059283,5139.243725,34.94685733,48214.4705,626.7881165,20035.274,136.2398632,622.734525,5.23097001,49708.5435,616.3859394,21.47423775,0.249101158,44.00779775,0.59410527,44.9569015,0.224784508,85.7867325,0.677715187,2.013936925,0.023361668,10.06049975,0.059356949,496.7792725,4.471013453,260.6667525,1.277267087,2.8975219,0.073597056,3.177354425,0.068948591
Marion Island,PB1,PB1_1B,57,70.8,72,71.4,2647.86,15893.23077,68179,1.410769231,0.005652599,0.118335298,0.201662591,0.020074881,2.4381701,0.016237851,0.008681603,0.007364931,0.005318432,0.005325363,0.145655318,0.049689116,1,0.264085902,0.264085902,0.002961349,0.038087828,0.029088556,0.003980446,0.300241265,0.004133764,0.001619815,0.001872602,0.003383307,0.003545326,0.018137388,0.006553799,0,0.01558686,0.01558686,77.24749825,3.862374912,22.75250175,2.275250175,0.269401567,0.026940157,3637.676025,29.1014082,5962.569172,72.14708698,47830.07389,411.3386354,21583.66777,51.80080265,706.3493503,9.606351164,57544.1121,1058.811663,22.93900739,0.183512059,31.66776459,0.744192468,44.4717921,0.120073839,102.3212025,1.534818038,2.101007694,0.072274665,10.71782217,0.168269808,524.5580637,3.671906446,268.1074548,4.289719276,3.108954803,0.133685057,3.076574675,0.030458089
Marion Island,PB1,PB1_1B,62,77.7,78.9,78.3,2906.71,18248.84615,66842.23077,1.417692308,0.002113935,0.049344334,0.119999864,0.008989899,1.395533505,0.01302099,0.007291419,0.006166887,0.003217848,0.002394997,0.079936555,0.038086613,1,0.210580766,0.210580766,0.001391361,0.018862439,0.031995721,0.002407447,0.288110201,0.002809299,0.001143134,0.002663279,0.001746678,0.00235669,0.013807247,0.004279514,0,0.011434997,0.011434997,70.96204823,3.548102411,29.03795177,2.903795177,0.390327941,0.039032794,4426.458219,30.09991589,5264.353752,46.32631302,38970.60587,315.6619075,20092.56561,403.8605687,575.5242044,5.755242044,52812.80934,1521.008909,24.17201658,0.40850708,37.3921461,0.602013552,39.51227571,0.375366619,94.45367825,1.322351495,2.185722438,0.099887515,9.441136029,0.167108108,465.9206978,6.103561141,253.3576038,2.888276683,2.96648873,0.032631376,2.997380838,0.091120377
Marion Island,PB1,PB1_1B,64,80.4,81.5,81,3009.64,19450.58333,64025.41667,1.3575,0.001000447,0.028868741,0.089803672,0.005465193,0.84328527,0.00628359,0.006510689,0.004380082,0.001660946,0.001279633,0.052669949,0.036630673,1,0.185739516,0.185739516,0.000712636,0.007088058,0.015527994,0.001139316,0.123251602,0.002403178,0.000877481,0.001566189,0.001474629,0.00163997,0.008932555,0.003688664,0,0.006266448,0.006266448,76.82229633,3.841114817,23.17770367,2.317770367,0.224223708,0.022422371,5049.590412,19.69340261,3567.259715,71.70192028,32020.30072,467.4963905,17955.59469,197.5115416,456.6288204,10.18282269,43148.48701,1212.472485,17.92500594,0.08962503,31.24334654,0.640488604,43.98661868,0.642204633,83.81316773,1.676263355,2.185871885,0.034099601,6.637758174,0.077661771,386.5194115,6.957349406,239.2040042,5.6212941,2.949367019,0.045420252,2.908989873,0.021235626
Marion Island,PB1,PB1_1B,65,81.7,82.8,82.3,3058.43,18342.75,67634.66667,1.411666667,0.001938173,0.047417255,0.116178317,0.008453907,1.372622175,0.011369818,0.006065257,0.004243768,0.002693504,0.001453768,0.083608357,0.04139968,1,0.21004471,0.21004471,0.001076362,0.009982271,0.016545266,0.001615818,0.24672922,0.003646509,0.001425055,0.001907889,0.002044435,0.001853428,0.009403258,0.005273387,0,0.009535857,0.009535857,63.82257046,3.191128523,36.17742954,3.617742954,0.599604911,0.059960491,4288.02736,95.19420738,4342.971443,27.79501723,36077.95721,349.956185,18292.79638,343.904572,514.981336,3.86236002,43519.29717,543.9912147,18.86015376,0.190487553,30.47007742,0.874491222,40.27640183,0.306100654,88.38830769,0.6894288,2.101611181,0.145221333,7.745921289,0.226955494,428.9221796,9.178934644,235.6026175,2.615189054,2.894717077,0.04921019,2.759745742,0.046363728
