"Location","Site","label","ID","section_depth","field_depth","depth","SH20_mean_age","surface","validity","qc","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_coh","Total_scatter","inc_coh","coh_inc"
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7568",2.1,2.1,2.1,-41.07,6.84,1,TRUE,16295,44760,1.36,0.565210216839364,-0.732326760042871,-0.816399177386549,1.922457048686,-0.948766138063878,-0.500491560170246,0.907515023120956,0.0971087511842359,-1.13186758400031,-1.77743889469439,32488,6.152796125,0.162527732
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7570",2.3,2.3,2.3,-38.98,6.75,1,TRUE,17745,52423,1.2,0.470592432381861,-0.789817608324009,-1.25050562964633,0.855742800683795,-0.500691679453206,0.35621126641108,0.685835274280594,0.0274670580007792,-1.14290893128261,-1.14096528906206,34573,5.943763808,0.168243563
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7571",2.4,2.4,2.4,-37.94,6.76,1,TRUE,19359,57926,1.2,0.949427907031873,-0.0145283662634564,-0.496236251929305,1.07420133914876,0.318132539973487,-1.1955645872013,0.23083825812677,0.475629590167334,-0.678889897930626,-0.891910399901584,35955,5.981553398,0.167180652
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7572",2.5,2.5,2.5,-36.89,6.78,1,TRUE,19163,54196,1.4,0.204721318000195,-0.805215300150881,0.13922140527043,0.206959453621186,-0.902889544921592,0.147446679205223,0.730455212151161,-0.0538589036154196,-0.949068124804826,-0.537990294252487,37005,5.861672538,0.170599772
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7573",2.6,2.6,2.6,-35.85,6.81,1,TRUE,19345,53809,1.34,0.158203280724899,-0.504721444087774,-0.50157589484999,0.302196967240143,-0.851491149909203,0.484844428905169,0.721575809244118,0.0696909044953998,-1.31765966945901,-0.532164448892008,37106,5.875301093,0.170204043
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7574",2.7,2.7,2.7,-34.8,6.84,1,TRUE,19212,53059,1.31,-0.333553785666447,-0.284459597401077,-0.160744307694603,0.486825502182952,-0.680037564701906,0.794778877449181,0.270421108064648,0.159995135991,-1.22656196670515,-0.670528276203383,36516,5.887212373,0.169859678
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7575",2.8,2.8,2.8,-33.76,6.87,1,TRUE,18667,51028,1.3,0.907365836223416,1.40395938757556,0.217945007383527,1.33920925963235,0.327284578162504,-0.75381323354192,-1.59505633088742,0.850193935745534,-0.0530221437296447,-0.57440182775548,37198,5.929582712,0.168645932
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7576",2.9,2.9,2.9,-32.72,6.88,1,TRUE,19151,51026,1.36,0.669740127288806,0.165171533007593,-0.493238619225004,-0.167163112890029,-0.703540226751441,0.154431324660379,0.208532332602182,0.153108361158079,-0.640073634267263,-0.370497240138716,38081,5.913761801,0.169097105
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7577",3,3,3,-31.67,6.87,1,TRUE,19630,53119,1.26,0.652126174947104,0.28255957595541,-0.456457093950054,0.492754978360235,-0.554800737919697,-1.14997131278317,0.845980679891201,0.455837319112151,-0.627263506883277,-0.511773990130331,38590,6.131768619,0.163085084
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7578",3.1,3.1,3.1,-30.63,6.88,1,TRUE,19370,53696,1.33,0.800067963722186,0.484331101650352,-0.499028097678837,0.517696867341121,-0.162566657906558,-1.16735690447471,0.801463421806307,0.370572801032108,-1.0580078078354,-0.938517162785416,36780,6.186400938,0.161644874
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7579",3.2,3.2,3.2,-29.58,6.9,1,TRUE,19100,51022,1.41,0.942601908421695,0.898130844169002,-0.36088369940705,0.670124260799975,-0.363713979550828,-1.04041955609279,0.0620432638080145,0.589798889922499,-0.587203267254437,-0.326803399935124,37173,5.712351029,0.17505927
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7580",3.3,3.3,3.3,-28.54,6.9,1,TRUE,19321,53273,1.31,0.520082361723065,0.204471635108172,-0.321543155115478,0.739302674701647,-0.505541601550805,-1.21048298294989,0.94050111779316,0.438556537934965,-0.838367780176897,-0.600618131877636,37497,6.008785047,0.166422994
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7581",3.4,3.4,3.4,-27.49,6.9,1,TRUE,19387,54212,1.41,1.04559438089251,1.00320400433978,0.645521846252913,1.3997671718708,0.32034618947362,-0.888376434631606,-1.71715046769145,0.923333846121603,-0.0305993616661794,-0.102508353556683,37746,5.631412509,0.177575342
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7582",3.5,3.5,3.5,-26.45,6.89,1,TRUE,20298,56727,1.28,0.692406446011562,0.393530408011651,-0.528298436732222,1.14692379340375,-0.0630893581531071,-1.10554605034096,0.350680308935793,0.477721125447955,-0.720837205371443,-0.0355111319111751,39508,5.885325898,0.169914125
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7583",3.6,3.6,3.6,-25.41,6.9,1,TRUE,20294,55860,1.33,0.688955876484164,0.315353501658308,-0.560300752878889,0.654982811780464,-0.299375687270286,-1.21913241846415,0.761812484140278,0.433578030938924,-0.615107937355598,-0.454971997865661,38395,6.044954128,0.165427227
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7584",3.7,3.7,3.7,-24.36,6.91,1,TRUE,20109,56267,1.3,0.814260344286093,0.20247146057196,-0.236311665060546,1.02675618457427,-0.193747636365308,-1.21899211977912,0.562553678558349,0.447846347310747,-1.03249811488205,-0.558380753014163,37847,6.036066183,0.165670814
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7585",3.8,3.8,3.8,-23.32,6.93,1,TRUE,19773,56953,1.33,0.529078726633804,0.0242018063894515,-0.506110914850152,1.00411405318719,-0.140618344852701,-1.28241394147406,1.02426006639206,0.468306226259309,-1.1459140096692,-0.508861067450092,37334,5.897099575,0.169574888
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7586",3.9,3.9,3.9,-22.27,6.93,1,TRUE,19707,56234,1.32,0.696415309613564,-0.208670349487297,-0.0495761568679997,0.678328493697233,-0.207306146322749,-1.27811136372295,1.01158827173003,0.323988934228175,-1.17020901503395,-0.275827253030933,37634,5.752915844,0.173824896
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7587",4,4,4,-21.23,6.92,1,TRUE,19371,53069,1.39,0.9806809065963,0.63158856882848,-0.304732218602181,0.916097248209291,-0.0621588851387894,-1.09584567998301,0.0920637270783783,0.386461052422156,-0.686106441259493,-1.03901299525368,36585,6.245989305,0.16010274
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7588",4.1,4.1,4.1,-20.19,6.92,1,TRUE,18704,52007,1.45,0.79396842571336,0.704891386117651,-0.19615631186564,1.26835696786993,-0.175058396124726,-1.16513394117816,0.0723220828870091,0.372609484080312,-0.589846712880637,-1.08416329679739,35395,6.053607015,0.165190769
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7589",4.2,4.2,4.2,-19.14,6.91,1,TRUE,17772,48531,1.5,0.762852963845926,0.242115145774242,-0.191736599094404,0.979418309543286,-0.68533717220419,-1.24932198320234,0.696775112319662,0.283798034620797,-0.580817829403817,-1.34486987667882,34529,6.135565199,0.16298417
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7590",4.3,4.3,4.3,-18.1,6.9,1,TRUE,18726,52063,1.66,0.920904233254089,0.374564999695835,0.125895448281781,0.568076278829537,-0.316487588198679,-1.17804923184618,0.35413225375245,0.361007649786528,-0.733462015725308,-0.86278117309919,35887,5.94139265,0.168310707
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7591",4.4,4.4,4.4,-17.05,6.88,1,TRUE,19032,51325,1.4,1.43530793378339,0.947516693162021,0.272736100604271,1.66957659058167,0.334652389865331,-0.858413941063038,-1.68996439632033,0.908450013839673,-0.443257438424272,-0.891910399901584,35626,5.917669903,0.168985431
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7592",4.5,4.5,4.5,-16.01,6.88,1,TRUE,18737,51692,1.29,0.491674193513473,0.124303096223941,-0.0452369071634997,0.742985601205098,-0.417482337419202,-1.25505230144617,0.908021183793775,0.449980273468492,-0.976840455938191,-0.715678577747095,34897,5.620565358,0.177918045
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7593",4.6,4.6,4.6,-14.96,6.92,1,TRUE,18171,50444,1.49,0.625542841038649,0.358431519751645,-0.00470056567476024,0.873632379953565,-0.380548322697465,-1.24314310044978,0.480033864545905,0.703771381106591,-0.938309890845737,-0.868607018459668,33433,5.471738289,0.182757279
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7594",4.7,4.7,4.7,-13.92,6.95,1,TRUE,17409,49076,1.39,0.62183954407856,0.35302482842587,-0.160260091702741,0.921456080968217,-0.361334537634197,-1.25960898720697,0.821679569190405,0.53454842840881,-1.29365912518548,-1.06377283803571,32030,5.365262321,0.186384177
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7595",4.8,4.8,4.8,-12.88,6.96,1,TRUE,17381,49628,1.27,0.867455725170714,0.0349847831297954,-0.119194173176568,0.782710177974717,-0.345677369554799,-1.28874642825355,0.64519787495334,0.688254978317549,-1.11665914688678,-0.811805026194999,31867,5.122382325,0.195221664
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7596",4.9,4.9,4.9,-11.83,6.95,1,TRUE,17687,49993,1.4,0.932908990083737,0.516347511724669,-0.216961738422077,0.927491664727602,-0.344762609392908,-1.32095845434523,0.552317589803265,0.463884047010606,-1.01753968568615,-0.905018551962662,31875,5.200155612,0.192301938
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7597",5,5,5,-10.79,6.94,1,TRUE,17952,52255,1.42,0.84826621083959,0.334107353423456,-0.0937941899709824,0.831618226823047,-0.236498620943934,-1.34498467853584,0.565374722970532,0.438538061107891,-0.880325232304203,-0.730243191148293,32449,5.167838814,0.193504487
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7598",5.1,5.1,5.1,-9.74,6.93,1,TRUE,18376,57691,1.42,0.635009036639811,0.614199264624882,0.312013145186835,1.53521066794198,-0.0927496290386191,-1.4998073331105,0.398963752805599,0.403585518351066,-1.21407667707292,-0.52051275817105,31767,4.8773358,0.205029967
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7599",5.2,5.2,5.2,-8.7,6.94,1,TRUE,17462,50454,1.38,0.643822145152851,0.660863803039569,-0.0432237180464973,0.855054609246249,-0.35749543462997,-1.34491292028582,0.849700762109379,0.729298689179158,-1.74211365980346,-1.08853268081775,31683,5.317647059,0.188053097
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7600",5.3,5.3,5.3,-7.65,6.95,1,TRUE,17769,51754,1.52,0.57664930036283,0.0971116276121813,0.0501500940756238,0.971017227844194,-0.2866692182892,-1.38051658313716,0.827408686905197,0.59126740890076,-1.23675572009322,-0.884628093200986,32249,5.255868089,0.190263527
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7601",5.4,5.4,5.4,-6.61,6.94,1,TRUE,17942,48826,1.33,0.347507808420548,-0.0789835269372475,-0.449349515677109,0.348597955099211,-0.380856574458101,-1.1812385907069,1.00822093180411,0.71805912401833,-0.624652572009749,-0.884628093200986,33557,5.509602328,0.181501303
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7602",5.5,5.5,5.5,-5.57,6.92,1,TRUE,18596,52127,1.34,0.477710794970326,0.347020603169625,0.279225502381735,0.792810163127169,-0.146902164865074,-1.18804788414406,0.247449349324115,0.803501652904929,-0.917456861545962,-0.494296454048894,34390,5.34150839,0.187213036
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7603",5.6,5.6,5.6,-4.52,6.9,1,TRUE,18599,52256,1.44,0.438087059192612,-0.109666603207183,-0.0504740395218428,0.640335526246685,-0.216207835382557,-1.20679773428875,0.834914053171409,0.472355237601482,-0.80593578916592,-0.823456716915956,34995,5.733692515,0.174407678
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7604",5.7,5.7,5.7,-3.48,6.91,1,TRUE,18818,52599,1.43,0.564989734606571,0.442859590221413,-0.246892643551516,0.94587129543988,-0.19272563085069,-1.2422412837136,0.463101758789227,0.726994504304406,-0.884500954934172,-0.773937031351885,34284,5.55400497,0.180050253
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7605",5.8,5.8,5.8,-2.43,6.93,1,TRUE,19011,54240,1.53,0.631410270717651,0.143348570304176,-0.5655166898936,0.939191846847497,-0.14645610214581,-1.2730774439289,0.972403926344029,0.35666757157553,-1.01801254149681,-0.267088484990214,35086,5.28894067,0.189073779
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7606",5.9,5.9,5.9,-1.39,6.95,1,TRUE,18935,55217,1.44,0.461214899182616,0.305628458827516,-0.200752304999543,0.807581243263479,0.119436846938464,-1.19050241733265,0.497888218099135,0.66216482082424,-0.960931050491341,-0.386518314880033,35133,5.391304348,0.185483871
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7607",6,6,6,-0.34,6.97,1,TRUE,18955,56098,1.33,0.36690355877566,-0.675145936505516,0.150401031589706,0.569355868743776,-0.601792797239019,0.248142544444094,0.38844797033285,0.068211571890234,-1.44972481681836,-0.618095667959073,35151,5.585050581,0.179049408
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7608",6.1,6.1,6.1,0.7,6.99,1,TRUE,19400,56937,1.5,0.714871912572768,0.51111001962076,-0.419222938747496,1.02197888604125,0.00769122801286788,-1.30635643724039,0.751050704975098,0.311437348730186,-1.15754868966754,-0.46079784322614,35474,5.513771575,0.18136406
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7609",6.2,6.2,6.2,1.74,6.99,1,TRUE,19120,54563,1.42,0.936587847665698,0.73369556383692,0.0450280719552308,1.08661400836753,0.178636528118786,-1.12691258399346,-0.0339975291527747,0.364253839390002,-1.06281110623373,-0.998232077730326,34958,5.88556234,0.169907299
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7610",6.3,6.3,6.3,2.79,7,1,TRUE,18942,54916,1.34,0.250809945952785,-0.382786283110115,-0.937337637931351,0.145557016692281,-0.395405689899904,0.517391918002662,0.860680154158764,-0.0745569911295176,-1.52902065716099,-0.706939809706377,35100,5.651506538,0.176943969
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7611",6.4,6.4,6.4,3.83,6.99,1,TRUE,18966,53210,1.47,0.406640670631779,-0.36372962347041,0.550875948304868,0.620041556204062,-0.228719553570918,-1.2648271278244,0.91473546487512,0.489128073052614,-1.26409509111464,-0.683636428264461,35137,5.638390327,0.177355582
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7612",6.5,6.5,6.5,4.88,6.98,1,TRUE,19263,54042,1.39,0.729464928821056,-0.217612927163418,-0.766747356276862,0.159368176107626,-0.0461731323028764,-1.22993763456523,1.22278565632419,0.538538745626028,-0.990617679488002,-0.63120382002015,35258,5.616250704,0.17805473
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7613",6.6,6.6,6.6,5.92,6.99,1,TRUE,19716,56427,1.38,0.563111412990624,0.0953701334145647,-0.414339221479843,0.25308037905691,-0.278052324679609,0.204044201763744,0.120061511971221,0.132640651523046,-1.1297282008338,-0.358845549417758,36732,5.659173314,0.176704254
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7614",6.7,6.7,6.7,6.97,7.01,1,TRUE,19485,56026,1.39,0.344229306167546,0.292202619901821,-0.585185671084481,0.992137603705057,0.13891254368501,-1.15058561915113,0.592388682066705,0.558626172461481,-0.705143855228498,-0.642855510741108,36277,5.817703439,0.171889133
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7615",6.8,6.8,6.8,8.01,7.03,1,TRUE,19256,54493,1.23,0.520361079141644,-0.041975670118055,0.130941044543749,0.300650897149996,-0.0222509229725459,-1.1579975249605,0.67722153996846,0.473991699494502,-0.821445602793483,-0.45934138188602,36154,5.637415091,0.177386264
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7616",6.9,6.9,6.9,9.05,7.05,1,TRUE,19400,55597,1.32,0.566370454770106,0.360233404213803,-0.54802341426798,0.0522282283305132,0.0528235736841367,-1.19434796292961,0.812674344547286,0.587964273953908,-0.67659903784583,-0.443320307144703,36312,5.652986442,0.176897647
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7617",7,7,7,10.1,7.06,1,TRUE,19278,56295,1.33,0.536865164076592,0.191296975814077,-0.21785168720904,0.361631003393496,0.218478253679914,-1.18172198175298,0.547288335892365,0.607341862019743,-0.753687717220097,-0.639942588060869,35641,5.695660342,0.175572267
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7618",7.1,7.1,7.1,11.14,7.05,1,TRUE,19590,57145,1.38,0.524559548672455,-0.23566309135151,-0.659978849489173,0.742236854551115,0.40801551041673,-1.16407163302282,0.580152326144297,0.676204258272638,-0.642813343635175,-0.555467830333924,35006,5.505482252,0.181637131
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7619",7.2,7.2,7.2,12.19,7.05,1,TRUE,20246,62934,1.4,0.255107708893859,-0.312036289291106,-0.627745858016655,0.832715631993411,0.736431425657865,-1.21337854213212,0.693167360525779,0.786934303499638,-0.909234485810895,-0.845303637017753,34635,5.683712852,0.17594133
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7620",7.3,7.3,7.3,13.23,7.06,1,TRUE,19745,60380,1.37,0.205244770126079,-0.431984985600714,-0.968970156642311,0.422471343788791,0.107626192835275,-0.127585231064925,0.775431107349628,0.42694926361117,-1.29450429569698,-0.570032443735121,34492,5.421895364,0.184437348
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7621",7.4,7.4,7.4,14.27,7.07,1,TRUE,19717,58875,1.55,0.302859526345555,-0.243280455670702,0.502553001756649,0.693149819860993,0.283226905587264,-1.31124386109865,0.849077070642342,0.313212118754603,-1.23465179339235,-0.807435642174639,34706,5.663978495,0.176554343
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7622",7.5,7.5,7.5,15.32,7.06,1,TRUE,19247,58524,1.38,0.717470627344966,0.0555057769422081,-0.341420054747752,0.601240270937955,0.396050991030368,-1.28129728041173,0.723311589391915,0.435573997037367,-1.08732605854968,-0.741894881869251,34054,5.482771749,0.1823895
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7623",7.6,7.6,7.6,16.36,7.06,1,TRUE,18869,56835,1.49,0.258807901177247,0.161720515830087,-0.346390694836776,1.0623530129653,0.703685782150979,-1.11301607922936,0.305737552612018,0.453971794902879,-0.65828329600338,-0.795783951453681,32981,5.323044479,0.187862417
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7624",7.7,7.7,7.7,17.41,7.07,1,TRUE,18963,58014,1.42,0.49751078669204,-0.133622312839713,-0.514562163034868,0.344088068785841,0.340391736434015,-1.31195742041556,1.14681005066329,0.388518678743789,-0.997244181355342,-1.0040579230908,33017,5.508377686,0.181541655
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7625",7.8,7.8,7.8,18.45,7.06,1,TRUE,19310,60533,1.39,0.756360527616224,-0.14512924888426,-0.267255991371146,0.447852415852876,0.549785825435895,-1.28279591038101,0.824565901174102,0.437517434191065,-1.30478329223263,-0.753546572590209,33381,5.364346997,0.18641598
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7626",7.9,7.9,7.9,19.5,7.05,1,TRUE,19536,61501,1.42,0.642702776812383,0.138161211676268,-0.0656600649847621,0.718214244240225,0.651343366923973,-1.24490925716846,0.205477561405585,0.567948668801207,-0.807608418027798,-0.813261487535118,34171,5.566295158,0.179652708
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7627",8,8,8,20.54,7.06,1,TRUE,19703,64167,1.49,0.572100890157067,0.182313001490838,0.0924395954867552,0.0740255122288471,0.711426676535455,-1.30820232175772,0.712816667588261,0.178822187218635,-0.909523838397544,-0.903562090622542,33387,5.492998833,0.18204992
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7628",8.1,8.1,8.1,21.58,7.06,1,TRUE,19063,63214,1.46,0.17640702732253,-0.395615039894454,-0.266491343231708,0.567050675924525,0.460901083264408,0.198376717484969,0.144245075282638,0.232348017931868,-1.50499568505179,-1.02007899783212,32237,5.36843145,0.186274149
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7629",8.2,8.2,8.2,22.63,7.06,1,TRUE,19462,66261,1.49,0.774800508267899,-0.213107978356873,0.12739307992135,0.856479613978961,0.9369489481916,-1.29739493280846,0.212309670887682,0.496173459286828,-1.13487172793236,-0.772480570011765,32381,5.189029052,0.19271428
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7630",8.3,8.3,8.3,23.67,7.06,1,TRUE,19177,62947,1.37,1.04135481073779,0.511402691631744,0.266892215013656,0.10412526585337,0.59168644173806,-1.36215687812469,0.594395866096653,0.421682560405415,-1.8052798607534,-0.848216559697992,32332,5.241698842,0.190777843
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7631",8.4,8.4,8.4,24.72,7.06,1,TRUE,19372,63474,1.56,0.45745268345408,0.111223549455119,-0.32164284472278,0.468012309730864,0.687422402211903,-1.33287991998436,0.770271898401507,0.527002309587749,-1.06883684451984,-0.985123925669248,32352,5.360990956,0.186532678
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7632",8.5,8.5,8.5,25.76,7.06,1,TRUE,19526,65446,1.46,0.592045309915954,-0.289895606313353,-0.495597930339832,-0.263084916740037,0.30729708402992,0.152328882497006,0.39392235566307,0.217302183352745,-1.51124912029233,-0.468080149926739,32591,4.989891564,0.200405157
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7633",8.6,8.6,8.6,26.81,7.04,1,TRUE,19881,69133,1.37,0.497464147317977,0.179234844693214,0.0641241746148234,0.469686568551766,0.83675510899056,-1.39339977735034,0.581414912457476,0.476559784772426,-1.13565586960793,-0.610813361258474,32269,5.039490923,0.198432742
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7634",8.7,8.7,8.7,27.85,7.03,1,TRUE,20147,72000,1.22,0.531282274382922,-0.529707830806338,-0.397681699989052,-0.283332675733974,0.619398686069492,0.270779009089114,0.384027505435447,0.16439355089808,-1.76898993971982,-0.808892103514759,32587,5.258306126,0.19017531
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7635",8.8,8.8,8.8,28.89,7.03,1,TRUE,20100,67908,1.3,0.590113273412739,0.250688450511175,-0.168477276980841,0.21887429806538,0.865213306869878,-1.30876535342027,0.627033968564509,0.274531512391022,-0.899732002633318,-0.738981959189011,34077,5.484681256,0.182326001
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7636",8.9,8.9,8.9,29.94,7.02,1,TRUE,20259,64809,1.46,0.711063901132315,0.129586114898501,-0.257015035904591,0.751936495653799,0.662239070873264,-1.30903947004507,0.634744699380617,0.376910425701145,-1.26601909743258,-0.91667024268362,34968,5.812390415,0.172046254
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7637",9,9,9,30.98,7,1,TRUE,20712,68753,1.38,0.571600063752018,0.209821573995504,-0.0322304042426682,0.91381879675741,0.730811278533555,-1.40730231841348,0.696765425724861,0.149494133033096,-1.22280279842559,-0.921039626703979,33851,5.598635478,0.178614951
