"Location","Site","Section","sample","min_depth","max_depth","midpoint","Rb","Rb_sd","Rb_ICP","Rb_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,-6.43179380797466,-8.73437952225632,1.38040662562205,-2.29473932170826,2.00104179353303,0.0925635483325695,3.9095200387335
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,-7.2509373764552,-9.55283068092296,1.30264795081971,-3.06900411536214,1.60265603193526,-0.306555828465395,3.51186789233592
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,-5.36001895558554,-7.66260341039285,1.974855811909,-2.43390392941299,2.52229332654867,0.609561124341252,4.43502552875608
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,-5.45546416358861,-7.75804995868333,0.746351508434248,-4.09503526069939,2.47587409877923,0.563759831936209,4.38798836562226
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,-5.86682048002702,-8.16940663239491,1.37716107913887,-2.57942585209752,2.27581332101307,0.36582806910542,4.18579857292072
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,-5.33705195787768,-7.63963705087173,1.43670252300572,-3.83511946594521,2.53346319374353,0.620575340454552,4.44635104703252
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,-5.37238897013233,-7.67497320161962,0.66565123189218,-2.95242530514044,2.51627724114456,0.60362775462596,4.42892672766316
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,-5.00078853296268,-7.30337303183597,1.75188221527902,-2.5466910533914,2.69700297576334,0.781527711029387,4.6124782404973
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,-5.72218303131295,-8.02476781873577,0.859707191727362,-2.98078874631193,2.34615691202533,0.435522029838187,4.25679179421246
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,-4.98282714957569,-7.28541165902494,2.67682883795855,-1.33048010469935,2.705738391233,0.790108696726469,4.62136808573954
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,-6.78765936453762,-9.09024002336464,2.02401382153108,-1.36727241887115,1.82796862756687,-0.0804038456162088,3.73634110074994
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-4.86313036270268,-7.16571545569672,3.59898466490207,-0.0916619771954028,2.76395223485466,0.847251471193825,4.68065299851549
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-7.23493106184756,-9.53745651367337,1.03067816757853,-3.35648572330194,1.61044061095255,-0.298723825963515,3.51960504786862
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,-7.38052753734685,-9.68354913217087,0.199923263022287,-4.5505508540011,1.53963060278105,-0.37001372095624,3.44927492651835
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-6.8736601793714,-9.17624817180841,-0.0681772945174251,-4.19531054798642,1.78614262607712,-0.122302144055114,3.69458739620936
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-7.2554464127466,-9.55848041346508,0.185021609202876,-4.94979813016261,1.60046308807763,-0.308762369589155,3.50968854574441
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-7.34493089258585,-9.64729614717572,-0.355390808793305,-5.73991579072849,1.5569428261557,-0.352574104449119,3.46645975676051
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,-7.01224062215959,-9.31459039334998,0.0703856268860569,-5.51192205779018,1.71874482504801,-0.18989657540821,3.62738622550423
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,-7.72809966980908,-10.031320924046,-0.335883429002447,-5.06238995805628,1.37059089591016,-0.540639353819362,3.28182114563969
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,-8.05789983795869,-10.359193877081,0.0590268557147757,-4.07151452216791,1.21019448163193,-0.703113286918163,3.12350225018203
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,-9.5430198103587,-11.8456049033527,-0.00547956040748718,-3.80042402949197,0.487914927675218,-1.44159766969293,2.41742752504337
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-7.23657745210012,-9.53884443894822,-0.574897841195592,-4.23540037528705,1.6096398985257,-0.299529355509214,3.51880915256062
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-7.66361225382037,-9.96536295625422,-0.267027254125181,-5.84645967727617,1.4019539796487,-0.508935172736786,3.31284313203418
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-6.22972528953805,-8.5323119053813,2.37476343933106,-1.90981925367585,2.09931665487587,0.190488067207111,4.00814524254463
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-7.47837160154171,-9.78126991981188,-0.346920192323091,-4.36022169960904,1.49204470510454,-0.417983333013666,3.40207274322275
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-8.42020260610261,-10.724468104606,-0.28836348589453,-4.21224240946908,1.03399061484979,-0.882240018179302,2.95022124787888
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-6.90734836178417,-9.20993045600322,0.652047559484171,-2.76508858273455,1.76975857238523,-0.138724900094242,3.67824204486469
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-7.05057193223949,-9.35305667417778,1.90796955748809,-1.53718308557967,1.70010261292938,-0.208610632036283,3.60881585789505
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-6.90805332339296,-9.21034037197618,-0.172321450545939,-4.49899776001866,1.76941571836278,-0.139068626431454,3.67790006315701
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-7.12210139149066,-9.42477198268837,2.05482123166932,-1.77965426179003,1.66531467196647,-0.243552865346507,3.57418220927944
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-5.22728721173278,-7.52987193215337,2.79883974366055,-2.41247308667502,2.58684664650095,0.673177658917157,4.50051563408474
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-3.94766381010715,-6.25024874765867,3.98290912132967,-0.118610619634555,3.20918412558361,1.28189331892904,5.13647493223818
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-6.19642393699836,-8.49900952098261,1.04154152098712,-3.05014892475668,2.11551257608462,0.206606077969024,4.02441907420021
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,-7.71783185964899,-10.0200213687921,0.123796581104145,-4.75493328865821,1.3755845863058,-0.535589925759487,3.28675909837109
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,-7.17090865471604,-9.47300468145268,0.333835421133926,-3.78211668795612,1.64157754030881,-0.267410389605504,3.55056547022312
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,-7.2053112718731,-9.50739960624056,0.701241411707482,-3.06560675497337,1.62484602538952,-0.284234129907732,3.53392618068677
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,-6.97054280068104,-9.27328017175006,-0.689300400913159,-4.81036945330397,1.73902432061618,-0.169547515129715,3.64759615636208
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,-6.76397793088888,-9.06656042564462,-0.0711204492476863,-4.82723794117852,1.83948595657109,-0.0688732972523651,3.74784521039454
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,-7.43534734392573,-9.73797311405855,0.277915956052588,-3.11562892883143,1.51296930525652,-0.396883945281739,3.42282255579477
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,-5.4815707173272,-7.78415484942677,3.32386879478937,-0.967828982576844,2.46317732657222,0.551223958006299,4.37513069513813
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,-4.13805929919032,-6.44064458022755,3.34340965102039,-0.688823658465986,3.11658637490619,1.19184570399801,5.04132704581436
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,-5.7595715441233,-8.06215727154233,3.32688921972821,-1.13766169265564,2.32797322393437,0.417516563826391,4.23842988404235
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,-7.43742738729451,-9.73966946730673,-0.225178044492654,-4.16994700746771,1.51195768813162,-0.397903793875435,3.42181917013867
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,-8.65328786644393,-10.9533096770348,-0.428551831429218,-3.82985623210316,0.920630939536052,-0.997833278143095,2.8390951572152
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,-6.55303554522169,-8.85562133958597,1.84111393541899,-2.25801128134976,1.94207657218583,0.033707616307074,3.85044552806458
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,-6.8602135127849,-9.16279860577895,1.30509008225033,-2.52908869546298,1.79268233500623,-0.115748618974132,3.70111328898659
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,-6.78595454730835,-9.08853875497802,1.82577594182785,-1.6873729083102,1.82879775561768,-0.0795736694283475,3.73716918066371
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,-7.1704677040505,-9.47300468145268,1.71326076675644,-2.38968762686561,1.64179199412799,-0.267194793225339,3.55077878148133
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,-7.64215788131169,-9.94430954705638,1.07424730523478,-3.27109225574147,1.41238819028081,-0.49839221092714,3.32316859148877
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,-6.81323359177459,-9.11582141419637,1.52548069830094,-2.23290656995319,1.81553074929118,-0.0928592436509366,3.72392074223329
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,-6.32265054056528,-8.62523507651197,2.8464830710866,-1.66903555052889,2.0541229936831,0.145481624468894,3.96276436289731
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-5.87298060159076,-8.17556640519792,2.53741795651393,-1.82719972133769,2.27281738133273,0.362857411925416,4.18277735074005
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-5.84010369809944,-8.14268913490854,3.40142525236432,-2.73390710822048,2.28880687418886,0.378709714634531,4.1989040337432
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-6.74158681713635,-9.04417360393893,2.64420414486658,-1.14398171962235,1.85037574591763,-0.0579736654104868,3.75872515724574
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-6.37443301298032,-8.67701575936627,2.50949169073909,-1.39187289223089,2.02893888615388,0.120382556948128,3.93749521535964
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-5.85914974422874,-8.16173448679679,2.33478566676003,-2.07787492945783,2.27954393923508,0.369526932423033,4.18956094604712
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-4.99019904405196,-7.29278413704601,2.75338483672446,-2.01491179058072,2.70215311276857,0.786586999679306,4.61771922585784
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-7.39115057770011,-9.69322662705293,1.24291341998635,-3.33608973188402,1.53446414822479,-0.375219455109841,3.44414775155941
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-7.9735964546797,-10.2774539935849,1.22196313186912,-2.60649517012495,1.25119494705116,-0.661528806365684,3.163918700468
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-5.66532291649251,-7.96790772080541,4.42820114278133,0.309861996003362,2.37381050172425,0.46289083063356,4.28473017281495
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-6.86201356614631,-9.16460248030233,1.25563860531429,-3.30118789726977,1.7918068894105,-0.116625860104039,3.70023963892503
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-7.27266258746644,-9.57562369045151,0.944829737795295,-2.89723735224494,1.59209010055569,-0.317188235355349,3.50136843646673
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-8.53927010293733,-10.8399809917278,0.552390960754764,-3.4710976754465,0.976082822817644,-0.94125432573395,2.89341997136924
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-7.08517049159132,-9.38827158046884,0.78206279225995,-3.39538543379878,1.68327580265102,-0.225508784773309,3.59206039007535
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-6.89495554618666,-9.19754261374632,0.855867980205571,-3.1532038915974,1.77578574694916,-0.132682808662714,3.68425430256104
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-7.11602253314937,-9.41859531079664,0.302135145037903,-4.07232034566027,1.66827108974612,-0.240582311342298,3.57712449083453
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-7.64916246427087,-9.9526777967269,0.796913362843487,-2.7841961808911,1.4089815516594,-0.501834095804654,3.31979719912346
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-7.05159562675783,-9.35421074239589,0.784967517941826,-3.26660500458075,1.6996047449902,-0.209110522383176,3.60832001236358
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-7.64758325000532,-9.95057916006998,1.13153653374635,-2.81214202189382,1.40974959343146,-0.501058085628844,3.32055727249177
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-7.19705599406271,-9.4993566674411,1.17527618998356,-3.40666263901124,1.62886093225596,-0.280196537304712,3.53791840181664
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-6.75546776233737,-9.05804856163392,0.455441813138853,-4.70745299819329,1.84362482808296,-0.0647303807076196,3.75198003687354
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-7.15543233054576,-9.45752050111863,0.572905604668739,-4.0107591772468,1.64910436152618,-0.259844065847325,3.55805278889969
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-6.78476184107787,-9.08734428126704,0.233294993032341,-3.66980972277138,1.82937782143065,-0.0789928792281562,3.73774852208946
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-6.43948001750383,-8.74206323225615,0.410813487328683,-5.70862970351152,1.99730364975104,0.0888345804086976,3.90577271909338
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-6.88861855962795,-9.19120463366771,1.37323800261314,-3.13582549079461,1.77886770390221,-0.12959352966025,3.68732893746467
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-7.98179398653408,-10.2832849138957,0.422866026812417,-3.83881854846423,1.24720812459818,-0.665570822455407,3.15998707165177
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-7.10347580234347,-9.40635525590214,1.41041001852313,-2.77214010288449,1.6743731200861,-0.234451705241361,3.58319794541356
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-6.34807035057983,-8.6506560149631,1.71266052422318,-2.1163881468978,2.0417602153351,0.133162316987198,3.950358113683
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-6.57924537202715,-8.88182830503615,2.22693143086143,-2.56359725696154,1.92932957371692,0.020974292119297,3.83768485531454
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-6.64120210793936,-8.94378490289022,1.87646413032082,-2.54451426942651,1.89919727167336,-0.00913975273661261,3.80753429608333
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-7.33146022617636,-9.63346041532307,0.179693140532379,-4.96763629497106,1.56349420726063,-0.3459762135229,3.47296462804417
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-7.41657624674764,-9.71950071642311,-0.266303122192635,-4.79962363751622,1.5220985203698,-0.387681451874824,3.43187849261442
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-7.50769448782963,-9.80999720944879,0.00409244152605952,-4.38539710834415,1.47778368806729,-0.432368924214288,3.38793630034886
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-7.41998689068611,-9.72283405284287,0.0985525539870081,-4.27150932615719,1.52043977331343,-0.389353378741775,3.43023292536863
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-8.49151082489149,-10.7950856718199,0.725204426565666,-3.28578480666231,0.999310272912802,-0.917574385574444,2.91619493140005
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-6.99786818802636,-9.30026507950417,0.214952660570131,-4.36691798727629,1.72573477569708,-0.182881636190155,3.63435118758431
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-7.53478705733522,-9.83769981199812,0.305829810585706,-3.95974059501141,1.46460737276502,-0.445664263430897,3.37487900896093
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-7.81920275836138,-10.1216435623393,-0.331516992945176,-4.61940968819951,1.32628343295329,-0.585465029397719,3.23803189530429
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-6.06321364206294,-8.36579916481137,4.32037064026147,0.177972163547992,2.18029863660262,0.271023422100556,4.08957385110468
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-7.05237304179394,-9.35536614402644,-0.527367273932329,-5.25960889995524,1.69922665366024,-0.209490153175632,3.60794346049612
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-5.67625038500402,-7.97883606170431,3.55717912093355,-1.56950565921627,2.36849599028474,0.457632337978103,4.27935964259138
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-5.44003462931677,-7.74262041366154,1.65391063843737,-1.98622663178485,2.4833781639987,0.571167162080553,4.39558916591686
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-3.76914249605929,-6.07172754571045,4.033926641604,-0.284885071707835,3.29600693955054,1.36616037710516,5.22585350199592
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-8.36278682999259,-10.6670571973926,2.75898240470433,-1.23847219674175,1.06191444721991,-0.85380837690026,2.97763727134009
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-9.39546585610287,-11.6980509490969,0.82286467287895,-3.09682771978729,0.559676944377625,-1.36772854908845,2.48708243784371
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,-7.05780753549823,-9.36000114653059,-0.140878433869891,-3.84588729173196,1.69658361891445,-0.212144036367221,3.60531127419612
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,-7.55634026828611,-9.8585141868934,0.291805085141568,-3.38120100843005,1.45412509262519,-0.456243923735292,3.36449410898568
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,-8.96840647025108,-11.2739085644997,0.0139484416075373,-4.36011000815535,0.767374819605565,-1.1545467370945,2.68929637630563
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,-7.13678989861483,-9.43975353630399,0.368828222954448,-3.02142920980858,1.65817100103678,-0.250731478910792,3.56707348098435
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,-7.86169855423078,-10.1648523166705,0.548094079234512,-3.87475453319616,1.30561584713126,-0.606388884594193,3.2176205788567
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,-7.01469370555353,-9.3168126164867,0.340867202451812,-4.18734195059158,1.71755178205315,-0.191093989688401,3.6261975537947
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,-6.8985705876908,-9.20115270811719,0.665487099286343,-2.84107080420192,1.77402759231272,-0.134445232917699,3.68250041754313
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,-7.92562203009643,-10.2292176926254,1.82226441435012,-2.80310848413519,1.27452703242695,-0.637880604386452,3.18693466924036
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,-5.96421754122322,-8.26680419121183,2.15095249553462,-1.95952144893526,2.22844482067313,0.318836477752567,4.13805316359369
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,-6.57104235704224,-8.87362530769713,2.15341196699943,-2.60258111183871,1.93331906285888,0.024959881934201,3.84167824378356
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,-5.42267270253263,-7.72525779552668,2.80032941641335,-1.75605060772112,2.49182203719853,0.579500727865415,4.40414334653165
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,-5.56901935342091,-7.87160418423812,2.46419217293335,-3.00847858371693,2.42064718554272,0.509207341902056,4.33208702918339
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,-5.59094900123208,-7.89353543417613,2.51635387737839,-1.6377406889563,2.40998182750173,0.498664615559439,4.32129903944402
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,-5.47395896403195,-7.77654477223271,2.47776539662912,-1.95345147954129,2.46687925899323,0.554879338593816,4.37887917939264
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,-5.00342991529806,-7.30601441259997,2.70197126575753,-3.28949329208216,2.69571835466169,0.780265661634495,4.61117104768889
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,-5.49853718589233,-7.80112325622387,2.3222372148472,-2.57061504620744,2.45492578220194,0.543075109032011,4.36677645537188
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,-5.93003949278196,-8.23262345726853,2.3086168403761,-2.82418607969193,2.24506711788954,0.335332063945578,4.1548021718335
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,-5.26075745483923,-7.56334274046063,2.37190797922014,-1.78218658781779,2.57056858633677,0.657144312652617,4.48399286002093
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,-6.07077532270916,-8.37336128173614,2.24507631497197,-1.78911432271473,2.17662105672636,0.267369216124572,4.08587289732816
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,-6.69977247318651,-9.00235919062388,1.8927742820828,-2.55539215040606,1.8707119115193,-0.0376260331329878,3.77904985617159
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,-6.56249179883159,-8.86507830789419,2.04716641953822,-1.48300134239735,1.9374775776491,0.0291139632919779,3.84584119200621
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,-6.62890837191174,-8.93148968163428,2.05508521683528,-2.73641455278393,1.90517625945853,-0.00316281532775164,3.8135153342448
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,-5.87272872105612,-8.17531416926717,2.25372487595597,-1.84462771056213,2.27293988198156,0.362978882623484,4.18290088133964
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,-6.21342379998052,-8.51600889297456,1.83609418881919,-2.5379642702101,2.10724479053175,0.198378777653067,4.01611080341044
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,-5.85505639632295,-8.1576428852963,1.65224981013513,-3.53273888115218,2.28153471543803,0.371500639517382,4.19156879135867
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,-6.17389618996118,-8.47648320316845,1.55154497094181,-3.48440812476482,2.12646881624302,0.217506377093341,4.0354312553927
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,-5.77575979518411,-8.07834488817816,1.59043943300834,-2.49593695656529,2.32010016116986,0.409718440555846,4.23048188178386
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,-7.80596054330991,-10.1092824655157,1.60546490247185,-3.31441602362486,1.33272370805464,-0.578946788050332,3.24439420415962
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,-5.75232733891412,-8.05491306175384,1.83799649787136,-3.24520948198588,2.33149640145841,0.421005770393125,4.2419870325237
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,-6.20949320183707,-8.51207630503677,1.64077947044707,-2.51970489854879,2.10915641432416,0.20028117288934,4.01803165575899
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,-6.49695907312809,-8.7995428398789,1.5713376196794,-2.40256078841032,1.96934904175324,0.0609389470883936,3.87775913641809
"South Georgia","POB4","POB_1A",15,30,31.3,30.7,-6.21874263384639,-8.52132672269784,2.96732989522149,-1.61598957779934,2.10465800628293,0.19580435477736,4.0135116577885
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-8.16490385019006,-10.4691214127971,2.36361665223551,-4.88593993700759,1.15815369592951,-0.755947650048252,3.07225504190728
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-6.91339314190632,-9.21635844430175,2.3502708217849,-2.88744812986464,1.76681872835139,-0.141672307003361,3.67530976370614
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,-7.17334584235937,-9.47560884959106,2.62263010208523,-2.04075754176211,1.64039222812081,-0.268602034912014,3.54938649115362
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,-7.58693446773388,-9.88958464736714,1.74950186902446,-3.47195755318996,1.43924577974713,-0.47126556052916,3.34975712002343
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,-9.16575905258081,-11.4641353008008,2.0242604104922,-1.86229945759767,0.671393526655232,-1.25294843703283,2.5957354903433
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,-10.6026528054216,-12.9052378984157,1.97428357175824,-2.73655765984906,-0.0274314828878541,-1.97523895065984,1.92037598488413
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,-10.6026528054216,-12.9052378984157,1.50564782434247,-3.15709678729318,-0.0274314828878541,-1.97523895065984,1.92037598488413
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,-9.89750548085858,-12.2000905738526,1.59411957834525,-3.16581709353194,0.315512861356675,-1.61950453519063,2.25053025790398
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,-7.65159382985912,-9.95478084692368,1.96152615196817,-2.78453803981627,1.40779907099439,-0.503028869675155,3.31862701166393
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,-10.6026528054216,-12.9052378984157,0.670077220681299,-3.45412769945218,-0.0274314828878541,-1.97523895065984,1.92037598488413
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,-9.90950562486169,-12.2120907178557,1.68934343580599,-2.87252592622933,0.309676660363447,-1.62553798056581,2.24489130129271
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,-10.6026528054216,-12.9052378984157,1.60124926740681,-2.24310779262864,-0.0274314828878541,-1.97523895065984,1.92037598488413
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,-10.6026528054216,-12.9052378984157,0.665304583360692,-4.11521645257633,-0.0274314828878541,-1.97523895065984,1.92037598488413
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,-8.39649884219323,-10.697560651686,0.820597137495856,-4.2844801935305,1.04551880404779,-0.870500149737288,2.96153775783287
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,-8.44447725912916,-10.7474576228307,1.35356267764011,-2.98955592651453,1.02218477701425,-0.894265595792408,2.93863514982091
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,-8.20727029002856,-10.5086238557734,0.8364101965833,-3.73887918551496,1.13754902166886,-0.776882682281784,3.05198072561951
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,-8.39217858890558,-10.6931456334769,1.34061096049647,-2.89942651677366,1.04761993437771,-0.86836074672759,2.96360061548302
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,-7.67118973984335,-9.97391001683267,3.1845543229568,-1.04081702099595,1.39826871291839,-0.512659413659786,3.30919683949657
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,-7.33153660963357,-9.63346041532307,2.53616483097576,-5.69777754041694,1.56345705860569,-0.346013623275028,3.47292774048641
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,-6.44939732312094,-8.75197925451452,2.28188058959385,-1.92266917690235,1.99248042522325,0.0840227457440765,3.90093810470243
