"depth","surface","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc"
8.9,6.23,22648,54506,1.29,0.000448028673835125,0.00287681569515186,0.000730994152046784,0.000235804565176382,0.0393557819279381,4.66624670446327e-05,0.00443312582531598,0.00176853423882286,4.65365195337041e-05,0.00252310884738729,0.00188643652141105,0.0202556121486512,1,0.145632899452933,0.145632899
9,6.24,23290,55962,1.24,0.000888909682097827,0.00264333668623827,0.00102926384242906,0.000771947881821797,0.0417553626985427,0.00264333668623827,0.00357903108844651,0.00374277760883296,4.65365195337041e-05,5.07678639421246e-05,0.00163746520386442,0.0224800580130529,1,0.15223747923928,0.152237479
9.1,6.26,23055,54752,1.24,0.000830466247478942,0.00263376438486179,0.000949104282833076,0.000901649068691422,0.051536362557836,4.66624670446327e-05,0.00410487602325306,0.00211175702930359,4.65365195337041e-05,5.07678639421246e-05,0.00175584292324119,0.0201684660102029,1,0.146280697591648,0.146280698
9.2,6.28,23122,55909,1.31,0.000919724554287331,0.00245259881143288,0.00115555136307895,0.00030657485142911,0.0622818602018677,0.00259409489670786,0.0041977171964909,0.00113196868219979,4.65365195337041e-05,5.07678639421246e-05,0.00443354400528252,0.0205876804075087,1,0.147651164984435,0.147651165
9.3,6.3,23650,57386,1.22,0.000368638112572864,0.00267262631615326,0.001175033983826,0.000783355989217335,0.0642351911158215,0.00145151256825565,0.00495357463769786,0.00149759233232726,4.65365195337041e-05,0.0023039882035804,0.000898555399396355,0.0215192498214409,1,0.150980346980623,0.150980347
9.4,6.31,23456,57311,1.28,0.000860925611373525,0.00302487376969076,0.00165204644344649,0.000651511273471857,0.0740163343183563,4.66624670446327e-05,0.00407194545919911,0.00537496800614282,9.30730390674081e-05,0.000581706494171301,0.00504921236940689,0.0222444563371105,1,0.150382762873165,0.150382763
9.5,6.33,23271,56132,1.31,0.000522156029715425,0.00265824887855125,0.00113924951937911,0.000759499679586073,0.0741698905845774,0.00102057769444379,0.00515035720219306,0.00341774855813733,4.65365195337041e-05,5.07678639421246e-05,0.00460446680749057,0.018702679609807,1,0.148434718629103,0.148434719
9.6,6.34,23427,57046,1.21,0.000752941176470588,0.00432941176470588,0.00244705882352941,0.00169411764705882,0.0816705882352941,0.00294117647058824,0.00536470588235294,0.00284705882352941,4.65365195337041e-05,5.07678639421246e-05,0.00569411764705882,0.0203294117647059,1,0.149647058823529,0.149647059
9.7,6.33,23105,56362,1.29,0.000637800297640139,0.00203151205915007,0.00127560059528028,4.77008204541118e-05,0.0690241655446106,4.66624670446327e-05,0.00644886967613918,0.00333073488767628,4.65365195337041e-05,0.000141733399475586,6.00701619491566e-05,0.0248505893747195,1,0.152953960267404,0.15295396
9.8,6.31,23252,56728,1.25,0.000686504272897285,0.00293539758066425,0.0015150439126009,0.00028407073361267,0.0741661340340411,0.00170442440167602,0.00563406954998461,0.00366924697583032,4.65365195337041e-05,5.07678639421246e-05,0.00816703359136425,0.0241460123570769,1,0.14783514428426,0.147835144
9.9,6.3,23335,56919,1.29,0.000755625870740749,0.00330586318449078,0.00207797114453706,0.000637559328437507,0.076766865805568,0.000306973009988429,0.00651727313513896,0.00507686131903941,4.65365195337041e-05,5.07678639421246e-05,0.00358922288601856,0.0205671916692248,1,0.151691893551205,0.151691894
10,6.3,23486,57516,1.25,0.000928936367858802,0.00336739433348816,0.00206688341848583,0.00018578727357176,0.0744310264746865,0.00132373432419879,0.00492336274965165,0.00568973525313516,4.65365195337041e-05,5.07678639421246e-05,0.00250812819321876,0.0219693450998607,1,0.150116117045982,0.150116117
10.1,6.32,23280,56815,1.38,0.000978473581213307,0.00335476656415991,0.00221321405274439,0.00067561271083776,0.0679573199142671,0.00326157860404436,0.00512533780635542,0.00249277793309104,4.65365195337041e-05,5.07678639421246e-05,0.00202683813251328,0.0270711024135682,1,0.146561364271736,0.146561364
10.2,6.32,23268,56267,1.29,0.000865988309157826,0.00389694739121022,0.00223713646532438,0.000673546462678309,0.0918188160015395,0.00276635154314306,0.00656707801111352,0.00360828462149094,0.000192441846479517,5.07678639421246e-05,0.00250174400423372,0.021914315267855,1,0.153400206874985,0.153400207
10.3,6.32,22632,56145,1.36,0.000921949680956887,0.00460974840478443,0.00218356503384526,0.00114030618434141,0.100977751898488,0.00257175437319553,0.00545891258461315,0.000800640512409928,4.65365195337041e-05,5.07678639421246e-05,0.00211077953271708,0.0182448989494626,1,0.149452895649853,0.149452896
10.4,6.34,22729,56719,1.15,0.000866759763085665,0.0044782587759426,0.0020465161072856,0.000625993162228536,0.0916357682862233,0.00207059276737131,0.00553763181971397,0.00305773583088554,4.65365195337041e-05,0.00346703905234266,0.00495979197765686,0.0230895170221987,1,0.146939856503106,0.146939857
10.5,6.33,23285,57193,1.15,0.000567121151255937,0.00344998700347362,0.00101609206266689,4.77008204541118e-05,0.0773411470025284,0.000945201918759895,0.00474963964176847,0.00474963964176847,4.65365195337041e-05,0.00297738604409367,0.00829414683711808,0.0224958056664855,1,0.15390250242208,0.153902502
10.6,6.32,23831,58253,1.22,0.000592349577381359,0.00298453056295993,0.00179983140819721,0.00107078577449707,0.0747271774542638,0.00145809126740027,0.00549062492880414,0.00266557309821612,4.65365195337041e-05,5.07678639421246e-05,0.00423757774588203,0.0245597247852733,1,0.144601644909211,0.144601645
10.7,6.31,23775,58038,1.25,0.00110708766750467,0.00246788292547916,0.00163756717485066,0.00103789468828563,0.0714763475332703,0.000876444403441198,0.00608898217127569,0.00521253776783449,4.65365195337041e-05,5.07678639421246e-05,0.00465899393408216,0.0252093087621376,1,0.145305256359988,0.145305256
10.8,6.32,23268,56480,1.27,0.000494897838946103,0.00308721985247331,0.00174392571819103,0.00108406193292956,0.0731741804727453,0.00447764711427427,0.00551457591968515,0.00353498456390074,4.65365195337041e-05,5.07678639421246e-05,0.00466617962434897,0.0258760870077534,1,0.145877029670304,0.14587703
10.9,6.33,23367,58288,1.26,0.000748774732256308,0.00247322563078599,0.00136140860410238,0.000317662007623888,0.0624886549282991,0.00043111272463242,0.00446995825013614,0.00172445089852968,4.65365195337041e-05,0.000544563441640951,0.00848611363223816,0.0254583408967145,1,0.142721001996733,0.142721002
11,6.34,23443,56628,1.27,0.000443811170026395,0.00214898040223307,0.00130807502744622,0.000373735722127491,0.0665249585386933,0.00329354605124851,0.00546588493611455,0.00158837681904184,0.000560603583191236,0.000420452687393427,0.0052790170750508,0.0167246735652052,1,0.145616780733924,0.145616781
11.1,6.36,23301,56313,1.31,0.00134817879640176,0.00309151344692127,0.000743822784221659,0.00037191139211083,0.0661537388717138,0.00313800237093512,0.00534622626159318,0.0025104018967481,4.65365195337041e-05,5.07678639421246e-05,6.00701619491566e-05,0.0205481044141233,1,0.146300643871598,0.146300644
11.2,6.38,23398,58446,1.23,0.000717243932347701,0.00279956502626038,0.00138821406260845,0.00122625575530413,0.0779250827144212,0.00298466023460818,0.00513639203165128,0.00488188612017306,4.65365195337041e-05,5.07678639421246e-05,0.00814418916730293,0.0228592582309525,1,0.148955368917887,0.148955369
11.3,6.4,23694,57695,1.28,0.000485493006588834,0.0033522136169229,0.00166454745116172,0.00175702230955959,0.0782799676337996,0.00312102647092822,0.00358340076291758,0.0024737024621431,4.65365195337041e-05,5.07678639421246e-05,0.00594150965206335,0.0197202635533464,1,0.143197318229106,0.143197318
11.4,6.41,22575,54399,1.47,0.000601322910402886,0.00254960914010824,0.00144317498496693,0.000962116656644618,0.0498616957306073,0.00238123872519543,0.00384846662657847,0.00413710162357186,4.65365195337041e-05,0.00286229705351774,0.00324714371617559,0.023331328923632,1,0.145423932651834,0.145423933
11.5,6.41,22217,54102,1.38,0.000925768022023534,0.0027773040660706,0.00129120276755914,0.00146173898214242,0.0600043852169464,0.00133992740029722,0.0050673618047604,0.00260676785148732,4.65365195337041e-05,5.07678639421246e-05,0.00207079689136843,0.0248008380636831,1,0.154676346627037,0.154676347
11.6,6.38,22430,54388,1.15,4.5297035309039e-05,0.00190614066835565,0.00144770177343467,0.000772107612498492,0.0633852093135481,0.00209916757148027,0.0045843889492098,0.00277476173241646,4.65365195337041e-05,0.00110990469296658,0.000313668717577512,0.0249004705030764,1,0.144504765351671,0.144504765
11.7,6.42,21988,53521,1.42,0.000722219455097873,0.00256512427155452,0.00194252129302187,0.000348657667978284,0.0700054789062111,0.00435822084972854,0.00612641330876127,0.00316282313094586,4.65365195337041e-05,5.07678639421246e-05,0.00356128903720675,0.0172834586840663,1,0.14949942720526,0.149499427
11.8,6.41,22104,53975,1.36,0.000627368315390599,0.00260985219202489,0.00102888403724058,0.000602273582774975,0.0844688699841903,0.00326231524003112,0.00534517804712791,0.00288589425079676,4.65365195337041e-05,0.0011543577003187,0.00401515721849984,0.0246681221611584,1,0.148058922432181,0.148058922
11.9,6.4,22026,54890,1.35,0.000894632206759443,0.00377733598409543,0.00208747514910537,0.000646123260437376,0.0926192842942346,0.00310636182902585,0.0055168986083499,0.0040258449304175,4.65365195337041e-05,5.07678639421246e-05,6.00701619491566e-05,0.0187624254473161,1,0.152236580516899,0.152236581
12,6.39,22044,54661,1.38,0.000925231307826957,0.0043010752688172,0.00205051262815704,0.000875218804701175,0.0976494123530883,0.000400100025006252,0.00505126281570393,0.00192548137034259,4.65365195337041e-05,5.07678639421246e-05,0.00330082520630158,0.0268817204301075,1,0.154363590897724,0.154363591
12.1,6.39,22762,56934,1.32,0.00084467612703929,0.00318563567911961,0.0023892267593397,0.00142388261415195,0.104377835698426,0.00248576117385848,0.00576793126749686,0.00176175306496766,4.65365195337041e-05,5.07678639421246e-05,0.00494738874408727,0.0194516845255334,1,0.15139009556907,0.151390096
12.2,6.38,23298,58800,1.35,0.000641863782241769,0.00401759182217996,0.00337572803993819,0.000499227386188042,0.12708902888387,0.00204445501010341,0.0034945917033163,0.00487341019850232,4.65365195337041e-05,5.07678639421246e-05,0.00717936526803756,0.0165933674075835,1,0.154522762391537,0.154522762
12.3,6.38,23507,57776,1.28,0.00044329343692401,0.00249644198688785,0.00223979841814237,0.00044329343692401,0.0903618674319311,9.33249340892653e-05,0.00583280838057908,0.00307972282494575,4.65365195337041e-05,5.07678639421246e-05,0.00508620890786496,0.0195749049252234,1,0.148759944938289,0.148759945
12.4,6.38,23607,57795,1.41,4.5297035309039e-05,0.00325542179961591,0.00166284135088295,0.000327884210033257,0.0915031148999953,0.000983652630099771,0.00468406014333224,0.00213124736521617,4.65365195337041e-05,5.07678639421246e-05,0.00262307368026605,0.0213358939528784,1,0.151084359923181,0.15108436
12.5,6.38,23237,55718,1.32,0.000524221412061858,0.00293087425834584,0.00150117949817714,0.000309767198036553,0.0764171849310172,0.00216837038625587,0.00481330569256797,0.00250196583029523,4.65365195337041e-05,5.07678639421246e-05,0.0012152405461434,0.0225176924726571,1,0.144041747086997,0.144041747
12.6,6.38,23062,55307,1.28,0.000143953934740883,0.00266314779270633,0.00189539347408829,0.000431861804222649,0.0763675623800384,0.00338291746641075,0.0071257197696737,0.0041746641074856,4.65365195337041e-05,5.07678639421246e-05,6.00701619491566e-05,0.0211612284069098,1,0.150311900191939,0.1503119
12.7,6.38,23101,54956,1.38,0.000598917157778736,0.00337789276987207,0.000742657275645633,0.000215610176800345,0.066527717886062,0.0019404915912031,0.00486320732116334,0.00112596425662402,4.65365195337041e-05,5.07678639421246e-05,0.00433616022231805,0.0148052321402904,1,0.147956494657659,0.147956495
12.8,6.38,23069,55296,1.23,0.00066848111540849,0.00322303394929093,0.00136083655636728,0.000883350045361219,0.0683521940505181,0.000381989208804851,0.0044644988779067,0.00133696223081698,4.65365195337041e-05,5.07678639421246e-05,0.00601633003867641,0.0202454280666571,1,0.150432125292461,0.150432125
12.9,6.38,23144,56553,1.37,0.00098679573328321,0.00296038719984963,0.00195009633005968,0.000563883276161835,0.0743856021803487,0.0015271838729383,0.00352427047601147,0.00176213523800573,4.65365195337041e-05,5.07678639421246e-05,0.00401766834265307,0.0217330012687374,1,0.14637470043701,0.1463747
13,6.38,23536,58105,1.3,0.000899820035992801,0.0027917493424392,0.0013612662082968,0.000415301555073601,0.0803839232153569,0.0011074708135296,0.00491440173503761,0.0018919293064464,4.65365195337041e-05,5.07678639421246e-05,0.00567578791933921,0.0232107424668912,1,0.147178256656361,0.147178257
13.1,6.38,23189,56284,1.25,0.000352642467556893,0.00275061124694377,0.00145758886590182,0.000822832424299417,0.0725973293210457,0.000775813428625165,0.00533665600902765,0.00317378220801204,4.65365195337041e-05,5.07678639421246e-05,0.00406714312582283,0.0217227760015046,1,0.145171149144254,0.145171149
13.2,6.39,22954,55677,1.46,0.000236669585591556,0.00208269235320569,0.00177502189193667,0.000449672212623956,0.0672851631836793,4.66624670446327e-05,0.0051120630487776,0.00250869760727049,4.65365195337041e-05,0.000307670461269022,0.00333704115684093,0.0233829550564457,1,0.145670129931602,0.14567013
13.3,6.4,22472,54981,1.28,0.00026281208935611,0.00289093298291721,0.0022219567554653,0.000382272129972524,0.0657746983633974,0.00298650101541035,0.00439612949468403,0.00181579261736949,4.65365195337041e-05,5.07678639421246e-05,0.00513678174650579,0.0199737187910644,1,0.145812925576395,0.145812926
13.4,6.4,21036,50990,1.64,0.000596859997404957,0.002958349552355,0.00132347216815882,0.00145322434150772,0.0629298040742182,0.000596859997404957,0.00550149214999351,0.00230958868561048,4.65365195337041e-05,5.07678639421246e-05,0.00150512521084728,0.0254573764110549,1,0.150875827170105,0.150875827
13.5,6.39,20815,50646,1.2,0.000683634833824148,0.00368111064366849,0.0014724442574674,4.77008204541118e-05,0.0730437526293647,0.00260307109802272,0.00541649137568364,0.00239272191838452,4.65365195337041e-05,0.00123580143037442,0.00184055532183424,0.0201935212452671,1,0.146376735380732,0.146376735
13.6,6.39,21169,51569,1.3,0.00046238023067636,0.0030568470805826,0.000359629068303835,0.000976136042538981,0.0759587967838886,0.00128438952965655,0.00557425055870945,0.00297978370880321,4.65365195337041e-05,5.07678639421246e-05,0.00146420406380847,0.02370983071746,1,0.145598397081867,0.145598397
13.7,6.4,21197,51575,1.32,0.000175932441942294,0.00253845380516739,0.00150799235950538,0.000904795415703227,0.0536091283804162,0.00118126068161255,0.00510204081632653,0.00492610837438424,0.000351864883884588,0.00020106564793405,0.00165879159545592,0.0218910224188197,1,0.145697195134211,0.145697195
13.8,6.41,21734,52931,1.18,0.000171850833476542,0.00171850833476542,0.00039280190508924,0.000515552500429627,0.0430609088454079,0.0025041121449439,0.00584292833820244,0.00157120762035696,4.65365195337041e-05,5.07678639421246e-05,0.00260231262121621,0.0224142587091547,1,0.151793386197923,0.151793386
13.9,6.42,22314,53547,1.54,0.000602700096432015,0.00233847637415622,0.00190453230472517,0.000940212150433944,0.0442140790742526,0.00221793635486982,0.00600289296046287,0.000506268081002893,4.65365195337041e-05,5.07678639421246e-05,0.00115718418514947,0.0207328833172613,1,0.14778206364513,0.147782064
14,6.44,22447,54639,1.38,0.000237366184813311,0.00232618861117045,0.00104441121317857,0.00118683092406656,0.050535260746754,0.00242113508509578,0.00543568563222483,0.00244487170357711,4.65365195337041e-05,5.07678639421246e-05,0.00111562106862256,0.0170666286880771,1,0.148947280970353,0.148947281
14.1,6.48,22560,54961,1.23,0.000214092011989153,0.00187925210523812,0.000475760026642562,0.000547124030638946,0.0480041866882345,0.00311622817450878,0.00444835624910795,0.00218849612255578,4.65365195337041e-05,5.07678639421246e-05,0.00428184023978305,0.0203149531376374,1,0.155216708692136,0.155216709
14.2,6.5,22582,54710,1.37,4.5297035309039e-05,0.00145099904852521,0.00185537583254044,0.000594671741198858,0.0554471931493815,0.00149857278782112,0.00544719314938154,0.00642245480494767,0.000475737392959087,5.07678639421246e-05,0.000975261655566127,0.0253568030447193,1,0.149476688867745,0.149476689
14.3,6.52,22651,54301,1.46,0.000454295483346484,0.00234320828252397,0.00219974655094087,0.000789039523707051,0.0531525715515386,0.0012911555842479,0.00427994165889582,0.00227147741673242,4.65365195337041e-05,5.07678639421246e-05,0.00119551442985917,0.0264447791884848,1,0.146259235348971,0.146259235
14.4,6.54,22431,54059,1.34,0.0001933908671163,0.00227234268861653,0.001933908671163,0.000531824884569826,0.0545603983851863,0.00132956221142457,0.00502816254502381,0.00323929702419803,4.65365195337041e-05,5.07678639421246e-05,0.00309425387386081,0.022530036019049,1,0.148379142794982,0.148379143
14.5,6.55,22334,54238,1.29,0.000145008096285376,0.00217512144428064,0.00166759310728182,0.000483360320951253,0.0633443700606617,0.00389105058365759,0.00466442709717959,0.00246513763685139,4.65365195337041e-05,5.07678639421246e-05,0.00319017811827827,0.0216545423786161,1,0.148899146869034,0.148899147
