Location,Site,Section,sample,min_depth,max_depth,midpoint,depth,depth_err,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,SH20_mean_95CI,accrate,accrate_err,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,kcps_sd,cps_sd,MSE_sd,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,Water_Content_pc,Dry_mass,Dry_mass_err,LOI550,LOI550_err,C_org_pc,C_org_pc_err,Ln_C_org,Ln_C_org_err,Volume_cm3,Volume_err_cm3,Wet_density_g_cm3,Dry_density_g_cm3,Dry_density_err_g_cm3,DMAR_g_cm2_yr,DMAR_err_g_cm2_yr,DMAR_err_pc
Isla Hermite,HER42PB,HER42PB1C,93,104.5,105.7,105.1,105.1,0.6,736,1245,993,992,254,0.098,0.02567,19144,52211.42857,1.28,85.57142857,417.7142857,162.5714286,140,8620.142857,13.57142857,114.5714286,757.7142857,731.1428571,31541.71429,5560.142857,5.675485742,1.735813017,0.176317544,-1.735813015,37101.85714,259.8974157,1112.375964,0.066583281,15.56552968,91.4325148,68.84004925,33.2565783,1348.844373,17.29023947,57.99384204,122.441434,109.4355649,480.0023313,127.5962755,0.16031285,0.028321261,0.005006462,0.028321262,488.4108341,77.98,22.02,1.1,37.57,1.88,21.79,1.88,3.081451149,0.265861779,4.7755,4.6609,1.0333,0.2918,0.2993,0.0286,0.0368,128.8
Isla Hermite,HER42PB,HER42PB1C,94,105.8,107,106.4,106.4,0.6,747,1258,1006,1005,256,0.0977,0.02538,19197,53046.28571,1.321428571,104.4285714,501.7142857,210.7142857,127.4285714,9673.714286,0.357142857,111.5714286,782.4285714,583,31601.14286,5528.142857,5.718156015,1.743443512,0.17495283,-1.743443511,37129.28571,255.9934895,1166.629721,0.033380918,32.16031272,40.91338121,51.17849251,29.1825127,767.8043836,0.944911183,41.60872161,108.2925931,123.9300878,503.262499,123.5562336,0.123865768,0.021804291,0.003839212,0.021804293,561.6207838,78.72,21.28,1.06,42.85,2.14,24.85,2.14,3.212857753,0.276680708,4.6635,4.5912,1.087,0.2938,0.304,0.0287,0.0372,129.4
Isla Hermite,HER42PB,HER42PB1C,95,107.2,108.4,107.8,107.8,0.6,761,1270,1019,1019,255,0.098,0.02503,16597.28571,44957.28571,1.35,89.28571429,513.2857143,178.8571429,133.5714286,7237,1.857142857,144.8571429,1077.142857,567,26486,5087.857143,5.207831536,1.649752661,0.19217592,-1.64975266,31573.85714,355.9956527,1847.608158,0.093452305,22.44039725,99.57194097,68.64504976,35.34052038,1245.097453,4.913538149,40.81024615,96.02504634,91.98912979,641.1835411,121.2138999,0.161733487,0.030920456,0.005917883,0.030920457,672.35765,75.25,24.75,1.24,43.35,2.17,25.14,2.17,3.224460203,0.278324528,4.7689,4.745,0.9587,0.3154,0.3296,0.0309,0.0402,130
Isla Hermite,HER42PB,HER42PB1C,96,108.5,109.7,109.1,109.1,0.6,774,1286,1032,1033,256,0.0936,0.02367,17553,47611.28571,1.324285714,87.42857143,483.5714286,201.4285714,127.2857143,7758,5.857142857,189.4285714,989,648.7142857,28121.42857,5177.571429,5.43334114,1.692274649,0.184151483,-1.692274648,33299,402.1989557,1803.067545,0.067046537,15.34988754,40.29829253,25.88343835,23.51392698,513.2322411,15.49654339,80.06217822,110.1135777,94.34283984,750.4285125,155.1159321,0.139164525,0.02550771,0.004677688,0.02550771,853.0062524,66.95,33.05,1.65,25.67,1.28,14.89,1.29,2.700689847,0.233975145,4.4692,4.4893,0.991,0.4893,0.516,0.0458,0.0599,130.7
Isla Hermite,HER42PB,HER42PB1C,97,109.8,111,110.4,110.4,0.6,789,1301,1046,1047,256,0.0862,0.02155,15614.42857,46797.71429,1.338571429,154,770.4285714,329.8571429,215.5714286,12676,14.14285714,182.5714286,1239.571429,592.7142857,22641,4695.714286,4.824056798,1.56978657,0.208906456,-1.569786571,27336.71429,844.5537001,1625.387719,0.088586788,85.73602899,216.4461882,95.00952333,51.07464192,2521.4903,20.49738659,94.60418797,321.2428246,128.1856912,2113.112396,147.1798382,0.450093841,0.095115603,0.020176243,0.095115603,2139.494934,63.82,36.18,1.81,24.06,1.2,13.96,1.21,2.636196097,0.228495507,3.611,3.6471,1.0578,0.5996,0.6356,0.0517,0.0677,131
Isla Hermite,HER42PB,HER42PB1C,98,111.1,112.3,111.7,111.7,0.6,810,1307,1062,1062,249,0.0859,0.02058,18296.28571,50768.28571,1.338571429,103,553.2857143,202.5714286,126,9254.285714,16.71428571,114.4285714,825.7142857,616.2857143,29400.57143,5193.428571,5.665940446,1.733712131,0.176763593,-1.73371213,34594,719.6732393,1946.925415,0.094061783,18.23915203,99.54348177,39.68566972,15.59914528,928.8939147,24.72997025,58.0082096,113.8503613,95.13974684,1066.380304,200.4768126,0.237224773,0.042264144,0.007536934,0.042264145,1154.997258,57.25,42.75,2.14,25.22,1.26,14.63,1.26,2.683074215,0.231078162,4.5593,4.6687,0.7736,0.5777,0.6205,0.0496,0.0652,131.4
Isla Hermite,HER42PB,HER42PB1C,99,112.5,113.7,113.1,113.1,0.6,829,1316,1078,1078,243,0.0862,0.01992,17611.85714,51020.71429,1.27,97.71428571,530.8571429,241.1428571,146.4285714,11465.14286,16.42857143,119.8571429,1022.285714,605,27700.14286,5228.142857,5.293224596,1.665735829,0.189183562,-1.66573583,32928.28571,645.53374,1432.191062,0.084656167,31.36725621,101.5503628,70.36672644,34.81310645,2122.297845,26.80707085,122.725206,187.7717713,124.5445034,2112.353697,235.2831121,0.211693207,0.040272942,0.007673391,0.040272942,2329.050573,71.84,28.16,1.41,39.32,1.97,22.81,1.97,3.127199036,0.270082512,4.5593,4.7143,0.9343,0.3663,0.397,0.0316,0.0415,131.5
Isla Hermite,HER42PB,HER42PB1C,100,113.9,115,114.5,114.5,0.6,848,1324,1093,1094,238,0.0855,0.01902,18258,50108.66667,1.303333333,54,420.1666667,165,100.6666667,8924.833333,7.5,130.3333333,872.1666667,646,29367.16667,5246.333333,5.599625505,1.72234412,0.178710437,-1.722344119,34613.5,221.7097201,533.1377558,0.038297084,9.674709298,64.21656069,22.29798197,12.92542714,837.1421425,14.80202689,50.30573195,109.6839399,32.6863886,643.6115029,114.8018583,0.163559104,0.029216284,0.0052213,0.029216284,665.0966095,70.44,29.56,1.48,39.42,1.97,22.87,1.97,3.129826008,0.269600229,4.173,4.3524,0.9654,0.4051,0.4427,0.0346,0.0456,131.5
Isla Hermite,HER42PB,HER42PB1C,101,115.2,116.4,115.8,115.8,0.6,864,1334,1112,1109,235,0.0859,0.01865,17814,53008,1.392857143,79.42857143,503,233,135.4285714,14207.14286,31.14285714,142.2857143,901.5714286,569.7142857,26899,5174.714286,5.203451088,1.648749856,0.192398951,-1.648749855,32073.71429,208.6807769,1618.486227,0.100947888,16.9789786,35.4682957,56.23759122,28.80889413,1160.016872,17.5159791,74.40366094,192.5503026,83.69331771,394.2693665,181.6486666,0.191212459,0.036437278,0.006948953,0.036437279,456.3637856,71.18,28.82,1.44,34.82,1.74,20.2,1.74,3.005682604,0.258905333,4.3544,4.5852,0.9948,0.4027,0.4442,0.0346,0.0457,132
Isla Hermite,HER42PB,HER42PB1C,102,116.5,117.7,117.1,117.1,0.6,877,1344,1130,1125,234,0.0865,0.01841,19608.71429,57502,1.344285714,81.57142857,518.7142857,167.2857143,131,13703.71429,34,155.4285714,689.2857143,713.8571429,31114.42857,5530.571429,5.627541535,1.727410324,0.177790517,-1.727410323,36645,400.7250572,1788.374215,0.066044718,15.71471861,59.01331569,42.6290757,17.09775814,1493.78699,33.88214869,101.309521,105.5394307,66.36873906,618.7713248,119.1243848,0.139576058,0.024711398,0.004376431,0.024711398,663.53121,68.97,31.03,1.55,34.41,1.72,19.96,1.72,2.993730271,0.257976757,4.9832,5.3121,0.8997,0.4048,0.4518,0.035,0.0465,132.9
Isla Hermite,HER42PB,HER42PB1C,103,117.9,119.1,118.5,118.5,0.6,892,1358,1147,1141,233,0.0858,0.01796,19385.85714,54121.14286,1.338571429,58.57142857,370.8571429,95.71428571,86.42857143,11340.28571,0.357142857,67.28571429,678.8571429,675,30889,5459.428571,5.65443278,1.731497689,0.177184613,-1.731497689,36348.42857,934.1829636,2601.202634,0.05429198,11.54494323,105.8244278,26.74393567,25.52682996,1947.539791,0.944911183,57.03716416,200.3858183,133.9639255,2013.168316,130.1177123,0.26612344,0.046797022,0.008239722,0.046797021,2122.526078,76.19,23.81,1.19,38.05,1.9,22.07,1.9,3.09421922,0.266380449,4.3544,4.6723,0.9945,0.3108,0.349,0.0267,0.0355,133.2
Isla Hermite,HER42PB,HER42PB1C,104,119.2,120.3,119.8,119.8,0.6,902,1374,1164,1156,236,0.1045,0.02184,19923.14286,53143.85714,1.332857143,48.28571429,308.4285714,120.1428571,82,8038,0.357142857,50,588.5714286,686,33030.71429,5503.285714,6.007350031,1.79248797,0.166627611,-1.79248797,38534,266.5854638,1971.996317,0.097590007,12.10666876,44.79158084,17.68642202,19.42506971,1560.039636,0.944911183,67.04973279,77.93984249,90.43782395,175.157752,169.7711345,0.204639124,0.033985188,0.005648475,0.033985188,165.9116231,76.83,23.17,1.16,39.8,1.99,23.09,1.99,3.139399623,0.270567573,4.1793,4.5304,0.9886,0.2981,0.338,0.0311,0.0418,134.3
Isla Hermite,HER42PB,HER42PB1C,105,120.5,121.6,121.1,121.1,0.6,916,1382,1176,1168,233,0.1093,0.02228,19252.14286,52601.14286,1.288571429,86.28571429,452.5714286,132.7142857,94.71428571,8269.285714,0.357142857,114.1428571,615.8571429,714.5714286,32275.42857,5494.142857,5.877719797,1.771011276,0.170187293,-1.771011276,37769.57143,848.1398133,2706.120435,0.086106247,27.97447816,84.16027793,23.90058776,18.44554405,1089.634452,0.944911183,36.9613698,175.2640185,154.9976958,1276.258837,273.2254433,0.11346887,0.019114564,0.003220974,0.019114563,1535.338384,80.07,19.93,1,45.31,2.27,26.28,2.27,3.268808194,0.282351393,3.6289,3.9591,1.1759,0.2928,0.334,0.032,0.043,134.5
Isla Hermite,HER42PB,HER42PB1C,106,121.8,123,122.4,122.4,0.6,934,1389,1189,1180,227,0.1094,0.02162,19397.28571,53318.85714,1.407142857,70,454,134.5714286,81.42857143,8839.142857,11,134,737.5714286,680.7142857,32202.57143,5516.428571,5.835265704,1.763580299,0.171488125,-1.763580298,37719,1098.521084,2713.276398,0.108890509,31.84336666,117.7723793,38.7550304,38.93095231,1068.089483,23.51595203,82.32658542,256.4298846,103.628687,1740.532472,195.2791653,0.164359039,0.028136443,0.004820325,0.028136442,1916.847238,79.51,20.49,1.02,49.66,2.48,28.81,2.48,3.360722549,0.289295103,4.1542,4.578,1.0851,0.2797,0.3222,0.0306,0.0413,135
Isla Hermite,HER42PB,HER42PB1C,107,123.1,124.2,123.7,123.7,0.6,950,1393,1201,1192,222,0.1097,0.0209,19593.57143,54157,1.338571429,53.28571429,419.8571429,125.2857143,132.5714286,9245.714286,10.57142857,93.57142857,706.8571429,725.7142857,32543.57143,5528.285714,5.891138458,1.773012283,0.169894465,-1.773012282,38071.85714,523.6515563,1879.559612,0.058999596,17.90450861,78.75156839,43.99891774,32.69483722,1371.568411,11.3410338,51.98671992,96.53052811,121.3723119,1010.42431,227.3658684,0.188679632,0.031885886,0.005394164,0.031885885,1167.340057,76.16,23.84,1.19,30.43,1.52,17.65,1.52,2.870735783,0.247224838,3.808,4.2345,1.2181,0.3812,0.443,0.0418,0.0566,135.3
Isla Hermite,HER42PB,HER42PB1C,108,124.4,125.4,124.9,124.9,0.5,967,1401,1214,1203,217,0.1097,0.02026,19883.33333,52874.66667,1.331666667,61.83333333,336.6666667,150,100.8333333,6895.333333,2,58.33333333,625,814.1666667,33488.33333,5713.666667,5.865447181,1.768691842,0.170621534,-1.768691841,39202,95.50846385,1191.97981,0.060470378,12.68726396,17.87363048,27.00370345,18.17048889,1017.761203,4.898979486,68.21632258,58.4054792,152.8364049,263.7443206,173.1977675,0.179286563,0.030424268,0.005165459,0.030424269,331.7354368,77.6,22.4,1.12,41.52,2.08,24.08,2.08,3.18138162,0.274803728,3.3799,3.7872,1.1455,0.3307,0.3871,0.0363,0.0492,135.5
Isla Hermite,HER42PB,HER42PB1C,109,125.6,126.7,126.2,126.2,0.6,978,1410,1225,1215,216,0.1098,0.02001,18618.5,49772.66667,1.341666667,77.16666667,480.6666667,179.1666667,121.8333333,6856.666667,0.357142857,84.83333333,809.5,661.3333333,30760,5417.666667,5.680961197,1.736746315,0.176158291,-1.736746315,36177.66667,366.916203,1978.400128,0.056005952,23.94507604,95.16652072,28.79872682,44.12897763,1381.048104,0.944911183,88.46562421,85.2050468,95.24844706,860.5918893,190.8042627,0.170261259,0.029963494,0.005276934,0.029963494,980.322736,74.57,25.43,1.27,30.44,1.52,17.66,1.52,2.871302195,0.247133598,3.808,4.3107,1.1849,0.404,0.4775,0.0444,0.0605,136.4
Isla Hermite,HER42PB,HER42PB1D,117,126,127.2,126.6,126.6,0.6,981,1413,1229,1219,216,0.1088,0.01978,17537.42857,46614,1.311428571,68.85714286,480.5714286,151,112.8571429,5916.428571,16.85714286,97.28571429,970.8571429,643.4285714,28844,5364.857143,5.379554797,1.68131681,0.186373318,-1.681316809,34208.85714,771.6453972,2352.427753,0.079041882,29.23142471,159.3757166,16.46207763,39.91001784,1373.822994,37.64053033,75.62344056,180.1993605,78.7080198,1602.213261,205.162073,0.292358403,0.055098643,0.010418272,0.055098643,1692.510997,79.77,20.23,1.01,39.18,1.96,22.72,1.96,3.123245594,0.269434919,4.6635,5.6638,1.0395,0.2636,0.3333,0.0287,0.0415,144.6
Isla Hermite,HER42PB,HER42PB1D,118,127.3,128.4,127.9,127.9,0.6,995,1422,1241,1230,213,0.1098,0.01951,21380.66667,54446,1.331666667,40.16666667,284.6666667,75.83333333,47.5,5676.833333,0.357142857,44.33333333,390.3333333,850.8333333,37027.33333,6032.5,6.138307073,1.814292024,0.162994885,-1.814292024,43059.83333,425.0480757,483.2278965,0.12937027,14.07716828,45.58362279,22.13970792,35.88175024,1368.654437,0.944911183,54.62844192,119.652274,86.99061252,1350.880996,173.5531619,0.152856875,0.024800093,0.004025975,0.024800094,1482.445603,75.98,24.02,1.2,31.86,1.59,18.48,1.6,2.916689066,0.252527192,3.9915,4.8816,1.2745,0.403,0.513,0.0442,0.0642,145.1
Isla Hermite,HER42PB,HER42PB1D,119,128.4,129.6,129,129,0.6,1005,1433,1251,1241,214,0.1071,0.01898,21688.71429,51481.85714,1.33,23.28571429,243.7142857,42.57142857,27.57142857,1613,0.357142857,25.71428571,405.7142857,809,38013.14286,5897.714286,6.447008717,1.863514305,0.15514246,-1.863514304,43910.85714,157.2786426,961.6611372,0.052599113,12.12042746,67.14093209,20.09027246,22.11226766,287.1445629,0.944911183,34.05248051,144.8121936,102.6304049,387.7015298,124.9222615,0.099021109,0.015456279,0.002413087,0.015456278,485.2770441,81.77,18.23,0.91,57.01,2.85,33.07,2.85,3.498626527,0.301514533,4.6635,5.7571,1.1326,0.2526,0.3244,0.027,0.0395,146.2
Isla Hermite,HER42PB,HER42PB1D,120,129.7,130.9,130.3,130.3,0.6,1017,1444,1262,1253,214,0.1001,0.01752,21577.28571,53646,1.334285714,28.71428571,268.2857143,48.14285714,39.42857143,3061.142857,2,58.57142857,353.4285714,811,38755,6095.285714,6.360429948,1.849887147,0.157287496,-1.849887148,44850.28571,533.3087643,995.5892727,0.071380936,12.35198075,34.4853316,14.33444071,16.95933512,213.9099722,5.291502622,79.09879296,123.1244048,87.17224329,654.2206559,151.9338829,0.140950412,0.022031051,0.003444399,0.022031052,743.2506787,85.99,14.01,0.7,58.23,2.91,33.78,2.91,3.519868911,0.303221389,3.8869,4.8256,1.2609,0.2055,0.2654,0.0206,0.0302,146.7
Isla Hermite,HER42PB,HER42PB1D,121,130.9,132.2,131.6,131.6,0.7,1038,1449,1273,1266,206,0.1008,0.0169,20689.75,51304.5,1.2575,32.5,305.625,56.5,34.375,2484.875,3.125,78.125,623,822.625,36857.25,6022.75,6.122857,1.811566618,0.16347409,-1.811566617,42880,579.7407672,1766.652525,0.066062741,13.59621796,56.63148418,21.04417123,18.7688001,798.9765663,8.838834765,55.39839477,125.4728201,101.2266728,992.9735646,177.2453908,0.198226321,0.032568467,0.005355176,0.032568468,1066.200732,84.55,15.45,0.77,54.74,2.74,31.75,2.74,3.457892725,0.298413419,4.9392,6.1938,1.0271,0.1877,0.2447,0.0189,0.0278,147.2
Isla Hermite,HER42PB,HER42PB1D,122,132.3,133.4,132.9,132.9,0.6,1056,1455,1284,1278,200,0.1,0.01604,20371.71429,50653.28571,1.4,44.57142857,365.1428571,105,66.85714286,3149.142857,8.857142857,72,727.8571429,728.7142857,35521.85714,5883.428571,6.041427049,1.798324485,0.165628654,-1.798324486,41405.28571,424.4324502,1577.664383,0.096953597,6.924765769,41.67104739,22.25608531,16.45629131,405.3695551,15.8159052,61.08736913,144.9004584,137.256104,755.2439845,204.9250734,0.1635488,0.02718094,0.00452004,0.02718094,894.8906291,82.51,17.49,0.87,57.49,2.87,33.35,2.88,3.507057772,0.302858362,4.0765,5.1466,1.2515,0.2652,0.3481,0.0265,0.0391,147.3
Isla Hermite,HER42PB,HER42PB1D,123,133.5,134.6,134.1,134.1,0.6,1073,1461,1298,1290,194,0.1001,0.01544,20003.66667,50769,1.26,55.16666667,420.5,86,52.66666667,3111.333333,2.166666667,32.66666667,644.1666667,825.3333333,36043.33333,5900.5,6.110178478,1.809577578,0.163786106,-1.809577577,41943.83333,365.503306,1497.568963,0.065421709,32.78668429,180.139668,41.99047511,31.9541338,1310.155818,5.307227776,50.85928299,222.339755,36.83838578,864.3653549,106.8732895,0.182866985,0.030240731,0.005003959,0.03024073,872.3961065,86.3,13.7,0.69,59.18,2.96,34.33,2.96,3.536019607,0.304882553,3.7179,4.7273,1.2277,0.1949,0.2576,0.0195,0.0288,147.6
Isla Hermite,HER42PB,HER42PB1D,124,134.7,135.7,135.2,135.2,0.5,1089,1468,1310,1302,189,0.1005,0.01501,21189.66667,52035.16667,1.235,27.16666667,244.6666667,25.83333333,30,1533,25.83333333,36.5,421.1666667,795.3333333,39127.83333,6121.833333,6.393438604,1.855056141,0.156478237,-1.85505614,45249.66667,313.8551683,621.6029011,0.08093207,17.85963792,22.59793501,18.92529172,15.6332978,199.4953634,41.45559874,74.41975544,122.0711541,104.9488764,456.9828954,113.1696367,0.145034316,0.022818932,0.003591528,0.022818932,457.3828447,77.31,22.69,1.13,55.88,2.79,32.42,2.8,3.478775516,0.300449459,3.5489,4.5479,0.8376,0.2459,0.3274,0.0247,0.0366,148.1
Isla Hermite,HER42PB,HER42PB1D,125,135.8,137,136.4,136.4,0.6,1103,1474,1322,1314,186,0.1,0.0146,21582.14286,53711.14286,1.362857143,27.57142857,312.4285714,53.14285714,31.14285714,2126.857143,7.285714286,50.14285714,455.4285714,856.5714286,39517,6309.571429,6.263661977,1.834641064,0.159690719,-1.834641064,45826.57143,396.7154432,1144.763793,0.061023025,10.43802572,35.98081499,20.73184806,12.19875091,358.5839876,19.27618812,49.6031873,52.41137645,111.6943107,566.7003912,78.58086523,0.106178557,0.017032187,0.002732926,0.017032187,586.6395421,84.17,15.83,0.79,51.95,2.6,30.13,2.6,3.405521353,0.29387174,4.8578,6.2884,0.9692,0.1823,0.2451,0.0182,0.0272,149
Isla Hermite,HER42PB,HER42PB1D,126,137.1,138.3,137.7,137.7,0.6,1117,1482,1337,1326,183,0.1005,0.01428,20788,51764.71429,1.3,27.28571429,223.5714286,41.57142857,32.28571429,2286,13.57142857,5.571428571,464,848,37975.71429,6116.285714,6.211746308,1.826062525,0.161107932,-1.826062526,44092,290.7880098,998.9847704,0.071414284,11.98212955,31.22422747,15.96722834,24.80399353,461.5589525,25.28410003,14.74061445,54.09867528,99.52051715,553.0644068,118.8187896,0.184301844,0.029803837,0.004822298,0.029803838,499.9696657,83.26,16.74,0.84,42.84,2.14,24.85,2.14,3.212857753,0.276680708,4.2537,5.5405,0.9715,0.1954,0.2642,0.0196,0.0293,149.5
Isla Hermite,HER42PB,HER42PB1D,127,138.3,139.5,138.9,138.9,0.6,1128,1492,1350,1339,182,0.0986,0.01384,21067.14286,51617.14286,1.35,24.57142857,246,40.14285714,31.85714286,2554.857143,4.714285714,13.71428571,450.5714286,940.5714286,37509.42857,5940.285714,6.319070164,1.84288263,0.158471198,-1.84288263,43449.71429,356.0633972,874.9941769,0.087559504,13.77022322,37.41657387,21.72117685,26.36556195,860.175259,9.741907509,24.14342068,104.3389623,107.3186177,858.5627248,149.9396704,0.251541919,0.040265097,0.006456539,0.040265097,810.5715503,81.3,18.7,0.93,51.21,2.56,29.71,2.56,3.391483689,0.292231513,4.7689,6.2711,1.0158,0.2336,0.3189,0.023,0.0347,150.5
Isla Hermite,HER42PB,HER42PB1D,128,139.6,140.8,140.2,140.2,0.6,1142,1502,1363,1352,180,0.0911,0.01252,21582.71429,52891.85714,1.308571429,26,246.1428571,38.28571429,25.57142857,2691.142857,0.357142857,8.428571429,413.5714286,881.4285714,38383.85714,6057,6.338769677,1.84650548,0.157815795,-1.846505479,44440.85714,77.82183559,310.657061,0.095991071,17.71063711,28.24552219,19.17215242,8.521681032,343.6468287,0.944911183,14.62711116,74.6566745,73.56823849,334.681156,99.90328657,0.129806182,0.02043468,0.00321786,0.02043468,324.5059982,79.21,20.79,1.04,39.13,1.96,22.7,1.96,3.122364924,0.269596267,3.9811,5.2631,1.1665,0.3062,0.4201,0.0279,0.0421,150.9
Isla Hermite,HER42PB,HER42PB1D,129,140.8,142,141.4,141.4,0.6,1177,1505,1373,1365,164,0.0903,0.01123,22009.28571,54458.14286,1.421428571,15.57142857,199.7142857,33,30.57142857,2514.571429,1.857142857,25.42857143,475.1428571,904.7142857,39579.57143,6327.285714,6.260691399,1.833878045,0.159860638,-1.833878044,45906.85714,269.7466183,341.3861101,0.055506327,8.657504314,45.28691601,10.66145706,18.6266578,748.1717399,4.913538149,47.89870264,111.408301,100.7368094,627.3711972,229.4171704,0.191352093,0.031262068,0.005111586,0.031262069,759.8239771,80.48,19.52,0.98,44.94,2.25,26.07,2.25,3.260785228,0.281425653,3.8869,5.1754,1.256,0.3046,0.4208,0.0275,0.0414,150.6
Isla Hermite,HER42PB,HER42PB1D,130,142,143.2,142.6,142.6,0.6,1208,1509,1383,1378,150,0.0911,0.0103,21990.28571,54219,1.424285714,14.71428571,197.8571429,23.14285714,22.85714286,2262.714286,0.357142857,43.57142857,300,856,39856.28571,6283.571429,6.344962178,1.847374394,0.157695787,-1.847374393,46139.85714,568.631021,1113.418909,0.079761549,14.44200224,32.27707428,15.76312756,10.25391911,581.7722104,0.944911183,65.59435225,82.90556877,108.9908253,921.2038707,155.710048,0.164087916,0.025870163,0.004081269,0.025870163,995.7319634,79.54,20.46,1.02,25.6,1.28,14.85,1.28,2.697999865,0.232554871,3.8869,5.2143,1.1795,0.3033,0.4221,0.0276,0.0416,150.5
Isla Hermite,HER42PB,HER42PB1D,131,143.2,144.4,143.8,143.8,0.6,1244,1514,1395,1392,135,0.0907,0.00917,21521.14286,52980.28571,1.387142857,20.28571429,236.4285714,27.42857143,14.42857143,2204.142857,0.357142857,37.28571429,261.7142857,949,38842.85714,5957.142857,6.522793948,1.875052635,0.153384976,-1.875052634,44800,562.8440958,1568.404467,0.112947523,10.49943309,42.66480651,16.06089602,16.00892608,357.9117343,0.944911183,47.84249954,87.39320013,100.1415665,947.583493,175.3448303,0.158190211,0.024115505,0.003678249,0.024115506,1062.857783,80.13,19.87,0.99,47.58,2.38,27.6,2.38,3.317815773,0.286101505,4.173,5.646,1.2803,0.3175,0.4455,0.0288,0.0433,150.4
Isla Hermite,HER42PB,HER42PB1D,132,144.5,145.7,145.1,145.1,0.6,1277,1520,1407,1405,122,0.091,0.00825,22458.71429,55145.71429,1.297142857,18,255.4285714,18.85714286,30.14285714,1752.285714,2.571428571,48.28571429,348.1428571,881.4285714,40373,6326.285714,6.383923951,1.853657765,0.156682633,-1.853657765,46699.28571,198.152058,568.9214106,0.057940857,5.597618541,53.26304893,14.56512469,15.48578457,303.5570865,6.803360514,49.77520898,71.87356624,79.38693667,458.0553096,156.083006,0.10927308,0.017077856,0.002669707,0.017077857,591.0938206,83.73,16.27,0.81,55.31,2.77,32.08,2.77,3.468232783,0.299470225,4.1542,5.658,1.2223,0.2375,0.3354,0.0216,0.0325,150.3
Isla Hermite,HER42PB,HER42PB1D,133,145.7,146.9,146.3,146.3,0.6,1302,1528,1420,1419,113,0.0911,0.00762,22549.42857,54597.85714,1.318571429,23.57142857,219.5714286,15,33,897.1428571,0.357142857,16.57142857,289.8571429,900,40960.14286,6302.571429,6.502631327,1.871861797,0.153889602,-1.871861797,47262.71429,264.1583219,536.4632415,0.072440452,13.28980992,24.17889674,12.62273082,12.98717316,186.30211,0.944911183,27.94552524,71.99173233,122.9349421,535.2368412,164.8523149,0.185353841,0.028314035,0.00432711,0.028314035,573.3715242,84.71,15.29,0.76,58.76,2.94,34.08,2.94,3.528710702,0.304413423,4.1542,5.6996,1.2218,0.2205,0.3135,0.0201,0.0302,150.6
Isla Hermite,HER42PB,HER42PB1D,134,147,148.2,147.6,147.6,0.6,1326,1538,1434,1433,106,0.0907,0.00709,22335,54150,1.301428571,25.28571429,205.5714286,22.42857143,22.85714286,956.2857143,0.357142857,13.85714286,325.4285714,930,40669.57143,6381,6.374792999,1.852113959,0.156942095,-1.852113959,47050.57143,637.8215529,1643.669168,0.077980462,17.90450861,44.033537,10.87592361,13.8374922,127.9214789,0.944911183,17.63924197,87.15476109,126.256353,1008.836931,146.2110347,0.150769607,0.023497928,0.003663549,0.023497928,1091.480166,82.42,17.58,0.88,58.29,2.91,33.81,2.92,3.520756617,0.304070078,3.9588,5.467,1.099,0.2344,0.3354,0.0213,0.0321,150.9
Isla Hermite,HER42PB,HER42PB1D,135,148.2,149.4,148.8,148.8,0.6,1347,1551,1448,1447,102,0.09,0.00672,21296.14286,52296.85714,1.261428571,18,161.1428571,38,19,933.5714286,0.357142857,34.28571429,365.8571429,894.4285714,39628.71429,6049.428571,6.551322838,1.879614783,0.152656897,-1.879614782,45678.14286,421.3812322,1088.470246,0.094943592,9.933109617,26.75461687,18.88562063,13.8443731,152.1291744,0.944911183,45.50719462,107.0894152,122.0858402,661.8888916,110.8405118,0.072172595,0.011047253,0.001691177,0.011047252,754.5160543,83.67,16.33,0.82,59.16,2.96,34.31,2.96,3.535436857,0.30501,3.7938,5.2772,1.2377,0.2416,0.3482,0.0217,0.033,151.6
Isla Hermite,HER42PB,HER42PB1D,136,149.5,150.6,150.1,150.1,0.6,1362,1562,1462,1460,100,0.0623,0.0045,21854.5,53771.83333,1.24,10.33333333,244,35.5,23.83333333,1184.5,1.5,74.83333333,374,851.6666667,40133.33333,6180.5,6.495118466,1.870924578,0.154000615,-1.870924579,46313.83333,199.9507439,260.7737845,0.049799598,11.96104789,11.40175425,16.04680654,11.92336642,66.62957301,3.674234614,82.58187856,89.71064597,100.5259502,276.8650694,111.7492729,0.113271109,0.017397018,0.002672447,0.017397017,327.4003156,84.45,15.55,0.78,44.13,2.21,25.6,2.21,3.242592351,0.279926918,4.0765,5.7173,1.1489,0.2115,0.3072,0.0132,0.0201,152.5
