"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-7.29394142629526,6.8e-05,4.14732074594836,0.563265912,4.0469453763088,2.68497077874704,5.40891997387055
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-7.5937064133003,5.04e-05,3.98581176538193,0.907980366,3.96961533629034,2.60811727298688,5.33111339959379
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-6.28494258375638,0.000186416,2.9208769665228,0.125641085,4.3072356845655,2.94309103468327,5.67138033444774
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-7.90235626176672,3.7e-05,3.92031701424788,0.425761379,3.88999327845075,2.52890521164471,5.25108134525678
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-7.04115182355621,8.75e-05,4.13141583461,0.072783962,4.11215722873815,2.74972083511052,5.47459362236579
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-7.60417982423947,4.98e-05,4.07082857391697,0.854908221,3.96691352212869,2.60543071309465,5.32839633116274
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-8.16669478306193,2.84e-05,3.70924006859846,1.397062702,3.82180216435697,2.46100011787239,5.18260421084156
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-7.98098641167248,3.42e-05,3.56736199121857,0.65822487,3.86970914620562,2.50871243876779,5.23070585364344
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-7.9339752807288,3.58e-05,3.99017343155803,2.19762822,3.88183655532537,2.52078586538234,5.24288724526841
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-6.70133152776276,0.000122927,4.91283945473156,1.154440273,4.19982029217775,2.83667680390178,5.56296378045372
"Bird Island","BI10","BI10.13",519,491,492,491.5,-6.44770729310368,0.000158415,4.55133415062563,2.09078523,4.26524745367446,2.90151180123834,5.62898310611058
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-6.90484152808023,0.000100292,4.04373556119629,0.139519515,4.14732104393018,2.78461289993378,5.51002918792657
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-5.20204219794975,0.000550531,3.85202334841802,2.313488133,4.58659029167652,3.21914955144696,5.95403103190607
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-4.71762704344746,0.000893636,5.08084255316048,2.671233854,4.71155432986347,3.34231680635056,6.08079185337638
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-7.8699695377593,3.82e-05,3.74234655648046,0.624513994,3.89834804559211,2.53722080320223,5.25947528798199
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-8.37525101877563,2.31e-05,3.56730361985049,0.354209559,3.76800114438139,2.40738233395712,5.12861995480566
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-7.98497796497178,3.41e-05,3.46359276291516,0.194782107,3.86867944964414,2.50768723813546,5.22967166115282
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-12.3984445381776,4.125e-07,3.32192060483868,0.146881689,2.73014239054324,1.36573276233488,4.0945520187516
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-9.12436453096891,1.09e-05,3.3650311178055,0.506351959,3.57475316550619,2.21448369386373,4.93502263714865
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-9.55989784814605,7.05e-06,3.29588221608711,0.615627918,3.46239912048187,2.10211055178827,4.82268768917547
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-7.93720910987346,3.57e-05,3.60853466875703,0.11811816,3.88100232802061,2.51995541232974,5.24204924371149
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-7.7782197585468,4.19e-05,3.86912466450018,0.728086669,3.92201663400556,2.56077351338173,5.2832597546294
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-7.33852742590181,6.5e-05,3.75162665085004,0.234246679,4.03544357562058,2.67354474008598,5.39734241115518
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-10.0066283114556,4.51e-06,3.79044148733808,0.509173347,3.3471565601337,1.98667866005143,4.70763446021597
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-8.83585694458786,1.45e-05,3.64445575571748,0.566276761,3.6491791464167,2.2888323550006,5.00952593783279
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-8.5286637271956,1.98e-05,3.42180023705642,0.275620471,3.72842543875952,2.36791751759011,5.08893335992892
