Location,Site,Section,Sample_ID,field_min_depth,field_max_depth,field_depth_mid,strat_min_depth,strat_max_depth,strat_depth_mid,depth,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,accrate_cmyr-1,kcps,cps,MSE,K,K_sd,Ca,Ca_sd,Ti,Ti_sd,Mn,Mn_sd,Fe,Fe_sd,Co,Co_sd,Ni,Ni_sd,Cu,Cu_sd,Zn,Zn_sd,Rb,Rb_sd,Sr,Sr_sd,Zr,Zr_sd,Mo_inc,Mo_coh,coh_inc,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,dry_mass_pc,dry_mass_err
Kerguelen,KER3,CAT2-S3-1E,177,201.6,202.7,202.1,201.6,202.7,202.1,202.1,10808.21,11154.19,11028.51,11014.35,0.06868,23686,56209.83333,1.290833333,20.91666667,2.091666667,169.6666667,16.96666667,121.4166667,12.14166667,40.41666667,4.041666667,1391.833333,139.1833333,73.25,7.325,244.6666667,24.46666667,127.5833333,12.75833333,97.83333333,9.783333333,10.08333333,1.008333333,226.8333333,22.68333333,1665.25,166.525,43203.25,6446.083333,0.149211874,545.7532118,185.0432177,0.004169422,5185.884967,933.4592941,8912.586825,1158.636287,2013.3191,281.864674,126.2715705,15.15258846,5241.125535,943.4025963,1.716659161,0.120166141,10.9175411,5.895472194,13.11197215,1.835676101,76.3419094,6.870771846,15.78377328,2.525403725,81.49647786,1.629929557,605.8587744,30.29293872,25.27742393,2.527742393
Kerguelen,KER3,CAT2-S3-1E,181,207,208.1,207.5,207,208.1,207.5,207.5,10887.04,11188.22,11110.68,11092.98,0.01844,24427,62999.2,1.34,2,0.2,193.6,19.36,72.6,7.26,34.2,3.42,8821.4,882.14,74.8,7.48,273.2,27.32,131.6,13.16,59.8,5.98,3.6,0.36,198.6,19.86,1284.4,128.44,43344,6470.4,0.149386262,1511.531508,200.3204932,0.005733552,2111.546111,380.0783,9632.985674,1252.288138,925.9678774,129.6355028,54.61148695,6.553378434,9051.448288,1629.260692,10.43196843,0.73023779,27.65214913,14.93216053,5.623204587,0.787248642,89.9339509,8.094055581,2.277013402,0.364322144,91.41696835,1.828339367,195.2366924,9.76183462,16.55729191,1.655729191
Marion Island,PB1,PB1_1A,4,5,6.3,5.7,5,6.3,5.7,5.7,-35.01,534.97,111.11,147.84,0.02554,21886.23077,51097.61538,1.358461538,64.69230769,6.469230769,115.6153846,11.56153846,30.76923077,3.076923077,55.07692308,5.507692308,1038.230769,103.8230769,64.15384615,6.415384615,204.2307692,20.42307692,104.5384615,10.45384615,0.181818182,0.018181818,34.53846154,3.453846154,62.30769231,6.230769231,886.6923077,88.66923077,40130.07692,5827.076923,0.145120525,2383.093349,421.9489427,0.002974175,2134.314662,384.1766392,3780.755735,491.4982456,483.9049853,67.74669794,90.58997647,10.87079718,3050.532794,549.0959029,1.690889426,0.11836226,3.447393088,1.861592268,9.794512059,1.371231688,32.22505588,2.900255029,0.868594897,0.138975184,81.06532941,1.621306588,6.897431912,0.344871596,28.41964251,2.841964251
Marion Island,PB1,PB1_1A,7,9.8,11.1,10.4,9.8,11.1,10.4,10.4,28.2,833.66,299.48,331.9,0.02777,23303.71429,57021.57143,1.264285714,34.42857143,3.442857143,138.5714286,13.85714286,72.78571429,7.278571429,25.78571429,2.578571429,3249.714286,324.9714286,86.85714286,8.685714286,233.9285714,23.39285714,141.2857143,14.12857143,2.285714286,0.228571429,22.28571429,2.228571429,187.5714286,18.75714286,968.8571429,96.88571429,42628.85714,6302.285714,0.147880167,847.7820708,115.6296665,0.003362614,2089.942677,376.1896819,6525.57179,848.3243327,1408.35037,197.1690518,86.46016016,10.37521922,7851.216036,1413.218886,2.851308267,0.199591579,5.334838241,2.88081265,13.40015169,1.876021237,31.8213276,2.863919484,1.338842032,0.214214725,104.8784032,2.097568064,17.18644975,0.859322488,70.38997719,7.038997719
Marion Island,PB1,PB1_1A,9,12.6,13.8,13.2,12.6,13.8,13.2,13.2,80.23,959.32,402.66,432.72,0.02685,22344.46154,54220.76923,1.322307692,19.76923077,1.976923077,115.6923077,11.56923077,56.61538462,5.661538462,25.15384615,2.515384615,2784.923077,278.4923077,63.84615385,6.384615385,211.7692308,21.17692308,100.5384615,10.05384615,1.076923077,0.107692308,5.230769231,0.523076923,133.5384615,13.35384615,883.3076923,88.33076923,41067.15385,6062.538462,0.147634556,1708.77626,259.7699673,0.002370346,1779.04261,320.2276698,4940.432966,642.2562856,1241.462931,173.8048103,55.81310149,6.697572179,8344.923993,1502.086319,2.134905215,0.149443365,5.589422519,3.01828816,11.97926549,1.677097169,24.29654636,2.186689172,1.014046175,0.162247388,94.53614478,1.890722896,15.76503787,0.788251894,24.25268384,2.425268384
Marion Island,PB1,PB1_1A,14,19.4,20.7,20.1,19.4,20.7,20.1,20.1,228.56,1313.17,661.77,689.71,0.02647,21344,55060.5,1.252142857,15.71428571,1.571428571,126,12.6,143.2857143,14.32857143,18.14285714,1.814285714,6043.857143,604.3857143,62.5,6.25,194.3571429,19.43571429,109.2857143,10.92857143,7.5,0.75,31.07142857,3.107142857,116,11.6,892.3571429,89.23571429,39068.78571,5818.5,0.148946779,373.9010932,91.22562899,0.002973005,1462.794157,263.3029483,6131.18343,797.0538459,2277.256134,318.8158588,62.90213663,7.548256396,10691.94331,1924.549796,2.998855814,0.209919907,8.261052616,4.460968413,11.24002965,1.573604151,21.32425029,1.919182526,1.446039186,0.23136627,92.32272965,1.846454593,27.06353779,1.35317689,28.08949975,2.808949975
Marion Island,PB1,PB1_1A,16,22.3,23.5,22.9,22.3,23.5,22.9,22.9,314.15,1415.92,774.81,795.48,0.02647,20499.53846,50354,1.313076923,14.30769231,1.430769231,103.6923077,10.36923077,139.1538462,13.91538462,21.69230769,2.169230769,1944.076923,194.4076923,66.84615385,6.684615385,189.3076923,18.93076923,89.23076923,8.923076923,5.230769231,0.523076923,14.92307692,1.492307692,159.4615385,15.94615385,810.7692308,81.07692308,38739.15385,5718.153846,0.147600634,472.1078348,176.954724,0.003996293,1354.604703,243.8288465,6943.504909,902.6556382,2862.642661,400.7699725,71.5155,8.58186,7986.619879,1437.591578,3.571440727,0.250000851,7.700557879,4.158301255,11.60429285,1.624600999,22.50065448,2.025058903,1.729952721,0.276792435,111.3330188,2.226660376,33.63395636,1.681697818,32.86456422,3.286456422
Marion Island,PB1,PB1_1A,17,23.7,24.9,24.3,23.7,24.9,24.3,24.3,337.82,1490.56,829.78,848.37,0.02684,21543,53523.92308,1.347692308,7.153846154,0.715384615,100.6153846,10.06153846,104.1538462,10.41538462,18.23076923,1.823076923,4082.769231,408.2769231,50.38461538,5.038461538,200.6923077,20.06923077,104.4615385,10.44615385,6.153846154,0.615384615,35.61538462,3.561538462,150.1538462,15.01538462,954.3846154,95.43846154,39635.15385,5831.307692,0.147154705,771.3963363,162.8349802,0.004268201,1102.266789,198.408022,6534.507184,849.4859339,2202.675675,308.3745945,65.84935956,7.901923147,8570.237082,1542.642675,3.434464783,0.240412535,8.044716196,4.344146746,11.43140635,1.600396889,21.58351439,1.942516295,1.406166493,0.224986639,101.3618316,2.027236632,27.17845392,1.358922696,31.47956371,3.147956371
Marion Island,PB1,PB1_1A,22,30.4,31.6,31,30.4,31.6,31,31.0,513.78,1760.4,1080.71,1098,0.02650,22876.84615,54689.61538,1.250769231,10.38461538,1.038461538,153.3846154,15.33846154,135.5384615,13.55384615,33.61538462,3.361538462,1401.692308,140.1692308,51.23076923,5.123076923,234.5384615,23.45384615,124.2307692,12.42307692,0.181818182,0.018181818,43.07692308,4.307692308,207.1538462,20.71538462,950.0769231,95.00769231,42683.07692,6365.846154,0.149119361,954.1762994,233.4162398,0.003357047,1144.77978,206.0603604,8345.148352,1084.869286,2912.205495,407.7087693,83.23987912,9.988785494,8371.598901,1506.887802,4.068094505,0.284766615,8.92706044,4.820612638,13.55326154,1.897456616,18.08953077,1.628057769,1.945437912,0.311270066,129.978,2.59956,34.46506593,1.723253297,40.47366511,4.047366511
Marion Island,PB1,PB1_1A,28,38.5,39.8,39.2,38.5,39.8,39.2,39.2,767.05,2122.31,1394.57,1407.47,0.02709,21749.42857,56612.21429,1.285,18.28571429,1.828571429,370.2142857,37.02142857,757.6428571,75.76428571,80.85714286,8.085714286,7204.214286,720.4214286,96.14285714,9.614285714,208.8571429,20.88571429,119.8571429,11.98571429,7.5,0.75,13.71428571,1.371428571,680,68,909.7142857,90.97142857,37951.35714,6005.214286,0.158260431,629.9064164,131.4546886,0.003722228,3227.770248,580.9986446,23434.69076,3046.509799,10129.00989,1418.061385,323.9125641,38.86950769,26108.88564,4699.599415,12.9706968,0.907948776,23.03441319,12.43858312,33.18613386,4.64605874,52.60385462,4.734346916,6.18584993,0.989735989,270.9112707,5.418225414,116.7050439,5.835252195,36.81900645,3.681900645
Marion Island,PB1,PB1_1A,32,44,45.3,44.7,44,45.3,44.7,44.7,923.43,2350.22,1597.9,1610.52,0.02620,17843.81818,53673.90909,1.360909091,17.90909091,1.790909091,599.7272727,59.97272727,1472.363636,147.2363636,131.6363636,13.16363636,15633.63636,1563.363636,199.2727273,19.92727273,188.1818182,18.81818182,137.0909091,13.70909091,36.90909091,3.690909091,67,6.7,1459.272727,145.9272727,862,86.2,26079.63636,4919.090909,0.188784788,1188.488727,222.6654237,0.008324653,4573.268115,823.1882607,37810.7568,4915.398384,15989.14162,2238.479827,523.7464391,62.84957269,41892.79642,7540.703356,18.97802487,1.328461741,31.2414405,16.87037787,45.7672747,6.407418458,87.38332267,7.86449904,8.593039332,1.374886293,385.7181504,7.714363008,197.5983924,9.87991962,41.3738341,4.13738341
Marion Island,PB1,PB1_1B,39,46.4,47.6,47,46.4,47.6,47,47.0,1017.37,2449.54,1686.77,1698.31,0.02604,18223.53846,54931,1.334615385,19.46153846,1.946153846,509.3846154,50.93846154,1038.692308,103.8692308,122.3846154,12.23846154,16753.92308,1675.392308,175.2307692,17.52307692,185.9230769,18.59230769,119.8461538,11.98461538,41.38461538,4.138461538,37.92307692,3.792307692,1200.769231,120.0769231,817.1538462,81.71538462,27081.38462,4963.846154,0.183735067,1760.984173,170.5983813,0.008714645,4438.860201,798.9948362,35780.25835,4651.433586,14153.99091,1981.558727,517.3790221,62.08548265,41782.67485,7520.881473,22.23236511,1.556265558,41.34347364,22.32547577,44.24220161,6.193908225,77.76789376,6.999110438,8.614199678,1.378271948,341.4057384,6.828114768,176.5003252,8.82501626,27.67460241,2.767460241
Marion Island,PB1,PB1_1B,41,49.3,50.5,49.9,49.3,50.5,49.9,49.9,1108.64,2580.81,1802.32,1809.68,0.02674,16071.90909,66787.09091,1.356363636,69.36363636,6.936363636,1364.181818,136.4181818,2255.181818,225.5181818,259.0909091,25.90909091,37993.90909,3799.390909,238.0909091,23.80909091,171.7272727,17.17272727,104.5454545,10.45454545,60.27272727,6.027272727,72.18181818,7.218181818,1738.272727,173.8272727,726.1818182,72.61818182,16348,4016.909091,0.247630758,2198.612017,347.3880984,0.019098787,8579.334172,1544.280151,60397.75166,7851.707716,19379.59354,2713.143096,1055.296149,126.6355379,74332.03609,13379.7665,35.14007772,2.45980544,47.34327699,25.56536957,50.31560728,7.044185019,103.8651099,9.347859891,16.4500648,2.632010368,511.7163841,10.23432768,243.6359699,12.1817985,26.73751232,2.673751232
Marion Island,PB1,PB1_1B,42,50.6,51.8,51.2,50.6,51.8,51.2,51.2,1169.61,2618.79,1851.36,1858.3,0.02680,15603.69231,65775.23077,1.354615385,80.46153846,8.046153846,1542.923077,154.2923077,2497,249.7,257.7692308,25.77692308,36975.38462,3697.538462,194.6923077,19.46923077,171,17.1,124.6923077,12.46923077,79.15384615,7.915384615,61.76923077,6.176923077,1607.846154,160.7846154,701.9230769,70.19230769,16194.46154,3884.615385,0.242483117,2480.248631,340.9397646,0.02124784,6114.128317,1100.543097,51827.23723,6737.54084,18233.81632,2552.734285,880.5487604,105.6658512,65826.87683,11848.83783,32.34773869,2.264341708,72.51241901,39.15670627,51.72438273,7.241413582,95.36897347,8.583207612,11.75398313,1.880637301,440.388663,8.80777326,228.9655343,11.44827672,24.29736534,2.429736534
Marion Island,PB1,PB1_1B,44,53.3,54.5,53.9,53.3,54.5,53.9,53.9,1266.41,2707.09,1950.3,1959.04,0.02689,16945.46154,76043.46154,1.376923077,118.2307692,11.82307692,2186.923077,218.6923077,2986.846154,298.6846154,337,33.7,45487.84615,4548.784615,215.6923077,21.56923077,223.5384615,22.35384615,140.1538462,14.01538462,124.8461538,12.48461538,60.46153846,6.046153846,1737.153846,173.7153846,671.1538462,67.11538462,16203.07692,4008.076923,0.250592846,2363.368869,231.3141664,0.025376638,6085.950991,1095.471178,50668.12079,6586.855703,17231.49344,2412.409082,807.1621441,96.85945729,61529.99604,11075.39929,44.30881777,3.101617244,85.66749658,46.26044815,55.39246919,7.754945687,97.01418486,8.731276637,12.38336299,1.981338078,437.9821679,8.759643358,218.5784771,10.92892386,31.01118031,3.101118031
Marion Island,PB1,PB1_1B,45,54.7,55.8,55.2,54.7,55.8,55.2,55.2,1306.48,2761.21,2000.83,2007.38,0.02743,16674,77864.16667,1.378333333,118.1666667,11.81666667,2209.916667,220.9916667,3336.916667,333.6916667,332.8333333,33.28333333,48023.5,4802.35,259,25.9,178,17.8,106.0833333,10.60833333,102.9166667,10.29166667,62.16666667,6.216666667,2075.25,207.525,704.0833333,70.40833333,14820.66667,3984,0.26950347,1368.919237,282.4474207,0.011653478,5971.77161,1074.91889,52137.26958,6777.845045,17539.18581,2455.486013,795.0788946,95.40946735,62090.22227,11176.24001,46.36802899,3.245762029,110.4083356,59.62050122,54.30724473,7.603014262,99.41379483,8.947241535,11.91461022,1.906337635,460.3240616,9.206481232,220.0644131,11.00322066,19.89352741,1.989352741
Marion Island,PB1,PB1_1B,46,56,57.7,56.8,56,57.7,56.8,56.8,1366.64,2815.74,2061.65,2065.72,0.02714,15703.22222,77928,1.403888889,172.2222222,17.22222222,2910,291,3258.777778,325.8777778,434.9444444,43.49444444,50206.16667,5020.616667,201.0555556,20.10555556,148.7777778,14.87777778,130.8333333,13.08333333,105,10.5,85.22222222,8.522222222,1986,198.6,654.5555556,65.45555556,12691.55556,3692.277778,0.294419522,1860.554099,300.1573716,0.030618416,7275.637169,1309.61469,59688.22795,7759.469634,18368.00203,2571.520284,966.1091978,115.9331037,69022.61633,12424.07094,36.58043093,2.560630165,62.43668675,33.71581085,62.48854446,8.748396224,98.6333706,8.877003354,14.90909256,2.38545481,498.3007666,9.966015332,235.4340181,11.77170091,27.0545809,2.70545809
Marion Island,PB1,PB1_1B,52,64.3,65.4,64.9,64.3,65.4,64.9,64.9,1628.46,3102.28,2361.38,2364.12,0.02588,15811.5,71909.25,1.430833333,90.41666667,9.041666667,2369.583333,236.9583333,3602.5,360.25,284.5833333,28.45833333,41813.91667,4181.391667,212,21.2,131.3333333,13.13333333,130.8333333,13.08333333,124.8333333,12.48333333,59.33333333,5.933333333,2464.916667,246.4916667,765.4166667,76.54166667,14497.16667,3880.5,0.26823745,970.043751,156.075448,0.011196424,5582.114343,1004.780582,53503.31048,6955.430362,19759.52586,2766.33362,675.5517271,81.06620725,55145.10882,9926.119588,23.6322384,1.654256688,37.44748852,20.2216438,48.02260133,6.723164186,97.63871281,8.787484153,10.19846496,1.631754394,551.4510882,11.02902176,232.6041937,11.63020969,43.90873382,4.390873382
Marion Island,PB1,PB1_1B,54,66.9,68.1,67.5,66.9,68.1,67.5,67.5,1737.58,3192.04,2465.03,2464.58,0.02662,17487.38462,67951.38462,1.383846154,58.38461538,5.838461538,1443.076923,144.3076923,3015.307692,301.5307692,230.3076923,23.03076923,33420.23077,3342.023077,236.1538462,23.61538462,157.9230769,15.79230769,137.2307692,13.72307692,59.69230769,5.969230769,53.15384615,5.315384615,2032.538462,203.2538462,871,87.1,19994.84615,4481.076923,0.22515501,2173.722723,330.9102249,0.013989081,5139.243725,925.0638705,48214.4705,6267.881165,20035.274,2804.93836,622.734525,74.728143,49708.5435,8947.53783,21.47423775,1.503196643,44.00779775,23.76421079,44.9569015,6.29396621,85.7867325,7.720805925,10.06049975,1.60967996,496.7792725,9.93558545,260.6667525,13.03333763,51.53906898,5.153906898
Marion Island,PB1,PB1_1B,57,70.8,72,71.4,70.8,72,71.4,71.4,1886.66,3337.51,2608.11,2611.07,0.02775,15893.23077,68179,1.410769231,85.61538462,8.561538462,1812.615385,181.2615385,3134.230769,313.4230769,310.8461538,31.08461538,37935.15385,3793.515385,255.9230769,25.59230769,135.8461538,13.58461538,116.3846154,11.63846154,81.53846154,8.153846154,81.53846154,8.153846154,2271,227.1,776.8461538,77.68461538,15706.53846,4129.615385,0.264085902,1398.191905,177.78336,0.01558686,5962.569172,1073.262451,47830.07389,6217.909606,21583.66777,3021.713488,706.3493503,84.76192204,57544.1121,10357.94018,22.93900739,1.605730517,31.66776459,17.10059288,44.4717921,6.226050894,102.3212025,9.208908225,10.71782217,1.714851547,524.5580637,10.49116127,268.1074548,13.40537274,22.75250175,2.275250175
Marion Island,PB1,PB1_1B,62,77.7,78.9,78.3,77.7,78.9,78.3,78.3,2143.04,3561.51,2867.52,2859.68,0.02743,18248.84615,66842.23077,1.417692308,45.38461538,4.538461538,1079.538462,107.9538462,2644.692308,264.4692308,198.6153846,19.86153846,30791.84615,3079.184615,292,29.2,164.2307692,16.42307692,135.0769231,13.50769231,70.53846154,7.053846154,51.69230769,5.169230769,1767.153846,176.7153846,847.2307692,84.72307692,22383.61538,4693.153846,0.210580766,2194.764321,278.1629757,0.011434997,5264.353752,947.5836754,38970.60587,5066.178763,20092.56561,2812.959185,575.5242044,69.06290453,52812.80934,9506.305681,24.17201658,1.692041161,37.3921461,20.19175889,39.51227571,5.531718599,94.45367825,8.500831043,9.441136029,1.510581765,465.9206978,9.318413956,253.3576038,12.66788019,29.03795177,2.903795177
Marion Island,PB1,PB1_1B,64,80.4,81.5,81,80.4,81.5,81,81.0,2240.43,3641.71,2965.83,2958.1,0.02761,19450.58333,64025.41667,1.3575,26.66666667,2.666666667,787.5833333,78.75833333,2457.5,245.75,150.3333333,15.03333333,23119.5,2311.95,172.0833333,17.20833333,179.25,17.925,120.5,12.05,44.5,4.45,33.91666667,3.391666667,1442.416667,144.2416667,1006.333333,100.6333333,27547.83333,5111.333333,0.185739516,1356.004212,183.2992255,0.006266448,3567.259715,642.1067487,32020.30072,4162.639094,17955.59469,2513.783257,456.6288204,54.79545845,43148.48701,7766.727662,17.92500594,1.254750416,31.24334654,16.87140713,43.98661868,6.158126615,83.81316773,7.543185096,6.637758174,1.062041308,386.5194115,7.73038823,239.2040042,11.96020021,23.17770367,2.317770367
Marion Island,PB1,PB1_1B,65,81.7,82.8,82.3,81.7,82.8,82.3,82.3,2287.27,3677.47,3013.23,3005.18,0.02761,18342.75,67634.66667,1.411666667,43.25,4.325,1073.75,107.375,2639.916667,263.9916667,191.5833333,19.15833333,31128.41667,3112.841667,257,25.7,138.0833333,13.80833333,98,9.8,62.91666667,6.291666667,32.16666667,3.216666667,1895.583333,189.5583333,936.75,93.675,22775.08333,4775.583333,0.21004471,1555.31613,260.3457346,0.009535857,4342.971443,781.7348597,36077.95721,4690.134437,18292.79638,2560.991493,514.981336,61.79776032,43519.29717,7833.473491,18.86015376,1.320210763,30.47007742,16.45384181,40.27640183,5.638696256,88.38830769,7.954947692,7.745921289,1.239347406,428.9221796,8.578443592,235.6026175,11.78013088,36.17742954,3.617742954
Marion Island,PB1,PB1_1B,66,83,84.1,83.6,83,84.1,83.6,83.6,2337.27,3724.11,3061.53,3052.26,0.02761,18904.33333,63114.5,1.319166667,43.33333333,4.333333333,949.6666667,94.96666667,2104.083333,210.4083333,148.6666667,14.86666667,23379.91667,2337.991667,152.0833333,15.20833333,174.25,17.425,127.0833333,12.70833333,60.41666667,6.041666667,35.33333333,3.533333333,1559.416667,155.9416667,940.75,94.075,26735.16667,5044.833333,0.18922426,2161.448245,251.8664268,0.008258043,4009.199321,721.6558778,33623.07526,4370.999784,16696.80175,2337.552245,479.1042361,57.49250833,43807.25015,7885.305027,18.06270504,1.264389353,29.45980204,15.9082931,41.21203391,5.769684747,79.16775438,7.125097894,7.807503175,1.249200508,400.1003901,8.002007802,227.6687595,11.38343798,23.1665181,2.31665181
Marion Island,PB1,PB1_1B,67,84.3,85.4,84.9,84.3,85.4,84.9,84.9,2363.89,3786.04,3110.2,3099.35,0.02695,17636.09091,64678.36364,1.339090909,48.81818182,4.881818182,1129.818182,112.9818182,2548.454545,254.8454545,192.6363636,19.26363636,28673.54545,2867.354545,159.4545455,15.94545455,164.0909091,16.40909091,114.9090909,11.49090909,52.45454545,5.245454545,63.27272727,6.327272727,1803.454545,180.3454545,940.4545455,94.04545455,22475.54545,4671.363636,0.208509625,2729.874772,478.104439,0.00925991,4866.164345,875.9095821,61232.19139,7960.184881,18645.98996,2610.438594,767.6621211,92.11945453,56835.40498,10230.3729,26.84557695,1.879190387,61.39360058,33.15254431,36.60114857,5.1241608,82.38325202,7.414492682,9.523142377,1.52370278,414.5633709,8.291267418,232.1064193,11.60532097,23.1665181,2.31665181
Marion Island,PB1,PB1_1B,68,85.6,86.6,86.1,85.6,86.6,86.1,86.1,2425.82,3811.17,3154.9,3143.87,0.02689,18191.66667,64933,1.381666667,35.66666667,3.566666667,1158.666667,115.8666667,3313.5,331.35,184.5,18.45,27310.16667,2731.016667,245,24.5,177,17.7,144.3333333,14.43333333,122.6666667,12.26666667,45.33333333,4.533333333,1956.333333,195.6333333,940.8333333,94.08333333,22639.83333,4703.833333,0.207835867,620.4422348,108.3335897,0.004995657,3482.606716,626.8692089,34472.38333,4481.409833,18764.10578,2626.974809,454.0828716,54.48994459,40065.30353,7211.754635,15.24613069,1.067229148,29.45950461,15.90813249,39.07498882,5.470498435,74.93381275,6.744043148,6.271993137,1.003518902,399.5212471,7.990424942,254.9353,12.746765,24.02293655,2.402293655
Marion Island,PB1,PB1_1C,77,89.2,90.3,89.7,89.2,90.3,89.7,89.7,2552.24,3927.35,3290.7,3277.73,0.02633,17434.41667,64597.41667,1.366666667,47.58333333,4.758333333,1300,130,3825.166667,382.5166667,166.9166667,16.69166667,27577.25,2757.725,206.75,20.675,166.1666667,16.61666667,139.25,13.925,144.9166667,14.49166667,61.25,6.125,2191.416667,219.1416667,1060.333333,106.0333333,21375.91667,4659.75,0.218045056,553.1809598,129.9336369,0.005548709,3031.680891,545.7025604,32998.88575,4289.855148,22143.81355,3100.133897,373.9562367,44.8747484,37869.32381,6816.478286,12.54971777,0.878480244,28.70889717,15.50280447,46.39592631,6.495429683,102.1457624,9.193118616,5.218707731,0.834993237,450.2820056,9.005640112,313.6428668,15.68214334,15.44962422,1.544962422
Marion Island,PB1,PB1_1C,79,91.8,92.9,92.4,91.8,92.9,92.4,92.4,2681.31,3991.98,3395.46,3380.28,0.02630,17075.33333,66607.58333,1.385833333,36.66666667,3.666666667,1306.833333,130.6833333,3957.333333,395.7333333,188.1666667,18.81666667,31285.58333,3128.558333,242.3333333,24.23333333,156.0833333,15.60833333,130.9166667,13.09166667,142.3333333,14.23333333,40.91666667,4.091666667,2258.416667,225.8416667,1068.75,106.875,19642.16667,4468.5,0.227481383,543.9003641,191.2093094,0.006979592,2909.478926,523.7062067,32868.11347,4272.854751,24511.61008,3431.625411,353.6966545,42.44359854,37601.26579,6768.227842,12.3637857,0.865464999,25.05151339,13.52781723,47.36751669,6.631452337,119.2586413,10.73327772,4.718754893,0.755000783,473.1352636,9.462705272,351.2970843,17.56485422,19.87159939,1.987159939
Marion Island,PB1,PB1_1C,81,94.5,95.6,95.1,94.5,95.6,95.1,95.1,2783.08,4090.26,3500.45,3482.95,0.02737,17447,69952.9,1.418,55.4,5.54,1635.4,163.54,4481.4,448.14,215.7,21.57,33752.8,3375.28,189.6,18.96,159.5,15.95,151,15.1,188.2,18.82,59.6,5.96,2581.9,258.19,1099.3,109.93,19214.4,4511.8,0.235304158,1383.951846,220.5149529,0.009803607,3170.339497,570.6611095,35958.92568,4674.660338,25718.47587,3600.586622,369.9655871,44.39587045,37546.25716,6758.326289,13.46452387,0.942516671,30.9684049,16.72293865,46.29202129,6.480882981,129.1482542,11.62334288,4.905904271,0.784944683,531.0457626,10.62091525,370.5832258,18.52916129,15.94569099,1.594569099
Marion Island,PB1,PB1_1C,84,98.5,99.6,99.1,98.5,99.6,99.1,99.1,2946.93,4192.13,3644.85,3629.08,0.02674,17307.42857,67550.85714,1.354285714,58.57142857,5.857142857,1523,152.3,4601.285714,460.1285714,167.8571429,16.78571429,30468.28571,3046.828571,182,18.2,149.5714286,14.95714286,131.7142857,13.17142857,223.8571429,22.38571429,8.142857143,0.814285714,2504.285714,250.4285714,1271.285714,127.1285714,19992.28571,4599.285714,0.230503511,1824.135842,336.0375546,0.009527891,3088.798418,555.9837152,32164.29416,4181.358241,22742.68935,3183.976509,351.2738566,42.15286279,36608.93142,6589.607656,12.41035079,0.868724555,27.5785573,14.89242094,44.25396404,6.195554966,134.7501137,12.12751023,4.98017436,0.796827898,493.0148139,9.860296278,379.5579119,18.9778956,30.56266025,3.056266025
Marion Island,PB1,PB1_1C,86,101.2,102.3,101.8,101.2,102.3,101.8,101.8,3087.37,4257.92,3745.52,3730.06,0.02643,15458.1,64199,1.393,74.3,7.43,1652.6,165.26,4473.4,447.34,176.6,17.66,31669,3166.9,218.9,21.89,133.1,13.31,88.2,8.82,247.2,24.72,51.8,5.18,2617.5,261.75,1149.1,114.91,16313,4017.4,0.246268089,1335.465878,340.3730633,0.005831168,4067.195364,732.0951655,40201.01523,5226.13198,24341.33179,3407.786451,491.8690066,59.02428079,45780.92185,8240.565933,18.13350728,1.26934551,30.79651788,16.63011966,45.27192781,6.338069893,148.6548013,13.37893212,6.283935762,1.005429722,580.8240397,11.61648079,387.168457,19.35842285,20.28888154,2.028888154
Marion Island,PB1,PB1_1C,87,102.6,103.7,103.1,102.6,103.7,103.1,103.1,3146.55,4291.63,3796.74,3779.24,0.02643,16703.16667,70746.25,1.3775,88.41666667,8.841666667,2065.416667,206.5416667,5080.333333,508.0333333,217.5,21.75,35895.33333,3589.533333,206.3333333,20.63333333,141.5833333,14.15833333,99.16666667,9.916666667,267,26.7,34.33333333,3.433333333,2623.25,262.325,1192.083333,119.2083333,17079.08333,4210,0.247231843,1309.762883,229.2136756,0.014684839,3202.886124,576.5195023,33421.16392,4344.75131,24341.69856,3407.837798,357.7509938,42.93011926,38376.81753,6907.827155,13.00859072,0.91060135,28.65429711,15.47332044,39.09656722,5.473519411,145.9557979,13.13602181,5.159189381,0.825470301,528.0720887,10.56144177,405.9506247,20.29753124,14.63439001,1.463439001
