"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","dry_mass_pc","K_ICP_sd_FDV2023","Ca_ICP_sd_FDV2023","Ti_ICP_sd_FDV2023","Mn_ICP_sd_FDV2023","Fe_ICP_sd_FDV2023","Co_ICP_sd_FDV2023","Ni_ICP_sd_FDV2023","Cu_ICP_sd_FDV2023","Zn_ICP_sd_FDV2023","Rb_ICP_sd_FDV2023","Sr_ICP_sd_FDV2023","Zr_ICP_sd","dry_mass_err"
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,1634.77,17843.81818,53673.90909,1.360909091,-7.2743002,-3.766534664,-2.866574074,-5.280933741,-0.502732311,-4.870974009,-4.926143514,-5.244221872,-6.524470342,-5.954847605,-2.873729513,-3.405668884,-1.667147601,0.188784788,-7.838616649,-5.36637225,-4.259579081,-6.631648948,-1.837457432,-5.85893881,-6.270928217,-6.53897836,-6.352461962,-6.379456799,-3.939368149,-5.388074911,-4.788533926,0.008324653,8.427983352,1.51703700336,10.54034891,1.3702453583,9.679665122,1.35515311708,6.261007672,0.75132092064,10.64286917,1.9157164506,2.943281724,0.20602972068,3.441745435,1.8585425349,3.82356931,0.5352997034,4.470304448,0.40232740032,2.150952496,0.34415239936,5.955106922,0.11910213844,5.28623665,41.3738341,3.899774207,6.313615162,5.205523199,0.982492933,3.041966708,-3.782151991,-1.897393929,-1.124091187,0.328868279,-1.959521449,1.062254664,0.219031004,4.13738341
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,1723.12,18223.53846,54931,1.334615385,-7.223699661,-3.965896626,-3.25531149,-5.3970861,-0.475272831,-5.033405427,-4.984558567,-5.417929624,-6.447473757,-6.576403271,-3.112852914,-3.498298368,-1.694260412,0.183735067,-7.761691122,-5.26410591,-4.61101433,-6.598850265,-2.141911939,-6.320098067,-6.919297636,-6.774933013,-6.382727978,-6.464253492,-5.219729501,-5.888633989,-4.742750335,0.008714645,8.398152911,1.51166752398,10.48515158,1.3630697054,9.557751906,1.33808526684,6.248775724,0.74985308688,10.64023706,1.9152426708,3.101549115,0.21710843805,3.721914577,2.00983387158,3.789679121,0.53055507694,4.353728669,0.39183558021,2.153411967,0.34454591472,5.833071619,0.11666143238,5.173322719,27.67460241,3.314946924,5.849522184,5.252686312,2.13830178,4.263110027,-1.098155962,-0.451473193,-0.675729122,-1.3908758,-2.602581112,1.332261448,-0.540510092,2.767460241
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,1830.5,16071.90909,66787.09091,1.356363636,-5.428123592,-2.458007241,-1.968838281,-4.131913853,0.858702171,-4.192715694,-4.553254625,-5.075513073,-5.627444683,-5.373849645,-2.223222863,-3.106974899,-1.395816521,0.247630758,-5.824830735,-3.228541714,-3.288359326,-5.30040795,-0.543915124,-5.053364575,-6.430698457,-5.910122008,-6.082757806,-5.922103423,-3.84112312,-5.193161272,-3.958130454,0.019098787,9.057111587,1.63028008566,11.00870716,1.4311319308,9.871975912,1.38207662768,6.961576716,0.83538920592,11.21629731,2.0189335158,3.559342294,0.24915396058,3.857424824,2.08300940496,3.918315313,0.54856414382,4.643093037,0.41787837333,2.800329416,0.44805270656,6.237770534,0.12475541068,5.495675185,26.73751232,4.690958302,6.393486637,4.399305159,1.985342849,7.023236775,-0.783463628,-0.548894504,-2.033928521,-0.655224328,-1.756050608,1.602141141,1.105616378,2.673751232
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,1878.53,15603.69231,65775.23077,1.354615385,-5.269976587,-2.324245597,-1.856323008,-4.107501233,0.842120344,-4.409046978,-4.550976267,-4.8405174,-5.313911526,-5.595300426,-2.288133532,-3.126848619,-1.416823192,0.242483117,-6.153106685,-3.472703222,-3.724660302,-5.202474783,-0.722978326,-5.716249972,-6.423972643,-6.032839194,-6.242569912,-5.825582041,-4.011337447,-4.981856165,-3.851500036,0.02124784,8.71835749,1.5693043482,10.85567111,1.4112372443,9.811033189,1.37354464646,6.780545304,0.81366543648,11.0947835,1.99706103,3.476544117,0.24335808819,4.283757844,2.31322923576,3.94592929,0.5524301006,4.5577533,0.410197797,2.464192173,0.39427074768,6.087657662,0.12175315324,5.433571487,24.29736534,4.405856918,5.63431478,4.450840418,2.214595832,6.947038158,-0.070835775,0.838608575,-0.798502963,-0.845924581,-3.008478584,1.181382383,0.923711481,2.429736534
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,1980.2,16945.46154,76043.46154,1.376923077,-4.869924845,-1.958515646,-1.668821254,-3.830704159,1.057853865,-4.287968365,-4.271809571,-4.722770751,-4.843727293,-5.593718756,-2.206134082,-3.165382879,-1.383925784,0.250592846,-5.612097586,-2.834083824,-3.23750956,-4.842064218,-0.464851362,-5.199066779,-6.470513119,-5.823170247,-5.816335125,-5.5416223,-3.754783216,-5.067491083,-3.673926292,0.025376638,8.713738278,1.56847289004,10.83305221,1.4082967873,9.754494002,1.36562916028,6.69352457,0.8032229484,11.02728008,1.9849104144,3.791183704,0.26538285928,4.450473484,2.40325568136,4.014443649,0.56202211086,4.574857203,0.41173714827,2.516353877,0.40261662032,6.082178197,0.12164356394,5.387145113,31.01118031,4.057274797,5.992159691,4.372795027,1.994043705,6.604431446,-0.254370694,0.882040183,-1.101552161,-2.070533814,-1.637740689,1.784492711,0.82119564,3.101118031
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,2030.05,16674,77864.16667,1.378333333,-4.806502834,-1.888560383,-1.483060016,-3.777806323,1.184528308,-4.067803279,-4.416451468,-4.944035103,-4.964876434,-5.421224709,-1.959340171,-3.044846533,-1.311174009,0.26950347,-5.662748599,-3.368061857,-3.449779691,-5.072302103,-0.769574937,-5.164906156,-6.085687758,-6.0905859,-6.334633396,-5.380194456,-4.205951681,-5.346044396,-4.452150603,0.011653478,8.694798914,1.56506380452,10.86163532,1.4120125916,9.772192846,1.36810699844,6.678441348,0.80141296176,11.0363438,1.986541884,3.836610191,0.26856271337,4.704185635,2.5402602429,3.994657638,0.55925206932,4.599290885,0.41393617965,2.477765397,0.39644246352,6.131930723,0.12263861446,5.39392029,19.89352741,4.426100965,6.959562645,5.56579878,1.181673043,5.833336617,-0.249766201,0.562749465,-0.82123358,-0.133712672,-1.95345148,1.239078465,0.134823637,1.989352741
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,2091.11,15703.22222,77928,1.403888889,-4.252194034,-1.434077042,-1.34414114,-3.342525602,1.396518595,-4.136618548,-4.441435381,-4.553255005,-4.74903536,-4.991175225,-1.836736779,-2.958657284,-1.222749583,0.294419522,-5.161680302,-2.573302011,-3.208184284,-4.690005024,-0.299571152,-5.069467249,-5.950233548,-5.558791878,-5.328858845,-5.709048818,-3.611870488,-5.004730561,-3.486153621,0.030618416,8.892286672,1.60061160096,10.99689009,1.4295957117,9.81836541,1.3745711574,6.873276869,0.82479322428,11.1421895,2.00559411,3.599513423,0.25196593961,4.134153031,2.23244263674,4.134983251,0.57889765514,4.591409649,0.41322686841,2.701971266,0.43231540256,6.211203844,0.12422407688,5.461430696,27.0545809,3.633190018,5.929684448,4.479226049,1.27385441,5.902141044,-0.02357829,-1.050835649,-0.841250616,-0.384824219,-3.289493292,0.58438241,0.645539479,2.70545809
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,2400.08,15811.5,71909.25,1.430833333,-5.065406471,-1.803030331,-1.385401056,-3.924553688,1.064844032,-4.207426881,-4.692309498,-4.697834639,-4.747320674,-5.486018005,-1.768279095,-2.943124017,-1.315882683,0.26823745,-6.531051165,-3.717311892,-3.359373655,-5.789474686,-1.07282095,-5.034208471,-6.155254402,-5.965019714,-6.017882858,-6.100100198,-4.206987128,-5.281600672,-4.492160837,0.011196424,8.627322898,1.55291812164,10.88749881,1.4153748453,9.891390976,1.38479473664,6.51552973,0.7818635676,10.91772333,1.9651901994,3.162611814,0.22138282698,3.622939645,1.9563874083,3.871671761,0.54203404654,4.581274062,0.41231466558,2.322237215,0.3715579544,6.312553146,0.12625106292,5.44933827,43.90873382,4.070942876,6.231035329,5.86843641,2.348614475,6.19601933,-0.960132223,-1.076541219,-0.629138409,-0.352400191,-2.570615046,1.579549589,1.242944204,4.390873382
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,2499.09,17487.38462,67951.38462,1.383846154,-5.817524013,-2.606757954,-1.884078331,-4.444413829,0.525093556,-4.434608422,-4.840731646,-4.982264333,-5.758999774,-5.940524315,-2.274588073,-3.13282894,-1.490966181,0.22515501,-6.775615354,-3.993541731,-3.921433142,-5.862328249,-1.381081929,-5.478122013,-6.582192333,-6.027712021,-6.138915454,-6.098541646,-4.007611204,-5.671665975,-4.269478182,0.013989081,8.544661212,1.53803901816,10.78341447,1.4018438811,9.905249699,1.38673495786,6.434120304,0.77209443648,10.8139321,1.946507778,3.066853972,0.21467977804,3.78436684,2.0435580936,3.805704286,0.53279860004,4.451864362,0.40066779258,2.30861684,0.3693786944,6.208145808,0.12416291616,5.563242781,51.53906898,3.553828546,6.440608551,4.914417032,1.654596731,6.423873292,-1.389896208,-0.520698753,-1.492613078,-0.389028157,-2.82418608,1.497615106,0.244722707,5.153906898
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,2647.86,15893.23077,68179,1.410769231,-5.17563984,-2.134233175,-1.60115932,-3.908285947,0.891247799,-4.120410281,-4.74654909,-4.911025598,-5.236576756,-5.235274401,-1.926512284,-3.001969364,-1.331480842,0.264085902,-5.822110371,-3.267860523,-3.537410447,-5.526361406,-1.203168911,-5.488566907,-6.425443334,-6.280426371,-5.688901645,-5.642125163,-4.009779836,-5.027710397,-4.161327027,0.01558686,8.693256736,1.56478621248,10.77540988,1.4008032844,9.979692186,1.39715690604,6.560109946,0.78721319352,10.9603071,1.972855278,3.132838841,0.21929871887,3.455299274,1.86586160796,3.794855103,0.53127971442,4.62811691,0.4165305219,2.371907979,0.37950527664,6.262556125,0.1252511225,5.591387851,22.75250175,4.27870691,6.019416806,3.947405644,2.262424459,6.964902486,-1.695474897,-0.295455584,-2.1196484,0.428411832,-1.782186588,1.300710995,1.456221294,2.275250175
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,2906.71,18248.84615,66842.23077,1.417692308,-6.159204139,-3.008932332,-2.12026467,-4.711653665,0.333276783,-4.341192608,-4.921057102,-5.088561106,-5.739042466,-6.034373301,-2.526522021,-3.267892423,-1.557886013,0.210580766,-6.577472874,-3.970582689,-3.442153104,-6.029188429,-1.24441223,-5.874820293,-6.773981666,-5.928197209,-6.350039581,-6.050497187,-4.28256168,-5.453915827,-4.471076714,0.011434997,8.568713673,1.54236846114,10.57056295,1.3741731835,9.908105155,1.3871347217,6.355281285,0.7626337542,10.87450904,1.9574116272,3.185195624,0.22296369368,3.621460685,1.9555887699,3.676611401,0.51472559614,4.548109537,0.40932985833,2.245076315,0.3592122104,6.144015443,0.12288030886,5.534801944,29.03795177,3.835710115,5.754671728,6.001069691,1.750111099,7.32712915,-0.895246033,-0.507475322,-0.97985208,0.279411587,-1.789114323,1.808872394,1.060660021,2.903795177
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,3009.64,19450.58333,64025.41667,1.3575,-6.907308379,-3.544995896,-2.410129414,-5.209355842,-0.17044998,-5.069813806,-5.034309991,-5.430687833,-6.400367959,-6.661181961,-2.943710214,-3.306869329,-1.683410038,0.185739516,-7.246539787,-4.949343883,-4.16511082,-6.777327197,-2.093527468,-6.030963251,-7.038455255,-6.459109999,-6.519348846,-6.41307733,-4.718052811,-5.602490946,-5.072545592,0.006266448,8.179552993,1.47231953874,10.37412538,1.3486362994,9.795657027,1.37139198378,6.123870852,0.73486450224,10.67240263,1.9210324734,2.886196718,0.20203377026,3.441806443,1.85857547922,3.783885467,0.52974396538,4.428590128,0.39857311152,1.892774282,0.30284388512,5.957182091,0.11914364182,5.477316762,23.17770367,4.272517529,6.147391628,5.285797021,2.320702251,7.10041693,-2.412120645,-0.44552395,-0.442848283,0.516567123,-2.55539215,1.939798569,1.726561904,2.317770367
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,3058.43,18342.75,67634.66667,1.411666667,-6.246009502,-3.048769087,-2.152629053,-4.773126578,0.316722907,-4.476792978,-5.105178363,-5.462303725,-5.916912331,-6.533596472,-2.4816118,-3.184482128,-1.560434866,0.21004471,-6.834168443,-4.606944659,-4.10165526,-6.427913949,-1.399463819,-5.613985007,-6.55354487,-6.261757884,-6.192633811,-6.290718382,-4.666699054,-5.245082428,-4.652696165,0.009535857,8.376314057,1.50773653026,10.49343735,1.3641468555,9.814262621,1.37399676694,6.244130659,0.74929567908,10.68095973,1.9225727514,2.93705143,0.2055936001,3.416745134,1.84504237236,3.695765735,0.5174072029,4.481739695,0.40335657255,2.04716642,0.3275466272,6.061275503,0.12122551006,5.462146562,36.17742954,3.324856768,5.857807961,5.840364212,1.351278401,6.298933097,-1.658168425,-0.134113022,-1.183841296,-0.37189185,-1.483001342,2.216911146,0.961336391,3.617742954
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,3107.49,18904.33333,63114.5,1.319166667,-6.429018024,-3.339758494,-2.541314183,-5.186318494,-0.130753659,-5.15815985,-5.040523376,-5.343810043,-6.087155079,-6.618091671,-2.83610537,-3.343302789,-1.664822401,0.18922426,-7.245628096,-4.688062567,-4.162409036,-6.61311522,-1.984168933,-6.270830891,-6.821893229,-6.389163292,-6.827157341,-6.41761697,-4.986993282,-5.785574912,-4.796567644,0.008258043,8.29634683,1.4933424294,10.42296787,1.3549858231,9.722972468,1.36121614552,6.171918186,0.74063018232,10.68755461,1.9237598298,2.893849318,0.20256945226,3.383026691,1.82683441314,3.718730299,0.52062224186,4.371569074,0.39344121666,2.055085217,0.32881363472,5.991715491,0.11983430982,5.427891763,23.1665181,4.20400027,6.287801317,5.300123839,2.229435973,5.636097322,-1.367731164,-1.57881844,-0.687589028,0.508336233,-2.736414553,1.641187523,1.819670212,2.31665181
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,3155.81,17636.09091,64678.36364,1.339090909,-6.097471939,-2.961172096,-2.163960702,-4.747448407,0.265124409,-4.915216484,-4.933203947,-5.286637839,-6.065315199,-5.805413952,-2.515088588,-3.166248911,-1.567770076,0.208509625,-6.766369438,-4.054948787,-3.751171157,-6.333006573,-1.189410064,-5.601347284,-6.642089547,-6.258331694,-6.120434928,-6.1042884,-4.285884074,-5.346816883,-4.68206095,0.00925991,8.490061297,1.52821103346,11.02242833,1.4329156829,9.833386386,1.37667409404,6.64334969,0.7972019628,10.94791474,1.9706246532,3.290101076,0.23030707532,4.117305605,2.2233450267,3.600079622,0.50401114708,4.411382164,0.39702439476,2.253724876,0.36059598016,6.027225848,0.12054451696,5.44719597,23.1665181,4.427215402,6.855513078,5.267436913,2.700867477,6.081379787,-0.68913068,0.815048171,-0.626654129,-0.193788022,-1.844627711,1.120950569,-0.467307536,2.31665181
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,3200.37,18191.66667,64933,1.381666667,-6.456111668,-2.97428635,-1.923134035,-4.809836989,0.18699404,-4.52443664,-4.850469882,-5.060082189,-5.222760273,-6.176885622,-2.446514461,-3.179429056,-1.571006612,0.207835867,-7.687484838,-5.155478944,-4.14861179,-7.052199717,-2.749937091,-5.988281618,-6.653573632,-6.030933707,-5.887886098,-5.826911588,-4.299642842,-5.304982529,-5.299186344,0.004995657,8.155536349,1.46799654282,10.4479138,1.358228794,9.839701057,1.37755814798,6.118279718,0.73419356616,10.59826599,1.9076878782,2.724325746,0.19070280222,3.383016595,1.8268289613,3.66548259,0.5131675626,4.316605227,0.38849447043,1.836094189,0.29377507024,5.990266948,0.11980533896,5.541009787,24.02293655,3.339645131,5.822540906,4.84886839,1.813214124,6.216239355,-2.055197826,-0.236336797,-1.175409928,-1.802692692,-2.53796427,1.070386017,1.221018544,2.402293655
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,3335.04,17434.41667,64597.41667,1.366666667,-6.10445409,-2.798328675,-1.720080347,-4.852642932,0.255210536,-4.638464336,-4.856429816,-5.036398278,-4.994865789,-5.853520256,-2.277665501,-3.003144093,-1.523053559,0.218045056,-7.368323561,-4.666147376,-3.880889182,-6.819890017,-2.691784896,-5.563414542,-6.855495901,-6.23257046,-6.793002608,-6.201270935,-4.952081096,-5.768053192,-5.194189991,0.005548709,8.016872494,1.44303704892,10.40422907,1.3525497791,10.00531344,1.4007438816,5.924138776,0.71089665312,10.54189667,1.8975414006,2.529698177,0.17707887239,3.357207081,1.81289182374,3.83721166,0.5372096324,4.626400836,0.41637607524,1.65224981,0.2643599696,6.109874066,0.12219748132,5.748254972,15.44962422,0.192826483,4.690396264,5.79218534,1.441186223,5.926676143,-1.580775769,-0.288612884,-0.778008863,-0.712738524,-3.532738881,1.581664921,0.064275124,1.544962422
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,3436.21,17075.33333,66607.58333,1.385833333,-6.287565963,-2.709987461,-1.602096933,-4.648341605,0.465451065,-4.394157031,-4.836645349,-5.009805788,-4.928345283,-6.164327617,-2.162654652,-2.911059673,-1.480686877,0.227481383,-7.240104228,-4.926415247,-4.266665231,-6.650992056,-2.255373717,-6.026511168,-7.124125571,-6.581827007,-5.854600713,-6.204474121,-5.190661527,-5.56785387,-4.964764817,0.006979592,7.975729281,1.43563127058,10.40025827,1.3520335751,10.10690217,1.4149663038,5.868439638,0.70421275656,10.53479299,1.8962627382,2.514771692,0.17603401844,3.22093424,1.7393044896,3.857936692,0.54011113688,4.781294591,0.43031651319,1.551544971,0.24824719536,6.159381317,0.12318762634,5.861632259,19.87159939,3.287177486,5.178901946,5.550522144,1.899846281,6.120243167,-1.626664476,-0.163406024,-1.523762283,0.453756141,-3.484408125,1.279774286,1.183891381,1.987159939
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,3538.8,17447,69952.9,1.418,-5.831123808,-2.451925118,-1.447268699,-4.485064073,0.573109716,-4.603119291,-4.791395673,-4.832551956,-4.622156744,-5.729257834,-2.001884774,-2.858756749,-1.446876317,0.235304158,-6.623387944,-3.80790374,-3.034022975,-6.195382598,-1.119052439,-5.591277879,-6.503336718,-6.00824292,-5.902925238,-5.835839868,-4.360267726,-5.012655383,-4.6250049,0.009803607,8.061593958,1.45108691244,10.49013261,1.3637172393,10.15496492,1.4216950888,5.913409993,0.70960919916,10.53332898,1.8959992164,2.600058365,0.18200408555,3.432967488,1.85380244352,3.83496962,0.5368957468,4.860961002,0.43748649018,1.590439433,0.25447030928,6.274848199,0.12549696398,5.915078051,15.94569099,1.490310915,5.76842861,5.375441345,-0.252407941,6.102112097,-1.918934126,-0.124883703,-0.740641764,0.255790816,-2.495936957,1.395241168,1.533051416,1.594569099
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,3690.04,17307.42857,67550.85714,1.354285714,-5.836111391,-2.575334915,-1.474937833,-4.781964765,0.418089609,-4.672624634,-4.887469969,-5.021738305,-4.491671069,-7.655789572,-2.072369686,-2.755307766,-1.467489185,0.230503511,-7.816412719,-4.512935549,-3.555996597,-6.605914417,-1.9824444,-5.429000477,-6.7712796,-6.344091694,-6.117652455,-7.210587538,-4.600255582,-5.281832984,-4.653531887,0.009527891,8.035537433,1.44639673794,10.37861224,1.3492195912,10.03199903,1.4044798642,5.861566137,0.70338793644,10.50804752,1.8914485536,2.518530866,0.17629716062,3.317038561,1.79120082294,3.78994495,0.530592293,4.903422054,0.44130798486,1.605464902,0.25687438432,6.200539222,0.12401078444,5.939007186,30.56266025,3.02988968,5.831710961,5.191106506,1.404815957,5.126348542,-1.757335573,-1.114178317,-0.866518531,0.257429873,-3.314416024,0.486706412,1.822417015,3.056266025
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,3791.98,15458.1,64199,1.393,-5.386068508,-2.28575894,-1.295201315,-4.523336406,0.663847921,-4.308505206,-4.802241954,-5.207582912,-4.189405435,-5.757835679,-1.830733316,-2.653192411,-1.401334544,0.246268089,-6.69877394,-3.841816717,-3.131389925,-5.67107059,-1.123798582,-5.691684748,-6.444266576,-6.262294747,-6.432069698,-5.817782537,-4.650585212,-5.877722019,-5.144537956,0.005831168,8.310708941,1.49592760938,10.60164753,1.3782141789,10.09993108,1.4139903512,6.198212434,0.74378549208,10.73162273,1.9316920914,2.897761458,0.20284330206,3.427401628,1.85079687912,3.812687145,0.5337762003,5.001626848,0.45014641632,1.837996498,0.29407943968,6.364447853,0.12728895706,5.958859888,20.28888154,3.417856683,4.723511667,5.016725094,0.976856109,6.156011346,-0.874499604,-1.229061852,-2.401920949,0.64331674,-3.245209482,-0.137842317,1.333486994,2.028888154
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,3841.55,16703.16667,70746.25,1.3775,-5.25998166,-2.107025571,-1.212347713,-4.356086878,0.745410806,-4.414914769,-4.790750045,-5.156319491,-4.154931222,-6.191937529,-1.86759539,-2.659385431,-1.397428747,0.247231843,-6.384664777,-3.466174751,-3.291290831,-5.860406461,-1.55779892,-5.479623439,-6.385857973,-6.49526623,-6.120314799,-6.377945009,-4.029968267,-5.404612764,-4.220939678,0.014684839,8.071807596,1.45292536728,10.41694463,1.3542028019,10.09994615,1.413992461,5.879837196,0.70558046352,10.55520885,1.899937593,2.565609964,0.17959269748,3.355303418,1.81186384572,3.666034668,0.51324485352,4.983303822,0.44849734398,1.64077947,0.2625247152,6.269232806,0.12538465612,6.006231538,14.63439001,4.097909187,6.410610944,5.389415447,1.294469638,4.982454634,-4.005673079,-0.957197154,-1.001010921,0.500351269,-2.519704899,2.069527728,2.198568548,1.463439001
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,3891.1,17387.11111,70293.22222,1.427777778,-5.597826436,-2.446603604,-1.419391776,-4.734590498,0.538028037,-4.363626952,-4.915511723,-5.171287262,-4.134128596,-6.46437929,-1.939906338,-2.643693765,-1.465561364,0.230948309,-7.102485101,-4.06651827,-2.95650606,-6.363652919,-1.174427148,-5.325627928,-6.524425356,-5.814034936,-5.474949777,-6.392604423,-5.556028295,-5.166680868,-5.204283455,0.005492986,7.99829445,1.439693001,10.39836482,1.3517874266,10.10844716,1.4151826024,5.810427154,0.69725125848,10.52633579,1.8947404422,2.545293993,0.17817057951,3.398300465,1.8350822511,3.718413589,0.52057790246,5.010910466,0.45098194194,1.57133762,0.2514140192,6.270774056,0.12541548112,6.029611999,16.88910103,3.639984342,6.178457034,5.64303892,1.205256968,6.243249101,-1.541082399,-0.259080322,-0.738336592,-0.307609608,-2.402560788,0.279309509,1.686806078,1.688910103
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-17.69,44267,285528.3333,2.106666667,-7.498267739,-6.051305847,-6.06791072,-8.154704798,-2.839721254,-7.918498046,-8.148929517,-6.219605468,-10.71450899,-8.140949152,-6.934638358,-4.290668794,-1.786376547,0.167566239,-7.970052115,-7.290422931,-6.630724629,-9.235110566,-3.866259839,-7.755603858,-9.07458677,-8.079383743,-10.88018126,-7.627783946,-7.009939906,-6.907210108,-7.313045595,0.000666783,8.173106909,1.47115924362,9.005509605,1.17071624865,7.267737776,1.01748328864,4.025291914,0.48303502968,8.564929552,1.54168731936,0.436511602,0.03055581214,1.682148494,0.90836018676,2.951339126,0.41318747764,3.225648761,0.29030838849,2.363616652,0.37817866432,4.225504556,0.08451009112,3.246512785,13.42933016,6.407081599,4.508145566,2.790501852,-0.867195819,3.304865405,-4.892816126,-3.034828799,-2.292015192,-2.553101049,-4.885939937,0.422151752,0.032747754,1.342933016
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-1.785,47201.5,290670,2.37,-7.632602238,-6.240283913,-5.965271019,-7.608701422,-2.746902422,-7.356745623,-9.938082823,-6.381137687,-11.38629137,-6.913263987,-6.476524856,-4.294100575,-1.768026133,0.170669536,-9.728399127,-7.701064399,-8.489045721,-8.090043921,-4.325426387,-7.334756067,-9.77617017,-7.349041889,-11.88715831,-7.747040289,-7.543921084,-10.37687,-7.035308311,0.000880247,8.202883984,1.47651911712,8.988698413,1.16853079369,7.447303286,1.04262246004,4.406603438,0.52879241256,8.503785151,1.53068132718,0.208561522,0.01459930654,1.165299844,0.62926191576,2.557699158,0.35807788212,2.380680536,0.21426124824,2.350270822,0.37604333152,4.0861938,0.081723876,3.452821713,17.11706554,6.595352405,4.368916195,2.829073002,-0.175663251,3.077968419,-4.579238244,-4.36734699,-3.121848484,-3.400353248,-2.88744813,0.573098628,0.139326778,1.711706554
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,17.43666667,52613.33333,309983.3333,2.213333333,-6.76654913,-5.730640299,-5.203637456,-7.329065003,-2.574063414,-8.59004695,-9.168497883,-6.444524087,-11.38629137,-7.169864282,-5.821607354,-4.253552968,-1.791604953,0.166692421,-7.289304491,-8.312464245,-6.8674676,-8.222184429,-4.959693759,-8.085914235,-8.700513337,-8.342734812,-11.88715831,-7.937613896,-6.888274348,-8.620304761,-6.082677487,0.002282058,8.55152365,1.539274257,9.202395569,1.19631142397,8.133836097,1.13873705358,5.116051137,0.61392613644,9.202718967,1.65648941406,0.775956788,0.05431697516,1.188761746,0.64193134284,2.664856855,0.3730799597,2.692394682,0.24231552138,2.622630102,0.41962081632,4.812089197,0.09624178394,3.645551299,19.43499706,6.748899924,4.673219297,2.68766983,-1.250227634,3.499254214,-4.035321278,-4.759825993,-2.762103422,-2.822876291,-2.040757542,1.099771773,0.159692234,1.943499706
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,249.3233333,57701,317832.6667,2.313333333,-6.562160618,-5.56931434,-5.203080095,-7.367742698,-2.585672871,-8.45416271,-7.879275011,-6.178629772,-11.38629137,-7.606830744,-7.018078829,-4.2659429,-1.779554416,0.168713306,-6.846435492,-6.515297545,-5.606153577,-7.604974238,-3.741259942,-7.944175981,-8.748148102,-9.265563551,-11.88715831,-7.766996296,-7.131765141,-7.145081061,-6.266765715,0.001898358,8.871059385,1.5967906893,9.228983937,1.19976791181,8.159678529,1.14235499406,5.135742363,0.61628908356,9.136287587,1.64453176566,0.599968698,0.04199780886,1.387119614,0.74904459156,2.868098124,0.40153373736,2.56377048,0.2307393432,1.749501869,0.27992029904,4.873218668,0.09746437336,4.315801035,23.41533324,7.015312403,4.728451564,3.862220798,0.697334283,3.96824524,-4.00946457,-4.339973782,-2.883896738,-3.250961406,-3.471957553,1.284155777,0.898462649,2.341533324
