"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","K_sd","Ca","Ca_sd","Ti","Ti_sd","Mn","Mn_sd","Fe","Fe_sd","Co","Co_sd","Ni","Ni_sd","Cu","Cu_sd","Zn","Zn_sd","Rb","Rb_sd","Sr","Sr_sd","Zr","Zr_sd","Mo_inc","Mo_coh","coh_inc","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","dry_mass_pc","K_ICP_sd_FDV2023","Ca_ICP_sd_FDV2023","Ti_ICP_sd_FDV2023","Mn_ICP_sd_FDV2023","Fe_ICP_sd_FDV2023","Co_ICP_sd_FDV2023","Ni_ICP_sd_FDV2023","Cu_ICP_sd_FDV2023","Zn_ICP_sd_FDV2023","Rb_ICP_sd_FDV2023","Sr_ICP_sd_FDV2023","Zr_ICP_sd_FDV2023","dry_mass_err"
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,704.72,21344,55060.5,1.252142857,15.71428571,1.571428571,126,12.6,143.2857143,14.32857143,18.14285714,1.814285714,6043.857143,604.3857143,62.5,6.25,194.3571429,19.43571429,109.2857143,10.92857143,7.5,0.75,31.07142857,3.107142857,116,11.6,892.3571429,89.23571429,39068.78571,5818.5,0.148946779,373.9010932,91.22562899,0.002973005,1462.794157,263.30294826,6131.18343,797.0538459,2277.256134,318.81585876,62.90213663,7.5482563956,10691.94331,1924.5497958,2.998855814,0.20991990698,8.261052616,4.46096841264,11.24002965,1.573604151,21.32425029,1.9191825261,1.446039186,0.23136626976,92.32272965,1.846454593,27.06353779,1.3531768895,28.08949975,26.03773599,113.4268935,12.06945751,0.484346452,204.2161173,0.060277002,0.195786947,0.187708495,0.138607627,0.048731521,0.858601386,0.424897543,2.808949975
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,810.69,20499.53846,50354,1.313076923,14.30769231,1.430769231,103.6923077,10.36923077,139.1538462,13.91538462,21.69230769,2.169230769,1944.076923,194.4076923,66.84615385,6.684615385,189.3076923,18.93076923,89.23076923,8.923076923,5.230769231,0.5230769231,14.92307692,1.492307692,159.4615385,15.94615385,810.7692308,81.07692308,38739.15385,5718.153846,0.147600634,472.1078348,176.954724,0.003996293,1354.604703,243.82884654,6943.504909,902.65563817,2862.642661,400.76997254,71.5155,8.58186,7986.619879,1437.59157822,3.571440727,0.25000085089,7.700557879,4.15830125466,11.60429285,1.624600999,22.50065448,2.0250589032,1.729952721,0.27679243536,111.3330188,2.226660376,33.63395636,1.681697818,32.86456422,15.44249361,49.29888485,63.2644028,0.75091275,149.3497917,0.072500247,0.206374951,0.204235554,0.389261323,0.020759433,1.213529905,0.605411215,3.286456422
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,862.94,21543,53523.92308,1.347692308,7.153846154,0.7153846154,100.6153846,10.06153846,104.1538462,10.41538462,18.23076923,1.823076923,4082.769231,408.2769231,50.38461538,5.038461538,200.6923077,20.06923077,104.4615385,10.44615385,6.153846154,0.6153846154,35.61538462,3.561538462,150.1538462,15.01538462,954.3846154,95.43846154,39635.15385,5831.307692,0.147154705,771.3963363,162.8349802,0.004268201,1102.266789,198.40802202,6534.507184,849.48593392,2202.675675,308.3745945,65.84935956,7.9019231472,8570.237082,1542.64267476,3.434464783,0.24041253481,8.044716196,4.34414674584,11.43140635,1.600396889,21.58351439,1.9425162951,1.406166493,0.22498663888,101.3618316,2.027236632,27.17845392,1.358922696,31.47956371,25.35213614,106.5124671,10.57284324,0.388511221,29.99582979,0.054951437,0.135151232,0.166898533,0.250368767,0.015186598,1.267022895,0.10599597,3.147956371
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,1116.79,22876.84615,54689.61538,1.250769231,10.38461538,1.038461538,153.3846154,15.33846154,135.5384615,13.55384615,33.61538462,3.361538462,1401.692308,140.1692308,51.23076923,5.123076923,234.5384615,23.45384615,124.2307692,12.42307692,0.181818182,0.0181818182,43.07692308,4.307692308,207.1538462,20.71538462,950.0769231,95.00769231,42683.07692,6365.846154,0.149119361,954.1762994,233.4162398,0.003357047,1144.77978,206.0603604,8345.148352,1084.86928576,2912.205495,407.7087693,83.23987912,9.9887854944,8371.598901,1506.88780218,4.068094505,0.28476661535,8.92706044,4.8206126376,13.55326154,1.8974566156,18.08953077,1.6280577693,1.945437912,0.31127006592,129.978,2.59956,34.46506593,1.7232532965,40.47366511,10.76092993,186.9313231,30.57815769,1.589881691,15.90603791,0.146451402,0.099983077,0.265643926,0.327420507,0.058363137,1.6117272,0.716873371,4.047366511
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,1426.52,21749.42857,56612.21429,1.285,18.28571429,1.828571429,370.2142857,37.02142857,757.6428571,75.76428571,80.85714286,8.085714286,7204.214286,720.4214286,96.14285714,9.614285714,208.8571429,20.88571429,119.8571429,11.98571429,7.5,0.75,13.71428571,1.371428571,680,68,909.7142857,90.97142857,37951.35714,6005.214286,0.158260431,629.9064164,131.4546886,0.003722228,3227.770248,580.99864464,23434.69076,3046.5097988,10129.00989,1418.0613846,323.9125641,38.869507692,26108.88564,4699.5994152,12.9706968,0.907948776,23.03441319,12.4385831226,33.18613386,4.6460587404,52.60385462,4.7343469158,6.18584993,0.9897359888,270.9112707,5.418225414,116.7050439,5.835252195,36.81900645,84.89035753,243.720784,111.4191088,1.911084128,754.546795,0.398200392,0.515970855,0.19579819,0.678589725,0.060621329,2.248563547,0.980322369,3.681900645
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,1634.77,17843.81818,53673.90909,1.360909091,17.90909091,1.790909091,599.7272727,59.97272727,1472.363636,147.2363636,131.6363636,13.16363636,15633.63636,1563.363636,199.2727273,19.92727273,188.1818182,18.81818182,137.0909091,13.70909091,36.90909091,3.690909091,67,6.7,1459.272727,145.9272727,862,86.2,26079.63636,4919.090909,0.188784788,1188.488727,222.6654237,0.008324653,4573.268115,823.1882607,37810.7568,4915.398384,15989.14162,2238.4798268,523.7464391,62.849572692,41892.79642,7540.7033556,18.97802487,1.3284617409,31.2414405,16.87037787,45.7672747,6.407418458,87.38332267,7.8644990403,8.593039332,1.37488629312,385.7181504,7.714363008,197.5983924,9.87991962,41.3738341,49.39129564,552.0370493,182.2762145,2.67110684,20.94639821,0.02277363,0.149958914,0.32494765,1.389394831,0.140925845,2.892886128,1.244869872,4.13738341
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,1723.12,18223.53846,54931,1.334615385,19.46153846,1.946153846,509.3846154,50.93846154,1038.692308,103.8692308,122.3846154,12.23846154,16753.92308,1675.392308,175.2307692,17.52307692,185.9230769,18.59230769,119.8461538,11.98461538,41.38461538,4.138461538,37.92307692,3.792307692,1200.769231,120.0769231,817.1538462,81.71538462,27081.38462,4963.846154,0.183735067,1760.984173,170.5983813,0.008714645,4438.860201,798.99483618,35780.25835,4651.4335855,14153.99091,1981.5587274,517.3790221,62.085482652,41782.67485,7520.881473,22.23236511,1.5562655577,41.34347364,22.3254757656,44.24220161,6.1939082254,77.76789376,6.9991104384,8.614199678,1.37827194848,341.4057384,6.828114768,176.5003252,8.82501626,27.67460241,27.52093325,347.068506,191.0788772,8.485015963,71.03054724,0.333485477,0.636689494,0.508785319,0.24885726,0.074082117,3.789603697,0.582451073,2.767460241
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,1830.5,16071.90909,66787.09091,1.356363636,69.36363636,6.936363636,1364.181818,136.4181818,2255.181818,225.5181818,259.0909091,25.90909091,37993.90909,3799.390909,238.0909091,23.80909091,171.7272727,17.17272727,104.5454545,10.45454545,60.27272727,6.027272727,72.18181818,7.218181818,1738.272727,173.8272727,726.1818182,72.61818182,16348,4016.909091,0.247630758,2198.612017,347.3880984,0.019098787,8579.334172,1544.28015096,60397.75166,7851.7077158,19379.59354,2713.1430956,1055.296149,126.63553788,74332.03609,13379.7664962,35.14007772,2.4598054404,47.34327699,25.5653695746,50.31560728,7.0441850192,103.8651099,9.347859891,16.4500648,2.632010368,511.7163841,10.234327682,243.6359699,12.181798495,26.73751232,108.957544,597.9377414,81.39429288,7.281543428,1122.413745,0.45682101,0.577587979,0.130820579,0.51932555,0.17272568,4.963648926,3.021086026,2.673751232
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,1878.53,15603.69231,65775.23077,1.354615385,80.46153846,8.046153846,1542.923077,154.2923077,2497,249.7,257.7692308,25.77692308,36975.38462,3697.538462,194.6923077,19.46923077,171,17.1,124.6923077,12.46923077,79.15384615,7.915384615,61.76923077,6.176923077,1607.846154,160.7846154,701.9230769,70.19230769,16194.46154,3884.615385,0.242483117,2480.248631,340.9397646,0.02124784,6114.128317,1100.54309706,51827.23723,6737.5408399,18233.81632,2552.7342848,880.5487604,105.665851248,65826.87683,11848.8378294,32.34773869,2.2643417083,72.51241901,39.1567062654,51.72438273,7.2414135822,95.36897347,8.5832076123,11.75398313,1.8806373008,440.388663,8.80777326,228.9655343,11.448276715,24.29736534,81.92931945,279.867081,85.69893669,9.157707108,1040.064654,0.931614874,2.313146166,0.45000213,0.429160381,0.049366729,3.258876106,2.518620877,2.429736534
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,1980.2,16945.46154,76043.46154,1.376923077,118.2307692,11.82307692,2186.923077,218.6923077,2986.846154,298.6846154,337,33.7,45487.84615,4548.784615,215.6923077,21.56923077,223.5384615,22.35384615,140.1538462,14.01538462,124.8461538,12.48461538,60.46153846,6.046153846,1737.153846,173.7153846,671.1538462,67.11538462,16203.07692,4008.076923,0.250592846,2363.368869,231.3141664,0.025376638,6085.950991,1095.47117838,50668.12079,6586.8557027,17231.49344,2412.4090816,807.1621441,96.859457292,61529.99604,11075.3992872,44.30881777,3.1016172439,85.66749658,46.2604481532,55.39246919,7.7549456866,97.01418486,8.7312766374,12.38336299,1.9813380784,437.9821679,8.759643358,218.5784771,10.928923855,31.01118031,57.81653441,400.2781543,79.26486983,7.345175512,738.3599524,0.775404311,2.415823403,0.332354815,0.12611844,0.194418799,5.956557484,2.273216162,3.101118031
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,2030.05,16674,77864.16667,1.378333333,118.1666667,11.81666667,2209.916667,220.9916667,3336.916667,333.6916667,332.8333333,33.28333333,48023.5,4802.35,259,25.9,178,17.8,106.0833333,10.60833333,102.9166667,10.29166667,62.16666667,6.216666667,2075.25,207.525,704.0833333,70.40833333,14820.66667,3984,0.26950347,1368.919237,282.4474207,0.011653478,5971.77161,1074.9188898,52137.26958,6777.8450454,17539.18581,2455.4860134,795.0788946,95.409467352,62090.22227,11176.2400086,46.36802899,3.2457620293,110.4083356,59.620501224,54.30724473,7.6030142622,99.41379483,8.9472415347,11.91461022,1.9063376352,460.3240616,9.206481232,220.0644131,11.003220655,19.89352741,83.60480254,1053.172846,261.3338685,3.259823468,341.4962225,0.778982887,1.755492536,0.439888682,0.874841395,0.141783862,3.452430462,1.144334948,1.989352741
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,2091.11,15703.22222,77928,1.403888889,172.2222222,17.22222222,2910,291,3258.777778,325.8777778,434.9444444,43.49444444,50206.16667,5020.616667,201.0555556,20.10555556,148.7777778,14.87777778,130.8333333,13.08333333,105,10.5,85.22222222,8.522222222,1986,198.6,654.5555556,65.45555556,12691.55556,3692.277778,0.294419522,1860.554099,300.1573716,0.030618416,7275.637169,1309.61469042,59688.22795,7759.4696335,18368.00203,2571.5202842,966.1091978,115.933103736,69022.61633,12424.0709394,36.58043093,2.5606301651,62.43668675,33.715810845,62.48854446,8.7483962244,98.6333706,8.877003354,14.90909256,2.3854548096,498.3007666,9.966015332,235.4340181,11.771700905,27.0545809,37.83331328,376.0358361,88.16640976,3.574604032,365.8198666,0.976697506,0.349645446,0.431170957,0.680570257,0.037272731,1.79388276,1.907015547,2.70545809
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,2400.08,15811.5,71909.25,1.430833333,90.41666667,9.041666667,2369.583333,236.9583333,3602.5,360.25,284.5833333,28.45833333,41813.91667,4181.391667,212,21.2,131.3333333,13.13333333,130.8333333,13.08333333,124.8333333,12.48333333,59.33333333,5.933333333,2464.916667,246.4916667,765.4166667,76.54166667,14497.16667,3880.5,0.26823745,970.043751,156.075448,0.011196424,5582.114343,1004.78058174,53503.31048,6955.4303624,19759.52586,2766.3336204,675.5517271,81.066207252,55145.10882,9926.1195876,23.6322384,1.654256688,37.44748852,20.2216438008,48.02260133,6.7231641862,97.63871281,8.7874841529,10.19846496,1.6317543936,551.4510882,11.029021764,232.6041937,11.630209685,43.90873382,58.6122006,508.2814496,353.6955128,10.47105177,490.7914685,0.382842262,0.340772146,0.533050875,0.702998732,0.076488487,4.852769576,3.465802486,4.390873382
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,2499.09,17487.38462,67951.38462,1.383846154,58.38461538,5.838461538,1443.076923,144.3076923,3015.307692,301.5307692,230.3076923,23.03076923,33420.23077,3342.023077,236.1538462,23.61538462,157.9230769,15.79230769,137.2307692,13.72307692,59.69230769,5.969230769,53.15384615,5.315384615,2032.538462,203.2538462,871,87.1,19994.84615,4481.076923,0.22515501,2173.722723,330.9102249,0.013989081,5139.243725,925.0638705,48214.4705,6267.881165,20035.274,2804.93836,622.734525,74.728143,49708.5435,8947.53783,21.47423775,1.5031966425,44.00779775,23.764210785,44.9569015,6.29396621,85.7867325,7.720805925,10.06049975,1.60967996,496.7792725,9.93558545,260.6667525,13.033337625,51.53906898,34.94685733,626.7881165,136.2398632,5.23097001,616.3859394,0.249101158,0.59410527,0.224784508,0.677715187,0.059356949,4.471013453,1.277267087,5.153906898
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,2647.86,15893.23077,68179,1.410769231,85.61538462,8.561538462,1812.615385,181.2615385,3134.230769,313.4230769,310.8461538,31.08461538,37935.15385,3793.515385,255.9230769,25.59230769,135.8461538,13.58461538,116.3846154,11.63846154,81.53846154,8.153846154,81.53846154,8.153846154,2271,227.1,776.8461538,77.68461538,15706.53846,4129.615385,0.264085902,1398.191905,177.78336,0.01558686,5962.569172,1073.26245096,47830.07389,6217.9096057,21583.66777,3021.7134878,706.3493503,84.761922036,57544.1121,10357.940178,22.93900739,1.6057305173,31.66776459,17.1005928786,44.4717921,6.226050894,102.3212025,9.208908225,10.71782217,1.7148515472,524.5580637,10.491161274,268.1074548,13.40537274,22.75250175,72.14708698,411.3386354,51.80080265,9.606351164,1058.811663,0.183512059,0.744192468,0.120073839,1.534818038,0.168269808,3.671906446,4.289719276,2.275250175
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,2906.71,18248.84615,66842.23077,1.417692308,45.38461538,4.538461538,1079.538462,107.9538462,2644.692308,264.4692308,198.6153846,19.86153846,30791.84615,3079.184615,292,29.2,164.2307692,16.42307692,135.0769231,13.50769231,70.53846154,7.053846154,51.69230769,5.169230769,1767.153846,176.7153846,847.2307692,84.72307692,22383.61538,4693.153846,0.210580766,2194.764321,278.1629757,0.011434997,5264.353752,947.58367536,38970.60587,5066.1787631,20092.56561,2812.9591854,575.5242044,69.062904528,52812.80934,9506.3056812,24.17201658,1.6920411606,37.3921461,20.191758894,39.51227571,5.5317185994,94.45367825,8.5008310425,9.441136029,1.51058176464,465.9206978,9.318413956,253.3576038,12.66788019,29.03795177,46.32631302,315.6619075,403.8605687,5.755242044,1521.008909,0.40850708,0.602013552,0.375366619,1.322351495,0.167108108,6.103561141,2.888276683,2.903795177
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,3009.64,19450.58333,64025.41667,1.3575,26.66666667,2.666666667,787.5833333,78.75833333,2457.5,245.75,150.3333333,15.03333333,23119.5,2311.95,172.0833333,17.20833333,179.25,17.925,120.5,12.05,44.5,4.45,33.91666667,3.391666667,1442.416667,144.2416667,1006.333333,100.6333333,27547.83333,5111.333333,0.185739516,1356.004212,183.2992255,0.006266448,3567.259715,642.1067487,32020.30072,4162.6390936,17955.59469,2513.7832566,456.6288204,54.795458448,43148.48701,7766.7276618,17.92500594,1.2547504158,31.24334654,16.8714071316,43.98661868,6.1581266152,83.81316773,7.5431850957,6.637758174,1.06204130784,386.5194115,7.73038823,239.2040042,11.96020021,23.17770367,71.70192028,467.4963905,197.5115416,10.18282269,1212.472485,0.08962503,0.640488604,0.642204633,1.676263355,0.077661771,6.957349406,5.6212941,2.317770367
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,3058.43,18342.75,67634.66667,1.411666667,43.25,4.325,1073.75,107.375,2639.916667,263.9916667,191.5833333,19.15833333,31128.41667,3112.841667,257,25.7,138.0833333,13.80833333,98,9.8,62.91666667,6.291666667,32.16666667,3.216666667,1895.583333,189.5583333,936.75,93.675,22775.08333,4775.583333,0.21004471,1555.31613,260.3457346,0.009535857,4342.971443,781.73485974,36077.95721,4690.1344373,18292.79638,2560.9914932,514.981336,61.79776032,43519.29717,7833.4734906,18.86015376,1.3202107632,30.47007742,16.4538418068,40.27640183,5.6386962562,88.38830769,7.9549476921,7.745921289,1.23934740624,428.9221796,8.578443592,235.6026175,11.780130875,36.17742954,27.79501723,349.956185,343.904572,3.86236002,543.9912147,0.190487553,0.874491222,0.306100654,0.6894288,0.226955494,9.178934644,2.615189054,3.617742954
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,3107.49,18904.33333,63114.5,1.319166667,43.33333333,4.333333333,949.6666667,94.96666667,2104.083333,210.4083333,148.6666667,14.86666667,23379.91667,2337.991667,152.0833333,15.20833333,174.25,17.425,127.0833333,12.70833333,60.41666667,6.041666667,35.33333333,3.533333333,1559.416667,155.9416667,940.75,94.075,26735.16667,5044.833333,0.18922426,2161.448245,251.8664268,0.008258043,4009.199321,721.65587778,33623.07526,4370.9997838,16696.80175,2337.552245,479.1042361,57.492508332,43807.25015,7885.305027,18.06270504,1.2643893528,29.45980204,15.9082931016,41.21203391,5.7696847474,79.16775438,7.1250978942,7.807503175,1.249200508,400.1003901,8.002007802,227.6687595,11.383437975,23.1665181,66.95362866,537.9692041,200.361621,9.294622181,280.3664009,0.254684141,0.206218614,0.502786814,1.662522842,0.064802276,5.161295033,6.169823382,2.31665181
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,3155.81,17636.09091,64678.36364,1.339090909,48.81818182,4.881818182,1129.818182,112.9818182,2548.454545,254.8454545,192.6363636,19.26363636,28673.54545,2867.354545,159.4545455,15.94545455,164.0909091,16.40909091,114.9090909,11.49090909,52.45454545,5.245454545,63.27272727,6.327272727,1803.454545,180.3454545,940.4545455,94.04545455,22475.54545,4671.363636,0.208509625,2729.874772,478.104439,0.00925991,4866.164345,875.9095821,61232.19139,7960.1848807,18645.98996,2610.4385944,767.6621211,92.119454532,56835.40498,10230.3728964,26.84557695,1.8791903865,61.39360058,33.1525443132,36.60114857,5.1241607998,82.38325202,7.4144926818,9.523142377,1.52370278032,414.5633709,8.291267418,232.1064193,11.605320965,23.1665181,83.69802674,949.0989665,193.9182955,14.89264515,437.6326183,0.502012289,2.259284501,0.534376769,0.82383252,0.158084163,3.067768944,0.626687332,2.31665181
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,3200.37,18191.66667,64933,1.381666667,35.66666667,3.566666667,1158.666667,115.8666667,3313.5,331.35,184.5,18.45,27310.16667,2731.016667,245,24.5,177,17.7,144.3333333,14.43333333,122.6666667,12.26666667,45.33333333,4.533333333,1956.333333,195.6333333,940.8333333,94.08333333,22639.83333,4703.833333,0.207835867,620.4422348,108.3335897,0.004995657,3482.606716,626.86920888,34472.38333,4481.4098329,18764.10578,2626.9748092,454.0828716,54.489944592,40065.30353,7211.7546354,15.24613069,1.0672291483,29.45950461,15.9081324894,39.07498882,5.4704984348,74.93381275,6.7440431475,6.271993137,1.00351890192,399.5212471,7.990424942,254.9353,12.746765,24.02293655,28.2091144,337.8293567,127.5959193,6.130118766,500.8162941,0.128067498,0.789514723,0.308692412,0.164854388,0.079027114,2.916505104,3.39063949,2.402293655
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,3335.04,17434.41667,64597.41667,1.366666667,47.58333333,4.758333333,1300,130,3825.166667,382.5166667,166.9166667,16.69166667,27577.25,2757.725,206.75,20.675,166.1666667,16.61666667,139.25,13.925,144.9166667,14.49166667,61.25,6.125,2191.416667,219.1416667,1060.333333,106.0333333,21375.91667,4659.75,0.218045056,553.1809598,129.9336369,0.005548709,3031.680891,545.70256038,32998.88575,4289.8551475,22143.81355,3100.133897,373.9562367,44.874748404,37869.32381,6816.4782858,12.54971777,0.8784802439,28.70889717,15.5028044718,46.39592631,6.4954296834,102.1457624,9.193118616,5.218707731,0.83499323696,450.2820056,9.005640112,313.6428668,15.68214334,15.44962422,1.212672356,108.896323,327.7284405,4.225705474,374.9063057,0.205815371,0.749302216,0.45931967,0.49029966,0.029224763,4.86304566,1.066385747,1.544962422
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,3436.21,17075.33333,66607.58333,1.385833333,36.66666667,3.666666667,1306.833333,130.6833333,3957.333333,395.7333333,188.1666667,18.81666667,31285.58333,3128.558333,242.3333333,24.23333333,156.0833333,15.60833333,130.9166667,13.09166667,142.3333333,14.23333333,40.91666667,4.091666667,2258.416667,225.8416667,1068.75,106.875,19642.16667,4468.5,0.227481383,543.9003641,191.2093094,0.006979592,2909.478926,523.70620668,32868.11347,4272.8547511,24511.61008,3431.6254112,353.6966545,42.44359854,37601.26579,6768.2278422,12.3637857,0.865464999,25.05151339,13.5278172306,47.36751669,6.6314523366,119.2586413,10.733277717,4.718754893,0.75500078288,473.1352636,9.462705272,351.2970843,17.564854215,19.87159939,26.76720612,177.4878127,257.3719059,6.684866771,454.975316,0.196584193,0.849246304,0.217890577,1.574214065,0.030671907,3.595828004,3.267062884,1.987159939
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,3538.8,17447,69952.9,1.418,55.4,5.54,1635.4,163.54,4481.4,448.14,215.7,21.57,33752.8,3375.28,189.6,18.96,159.5,15.95,151,15.1,188.2,18.82,59.6,5.96,2581.9,258.19,1099.3,109.93,19214.4,4511.8,0.235304158,1383.951846,220.5149529,0.009803607,3170.339497,570.66110946,35958.92568,4674.6603384,25718.47587,3600.5866218,369.9655871,44.395870452,37546.25716,6758.3262888,13.46452387,0.9425166709,30.9684049,16.722938646,46.29202129,6.4808829806,129.1482542,11.623342878,4.905904271,0.78494468336,531.0457626,10.620915252,370.5832258,18.52916129,15.94569099,4.438475295,320.0344385,216.0351973,0.776927733,446.8004602,0.14676331,0.88259954,0.476807819,1.291482542,0.082419192,4.035947796,4.632290323,1.594569099
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,3690.04,17307.42857,67550.85714,1.354285714,58.57142857,5.857142857,1523,152.3,4601.285714,460.1285714,167.8571429,16.78571429,30468.28571,3046.828571,182,18.2,149.5714286,14.95714286,131.7142857,13.17142857,223.8571429,22.38571429,8.142857143,0.8142857143,2504.285714,250.4285714,1271.285714,127.1285714,19992.28571,4599.285714,0.230503511,1824.135842,336.0375546,0.009527891,3088.798418,555.98371524,32164.29416,4181.3582408,22742.68935,3183.976509,351.2738566,42.152862792,36608.93142,6589.6076556,12.41035079,0.8687245553,27.5785573,14.892420942,44.25396404,6.1955549656,134.7501137,12.127510233,4.98017436,0.7968278976,493.0148139,9.860296278,379.5579119,18.977895595,30.56266025,20.6949494,340.9415181,179.6672459,4.074776737,168.4010845,0.172503876,0.328184832,0.420412658,1.293601092,0.036355273,1.626948886,6.186793964,3.056266025
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,3791.98,15458.1,64199,1.393,74.3,7.43,1652.6,165.26,4473.4,447.34,176.6,17.66,31669,3166.9,218.9,21.89,133.1,13.31,88.2,8.82,247.2,24.72,51.8,5.18,2617.5,261.75,1149.1,114.91,16313,4017.4,0.246268089,1335.465878,340.3730633,0.005831168,4067.195364,732.09516552,40201.01523,5226.1319799,24341.33179,3407.7864506,491.8690066,59.024280792,45780.92185,8240.565933,18.13350728,1.2693455096,30.79651788,16.6301196552,45.27192781,6.3380698934,148.6548013,13.378932117,6.283935762,1.00542972192,580.8240397,11.616480794,387.168457,19.35842285,20.28888154,30.50396523,112.5628426,150.9162571,2.656092636,471.5434951,0.417070668,0.29256692,0.090543856,1.902781457,0.038960402,0.87123606,3.794250878,2.028888154
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,3841.55,16703.16667,70746.25,1.3775,88.41666667,8.841666667,2065.416667,206.5416667,5080.333333,508.0333333,217.5,21.75,35895.33333,3589.533333,206.3333333,20.63333333,141.5833333,14.15833333,99.16666667,9.916666667,267,26.7,34.33333333,3.433333333,2623.25,262.325,1192.083333,119.2083333,17079.08333,4210,0.247231843,1309.762883,229.2136756,0.014684839,3202.886124,576.51950232,33421.16392,4344.7513096,24341.69856,3407.8377984,357.7509938,42.930119256,38376.81753,6907.8271554,13.00859072,0.9106013504,28.65429711,15.4733204394,39.09656722,5.4735194108,145.9557979,13.136021811,5.159189381,0.82547030096,528.0720887,10.561441774,405.9506247,20.297531235,14.63439001,60.21425913,608.2651833,219.075287,3.649060137,145.8319066,0.018212027,0.383967581,0.367507732,1.649300517,0.080483354,7.92108133,9.012103869,1.463439001
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,3891.1,17387.11111,70293.22222,1.427777778,72.11111111,7.211111111,1686.444444,168.6444444,4717.666667,471.7666667,171,17.1,33334.77778,3333.477778,247.3333333,24.73333333,142.4444444,14.24444444,110.5555556,11.05555556,312.6666667,31.26666667,29.11111111,2.911111111,2773.888889,277.3888889,1369.222222,136.9222222,19304.22222,4456.666667,0.230948309,1161.620396,260.324317,0.005492986,2975.878148,535.65806664,32805.93815,4264.7719595,24549.50975,3436.931365,333.761663,40.05139956,37284.60506,6711.2289108,12.74697506,0.8922882542,29.91321827,16.1531378658,41.1989837,5.767857718,150.0412815,13.503715335,4.813081963,0.77009311408,528.8866074,10.577732148,415.553763,20.77768815,16.88910103,38.0912403,482.2472908,282.3193622,3.33761663,514.5275499,0.214149181,0.771761031,0.477908211,0.735202279,0.090485941,1.322216519,5.402198919,1.688910103
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-17.69,44267,285528.3333,2.106666667,116.6666667,11.66666667,501,50.1,488.3333333,48.83333333,61,6.1,12417.33333,1241.733333,76.66666667,7.666666667,62.33333333,6.233333333,425.3333333,42.53333333,3,0.3,61,6.1,202.3333333,20.23333333,2935,293.5,214438.3333,35928.33333,0.167566239,9710.000069,1484.618582,0.000666783,3544.338812,637.98098616,8147.851933,1059.22075129,1433.304327,200.66260578,55.99665262,6.7195983144,5244.470443,944.00467974,1.547300194,0.10831101358,5.377096226,2.90363196204,19.13155615,2.678417861,25.16989811,2.2652908299,10.62932459,1.7006919344,68.40901103,1.3681802206,25.7005601,1.285028005,13.42933016,606.1221898,90.75336626,16.28919251,0.420128014,27.24487432,0.007500271,0.048082894,0.101062596,0.077839906,0.007552022,1.525239966,1.033289863,1.342933016
