"Location","Site","Section","sample","top","bottom","mp","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","Water_Content_pc","Dry_mass_pc","Dry_mass_pc_err","LOI550_pc","LOI550_err","C_org","C_org_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr-1","DMAR_err_pc"
"Isla Hermite","HER42PB","HER42PB1G",228,252.4,253.6,253,253,0.58,2857.7,3164.5,3010.8,3010,153.4,0.1048,0.00558,85.1686,14.8314,0.74,67.05,3.35,38.89,1.94,4.5702,0.2582,1.2078,0.1791,0.0114,0.0188,0.0023,12
"Isla Hermite","HER42PB","HER42PB1G",229,253.7,254.9,254.3,254.3,0.6,2870.4,3183.2,3022.8,3022.5,156.4,0.1037,0.00561,85.4499,14.5501,0.73,66.46,3.32,38.55,1.93,4.7689,0.2718,1.3818,0.201,0.0129,0.0208,0.0025,12.1
"Isla Hermite","HER42PB","HER42PB1G",230,255,256.2,255.6,255.6,0.6,2877.4,3205.9,3035,3035.5,164.2,0.1044,0.00589,81.7522,18.2478,0.91,50.86,2.54,29.5,1.47,5.6544,0.3449,1.2102,0.2208,0.0155,0.0231,0.003,13.1
"Isla Hermite","HER42PB","HER42PB1G",231,256.4,257.6,257,257,0.6,2886.3,3229.2,3045.6,3048.4,171.4,0.104,0.00609,80.542,19.458,0.97,58.71,2.94,34.06,1.7,4.9832,0.289,1.2093,0.2353,0.0159,0.0245,0.0031,12.6
"Isla Hermite","HER42PB","HER42PB1G",232,257.7,258.9,258.3,258.3,0.58,2891,3260.1,3057.1,3061.1,184.5,0.1041,0.00651,87.9761,12.0239,0.6,74.34,3.72,43.12,2.16,4.8799,0.283,1.2886,0.1549,0.0099,0.0161,0.002,12.2
"Isla Hermite","HER42PB","HER42PB1G",233,259,260.3,259.7,259.7,0.65,2895.6,3291.1,3067.6,3074.2,197.7,0.0978,0.00653,85.4359,14.5641,0.73,80.92,4.05,46.94,2.35,4.9392,0.2815,1.1183,0.1629,0.0105,0.0159,0.0019,12.1
"Isla Hermite","HER42PB","HER42PB1G",234,260.5,261.7,261.1,261.1,0.6,2908.5,3308.5,3081.7,3088.5,200,0.0968,0.00649,86.2061,13.7939,0.69,72.52,3.63,42.07,2.1,5.2022,0.3069,1.2249,0.169,0.0111,0.0164,0.002,12.5
"Isla Hermite","HER42PB","HER42PB1G",235,261.8,263,262.4,262.4,0.6,2923.1,3317.6,3095.9,3102.4,197.2,0.0962,0.00634,83.3801,16.6199,0.83,66.73,3.34,38.71,1.94,4.6635,0.2635,1.1422,0.1898,0.0123,0.0183,0.0022,12.1
"Isla Hermite","HER42PB","HER42PB1G",236,263.2,264.4,263.8,263.8,0.6,2932.9,3334,3110.1,3116.4,200.5,0.0968,0.00645,83.9853,16.0147,0.8,67.16,3.36,38.96,1.95,4.8754,0.2803,1.1947,0.1913,0.0125,0.0185,0.0023,12.3
"Isla Hermite","HER42PB","HER42PB1G",237,264.5,265.7,265.1,265.1,0.6,2941.3,3349.1,3125.2,3130.3,203.9,0.0965,0.0065,86.3705,13.6295,0.68,76.39,3.82,44.31,2.22,4.3544,0.2395,1.1872,0.1618,0.01,0.0156,0.0018,11.7
"Isla Hermite","HER42PB","HER42PB1G",238,265.8,267.1,266.5,266.5,0.63,2950.8,3369,3140,3144.5,209.1,0.0964,0.00664,84.2338,15.7662,0.79,50.51,2.53,29.3,1.46,4.431,0.2437,1.2638,0.1993,0.0125,0.0192,0.0023,11.8
"Isla Hermite","HER42PB","HER42PB1G",239,267.2,268.4,267.8,267.8,0.6,2956.6,3395.1,3154.1,3158.7,219.2,0.0969,0.00694,83.5791,16.4209,0.82,59.46,2.97,34.49,1.72,5.0921,0.2979,1.1137,0.1829,0.0122,0.0177,0.0022,12.5
"Isla Hermite","HER42PB","HER42PB1G",240,268.6,269.8,269.2,269.2,0.6,2963.8,3418.5,3168.2,3172.5,227.4,0.1002,0.00741,80.735,19.265,0.96,46.28,2.31,26.85,1.34,5.0921,0.2979,1.2291,0.2368,0.0161,0.0237,0.003,12.7
"Isla Hermite","HER42PB","HER42PB1G",241,269.9,271.1,270.5,270.5,0.58,2972,3438.4,3181.1,3185.7,233.2,0.1069,0.00805,83.7557,16.2443,0.81,62.19,3.11,36.07,1.8,4.7755,0.2746,1.2596,0.2046,0.0134,0.0219,0.0027,12.3
"Isla Hermite","HER42PB","HER42PB1G",242,271.2,272.4,271.8,271.8,0.6,2983,3448.3,3193.1,3198,232.6,0.1069,0.00801,86.2517,13.7483,0.69,75.42,3.77,43.75,2.19,4.7689,0.2718,1.4352,0.1973,0.0126,0.0211,0.0025,12.1
"Isla Hermite","HER42PB","HER42PB1G",243,272.6,273.7,273.1,273.1,0.58,2991,3458.6,3204.2,3210.4,233.8,0.1069,0.00801,82.9436,17.0564,0.85,48.18,2.41,27.95,1.4,4.5702,0.2582,1.3844,0.2361,0.0154,0.0252,0.0031,12.2
"Isla Hermite","HER42PB","HER42PB1G",244,273.9,275.1,274.5,274.5,0.6,3001.1,3468.1,3216.3,3222.7,233.5,0.1069,0.00798,84.9075,15.0925,0.75,72.71,3.64,42.17,2.11,4.9832,0.289,1.2218,0.1844,0.0121,0.0197,0.0024,12.4
"Isla Hermite","HER42PB","HER42PB1G",245,275.2,276.4,275.8,275.8,0.58,3006.9,3485.1,3228.7,3235.1,239.1,0.1069,0.00812,84.0103,15.9897,0.8,69.71,3.49,40.43,2.02,4.4692,0.2503,1.3217,0.2113,0.0135,0.0226,0.0027,12
"Isla Hermite","HER42PB","HER42PB1G",246,276.5,277.8,277.2,277.2,0.65,3017.7,3501.6,3243,3247.9,241.9,0.1073,0.00824,83.6195,16.3805,0.82,63.17,3.16,36.64,1.83,5.5164,0.3282,1.1418,0.187,0.0127,0.0201,0.0026,12.7
"Isla Hermite","HER42PB","HER42PB1G",247,277.9,279.1,278.5,278.5,0.6,3024.1,3521.4,3256,3260.9,248.7,0.1069,0.00838,85.6454,14.3546,0.72,72.83,3.64,42.24,2.11,4.6635,0.2635,1.2949,0.1859,0.0118,0.0199,0.0024,12
"Isla Hermite","HER42PB","HER42PB1G",248,279.3,280.5,279.9,279.9,0.63,3030.7,3542.8,3268.9,3273.7,256,0.0986,0.00793,84.0604,15.9396,0.8,65.77,3.29,38.15,1.91,5.0786,0.2946,1.213,0.1934,0.0128,0.0191,0.0024,12.4
"Isla Hermite","HER42PB","HER42PB1G",249,280.7,281.9,281.3,281.3,0.6,3049.3,3552.5,3283.4,3287.6,251.6,0.098,0.00771,85.1947,14.8053,0.74,62.93,3.15,36.5,1.83,4.4562,0.2473,1.3471,0.1994,0.0125,0.0195,0.0023,11.8
"Isla Hermite","HER42PB","HER42PB1G",250,282,283.2,282.6,282.6,0.58,3064.4,3563.2,3294.8,3301,249.4,0.0976,0.00757,83.2965,16.7035,0.84,53.1,2.65,30.8,1.54,4.3693,0.2425,1.2594,0.2104,0.0134,0.0205,0.0025,11.9
"Isla Hermite","HER42PB","HER42PB1G",251,283.3,284.5,283.9,283.9,0.58,3076.6,3575.7,3309.2,3314.3,249.5,0.0998,0.00772,85.1837,14.8163,0.74,63.61,3.18,36.9,1.84,3.9811,0.213,1.2623,0.187,0.0114,0.0187,0.0021,11.4
"Isla Hermite","HER42PB","HER42PB1H",259,283.7,284.8,284.3,284.3,0.55,3080.5,3581,3314.1,3318.2,250.3,0.0974,0.00753,83.9989,16.0011,0.8,62.58,3.13,36.3,1.82,4.1793,0.2299,1.3178,0.2109,0.0133,0.0205,0.0024,11.8
"Isla Hermite","HER42PB","HER42PB1H",260,285,286.2,285.6,285.6,0.6,3088.4,3596.8,3327.2,3331.6,254.2,0.0982,0.0077,77.8747,22.1253,1.11,50.45,2.52,29.26,1.46,4.7689,0.2718,1.3245,0.293,0.0199,0.0288,0.0036,12.5
"Isla Hermite","HER42PB","HER42PB1H",261,286.4,287.5,286.9,286.9,0.55,3094.4,3616.6,3342.5,3345,261.1,0.0982,0.00785,79.9804,20.0196,1,50.84,2.54,29.49,1.47,4.4692,0.2525,1.3889,0.2781,0.0185,0.0273,0.0034,12.3
"Isla Hermite","HER42PB","HER42PB1H",262,287.6,288.8,288.2,288.2,0.6,3102.7,3637.6,3356.2,3358.3,267.5,0.0982,0.00803,83.8469,16.1531,0.81,39.03,1.95,22.64,1.13,5.0921,0.2979,1.2385,0.2,0.0133,0.0196,0.0025,12.5
"Isla Hermite","HER42PB","HER42PB1H",263,289,290.2,289.6,289.6,0.6,3110.9,3654.4,3369.5,3372.2,271.8,0.1006,0.00832,85.4759,14.5241,0.73,66.56,3.33,38.61,1.93,4.6635,0.2635,1.2329,0.1791,0.0114,0.018,0.0022,12
"Isla Hermite","HER42PB","HER42PB1H",264,290.3,291.5,290.9,290.9,0.6,3129.2,3668.7,3382.4,3385.7,269.8,0.1015,0.0083,85.8808,14.1192,0.71,73.91,3.7,42.87,2.14,4.4562,0.2473,1.1964,0.1689,0.0106,0.0171,0.002,11.8
"Isla Hermite","HER42PB","HER42PB1H",265,291.7,292.9,292.3,292.3,0.58,3146.4,3681.5,3395.8,3398.9,267.6,0.1022,0.00825,86.6788,13.3212,0.67,76.2,3.81,44.2,2.21,4.0765,0.2201,1.3043,0.1737,0.0105,0.0178,0.002,11.5
"Isla Hermite","HER42PB","HER42PB1H",266,293,294.2,293.6,293.6,0.6,3161.5,3690.2,3408.2,3412,264.3,0.1015,0.00807,86.1137,13.8863,0.69,73.36,3.67,42.55,2.13,4.5593,0.2553,1.3529,0.1879,0.0118,0.0191,0.0023,11.9
"Isla Hermite","HER42PB","HER42PB1H",267,294.4,295.5,295,295,0.58,3175.3,3698.2,3422.3,3425.2,261.4,0.1015,0.00794,86.2266,13.7734,0.69,68.44,3.42,39.7,1.98,4.173,0.2274,1.4479,0.1994,0.0122,0.0202,0.0023,11.6
"Isla Hermite","HER42PB","HER42PB1H",268,295.7,296.9,296.3,296.3,0.6,3189.1,3716.5,3434.9,3438.3,263.7,0.1022,0.00805,86.2025,13.7975,0.69,69.43,3.47,40.27,2.01,4.7689,0.2718,1.3004,0.1794,0.0115,0.0183,0.0022,12.1
"Isla Hermite","HER42PB","HER42PB1H",269,297,298.2,297.6,297.6,0.58,3202.3,3734.8,3448.3,3451.4,266.2,0.101,0.00799,82.5893,17.4107,0.87,57.98,2.9,33.63,1.68,3.8869,0.206,1.4561,0.2535,0.0156,0.0256,0.0029,11.5
"Isla Hermite","HER42PB","HER42PB1H",270,298.4,299.5,298.9,298.9,0.58,3210.1,3746.6,3461.9,3464.4,268.3,0.1011,0.00802,84.6415,15.3585,0.77,67.34,3.37,39.06,1.95,4.173,0.2274,1.3573,0.2085,0.013,0.0211,0.0025,11.7
"Isla Hermite","HER42PB","HER42PB1H",271,299.7,300.8,300.2,300.3,0.58,3220.1,3758.9,3475.4,3477.4,269.4,0.0984,0.00781,80.3947,19.6053,0.98,52.93,2.65,30.7,1.54,4.3693,0.2425,1.3535,0.2654,0.0173,0.0261,0.0032,12.1
"Isla Hermite","HER42PB","HER42PB1H",272,301,302.2,301.6,301.6,0.6,3243,3764.7,3488.4,3490.9,260.8,0.0981,0.00752,82.2545,17.7455,0.89,55.71,2.79,32.31,1.62,4.2537,0.2318,1.3262,0.2353,0.0149,0.0231,0.0027,11.8
"Isla Hermite","HER42PB","HER42PB1H",273,302.3,303.5,302.9,302.9,0.6,3267,3772.8,3502.2,3504.8,252.9,0.0974,0.00722,85.3824,14.6176,0.73,68.09,3.4,39.5,1.97,4.9832,0.289,1.2087,0.1767,0.0115,0.0172,0.0021,12.3
"Isla Hermite","HER42PB","HER42PB1H",274,303.7,304.9,304.3,304.3,0.6,3284,3780.4,3515.4,3518.8,248.2,0.0985,0.00714,84.1037,15.8963,0.79,38.92,1.95,22.58,1.13,4.1542,0.2243,1.3288,0.2112,0.0131,0.0208,0.0024,11.6
"Isla Hermite","HER42PB","HER42PB1H",275,305.1,306.3,305.7,305.7,0.63,3298.9,3788.6,3529.1,3532.9,244.9,0.0977,0.00697,85.4278,14.5722,0.73,72.57,3.63,42.1,2.1,4.6419,0.2599,1.2844,0.1872,0.0118,0.0183,0.0022,11.9
"Isla Hermite","HER42PB","HER42PB1H",276,306.5,307.7,307.1,307.1,0.6,3314,3802.2,3544.1,3547.1,244.1,0.0981,0.00694,84.9809,15.0191,0.75,80.93,4.05,46.95,2.35,4.8754,0.2803,1.3303,0.1998,0.013,0.0196,0.0024,12.3
"Isla Hermite","HER42PB","HER42PB1H",277,307.8,309.1,308.5,308.5,0.65,3326.2,3818.1,3559,3561.5,245.9,0.0978,0.00696,83.5345,16.4655,0.82,59.53,2.98,34.53,1.73,4.7173,0.2642,1.2824,0.2112,0.0136,0.0207,0.0025,12
"Isla Hermite","HER42PB","HER42PB1H",278,309.3,310.6,309.9,309.9,0.63,3339.3,3837.2,3572.9,3576.2,248.9,0.1135,0.00813,80.5101,19.4899,0.97,57.07,2.85,33.1,1.66,5.0786,0.2946,1.4492,0.2825,0.0191,0.0321,0.004,12.6
"Isla Hermite","HER42PB","HER42PB1H",279,310.7,312,311.3,311.3,0.63,3354.8,3847.5,3586.5,3588.6,246.4,0.1145,0.00809,80.9961,19.0039,0.95,51.36,2.57,29.79,1.49,4.9676,0.2856,1.3291,0.2526,0.0169,0.0289,0.0036,12.5
"Isla Hermite","HER42PB","HER42PB1H",280,312.1,313.4,312.7,312.8,0.63,3371.4,3856.3,3598.5,3600.9,242.5,0.1145,0.00794,82.081,17.919,0.9,57.29,2.86,33.23,1.66,3.925,0.2061,1.3284,0.238,0.0146,0.0273,0.0031,11.4
"Isla Hermite","HER42PB","HER42PB1H",281,313.5,314.8,314.2,314.2,0.63,3386.5,3863.5,3611.5,3613.3,238.5,0.1145,0.00779,78.797,21.203,1.06,41.78,2.09,24.24,1.21,4.0237,0.2133,1.4828,0.3144,0.02,0.036,0.0042,11.7
"Isla Hermite","HER42PB","HER42PB1H",282,314.9,316.2,315.6,315.6,0.63,3394.1,3877.8,3623.4,3625.6,241.8,0.1145,0.00786,78.4272,21.5728,1.08,52.22,2.61,30.29,1.51,4.5358,0.2517,1.328,0.2865,0.019,0.0328,0.004,12.2
"Isla Hermite","HER42PB","HER42PB1H",283,316.4,317.6,317,317,0.63,3404.1,3891.9,3636.9,3637.9,243.9,0.114,0.00787,81.3307,18.6693,0.93,20.04,1,11.62,0.58,3.7312,0.1922,1.4553,0.2717,0.0165,0.031,0.0035,11.2
"Isla Hermite","HER42PB","HER42PB1H",284,317.8,319,318.4,318.4,0.6,3412.3,3907.8,3648.7,3650.1,247.8,0.1145,0.00799,82.4294,17.5706,0.88,37.4,1.87,21.7,1.08,4.1542,0.2243,1.3855,0.2434,0.0153,0.0279,0.0033,11.7
"Isla Hermite","HER42PB","HER42PB1H",285,319.1,320.3,319.7,319.7,0.6,3419.6,3922.2,3660.5,3662,251.3,0.1069,0.00754,88.0812,11.9188,0.6,65.68,3.28,38.1,1.9,4.6635,0.2635,1.8599,0.2217,0.0138,0.0237,0.0028,11.9
"Isla Hermite","HER42PB","HER42PB1I",292,320,320.9,320.5,320.5,0.45,3429.3,3926.2,3666.6,3668.7,248.5,0.1028,0.00711,84.5022,15.4978,0.77,82.34,4.12,47.76,2.39,2.826,0.1385,1.2267,0.1901,0.0108,0.0195,0.0021,10.6
"Isla Hermite","HER42PB","HER42PB1I",293,321,322.2,321.6,321.6,0.6,3450.7,3936.1,3677.6,3680.2,242.7,0.1032,0.007,81.1276,18.8724,0.94,66.27,3.31,38.44,1.92,5.4259,0.3256,1.1203,0.2114,0.0147,0.0218,0.0028,12.9
"Isla Hermite","HER42PB","HER42PB1I",294,322.4,323.6,323,323,0.63,3474.8,3944.4,3690.3,3693.4,234.8,0.1033,0.00677,82.0306,17.9694,0.9,63.85,3.19,37.04,1.85,6.1328,0.3833,1.1128,0.2,0.0143,0.0207,0.0028,13.4
"Isla Hermite","HER42PB","HER42PB1I",295,323.8,325,324.4,324.4,0.6,3492.7,3955.6,3702,3706.6,231.4,0.1032,0.00663,81.3964,18.6036,0.93,33.58,1.68,19.48,0.97,5.0921,0.2979,1.2812,0.2383,0.0162,0.0246,0.0031,12.6
"Isla Hermite","HER42PB","HER42PB1I",296,325.1,326.3,325.7,325.7,0.63,3508.3,3968.6,3714.6,3719.7,230.2,0.1037,0.00662,82.8197,17.1803,0.86,62.01,3.1,35.97,1.8,5.5349,0.3321,1.1319,0.1945,0.0133,0.0202,0.0026,12.9
"Isla Hermite","HER42PB","HER42PB1I",297,326.5,327.7,327.1,327.1,0.63,3520.2,3980.5,3727.8,3733.1,230.2,0.1029,0.00654,83.6051,16.3949,0.82,71.91,3.6,41.71,2.09,6.1328,0.3833,1.1092,0.1819,0.0129,0.0187,0.0025,13.3
"Isla Hermite","HER42PB","HER42PB1I",298,327.9,329.1,328.5,328.5,0.63,3529,3997,3741.7,3746.6,234,0.1033,0.00665,85.0137,14.9863,0.75,77.91,3.9,45.19,2.26,5.3043,0.313,1.1508,0.1725,0.0115,0.0178,0.0022,12.5
"Isla Hermite","HER42PB","HER42PB1I",299,329.3,330.6,329.9,329.9,0.65,3538.1,4017.8,3756.1,3760.2,239.9,0.0975,0.00641,84.6906,15.3094,0.77,79.83,3.99,46.31,2.32,6.1256,0.3798,1.1333,0.1735,0.0121,0.0169,0.0022,13.2
"Isla Hermite","HER42PB","HER42PB1I",300,330.7,332,331.3,331.3,0.65,3572.6,4024,3769.1,3775,225.7,0.0978,0.00604,84.6183,15.3817,0.77,71.82,3.59,41.66,2.08,5.8781,0.3586,1.1755,0.1808,0.0124,0.0177,0.0023,13
"Isla Hermite","HER42PB","HER42PB1I",301,332.1,333.3,332.7,332.7,0.6,3602.8,4030.5,3782.2,3789.1,213.9,0.0974,0.00567,83.9596,16.0404,0.8,67.6,3.38,39.21,1.96,5.0921,0.2979,1.1891,0.1907,0.0127,0.0186,0.0023,12.5
"Isla Hermite","HER42PB","HER42PB1I",302,333.5,334.8,334.1,334.1,0.68,3631.9,4043.5,3795.8,3803.6,205.8,0.0974,0.00547,84.861,15.139,0.76,76.09,3.8,44.13,2.21,6.232,0.3864,1.1752,0.1779,0.0124,0.0173,0.0023,13.2
"Isla Hermite","HER42PB","HER42PB1I",303,334.9,336.2,335.6,335.6,0.65,3659.3,4052.4,3810.7,3818.6,196.6,0.0974,0.0052,87.1086,12.8914,0.64,78.04,3.9,45.27,2.26,6.0012,0.3691,1.0692,0.1378,0.0094,0.0134,0.0017,12.9
"Isla Hermite","HER42PB","HER42PB1I",304,336.4,337.6,337,337,0.63,3680.6,4061.9,3823.5,3833.1,190.6,0.0971,0.00501,85.233,14.767,0.74,72.27,3.61,41.92,2.1,5.5349,0.3321,1.2228,0.1806,0.0122,0.0175,0.0022,12.7
"Isla Hermite","HER42PB","HER42PB1I",305,337.8,339,338.4,338.4,0.63,3698.9,4072.6,3837.1,3847.4,186.8,0.0975,0.00491,85.8625,14.1375,0.71,72.4,3.62,41.99,2.1,5.652,0.3419,1.1608,0.1641,0.0111,0.016,0.002,12.8
"Isla Hermite","HER42PB","HER42PB1I",306,339.2,340.3,339.7,339.7,0.55,3711.4,4083.8,3849.9,3860.8,186.2,0.0613,0.00306,86.4603,13.5397,0.68,80.34,4.02,46.6,2.33,5.2895,0.32,1.1152,0.151,0.0102,0.0093,0.0012,12.8
"Isla Hermite","HER42PB","HER42PB1I",307,340.4,341.6,341,341,0.63,3730.7,4104.6,3871.6,3882.2,186.9,0.055,0.00275,85.1054,14.8946,0.74,70.4,3.52,40.84,2.04,6.0108,0.3727,1.1474,0.1709,0.0119,0.0094,0.0012,13.1
"Isla Hermite","HER42PB","HER42PB1I",308,341.8,343.1,342.4,342.5,0.68,3747.7,4143.1,3897.5,3908.3,197.7,0.0552,0.0029,85.7349,14.2651,0.71,74.07,3.7,42.97,2.15,6.232,0.3864,1.0943,0.1561,0.0108,0.0086,0.0011,13.1
"Isla Hermite","HER42PB","HER42PB1I",309,343.3,344.6,343.9,343.9,0.65,3759.2,4175.6,3922.4,3934.7,208.2,0.0552,0.00303,86.7875,13.2125,0.66,81.17,4.06,47.08,2.35,5.0521,0.2905,1.2769,0.1687,0.0108,0.0093,0.0011,12.2
"Isla Hermite","HER42PB","HER42PB1I",310,344.7,346,345.4,345.4,0.68,3768.8,4207.9,3948.7,3961.2,219.6,0.0552,0.00317,85.8975,14.1025,0.71,78.8,3.94,45.71,2.29,5.9777,0.3646,1.1135,0.157,0.0107,0.0087,0.0011,12.9
"Isla Hermite","HER42PB","HER42PB1I",311,346.2,347.5,346.8,346.8,0.65,3779,4260.1,3974,3987.7,240.6,0.0554,0.00345,86.8873,13.1127,0.66,76.7,3.83,44.49,2.22,5.6357,0.3381,1.2001,0.1574,0.0105,0.0087,0.0011,12.7
"Isla Hermite","HER42PB","HER42PB1I",312,347.6,348.8,348.2,348.2,0.6,3787.2,4310.2,3997.4,4012.7,261.5,0.055,0.00368,87.1601,12.8399,0.64,65.3,3.26,37.87,1.89,4.8754,0.2803,1.1905,0.1529,0.0098,0.0084,0.001,12.1
"Isla Hermite","HER42PB","HER42PB1I",313,349,350.3,349.6,349.6,0.65,3793.4,4367.4,4020.2,4037.9,287,0.0486,0.00354,85.9908,14.0092,0.7,79.29,3.96,45.99,2.3,5.3984,0.3185,1.2397,0.1737,0.0115,0.0084,0.0011,12.5
"Isla Hermite","HER42PB","HER42PB1I",314,350.4,351.6,351,351,0.6,3818.2,4397.9,4047.8,4066.4,289.9,0.0468,0.00342,85.1549,14.8451,0.74,76.94,3.85,44.63,2.23,5.4259,0.3256,1.23,0.1826,0.0123,0.0085,0.0011,12.7
"Isla Hermite","HER42PB","HER42PB1I",315,351.7,352.9,352.3,352.3,0.6,3846,4420.9,4079.3,4095,287.4,0.0464,0.00334,80.5464,19.4536,0.97,64.04,3.2,37.15,1.86,4.5593,0.2553,1.3689,0.2663,0.0175,0.0124,0.0015,12.2
"Isla Hermite","HER42PB","HER42PB1I",316,353.1,354.2,353.6,353.6,0.55,3863.6,4447.7,4108.3,4122.7,292,0.0466,0.00337,78.8712,21.1288,1.06,57.01,2.85,33.07,1.65,4.8707,0.2849,1.295,0.2736,0.0189,0.0128,0.0016,12.8
"Isla Hermite","HER42PB","HER42PB1I",317,354.3,355.4,354.9,354.9,0.58,3879.9,4476.4,4139.5,4149.8,298.3,0.0466,0.00342,72.7572,27.2428,1.36,34.33,1.72,19.91,1,4.7755,0.2746,1.3578,0.3699,0.0263,0.0172,0.0022,12.9
"Isla Hermite","HER42PB","HER42PB1I",318,355.6,356.8,356.2,356.2,0.6,3894.4,4511.1,4169.3,4177.9,308.3,0.0468,0.00353,84.2563,15.7437,0.79,28.75,1.44,16.68,0.83,5.0921,0.2979,1.5127,0.2381,0.0158,0.0111,0.0014,12.5
"Isla Hermite","HER42PB","HER42PB1I",319,356.9,358.1,357.5,357.5,0.6,3906.3,4551.2,4199.2,4206.5,322.4,0.0464,0.00363,76.2845,23.7155,1.19,40.27,2.01,23.36,1.17,4.9832,0.289,1.3798,0.3272,0.0229,0.0152,0.0019,12.8
"Isla Hermite","HER42PB","HER42PB1I",320,358.3,359.6,358.9,358.9,0.65,3920.4,4597.7,4230,4236.3,338.6,0.0474,0.00387,79.7708,20.2292,1.01,51.41,2.57,29.82,1.49,5.3984,0.3185,1.1734,0.2374,0.0164,0.0113,0.0014,12.8
"Isla Hermite","HER42PB","HER42PB1I",321,359.7,360.8,360.3,360.3,0.58,3933.6,4643.3,4256.8,4265.1,354.9,0.051,0.00432,75.6326,24.3674,1.22,45.89,2.29,26.62,1.33,4.7755,0.2746,1.3985,0.3408,0.0237,0.0174,0.0022,12.7
"Isla Hermite","HER42PB","HER42PB1J",328,360,361.1,360.6,360.6,0.55,3944.1,4645.7,4263.2,4270.7,350.8,0.0511,0.00428,77.8925,22.1075,1.11,40.25,2.01,23.35,1.17,4.3715,0.2448,1.1807,0.261,0.0175,0.0133,0.0016,12.3
"Isla Hermite","HER42PB","HER42PB1J",329,361.3,362.5,361.9,361.9,0.6,3980.7,4659.8,4290.4,4297.5,339.5,0.0511,0.00412,66.6188,33.3812,1.67,26.74,1.34,15.51,0.78,5.4259,0.3256,1.3922,0.4647,0.0356,0.0237,0.0032,13.7
"Isla Hermite","HER42PB","HER42PB1J",330,362.7,363.9,363.3,363.3,0.6,4007.4,4680,4321.6,4325.2,336.3,0.0515,0.00409,67.1833,32.8167,1.64,17.33,0.87,10.05,0.5,5.6544,0.3449,1.3333,0.4375,0.0339,0.0225,0.0031,13.8
"Isla Hermite","HER42PB","HER42PB1J",331,364.2,365.4,364.8,364.8,0.6,4024.1,4700.7,4351.6,4352.8,338.3,0.0509,0.00404,70.331,29.669,1.48,30.32,1.52,17.58,0.88,5.4259,0.3256,1.2538,0.372,0.0278,0.0189,0.0026,13.5
"Isla Hermite","HER42PB","HER42PB1J",332,365.6,366.7,366.1,366.2,0.58,4044.3,4723.4,4380.6,4380.1,339.5,0.0513,0.00406,75.8036,24.1964,1.21,43.83,2.19,25.42,1.27,5.1998,0.3094,1.2287,0.2973,0.0213,0.0153,0.002,13.1
"Isla Hermite","HER42PB","HER42PB1J",333,366.9,368.1,367.5,367.5,0.6,4059.2,4758.2,4408.2,4407.3,349.5,0.0511,0.00414,68.1226,31.8774,1.59,21.62,1.08,12.54,0.63,4.9832,0.289,1.4089,0.4491,0.0332,0.023,0.003,13.2
"Isla Hermite","HER42PB","HER42PB1J",334,368.4,369.5,368.9,368.9,0.55,4074.7,4794,4433,4434.1,359.7,0.0516,0.00426,61.7157,38.2843,1.91,22.55,1.13,13.08,0.65,4.2749,0.2373,1.4741,0.5643,0.0421,0.0291,0.0038,13
"Isla Hermite","HER42PB","HER42PB1J",335,369.7,370.8,370.2,370.2,0.55,4092.5,4836.9,4458.2,4459.6,372.2,0.0516,0.00438,64.713,35.287,1.76,20.51,1.03,11.9,0.59,4.4692,0.2525,1.625,0.5734,0.0425,0.0296,0.0039,13.1
"Isla Hermite","HER42PB","HER42PB1J",336,371,372.2,371.6,371.6,0.6,4123.7,4852.5,4484.4,4486.1,364.4,0.0518,0.00429,66.9039,33.0961,1.65,22.26,1.11,12.91,0.65,4.5593,0.2553,1.3609,0.4504,0.0327,0.0233,0.003,12.9
"Isla Hermite","HER42PB","HER42PB1J",337,372.4,373.7,373,373,0.63,4153.8,4868,4513.7,4514,357.1,0.0516,0.00417,63.802,36.198,1.81,23.45,1.17,13.6,0.68,4.5358,0.2517,1.4531,0.526,0.0387,0.0271,0.0035,12.9
"Isla Hermite","HER42PB","HER42PB1J",338,373.9,375,374.5,374.5,0.58,4179.1,4886.9,4542.3,4541.5,353.9,0.0518,0.00412,63.4301,36.5699,1.83,24.3,1.22,14.1,0.7,4.6723,0.2663,1.5113,0.5527,0.0416,0.0286,0.0038,13.2
"Isla Hermite","HER42PB","HER42PB1J",339,375.2,376.4,375.8,375.8,0.6,4201.9,4905.4,4571.6,4568.4,351.7,0.0514,0.00404,67.2129,32.7871,1.64,29.03,1.45,16.84,0.84,4.5593,0.2553,1.3766,0.4514,0.0327,0.0232,0.003,12.8
"Isla Hermite","HER42PB","HER42PB1J",340,376.7,377.9,377.3,377.3,0.63,4223,4929.9,4602,4596.4,353.5,0.0518,0.00407,73.4896,26.5104,1.33,30.47,1.52,17.67,0.88,4.6419,0.2599,1.4325,0.3798,0.0263,0.0197,0.0025,12.5
