"depth","SH20_mean_age","surface","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc","Total_scatter"
449.3,7170,7.22,25326,73523,1.29,18,346,59,38,18546,0,9,269,964,42967,6671,6.440863439,0.155258687,49638
449.4,7172.7,7.22,25312,72214,1.37,41,304,135,48,17991,30,0,318,900,42695,6286,6.792077633,0.147230355,48981
449.5,7175.6,7.22,24923,70558,1.24,14,286,70,58,15832,39,56,219,997,42992,6493,6.62128446,0.151028098,49485
449.6,7178.7,7.23,25528,72801,1.34,16,310,64,85,17933,104,0,409,810,43091,6406,6.726662504,0.148662134,49497
449.7,7181.8,7.22,25773,71635,1.36,19,337,98,33,15768,0,63,396,952,43830,6405,6.843091335,0.146132786,50235
449.8,7184.6,7.22,25667,70994,1.42,18,321,76,45,15002,0,72,245,831,44283,6238,7.098909907,0.140866698,50521
449.9,7187.9,7.22,25371,68676,1.32,13,323,53,55,13492,18,58,280,885,43603,6433,6.778019587,0.14753572,50036
450.1,7193.3,6.96,19161,58163,1.25,19,213,67,20,18082,0,0,314,555,30786,5156,5.97090768,0.167478724,35942
450.2,7196.4,6.94,20030,59981,1.39,28,220,84,18,16987,0,92,355,704,32789,5459,6.006411431,0.166488761,38248
450.3,7199.4,6.92,20821,62132,1.22,26,222,110,55,18574,0,8,553,668,33119,5395,6.138832252,0.16289743,38514
450.4,7202.3,6.92,19768,60211,1.24,36,248,142,69,18430,0,95,456,885,31936,5294,6.032489611,0.165769038,37230
450.5,7205.1,6.95,19514,61172,1.36,34,252,134,48,19572,0,55,429,738,31863,5174,6.158291457,0.162382701,37037
450.6,7207.7,6.96,19231,58267,1.38,30,221,124,34,17283,0,152,494,699,31422,5095,6.167222767,0.16214754,36517
450.7,7210.9,6.96,19229,56864,1.3,27,240,89,0,15381,75,176,478,649,31731,5064,6.265995261,0.159591567,36795
450.8,7214,6.97,19421,57858,1.23,18,214,66,34,16344,0,5,363,650,32188,5230,6.154493308,0.162482913,37418
450.9,7216.8,6.99,19398,59195,1.28,15,213,111,0,17928,0,0,516,637,31449,5261,5.977760882,0.167286718,36710
451,7219.9,7.01,19103,58852,1.38,36,231,126,24,18375,0,115,506,750,30754,5137,5.986762702,0.167035182,35891
451.1,7222.6,7.02,19380,58177,1.37,27,215,107,60,17933,32,53,527,693,30917,4892,6.319910057,0.1582301,35809
451.2,7225.4,7.02,19420,57505,1.16,27,256,97,36,16388,56,155,560,610,31349,5204,6.024019985,0.166002105,36553
451.3,7227.8,7.03,19336,56761,1.35,31,229,127,42,15285,0,139,540,655,31323,5154,6.0774156,0.164543626,36477
451.4,7231.4,7.04,19061,58795,1.35,24,260,50,27,19579,0,130,375,730,29933,4767,6.279211244,0.159255671,34700
451.5,7234.1,7.06,18482,59232,1.42,26,221,122,30,21772,0,148,478,472,28392,4759,5.965959235,0.167617639,33151
451.6,7237,7.07,17760,56514,1.29,13,250,77,25,20864,0,11,451,467,26953,4697,5.738343624,0.174266315,31650
451.7,7240.2,7.08,17324,57992,1.25,30,221,127,23,23346,0,115,515,677,25745,4798,5.365777407,0.186366285,30543
451.8,7243.7,7.08,18066,59909,1.28,38,256,116,40,24255,0,59,554,433,26844,4671,5.746949261,0.174005364,31515
451.9,7246.3,7.09,17741,57265,1.28,34,243,85,24,22115,33,21,280,551,26633,4389,6.068124858,0.164795554,31022
452,7249.5,7.1,18542,65590,1.53,25,257,138,36,30653,0,0,396,554,26419,4720,5.597245763,0.178659298,31139
452.1,7252.9,7.1,19163,67210,1.51,22,238,78,28,30766,0,72,303,550,27556,4864,5.665296053,0.176513282,32420
452.2,7256,7.11,19466,66336,1.51,32,286,132,50,29083,0,82,376,464,28365,4971,5.706095353,0.17525119,33336
452.3,7259.3,7.12,19433,64776,1.37,21,316,99,27,26848,0,0,470,755,28377,4643,6.111781176,0.163618423,33020
452.4,7262,7.13,19433,65268,1.33,48,327,150,57,29105,19,36,539,656,27053,4593,5.890050076,0.169777843,31646
452.5,7265,7.14,18589,61378,1.33,63,369,268,113,26238,54,0,518,530,25865,4776,5.415619765,0.184651073,30641
452.6,7268.1,7.14,18045,62360,1.33,67,343,366,154,28672,72,194,793,451,24282,4486,5.412839947,0.184745902,28768
452.7,7270.8,7.16,17332,58143,1.34,47,301,152,73,26538,0,104,776,404,22920,4176,5.488505747,0.182198953,27096
452.8,7273.7,7.16,16238,56154,1.3,50,308,297,75,26762,0,112,766,475,20769,4035,5.147211896,0.194279936,24804
452.9,7276.8,7.16,16838,61817,1.46,48,332,234,109,32609,0,151,970,601,20293,4217,4.81218876,0.207805647,24510
453,7279.6,7.16,16892,61354,1.46,74,347,193,114,31263,0,128,1021,539,20564,4273,4.81254388,0.207790313,24837
453.1,7283.2,7.16,16451,55790,1.28,61,320,242,108,25641,0,231,1047,616,20390,4537,4.494159136,0.222511035,24927
453.2,7286.4,7.17,15608,54801,1.3,53,347,282,114,26373,55,216,1041,554,19256,4181,4.605596747,0.217127129,23437
453.3,7289.3,7.16,13614,48283,1.24,27,383,369,173,23606,0,110,1279,475,16216,3701,4.381518509,0.228231376,19917
453.4,7292.6,7.14,13808,51199,1.35,36,483,552,280,26446,43,240,1384,514,15279,3874,3.943985545,0.253550625,19153
453.5,7295.3,7.12,15951,58367,1.41,60,526,559,274,30046,0,89,1583,695,17596,4475,3.932067039,0.254319163,22071
453.6,7297.8,7.12,17034,63223,1.41,69,531,640,269,32995,0,191,1639,671,19196,4725,4.062645503,0.24614503,23921
453.7,7300.8,7.14,16579,60454,1.33,127,717,583,260,29573,55,120,1745,644,19514,4299,4.539195162,0.220303372,23813
453.8,7303.7,7.15,16035,61555,1.3,185,707,561,403,32388,27,237,1870,581,18087,4105,4.406090134,0.226958589,22192
453.9,7306.9,7.13,14199,57204,1.22,130,725,706,438,31734,15,169,1729,514,15667,3820,4.101308901,0.243824599,19487
454,7309.7,7.11,14414,60903,1.34,126,801,890,476,36078,110,133,2015,477,14377,3777,3.806460154,0.262711275,18154
454.1,7312.2,7.12,14271,55516,1.5,121,713,642,346,29763,22,253,1690,441,15672,3862,4.058001036,0.246426748,19534
454.2,7315.3,7.13,14743,51519,1.36,66,358,298,232,23969,38,261,1681,576,17611,4290,4.105128205,0.243597751,21901
454.3,7318.4,7.15,16211,56441,1.28,26,359,271,156,26192,39,138,1605,485,20087,4630,4.338444924,0.230497337,24717
454.4,7321.4,7.19,16851,58294,1.43,42,435,279,144,27107,11,118,1742,538,20691,4576,4.521634615,0.221158958,25267
454.5,7324.1,7.21,16367,56966,1.4,55,485,299,203,26753,0,330,1678,517,19989,4151,4.815466153,0.207664215,24140
454.6,7327.2,7.24,16265,57037,1.34,54,441,359,130,27280,32,203,1666,659,19731,4269,4.621925509,0.216360043,24000
454.7,7330.2,7.26,16368,57069,1.3,52,418,295,121,26658,34,104,1432,581,20325,4470,4.546979866,0.219926199,24795
454.8,7333.1,7.27,17199,58979,1.37,44,441,302,73,27153,80,210,1356,641,21864,4326,5.05409154,0.197859495,26190
454.9,7336.3,7.28,16942,58329,1.43,60,366,253,97,27244,0,159,1141,569,21268,4284,4.964519141,0.201429377,25552
455,7339.5,7.29,15809,56631,1.4,53,362,293,126,27053,60,163,1444,681,19407,4465,4.346472564,0.230071624,23872
455.1,7342.3,7.31,16353,57928,1.33,34,319,224,123,28211,21,262,1291,677,19551,4502,4.342736562,0.230269551,24053
455.2,7345.3,7.31,16530,57486,1.32,27,267,210,77,26421,46,156,1190,681,21301,4521,4.711568237,0.212243557,25822
455.3,7347.9,7.3,17278,59924,1.44,40,315,176,86,26691,46,33,1078,544,23068,4720,4.887288136,0.20461245,27788
455.4,7350.9,7.3,17570,58795,1.44,46,311,196,77,24984,41,52,893,609,24384,4762,5.120537589,0.195291995,29146
455.5,7353.6,7.29,18307,61484,1.35,31,305,164,68,27107,9,165,875,632,24746,4708,5.256159728,0.19025297,29454
455.6,7356.7,7.28,17820,58916,1.29,30,311,121,84,23700,11,114,960,696,25651,4917,5.216798861,0.191688433,30568
455.7,7359.7,7.27,18800,63421,1.23,44,229,119,72,27029,111,131,868,641,26661,4901,5.439910222,0.183826563,31562
455.8,7362.6,7.27,19156,65130,1.44,51,248,104,37,28743,66,46,735,622,26935,4853,5.550175149,0.180174494,31788
455.9,7365.4,7.27,19591,68070,1.45,16,313,133,25,30441,88,85,657,705,27260,5126,5.317986734,0.188041086,32386
456,7368.2,7.28,19317,65964,1.4,46,294,159,69,29731,51,79,596,446,26843,4902,5.475928193,0.182617442,31745
456.1,7371.1,7.3,18722,60278,1.26,18,262,139,50,23679,51,160,604,620,27119,4905,5.528848114,0.180869501,32024
456.2,7374.2,7.31,18660,58083,1.29,20,281,118,47,21021,0,108,807,577,27581,4898,5.631073908,0.177586019,32479
456.3,7377.1,7.31,18797,56788,1.29,33,277,166,50,19045,0,23,738,420,28253,4846,5.830169212,0.171521608,33099
456.4,7380.2,7.31,18618,56217,1.3,35,283,123,39,18945,0,94,841,456,27428,4875,5.62625641,0.177738078,32303
456.5,7383.3,7.31,17746,52778,1.26,38,279,186,51,17066,0,48,1127,576,26067,4741,5.498207129,0.18187747,30808
456.6,7386.4,7.32,17828,53295,1.28,44,301,167,93,16877,0,106,989,834,26451,4927,5.368581287,0.18626895,31378
456.7,7389.3,7.31,18103,53518,1.33,38,321,210,79,16949,68,183,823,543,26582,4611,5.764909998,0.173463246,31193
456.8,7392.5,7.3,18310,55523,1.36,39,352,267,56,19337,0,331,898,707,26002,4704,5.527636054,0.180909161,30706
456.9,7395.1,7.29,17938,52885,1.34,46,325,260,115,17451,0,61,1049,533,25250,4794,5.267000417,0.189861386,30044
457,7398,7.28,17394,51153,1.35,73,343,234,90,16163,0,156,1103,728,24636,4859,5.070179049,0.197231693,29495
457.1,7401.2,7.28,17992,55970,1.26,50,341,283,100,19975,22,224,1129,831,24860,5065,4.908193485,0.203740949,29925
457.2,7404.4,7.26,18498,55374,1.28,87,377,321,69,18913,46,173,1010,730,25825,4973,5.193042429,0.192565344,30798
457.3,7407.1,7.25,18241,53088,1.37,55,300,262,102,16442,0,265,1174,697,26139,4888,5.347585925,0.187000268,31027
457.4,7410,7.25,18488,50792,1.3,70,383,243,69,13445,0,49,1330,751,26473,5184,5.106674383,0.195822158,31657
457.5,7412.8,7.24,19000,54579,1.43,75,384,280,66,14811,26,137,1256,718,28395,5637,5.037253858,0.198520866,34032
457.6,7415.7,7.22,20565,54564,1.4,50,299,247,49,11461,0,192,1143,749,31601,5411,5.840140455,0.171228759,37012
457.7,7418.6,7.21,20874,52205,1.32,50,309,200,97,6292,0,184,1014,862,34219,5763,5.937706056,0.168415208,39982
457.8,7421.8,7.21,20003,48058,1.26,24,243,140,53,2068,0,188,914,639,34655,5668,6.114149612,0.163555043,40323
457.9,7424.7,7.21,20471,49230,1.47,39,195,101,62,1724,0,0,814,976,36373,5623,6.468611062,0.154592692,41996
458,7428,7.18,21029,49758,1.37,25,224,126,87,2463,0,151,607,855,36492,5518,6.613265676,0.151211224,42010
458.1,7431.3,7.15,20917,51090,1.38,32,275,104,50,3788,0,137,929,687,36466,5320,6.854511278,0.145889322,41786
458.2,7433.9,7.16,20540,51079,1.41,37,236,166,63,4294,0,137,1049,785,35268,5617,6.278796511,0.15926619,40885
458.3,7436.7,7.18,20438,50546,1.34,29,310,213,85,3581,0,181,1379,866,34903,5913,5.902756638,0.169412371,40816
458.4,7439.4,7.21,21186,54435,1.35,0,298,151,57,7005,0,139,1070,882,35639,5616,6.345975783,0.157580179,41255
458.5,7442.2,7.22,20905,54458,1.15,34,233,145,71,7977,0,0,890,804,35292,5683,6.210100299,0.161027995,40975
458.6,7444.9,7.23,20679,56409,1.25,11,249,151,86,10808,0,218,824,698,34528,5807,5.945927329,0.168182345,40335
458.7,7447.9,7.24,21076,55881,1.4,39,237,141,46,9760,99,116,614,756,35292,5623,6.27636493,0.159327893,40915
458.8,7450.8,7.24,21497,59854,1.47,17,310,150,62,14116,34,34,893,630,34807,5556,6.264758819,0.159623064,40363
458.9,7453.4,7.24,22210,64727,1.44,44,373,211,84,18177,0,135,786,629,35211,5594,6.294422596,0.158870807,40805
459,7456,7.24,22042,64143,1.33,36,344,189,71,18659,0,23,776,628,35002,5601,6.249241207,0.160019427,40603
459.1,7459.2,7.24,21632,64554,1.29,43,348,214,55,20062,20,0,774,837,33684,5283,6.375922771,0.156840043,38967
459.2,7461.6,7.23,21570,64278,1.33,69,412,305,46,19765,31,85,837,841,32863,5619,5.848549564,0.170982564,38482
459.3,7464.7,7.23,20985,58450,1.34,43,359,164,79,16324,5,0,605,617,32020,5178,6.18385477,0.16171143,37198
459.4,7467.6,7.22,20357,58916,1.39,75,398,236,101,17657,0,41,667,742,30789,5275,5.836777251,0.171327422,36064
459.5,7469.8,7.22,20325,61476,1.35,81,405,302,139,20943,0,52,803,618,29468,5312,5.547439759,0.180263337,34780
459.6,7472.7,7.21,20554,62474,1.47,56,431,312,114,22524,61,202,993,670,28886,5169,5.588314955,0.178944818,34055
459.7,7475.5,7.21,20316,57474,1.28,22,345,175,113,16280,33,230,1208,782,29731,5495,5.41055505,0.184823921,35226
459.8,7478.4,7.2,20818,59322,1.55,59,350,209,107,17209,0,123,1081,798,30731,5639,5.449725129,0.183495493,36370
459.9,7481.1,7.19,21513,62666,1.46,39,302,186,72,19285,73,19,982,749,31746,5651,5.617766767,0.178006678,37397
460,7484.1,7.2,20729,61357,1.49,46,354,223,98,19264,11,154,1008,805,31001,5314,5.833835152,0.171413825,36315
460.1,7486.4,7.22,20232,59667,1.6,83,327,268,60,16947,60,64,960,810,31622,5515,5.733816863,0.174403896,37137
460.2,7490.1,7.21,20272,57743,1.38,36,303,243,77,15071,11,136,891,631,31933,5643,5.658869396,0.176713744,37576
460.3,7492.6,7.21,20205,56766,1.43,54,313,200,64,13488,0,106,1246,730,31599,5613,5.629609834,0.177632204,37212
460.4,7495.6,7.2,20105,57292,1.28,65,298,189,64,14259,47,0,1026,849,31834,5568,5.717313218,0.174907332,37402
460.5,7498.5,7.17,19500,54914,1.33,105,309,303,25,12629,31,197,984,687,31191,5617,5.552964216,0.180083999,36808
460.6,7501.6,7.14,20240,55810,1.37,121,418,349,94,11682,96,119,942,779,32248,5470,5.895429616,0.169622922,37718
460.7,7503.8,7.13,19937,53937,1.31,55,283,189,54,9873,38,143,801,681,33331,5415,6.155309326,0.162461372,38746
460.8,7506.9,7.14,19815,56076,1.24,54,296,234,75,11616,95,118,829,672,32750,5644,5.802622254,0.172335878,38394
460.9,7509.9,7.15,19932,57244,1.28,47,261,247,75,13232,63,200,980,811,32089,5915,5.425021133,0.184331079,38004
461,7512,7.17,20708,59422,1.29,66,269,278,30,12588,122,158,1067,745,34397,6019,5.714736667,0.174986191,40416
461.1,7515.8,7.21,21645,61521,1.22,52,276,251,54,13847,109,0,823,796,35973,6039,5.956780924,0.167875907,42012
461.2,7518.8,7.25,21797,61725,1.36,61,297,257,81,13195,69,24,683,815,36762,5960,6.168120805,0.162123932,42722
461.3,7521.7,7.27,21704,62786,1.25,51,341,275,70,14739,87,100,619,762,36133,6160,5.865746753,0.170481278,42293
461.4,7524.5,7.28,21745,58774,1.31,37,282,190,60,10702,87,0,622,927,36591,5785,6.325151253,0.158098986,42376
461.5,7527.4,7.3,21407,56468,1.35,52,288,231,37,8343,0,74,621,952,36536,5987,6.102555537,0.163865776,42523
461.6,7530,7.32,21633,60736,1.3,46,322,231,69,11655,61,42,852,990,37004,5966,6.202480724,0.161225813,42970
461.7,7533.4,7.34,22139,60783,1.39,76,344,291,39,11973,31,74,813,809,36986,5966,6.199463627,0.161304277,42952
461.8,7535.8,7.35,22313,60485,1.32,74,338,265,69,10207,0,0,661,979,38154,6109,6.245539368,0.160114274,44263
461.9,7539,7.36,22240,59391,1.32,58,339,259,63,9332,63,123,788,778,37676,6060,6.217161716,0.1608451,43736
462,7541.6,7.37,22276,61485,1.34,51,367,287,52,11228,0,148,785,946,37675,6245,6.032826261,0.165759788,43920
462.1,7544.4,7.38,21846,60530,1.26,51,354,276,77,10681,51,126,780,935,37354,6312,5.917934094,0.168977887,43666
462.2,7547.5,7.37,22186,59737,1.43,45,406,317,106,9873,65,38,1033,883,37189,5930,6.271332209,0.159455753,43119
462.3,7549.9,7.38,22288,59870,1.36,45,450,310,49,10395,0,169,924,835,37185,5947,6.25273247,0.159930079,43132
462.4,7552.6,7.39,21884,57532,1.27,57,466,358,59,7698,22,57,988,1006,37535,5957,6.300990431,0.158705208,43492
462.5,7555.2,7.4,22005,58662,1.27,96,497,427,78,8224,96,208,997,999,37343,6132,6.089856491,0.164207482,43475
462.6,7557.7,7.42,22160,56316,1.44,65,477,309,58,6221,39,162,795,776,37409,6113,6.11958122,0.163409875,43522
462.7,7560.3,7.43,22085,57515,1.32,79,518,368,58,8542,38,159,972,760,36561,5819,6.283038323,0.159158666,42380
462.8,7563.1,7.44,21205,54312,1.28,17,346,325,73,6714,12,76,830,749,36343,5797,6.269277212,0.159508021,42140
462.9,7565.9,7.45,21120,54561,1.32,60,352,276,100,7735,0,50,662,752,35126,5767,6.0908618,0.164180379,40893
463,7568.5,7.46,20816,52914,1.26,29,357,230,77,6293,6,32,564,929,35425,5644,6.276576896,0.159322512,41069
463.1,7571.2,7.46,21329,55463,1.31,81,526,388,129,8663,59,74,651,743,34967,5606,6.237424188,0.16032259,40573
463.2,7574.1,7.44,20842,55004,1.35,62,432,286,80,9310,6,0,793,725,34091,5691,5.990335618,0.166935555,39782
463.3,7576.5,7.43,21047,56072,1.29,37,396,236,103,9693,83,165,812,665,34576,5665,6.103442189,0.163841971,40241
463.4,7579.6,7.42,21218,57776,1.35,55,421,263,83,12574,15,151,761,709,33826,5528,6.119030391,0.163424585,39354
463.5,7582.1,7.42,20894,57025,1.37,47,408,201,69,13435,0,225,926,544,32203,5655,5.694606543,0.175604757,37858
463.6,7585.5,7.44,20473,59794,1.37,59,415,236,113,17557,75,244,835,756,30912,5376,5.75,0.173913043,36288
463.7,7588.7,7.46,20517,63376,1.43,44,426,293,122,20791,0,400,946,796,30917,5524,5.596850109,0.178671928,36441
463.8,7591.7,7.47,21503,62434,1.47,61,328,233,98,16143,0,196,998,651,34576,5887,5.873280109,0.17026261,40463
463.9,7594.5,7.47,22300,61692,1.39,48,362,186,84,12731,0,146,757,802,37188,5852,6.354750513,0.15736259,43040
464,7597.2,7.48,21462,59549,1.4,61,362,218,75,11940,0,235,777,702,35798,5823,6.147690194,0.162662719,41621
464.1,7600.3,7.49,20403,56559,1.49,135,348,267,95,10539,17,245,743,870,34203,5749,5.949382501,0.168084671,39952
464.2,7602.7,7.49,19841,55532,1.34,203,341,353,153,10756,49,275,675,876,33451,5652,5.918435952,0.168963559,39103
464.3,7605.8,7.48,19991,54764,1.3,338,327,301,99,9005,30,387,781,654,34052,5631,6.047238501,0.165364736,39683
464.4,7608.6,7.47,20793,56163,1.31,236,339,290,74,8997,0,262,811,700,35162,5998,5.862287429,0.170581878,41160
464.5,7611.1,7.48,21183,57049,1.39,155,324,134,101,9097,0,172,774,688,36199,5952,6.081821237,0.164424432,42151
464.6,7614,7.49,22012,59440,1.35,48,329,178,48,11961,0,0,466,737,37033,5810,6.374010327,0.156887101,42843
464.7,7616.1,7.5,22494,62424,1.5,36,337,183,70,14882,0,86,600,698,36110,5802,6.22371596,0.160675713,41912
464.8,7619,7.5,22469,62553,1.27,17,295,168,80,15777,0,7,969,745,35415,5852,6.05177717,0.165240717,41267
464.9,7621.8,7.5,21830,63461,1.37,48,344,194,78,17130,18,139,1055,761,34318,5421,6.330566316,0.157963751,39739
465,7625,7.5,21229,60096,1.4,51,512,253,67,15027,58,0,961,731,33371,5576,5.984756098,0.167091187,38947
465.1,7627.6,7.5,21096,58432,1.2,47,513,263,90,13558,40,0,937,676,32982,5762,5.724054148,0.174701352,38744
465.2,7630.4,7.49,20663,57354,1.37,76,407,266,131,12511,14,114,970,929,33012,5687,5.804818006,0.172270689,38699
465.3,7633.3,7.49,21248,58689,1.28,27,368,216,60,12819,0,113,1029,770,34208,5734,5.965817928,0.167621609,39942
465.4,7636.1,7.49,21963,60459,1.19,35,389,161,82,14604,0,137,828,794,34056,5863,5.808630394,0.172157623,39919
465.5,7639.6,7.48,21842,64408,1.44,55,428,233,93,18533,0,83,944,998,34048,5508,6.181554103,0.161771617,39556
465.6,7642.6,7.48,21355,59879,1.44,48,373,162,68,14404,47,89,957,730,34026,5752,5.91550765,0.169047199,39778
465.7,7645.2,7.51,20805,56590,1.45,24,301,166,114,10816,0,135,606,839,34413,5847,5.88558235,0.169906721,40260
465.8,7648,7.51,20509,55430,1.44,28,275,157,85,10199,23,71,787,999,34611,5606,6.173920799,0.161971628,40217
465.9,7650.7,7.52,22068,62232,1.38,53,215,211,104,13692,0,220,889,863,36589,5903,6.198373708,0.161332641,42492
466,7653.4,7.53,22485,63617,1.3,38,291,269,92,14086,88,107,555,796,37486,6023,6.223808733,0.160673318,43509
466.1,7656.4,7.54,22554,63544,1.21,29,253,217,93,13725,0,99,478,874,37901,6064,6.250164908,0.159995778,43965
466.2,7659.5,7.55,22302,60244,1.37,23,285,194,57,10827,0,126,623,884,37667,6092,6.183026921,0.161733082,43759
466.3,7662.5,7.56,22219,59267,1.33,29,269,130,101,10862,39,0,597,788,37165,5965,6.230511316,0.160500471,43130
466.4,7665.2,7.55,22118,58879,1.16,20,283,132,57,10360,24,0,394,843,37087,5946,6.237302388,0.160325721,43033
466.5,7667.6,7.56,22648,58961,1.27,28,265,111,60,9685,15,0,296,812,38233,5960,6.414932886,0.155886276,44193
466.6,7670.2,7.55,22744,60422,1.29,47,346,134,46,9947,0,155,522,774,38034,6196,6.138476436,0.162906873,44230
466.7,7673.3,7.54,22418,60824,1.32,29,295,155,73,11796,0,0,753,789,37149,5831,6.370948379,0.156962502,42980
466.8,7676.2,7.53,22720,61758,1.41,67,385,248,92,13499,18,35,718,689,36688,5854,6.267167749,0.15956171,42542
466.9,7679.1,7.54,21470,57485,1.31,83,358,218,77,9782,0,18,900,818,35757,5887,6.073891626,0.164639092,41644
467,7682.7,7.55,22001,58931,1.31,69,388,231,75,10847,30,117,1026,758,35705,6068,5.884146341,0.169948187,41773
467.1,7685.5,7.55,22181,59235,1.19,28,344,156,97,10197,0,115,770,865,36890,6025,6.122821577,0.163323394,42915
467.2,7688,7.55,21884,58624,1.23,68,346,236,76,11546,0,46,812,793,35457,6010,5.899667221,0.169501086,41467
467.3,7690.7,7.56,21681,61536,1.3,23,308,112,74,14713,109,90,662,936,34966,5971,5.855970524,0.170765887,40937
467.4,7693,7.55,21670,61340,1.3,31,295,132,36,14418,38,210,560,812,35607,5953,5.981353939,0.167186227,41560
467.5,7695.7,7.55,22815,67620,1.43,26,319,174,91,19055,55,132,763,788,36032,6240,5.774358974,0.173179396,42272
467.6,7697.9,7.54,22788,66896,1.47,43,311,135,64,18904,0,85,612,807,36291,6048,6.000496032,0.166652889,42339
467.7,7700.5,7.55,21972,65456,1.4,34,291,152,40,18468,0,135,699,669,35479,5934,5.978934951,0.167253868,41413
467.8,7703.1,7.56,22196,66825,1.44,61,291,159,71,19852,19,0,612,804,35466,5932,5.978759272,0.167258783,41398
467.9,7705.9,7.56,22449,69055,1.45,65,319,157,47,21965,58,62,722,844,35487,5949,5.965204236,0.167638854,41436
468,7708.5,7.56,22169,61012,1.36,25,278,156,50,13950,37,102,679,665,35727,5843,6.114495978,0.163545778,41570
468.1,7711.3,7.57,21210,53657,1.4,39,245,135,45,6265,0,64,694,800,36216,5676,6.380549683,0.156726309,41892
468.2,7714.3,7.58,21237,55305,1.37,28,288,140,76,7976,11,111,683,793,35955,6011,5.981533855,0.167181199,41966
468.3,7717,7.56,21618,60617,1.63,39,272,153,100,13054,0,136,736,933,35763,5968,5.992459786,0.166876381,41731
468.4,7719.9,7.55,22470,64884,1.45,47,343,308,74,16293,49,182,549,696,36449,6095,5.980147662,0.167219951,42544
468.5,7723.1,7.55,22495,64858,1.38,84,321,250,87,16819,8,105,810,920,36327,5901,6.156075241,0.162441159,42228
468.6,7725.8,7.55,21310,61574,1.32,116,523,462,99,14836,31,11,896,772,34690,5824,5.956387363,0.167886999,40514
468.7,7729.1,7.55,21401,63711,1.22,128,487,519,106,16834,0,239,908,690,34554,5739,6.020909566,0.166087862,40293
468.8,7732.3,7.56,21518,62427,1.35,80,391,299,100,16097,21,96,607,695,34923,5729,6.095828242,0.164046617,40652
468.9,7735.4,7.56,21389,59566,1.27,54,369,251,69,13293,0,123,757,839,34573,5783,5.978384921,0.167269256,40356
469,7738.3,7.55,21892,58162,1.3,26,311,128,69,10869,0,0,695,595,35819,6027,5.943089431,0.168262654,41846
469.1,7741.2,7.54,22088,59183,1.38,19,280,111,60,10462,0,179,707,1004,36691,5945,6.171740959,0.162028835,42636
469.2,7744,7.54,22159,58744,1.45,42,340,155,65,9992,0,99,678,1010,37025,5891,6.285011034,0.15910871,42916
469.3,7747.2,7.53,21484,56442,1.41,37,331,170,90,10026,0,23,825,584,35378,5897,5.999321689,0.166685511,41275
469.4,7749.5,7.54,21130,58190,1.35,169,436,373,69,10723,0,193,989,934,35112,5996,5.855903936,0.170767829,41108
469.5,7752.5,7.54,21383,57805,1.27,108,395,384,53,8935,0,245,919,860,36581,6036,6.06047051,0.16500369,42617
469.6,7755.9,7.54,21993,57253,1.27,27,339,154,63,8683,20,167,882,897,36813,5773,6.376753854,0.156819602,42586
469.7,7758.3,7.53,21022,53327,1.26,31,314,96,59,6812,0,42,701,663,35981,5695,6.317998244,0.15827798,41676
469.8,7761.4,7.53,22028,58376,1.27,64,376,161,98,9321,30,68,1141,775,36763,6052,6.07452082,0.164622038,42815
469.9,7764.4,7.53,22673,60334,1.44,52,453,210,28,10667,0,141,651,737,37966,6055,6.270189926,0.159484802,44021
470,7767.1,7.53,22067,56197,1.27,53,369,84,43,6398,0,0,579,728,38773,5855,6.622203245,0.151007144,44628
470.1,7769.7,7.54,21827,56977,1.35,57,439,134,71,7010,0,72,696,896,38061,5897,6.454298796,0.154935498,43958
470.2,7772.6,7.53,21488,58477,1.29,56,444,136,73,10832,12,99,564,954,36420,5693,6.397330054,0.156315211,42113
470.3,7775.5,7.53,21203,59320,1.26,83,449,166,77,11827,31,54,657,877,36007,5676,6.343727977,0.157636015,41683
470.4,7778.2,7.52,20871,57502,1.33,81,468,230,92,11118,0,55,771,711,35078,5763,6.086760368,0.164291009,40841
470.5,7781.2,7.52,20416,56583,1.36,52,368,163,66,12152,0,84,752,765,33626,5539,6.070770897,0.164723726,39165
470.6,7783.7,7.51,19707,56571,1.23,62,362,212,41,12441,0,128,900,686,33280,5557,5.988842901,0.166977163,38837
470.7,7786.3,7.51,19962,55932,1.43,52,293,191,42,12330,16,37,753,796,33321,5336,6.244565217,0.160139252,38657
470.8,7789.6,7.51,20101,58703,1.33,56,313,192,92,14786,0,0,828,919,32800,5602,5.855051767,0.170792683,38402
470.9,7792.9,7.49,20366,62166,1.22,99,394,361,205,19170,13,89,681,683,32148,5362,5.995524058,0.166791091,37510
471,7796,7.49,19998,58826,1.38,61,355,309,157,16592,111,102,1071,794,31120,5161,6.029839178,0.165841902,36281
471.1,7798.6,7.48,19404,52595,1.28,25,258,161,77,10576,64,0,826,849,31464,5390,5.837476809,0.17130689,36854
471.2,7801.4,7.48,19644,54765,1.21,52,283,184,36,11966,29,167,957,668,31428,5703,5.510783798,0.18146239,37131
471.3,7804.3,7.47,19960,55473,1.57,74,356,176,78,11774,0,174,903,662,32774,5546,5.909484313,0.169219503,38320
471.4,7807.1,7.47,19045,53526,1.25,37,295,150,24,11222,0,0,737,814,31475,5633,5.587608734,0.178967434,37108
