Location,Site,label,ID,section_depth,field_depth,depth,SH20_age,surface,validity,qc,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,inc_coh,coh_inc,Total_scatter,cps_sum2
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6681,42.5,92.5,92.5,0,7.16,1,TRUE,16019,81629,1.45,0.810986292,1.055997256,2.524837986,0.622327849,69.5083855,0.199683936,0.302588541,1.598696542,1.044971762,15.12207671,4.554753825,0.004067261,0.000368985,16062,97.34974245
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6682,42.55,92.55,92.55,0,7.15,1,TRUE,15261,76308,1.31,0.88064161,1.032657126,2.609162866,0.529433349,68.83812968,0.205745138,0.49142947,1.497877025,0.93699219,15.72443256,4.848770771,0.004249847,0.000404098,15699,97.59992574
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6683,42.6,92.6,92.6,0,7.14,1,TRUE,15391,78123,1.63,0.885782676,0.933143888,2.309179115,0.579854844,69.32145463,0.122883146,0.4531316,1.539879421,0.995865494,15.62151991,4.651639082,0.004298712,0.000381157,15838,97.41901368
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6684,42.65,92.65,92.65,0,7.15,1,TRUE,15789,79760,1.41,0.776078235,0.975426279,2.522567703,0.567953862,70.51278837,0.201855567,0.477683049,1.584754263,0.855065196,14.9059679,4.572467402,0.004087186,0.000384596,15536,97.95707961
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6685,42.7,92.7,92.7,0,7.15,1,TRUE,16036,82619,1.34,0.812161851,1.02276716,2.464324187,0.68265169,71.71110761,0.121037534,0.415158741,1.396773139,0.953775766,14.01856716,4.494123628,0.003775537,0.000388027,15295,98.09661203
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6686,42.75,92.75,92.75,0,7.15,1,TRUE,13826,67960,1.4,0.803413773,1.024131842,2.404355503,0.610653325,68.25779871,0.180988817,0.489994114,1.380223661,1.047675103,16.48175397,5.195703355,0.00466773,0.000463861,14732,97.88182376
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6687,42.8,92.8,92.8,0,7.14,1,TRUE,14635,72226,1.41,0.985794589,1.00933182,2.499100047,0.538587212,68.37426965,0.171683327,0.447207377,1.361005732,0.988563675,16.31683881,5.182344308,0.004359294,0.000439741,15528,97.87952559
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6688,42.85,92.85,92.85,0,7.14,1,TRUE,15098,74087,1.35,1.083860866,1.147299796,2.625291887,0.5318072,68.03757744,0.207863728,0.488614737,1.145950032,0.936736539,16.3753425,5.242485186,0.004216103,0.00043212,16016,97.82747814
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6689,42.9,92.9,92.9,0,7.14,1,TRUE,15086,71311,1.39,1.134467333,1.357434337,2.863513343,0.653475621,65.85659996,0.133219279,0.514647109,1.048926533,1.040512684,17.59335867,5.579784325,0.004421553,0.000444746,16525,97.78080549
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6690,42.95,92.95,92.95,0,7.14,1,TRUE,16351,81236,1.44,0.947855631,1.089418484,2.695849131,0.590871042,68.88202275,0.15633463,0.523167069,1.192820917,0.947855631,15.71840071,5.127037274,0.003773926,0.000401522,16934,97.87580871
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6691,43,93,93,0,7.14,1,TRUE,16536,81595,1.48,0.998835713,1.080948588,2.657025553,0.587045775,69.00177707,0.138488878,0.508609596,1.353024082,0.906918316,15.7240027,4.95373491,0.003890154,0.000386106,16872,97.91468744
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6692,43.05,93.05,93.05,0,7.13,1,TRUE,16822,84849,1.49,1.059529281,1.229242537,2.828554255,0.491461302,69.34318613,0.176784641,0.517389716,1.495598062,0.949922804,14.91826657,4.975898361,0.00353346,0.000393103,16880,97.98976022
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6693,43.1,93.1,93.1,0,7.14,1,TRUE,16495,83816,1.44,1.184737998,1.052305049,2.818077694,0.643075308,69.67643409,0.12766059,0.538083421,1.225303045,0.912713563,14.87066908,4.765199962,0.003723252,0.000382317,16458,97.81836538
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6694,43.15,93.15,93.15,0,7.15,1,TRUE,16596,85762,1.43,0.937478137,1.057577948,2.628203633,0.548028264,71.3591101,0.180732725,0.62265339,1.255800937,0.866351065,14.1846039,4.63725193,0.003566659,0.000381196,16142,98.28173988
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6695,43.2,93.2,93.2,0,7.14,1,TRUE,15638,78763,1.51,1.044906873,1.155364829,2.659878369,0.705915214,69.27491335,0.116806115,0.60434468,1.706384978,0.851922857,14.92198113,4.778893643,0.003964395,0.000406611,15517,97.82568304
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6696,43.25,93.25,93.25,0,7.12,1,TRUE,16016,82467,1.25,0.967659791,1.215031467,2.540410103,0.697248596,69.84733287,0.288600289,0.499593777,1.653994931,0.841548741,14.46396741,4.64913238,0.003772553,0.000389766,15762,97.66868267
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6697,43.3,93.3,93.3,0,7.11,1,TRUE,17244,91898,1.44,0.930379334,1.106661734,2.504951141,0.591960652,73.08102461,0.189340356,0.438529674,1.374349823,0.834620993,13.01878169,4.029467453,0.003515739,0.000336799,15667,98.10392
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6698,43.35,93.35,93.35,0,7.1,1,TRUE,17502,95200,1.34,0.981092437,1.183823529,2.81302521,0.62605042,73.48319328,0.206932773,0.535714286,1.423319328,0.818277311,12.12920168,3.974789916,0.003205392,0.000344227,15331,98.17896979
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6699,43.4,93.4,93.4,0,7.1,1,TRUE,17276,92732,1.4,1.05033861,1.094552042,3.018375534,1.025535953,71.62468188,0.348315576,0.407626278,1.248759867,0.834663331,12.77013329,4.227235474,0.003257687,0.00035697,15762,97.65383249
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6700,43.45,93.45,93.45,0,7.09,1,TRUE,17656,96541,1.41,0.903243182,1.032721849,2.979045173,0.92085228,73.02286075,0.235133259,0.507556375,1.270962596,0.798624419,12.11298826,4.024196973,0.003117886,0.000344125,15579,97.81164713
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6701,43.5,93.5,93.5,0,7.09,1,TRUE,17521,95264,1.4,1.030819617,1.058112193,2.594894189,0.76419214,74.0647044,0.139612026,0.470272086,1.162033927,0.701209271,12.08851192,3.973169298,0.003193794,0.000345013,15301,98.05106988
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6702,43.55,93.55,93.55,0,7.09,1,TRUE,16693,88085,1.44,0.932054266,1.239711642,2.823409207,0.633479026,72.49134359,0.210024408,0.366691264,1.316909803,0.778793211,13.15093376,4.341261282,0.003439052,0.000374764,15408,98.28842527
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6703,43.6,93.6,93.6,0,7.1,1,TRUE,16590,87316,1.35,0.975766183,1.244903569,2.936460672,0.605845435,71.31339044,0.232488891,0.498190481,1.519767282,0.997526227,13.38357231,4.390947822,0.00349076,0.000375744,15520,98.10272582
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6704,43.65,93.65,93.65,0,7.09,1,TRUE,16879,88735,1.59,0.963543134,1.063841776,2.82301234,0.634473432,71.98737815,0.110441201,0.289626416,1.552938525,0.80689694,13.22927819,4.386093424,0.003399095,0.000373634,15631,97.85129625
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6705,43.7,93.7,93.7,0,7.09,1,TRUE,16384,84977,1.4,0.935547266,1.042635066,2.671311061,0.577803406,70.94860962,0.29772762,0.48954423,1.626322417,0.920249009,13.80491192,4.580062841,0.003546997,0.000390424,15623,97.89866188
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6706,43.75,93.75,93.75,0,7.09,1,TRUE,16330,84904,1.49,0.929284839,1.17780081,2.750164892,0.580655799,70.83058513,0.214359747,0.50880995,1.465184208,0.955196457,14.05587487,4.614623575,0.003587513,0.000386679,15852,98.08651447
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6707,43.8,93.8,93.8,0,7.08,1,TRUE,17500,93477,1.4,0.832290296,1.005594959,2.599569948,0.542379409,73.5453641,0.196839864,0.415075366,1.273040427,0.598008066,13.01710581,4.119729987,0.003380188,0.000338571,16019,98.14871699
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6708,43.85,93.85,93.85,0,7.08,1,TRUE,17316,92222,1.36,0.85337555,0.85771291,2.488560213,0.594218299,73.4954783,0.171325714,0.400121446,1.254581336,0.757953634,13.19099564,4.071696558,0.003512915,0.000334706,15920,98.13986723
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6709,43.9,93.9,93.9,0,7.08,1,TRUE,16441,84323,1.32,0.898924374,1.048349798,2.689657626,0.507572074,71.75503718,0.163656416,0.451834019,1.458676755,0.863346892,13.71986291,4.182725947,0.003889953,0.000361546,15096,97.74389549
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6710,43.95,93.95,93.95,0,7.07,1,TRUE,16096,83518,1.35,0.94829857,1.126703226,2.923920592,0.549582126,71.0948538,0.190378122,0.422663378,1.321870734,0.914772863,13.77906559,4.515194329,0.003653955,0.000392353,15279,97.79134964
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6711,44,94,94,0,7.07,1,TRUE,17002,90287,1.27,0.816285844,1.110901902,2.925116573,0.567080532,72.95845471,0.19825667,0.386545128,1.33906321,0.699990032,12.91548063,4.196617453,0.003408678,0.000359885,15450,98.11756125
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6712,44.05,94.05,94.05,0,7.07,1,TRUE,17258,92181,1.44,0.777817555,0.99261236,2.723988674,0.668250507,73.08013582,0.214794806,0.381857433,1.168353565,0.859179223,12.96471073,4.292641651,0.003276399,0.000359187,15908,98.12797791
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6713,44.1,94.1,94.1,0,7.07,1,TRUE,16551,85554,1.46,0.773780302,1.016901606,2.613554013,0.599621292,71.15505996,0.223250812,0.485073755,1.479767165,0.87897702,13.94557823,4.519952311,0.003606304,0.000378841,15798,97.69550161
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6714,44.15,94.15,94.15,0,7.07,1,TRUE,16463,84396,1.51,0.862600123,1.042703446,2.772643253,0.498838808,72.39798095,0.100715674,0.535570406,1.304564197,0.822313854,13.72221432,4.472960804,0.003635024,0.000386233,15356,98.53712709
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6715,44.2,94.2,94.2,0,7.07,1,TRUE,16138,81910,1.37,0.789891344,0.881455256,2.532047369,0.495665975,71.32462459,0.146502259,0.516420461,1.252594311,0.979123428,14.55499939,4.703943352,0.003777576,0.00039456,15775,98.18143987
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6716,44.25,94.25,94.25,0,7.07,1,TRUE,15483,76336,1.59,0.618319011,0.863288619,2.312146301,0.479459233,71.17349612,0.171609725,0.417889331,1.321787885,0.982498428,14.97589604,4.715992454,0.004159971,0.000412526,15032,98.03695564
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6717,44.3,94.3,94.3,0,7.07,1,TRUE,16567,86517,1.34,0.690037796,0.900401077,2.547476219,0.663453425,71.5917103,0.16759712,0.434596669,2.019256331,0.846076494,13.44360068,4.500849544,0.003452388,0.00038697,15525,97.80889501
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6718,44.35,94.35,94.35,0,7.07,1,TRUE,16819,86172,1.4,0.825093998,0.955066611,2.679524672,0.652184004,70.78401337,0.112565567,0.492039177,2.06563617,0.657986353,13.99758622,4.547880982,0.003571724,0.000377042,15981,97.77352589
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6719,44.4,94.4,94.4,0,7.06,1,TRUE,16114,82604,1.44,0.814730522,0.93942182,2.486562394,0.621035301,70.47116362,0.215485933,0.544767808,1.835262215,0.780833858,14.40850322,4.412619244,0.00395295,0.000370746,15547,97.53470963
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6720,44.45,94.45,94.45,0,7.06,1,TRUE,16519,85860,1.3,0.842068484,0.928255299,2.655485674,0.526438388,71.7074307,0.164220825,0.382017237,1.434894014,0.896808758,13.78756115,4.312834847,0.003723349,0.000364321,15541,97.64210304
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6721,44.5,94.5,94.5,0,7.05,1,TRUE,16575,86250,1.43,0.947246377,0.978550725,2.673623188,0.562318841,71.09913043,0.186666667,0.432463768,1.564057971,0.971594203,14.09971014,4.345507246,0.003761929,0.000357331,15909,97.86498883
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6722,44.55,94.55,94.55,0,7.05,1,TRUE,16562,85590,1.56,0.855240098,0.984928146,2.587919149,0.543287767,70.91015306,0.213810025,0.489543171,1.586633953,0.855240098,14.33111345,4.414067064,0.003793307,0.000359862,16044,97.77608914
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6723,44.6,94.6,94.6,0,7.06,1,TRUE,16401,85265,1.45,0.835043687,1.041458981,2.6986454,0.5629508,70.81803788,0.129009558,0.537148889,1.338180965,1.010965812,14.64610332,4.35348619,0.00394561,0.000348614,16200,97.97532571
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6724,44.65,94.65,94.65,0,7.05,1,TRUE,15611,78690,1.34,0.861608845,0.993773033,2.90507053,0.535010802,69.89071038,0.151226331,0.582030754,1.493201169,1.015376795,14.9065955,4.657516838,0.004067284,0.00039706,15395,97.99658533
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6725,44.7,94.7,94.7,0,7.05,1,TRUE,15509,78362,1.36,0.78737143,0.98899977,2.570123274,0.440264414,70.0862663,0.178658023,0.366248947,1.445853858,0.946887522,14.95750491,4.877364028,0.003913528,0.000416122,15543,97.64987213
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6726,44.75,94.75,94.75,0,7.05,1,TRUE,15254,76287,1.39,0.710474917,0.866464797,2.19172336,0.580701823,69.69208384,0.200558418,0.477145516,1.609710698,0.903168299,15.59767719,4.8160237,0.004245421,0.000404742,15573,97.65038273
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6727,44.8,94.8,94.8,0,7.06,1,TRUE,15768,78866,1.37,0.756980194,0.912940938,2.543554891,0.556640377,68.92957675,0.192731976,0.460274389,1.505084574,1.123424543,15.63664951,4.890573885,0.004054096,0.000396576,16189,97.5128827
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6728,44.85,94.85,94.85,0,7.07,1,TRUE,16790,85595,1.39,1.025760851,1.044453531,2.706933816,0.566621882,69.86155733,0.130848765,0.482504819,1.65547053,1.001226707,14.79642502,4.452362872,0.003882557,0.000351549,16476,97.72840024
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6729,44.9,94.9,94.9,0,7.07,1,TRUE,17194,90039,1.43,0.965137329,1.128399916,2.756583258,0.48090272,71.04699075,0.147713768,0.426481858,1.410499894,0.970690479,13.74404425,4.504714624,0.003388571,0.000364017,16431,97.58591143
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6730,44.95,94.95,94.95,0,7.08,1,TRUE,16749,85428,1.42,0.795991946,0.984454746,2.711054923,0.592311654,70.68993773,0.193145105,0.458865946,1.43395608,0.881444023,14.57952896,4.366249941,0.003908721,0.000350562,16185,97.69120033
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6731,45,95,95,0,7.09,1,TRUE,17915,95390,1.52,0.787294266,1.113324248,2.945801447,0.581821994,72.3356746,0.141524269,0.443442709,1.312506552,0.989621554,12.99612119,4.089527204,0.003331485,0.00032988,16298,97.74032139
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6732,45.05,95.05,95.05,0,7.09,1,TRUE,17200,89415,1.56,0.770564223,1.167589331,2.69641559,0.605043896,72.02035453,0.110719678,0.409327294,1.520997595,0.862271431,13.39037074,4.329251244,0.00345915,0.000361585,15844,97.88672629
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6733,45.1,95.1,95.1,0,7.09,1,TRUE,18410,98914,1.58,0.73902582,1.01704511,2.571931173,0.575247184,73.62152981,0.189053117,0.39630386,1.301130275,0.874497038,12.414825,4.06818044,0.003085195,0.000331285,16304,97.77218531
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6734,45.15,95.15,95.15,0,7.09,1,TRUE,18920,104077,1.35,0.846488657,1.061713923,2.550995897,0.564966323,74.58035877,0.199852033,0.304582184,1.329784679,0.711012039,11.76052346,3.76740298,0.002999368,0.000307794,16161,97.68098811
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6735,45.2,95.2,95.2,0,7.09,1,TRUE,18467,99195,1.55,0.88915772,0.899238873,2.71687081,0.504057664,73.146832,0.176420182,0.423408438,1.559554413,0.760118958,12.64882303,4.034477544,0.003160625,0.000321549,16549,97.7624418
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6736,45.25,95.25,95.25,0,7.09,1,TRUE,17869,93006,1.52,0.812850784,1.168741802,2.705201815,0.472012558,72.37812614,0.230092682,0.393522999,1.26981055,0.778444401,13.62922822,4.269617014,0.00343219,0.000336827,16647,98.11141799
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6737,45.3,95.3,95.3,0,7.09,1,TRUE,17379,89826,1.41,0.875025048,1.042014561,2.620622092,0.459777793,71.58283793,0.192594572,0.485382851,1.372653797,0.98635139,14.37000423,4.173624563,0.003833023,0.000323336,16657,98.16504519
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6738,45.35,95.35,95.35,0,7.09,1,TRUE,18549,100704,1.54,0.896687321,0.976128058,2.527208452,0.641483953,73.43402447,0.190657769,0.42997299,1.322688275,0.871862091,12.67675564,3.98593899,0.003158135,0.000312231,16780,97.95687837
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6739,45.4,95.4,95.4,0,7.09,1,TRUE,18742,98751,1.41,1.058217132,1.098723051,2.925539995,0.543791962,72.40129214,0.187339875,0.512399874,1.306315885,0.736195077,13.09353829,3.907808529,0.003392987,0.000302228,16789,97.77485703
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6740,45.45,95.45,95.45,0,7.08,1,TRUE,17509,91157,1.42,0.89625591,1.06738923,2.462783988,0.566056364,71.77397238,0.194170497,0.396020053,1.405267835,0.873218733,14.00331297,4.400100925,0.003491227,0.0003447,16776,98.04238481
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6741,45.5,95.5,95.5,0,7.08,1,TRUE,17600,91805,1.42,0.8441806,0.935678885,2.434507924,0.697129786,71.68345951,0.176460977,0.494526442,1.449812102,0.960731986,13.8271336,4.154457818,0.003625363,0.000327277,16508,97.66203227
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6742,45.55,95.55,95.55,0,7.07,1,TRUE,17303,88464,1.54,0.959712425,0.985711702,2.494800145,0.602504974,69.98779164,0.137909206,0.496247061,1.715952252,0.899801049,14.88175981,4.617697595,0.003643026,0.000350756,17250,97.78388165
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6743,45.6,95.6,95.6,0,7.06,1,TRUE,18024,93111,1.56,0.963366305,1.082578857,2.894394862,0.674463812,69.40640741,0.22983321,0.571361064,1.614202404,0.941886565,14.97030426,4.371126935,0.003678207,0.00031359,18009,97.72391748
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6744,45.65,95.65,95.65,0,7.05,1,TRUE,18415,95868,1.58,0.993032086,1.201652272,2.650519464,0.58309342,70.2914424,0.08970668,0.601869237,1.442608587,0.91897192,14.913214,4.18179163,0.003719934,0.000292494,18306,97.87191413
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6745,45.7,95.7,95.7,0,7.04,1,TRUE,17100,85056,1.63,0.980530474,0.933502634,2.517165162,0.704241911,67.9552295,0.131677953,0.556104214,1.776476674,1.074586155,16.25870015,4.747460497,0.004026424,0.000343297,17867,97.64004504
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6746,45.75,95.75,95.75,0,7.04,1,TRUE,16796,81168,1.55,0.868568894,1.096491228,2.509609698,0.468164794,66.92785334,0.152769564,0.561797753,1.652128918,1.091563178,17.32209738,5.215109403,0.004092156,0.000370918,18293,97.87061722
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6747,45.8,95.8,95.8,0,7.04,1,TRUE,16913,82962,1.43,0.820857742,0.981172103,2.23234734,0.48938068,67.9805212,0.12776934,0.53156867,1.600732866,1.087244763,16.92461609,4.728670958,0.004314202,0.000336776,17964,97.50953273
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6748,45.85,95.85,95.85,0,7.04,1,TRUE,17042,84316,1.37,0.769723421,0.853930452,2.291380046,0.488637981,68.46980407,0.193320366,0.500498126,1.719721049,1.008112339,16.65164382,4.524645382,0.004364782,0.000322268,17855,97.4761041
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6749,45.9,95.9,95.9,0,7.03,1,TRUE,16954,82183,1.5,0.866359223,0.893128749,2.2595914,0.592579974,67.47867564,0.192253872,0.528089751,1.686480172,0.82377134,17.1300634,4.936544054,0.004222347,0.000350657,18135,97.39211057
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6750,45.95,95.95,95.95,0,7.02,1,TRUE,17702,88256,1.44,0.841869108,0.786348803,2.193618564,0.453226976,69.58393764,0.147298767,0.444162437,1.448060189,0.769352792,16.13827955,4.563995649,0.004006524,0.000320438,18271,97.37447743
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6751,46,96,96,0,7.02,1,TRUE,17402,86964,1.4,0.864725634,0.77848305,2.013476841,0.520905202,69.41378041,0.108090704,0.538153719,1.658157398,0.950968217,15.90198243,4.575456511,0.003996477,0.00033086,17808,97.32850746
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6752,46.05,96.05,96.05,0,7.03,1,TRUE,16732,81199,1.41,0.867005751,0.908878188,2.142883533,0.45197601,67.68309955,0.09236567,0.413798199,1.68351827,1.020948534,16.9866624,5.198339881,0.004024322,0.000376882,18014,97.45387718
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6753,46.1,96.1,96.1,0,7.03,1,TRUE,17707,87152,1.28,0.756150174,0.847943822,2.002248944,0.388975583,68.80278135,0.042454562,0.433724986,1.747521572,0.936295208,16.84413439,4.896043694,0.003947536,0.000333518,18947,97.70255533
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6754,46.15,96.15,96.15,0,7.03,1,TRUE,17383,81415,1.45,0.738193208,0.692747037,1.637290426,0.402874163,66.03819935,0.115457839,0.43972241,1.851010256,0.981391635,18.81594301,5.134189032,0.004501422,0.000335152,19499,96.85185494
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6755,46.2,96.2,96.2,0,7.03,1,TRUE,16270,71229,1.67,0.744078957,0.763733872,1.708573755,0.359404175,59.66109309,0.123545185,0.718808351,2.385264429,1.17367926,22.53295708,6.171643572,0.005125786,0.000384526,20446,96.34829204
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6756,46.25,96.25,96.25,0,7.03,1,TRUE,16712,74417,1.16,0.686671056,0.688014835,1.463375304,0.310412943,62.14574627,0,0.568418507,2.336831638,0.935270167,22.04066275,5.275676257,0.005614025,0.000321648,20328,96.4570154
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6757,46.3,96.3,96.3,0,7.03,1,TRUE,17540,79792,1.4,0.723130138,0.610336876,1.445007018,0.333366754,61.73676559,0.060156407,0.468718669,2.23957289,1.003860036,21.93327652,5.603318628,0.004905676,0.000320171,21972,96.16273537
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6758,46.35,96.35,96.35,0,7.03,1,TRUE,17345,75564,1.48,0.775501562,0.653750463,1.426605262,0.317611561,59.45820761,0.09660685,0.379810492,2.485310465,1.037531099,23.77322535,5.632311683,0.005585814,0.000313533,22220,96.04237174
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6759,46.4,96.4,96.4,0,7.04,1,TRUE,17694,78151,1.41,0.702486213,0.71400238,1.641693644,0.327570984,60.65693337,0.074215301,0.570690074,2.299394761,0.960960192,23.02593697,5.494491433,0.005362351,0.000305334,22289,96.47404301
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6760,46.45,96.45,96.45,0,7.04,1,TRUE,16805,71246,1.4,0.71021531,0.717233248,1.682901496,0.29475339,57.23549392,0.042107627,0.694775847,2.664009208,1.089183954,24.74945962,5.954018471,0.005834385,0.000337663,21875,95.84032414
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6761,46.5,96.5,96.5,0,7.03,1,TRUE,16500,69174,1.54,0.928094371,0.756064417,2.042674993,0.390320062,56.53713823,0.013010669,0.691011074,2.607916269,1.101569954,24.85037731,6.116459942,0.005873405,0.000355815,21421,96.04086651
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6762,46.55,96.55,96.55,0,7.03,1,TRUE,16554,69531,1.37,0.665890035,0.681710316,2.081086134,0.325034877,56.92281141,0,0.57384476,2.312637529,1.082970186,24.85222419,6.151213128,0.005810667,0.000355973,21557,95.6555892
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6763,46.6,96.6,96.6,0,7.03,1,TRUE,17015,73991,1.4,0.710897271,1.004176184,2.20972821,0.431133516,57.48536984,0.118933384,0.663594221,2.088091795,1.244745983,23.68801611,6.048032869,0.005293411,0.000345069,22002,95.69835787
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6764,46.65,96.65,96.65,0,7.03,1,TRUE,16952,71632,1.35,0.957672549,0.728724592,2.51563547,0.353194103,56.59062989,0.143790485,0.767813268,2.119164619,1.308074604,24.60911325,6.268148314,0.005480872,0.000355579,22118,96.36779759
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6765,46.7,96.7,96.7,0,7.03,1,TRUE,16910,71412,1.48,1.209880692,0.934016692,2.789447152,0.302470173,55.3086316,0.05741332,0.922814093,2.127093486,1.564162886,24.7185347,6.57172464,0.005267107,0.000372293,22345,96.51182884
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6766,46.75,96.75,96.75,0,7.03,1,TRUE,17698,78908,1.54,1.239418056,1.020175394,2.667663608,0.351041719,59.17397476,0.096314696,0.958077761,1.867998175,1.405434177,22.03452121,5.745931971,0.004859841,0.000330473,21921,96.56574184
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6767,46.8,96.8,96.8,0,7.03,1,TRUE,18650,85354,1.5,1.29695152,0.745132038,2.374815474,0.29875577,61.75340347,0.06560911,1.022799166,1.596878881,1.458631113,20.61766291,5.222953816,0.004624868,0.000296792,22056,96.45851493
