"Location","Site","Section","sample","top","bottom","mp","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","Water_Content","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume","Volume_err","Wet_density","Dry_density","Dry_density_err","DMAR","DMAR_err","DMAR_err_pc","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Kerguelen","KER3","CAT2.3D",142,164.3,165.5,164.9,164.9,0.6,8384,9363,9046,8979,490,0.00552,0.00032,85.4,14.6,0.73,93.45,4.67,54.02,4.67,5.6422,8.294,0.9777,0.1427,0.2169,0.0008,0.0012,157.8,869.8816217,7.796006076,1130.73032,203.5314576,11573.18648,1504.514242,465.2383663,65.13337128,39.76382213,4.771658656,1079.067648,194.2321766,0.851045118,0.059573158,12.37150296,6.680611598,7.973932809,1.116350593,8.349818929,0.751483704,3.268484233,0.009807805,1.004100827,0.160656132,158.8010154,3.176020308,35.9483757,1.797418785,0.569226288,0.014235084,0.8157504,0.031803637
"Kerguelen","KER3","CAT2.3E",154,167,168.2,167.6,167.6,0.6,8545,10046,9577,9468,750,0.00549,0.00046,84.64,15.36,0.77,100,5,57.8,5,4.5593,7.2219,1.2175,0.187,0.3055,0.001,0.0018,171.7,1134.926545,14.93946308,1320.408365,237.6735057,12213.0194,1587.692522,824.966145,115.4952603,49.16188154,5.899425785,962.6720227,173.2809641,0.779826419,0.054587849,13.51243096,7.296712718,9.490423637,1.328659309,8.318544287,0.748668986,3.601412105,0.017615573,1.1035724,0.176571584,162.2061418,3.244122836,52.72711269,2.636355635,0.658373453,0.010693771,1.34661725,0.035306393
"Kerguelen","KER3","CAT2.3E",160,175,176.1,175.6,175.6,0.5,9831.6,10699,10416,10366,434,0.01199,0.00054,84.33,15.67,0.78,100,5,57.8,5,3.6289,5.955,1.1313,0.1772,0.2997,0.0021,0.0037,173.6,978.4730299,22.82359474,1283.586316,231.0455369,11679.15184,1518.289739,493.835685,69.1369959,42.00968918,5.041162702,1655.247904,297.9446227,0.727182174,0.050902752,10.59774057,5.722779908,5.900840785,0.82611771,7.409196191,0.666827657,2.59338275,0.003616691,1.239803204,0.198368513,146.3233767,2.926467534,37.80938757,1.890469379,0.311914245,0.00407492,0.838262554,0.031831583
"Kerguelen","KER3","CAT2.3E",162,177.6,178.7,178.2,178.2,0.5,10317.5,10749,10591,10582,216,0.01245,0.00029,82.57,17.43,0.87,90.27,4.51,52.18,4.51,3.9915,6.6379,1.2319,0.2147,0.3679,0.0027,0.0046,173.6,955.2522967,23.90938159,1186.056597,213.4901875,10593.10427,1377.103555,541.1782668,75.76495735,45.03243353,5.403892024,4196.122168,755.3019902,1.156498194,0.080954874,11.29587326,6.09977156,8.749783869,1.224969742,13.53520131,1.218168118,2.32261959,0.033619508,1.357751212,0.217240194,125.1519053,2.503038106,49.06428939,2.45321447,0.569903606,0.014541604,1.437430765,0.033877526
"Kerguelen","KER3","CAT2.3E",163,179,180.1,179.5,179.5,0.5,10449,10836,10700,10689,194,0.02614,0.00055,70.8,29.2,1.46,27.51,1.38,15.9,1.38,4.3715,7.3222,1.2521,0.3657,0.6308,0.0096,0.0167,174.6,1353.816198,20.86823734,956.4968488,172.1694328,9607.16883,1248.931948,363.0065924,50.82092294,32.82676736,3.939212083,2097.411436,377.5340585,0.853831839,0.059768229,7.457837511,4.027232256,4.407188324,0.617006365,9.220712284,0.829864106,2.059777014,0.003946069,0.717833958,0.114853433,109.4298921,2.188597842,40.56232656,2.028116328,0.376849951,0.009565165,1.101122384,0.028016613
"Kerguelen","KER3","CAT2.3E",167,184.3,185.3,184.8,184.8,0.5,10568.1,10958,10798,10790,195,0.08049,0.00167,75.83,24.17,1.21,56.83,2.84,32.85,2.84,3.7994,6.5122,1.2953,0.3131,0.5523,0.0252,0.045,178.5,1095.369349,5.975903067,28404.1912,5112.754416,9637.612103,1252.889573,2640.113003,369.6158204,390.1614629,46.81937555,11542.31551,2077.616792,0.442215771,0.030955104,2.341268423,1.264284948,4.336218703,0.607070618,118.9866526,10.70879873,1.708629311,0.018194985,75.21650139,12.03464022,43.73690339,0.874738068,375.2701178,18.76350589,10.0745645,0.151729759,8.289948824,0.236261752
"Kerguelen","KER3","CAT2.3E",169,186.9,187.9,187.4,187.4,0.5,10605.6,11001,10828,10822,198,0.08402,0.00176,78.05,21.95,1.1,66.67,3.33,38.54,3.33,4.3352,7.5302,1.0818,0.2375,0.4244,0.02,0.0361,180.8,2211.185287,111.0532291,997.6136229,179.5704521,9116.045845,1185.08596,867.4628485,121.4447988,24.26747918,2.912097502,2793.517809,502.8332056,1.391187562,0.097383129,7.95662022,4.296574919,5.898747032,0.825824584,20.40517355,1.83646562,3.461169831,0.125815508,0.590156647,0.094425064,91.72627388,1.834525478,149.0322419,7.451612095,2.815757104,0.047755871,4.218168915,0.070219455
"Kerguelen","KER3","CAT2.3E",172,190.4,191.4,190.9,190.9,0.5,10648.4,11059,10868,10865,205,0.0854,0.00183,66.32,33.68,1.68,28.34,1.42,16.38,1.42,2.983,5.2501,1.6452,0.5541,1.0029,0.0473,0.0867,183.1,4466.088948,23.11352038,18363.9166,3305.504988,11081.24965,1440.562455,2657.03495,371.984893,156.345027,18.76140324,4685.263824,843.3474883,0.770566552,0.053939659,4.147415448,2.239604342,3.077501979,0.430850277,27.9689,2.517201,1.136569079,0.009248271,35.06414579,5.610263326,94.3121603,1.886243206,181.1907224,9.05953612,4.840212489,0.054031257,4.329985578,0.072571371
"Kerguelen","KER3","CAT2.3E",175,194,195.1,194.6,194.6,0.5,10702.9,11084,10918,10909,191,0.09015,0.00183,38.22,61.78,3.09,12.94,0.65,7.48,0.65,4.5679,8.204,1.3681,0.8452,1.5603,0.0762,0.1422,186.6,6639.567284,88.90175615,2582.837915,464.9108247,15402.38837,2002.310488,2445.179433,342.3251206,80.49366959,9.659240351,3019.351972,543.483355,2.495460469,0.174682233,14.78209106,7.982329172,6.647074218,0.930590391,42.63542732,3.837188459,4.410212004,0.044240702,5.22738231,0.83638117,208.7810778,4.175621556,308.4077906,15.42038953,2.405893941,0.030753315,8.301760139,0.129229767
"Kerguelen","KER3","CAT2.3E",178,198.1,199.1,198.6,198.6,0.5,10738.2,11121,10970,10956,191,0.08373,0.00167,81.9,18.1,0.9,86.96,4.35,50.26,4.35,4.3352,7.9203,1.3844,0.2505,0.4702,0.021,0.0398,189.7,1521.028847,12.82669364,38386.72772,6909.61099,11835.48443,1538.612976,2701.145029,378.1603041,296.0413566,35.52496279,10949.68509,1970.943316,2.559258484,0.179148094,4.315492745,2.330366082,6.066381953,0.849293473,54.94178027,4.944760224,1.495458498,0.010342179,56.48226198,9.037161917,50.30182718,1.006036544,236.657087,11.83285435,7.667972698,0.205352673,4.509461909,0.164132689
