"Location","Site","Section","sample","min_depth","max_depth","midpoint","Ca","Ca_sd","Ca_ICP","Ca_ICP_sd","Ca_fit_OLS","Ca_lwr_OLS","Ca_upr_OLS","Ca_fit_WLS","Ca_lwr_WLS","Ca_upr_WLS"
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-5.1946205961298,-0.51946205961298,8.87915750034754,1.15429047504518,9.01330245970021,8.1582250679068,9.86837985149361,9.02246578064148,8.10940319896901,9.93552836231395
"Bird Island","BI10","BI10.3",95,93,94,93.5,-5.05550019276608,-0.505550019276608,8.8147196915889,1.14591355990656,9.09609291775768,8.24118629361406,9.9509995419013,9.10284030316986,8.21155603784126,9.99412456849846
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-5.15080995864012,-0.515080995864012,8.79563762526239,1.14343289128411,9.03937414047357,8.18435824102954,9.8943900399176,9.04777665514126,8.141575150581,9.95397815970151
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-5.14084682119248,-0.514084682119248,8.86638463037066,1.15263000194819,9.04530319683796,8.19030029175216,9.90030610192376,9.05353269376591,8.14889113395724,9.95817425357458
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-5.33880155415136,-0.533880155415136,8.62807448322606,1.12164968281939,8.92750046898457,8.07217064552285,9.78283029244629,8.93916760597785,8.00350768882855,9.87482752312715
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-5.45941132050221,-0.545941132050221,8.58487534895951,1.11603379536474,8.8557256785084,8.00012574696632,9.71132561005047,8.86948729921965,7.9149047529934,9.82406984544591
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-5.15374668930943,-0.515374668930943,8.63892667704869,1.12306046801633,9.0376264940362,8.18260669438343,9.89264629368898,9.04608000734817,8.1394186685695,9.95274134612684
"Bird Island","BI10","BI10.4",145,141,142,141.5,-5.37883354462537,-0.537883354462537,8.61036395885455,1.11934731465109,8.90367745849752,8.04826393359676,9.75909098339829,8.91603978257874,7.97410110964939,9.85797845550809
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-5.5302334621362,-0.55302334621362,8.76969936588547,1.14006091756511,8.81357946986666,7.95779592873405,9.66936301099927,8.82857097292503,7.8628691852917,9.79427276055837
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-4.88322592732254,-0.488322592732254,8.63815616889409,1.12296030195623,9.1986132167414,8.34381889851579,10.053407534967,9.20236892366092,8.33801484068361,10.0667230066382
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-5.24328712482892,-0.524328712482892,8.77955772742215,1.14134250456488,8.98434104134856,8.12918702790355,9.83949505479356,8.99434949494414,8.07366241269093,9.91503657719734
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-5.17927776801265,-0.517927776801265,8.72857245906881,1.13471441967895,9.02243296634771,8.16737791657872,9.8774880161167,9.0313298469778,8.12067035806544,9.94198933589016
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-5.10791455042468,-0.510791455042468,8.71490494063882,1.13293764228305,9.06490116892413,8.20993860524648,9.91986373260178,9.07255877099642,8.17307251281325,9.97204502917958
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-5.26359482994316,-0.526359482994316,9.17960398133751,1.19334851757388,8.97225593975416,8.1170673664913,9.82744451301702,8.98261705266579,8.05874749565014,9.90648660968145
"Bird Island","BI10","BI10.5",197,194,195,194.5,-5.0976914248107,-0.50976914248107,8.89407516616314,1.15622977160121,9.07098494407067,8.2160340882442,9.92593579989713,9.07846501350366,8.18057880751682,9.9763512194905
