Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Kerguelen,KER3,CAT2-S3-1B,38,46.4,47.6,47,2436.8,22132.07692,54216.69231,1.357692308,-6.752083896,-5.569576075,-5.027462439,-6.464548,-2.239667716,-6.199348835,-5.191262881,-6.061190252,-9.645002706,-6.37024528,-5.207282668,-3.570964581,-1.868497018,-1.868497019,-7.64086152,-7.021237757,-6.841616244,-7.631407578,-4.326033847,-7.056825351,-7.001122652,-6.710523066,-9.582106141,-6.247984192,-5.705084523,-6.739129791,-5.366358695,-5.366358701,81.9911618,4.09955809,18.0088382,1.80088382,0.163283006,0.016328301,8.158399657,2.847041957,8.224955524,6.398081026,9.068462303,5.296302808,7.914878546,4.424034295,4.471059272,0.807296942,8.474934005,4.81848738,0.517898406,-3.190392917,2.28795171,-1.818093399,2.342647198,-1.823611149,3.105274933,-0.69591173,0.637600111,-3.613316019,2.509491691,-1.391872892,4.393860251,0.021631461,4.7149733,0.188916433,0.739413049,-3.889354586,1.112608484,-2.847475006
Kerguelen,KER3,CAT2-S3-1B,42,51.6,52.7,52.2,2712.458333,21397.16667,52463.33333,1.356666667,-6.67814977,-5.38046293,-4.942575491,-6.294125404,-2.249627761,-6.231352605,-5.235243133,-5.94762873,-9.609863912,-5.855321795,-4.785864704,-3.591978672,-1.855790101,-1.855790101,-7.815452817,-7.210151977,-6.168431029,-7.367715708,-3.86872149,-6.907934267,-7.102959566,-6.501009979,-9.507829238,-6.564249914,-5.336804609,-6.171711307,-5.237999256,-5.237999261,80.8040297,4.040201485,19.1959703,1.91959703,0.211486343,0.021148634,7.96121008,2.994488023,8.165061973,6.280715361,9.154764276,6.11270745,7.94933004,4.675781358,4.456085504,1.317041368,8.555973964,5.165806781,0.676817371,-2.718879916,2.447922139,-1.289228117,2.237837026,-1.304087131,3.029702973,-0.84993783,0.619245657,-4.233001709,2.334785667,-2.077874929,4.455491996,-0.881553644,4.566022585,0.407005679,0.570762229,-3.345720027,0.971513747,-2.616919772
Kerguelen,KER3,CAT2-S3-1B,45,55.3,56.5,55.9,2912.561538,16595.23077,45664.38462,1.433076923,-5.141912242,-3.857647555,-3.36969888,-4.999115422,-0.79703174,-5.659028525,-4.868785405,-5.417012568,-7.099928818,-4.952961326,-2.936586971,-3.340052896,-1.6269499,-1.626949899,-5.86651051,-4.762933086,-4.222447952,-5.905667012,-1.796411413,-6.351839248,-6.638241039,-6.144470863,-6.64134033,-5.90863996,-4.027467165,-5.051905034,-4.092185459,-4.092185458,70.03022518,3.501511259,29.96977482,2.996977482,0.365062981,0.036506298,7.347883112,2.991796061,9.540466909,7.565754469,9.758688828,5.915440576,8.971659992,5.018663904,5.360524161,1.83102218,9.442317552,6.088536694,1.65217775,-2.003651542,2.592951171,-0.644510676,2.569884754,-0.896685759,3.728192408,0.3387556,0.341315214,-4.686878847,2.753384837,-2.014911791,5.012721099,0.056556698,4.633899562,0.614862083,0.938982452,-2.796537523,0.71954264,-3.113120455
Kerguelen,KER3,CAT2-S3-1B,47,58.1,59.3,58.7,3063.315385,24017.23077,56447.46154,1.308461538,-8.429405818,-5.654192477,-6.31991652,-7.252740508,-3.402197273,-7.059461505,-5.274284729,-5.740710032,-9.995063496,-7.356828736,-6.624037018,-3.736892458,-1.881675999,-1.881676,-8.768595403,-7.168832474,-7.681556249,-7.524714245,-5.913098639,-7.292998307,-7.232815351,-6.651911117,-11.88715831,-7.040211393,-6.39149234,-5.748004663,-6.153674774,-6.153674728,85.28397915,4.264198957,14.71602085,1.471602085,0.134803354,0.013480335,7.093719126,2.711566822,7.426602161,5.568289992,9.123982492,5.620982532,7.443144207,4.142309107,3.81225721,0.270078578,8.211288122,4.985960625,0.585958149,-2.910833505,2.601070616,-0.928329771,2.312364296,-1.17801951,3.460519094,0.018916452,0.674792047,-4.087453341,1.24291342,-3.336089732,4.509610153,-0.679944998,3.97108298,-0.10003853,-0.399182374,-3.819430059,0.279477715,-2.923267976
Kerguelen,KER3,CAT2-S3-1B,52,64.6,65.7,65.1,3406.908333,23295.83333,55432.33333,1.344166667,-8.256482654,-5.900035996,-6.730007946,-7.230476029,-3.54648068,-6.880048965,-5.146359411,-6.163284924,-9.511300316,-7.865151306,-6.201392116,-3.753536631,-1.901888754,-1.901888754,-8.253273903,-7.73980245,-8.034608547,-8.091935395,-6.001842931,-7.272924284,-6.663762105,-6.956799225,-9.227156199,-7.065642855,-6.624963632,-6.088265746,-5.558561852,-5.558561838,86.11678189,4.305839094,13.88321811,1.388321811,0.148372174,0.014837217,7.439980272,3.420402628,7.320015642,5.389011676,9.119619158,5.789814984,6.797476229,3.353081974,3.798907179,0.528224073,7.974822551,4.781223835,0.515405141,-2.847200189,2.800517198,-0.78110988,1.412642863,-2.015643945,3.794412164,0.296389721,0.893317572,-4.151095311,1.221963132,-2.60649517,4.607948588,0.023375252,4.005515245,0.255460474,-0.246134062,-4.098290598,0.269696461,-3.344328935
Kerguelen,KER3,CAT2-S3-1B,55,68.3,69.4,68.9,3606.608333,22198.66667,55549.16667,1.315,-6.23314853,-5.815554686,-6.196799123,-6.082559292,-2.183256507,-6.155304477,-5.226263224,-5.888998504,-7.714566369,-5.565088708,-6.242070718,-3.367246597,-1.865356905,-1.865356905,-5.779600102,-7.25181811,-6.349631364,-6.142245225,-2.20781181,-6.301778894,-7.00760444,-6.774528626,-7.464714775,-5.323888195,-6.230828552,-4.505615499,-4.623767635,-4.623767632,73.07921605,3.653960802,26.92078395,2.692078395,0.325103155,0.032510315,6.491812032,2.022802955,10.42011245,8.444534898,9.006771641,5.551661948,7.511004667,3.487032258,6.258985536,2.910740394,9.757717236,6.434218725,0.775858577,-2.935527674,1.885792414,-1.769134998,1.44246899,-2.026853281,4.682701489,1.077428559,0.576322587,-4.277003632,4.428201143,0.309861996,3.248112717,-1.452027891,5.899997814,1.876944117,2.046246573,-1.907281923,2.212258072,-1.399242767
Kerguelen,KER3,CAT2-S3-1B,56,69.5,70.7,70.1,3672.846154,23282.23077,56379.30769,1.284615385,-8.495171793,-6.079066579,-7.221299178,-7.016771639,-2.959965502,-6.383003105,-5.210238536,-6.021600143,-8.974229389,-6.839896888,-6.136888946,-3.669771901,-1.916829412,-1.916829411,-8.604160284,-8.026421301,-8.078911592,-8.143257792,-4.502139765,-6.704253262,-7.047351963,-6.73030495,-8.210674397,-6.729143003,-6.293762697,-5.989150781,-5.946517255,-5.946517288,86.84958639,4.34247932,13.15041361,1.315041361,0.134092116,0.013409212,7.768451532,3.271299607,7.481868567,5.480145674,9.105871154,5.702060512,6.832594953,3.159564584,3.720357596,0.371886917,8.648139399,5.630583127,2.228925038,-1.297123626,3.368725305,-0.318342277,1.740866357,-2.229217528,4.315421324,0.584891593,1.206509404,-4.064783352,1.255638605,-3.301187897,4.499264868,0.032697861,4.858513179,-0.207442142,0.312662098,-3.889334008,1.314162801,-2.229747756
Kerguelen,KER3,CAT2-S3-1B,62,77.2,78.2,77.7,4072.190909,22610.54545,53901.36364,1.286363636,-8.419273984,-5.73669353,-6.778164361,-7.215313413,-3.6498575,-6.75653778,-5.304450507,-5.823523295,-9.995063496,-7.218640341,-5.782214799,-3.793111641,-1.890071158,-1.890071157,-8.53427817,-7.730728592,-7.594280605,-8.112626596,-6.097864613,-7.153977556,-7.022560476,-7.348731007,-11.88715831,-6.713764872,-5.891175445,-5.998817471,-5.774243446,-5.774243448,85.31409168,4.265704584,14.68590832,1.468590832,0.192928754,0.019292875,7.064998659,3.35673623,7.388043653,5.491468447,9.112341917,4.966753824,6.919431807,2.922035912,3.497553321,-0.301897853,9.022857842,5.524637693,1.84188419,-1.705466715,2.128183813,-1.605577877,1.267180041,-2.472718433,2.916504792,-0.91771463,0.712499504,-3.530506011,0.944829738,-2.897237352,4.501690584,0.471564506,3.238545281,0.116268622,-0.747367483,-4.276528169,-0.616603397,-4.241966024
Kerguelen,KER3,CAT2-S3-1B,65,80.8,81.9,81.4,4264.508333,23337,55047.25,1.4025,-8.248384805,-5.765492159,-7.310287044,-8.05001031,-3.653665854,-6.450055114,-5.26202841,-5.934021221,-9.995063496,-8.390453248,-6.848671334,-3.716058136,-1.937307225,-1.937307225,-8.646247793,-7.917748311,-8.048193663,-7.976605027,-5.85529831,-6.957159222,-7.612477852,-7.598526446,-11.88715831,-7.943593391,-6.699942541,-6.186581655,-5.474097293,-5.47409728,94.2979757,4.714898785,5.7020243,0.57020243,0.066260719,0.006626072,7.058627878,3.615918191,7.160540829,5.150197444,9.297317652,5.77434785,6.358110903,2.657540316,3.487211564,0.00573428,8.333451549,5.066862573,1.517225857,-2.289970404,1.973515897,-2.028032007,1.472728251,-2.596522046,2.566853956,-1.062081693,1.007399474,-3.223150323,0.552390961,-3.471097675,4.812790584,0.49814109,3.170545218,-0.157565156,-0.777188968,-4.222375726,-0.641296493,-3.950976642
Kerguelen,KER3,CAT2-S3-1B,68,84.5,85.6,85.1,4460.441667,23430.83333,55713.66667,1.3025,-8.049680334,-5.468411378,-6.273366062,-7.333384648,-3.369446673,-6.300001846,-5.259706193,-5.829990066,-9.995063496,-7.058929532,-5.306163786,-3.704924495,-1.906191991,-1.906191991,-8.305207673,-7.446731423,-8.017585472,-7.615239927,-5.751891302,-7.162611967,-6.929601558,-6.589773162,-11.88715831,-6.675200808,-6.473403153,-6.458552707,-5.876219369,-5.876219421,84.80792168,4.240396084,15.19207832,1.519207832,0.14231974,0.014231974,7.087222901,1.983928227,7.120349944,5.229093065,9.145602063,5.877507135,6.859198882,3.550466257,3.477521732,0.283659278,7.744355424,4.545089216,0.612050855,-2.662210772,1.762229418,-1.534143802,1.294880461,-1.829356058,2.186891761,-1.216100357,0.615521498,-3.813339612,0.782062792,-3.395385434,4.655196997,0.014305497,3.303215107,-0.646363235,-0.773675252,-4.210231419,-0.4156618,-3.730526914
Kerguelen,KER3,CAT2-S3-1C,78,89.2,90.2,89.7,4699.990909,23606.90909,56772.27273,1.369090909,-7.562074174,-5.329042311,-5.843531491,-6.818653886,-2.788852485,-6.560793706,-5.215243324,-6.07009766,-9.587404863,-6.885654075,-5.088363999,-3.814297672,-1.901069624,-1.901069624,-8.033063332,-6.951735269,-6.808291864,-7.510317593,-4.333260368,-6.755983462,-7.208541056,-6.964215729,-9.482696848,-6.562471498,-6.534966373,-5.727687474,-6.325160181,-6.325160106,85.45102951,4.272551476,14.54897049,1.454897049,0.181398193,0.018139819,7.065897859,3.473324771,7.207176156,5.357395869,9.198969702,5.530199277,6.944261894,3.140549979,3.528369993,-0.195762373,7.987601811,4.621272079,1.221477555,-2.246625188,1.808166042,-1.909338602,1.679902891,-1.912404554,2.223555388,-1.316914865,0.578965788,-3.676661241,0.85586798,-3.153203892,4.711681025,0.399199974,3.333513914,-0.84395614,-0.777333657,-4.516489387,-0.35891511,-3.733449924
Kerguelen,KER3,CAT2-S3-1C,83,95.7,96.8,96.2,5048.066667,24161.16667,57379.91667,1.331666667,-8.290845802,-5.680868547,-6.33187873,-7.681993329,-3.22975534,-6.382728539,-5.263786428,-6.176261257,-9.516692309,-7.089711791,-5.401776443,-3.811722538,-1.902176784,-1.902176784,-8.533709227,-7.541363266,-7.084978806,-8.092318669,-4.797867131,-7.360951066,-6.914247364,-6.783899926,-9.241276042,-6.731076129,-6.33975979,-6.052336328,-5.597366903,-5.59736692,88.06898797,4.403449399,11.93101203,1.193101203,0.139855157,0.013985516,6.989461041,3.371026969,7.135406749,5.181725927,9.300786042,5.704594584,6.368725277,3.093069424,3.483302207,0.106801299,8.579820679,5.430477691,1.517876944,-1.798563667,2.089381176,-1.545165116,1.734191799,-1.643076509,2.736853414,-0.573806285,1.009111139,-3.497684681,0.302135145,-4.072320346,4.896737258,0.651159997,3.04566747,-0.293320874,-0.913980308,-5.09500908,-0.741765777,-4.035969905
Kerguelen,KER3,CAT2-S3-1C,85,98.3,99.3,98.8,5181.872727,23974.90909,56141,1.311818182,-8.752794238,-5.583659897,-6.315770848,-7.394783227,-3.399187765,-6.693511169,-5.253950563,-6.093270781,-9.908052119,-7.59403732,-5.558910222,-3.788022026,-1.898022758,-1.898022758,-8.536806205,-7.851209394,-7.695319164,-7.673673027,-5.211685886,-6.940640726,-7.082415338,-7.048762488,-11.19401113,-7.144793218,-5.835144997,-6.074538358,-5.494945029,-5.494944993,87.59377995,4.379688998,12.40622005,1.240622005,0.178381335,0.017838133,6.981835744,3.613875757,7.278202375,5.291333788,9.314043986,5.983421169,6.982479376,3.723194666,3.646513046,0.238483051,8.988873462,6.005818534,1.349783134,-1.705761231,2.005005044,-1.311201672,1.664188159,-1.651899313,2.527373484,-0.701971178,1.066520688,-2.678024493,0.796913363,-2.784196181,4.904144117,1.345133354,3.300903456,-0.261630442,-0.677339375,-4.259055728,-0.490851008,-3.733985696
Kerguelen,KER3,CAT2-S3-1C,89,103.5,104.7,104.1,5467.830769,23488.76923,57193.53846,1.295384615,-8.114911404,-5.640092851,-6.365866694,-7.055954134,-2.501228087,-5.853018235,-5.277471683,-6.122977733,-9.280036536,-7.025352155,-5.650627304,-3.801162364,-1.889907899,-1.8899079,-8.341750307,-7.392855836,-7.265924975,-7.539601034,-3.409805585,-6.531807038,-7.0975672,-7.145677581,-8.669297752,-6.797374169,-6.381675175,-6.133392131,-5.797907933,-5.797907947,88.39142153,4.419571077,11.60857847,1.160857847,0.126388301,0.01263883,7.26429768,3.604136469,7.311390248,5.432270568,9.243769864,5.248823061,6.669747475,1.983738122,3.52876566,-4.350208639,8.783572101,4.709707768,1.191249814,-2.854210767,1.901874055,-2.229480711,1.819947711,-2.435057469,5.767135833,1.952510527,1.108836561,-2.868350722,0.784967518,-3.266605005,4.759664716,0.843286896,3.251422862,0.006105758,-0.177760829,-5.039897486,-0.337739895,-4.327845012
Kerguelen,KER3,CAT2-S3-1C,91,106.1,107.2,106.7,5603.633333,24314.41667,59259.91667,1.325833333,-6.884567172,-5.219850614,-5.268829797,-6.928352843,-2.672179404,-6.28360644,-5.271355586,-5.972714352,-8.950770316,-7.59082702,-5.236882107,-3.73345785,-1.888439159,-1.888439159,-7.764857985,-7.758650102,-6.630930389,-8.046634838,-4.565965227,-7.12165684,-7.141903934,-7.02765076,-8.686278908,-7.237028415,-5.847357295,-6.331447048,-5.877956843,-5.877956881,85.36950841,4.268475421,14.63049159,1.463049159,0.203964459,0.020396446,7.268978897,3.176806181,7.297365249,5.382780406,9.208120722,5.864244653,7.074197018,3.701500946,3.762918792,0.423868909,7.868775614,4.619298353,0.271789186,-2.998520898,1.810931055,-1.623966041,1.675699845,-1.61460714,2.358375012,-1.008113068,0.82620904,-3.452536772,1.131536534,-2.812142022,4.757600861,0.693217845,3.389075195,-0.585573186,-0.628630215,-4.219090228,-0.280496053,-3.587146237
Kerguelen,KER3,CAT2-S3-1C,96,112.8,113.9,113.3,5955.025,23448.08333,57685,1.2825,-6.846823201,-5.1007867,-5.252076256,-6.558074563,-2.602465499,-6.247392611,-5.268668368,-5.937052964,-9.995063496,-7.168130075,-5.095299222,-3.742067777,-1.888510775,-1.888510775,-7.962959698,-6.636560496,-6.376992695,-7.468562105,-3.975584546,-6.974960331,-7.122051463,-6.612806196,-11.88715831,-6.922756914,-6.23890495,-6.043521858,-6.017161438,-6.017161441,83.50848526,4.175424263,16.49151474,1.649151474,0.19596796,0.019596796,7.261609925,3.808296299,7.513426101,5.795051904,9.244520512,4.904467773,6.940688657,2.630572362,3.801870724,-1.0641825,7.431880556,2.368782419,-0.275797427,-5.18216161,1.384843418,-4.334990999,1.596092409,-3.090479686,2.534367179,-1.929437192,0.607817205,-3.49931787,1.17527619,-3.406662639,4.714911336,1.209132687,3.677645868,0.406767601,-0.667230319,-5.33509422,-0.072325991,-4.241157757
Kerguelen,KER3,CAT2-S3-1C,101,118.9,119.9,119.4,6277.736364,23797.90909,57739.72727,1.308181818,-7.24375483,-5.229892431,-5.459197657,-6.866378568,-2.911095543,-6.851950675,-5.184369897,-5.878058314,-9.995063496,-6.740075611,-5.222249353,-3.807853275,-1.894671324,-1.894671323,-7.874705254,-8.042892322,-6.90637406,-8.150083053,-4.731392636,-7.399942272,-6.93180058,-6.50794038,-11.88715831,-6.705170988,-6.382858704,-6.327840582,-5.644624702,-5.644624677,83.23687513,4.161843756,16.76312487,1.676312487,0.231092554,0.023109255,7.160720012,3.246399595,6.992160418,5.152722671,9.190339132,5.717082526,6.387500414,2.722453949,3.513371894,-0.165182292,6.796289743,3.275356503,-0.683275443,-4.778404319,1.658193923,-2.038247131,1.296645663,-2.326241267,2.055092997,-1.959850215,0.642981455,-4.344790274,0.455441813,-4.707452998,4.729555524,-0.035475008,3.36065659,-0.51264417,-0.941538794,-5.668638425,-0.394582498,-3.901786478
Kerguelen,KER3,CAT2-S3-1D,110,122.4,123.5,123,6466.25,21934.16667,53001.08333,1.319166667,-8.192253662,-5.602409453,-6.619010419,-7.369517641,-3.797174206,-6.47789567,-5.351108255,-6.17671484,-9.995063496,-7.133689405,-5.234241197,-3.786440213,-1.923123991,-1.92312399,-8.467777056,-7.790605917,-7.807045193,-7.810820974,-4.824276556,-7.169324787,-7.435832839,-6.856452358,-11.88715831,-7.150103026,-6.456075706,-6.268607844,-5.502350196,-5.502350201,85.28958139,4.264479069,14.71041861,1.471041861,0.148442263,0.014844226,7.182705884,3.028097475,7.038121406,5.163917053,9.096480956,4.916011248,6.553052903,2.211751438,3.482022206,-0.806281118,6.890224788,3.018589944,-0.589451856,-4.840859356,1.701966609,-1.93923188,1.234614603,-2.731453627,2.021473647,-1.929072685,0.543873838,-6.342213087,0.572905605,-4.010759177,4.553286692,-1.181875162,3.591653992,-0.576618871,-0.85080933,-4.408267289,-0.124401922,-3.747656174
Kerguelen,KER3,CAT2-S3-1D,115,128.9,130,129.5,6808.05,22855.5,55153.16667,1.274166667,-7.736995748,-5.483283903,-6.314556852,-6.95295456,-3.449046224,-7.029610218,-5.287289549,-6.224644926,-9.114050924,-6.771880941,-5.00835113,-3.821008388,-1.922329855,-1.922329854,-8.553833602,-7.576462026,-7.730939713,-7.842530599,-5.575856482,-7.121507614,-7.405522207,-6.835810721,-8.406652951,-6.803703539,-6.426326746,-6.262677982,-5.665079571,-5.665079537,85.76975993,4.288487996,14.23024007,1.423024007,0.164752444,0.016475244,7.088329243,2.800592135,6.958522636,5.04126416,9.312754443,5.92483219,6.313014294,2.894145001,3.512711603,-0.034749983,6.933951943,3.426376559,-0.405395575,-4.241920543,1.768622551,-1.9748803,1.374410194,-2.528404609,2.781527581,-0.880471514,0.793571257,-4.399515721,0.233294993,-3.669809723,5.036355587,-1.967018452,3.095679366,-0.936673369,-0.904131511,-4.555024179,-0.691494118,-3.94147746
Kerguelen,KER3,CAT2-S3-1D,117,131.4,132.4,131.9,6937.854545,22854.45455,54721.81818,1.395454545,-7.660217811,-5.258933151,-6.040713276,-7.065629968,-3.471393694,-6.447257365,-5.244555259,-6.144100409,-9.995063496,-6.431706688,-5.016957723,-3.839504553,-1.928509354,-1.928509354,-8.139685424,-6.767788697,-6.44718475,-7.735301461,-4.276727704,-6.850864022,-7.025396754,-6.770132279,-11.88715831,-6.605155426,-6.510151284,-6.064197963,-5.634397158,-5.634397189,87.13727108,4.356863554,12.86272892,1.286272892,0.145446381,0.014544638,7.501221077,3.310963219,7.222479378,5.162418494,9.489161743,6.023559066,6.501355665,3.075714909,3.822956494,0.518554473,6.845923337,3.658999864,-0.064909785,-3.680710273,2.097078986,-1.407520997,1.970675518,-1.887263408,2.343412714,-1.664760434,1.052015046,-3.360074018,0.410813487,-5.708629704,5.316911876,-0.241748813,3.270748906,-0.551110568,-0.681880592,-4.361419703,-0.526523965,-4.304088811
Kerguelen,KER3,CAT2-S3-1D,121,136.5,137.6,137.1,7212.991667,23250.58333,55415.25,1.308333333,-7.838218455,-4.976695539,-6.056652423,-6.964498564,-3.291537811,-6.772158042,-5.338450465,-6.1704842,-9.642241185,-6.875595763,-5.61267016,-3.847416074,-1.92003117,-1.92003117,-8.809819555,-7.169382253,-7.330694406,-7.710673485,-4.924753172,-7.579629322,-6.942501593,-6.889225927,-9.612808286,-7.016774366,-6.710389094,-6.066587433,-5.528158073,-5.528158092,86.65015015,4.332507508,13.34984985,1.334984985,0.151167996,0.0151168,7.105977901,-0.567072132,7.552257772,5.822812809,9.304142789,5.971199592,7.15277797,3.77115553,3.890900612,0.531055341,7.253205559,3.688050319,-0.298283696,-3.918274455,1.701706567,-1.674247116,1.250219082,-2.567359429,2.216191199,-1.361959467,0.644158534,-4.782536918,1.373238003,-3.135825491,4.963163064,-1.018804019,3.45657468,-0.79373637,-0.35410229,-4.197538094,-0.317810011,-3.721579149
Kerguelen,KER3,CAT2-S3-1D,124,140.5,141.6,141,7429.425,22309.83333,53542.5,1.288333333,-8.252726608,-5.102416457,-6.486745531,-7.149759542,-3.248154439,-6.303893378,-5.259636679,-6.040352252,-9.995063496,-7.910370915,-5.119110137,-3.78012873,-1.91381707,-1.91381707,-8.194162513,-6.837197508,-7.810973965,-7.967042887,-4.710219939,-6.79390905,-7.288949967,-6.591046189,-11.88715831,-7.34327824,-6.246553898,-6.07678886,-5.793345203,-5.793345156,87.12309456,4.356154728,12.87690544,1.287690544,0.143280482,0.014328048,6.764550198,3.161950528,7.067084063,5.195202396,9.256703804,5.647034826,6.313054374,2.880599896,3.539200716,-0.195303278,7.308950446,3.764114967,-0.533991538,-3.906424556,1.700251595,-1.974629866,1.058329368,-2.553405553,2.087262755,-1.49040235,0.655337981,-3.447500495,0.422866027,-3.838818548,4.812436282,0.365877061,3.090709827,-0.58266813,-0.836592323,-4.646598927,-0.606260178,-4.134568236
Kerguelen,KER3,CAT2-S3-1D,130,148.3,149.4,148.9,7841.691667,22427.91667,53799.08333,1.340833333,-7.380880065,-5.041102869,-5.699160087,-6.560232987,-3.650997411,-6.981723616,-5.247674055,-6.266714613,-9.995063496,-7.073039116,-4.925167194,-3.755442007,-1.913859175,-1.913859174,-8.197751672,-7.10262421,-7.110972079,-7.756111479,-5.100775517,-7.436213222,-7.133365215,-6.916965456,-11.88715831,-6.840100121,-6.104658763,-6.028622515,-5.776340368,-5.776340309,83.4661603,4.173308015,16.5338397,1.65338397,0.204227317,0.020422732,7.108987542,2.992795662,7.419880282,5.673810771,9.227768855,5.554271428,7.131222264,3.471295698,4.061394462,0.388821623,7.106203313,3.87759205,-0.359421779,-3.576680478,1.794942521,-1.542345817,1.442270665,-2.032843401,2.257125823,-1.043490117,0.882248254,-4.153738452,1.410410019,-2.772140103,4.822679646,0.573713317,4.135187607,0.408808574,0.142839541,-3.581847085,0.605411077,-2.803115858
Kerguelen,KER3,CAT2-S3-1D,133,152.3,153.4,152.8,8051.725,23022.91667,55877.75,1.296666667,-6.983992433,-4.894134575,-5.439007323,-6.535084777,-3.215019578,-6.70645688,-5.243643766,-6.144638571,-9.995063496,-6.337822959,-4.50207131,-3.644342228,-1.907734652,-1.907734653,-8.203348059,-7.481206448,-7.217272599,-7.786266103,-5.599067709,-7.059113282,-7.251275137,-7.224583954,-11.88715831,-6.480150596,-6.649498137,-6.264971024,-5.736718363,-5.736718394,79.14295014,3.957147507,20.85704986,2.085704986,0.259005189,0.025900519,7.155334284,2.84122508,7.650776683,5.831065126,9.265116339,5.782374548,7.34644169,3.90528869,4.22799806,1.835352344,7.470199944,4.021996079,-0.31378626,-3.999504748,1.981386218,-1.634171245,1.783264908,-1.7166215,2.499473413,-0.906387647,0.908278918,-4.32161798,1.712660524,-2.116388147,4.88997781,-0.228676726,4.455332659,0.210310009,0.492780507,-3.922019252,0.995806604,-2.710215253
Kerguelen,KER3,CAT2-S3-1D,134,153.6,154.8,154.2,8122.738462,23100,55776.53846,1.303076923,-6.82567315,-4.863304694,-5.360312791,-6.404767938,-3.036288215,-6.701719466,-5.228857007,-5.947010098,-9.299841393,-6.570443064,-4.526077809,-3.661603548,-1.908904138,-1.908904138,-7.809762376,-6.898579592,-7.434458658,-7.581462439,-4.679756072,-6.914596737,-7.323431531,-6.777547251,-8.708443269,-6.754783969,-6.227646871,-6.134509089,-5.346611248,-5.346611269,78.72523643,3.936261822,21.27476357,2.127476357,0.213264326,0.021326433,7.636309367,2.827840575,8.076024616,6.219272196,9.560079434,6.088044091,7.817013634,4.503125442,4.602053337,1.31826187,7.928900028,4.680674141,0.145474278,-3.322774687,2.544804358,-0.914198218,2.34677004,-1.185063494,3.005900543,-0.509494182,1.406403816,-3.478719247,2.226931431,-2.563597257,5.332447493,0.27151601,4.962750192,0.765626417,0.933811496,-2.867956893,1.449096255,-1.81838821
Kerguelen,KER3,CAT2-S3-1D,136,156.4,157.6,157,8271.9,23238.07692,56094.07692,1.312307692,-7.04145987,-4.911924444,-5.347008124,-6.586882447,-3.13946115,-6.886327725,-5.308510175,-5.932968822,-9.995063496,-6.622547114,-4.580885382,-3.673218395,-1.907701101,-1.9077011,-8.481853867,-7.182461346,-7.442604897,-7.473529986,-5.235175335,-7.590985284,-7.208069803,-6.898555972,-11.88715831,-6.273948335,-6.600931692,-6.255691911,-5.804958238,-5.804958251,79.1153204,3.95576602,20.8846796,2.08846796,0.271911683,0.027191168,7.52702278,2.815660915,7.787283035,6.028061799,9.428468537,5.962736393,7.629767737,4.202491554,4.358618748,1.957620533,7.6323791,4.449508441,0.013943246,-3.510351818,2.478133771,-1.150902164,2.328338972,-1.154585698,2.758829026,-0.806853078,1.269449797,-4.783216933,1.87646413,-2.544514269,5.146354232,0.310620364,4.688267286,0.697450011,0.703791898,-2.929514101,1.167820576,-2.554975662
Kerguelen,KER3,CAT2-S3-1D,139,160.4,161.5,160.9,8483.125,23838.66667,57027.33333,1.344166667,-7.819247211,-4.939903231,-5.870879548,-6.92073187,-3.671896501,-7.291851846,-5.196510239,-6.005814197,-9.995063496,-7.285579395,-5.015210562,-3.774813854,-1.908624455,-1.908624454,-8.588881601,-7.263292264,-7.240134035,-7.732076173,-5.902177402,-7.075398295,-7.512268331,-6.784263303,-11.88715831,-6.790447736,-6.182225721,-6.310364443,-5.785718382,-5.785718406,82.8074406,4.14037203,17.1925594,1.71925594,0.19269917,0.019269917,6.802123937,2.759615046,6.991714221,4.730002797,9.283157293,6.003210826,6.713613428,3.291190874,3.700674249,0.119234521,6.826716341,3.188072014,-0.270598605,-4.16854148,2.403930905,-1.376020122,2.037845483,-2.076382282,2.054337075,-2.283475784,1.121410057,-3.366538249,0.179693141,-4.967636295,4.89685935,0.067128419,3.94369146,0.273250835,-0.208481857,-4.157467829,0.393549923,-3.306046587
