"depth","surface","kcps","cps","cps_acf_sum","MSE","Si","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Br","Rb","Sr","Zr","Ba","Mo_inc","Mo_coh","coh_inc","sum","scatter_sum"
26.9,6.92,22535,53648,52500,1.48,0.0114285714285714,0.0380952380952381,0.0304761904761905,0.0419047619047619,0.259047619047619,0.220952380952381,0.0228571428571429,0.00952380952380952,0.0323809523809524,3.65142857142857,0.0495238095238095,0.295238095238095,0.276190476190476,0,2.86666666666667,0,0.171428571428571,1.83238095238095,0,78.6514285714286,11.5390476190476,0.146711227,100,90.1904761904762
27,6.93,22325,52903,52039,1.32,0.0288245354445704,0.0403543496223986,0,0.0211379926593516,0.234439554949173,0.261342454697438,0.0134514498741329,0,0.0980034205115394,1.89088952516382,0.069178885066969,0.370875689386806,0.247891004823306,0,2.71719287457484,0.107611598993063,0.255577547608524,1.66990142008878,0,80.1610330713503,11.812294625185,0.147357066,100,91.9733276965353
27.1,6.94,22307,53261,52116,1.55,0.0230255583697905,0.0556450993936603,0.0537263028628444,0.0268631514314222,0.291657072684013,0.20914882185893,0,0.0690766751093714,0,1.83245068692916,0.0940210300099777,0.401028474940517,0.0729142681710031,0,2.88395118581626,0,0.314682631053803,1.91495893775424,0,80.4820016885409,11.2748484150741,0.140091551,100,91.756850103615
27.2,6.94,22568,53544,52534,1.35,0.0380705828606236,0.041877641146686,0.0399741120036548,0.0266494080024365,0.197967030875243,0.217002322305554,0,0.0856588114364031,0.0380705828606236,3.20363954772148,0.110404690295808,0.43590817375414,0.152282331442494,0,2.49552670651388,0,0.121825865153996,1.88068679331481,0,79.1982335249553,11.7162218753569,0.147935394,100,90.9144554003122
27.3,6.93,22048,53187,52013,1.31,0.0115355776440505,0.0173033664660758,0,0.0326841366581432,0.19418222367485,0.198027416222867,0,0.0346067329321516,0.0173033664660758,2.02833906907888,0.096129813700421,0.372983677157634,0.0788264472343453,0,2.53782708169112,0.0442197143021937,0.29223463364928,1.97835156595467,0,80.3529886759079,11.7124565012593,0.14576255,100,92.0654451771672
27.4,6.94,22408,53211,52115,1.49,0.0614026671783556,0.00959416674661806,0.0153506667945889,0.0249448335412069,0.189964501583038,0.262880168857335,0,0.0287825002398542,0,2.03012568358438,0.0594838338290319,0.387604336563369,0.18612683488439,0,3.12194185934952,0,0.193802168281685,2.03780101698168,0,79.8388179986568,11.5513767629281,0.144683715,100,91.390194761585
27.5,6.93,22787,55458,54312,1.21,0.0184121372808956,0.0184121372808956,0.0386654882898807,0.0128884960966269,0.243040212107821,0.228310502283105,0.0368242745617911,0.0386654882898807,0.0570776255707763,3.11533362792753,0.0920606864044778,0.368242745617911,0.121520106053911,0,2.77655030195905,0.276182059213433,0.438208867285314,1.78229488879069,0,78.7873766386802,11.5499337163058,0.146596247,100,90.337310354986
27.6,6.92,22732,56015,54952,1.33,0,0.0309360896782647,0,0.0254767797350415,0.238389867520745,0.303901586839423,0,0.041854709564711,0.050953559470083,4.55306449264813,0.0436744795457854,0.420366865628185,0.267506187217936,0,2.65686417236861,0.0127383898675207,0.467680885136119,1.95261318969282,0,77.494904644053,11.4390741010336,0.147610661,100,88.9339787450866
27.7,6.93,22571,54348,53314,1.31,0,0.0450163184154256,0.0581460779532581,0,0.225081592077128,0.245714071350865,0,0,0.0806542371609709,3.64069475184754,0,0.506433582173538,0.256968150954721,0.0243838391416889,2.69347638518963,0,0.0243838391416889,1.69936602018232,0,79.0467794575534,11.4529016768579,0.144887644,100,90.4996811344112
27.8,6.93,22310,53903,52910,1.33,0.0132300132300132,0.0453600453600454,0.0321300321300321,0.0151200151200151,0.211680211680212,0.257040257040257,0,0.0207900207900208,0.0529200529200529,3.60612360612361,0.0850500850500851,0.400680400680401,0.192780192780193,0,2.75940275940276,0.0793800793800794,0.676620676620677,1.73880173880174,0,78.2574182574183,11.5554715554716,0.147659759,100,89.8128898128898
27.9,6.92,22069,52776,51735,1.3,0,0,0.0173963467671789,0.0599207499758384,0.293804967623466,0.259012274089108,0,0.0753841693244419,0.0889146612544699,2.3678360877549,0.0966463709287716,0.481298927225283,0.315067169227795,0,2.50507393447376,0,0.173963467671789,2.03730549917851,0,79.8241036049096,11.4042717695951,0.142867521,100,91.2283753745047
28,6.93,21518,53880,53157,1.51,0,0.0169309780461651,0,0.0338619560923303,0.346144440054932,0.474067385292624,0.0244558571777941,0.0169309780461651,0.171191000244559,7.56250352728709,0.139210263935136,0.402581033542149,0.240796132212126,0,2.35716838798277,0.0997046484940836,0.413868352239592,1.82102074985421,0,75.036213480821,10.8433508286773,0.144508236,100,85.8795643094983
28.1,6.93,22339,57359,56272,1.33,0,0,0.0142166619277794,0.0106624964458345,0.451379016206995,0.469149843616719,0,0.0515353994882002,0.0924083025305658,10.371054876315,0.127949957350014,0.287887404037532,0.239906170031277,0,2.25156383281206,0.248791583736139,0.60243104918965,1.83394938868354,0,72.1388967870344,10.8082172305943,0.149825097,100,82.9471140176286
28.2,6.92,22586,54803,53985,1.29,0.0444567935537649,0.0296378623691766,0.024080763174956,0,0.229693433361119,0.307492822080207,0.0111141983884412,0,0.0796517551171622,4.50680744651292,0,0.451977401129944,0.174122441418913,0,2.40437158469945,0,0.324164119662869,1.56710197277021,0,78.2698897841993,11.5754376215615,0.147891324,100,89.8453274057609
28.3,6.92,22465,55098,53968,1.19,0.0407648977171657,0.0537355469908094,0.0315001482359917,0.0407648977171657,0.274236584642751,0.403943077379188,0,0.0240883486510525,0.0426178476134005,4.94367032315446,0.113029943670323,0.522531870738215,0.0833827453305663,0,2.54410020753039,0,0.113029943670323,1.74547880225319,0,77.6089534538986,11.4141713608064,0.147072868,100,89.023124814705
28.4,6.93,22552,55594,54548,1.27,0,0.0311652122900931,0.0219989733812422,0.020165725599472,0.229155972721273,0.227322724939503,0.0366649556354037,0.00733299112708074,0.0659969201437266,5.46674488523869,0.148493070323385,0.287819901737919,0.208990247121801,0,2.67837500916624,0,0.188824521522329,1.78191684388062,0.00916623890885092,77.1210676835081,11.4687981227543,0.14871161,100,88.5898658062624
28.5,6.93,22448,55659,54743,1.28,0,0.00730687028478527,0.0328809162815337,0,0.197285497689202,0.217379390972362,0,0.040187786566319,0.0383610689951227,6.12681073379245,0.109603054271779,0.418318323803957,0.219206108543558,0.00730687028478527,2.71632902836892,0,0.336116033100122,1.62029848565113,0,76.3147799718685,11.5978298595254,0.151973574,100,87.912609831394
28.6,6.92,22474,54300,53266,1.35,0.060075845755266,0.0469342544963016,0.0337926632373371,0.0488116246761536,0.268463935718845,0.281605526977809,0.0619532159351181,0.0694626966545263,0.0225284421582248,4.11331806405587,0.107010100251568,0.488116246761536,0.185859647805354,0,2.48188337776443,0,0.125783802050088,2.11579619269328,0,78.3445349754065,11.1440693876018,0.142244375,100,89.4886043630083
28.7,6.92,22497,54401,53354,1.36,0.0168684634704052,0.0356112006597443,0,0.0131199160325374,0.243655583461409,0.346740638002774,0,0.0374854743786783,0.0506053904112157,2.77954792517899,0,0.50792817783109,0.204295835363797,0,2.56775499493946,0.11995351801177,0.198673014206995,1.8349139708363,0,78.8731866401769,12.1696592570379,0.154293997,100,91.0428458972148
28.8,6.92,22755,55005,53943,1.25,0,0.0129766605490981,0,0.0333685556976809,0.257679402332091,0.246556550432864,0,0,0.0481990248966502,4.07467141241681,0.163135161188662,0.46345216246779,0.222457037984539,0,2.43775837458058,0.12791279684111,0.519066421963925,1.65359731568507,0,78.4216673154997,11.3175018074634,0.144316006,100,89.7391691229631
28.9,6.91,23081,56226,55174,1.25,0.00906223946061551,0.0398738536267082,0.0163120310291079,0,0.275492079602711,0.275492079602711,0.0126871352448617,0.0489360930873237,0.0434987494109544,5.72008554754051,0,0.376989161561605,0.135933591909233,0,2.26918476093812,0,0.106934425635263,1.74719976800667,0,77.5347083771342,11.3876101062094,0.146871128,100,88.9223184833436
29,6.91,22840,56360,55202,1.32,0,0,0,0.0271729285170827,0.202891199594218,0.170283685373718,0.0217383428136662,0.0452882141951379,0.0579689141697765,5.30596717510235,0,0.465562841926017,0.184775913916162,0,1.8731205391109,0.150356871127858,0.478243541900656,1.89848193906018,0,77.6874026303395,11.4307452628528,0.147137694,100,89.1181478931923
29.1,6.9,22597,53715,52823,1.29,0,0.0302898358669519,0.0416485243170589,0.0302898358669519,0.16848721200992,0.253677375385722,0.0340760653503209,0,0.0454347538004278,3.51930030479147,0.0814039338924332,0.439202620070803,0.193097703651818,0,1.84200064365901,0,0.289646555477727,1.43876720368022,0,79.7152755428506,11.8774018893285,0.148997815,100,91.5926774321792
29.2,6.9,22571,54830,53690,1.3,0,0,0,0,0.214192587073943,0.171354069659154,0,0.0167628981188303,0.0558763270627677,5.03073197988452,0.258893648724157,0.372508847085118,0.171354069659154,0,2.00409759731794,0.0186254423542559,0.58297634568821,1.48631029986962,0,77.9158130005588,11.7005028869436,0.150168527,100,89.6163158875023
29.3,6.89,22684,54496,53599,1.26,0,0.0373141289949439,0.0559711934924159,0.0223884773969664,0.287318793261068,0.335827160954495,0.0167913580477248,0.0130599451482304,0.095151028937107,4.70904307916192,0,0.375006996399187,0.134330864381798,0,2.13809959141029,0.0839567902386239,0.389932647997164,1.75189835631262,0,78.2533256217467,11.3005839661188,0.144410271,100,89.5539095878654
29.4,6.89,22593,54121,52911,1.43,0,0.0396892895617168,0.0132297631872389,0,0.241915669709512,0.249475534387934,0,0.0264595263744779,0.0529190527489558,3.64196480882992,0.240025703539907,0.33641397818979,0.33641397818979,0,2.11298217761902,0.226795940352668,0.546200223016008,1.61214114267355,0,78.8550584944529,11.4683147171666,0.145435371,100,90.3233732116195
29.5,6.89,22538,54885,53747,1.2,0,0.0186056896198858,0.0409325171637487,0.0316296723538058,0.187917465160846,0.152566654883063,0,0,0.0316296723538058,3.43833144175489,0.0260479654678401,0.422349154371407,0.273503637412321,0,2.25873071985413,0.284667051184252,0.226989413362606,1.82521815171079,0.00930284480994288,78.9104508158595,11.8611271326772,0.150311233,100,90.7715779485367
29.6,6.9,22530,55017,53894,1.28,0,0.0241214235350874,0.0148439529446692,0.0204104352989201,0.283890600066798,0.176271941217946,0.00927747059041823,0.0166994470627528,0.0296879058893383,4.84098415408023,0.19853787063495,0.322855976546554,0.155861505919026,0,2.34534456525773,0,0.187404905926448,1.83137269454856,0,77.5856310535496,11.956804096931,0.154111063,100,89.5424351504806
29.7,6.9,22765,55542,54603,1.46,0.0146512096404959,0.0512792337417358,0.0494478325366738,0.0146512096404959,0.316832408475725,0.331483618116221,0.0183140120506199,0.0329652216911159,0.0567734373569218,6.5051370803802,0.0769188506126037,0.421222277164258,0.177645916891013,0,2.14090800871747,0,0.0347966228961779,1.47244656886984,0,76.8474259656063,11.4371005256121,0.148828674,100,88.2845264912184
29.8,6.9,22863,56117,54904,1.36,0.0473553839428821,0.0254990528923211,0.0109281655252805,0.0145708873670407,0.23131283695177,0.238598280635291,0.00728544368352033,0.0327844965758415,0.045534023022002,5.55150808684249,0.180314731167128,0.382485793384817,0.123852542619846,0,2.02717470493953,0,0.211277866822089,1.81407547719656,0,77.3204138132012,11.7350284132304,0.151771412,100,89.0554422264316
29.9,6.91,22633,54968,53825,1.25,0,0.0315838365071993,0.0278680910357641,0,0.243381328379006,0.152345564328843,0,0.0241523455643288,0.098467254993033,2.4375290292615,0.0483046911286577,0.427310729215049,0.312122619600557,0,1.81885740826753,0,0.601950766372503,1.80399442638179,0.0334417092429169,79.8736646539712,12.0650255457501,0.151051358,100,91.9386901997213
30,6.91,21991,54244,53286,1.15,0.0243966520286754,0.0131366587846714,0.0375333108133468,0.0112599932440041,0.165146567578726,0.185789888526067,0.0262733175693428,0,0.0356566452726795,4.11365086514281,0,0.474796381788838,0.245843185827422,0,2.3101752805615,0,0.450399729760162,2.19757534812146,0,78.3582929850242,11.3500731899561,0.144848398,100,89.7083661749803
30.1,6.92,21891,52872,51742,1.23,0.0599126435004445,0,0.0135286614355842,0,0.243515905840516,0.156545939468903,0.00966332959684589,0.0347879865486452,0.00773066367747671,2.29600711221058,0,0.407792508986897,0.129488616597735,0,2.3327277646786,0,0,1.95585791040161,0,80.4955355417263,11.8569054153299,0.14729892,100,92.3524409570562
30.2,6.92,22278,53810,52248,1.27,0.0210534374521513,0,0.0421068749043026,0,0.187566988210075,0.181825141632216,0,0.0153115908742918,0.0650742612157403,2.00007655795437,0.047848721482162,0.331113152656561,0.216276221099372,0,1.79911192772929,0.109095084979329,0.223932016536518,2.0670647680294,0,81.0155412647374,11.6770019905068,0.144132864,100,92.6925432552442
30.3,6.91,22483,53809,52983,1.33,0,0.0339731612026499,0.0339731612026499,0.0264235698242833,0.339731612026499,0.237812128418549,0.0150991827567333,0.0320857633580582,0.0490723439593832,2.20825547817224,0.0320857633580582,0.351055999094049,0.286884472377933,0,2.23845384368571,0,0.294434063756299,1.67978408168658,0,80.5239416416587,11.6169337334617,0.144266829,100,92.1408753751203
30.4,6.92,22954,56507,55549,1.33,0.0504059479018524,0.0594070100271832,0.0270031863759924,0.0216025491007939,0.273632288610056,0.192622729482079,0,0.0216025491007939,0.0270031863759924,2.28806999225909,0.0630074348773155,0.423049919890547,0.270031863759924,0,2.00183621667357,0.297035050135916,0.451853318691606,1.83081603629228,0.0144016994005293,79.5225836648725,12.164035356172,0.152963282,100,91.6866190210445
30.5,6.92,23614,56007,55134,1.3,0.0380890194798128,0.0598541734682773,0.0108825769942322,0.0308339681503247,0.313780970000363,0.261181847861574,0.045344070809301,0.0235789168208365,0.0689229876301375,2.99814996191098,0,0.395400297457105,0.243044219537853,0,2.08038596873073,0,0.292015816011898,1.7121921137592,0,79.55345159067,11.8728915007074,0.149244203,100,91.4263430913774
30.6,6.92,23702,56221,55000,1.24,0,0.0109090909090909,0.02,0.00727272727272727,0.176363636363636,0.261818181818182,0.00909090909090909,0.0145454545454545,0.0345454545454545,2.29272727272727,0.0981818181818182,0.289090909090909,0.225454545454545,0,1.86909090909091,0.109090909090909,0.409090909090909,1.68909090909091,0,80.2781818181818,12.2054545454545,0.152039499,100,92.4836363636364
30.7,6.92,23366,54937,53702,1.32,0,0.0409668168783286,0.0167591523593162,0.0111727682395442,0.273732821868832,0.165729395553238,0,0,0.0912442739562772,1.51763435253808,0.0651744813973409,0.493463930579867,0.117314066515214,0,1.54556627313694,0.117314066515214,0.199247700271871,1.61074075453428,0,81.3992030091989,12.3347361364567,0.151533869,100,93.7339391456557
30.8,6.93,23124,54327,52948,1.19,0,0.0226637455616832,0.028329681952104,0.0169978091712624,0.379617738158193,0.217194228299464,0.0132205182443152,0,0.12087330966231,2.19271738309285,0,0.468384074941452,0.203973710055148,0,2.07562136435748,0.326735665180932,0.122761955125784,1.75832892649392,0,80.2485457429931,11.80403414671,0.147093434,100,92.0525798897031
30.9,6.94,22608,54103,52895,1.2,0,0.0340296814443709,0,0,0.321391435863503,0.300595519425276,0.0226864542962473,0.0491539843085358,0.0245769921542679,2.5597882597599,0.168257869363834,0.618205879572739,0.259003686548823,0,2.18735230172984,0,0.500992532375461,1.85650817657624,0,79.1284620474525,11.9689951791285,0.151260303,100,91.097457226581
31,6.95,22705,54459,53523,1.24,0.0429721801842199,0.0168152009416513,0.0205519122620182,0.0205519122620182,0.321357173551557,0.242886235823851,0.0411038245240364,0.0149468452814678,0.0541823141453207,2.82682211385759,0.0915494273489901,0.30641032827009,0.257833081105319,0,2.46809782710237,0,0.278384993367337,1.82351512433907,0,79.6255815256992,11.5464379799339,0.145009151,100,91.1720195056331
31.1,6.93,22675,54794,53980,1.25,0,0.0796591330122268,0.0333456835865135,0,0.257502778806966,0.276028158577251,0,0,0.0537236013338274,2.94553538347536,0.213041867358281,0.348277139681363,0.300111152278622,0,2.58614301593183,0,0.392738051130048,1.98777324935161,0.0277880696554279,78.7939977769544,11.7043349388662,0.148543484,100,90.4983327158207
31.2,6.92,22489,53778,52706,1.28,0,0.0493302470306986,0.0360490266762797,0.060714150191629,0.28649489621675,0.271316358668842,0.0683034189655827,0.0550221986111638,0.0948658596744204,3.14575190680378,0.0948658596744204,0.440177588889311,0.060714150191629,0,2.26349941183167,0.0170758547413957,0.536940765757219,1.39832277160096,0,79.1029484309187,12.0176071035556,0.15192363,100,91.1205555344743
31.3,6.92,22330,53416,52371,1.22,0.0400985278111932,0.0420079815164881,0.0381890741058983,0.0210039907582441,0.305512592847186,0.164213018655363,0,0.0305512592847186,0.0534647037482576,2.22451356666858,0.0801970556223864,0.55565102824082,0.376162379943098,0,2.23597028890035,0,0.406713639227817,1.60012220503714,0.045826888927078,79.572664260755,12.2071375379504,0.153408682,100,91.7798017987054
31.4,6.92,22375,54183,53386,1.09,0.00749260105645675,0.0355898550181696,0.0430824560746263,0.0412093058105121,0.273479938560671,0.2772262390889,0,0.0262241036975986,0.0168583523770277,3.39976772936725,0.16109092271382,0.43831716180272,0.307196643314727,0,2.1784737571648,0,0.443936612595062,2.23654141535234,0,78.6030045330236,11.5105083729817,0.146438529,100,90.1135129060053
31.5,6.92,22631,53768,52552,1.26,0,0.0437661744557771,0.0228345258030142,0,0.251179783833156,0.33871213274471,0,0.0437661744557771,0.108463997564317,2.7477546049627,0.211219363677881,0.439564621708022,0.302557466889938,0,2.15215405693408,0.0875323489115543,0.397701324402497,1.79631602983711,0,79.6658547724159,11.3906226214036,0.142979984,100,91.0564773938194
31.6,6.93,22826,54465,53201,1.34,0.0112779834965508,0.0169169752448262,0.0244356309091934,0.0206763030770098,0.289468243078138,0.319542865735606,0.0263152948252852,0.0338339504896525,0.0695475648953967,2.86084848029172,0,0.483073626435593,0.0883442040563147,0,2.24431871581361,0.0827052123080393,0.59397379748501,1.73117046672055,0,79.4891073476063,11.6144433375312,0.146113647,100,91.1035506851375
31.7,6.93,23085,54461,53573,1.4,0,0.0317324025161929,0.0111996714763034,0.0149328953017378,0.324790472812797,0.251992608216826,0,0.0205327310398895,0.0709312526832546,2.26793347395143,0.0354656263416273,0.391988501670618,0.298657906034756,0,1.59221996154779,0,0,2.04207343251265,0,80.7384316726709,11.9071173912232,0.14747769,100,92.6455490638941
31.8,6.92,23545,55677,54400,1.24,0.0275735294117647,0.0459558823529412,0.0496323529411765,0,0.308823529411765,0.28125,0.00919117647058824,0,0.0294117647058823,2.31985294117647,0.0882352941176471,0.476102941176471,0.275735294117647,0,1.84926470588235,0.336397058823529,0.334558823529412,1.60661764705882,0,80.2279411764706,11.7334558823529,0.146251489,100,91.9613970588235
31.9,6.92,23034,55710,54805,1.22,0,0.0602134841711523,0.023720463461363,0.00912325517744731,0.293768816713803,0.357631602955935,0.0492655779582155,0,0.051090228993705,2.62202353799836,0.175166499406988,0.432442295411003,0.158744640087583,0,2.03631055560624,0,0.452513456801387,2.10747194599033,0,79.4325335279628,11.7379801113037,0.147772954,100,91.1705136392665
32,6.92,23417,55793,54762,1.31,0.0328695080530295,0.0529564296409919,0.0200869215879625,0.0438260107373726,0.284869069792922,0.189912713195281,0.0273912567108579,0.0529564296409919,0.0346955918337533,2.39034366896753,0.281216902231474,0.33599941565319,0.308608158942332,0,2.12373543698185,0,0.177130126730214,2.22234396114094,0,79.8217742230014,11.599284175158,0.145314788,100,91.4210583981593
32.1,6.91,23472,55100,54034,1.11,0.0462671651182589,0.0277602990709553,0.0240589258614946,0.0203575526520339,0.240589258614946,0.220231705962912,0,0.0277602990709553,0,2.74826960802458,0.0943850168412481,0.434911352111633,0.397897620017026,0,1.70263167635193,0,0.612577266165747,1.32694229559166,0,80.453048080838,11.6223118777066,0.144460802,100,92.0753599585446
32.2,6.9,23564,55911,54854,1.37,0,0.00729208444233784,0.0492215699857804,0.0419294855434426,0.337258905458125,0.193240237721953,0,0,0.113027308856237,3.24862361906151,0.0182302111058446,0.4575782987567,0.319028694352281,0,2.15298793160025,0,0.373719327669814,2.01990739052758,0,79.2995952893135,11.3683596456047,0.143359617,100,90.6679549349182
32.3,6.89,23715,55959,54742,1.36,0,0.0310547659932045,0,0,0.436593474845639,0.295933652405831,0,0.0401885206970882,0.00913375470388367,3.54572357604764,0.297760403346608,0.418325965437872,0.129699316795148,0.0292280150524278,2.12451134412334,0,0.45851448613496,1.92904899346023,0,78.3365605933287,11.9177231376274,0.152134879,100,90.2542837309561
32.4,6.87,23447,55856,54438,1.32,0.0514346596127705,0.053271611741798,0.0330651383224953,0.0293912340644403,0.387596899224806,0.314118814063706,0,0.0514346596127705,0.0422498989676329,5.13979205701899,0.0257173298063852,0.494140122708402,0.159814835225394,0,2.38620081560674,0.0312281861934678,0.48862926632132,1.58712663947978,0,76.7901098497373,11.9346779822918,0.155419468,100,88.7247878320291
32.5,6.87,23435,57871,56794,1.27,0.0510617318730852,0.0422579849984153,0.061626228122689,0,0.323977884987851,0.493009824981512,0,0,0.0563439799978871,9.00975455153714,0.0493009824981512,0.295805894988907,0.0281719899989436,0,2.3787724055358,0,0.262351656865162,1.8347008486812,0,74.1310701834701,10.9817938514632,0.148140231,100,85.1128640349333
32.6,6.88,23173,58727,57945,1.25,0.0396928121494521,0.0638536543273794,0.0483216843558547,0.0483216843558547,0.386573474846838,0.431443610320131,0.0345154888256105,0.0448701354732936,0.0517732332384157,9.9249288118043,0.208818707394943,0.315816722754336,0.134610406419881,0.0310639399430494,2.15721805160066,0.155319699715247,0.509103460177755,1.65156614030546,0,72.7465700232979,11.0156182586936,0.151424572,100,83.7621882819915
32.7,6.88,22962,57893,56759,1.22,0.0651878997163445,0,0.0211420215296253,0,0.398174738807942,0.479219154671506,0,0.0264275269120316,0.0369985376768442,8.12558360788597,0.156803326344721,0.445744287249599,0.153279656089783,0,2.3185750277489,0.139184975070033,0.181469018129283,1.81292834616537,0,73.9213164432072,11.7179654327948,0.158519437,100,85.639281876002
32.8,6.88,22797,58371,57173,1.28,0,0.0507232434890595,0,0.0157416962552254,0.423276721529393,0.498487048082137,0.0367306245955259,0,0.0787084812761268,11.0926486278488,0.110191873786578,0.3585608591468,0.188900355062704,0,2.38923967607087,0.0157416962552254,0.318332079827891,1.82953492032953,0.0244870830636839,71.6317142707222,10.9369807426582,0.152683499,100,82.5686950133804
32.9,6.87,22796,58519,57486,1.35,0.00869776989179974,0.0191350937619594,0.0104373238701597,0.034791079567199,0.436628048568347,0.513168423616185,0.0121768778485196,0.0504470653724385,0.106112792679957,12.0272762063807,0.0243537556970393,0.447065372438507,0.290505514386111,0,2.05789235639982,0.186132275684514,0.196569599554674,1.57951501235083,0.0382701875239189,71.3425877604982,10.6182374839091,0.148834487,100,81.9608252444073
33,6.87,22700,61776,60503,1.37,0.0165281060443284,0.0314034014842239,0.0495843181329851,0,0.317339636051105,0.404938598086045,0.0115696742310299,0.0297505908797911,0.061153992364015,18.8949308298762,0.071070855990612,0.37849362841512,0.252880022478224,0,2.20319653570897,0,0.242963158851627,1.28588665024875,0.0198337272531941,65.5157595491133,10.2127167247905,0.155881834,100,75.7284762739038
33.1,6.88,22276,57014,56154,1.24,0.0142465363108594,0.0302738896605763,0.0106849022331446,0.0267122555828614,0.286711543256046,0.393560565587492,0,0,0.0445204259714357,13.2635253054101,0,0.446985076753214,0.113972290486875,0,2.15122698293977,0,0.087260034904014,2.03191224133633,0,70.3956975460341,10.7027104035331,0.152036428,100,81.0984079495673
33.2,6.88,22090,55580,54459,1.26,0.0293799004755871,0.0367248755944839,0.0201986815769662,0.018362437797242,0.359903780825942,0.336032611689528,0,0.0367248755944839,0.0385611193742081,10.033236012413,0.455388457371601,0.449879726032428,0.361740024605667,0.0330523880350355,2.41098808277787,0.0734497511889678,0.508639526983602,1.45981380488074,0.0661047760700711,72.4489983290182,10.8228208376944,0.149385376,100,83.2718191667126
33.3,6.88,21877,56490,55522,1.25,0,0.016209790713591,0.010806527142394,0.0144087028565253,0.363819747127265,0.462879579265877,0.0288174057130507,0.0252152299989193,0.102662007852743,11.0388674759555,0.20352292784842,0.443067612838154,0.16209790713591,0.0450271964266417,2.23154785490436,0.0738446021396924,0.446669788552286,1.64079103778682,0,71.7787543676381,10.9109902381038,0.152008632,100,82.6897446057419
33.4,6.89,22007,58941,58055,1.31,0,0.032727585909913,0.0447851175609336,0,0.385841012832659,0.523641374558608,0.0103350271294462,0.0396176039962105,0.0275600723451899,15.8298165532685,0.425458616828869,0.349668417879597,0.0258375678236155,0,2.35983119455689,0,0.546033933339075,1.53819653776591,0.0172250452157437,67.5893549220567,10.2540694169322,0.151711308,100,77.8434243389889
33.5,6.88,22309,59030,58004,1.24,0,0.0241362664643818,0.013792152265361,0,0.289635197572581,0.341355768567685,0.0568926280946142,0.0499965519619337,0.0741328184263154,16.0282049513827,0.377560168264258,0.386180263430108,0.191366112681884,0.105165161023378,2.41535066547135,0,0.584442452244673,1.44817598786291,0,67.6970553754913,9.91655747879457,0.146484325,100,77.6136128542859
33.6,6.88,22750,62627,61636,1.4,0.0227139983126744,0.0373158543708222,0.025958855214485,0.0210915698617691,0.305016548770199,0.465636965409825,0,0.0275812836653904,0.0243364267635797,19.6313842559543,0.277435265104809,0.381270685962749,0.214160555519502,0.0794989940943604,2.33791939775456,0,0.530534103446038,1.49912388863651,0,64.5856317736388,9.53338957751963,0.147608521,100,74.1190213511584
33.7,6.88,22286,58188,56894,1.21,0,0.0316377825429747,0.0333954371286955,0,0.353288571729884,0.534326994059128,0,0.0404260554715787,0.0421837100572995,11.9573241466587,0.305831897915422,0.416564136815833,0.362076844658488,0,2.55914507680951,0.158188912714873,0.655605160473864,1.62231518262031,0,70.4590993777903,10.4685907125532,0.148576845,100,80.9276900903434
33.8,6.88,22008,56689,55716,1.26,0.0394859645344246,0.0430755976739177,0.0215377988369589,0.0161533491277191,0.44511450929715,0.50793308923828,0,0.0269222485461986,0.075382295929356,13.357024912054,0.139995692440233,0.364347763658554,0.0682030296503697,0,2.34941488979826,0.087946011917582,0.427166343599684,1.56508004881901,0.0323066982554383,69.7286237346543,10.7042860219686,0.153513514,100,80.4329097566229
33.9,6.88,22037,58175,57112,1.51,0,0.0560302563384227,0.0647849838913013,0.0560302563384227,0.292407900266144,0.532287435215016,0.0315170191903628,0.0577812018489985,0.0822944389970584,15.1754447401597,0.353690993136294,0.404468412942989,0.187351169631601,0,2.16942148760331,0.106807676145118,0.476257178876593,1.49705841154223,0.0315170191903628,67.8351309707242,10.5897184479619,0.156109648,100,78.4248494186861
34,6.88,21942,60184,59182,1.43,0,0.0354837619546484,0,0.0405528708053124,0.424115440505559,0.618431279781015,0,0.0304146531039843,0.0726572268595181,16.4374302997533,0.42580514345578,0.278800986786523,0.206143759927005,0,2.47203541617384,0.0270352472035416,0.618431279781015,1.64408097056537,0.028724950153763,66.2448041634281,10.3950525497618,0.15691876,100,76.6398567131898
34.1,6.88,22459,60058,59150,1.38,0.0118343195266272,0.0338123415046492,0.0524091293322063,0.0524091293322063,0.380388841927303,0.595097210481826,0.0524091293322063,0.0202874049027895,0.0912933220625528,16.094674556213,0.282333051563821,0.358410819949281,0.371935756551141,0,2.46491969568893,0,0.796280642434489,1.59763313609467,0,66.6661031276416,10.0777683854607,0.151167804,100,76.7438715131023
34.2,6.88,22444,59395,58251,1.36,0.0360508832466395,0.00858354363015227,0,0,0.363942249918456,0.630032102453177,0,0.0154503785342741,0.0583680966850354,16.1713961992069,0.231755678014111,0.405143259343187,0.204288338397624,0,2.53557878834698,0,0.231755678014111,1.82486137577037,0,67.193696245558,10.089097182881,0.15014946,100,77.282793428439
34.3,6.88,22812,61072,60048,1.35,0,0.0449640287769784,0.0266453503863576,0.0233146815880629,0.472954969357847,0.622835065281108,0.0399680255795364,0.0216493471889155,0.0283106847855049,17.3577804423128,0.32640554223288,0.353050892619238,0.226485478284039,0,2.37310151878497,0,0.629496402877698,1.62370103916867,0,65.5925259792166,10.2368105515588,0.156066723,100,75.8293365307754
