"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zr","Zr_sd","Zr_ICP","Zr_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-3.09759870065514,0.004515751,5.82560248586161,14.72743525,4.74927677686034,2.63231274757321,6.86624080614748
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-3.64610054040965,0.002609268,3.88297522594623,0.143823469,3.50570412318133,1.42682783723131,5.58458040913134
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,-3.85159044911393,0.002124592,3.02137115877497,0.615202156,3.03981392455226,0.963245670919383,5.11638217818513
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-3.85254520566669,0.002122564,2.61896364405144,0.490283027,3.03764928433798,0.961076358988068,5.1142222096879
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-3.83394314595828,0.002162418,2.81839924573327,0.321749848,3.07982418892142,1.00331663536725,5.15633174247558
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-3.79160118775477,0.002255945,2.18931581021068,0.094618257,3.17582259313585,1.09926220125125,5.25238298502046
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,-3.77289052199027,0.002298553,2.65559500459933,0.170296554,3.21824373120764,1.14157073345873,5.29491672895655
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,-3.81814221034396,0.002196858,2.36013223127086,0.163054645,3.11564833755383,1.0391538358502,5.19214283925746
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,-3.74528876036975,0.00236288,2.78041436747192,0.219705011,3.28082291227293,1.20388394189314,5.35776188265272
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,-3.80724586990342,0.002220926,2.58479207294362,0.190513613,3.14035270500516,1.06384447255451,5.21686093745581
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-3.80332928607104,0.002229642,2.3574017129739,0.243980703,3.14923245015237,1.07271474895916,5.22575015134558
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-3.80829940879154,0.002218588,3.15350354312884,0.204597872,3.13796410380843,1.06145800924285,5.21447019837401
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-3.75653279460184,0.002336461,4.57549253136188,1.090708744,3.25533024757319,1.1785139913647,5.33214650378167
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-3.86053519745959,0.002105673,3.16200762966369,0.250319871,3.01953423972627,0.942916634692165,5.09615184476037
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-3.87905492430056,0.002067035,2.77263650484817,0.483891328,2.97754600161325,0.900786479829554,5.05430552339695
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-3.84683240006871,0.002134725,2.99577164927876,0.121375429,3.05060145387057,0.974054358034867,5.12714854970628
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-3.85624649319677,0.002114723,4.41469415663133,2.8164492,3.02925766261094,0.952665280032137,5.10585004518973
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-3.7495537921662,0.002352824,2.74443842963265,0.211942031,3.27115316000462,1.19426306157905,5.34804325843019
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-3.76754589261384,0.002310871,4.42439590514508,2.659299806,3.23036116537987,1.15364595805374,5.307076372706
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-3.59648205780217,0.002742001,4.50168697642131,2.1945355,3.61819998666892,1.53777929497868,5.69862067835916
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-3.19984459796599,0.004076854,5.81269931349368,10.07399486,4.51746314811562,2.41105873973826,6.62386755649299
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-3.56189859949333,0.002838488,4.81768656359468,2.79967276,3.69660818862092,1.61488475657472,5.77833162066712
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,-3.82736848698226,0.002176682,3.48236062468602,0.658646452,3.0947303670183,1.01823298422309,5.17122774981352
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,-3.76530457648019,0.002316056,2.91547606188176,0.327814701,3.23544271524908,1.15870847879259,5.31217695170557
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,-3.7677793383923,0.002310331,3.18421880941885,0.653911826,3.22983189316024,1.1531186226969,5.30654516362357
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,-3.77637542850192,0.002290556,2.07403716757241,0.208592941,3.2103426921875,1.13369481296154,5.28699057141347
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,-3.77846509440524,0.002285775,2.78075049975785,0.298573697,3.20560496628697,1.12897123890694,5.28223869366701
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,-3.76928601464056,0.002306853,3.41888030187429,1.193277112,3.22641593127189,1.14971495665765,5.30311690588613
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,-3.45928749057166,0.003145216,5.33069828384507,3.992694737,3.92924983131035,1.84257092148806,6.01592874113265
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,-2.9251299805476,0.005365772,5.47947824668404,7.149691249,5.1403007778678,3.00204472988443,7.27855682585117
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,-3.45231276556093,0.00316723,5.38787839067323,6.164980519,3.94506304589167,1.85798830376643,6.0321377880169
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,-3.70036957343314,0.002471439,3.3153528385661,0.259601524,3.38266445308685,1.30503828358454,5.46029062258915
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,-3.7212656717298,0.002420332,2.87556635514872,0.240336308,3.3352884653929,1.25802115883075,5.41255577195505
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,-3.74019662247068,0.002374943,3.93420398494623,1.081885684,3.29236789349466,1.21536685270818,5.36936893428114
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,-3.79675655594229,0.002244345,3.33966325658132,0.542535446,3.16413425513407,1.08759527659687,5.24067323367127
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,-3.76833109983234,0.002309057,3.81210147629673,1.004989654,3.22858093028561,1.15187220385625,5.30528965671497
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,-3.7909503199413,0.002257414,3.66926409621175,1.041248388,3.17729825165752,1.10073486105093,5.25386164226411
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,-3.74285968139052,0.002368627,3.75778107090397,0.681820188,3.28633016124323,1.20936208683413,5.36329823565233
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,-3.73589550894641,0.00238518,4.00455215010024,1.329843376,3.30211945086691,1.22506282712543,5.37917607460839
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,-3.6305202104477,0.002650239,4.72949822210213,1.329392715,3.54102811094526,1.4617081375117,5.62034808437882
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-3.54977320491944,0.002873115,4.75651292953526,1.801510112,3.72409908840332,1.64187495740219,5.80632321940446
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-3.50255355872922,0.003012037,5.06740403854347,4.191820821,3.83115626936891,1.74676527189269,5.91554726684512
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-3.6029143676287,0.002724421,4.77033553218411,1.944375787,3.60361654497281,1.52341766593457,5.68381542401106
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-3.57089924678605,0.002813055,4.71497330037425,1.207940004,3.67620176875613,1.59483525845553,5.75756827905673
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-3.59197345739393,0.002754392,4.56602258524203,1.502312638,3.62842196181591,1.54784196204561,5.7090019615862
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-3.34925889295723,0.003511036,4.63389956182637,1.849401518,4.17870852989412,2.08491506543961,6.27250199434863
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-3.7365353717842,0.002383655,3.97108298038755,0.904802555,3.30066874301233,1.223620571086,5.37771691493865
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-3.75384285483339,0.002342754,4.005515245235,1.291055982,3.2614289245395,1.18458510815713,5.33827274092186
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-3.39071796307782,0.003368448,5.89999781428957,6.533508688,4.08471182448289,1.99381690085202,6.17560674811375
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-3.66967775243543,0.002548468,4.85851317856268,0.812660259,3.45224946906681,1.37397270018049,5.53052623795314
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-3.79360852473071,0.002251421,3.23854528055234,1.123297574,3.17127152477277,1.09471996431184,5.2478230852337
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-3.71601573503117,0.002433072,3.17054521822603,0.854221154,3.34719121072349,1.26984015353118,5.4245422679158
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-3.7050650164837,0.002459862,3.30321510712374,0.523947791,3.37201886513914,1.29447926940228,5.44955846087601
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-3.81460405065351,0.002204644,3.33351391431702,0.43000599,3.12367011308216,1.04717318719572,5.20016703896861
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-3.81179208869604,0.002210852,3.0456674700189,0.7457828,3.13004544082048,1.05354519300635,5.2065456886346
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-3.7882962907022,0.002263413,3.30090345580059,0.769795455,3.18331551166396,1.10673920791031,5.25989181541761
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-3.80080637035842,0.002235274,3.25142286196306,1.006124436,3.15495244735265,1.07842737729195,5.23147751741336
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-3.733132536423,0.00239178,3.38907519528394,0.556786628,3.30838370893123,1.23128985559103,5.38547756227143
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-3.74187318289462,0.002370965,3.67764586849646,1.501955013,3.28856676732818,1.21158661006464,5.36554692459171
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-3.80811917522159,0.002218988,3.36065659030892,0.598909864,3.13837273240839,1.0618662844044,5.21487918041238
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-3.78644527195808,0.002267607,3.59165399177643,0.561794659,3.1875121726864,1.11092621128835,5.26409813408445
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-3.82118759521576,0.002190177,3.09567936624214,0.391929474,3.10874378943381,1.03224980760773,5.18523777125989
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-3.83955988887943,0.002150306,3.27074890624679,0.576309424,3.06708981431547,0.990568221192691,5.14361140743825
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-3.84742604849798,0.002133458,3.45657467977531,0.452152227,3.04925552410511,0.972705981632639,5.12580506657758
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-3.78033728375686,0.002281499,3.09070982713526,0.558406476,3.20136030690493,1.1247386790737,5.27798193473615
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-3.75522936415961,0.002339508,4.13518760660081,1.505023593,3.25828540713045,1.1814559375827,5.3351148766782
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-3.64445465190653,0.002613566,4.45533265888008,1.23406057,3.50943570944985,1.43051433841307,5.58835708048664
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-3.66151058200051,0.002569367,4.96275019223434,2.150340962,3.47076621609424,1.39229157944806,5.54924085274041
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-3.67309543965653,0.002539773,4.68826728609834,2.008624201,3.4445008307598,1.36630377716074,5.52269788435886
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-3.7747332468174,0.002294321,3.94369146039832,1.314229858,3.21406587429415,1.13740639494918,5.29072535363912
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-3.78582009439684,0.002269025,3.4869520040164,0.501237891,3.18892958583345,1.11234024163567,5.26551893003124
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-3.82250598269231,0.002187292,3.58208390094881,0.489550686,3.10575471903521,1.02926051271523,5.18224892535519
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-3.76072262670957,0.002326692,3.96512979554783,1.245601167,3.24583098931178,1.16905540925889,5.32260656936467
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-3.76128671944356,0.00232538,4.30281001619469,1.744166675,3.24455206871885,1.16778175559039,5.3213223818473
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-3.73858760550474,0.002378768,3.63255742020488,0.770040583,3.29601588399009,1.21899438822002,5.37303737976017
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-3.70279368966712,0.002465455,3.89313146652086,1.234270189,3.37716845573657,1.29958741123451,5.45474950023863
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-3.6794010761972,0.002523809,3.7028397185846,0.695126718,3.43020458488118,1.35214982673423,5.50825934302812
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-3.31822527655836,0.003621705,5.92764608080203,6.763465324,4.249068470192,2.15293381164323,6.34520312874077
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-3.58905493384048,0.002762443,5.00416267112743,2.852891533,3.63503888780801,1.55435408026749,5.71572369534853
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-3.32125016470156,0.003610766,5.19955019141507,0.597147186,4.24221039260194,2.14631037739153,6.33811040781235
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-3.1907327087035,0.004114171,5.73142290271901,2.262832175,4.53812177765688,2.4308395182356,6.64540403707816
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-2.93296908363472,0.005323873,5.46661220308323,3.592406704,5.12252783068338,2.98533293105135,7.2597227303154
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-3.25594046002902,0.003854455,6.40664691336543,5.748874233,4.39028166030629,2.28900720003493,6.49155612057766
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-3.51887659520824,0.002963271,5.27421262967487,3.215205433,3.79414840482028,1.71054547545263,5.87775133418793
"South Georgia","POB4","POB_1A",15,30,31.3,30.7,-4.20098629829239,0.001498079,4.17031913455042,1.731922035,2.24765774228358,0.159897184029715,4.33541830053744
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-4.29131471979492,0.001368692,3.24651278543801,1.033289863,2.04286361637724,-0.0508611613439802,4.13658839409846
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-4.29410125551153,0.001364883,3.4528217134008,1.14949967,2.03654593544253,-0.0573826683449288,4.13047453922999
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,-4.2536647308618,0.001421205,3.645551298617,1.17314976,2.12822430845713,0.037137315805134,4.21931130110914
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,-4.26511686909573,0.001405022,4.31580103508609,2.455824743,2.10225982684256,0.010393408763735,4.19412624492139
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,-4.26364928676713,0.001407086,2.84396387708504,0.569492015,2.10558715433466,0.0138217394262283,4.19735256924308
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,-4.18919002202549,0.001515856,4.12474247606506,3.055895553,2.27440245947052,0.187328385376882,4.36147653356415
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,-4.30257595452175,0.001353365,2.77035787199271,0.56108485,2.01733195442472,-0.0772238173940472,4.11188772624349
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,-4.26843983982287,0.001400361,2.8630167737127,0.596695235,2.0947259313736,0.00262960042449256,4.18682226232271
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,-4.2313262660447,0.00145331,3.10032746617684,0.796323366,2.17887045393616,0.0892460266752786,4.26849488119704
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,-4.26500499102506,0.00140518,1.82968916732863,0.630685992,2.10251347869776,0.0106547719776069,4.1943721854179
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,-4.28940690725658,0.001371306,2.58745475657893,0.500118861,2.0471890412511,-0.0463968688272467,4.14077495132944
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,-4.24764792112714,0.001429782,3.01205604192561,0.469652725,2.14186572131323,0.0511801879900422,4.23255125463641
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,-4.25943477109778,0.001413029,1.80050492550138,0.214294128,2.11514237558468,0.0236651848338405,4.20661956633553
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,-4.29224428703858,0.00136742,1.71101129645308,0.13942851,2.04075608579085,-0.0530365551996441,4.13454872678134
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,-4.30712727289441,0.00134722,2.25299258082453,0.299675091,2.00701312838585,-0.0878839770782078,4.10191023384992
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,-4.28502210926592,0.001377332,1.72285082526529,0.220158447,2.05713032946178,-0.0361385196955428,4.15039917861909
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,-4.26753847895542,0.001401624,2.2375906220605,0.327651378,2.09676951198649,0.00473571205071988,4.18880331192225
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,-4.25022386525794,0.001426104,4.71171455711242,3.249262351,2.13602549718582,0.0451687676629051,4.22688222670874
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,-4.27559611567386,0.001390376,3.76039073707225,1.581009373,2.07850110165478,-0.0140960936467476,4.17109829695631
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,-4.29516418210628,0.001363433,4.39524554413682,2.705115344,2.03413605027844,-0.0598706149756936,4.12814271553258
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,-4.26872130678252,0.001399967,4.22980272559778,2.860327702,2.09408778471927,0.00197190184186846,4.18620366759668
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,-4.15299828877919,0.001571722,4.75171499177719,3.67936602,2.35645696957843,0.27135532664915,4.44155861250771
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,-4.25687546826218,0.00141665,4.01210423076359,1.518066105,2.12094487028599,0.0296413805743394,4.21224835999764
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,-4.16738368733485,0.001549274,4.53571024361909,2.431434994,2.32384215052131,0.237980689319243,4.40970361172338
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,-4.1692331651426,0.001546411,4.11832623386115,1.858697107,2.3196489831359,0.233687519355771,4.40561044691602
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,-4.28614818000467,0.001375782,4.74694673593883,3.33859609,2.05457728282579,-0.0387727116743224,4.1479272773259
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,-4.24558058379552,0.001432741,4.18301580509406,1.660280231,2.14655282349812,0.0560039496643876,4.23710169733186
"South Georgia","POB4","POB_1H",283,317.9,319.1,318.5,-4.20124339381474,0.001497694,4.43079873975168,2.898019644,2.24707485096434,0.159299092713065,4.33485060921562
