"Location","Site","Section","sample","min_depth","max_depth","midpoint","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,253047,697294,17.34,-6.04139666305622,-4.2529896166372,-5.47093915853134,-5.52336823563692,-1.40366021448268,-5.95396724124521,-5.22423880911264,-5.62726792207014,-7.8699695377593,-5.68602782538909,-3.80952715902001,-3.85448847066387,-1.77973552346447,0.168682754,-8.34398385845195,-6.55557492057721,-7.7735240138421,-7.82595282767652,-3.70624529119645,-8.25655349007634,-7.52682334494759,-7.92985384877002,-10.1726750423517,-7.98861409726627,-6.11211243253045,-6.15707342204454,-4.08232064017167,0.016868275,8.60221029700123,9.67710058327398,7.38219575149067,6.00988763234206,9.5943967832687,1.57923542890019,1.60257836181889,3.14113239669114,3.74234655648046,2.84100968171623,5.32139353241645,2.17378361734071,20.52199678,5.20001241508824,5.69250688511888,3.52371351289914,0.806880445620664,4.9273511934466,-2.15464139094524,-2.14817649500197,-1.82071273286511,-0.470781541340906,-0.500033777449337,1.06688021817228,-2.10930307213894,2.052199678
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,244316,696785,18.48,-5.85499078749394,-4.10491691308961,-5.14507452725475,-5.2382745610127,-0.998009585370585,-5.76250975381613,-5.14642374625007,-5.79039516749456,-8.37525101877563,-5.12637397711624,-3.4686292364556,-3.86914691401015,-1.71076840400312,0.180726868,-8.1575765784316,-6.40750194544595,-7.4476596202488,-7.54085965400674,-3.30059468650326,-8.06509580124802,-7.44900918287604,-8.09298156905856,-10.6756779404365,-7.42895957532652,-5.77121445782054,-6.1717320549057,-4.01335348593074,0.018072687,8.69546996509277,9.71647584295073,7.5164228670614,5.90479756735227,9.69213420221314,1.68692356353095,1.70606525222041,3.36250920719164,3.56730361985049,3.09878037554298,5.36821733176771,2.20947403720299,28.41964251,4.67251539936495,4.71082809022155,3.36232830014589,1.56965451858973,5.03567072141488,-3.14139017599241,-2.08374011934098,-2.66977733605351,-1.03786656641992,-1.07460739445304,0.911467151090821,-1.81908278227855,2.841964251
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,258262,858586,18.01,-5.46377685053564,-3.91471246879468,-4.93509484485649,-5.25354861074661,-0.118943328035315,-5.17674312659724,-5.01208634636357,-5.59740099036427,-7.98497796497178,-5.40892540417556,-3.39051121269338,-3.84543511692913,-1.68258176949617,0.185893422,-7.76636217951674,-6.2172977121927,-7.23767979876421,-7.55613370374065,-2.42152841652414,-7.47932751117129,-7.31467143935762,-7.8999852741852,-10.2862131736748,-7.7115100503869,-5.6930962760063,-6.14802011636511,-3.98516687324907,0.018589342,8.5817542474874,9.64083569746842,7.51345134442727,5.75436490604051,9.73713427247931,1.5940914599106,1.58939385885694,3.34601295857279,3.46359276291516,3.02828290357912,5.25655596373445,2.15429289939153,70.38997719,4.62890924750774,3.8316927071544,1.8584590339405,1.12899201276076,5.54407373718118,-2.82875717354849,-1.5854650807751,-1.20088831957711,-1.63587374517522,-0.883740101365042,-1.46887775827996,-2.76558803632511,7.038997719
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,272540,855342,18.34,-5.73287107545977,-4.0453908685672,-4.80390165186087,-5.41939090999209,-0.345981243060328,-5.18640825979462,-5.12680501933801,-5.74914413287474,-12.3984445381776,-5.53101314546903,-3.62557359238891,-3.71423426791114,-1.73367652556421,0.176633816,-8.03545555074452,-6.34797607582828,-7.10648674485491,-7.72197690595288,-2.64856633322762,-7.4889926374885,-7.42939078624418,-8.05172797018209,-14.7010296311717,-7.83359899566186,-5.92815853519796,-6.01681927885087,-4.03626159591253,0.017663382,8.55779448958485,9.65233966531506,7.36559048295233,5.67470210857249,9.74905363576774,1.55091659767825,1.65661319128261,3.4988255480102,3.32192060483868,2.93510790876877,5.2907181288431,2.11476511169135,24.25268384,4.65075902566774,5.64049632453013,3.23665447589381,0.68386944213577,5.16368607668683,-2.27952641943336,-1.75766943011725,-0.529731272967329,-1.91812785299307,-1.40003513868827,0.254765027111349,-2.7915101609367,2.425268384
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,238609,605913,17.58,-6.21028794374331,-4.54451412937162,-5.79135055202928,-5.98689779063196,-2.03755253006485,-5.81349176587948,-5.15150503235075,-5.34017677399505,-9.12436453096891,-5.63685240929162,-3.66691089962266,-3.73446485901449,-1.7333716813781,0.17668767,-8.5128725388929,-6.84709959882449,-8.09393728229952,-8.28948407815911,-4.34013763840251,-8.11607752844591,-7.45409064341853,-7.64276249263801,-11.4267477687292,-7.93943722170753,-5.96949603174754,-6.03704995200853,-4.03595677437215,0.017668767,8.67213331395159,9.77961448264658,7.50645258137216,5.76470733500438,9.52275758099223,1.67657121845375,1.84867273514208,3.5233746758147,3.3650311178055,3.01825103528569,5.3826754753159,2.36466586822196,28.08949975,4.4034353645113,4.39791550733173,3.17130953278171,1.38268070020505,4.77832532760335,-2.87980879691738,-1.87272990911207,-0.581020222394989,-0.680523280345918,-1.68122982794957,0.704934596700514,-3.51346999760676,2.808949975
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,208999,559668,15.68,-5.94036201091362,-4.33472611280415,-5.1829206425365,-5.44392527332376,-1.4174338783133,-5.3699628960806,-5.03349059807228,-5.23006375491299,-9.55989784814605,-5.42308408142337,-3.36261724863652,-3.73769602863212,-1.69950119630295,0.18277467,-8.24294596369083,-6.63731143471039,-7.48550627013824,-7.74651106036357,-3.72001897543386,-7.6725488484946,-7.33607507719542,-7.53264959512617,-11.8624829411401,-7.72567008072514,-5.66520225503666,-6.04028133163173,-4.002086289297,0.018277467,8.84748557832654,9.96093738096627,7.64613944339815,5.84005726513789,9.39155639205623,1.59391220029146,1.85528283308029,3.36651437403964,3.29588221608711,3.11505750563613,5.66219633304157,3.0024055143708,32.86456422,5.36724498943968,5.66325189461507,3.33363887098772,1.59953019267307,3.64695192319262,-2.74123085579003,-1.44426089528348,-1.85484195010691,-0.48511252716854,-0.554019320911886,1.26404031663274,-0.919667827849011,3.286456422
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,220088,596934,17.71,-5.73295570524005,-4.0243939255387,-4.81631488728611,-5.25434220448971,-1.26148714973731,-6.33894588207891,-5.10399691856819,-5.51156504393737,-7.93720910987346,-5.21029165417053,-3.28264544168848,-3.71922101903427,-1.68110993929771,0.186167227,-8.03554203375839,-6.32697924231833,-7.11889985677106,-7.55692768027492,-3.56407225685402,-8.64153267367187,-7.40658151752595,-7.81415013693142,-10.2403598691787,-7.51287693031206,-5.58523040145168,-6.02180623572511,-3.98369501617722,0.018616723,8.67672819833176,9.73080159766745,7.72139446883604,5.94781364614823,9.55953187891748,1.89410531257422,2.05952593217641,3.7369658683285,3.60853466875703,3.11948028906967,5.25754462550231,2.40705045952541,31.47956371,5.3524918577489,4.86426664776876,3.81435900502037,0.498673389561937,4.08686112519108,-2.22248485466774,-1.42071465697524,-1.39583706018619,-2.13606979960668,-0.990993655976694,0.0545374388059435,-1.58835415515511,3.147956371
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,174015,558931,14.34,-5.12823304691856,-3.86178317824236,-4.53202790853887,-4.92152831441657,-0.242101773121072,-4.85733519019187,-5.06633047310427,-5.2059010061668,-7.7782197585468,-4.77625665342622,-3.16796612279277,-3.67398812241206,-1.57473071121452,0.207063305,-7.43081881478778,-6.16436850898677,-6.83461262974555,-7.22411395625939,-2.54468687121081,-7.15991963978195,-7.36891493173331,-7.50848555212571,-10.0802247310362,-7.07884139044232,-5.47055133458239,-5.97657317599735,-3.87731582835577,0.02070633,9.09065488779916,10.0443589944064,8.05216999710903,6.37222233759682,10.4769492488063,2.26517888895096,2.40585534898045,4.12140480975152,3.86912466450018,3.55103318664884,5.46924393047532,2.82054400525482,40.47366511,4.79296940131371,5.28836591873424,3.44699981112093,2.05223109378202,6.50835589198521,-2.42337291099073,-2.32714821146914,0.0290582498016057,-0.317335187047262,-0.80727692262726,1.63418196623794,-1.46981544065408,4.047366511
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,193743,590516,16.13,-4.90520058619074,-3.41097390652046,-4.1539284657737,-4.82021797162718,-0.505209212041915,-5.47427918938941,-5.07982654240144,-5.19718381191593,-7.33852742590181,-4.74962028561923,-3.06276794731685,-3.69424224822343,-1.61185716647068,0.199516734,-7.20778527421492,-5.71355890863031,-6.45651343140038,-7.12280294062912,-2.8077943017213,-7.77686428238346,-7.3824113139032,-7.49976926643497,-9.64112328806864,-7.05220549415368,-5.36535308308425,-5.99682730100238,-3.91444227951317,0.019951673,8.95497161851489,9.89376972856614,7.93053966870594,6.23417589697179,10.1394031595937,2.08466893551853,2.17124647299971,3.77829489814228,3.75162665085004,3.4014242215987,5.30808874723216,2.89538225547318,36.81900645,5.44172473280585,5.22672413884922,3.68304392699721,1.38054435170531,5.27286820942501,-2.28938952866139,-1.55429696675961,-1.56084446284981,-1.45138053512525,-0.727511785635203,1.01040326132698,-2.75961006259456,3.681900645
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,217572,665171,16.27,-5.85559259572937,-4.17442038044379,-4.77392972411062,-5.40227131632805,-0.519641392045419,-5.36299925796263,-5.12381059916661,-5.67888900419034,-10.0066283114556,-5.18797868255743,-3.62305122750412,-3.75240673206363,-1.71277459963722,0.180364658,-8.15817699036013,-6.47700521342926,-7.07651481710467,-7.70485729696198,-2.82222647831377,-7.66558392422893,-7.42639636405782,-7.98147497505721,-12.3092134044497,-7.49056395465765,-5.92563635794983,-6.05499195292831,-4.01535968154261,0.018036466,9.07178575698292,10.0842068622508,7.81706007915904,6.23592340476781,10.3204944551402,2.16589615015055,2.19498131688565,3.54783184940403,3.79044148733808,3.42162812374444,5.54563685026469,2.54076432775994,41.3738341,5.39877965188871,5.25589312505287,3.89498673801166,0.809772666514102,5.57606220167468,-2.64999506110803,-1.42064767689457,-1.07754104287935,-0.674966756559632,-0.205215939339544,0.0729660960326869,-1.82538895446889,4.13738341
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,241093,716735,16.2,-5.9394418987637,-4.24275824016039,-5.14743109482213,-5.52266213903961,-0.701473570938507,-5.39660385115656,-5.08016770396501,-5.30416201326883,-8.83585694458786,-5.46293331678708,-3.82606937098431,-3.82570550244675,-1.7266004431435,0.177888124,-8.24202661203488,-6.54534312435578,-7.45001653179444,-7.82524673143281,-3.00405866191583,-7.69918806152795,-7.38275215375518,-7.60674750860766,-11.1413619085377,-7.76551770241722,-6.12865428045102,-6.12829050371051,-4.02918555862359,0.017788812,8.79457950653749,9.89755861456796,7.8193653853997,6.05360818310857,10.2098801602127,1.83287856472944,2.15773626898698,3.7108792915104,3.64445575571748,3.13048052313269,5.3835306951838,2.75937112210814,26.73751232,4.92657338641518,4.1837258038906,3.00347416810092,1.93086414623135,5.73573823684408,-2.33403668964125,-1.36562874552094,-1.38858721570312,-0.568672343257464,-1.84575334585478,0.300324708223084,-1.59115684408264,2.673751232
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,213592,569719,15.8,-6.06785240854298,-4.29538343211881,-5.20054694289975,-5.57226406923162,-1.50322474139022,-6.0413769006965,-5.20157203524827,-5.65106944357191,-8.5286637271956,-5.5075400148276,-3.57656367447987,-3.79660694663038,-1.72159508982455,0.178780749,-8.37043836504232,-6.59796881855425,-7.50313167315103,-7.8748499513128,-3.80580984337659,-8.34396283463406,-7.5041569466849,-7.95365368277934,-10.8298286202638,-7.81012584745358,-5.87914887472536,-6.09919186142537,-4.02418017722515,0.017878075,8.43793243487255,9.70988201501923,7.36247751459633,5.65408612272263,9.53769812618272,1.77014321298068,2.406559113111,3.32692512370657,3.42180023705642,2.8457976519831,5.2962099775629,2.29512150458234,24.29736534,4.81108837207525,4.32818303932108,2.74725699300475,1.35640063650311,5.45725646912961,-3.52817415424859,-1.09335424046372,-1.02360284510472,-1.28873046466206,-2.04705460258424,0.455317457800038,-2.19671999465947,2.429736534
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,212217,562551,16,-6.20991910893606,-4.43190720111585,-5.3741892010851,-5.67398758378092,-1.6258456562738,-5.19626595995738,-5.09172588811096,-5.31417706939744,-7.6248693855067,-5.53602394586438,-3.44691006613371,-3.71844281556587,-1.6975862227603,0.183125014,-8.51250420193011,-6.73449212592663,-7.67677321525543,-7.97657384154916,-3.92843072893698,-7.49885141414474,-7.39431114377539,-7.61676155279999,-9.92778024510517,-7.83860903885843,-5.74949515912776,-6.02102807336068,-4.00017133759734,0.018312501,8.13610236377273,9.28021534016808,7.05729270265914,5.36158074003029,9.2120458528166,1.42067587314617,1.67214834162935,2.77278660016065,3.06574451930241,2.53947190280935,4.78122905385349,1.84026550970484,31.01118031,4.24388198561206,2.7089322972743,2.4113005214332,0.310123451208441,4.87690280391964,-2.94547741115035,-2.7675073980618,-1.73707340579588,-1.32431428751989,-4.10591908936825,-0.440127271216775,-3.84371433461977,3.101118031
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,214446,570296,15.41,-6.12326167301419,-4.35227911237701,-5.14356932232128,-5.63316875744966,-1.42045795954061,-5.39690553308524,-5.06935684664827,-5.51759813801175,-8.1446783634481,-5.7317459331356,-3.59504243160044,-3.87525602136121,-1.71410617886283,0.180124648,-8.42584539695696,-6.65486420537106,-7.44615424398915,-7.93575440953692,-3.72304304011761,-7.69949040535697,-7.37194225778634,-7.82018348004199,-10.4482147279778,-8.03433195165237,-5.89762745176,-6.1778408733801,-4.01669126075346,0.018012465,8.5013745492099,9.72426031579214,7.55568037798811,5.76464142195745,9.80512681450682,1.62449272550001,2.11058501933455,3.58854047607253,3.53536141071338,2.78604752856493,5.28501515209425,2.34495084091361,19.89352741,5.00146119443769,5.19605117076295,3.16562157158322,1.72478504501942,5.49262624248155,-2.38184096363838,-1.90125832267249,-1.98421373617727,-1.82483136102876,-0.986213535614105,-0.0335049213783609,-3.20182789513255,1.989352741
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,193110,516675,15.7,-6.39316674385562,-4.49862175617975,-5.40522040461542,-5.54179577676855,-1.32703395978214,-5.9595310908622,-5.07688648100894,-5.53047794937477,-9.39787549582302,-5.22112727757129,-3.46857278695311,-3.81367195376466,-1.72438732721386,0.178282247,-8.69575183684966,-6.80120666938751,-7.70780638787094,-7.84438138003423,-3.62961903769681,-8.26211695871337,-7.379470772632,-7.83306405142713,-11.7004605888171,-7.52371181513717,-5.77115797621989,-6.11625709207524,-4.02697240338065,0.017828225,8.89203227730215,9.9145902716101,7.77586783922122,6.09490684821808,9.83820515425722,1.88644770217868,2.36146997928904,3.56859697742436,3.62922159939006,3.25539830953638,5.3961658992797,2.37905443826757,30.85010838,5.81941895952741,5.30942008562201,3.6469318323025,2.25984488383422,5.39003871738443,-2.199928690156,-1.11229809453886,-0.617862873987502,-0.169472720569963,-0.302452881724603,1.10580645316474,-1.97925566741514,3.085010838
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,212062,558572,15.31,-6.4998631185497,-4.5233357613216,-5.49562335122589,-5.83237067643333,-1.63914948709476,-5.68997572795644,-5.08947138003068,-5.28841376946014,-8.58873215859855,-5.58394767863375,-3.46747520651186,-3.76564193096526,-1.70373160303866,0.182003092,-8.80245153680225,-6.8259209464581,-7.79820771335018,-8.13495576942738,-3.94173460584274,-7.99256230038378,-7.39205582380877,-7.59099965457073,-10.8923489772451,-7.88653330386812,-5.77006042772874,-6.06822680800221,-4.00631670702153,0.018200309,8.5970519670984,9.78416517770489,7.54663995878934,5.80086394570664,9.54483336618875,1.83188140260268,2.14834005974898,3.56687716889825,3.62513118517816,2.9979641515603,5.35521062370928,2.43422723886526,27.0545809,5.04967207495041,5.3445094300034,3.25628051273761,0.374713207621217,4.34182617924985,-4.20040512285424,-2.134746628345,-0.916075385062944,-1.42632610547008,-0.566929322249075,-1.2160724203386,-2.43230771392136,2.70545809
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,175383,564945,14.84,-4.9345112698277,-3.36170144677047,-3.9829980365247,-4.44065879276514,-0.197782077095804,-5.12924384539694,-5.06286871447432,-5.26799089787273,-7.80830554454428,-4.69615267377498,-2.84389320630271,-3.72800563733531,-1.54079616325004,0.214210487,-7.23709580680114,-5.6642865109263,-6.28558329055192,-6.74324388575918,-2.50036717008985,-7.43182826283376,-7.36545412355491,-7.57057502073849,-10.1117424913566,-6.99873743819413,-5.14647838520941,-6.03059089671364,-3.84338124223917,0.021421049,9.09889717448333,10.1799865573056,8.10656845810549,6.4832445443394,10.2795797464345,2.4004701368072,2.49680124609723,3.89493006450566,3.9844393195492,3.58499338148611,5.542757242762,2.92674561811915,43.90873382,4.71687054003303,4.06068863865323,2.92157977710138,1.44729144227062,5.90552128166588,-2.28808165811995,-1.08232734411072,-0.896569698592951,-0.305920125932141,-0.683704568673251,-0.201847226414452,-2.25824306426984,4.390873382
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,227672,689871,17.93,-5.35593736925668,-3.68588976768349,-4.49461561283169,-4.95428180412062,-0.519424168860026,-5.49874586911903,-5.0378293226205,-5.22932148173229,-7.63844649909846,-4.90383703748346,-3.0810453117196,-3.7017612290539,-1.60965928193452,0.199955731,-7.65852309783836,-5.98847502019991,-6.79720097442701,-7.2568674642378,-2.82200926185407,-7.80133096211308,-7.34041379907444,-7.53190638806025,-9.94015153690772,-7.20642280450796,-5.38363040471365,-6.00434636256655,-3.91224437992967,0.019995573,9.10239419515358,10.1912024835731,7.96123077568216,6.34176617798979,10.0225149816138,2.21204747962513,2.05677760547082,3.68287331557028,3.78801354276903,3.49436526110612,5.53586187097688,2.70507421992641,51.53906898,5.20525980214949,6.04976631389022,3.87485438295978,2.1218583928199,4.30868217091574,-3.38737498269228,-1.76449103934426,-0.922296870166301,-1.21763421117799,-0.468951039412834,1.0876954340613,-1.52853241092039,5.153906898
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,255192,682192,17.14,-6.00043385132518,-4.28894526409329,-5.20279611811117,-5.43216012192663,-1.38207566036481,-5.50538409531358,-5.13142726456006,-5.61022136904527,-12.3984445381776,-5.61480997193135,-3.6333102624188,-3.78343825227616,-1.72617267584487,0.177964235,-8.30301773350838,-6.59153021130825,-7.50538139288504,-7.73474475763556,-3.68466076530833,-7.80796845026911,-7.43401269607121,-7.91280618883464,-14.7010296311717,-7.91739561384798,-5.93589550676431,-6.08602316940242,-4.02875774074338,0.017796424,8.65195057323379,9.86126439246674,7.56937785792241,5.8885879542359,9.7126046538171,1.73488327661877,2.04555782040554,3.54177370856808,3.37553375081111,3.00996728924865,5.38804937314139,2.30189664226622,22.75250175,5.33601303568184,5.49511110718734,3.24183940872024,1.91999459747623,4.75075952389028,-2.74806928366755,-2.0896087328455,-1.37810722338248,-1.40398982237062,-0.314269050620134,0.905096819962494,-2.20796336830238,2.275250175
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,246210,620526,17.49,-6.59627416378634,-4.728528698268,-5.34853629090938,-5.95997595761877,-2.01991862015943,-6.30334259549454,-5.17422326540389,-5.52914637547824,-12.3984445381776,-6.19197907698683,-3.82149478644984,-3.79557543889159,-1.76978660448405,0.170369341,-8.89885632733891,-7.03111345187512,-7.65112054270277,-8.26256260101724,-4.32250372069119,-8.60592604930421,-7.47680871171669,-7.83173046075772,-14.7010296311717,-8.49456612523298,-6.12407978809903,-6.09816062089332,-4.0723717033477,0.017036934,8.79402116083778,9.91711791563794,7.79274868523837,6.06710247558499,9.77657586466808,1.96627733222594,1.99802603063238,3.70501790395471,3.49122404765087,3.19199254314342,5.39241735800612,3.04071887763682,29.03795177,4.37947133454857,4.44444716206256,3.09326781993778,1.2756027112965,5.8545025234495,-2.44004199751133,-2.56792344267183,-1.51633841985366,-0.906931969527494,-0.72504300505189,0.171061032729052,-2.16228831106237,2.903795177
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,317012,821409,21.69,-6.54208907781574,-4.62928973780916,-5.7633350463238,-5.92006524007769,-1.74519668096247,-5.78314943569793,-5.14292465835744,-5.46972509640424,-8.87358246187781,-6.02403608708974,-3.81471064949862,-3.83403906170937,-1.78108956564628,0.168454505,-8.84467694575095,-6.9318748308032,-8.06592013931785,-8.22265219525353,-4.0477817911376,-8.08573550303382,-7.44551026499897,-7.77231018939829,-11.176453228349,-8.32662241981391,-6.11729583321992,-6.13662396970757,-4.08367468832193,0.01684545,8.51900630972338,9.66008641612313,7.54233717611328,5.70372976260028,9.64272031763777,1.68615757999753,2.03501905937351,3.8066097777144,4.19322257080977,2.83774413919081,5.23813068029257,1.99218450292692,23.17770367,5.10167954593657,3.2223347666259,1.59009334232171,1.07835686907697,4.77618536759955,-2.779250655723,-1.72000019496425,-1.04702176630717,-0.827463059098808,-1.25460242075082,0.642910825310121,-2.62303602093308,2.317770367
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,219981,648459,17.22,-5.20697833404929,-3.63741021520553,-4.51383115348935,-4.93631565505984,-0.746063294164491,-5.83327620106545,-5.11449293962934,-5.35895396343617,-7.22160885704769,-5.11498931643846,-3.1417223948326,-3.72275438545429,-1.64618590967077,0.192783803,-7.50956379212669,-5.93999530819958,-6.81641661156675,-7.23890033028526,-3.04864837872381,-8.13586026963325,-7.41707869828911,-7.6615382064204,-9.52368219120854,-7.41757474243056,-5.44430753411403,-6.02533947844833,-3.94877101822629,0.01927838,8.87840573287032,10.0762156892767,7.75764206235715,6.07944149528368,9.75124368857942,1.98150483181337,1.89511119862507,3.36549746562234,3.6016805686366,3.21191437007154,5.54112774378097,2.76719583799472,36.17742954,5.49994783809591,5.32022261365184,3.3914887769742,-0.0398564233341872,5.25043351812538,-3.56527390004252,-3.34493727284404,-1.02456134164029,-0.788378237294583,-0.816642452517716,-0.235225424089621,-1.79875363749861,3.617742954
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,238538,633535,15.96,-6.73210425413346,-4.68879541155579,-5.70369647835399,-6.03051852216283,-1.45368736735973,-5.54371879682349,-5.11045352993316,-5.88966131107354,-12.3984445381776,-6.20322265921594,-4.04301841637417,-3.84291060108553,-1.78319450745663,0.168100291,-9.03469102495029,-6.9913803958277,-8.00628157134804,-8.33310236736573,-3.75627247746923,-7.84630440107139,-7.41303795994539,-8.19224784920023,-14.7010296311717,-8.50580824654967,-6.34560328137573,-6.14549583406285,-4.08577960639951,0.016810029,8.74207105394296,9.90005448028148,7.48649488852714,5.77975690456013,10.2786897661913,1.97916708672631,2.08154393185801,3.43602110374131,3.68601553400694,2.9908749026054,5.44475597767347,2.29573028962015,23.1665181,5.04515942826057,4.87936885072702,3.61848876881887,-0.0983789568877652,6.07898468842592,-1.89845449494846,-1.36989466625584,-2.44211475934737,-0.56148020813713,-1.35965306503248,0.0845632074165357,-2.00933530408168,2.31665181
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,261345,648597,16.01,-7.02453519293337,-4.98883187560072,-6.46562335717305,-6.77322088952715,-2.20034806835937,-6.07339069400683,-5.22541361918202,-5.67524720575498,-12.3984445381776,-6.84057244462449,-4.68614545336029,-3.78817749487645,-1.84788451035802,0.157570152,-9.32687418823213,-7.2914168218299,-8.76820909283215,-9.07580947901858,-4.50293314329711,-8.37597578700088,-7.52799778248619,-7.97783259030947,-14.7010296311717,-9.1431584726432,-6.98873108852652,-6.0907625878705,-4.15046961604482,0.015757015,8.64064203827458,9.95690713013051,7.86981076269673,6.04419565649397,9.46831472718413,1.68880827031578,2.07913795435187,3.32826323246248,3.25146044625172,2.90520359483185,5.4719487781712,2.97947051141915,24.02293655,5.20795398951449,6.31872079019151,4.18492332970923,2.64798581607384,5.16324913358915,-2.0878101005941,-2.07495661402017,-0.215650451089867,-0.503558811121259,-0.552564138857384,1.97863610767313,-0.581895622417305,2.402293655
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,284381,702582,17.62,-6.95109711229786,-4.72860642090648,-6.36054758257793,-6.59525230948586,-2.66456720937748,-6.38616064966758,-5.24634883018767,-5.97520741333871,-9.72785498389297,-6.47360100231764,-4.10780519136955,-3.82995746813159,-1.81041659198515,0.163585974,-9.25324787298746,-7.03119151390053,-8.66313267557198,-8.89783886570789,-4.967152331095,-8.68874692980886,-7.54893449279712,-8.27779053858609,-12.030440076887,-8.77618415187666,-6.41039004111124,-6.13254251506506,-4.11300170943117,0.016358597,8.20197379613994,9.62298459446366,7.15668034133376,5.27599218950683,8.98578370606067,1.15733703753499,1.86900766388475,3.25683026856368,2.83442463779072,2.38583874774731,5.30063915461091,2.05446156470115,15.44962422,4.52502291278944,5.61114125361068,2.2770733092746,1.1155078245311,4.24135145269735,-3.17020140549218,-1.37518596840601,-2.69541357069359,-2.35056404378604,-1.44000656186186,0.74425913300604,-1.96292195984519,1.544962422
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,280961,696696,17.49,-7.40672644530112,-5.11754250527115,-7.19665542631935,-7.54211481805899,-2.82534349670083,-5.79210725924264,-5.31358066022602,-5.6160499327685,-9.80454760468122,-6.86583820428111,-4.71109074733112,-3.73116585368539,-1.8585477832528,0.155898865,-9.70956685989882,-7.42012709749137,-9.4993566674411,-9.84521864441215,-5.12792855596141,-8.09469071372377,-7.61616636244847,-7.91863420135763,-12.1071326976753,-9.1684213793784,-7.01367595149853,-6.03375094667944,-4.16113284417477,0.015589887,8.52711876156682,9.69417491662022,7.4349760228449,5.55813635454586,9.45766693483669,1.39060396143793,1.91163009028688,3.10026285090828,3.04009534210467,2.75389201299074,5.30594276317154,1.91034281270084,19.87159939,4.4105285904217,4.74651442196317,3.24191548769927,1.11848060694384,4.72466337716124,-2.38165709945049,-2.49468923967047,-2.85198097750336,-1.24299134618388,-1.05377097667716,0.477629025621135,-2.02188290083029,1.987159939
