"Location","Site","Section","sample","min_depth","max_depth","midpoint","coh_inc","coh_inc_sd","dry_mass_pc","dry_mass_err","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,0.147728606,0.003058425,11.60860149,1.160860149,17.963514001489,-1.35088344516585,37.2779114481439
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,0.147029775,0.003540928,12.0714856,1.20714856,17.829245155087,-1.4865711652944,37.1450614754684
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,0.146626676,0.003704556,10.34845519,1.034845519,17.7517963331031,-1.56485978851268,37.068452454719
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,0.153631201,0.006694886,15.67137024,1.567137024,19.0976002418365,-0.206688606999723,38.4018890906728
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,0.144629065,0.002135395,10.15673365,1.015673365,17.3679883387097,-1.95306015159291,36.6890368290123
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,0.144808217,0.003093697,11.97580925,1.197580925,17.4024094396205,-1.91822946668524,36.7230483459263
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,0.144329003,0.003683225,13.98620881,1.398620881,17.3103363762337,-2.01140503839509,36.6320777908624
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,0.145862529,0.002957996,19.24399494,1.924399494,17.6049780949718,-1.71331292073934,36.923269110683
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,0.14554695,0.003903024,11.79816971,1.179816971,17.544344796966,-1.77463778615275,36.8633273800848
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,0.147650223,0.003789667,14.89672027,1.489672027,17.9484540013065,-1.36610025076401,37.2630082533771
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,0.174344314,0.02120744,41.8734204,4.18734204,23.0772831521604,3.78188204625596,42.3726842580648
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,0.244724512,0.015893984,35.95890476,3.595890476,36.5996769712743,17.0270360014582,56.1723179410904
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,0.156258563,0.008311197,11.78728762,1.178728762,19.6024045004062,0.301535476893253,38.9032735239191
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,0.148631763,0.002911789,11.99071198,1.199071198,18.1370407175476,-1.17559261755523,37.4496740526503
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,0.148796515,0.003487248,12.08109258,1.208109258,18.1686950960488,-1.14362490055041,37.4810150926481
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,0.148729542,0.004024367,17.63820882,1.763820882,18.1558273391089,-1.15661971691063,37.4682743951284
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,0.145198941,0.004970267,14.89020858,1.489020858,17.4774806095337,-1.84227571228803,36.7972369313554
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,0.147714316,0.003066652,6.903208584,0.690320858,17.9607684137645,-1.35365757600883,37.2751944035379
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,0.149477817,0.003226288,15.13364658,1.513364658,18.2995960343177,-1.01145595233762,37.6106480209731
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,0.162081097,0.008090586,19.85120557,1.985120557,20.7211083405571,1.42544543537083,40.0167712457433
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,0.20376471,0.023188333,30.50661116,3.050661116,28.72992682654,9.37605213679591,48.0838015162841
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,0.155197158,0.007201084,32.25214894,3.225214894,19.3984730421347,0.0963025947669109,38.7006434895024
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,0.147301621,0.003474289,17.3303958,1.73303958,17.8814758787083,-1.43378291406349,37.1967346714801
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,0.146971235,0.00256725,16.59501019,1.659501019,17.8179976599582,-1.49793965021226,37.1339349701286
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,0.148017348,0.002253382,13.4102451,1.34102451,18.0189910127375,-1.29483390520916,37.3328159306842
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,0.148379162,0.003437259,12.34589333,1.234589333,18.0885076031465,-1.2246112224872,37.4016264287802
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,0.147539399,0.003451937,13.79694563,1.379694563,17.927160998229,-1.38761596644561,37.2419379629036
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,0.147500188,0.003483993,13.10608249,1.310608249,17.9196272515345,-1.39522879485686,37.2344832979259
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,0.147061793,0.00302662,14.61049746,1.461049746,17.8353968855112,-1.48035339991829,37.1511471709408
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,0.146726372,0.003331754,15.61380337,1.561380337,17.7709512745853,-1.54549568920135,37.0873982383719
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,0.150084063,0.004085979,18.93835055,1.893835055,18.4160762005608,-0.893885043370638,37.7260374444923
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,0.150540635,0.004662891,19.02491136,1.902491136,18.5037989772256,-0.805364177321419,37.8129621317727
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,0.159710844,0.008069577,25.06461337,2.506461337,20.2657033342095,0.968315839581066,39.5630908288378
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,0.153425936,0.003743359,22.31134245,2.231134245,19.0581619588229,-0.246422091501465,38.3627460091472
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,0.154355481,0.004671109,18.0088382,1.80088382,19.2367586936969,-0.0665209786247871,38.5400383660186
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,0.156329378,0.005310872,19.1959703,1.91959703,19.6160104342556,0.315224373728199,38.9167964947831
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,0.196528091,0.016702691,29.96977482,2.996977482,27.3395298851037,8.0077539103699,46.6713058598374
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,0.152334579,0.002125656,14.71602085,1.471602085,18.8484757179395,-0.457746050881095,38.1546974867601
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,0.149286388,0.003854316,13.88321811,1.388321811,18.2628161104192,-1.04858764167249,37.574219862511
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,0.154840937,0.009815744,26.92078395,2.692078395,19.3300310543949,0.0273994879475339,38.6326626208423
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,0.14707253,0.002614932,13.15041361,1.315041361,17.8374598229079,-1.47826834027081,37.1531879860865
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,0.151061059,0.003106547,14.68590832,1.468590832,18.6037898621748,-0.704488073572001,37.9120677979217
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,0.144091434,0.004194013,5.7020243,0.57020243,17.2646914126146,-2.05760475157296,36.5869875768022
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,0.148645353,0.002805371,15.19207832,1.519207832,18.1396518118216,-1.1729555778639,37.452259201507
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,0.149408723,0.00179068,14.54897049,1.454897049,18.2863207622229,-1.02485778304782,37.5974993074936
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,0.149243395,0.003707613,11.93101203,1.193101203,18.2545557148252,-1.05692752535141,37.5660389550019
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,0.149864645,0.004107482,12.40622005,1.240622005,18.3739186521123,-0.936433276884991,37.6842705811096
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,0.151085723,0.003033895,11.60857847,1.160857847,18.6085286428352,-0.699707987954962,37.9167652736253
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,0.151307792,0.002800501,14.63049159,1.463049159,18.651195537194,-0.65667183210045,37.9590629064884
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,0.151296956,0.002436576,16.49151474,1.649151474,18.6491135785808,-0.658771698825856,37.9569988559875
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,0.150367749,0.003536475,16.76312487,1.676312487,18.47058178483,-0.83888121343271,37.7800447830927
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,0.146149678,0.004077178,14.71041861,1.471041861,17.6601490375538,-1.6575210352295,36.977819110337
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,0.146265787,0.003464872,14.23024007,1.423024007,17.6824574661823,-1.63496377931191,36.9998787116765
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,0.145364724,0.00357283,12.86272892,1.286272892,17.5093330776741,-1.81005320147725,36.8287193568255
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,0.146602392,0.003973301,13.34984985,1.334984985,17.747130563173,-1.56957665001919,37.0638377763653
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,0.147516231,0.00304777,12.87690544,1.287690544,17.9227096492857,-1.39211402330332,37.2375333218746
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,0.14751002,0.00310004,16.5338397,1.65338397,17.921516308113,-1.3933198949598,37.2363525111859
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,0.14841622,0.003225335,20.85704986,2.085704986,18.0956276864141,-1.21741953059533,37.4086749034235
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,0.148242751,0.004764269,21.27476357,2.127476357,18.0622984801875,-1.2510850765208,37.3756820368959
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,0.1484212,0.003012581,20.8846796,2.08846796,18.0965845112474,-1.21645309278792,37.4096221152827
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,0.148284218,0.003071103,17.1925594,1.71925594,18.0702656800595,-1.24303721271166,37.3835685728307
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,0.150538667,0.002538499,14.91983588,1.491983588,18.5034208584963,-0.805745693041683,37.8125874100344
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,0.14988908,0.002575174,14.59814053,1.459814053,18.378613434201,-0.931694757630744,37.6889216260327
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,0.148365123,0.004299314,16.90937719,1.690937719,18.0858102409307,-1.22733574733449,37.3989562291959
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,0.150340893,0.002954636,16.28053307,1.628053307,18.4654218475362,-0.844087986558378,37.7749316816307
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,0.149494094,0.00257635,15.06361518,1.506361518,18.302723391308,-1.008298847864,37.61374563048
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,0.150237827,0.004015724,18.80299972,1.880299972,18.4456194161568,-0.86407080584846,37.7553096381621
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,0.148558148,0.003044998,17.11379224,1.711379224,18.1228968098962,-1.18987737661679,37.4356709964092
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,0.149359515,0.00933067,29.20476316,2.920476316,18.2768662569222,-1.03440270226261,37.5881352161071
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,0.149262991,0.00283193,12.99938484,1.299938484,18.2583207629042,-1.05312622492031,37.5697677507288
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,0.159933655,0.008987334,27.21596234,2.721596234,20.3085127916257,1.01131049867552,39.605715084576
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,0.173548204,0.0186866,19.68051247,1.968051247,22.9243237509473,3.62934627309464,42.2193012288
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,0.258095926,0.007975903,61.00575571,6.100575571,39.1687735519121,19.4908307822882,58.8467163215361
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,0.149211874,0.004169422,25.27742393,2.527742393,18.2484994747508,-1.06304215643744,37.5600411059391
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,0.149386262,0.005733552,16.55729191,1.655729191,18.2820052516645,-1.02921453413287,37.5932250374618
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,0.145120525,0.002974175,28.41964251,2.841964251,17.4624142689457,-1.85751800508773,36.7823465429791
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,0.147880167,0.003362614,70.38997719,7.038997719,17.992633946983,-1.32146197829652,37.3067298722626
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,0.147634556,0.002370346,24.25268384,2.425268384,17.9454438457516,-1.36914181909216,37.2600295105954
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,0.148946779,0.002973005,28.08949975,2.808949975,18.1975658443925,-1.11447064640971,37.5096023351947
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,0.147600634,0.003996293,32.86456422,3.286456422,17.9389262931421,-1.37572746719471,37.253580053479
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,0.147154705,0.004268201,31.47956371,3.147956371,17.8532483933249,-1.46231082578912,37.1688076124389
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,0.149119361,0.003357047,40.47366511,4.047366511,18.230724628204,-1.08098893084795,37.5424381872559
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,0.158260431,0.003722228,36.81900645,3.681900645,19.9870304071119,0.688320250933195,39.2857405632907
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,0.188784788,0.008324653,41.3738341,4.13738341,25.8517819730173,6.53808598894891,45.1654779570856
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,0.183735067,0.008714645,27.67460241,2.767460241,24.8815613999145,5.57654852655994,44.186574273269
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,0.247630758,0.019098787,26.73751232,2.673751232,37.1580641890429,17.5639335156403,56.7521948624456
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,0.242483117,0.02124784,24.29736534,2.429736534,36.1690299035552,16.6124291957527,55.7256306113576
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,0.250592846,0.025376638,31.01118031,3.101118031,37.7271805257556,18.1103462149606,57.3440148365506
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,0.26950347,0.011653478,19.89352741,1.989352741,41.3605449146024,21.579896665421,61.1411931637838
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,0.294419522,0.030618416,27.0545809,2.70545809,46.1477532080704,26.1025197078592,66.1929867082816
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,0.26823745,0.011196424,43.90873382,4.390873382,41.1173000600927,21.3486286925948,60.8859714275906
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,0.22515501,0.013989081,51.53906898,5.153906898,32.8397200457775,13.391327643536,52.2881124480189
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,0.264085902,0.01558686,22.75250175,2.275250175,40.3196486096811,20.5892413417743,60.0500558775879
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,0.210580766,0.011434997,29.03795177,2.903795177,30.0395195265369,10.6602498714973,49.4187891815765
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,0.185739516,0.006266448,23.17770367,2.317770367,25.2666832031854,5.95851758636903,44.5748488200019
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,0.21004471,0.009535857,36.17742954,3.617742954,29.9365252107053,10.5594133605356,49.313637060875
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,0.18922426,0.008258043,23.1665181,2.31665181,25.9362192668208,6.62165146742895,45.2507870662126
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,0.208509625,0.00925991,23.1665181,2.31665181,29.6415839558396,10.2704998113125,49.0126681003668
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,0.207835867,0.004995657,24.02293655,2.402293655,29.5121324726998,10.1436229577429,48.8806419876566
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,0.218045056,0.005548709,15.44962422,1.544962422,31.4736596942027,12.0615035598725,50.8858158285328
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,0.227481383,0.006979592,19.87159939,1.987159939,33.286694234116,13.825409455377,52.747979012855
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,0.235304158,0.009803607,15.94569099,1.594569099,34.7897113797671,15.2813460283339,54.2980767312003
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,0.230503511,0.009527891,30.56266025,3.056266025,33.8673462662085,14.3885532683521,53.3461392640649
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,0.246268089,0.005831168,20.28888154,2.028888154,36.8962498238276,17.3122922452284,56.4802074024269
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,0.247231843,0.014684839,14.63439001,1.463439001,37.0814192536258,17.4902844352801,56.6725540719716
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,0.230948309,0.005492986,16.88910103,1.688910103,33.9528068630365,14.4713646082496,53.4342491178233
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,0.167566239,0.000666783,13.42933016,1.342933016,21.7749878746522,2.48123658477453,41.0687391645299
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,0.170669536,0.000880247,17.11706554,1.711706554,22.37123519086,3.07727897520381,41.6651914065162
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,0.166692421,0.002282058,19.43499706,1.943499706,21.6070981633696,2.31323682649965,40.9009595002396
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,0.168713306,0.001898358,23.41533324,2.341533324,21.9953778728575,2.7016591496134,41.2890965961016
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,0.165954338,0.00124629,12.40410571,1.240410571,21.4652876927996,2.17127597719544,40.7592994084037
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,0.163121003,0.000581029,9.569663124,0.956966312,20.9209091206978,1.62583173209918,40.2159865092964
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,0.164974559,0.001247893,7.340952726,0.734095273,21.2770393236532,1.98274674578482,40.5713319015216
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,0.162175866,0.000566302,8.803204222,0.880320422,20.7393166402814,1.44371141689395,40.0349218636689
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,0.166168051,0.001057753,6.822135563,0.682213556,21.5063491196268,2.21238635553772,40.8003118837159
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,0.166809489,0.001920068,8.532241127,0.853224113,21.6295908480253,2.3357485306823,40.9234331653682
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,0.164132513,0.000610012,7.451785434,0.745178543,21.1152540779537,1.82064607814992,40.4098620777575
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,0.164664257,0.001053146,5.155774016,0.515577402,21.2174199141304,1.92301906393444,40.5118207643263
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,0.165063497,0.000254395,5.653884233,0.565388423,21.2941272929352,1.99986403403644,40.588390551834
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,0.162014163,0.000989551,5.147792125,0.514779213,20.7082480768237,1.41254390951579,40.0039522441316
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,0.166220211,0.001029813,8.654970326,0.865497033,21.5163708030214,2.22241931694145,40.8103222891014
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,0.16374216,0.001395116,6.80156695,0.680156695,21.0402541895693,1.74547674936091,40.3350316297777
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,0.164737965,0.002380806,6.355304561,0.635530456,21.2315816901973,1.93720740029806,40.5259559800965
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,0.166938948,0.002444172,16.56609017,1.656609017,21.6544642588876,2.36064143368039,40.9482870840949
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,0.167914077,0.001186368,10.40528727,1.040528727,21.8418192072559,2.54809121198094,41.1355472025309
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,0.182531411,0.003298031,26.36261878,2.636261878,24.6502987590401,5.34699303154706,43.9536044865332
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,0.175946188,0.004593293,14.95874073,1.495874073,23.3850568114018,4.088617948984,42.6814956738197
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,0.188454558,0.00886823,21.09853252,2.109853252,25.7883337270932,6.4752806154184,45.1013868387681
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,0.175852451,0.001669558,13.6233494,1.36233494,23.3670467934502,4.07067547884121,42.6634181080591
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,0.181133808,0.005525507,34.83024942,3.483024942,24.3817724021126,5.08027366929652,43.6832711349287
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,0.186130641,0.009709433,17.81569627,1.781569627,25.3418314186324,6.03300548009598,44.6506573571688
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,0.177550693,0.001622436,26.17983058,2.617983058,23.6933359738836,4.39560942582354,42.9910625219436
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,0.178285641,0.003448518,16.44549966,1.644549966,23.834544105929,4.53614478478615,43.1329434270719
"South Georgia","POB4","POB_1H",283,317.9,319.1,318.5,0.178208365,0.004632296,23.30392308,2.330392308,23.8196967975318,4.52137066650062,43.1180229285629
