"Site","Element","Model","Robustness_score_site","SNR_CI_s","SNR_smooth_s","n_mean","R2_overall","RMSE_overall","RMSEP","RMSEP_ppm_cv","RMSEP_overall_boot","RMSEP_ppm_boot_sd","Global_Rank","Robustness_score","Robustness_Class","Confidence_Flag","Bootstrap_Unstable","Rank_site"
"ALL","Ti","OLS_weighted",0.580352027797568,0.903344090207377,0.0958639341828529,14219,0.718555763474536,0.652933928562262,NA,NA,2183.23509730289,418.899208076447,5,0.661337636082951,"Unstable","Moderate confidence",FALSE,5
"ALL","Ti","RF",0.779103142810144,0.803994692934893,0.741765817623021,13757,0.737894395399044,0.630102511365047,0.624680929647959,1644.28446880636,1724.6808687449,214.240203644258,6,0.46925052682932,"Unstable","Low confidence",FALSE,4
"ALL","Ti","WLS_weighted",0.0134159827840763,0.018809767306703,0.00532530600013631,14219,0.72919658362992,0.640471967780676,NA,NA,2183.23509730289,418.899208076447,7,0.368115892371195,"Unstable","Low confidence",FALSE,7
"ALL","Ti","WLS",0,0,0,14219,0.728935134347202,0.640781067535794,NA,NA,2183.23509730289,418.899208076447,8,0.356849184064274,"Unstable","Low confidence",FALSE,8
"ALL","Zr","OLS",0.604294425368238,1,0.0107360634205943,14519,0.608456680906178,0.822327315016661,0.829368800202076,170.770192118497,171.307378492073,93.6991109242749,1,0.881763066311927,"Preferred 1","High confidence",FALSE,2
"ALL","Zr","WLS_weighted",0.448118244127075,0.7409938656634,0.00880481182258736,14519,0.608229412035276,0.822565937768544,NA,NA,171.307378492073,93.6991109242749,2,0.770728996347623,"Acceptable 2","High confidence",FALSE,6
"ALL","Zr","PLS_LOO",0.574315596937583,0.856824502964999,0.15055223789646,13757,0.72037835645274,0.69492862207945,0.711474071275561,83.4172964678884,88.5046640572072,34.869427206997,3,0.707580950331449,"Acceptable 3","Moderate confidence",FALSE,4
"ALL","Zr","PLS_kfold",0.574315596937583,0.856824502964999,0.15055223789646,13757,0.72037835645274,0.69492862207945,0.711474071275561,83.4172964678884,88.5046640572072,34.869427206997,4,0.707580950331449,"Acceptable 4","Moderate confidence",FALSE,5
"ALL","Zr","RF",0.710749606527481,0.517916010879135,1,13757,0.743282442571523,0.665859489258049,0.675449546082181,47.6388182667659,50.1368341822247,10.9507705044429,5,0.673071184668673,"Unstable","Moderate confidence",FALSE,1
"ALL","Zr","WLS",0.294047891678284,0.483921609416238,0.00923731507135382,14519,0.608323185716187,0.822467487738816,NA,NA,171.307378492073,93.6991109242749,6,0.66967817197047,"Unstable","Moderate confidence",FALSE,7
"ALL","Zr","Bayes",0.596648995958909,0.935087433460112,0.088991339707104,13757,0.7219222288162,0.693007515213175,0.70718613446717,90.4654001007253,94.2746470081931,37.7204097634764,7,0.65530289914129,"Unstable","Moderate confidence",FALSE,3
"ALL","Zr","OLS_weighted",0,0,0,14519,0.401191970178938,1.01694769214115,NA,NA,171.307378492073,93.6991109242749,8,0.243417629025981,"Unstable","Low confidence",FALSE,8
