"Location","Site","Section","sample","min_depth","max_depth","midpoint","Ni","Ni_sd","Ni_ICP","Ni_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,-5.13199274788051,-7.43457817958314,2.73086668999456,-2.34659973066335,2.24800689782904,0.804022280513252,3.69199151514483
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,-4.80259543140301,-7.10517991526624,3.67323041335664,-1.21291918746996,2.28191734672581,0.837165832226099,3.72666886122552
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,-4.87835702380166,-7.18094159113754,2.89085048384417,-2.12072717699821,2.27411792190096,0.829586870344311,3.71864897345762
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,-4.86123060152804,-7.16381595288828,3.47014316621831,-1.40225018900546,2.27588103482946,0.83130244842166,3.72045962123726
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,-4.8434904481674,-7.14607592189619,3.64704724402897,-1.73627501334094,2.27770732950117,0.833078086613178,3.72233657238916
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,-4.86156330329099,-7.16414800860692,3.09729873558419,-1.34264724358036,2.27584678419788,0.831269134024044,3.72042443437172
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,-4.70288081456566,-7.00546623835286,3.77090267880672,-0.755136805694667,2.29218266234733,0.847100880454291,3.73726444424038
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,-4.89822345753807,-7.20080908673794,3.62994165719872,-0.0830603268600137,2.27207273315084,0.827595136208948,3.71655033009274
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,-4.62698092018199,-6.92956642199625,3.52301324666791,-1.10315218944022,2.29999632493964,0.854632621927455,3.74536002795183
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,-5.10786181390774,-7.41044740285141,2.62754273466727,-1.68461865364499,2.25049110386953,0.806467207921315,3.69451499981775
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-5.12928066395593,-7.43186541915887,2.20432247500027,-2.38297227665929,2.2482860985958,0.804297200091415,3.69227499710018
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-5.1321008017375,-7.43468657222203,2.46884550909332,-2.54361319878277,2.24799577401408,0.8040113265683,3.69198022145987
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,-5.21097282839608,-7.51355847120707,2.22882049860251,-3.2970017582279,2.23987613947063,0.796001384103302,3.68375089483796
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-5.20519466844731,-7.50778012587411,1.60137018445956,-2.57335533994477,2.24047098341094,0.796589161723907,3.68435280509797
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-5.28053796105606,-7.58312344700127,1.23474039840261,-4.93906011962543,2.23271462127343,0.788912904091771,3.67651633845509
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-5.20988698016196,-7.51247225622939,0.756761235447743,-3.31777346441811,2.23998792423393,0.796111852643037,3.68386399582482
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,-5.29081994260287,-7.59340463858475,1.02669592436599,-3.50386140279795,2.23165612263862,0.787863315420459,3.67544892985679
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,-5.26154811731698,-7.56413282475169,1.04503962515806,-3.09455644219157,2.23466956775738,0.790850118158022,3.67848901735675
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,-5.26932474397343,-7.57190886554432,1.19874032605684,-3.06016370709231,2.23386898776589,0.79005700011451,3.67768097541728
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,-5.30192426358743,-7.60450895513619,1.10929643503129,-4.38836363108976,2.23051296666727,0.786729236627854,3.67429669670668
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-5.21676705741535,-7.51935196607215,0.924541722240068,-3.06760028859352,2.23927964126854,0.795411817906085,3.68314746463099
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-5.28104185127997,-7.58362655112495,1.74145124949511,-3.01729878798482,2.23266274731201,0.78886147809722,3.6764640165268
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-5.18681087614451,-7.48939686362454,1.82869852272067,-3.37013488529279,2.2423635387483,0.798458214947786,3.68626886254882
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-5.3250967549413,-7.62768184793535,1.890854069073,-2.80170763244801,2.22812742937064,0.784360817414757,3.67189404132652
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-5.18882460040942,-7.49140969340347,1.99685049258447,-2.33359546265,2.24215623197815,0.798253558242551,3.68605890571374
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-5.25721438750763,-7.55979890466367,1.76628589150545,-2.7921158047819,2.23511571202111,0.791291983530067,3.67893944051215
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-5.28574631437105,-7.58833180236823,3.23204751088785,-3.54008124466187,2.23217843718786,0.788381294048739,3.67597558032698
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-5.31098850745021,-7.61357441064599,1.1232528719375,-3.6321274317287,2.22957983041229,0.785803090048573,3.67335657077601
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-5.25272793832078,-7.55531360457548,1.19379596319825,-3.14683836617743,2.23557757827887,0.791749329236632,3.67940582732111
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-5.11496367592084,-7.41754810293618,0.886109839470644,-3.47692576443386,2.24975998883969,0.805747930421791,3.69377204725758
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-4.86993227293555,-7.17251801749026,0.802218710329213,-3.95874712284277,2.27498522430272,0.830430957715198,3.71953949089025
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-5.21670807122935,-7.51929297989701,2.05044566995567,-2.38138176146363,2.23928571371645,0.795417820561874,3.68315360687102
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,-5.28434838861121,-7.58693446773388,1.69624664054183,-3.06388454844128,2.23232234938043,0.788523990798017,3.67612070796284
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,-5.27732015892948,-7.57990446854648,1.40190058626512,-3.2983413075015,2.23304588418638,0.789241278822106,3.67685048955065
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,-5.27525378742955,-7.57783848954353,1.08690357307556,-5.52578902060083,2.23325861082878,0.789452125688442,3.67706509596911
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,-5.21679286496587,-7.51937777361791,0.780333862557754,-3.55315242366724,2.23927698445994,0.795409191627808,3.68314477729207
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,-5.25465307917181,-7.55723778925582,1.15430010448644,-3.77254801726389,2.23537939090095,0.79155309295613,3.67920568884576
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,-5.26395980552709,-7.56654547825688,1.67714963239679,-3.66297680318363,2.23442129181307,0.790604186026678,3.67823839759946
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,-5.227174514593,-7.52976016638451,1.28847859297413,-2.82802973917979,2.2382082253003,0.794352465855142,3.68206398474546
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,-5.13777288499035,-7.4403579779844,1.45137782304713,-3.16400705387212,2.24741185034603,0.803436244640792,3.69138745605127
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,-5.28707242851593,-7.58965791703728,1.51105366769002,-2.43963931206293,2.23204191778199,0.788245919352641,3.67583791621134
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,-5.2456137271647,-7.54819806123014,2.1610490080182,-1.93763533198282,2.23630996461531,0.792474357764911,3.68014557146572
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,-5.24217543581871,-7.54476033973179,2.65602965355825,-4.05110382482024,2.23666392622079,0.79282468003033,3.68050317241125
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,-5.2384047157699,-7.5409896203946,2.07807179412883,-1.39085398442099,2.23705211034714,0.793208810527503,3.68089541016678
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,-5.2223110402664,-7.52489557717439,1.91991678927428,-1.54524810521516,2.23870890514608,0.794847570065479,3.68257024022668
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,-5.33476830307651,-7.6373527737967,1.85532283771504,-1.79078101007538,2.22713177299341,0.783371576097161,3.67089196988966
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,-5.35487692444389,-7.65746222907588,2.06060584434867,-1.72198116787191,2.22506165176548,0.78131341737842,3.66880988615255
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,-5.34765173877181,-7.65023767222347,2.14795276714396,-1.49936424663845,2.22580546258982,0.782053143773966,3.66955778140567
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,-5.29063872293446,-7.59322401439868,2.09676674349903,-1.29543511202794,2.23167477865067,0.787881818598379,3.67546773870296
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,-5.32631733240658,-7.62890283675897,2.09167236071234,-1.66261889791624,2.22800177464399,0.784235995978006,3.67176755330997
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-5.27971683402738,-7.58230251596443,2.00817602025962,-1.73302348906713,2.23279915379616,0.788996704120142,3.67660160347219
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-5.25137996530337,-7.55396543995633,1.87082434359378,-1.91356905205599,2.23571634798899,0.791886722667173,3.67954597331081
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-5.18741429924669,-7.48999992925618,2.35243061721795,-1.21854235329253,2.24230141818069,0.798396890440065,3.68620594592132
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-5.18973008251135,-7.49231535492553,2.28795170999548,-1.81809339944357,2.24206301535795,0.798161527169381,3.68596450354652
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-5.23663880620233,-7.53922427527047,2.44792213946839,-1.28922811682703,2.23723390535017,0.793388684676784,3.68107912602356
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-4.87716855981204,-7.17975430909873,2.59295117077881,-0.644510675814566,2.27424027064326,0.829705963905308,3.71877457738121
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-5.27425441556757,-7.57684028954132,2.6010706161996,-0.92832977116084,2.23336149311336,0.789554091809356,3.67716889441737
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-5.14693967074681,-7.44952476374085,2.80051719804149,-0.781109879731244,2.24646815771591,0.802506529079653,3.69042978635217
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-5.22818346628209,-7.53076837282235,1.88579241386621,-1.76913499767024,2.23810435680174,0.794249740444221,3.68195897315926
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-5.20963400477098,-7.51221964684635,3.36872530469705,-0.318342277454725,2.24001396727872,0.796137588263078,3.68389034629437
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-5.30279075725726,-7.60537645294153,2.12818381315481,-1.60557787696594,2.23042376378722,0.786640718237417,3.67420680933702
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-5.26157395013125,-7.56415981426434,1.97351589720013,-2.02803200724842,2.23466690834796,0.790847483995903,3.67848633270001
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-5.25995490620374,-7.56253980672499,1.76222941757321,-1.53414380152117,2.23483358398136,0.791012571357827,3.6786545966049
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-5.21517270567896,-7.51775871889145,1.80816604217296,-1.90933860242396,2.23944377491619,0.795574059504873,3.6833134903275
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-5.26332326525544,-7.56590797200511,2.08938117606491,-1.54516511566062,2.23448682169225,0.790669099875448,3.67830454350906
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-5.25402606902494,-7.55661192735947,2.00500504385593,-1.31120167167371,2.23544393968286,0.791617008143094,3.67927087122262
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-5.27713157861266,-7.57971647579931,1.90187405541335,-2.22948071069677,2.23306529795473,0.789260521852361,3.67687007405709
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-5.27204005903068,-7.57462476239883,1.81093105546624,-1.62396604148482,2.23358945436388,0.789780006729048,3.67739890199872
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-5.26827227479741,-7.57085833819371,1.38484341751012,-4.33499099926644,2.23397733625698,0.790164354976301,3.67779031753766
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-5.18462178427025,-7.48720776979431,1.65819392306793,-2.03824713139494,2.24258889907888,0.798680673304972,3.68649712485279
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-5.35168670917005,-7.65427159120029,1.70196660913473,-1.9392318804153,2.22539007469609,0.781640066431627,3.66914008296056
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-5.28776088280899,-7.59034637160273,1.76862255060557,-1.97488029975618,2.23197104351267,0.788175636176053,3.67576645084928
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-5.24434636043261,-7.54693145342665,2.09707898634028,-1.40752099655456,2.23644043615425,0.792603494147945,3.68027737816055
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-5.33784977627365,-7.64043570152741,1.70170656675843,-1.67424711553606,2.22681454472788,0.783056301490955,3.6705727879648
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-5.25980748289727,-7.56239353811398,1.70025159503903,-1.97462986620723,2.23484876076105,0.791027602918176,3.67866991860391
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-5.24876768136392,-7.55135258402641,1.79494252077352,-1.54234581694449,2.23598527465172,0.792152958432728,3.67981759087071
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-5.24347697057016,-7.54606206356421,1.98138621828931,-1.63417124510352,2.23652993718849,0.792692075024323,3.68036779935266
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-5.2288312300696,-7.53141557676547,2.54480435805502,-0.914198217709771,2.23803767149584,0.79418378655534,3.68189155643633
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-5.30889814609222,-7.61148222844983,2.47813377137355,-1.15090216368774,2.2297950267374,0.78601670792158,3.67357334555321
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-5.19675603867332,-7.49934095098223,2.4039309053043,-1.37602012233452,2.24133971460393,0.797447297543748,3.6852321316641
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-5.17916034191364,-7.48174614504266,2.39371448638654,-1.62988219995017,2.24315113790923,0.799235576230479,3.68706669958798
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-5.24443125641424,-7.54701672842436,2.51539567942802,-0.966028788902109,2.23643169637192,0.792594844033054,3.68026854871078
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-5.25694972891806,-7.55953405433134,2.60361007360907,-2.08800266776494,2.23514295781556,0.791318965220093,3.67896695041102
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-5.17283251064331,-7.47541760363736,3.01808098085549,-2.70172896726474,2.24380256883531,0.799878336221005,3.68772680144961
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-5.23035652074978,-7.53294105316575,2.36064082462394,-2.52568187040217,2.23788064747325,0.794028477190742,3.68173281775575
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-5.17817267734755,-7.4807577703416,2.42443746078709,-1.26396483731055,2.24325281496341,0.799335912011855,3.68716971791497
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-5.17899329667284,-7.48157927718741,2.00926549431092,-1.69735747624602,2.2431683347072,0.799252546491628,3.68708412292276
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-5.34629615996776,-7.6488812529618,0.850692843618667,-3.58252100455782,2.22594501529247,0.782191903446182,3.66969812713875
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-5.24854577936985,-7.55113182381107,2.07400431421272,-1.77283052348047,2.23600811878509,0.792175572542031,3.67984066502815
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-5.24209054205829,-7.54467525692253,1.42248535661788,-2.42757532823079,2.23667266577446,0.792833329039372,3.68051200250954
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-5.06537985304124,-7.36796542135725,2.69341638453855,-1.26031295303613,2.25486449214847,0.810764951368228,3.69896403292872
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-4.85132817444212,-7.15391288370575,1.46221151152682,-1.75284807698648,2.27690045949036,0.832293774939266,3.72150714404146
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-5.17377429815347,-7.47636009746796,2.39037077096862,-1.09123720557428,2.24370561468408,0.799782684233869,3.68762854513429
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-5.06671941460774,-7.36930514221398,3.31970345116843,-0.257029756986952,2.25472658837157,0.810629559357526,3.69882361738561
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,-5.28063089830649,-7.58321579480675,1.23761831874688,-2.91012701635427,2.23270505366701,0.788903419195835,3.67650668813818
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,-5.2052708377787,-7.50785665969389,1.67425856395665,-1.62528516445092,2.24046314201063,0.796581414471076,3.68434486955018
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,-5.26746677766302,-7.57005128888498,1.72087597574828,-1.66346429092734,2.23406025972978,0.790246514547617,3.67787400491194
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,-5.3033817690128,-7.60596726403783,2.11155201476478,-1.63072821607218,2.23036292092988,0.786580340273501,3.67414550158626
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,-5.32123232011089,-7.62381700383321,2.04129277805331,-1.57806061417373,2.22852526114788,0.784755965805343,3.67229455649041
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,-5.28569871763586,-7.58828440310646,2.0850155027556,-2.00136089050397,2.23218333712655,0.788386152751483,3.67598052150162
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,-5.20393816542446,-7.50652362239363,2.18908716264591,-2.30275433731506,2.24060033656415,0.796716957958427,3.68448371516987
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,-5.2024100923128,-7.504994276759,3.136989323351,-0.661704997653914,2.24075764702957,0.796872365235558,3.68464292882358
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,-4.93150147626106,-7.23408670784255,3.44174543466386,-1.89739392907183,2.26864686263872,0.824254750949525,3.71303897432792
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,-4.9812688404496,-7.28385335080749,3.72191457684844,-0.451473192802065,2.26352346431208,0.819249715962686,3.70779721266147
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,-4.5559532557534,-6.85853853914238,3.85742482412354,-0.548894503600702,2.30730840632094,0.861656990467939,3.75295982217394
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,-4.55076098109562,-6.85334569527194,4.28375784388068,0.838608574508205,2.30784293515779,0.862169581328303,3.75351628898729
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,-4.2833729596752,-6.58595805266925,4.45047348388446,0.882040182616246,2.33536971628931,0.888400020677663,3.78233941190097
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,-4.42199432754706,-6.72457908749247,4.70418563461593,0.562749464837191,2.32109906933479,0.874842215631612,3.76735592303796
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,-4.44623838254099,-6.74882347553503,4.13415303129892,-1.0508356493701,2.31860321783024,0.872462017704056,3.76474441795643
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,-4.70396993727099,-7.00655514064957,3.62293964549817,-1.07654121858781,2.29207054048722,0.846992611992631,3.7371484689818
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,-4.84112178629511,-7.14370675267786,3.78436683980728,-0.520698753099273,2.27795117601526,0.833315060282127,3.72258729174839
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,-4.75030937487442,-7.05289435224842,3.45529927359455,-0.295455584056064,2.28730003674553,0.842381026144697,3.73221904734637
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,-4.9148118823816,-7.21739670278834,3.62146068504176,-0.507475322298792,2.2703650054166,0.825930656128147,3.71479935470505
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,-5.03489765925633,-7.33748336698602,3.44180644279371,-0.445523950153361,2.25800254101195,0.813843617943151,3.70216146408075
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,-5.10556506626474,-7.40815048913333,3.41674513385425,-0.134113022309708,2.25072754703309,0.806699773267545,3.69475532079864
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,-5.03324400576721,-7.33582955905116,3.38302669139208,-1.57881843989252,2.25817277959415,0.814010513091288,3.702335046097
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,-4.91976258166695,-7.2223482225415,4.11730560463985,0.81504817068034,2.2698553460274,0.8254336591372,3.71427703291761
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,-4.85131640677627,-7.15390137186166,3.38301659521082,-0.236336796948605,2.27690167093566,0.832294952726322,3.72150838914501
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,-4.85702884805163,-7.15961342648012,3.35720708064701,-0.288612884189313,2.27631359253231,0.831723138564539,3.72090404650008
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,-4.83504383368058,-7.13762892667463,3.22093424047643,-0.163406024026275,2.27857688269598,0.83392301364547,3.72323075174649
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,-4.79137133869155,-7.09395594981989,3.43296748797675,-0.124883703334227,2.28307283283109,0.838286418641839,3.72785924702033
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,-4.89532771986784,-7.19791241187056,3.31703856135229,-1.11417831711625,2.27237084051048,0.827885564701754,3.7168561163192
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,-4.808616875403,-7.11120160071117,3.42740162774408,-1.22906185215304,2.28129745743457,0.836564427735934,3.72603048713321
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,-4.79272135338945,-7.09530608449596,3.35530341830135,-0.957197154437524,2.28293385293619,0.838151666973403,3.72771603889898
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,-4.90912704389427,-7.21171173032522,3.39830046531561,-0.259080322213195,2.27095024219713,0.826501214134482,3.71539927025978
"South Georgia","POB4","POB_1A",15,30,31.3,30.7,-7.62426730400682,-9.92778024510517,1.88593163477002,-3.23795464867334,1.99143483502045,0.537141046307045,3.44572862373386
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-8.14328067182118,-10.4447723837868,1.68214849352012,-3.03482879921886,1.93800399206696,0.478018297611155,3.39798968652277
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-10.0267857688806,-12.3293708618747,1.16529984428852,-4.36734698982516,1.74410288800315,0.253543393458999,3.2346623825473
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,-9.22850434260385,-11.5310894355979,1.18876174573003,-4.7598259933708,1.82628352566129,0.3505502317772,3.30201681954538
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,-7.86344453981787,-10.1648523166705,1.38711961425483,-4.33997378197045,1.96681226820972,0.510045062830593,3.42357947358885
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,-8.8681275015119,-11.1693357605802,1.60147756134316,-3.16324293515982,1.86338322211332,0.393449810969167,3.33331663325747
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,-8.16795634164152,-10.4691214127971,1.69543696079196,-2.51091078554902,1.93546370713269,0.475177486299156,3.39574992796623
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,-8.64062716358147,-10.9419459183845,1.74613200856014,-3.09590867221925,1.8868036879079,0.420241021895169,3.35336635392063
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,-8.73594639442915,-11.0366912859739,1.74654606008719,-2.79774751107341,1.87699086386578,0.409043426229916,3.34493830150165
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,-7.70925856862416,-10.0110727632161,1.51776251075295,-4.02080771026933,1.98268524359603,0.527541912052967,3.4378285751391
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,-7.76079425474586,-10.0636563046889,1.0695091657523,-3.72020860690166,1.97737980192068,0.521705550579093,3.43305405326226
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,-8.14979346411487,-10.4516689628459,1.30398832001771,-4.0907351639442,1.93733351996776,0.477268768503323,3.39739827143219
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,-8.47192350256875,-10.7757613989935,1.6848851129211,-2.89468792917664,1.90417121517451,0.439961758863315,3.3683806714857
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,-8.43868242579772,-10.7428172432742,1.39226442725818,-3.20268417007731,1.90759328262537,0.44383273682581,3.37135382842492
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,-7.86157655315339,-10.1648523166705,0.459178186256114,-5.26395478116473,1.96700457173849,0.51025767670596,3.42375146677102
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,-8.02729196389401,-10.3311982695916,2.30253512684576,-2.03940683683078,1.94994467572167,0.491335350326981,3.40855400111635
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,-8.01927956992571,-10.3220379001929,2.84062260112362,-1.60975224683198,1.9507695272387,0.49225306915898,3.40928598531842
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,-8.69151086491304,-10.9941316715551,1.20277502297217,-4.03768317187787,1.88156536607779,0.414268423024921,3.34886230913067
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,-9.0067140486884,-11.3059112955859,2.48912019947315,-2.25677429606802,1.84911615984316,0.377018880093006,3.32121343959331
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,-9.29372198091523,-11.5963070739093,3.74425149986195,-1.72207290080447,1.81956956874514,0.342726774452226,3.29641236303805
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,-7.70560541366311,-10.008848068194,2.27440522069546,-3.78208406418684,1.98306132475523,0.527955175837707,3.43816747367276
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,-8.49423867380405,-10.7950856718199,3.52899159149857,-0.90006623374796,1.90187393636881,0.43736039053714,3.36638748220048
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,-9.24596754961933,-11.5485526426134,3.16494517867112,-3.14840692324988,1.82448574177099,0.348457150835972,3.300514332706
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,-7.9832557159995,-10.2862131736748,3.56035429536306,-2.16182796771683,1.95447807310875,0.496375613245895,3.41258053297161
