"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,799.733333333333,109.8,44.0749361882692,241.2793604,5.105480906,229.113887064003,6.23929593172087,451.988478196286
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,888.225,144.5,34.1294327790279,477.955413,3.028332467,282.833845674668,59.467637010878,506.200054338459
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,1089.45333333333,127.466666666667,35.3166627339938,375.4268958,6.296867091,256.464106145322,33.3756088812487,479.552603409396
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,1213.32142857143,163.928571428571,29.0608493859517,457.3151082,6.7296966,312.911714637411,89.1434189874807,536.680010287342
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,1808.84285714286,79,24.5356882927706,143.4324445,2.745857023,181.431618326007,-41.2511621550183,404.114398807032
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,2110.62666666667,131.066666666667,50.8393361014687,346.3897576,2.28996156,262.037358335478,38.8960065856788,485.178710085277
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,2364.32142857143,110.714285714286,30.3984528235556,59.66146775,0.738292129,230.529316191662,7.64551083381215,453.413121549513
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,3056.76,46.7333333333333,17.6208750661038,76.30468085,2.226362168,131.478765362391,-91.2504415404319,354.207972265214
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,3452.74666666667,44.6666666666667,21.1648855643583,55.46225053,1.39598335,128.279305771746,-94.461500936042,351.020112479535
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,3631.13571428571,42.0714285714286,24.534008690338,56.20523213,1.1653151,124.261551216674,-98.4952920077338,347.018394441082
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,3940.82666666667,36.2666666666667,16.2413346859472,29.73641755,0.524097846,115.275050661384,-107.523583722151,338.073685044918
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,4208.64,25.2666666666667,16.8457992502865,46.8799998,0.996486006,98.245668969242,-124.65459635475,321.145934293234
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,4497.10769230769,28.3076923076923,21.7423726679213,46.78120576,0.804152565,102.953558639843,-119.915673944116,325.822791223803
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,4654.675,30.0833333333333,13.9379034117457,45.78783303,0.73313968,105.702473982922,-117.149675995351,328.554623961195
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,4745.8,22.2307692307692,16.9811358383052,38.5256522,0.466129212,93.5457184043245,-129.387764006376,316.479200815025
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,4810.63076923077,31.3076923076923,18.8829050350867,28.24261491,0.206348674,107.597935464973,-115.24288112162,330.438752051566
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,4936.93076923077,25.1538461538462,19.3814608747903,41.11180496,0.161053209,98.0710086441944,-124.830451122866,320.972468411255
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,5072.725,63.0833333333333,19.1428046455312,103.2608758,1.199696853,156.790619059347,-65.8834186551614,379.464656773856
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,5184.44166666667,29.5833333333333,22.8133068558017,33.50696137,0.982277396,104.928411178734,-117.9284716942,327.785294051667
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,5436.62307692308,38.1538461538462,19.0737435315591,41.49307617,0.629608913,118.196641553089,-104.587508370241,340.980791476419
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,5499.66923076923,34.8461538461538,18.6540708418929,42.17796203,1.220525248,113.07591838692,-109.734189135166,335.886025909007
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,5646.26923076923,25.4615384615385,10.2030664068487,275.8213156,3.694081689,98.5473549852333,-124.350854479263,321.44556444973
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,5947.94615384615,56.7692307692308,20.712934148151,40.30371929,0.993577198,147.015595185944,-75.6720439962547,369.703234368143
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,6370.75384615385,52.8461538461538,21.149649933455,84.65981172,0.742198205,140.942179337698,-81.7587937904916,363.643152465887
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,6433.53846153846,79.0769230769231,35.3611404851464,121.9300211,2.033316472,181.550704911266,-41.132267430422,404.233677252955
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,6500.14166666667,172.666666666667,34.6943362769339,397.1365916,5.745249531,326.439383643941,102.460723911075,550.418043376807
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,6564.375,121,46.6807338105445,77.89836317,1.455982628,246.45289387782,23.4514652840151,469.454322471626
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,6812.30714285714,31.2142857142857,8.43234223714832,48.62589017,0.777225072,107.453330325729,-115.388338070808,330.294998722265
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,7055.1,42.6428571428571,25.5150246622746,54.95773967,0.787834033,125.14619442146,-97.606977337605,347.899366180526
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,7160.46428571429,40.0714285714286,17.6959981817458,66.72545229,1.229024654,121.165299999921,-101.605018034165,343.935618034006
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,7263.93333333333,37.4,22.4556706169543,45.5523502,0.733053273,117.029593017544,-105.760239085587,339.819425120674
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,7451.67142857143,41.9285714285714,15.213679500898,63.73055929,1.280136996,124.040390415477,-98.717383070411,346.798163901366
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,7505.43333333333,52.4666666666667,18.0707603866683,57.48518576,0.642275568,140.354685517083,-82.3477759253122,363.057146959479
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,7531.69230769231,155.615384615385,53.6587030243595,302.9854865,3.615574304,300.0418572447,76.4567112115259,523.627003277875
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,7669.85,253.714285714286,67.7568373744599,266.7521665,1.25829967,451.911278189504,225.120224669139,678.702331709869
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,7695.93846153846,146.076923076923,40.6641970666694,230.5568311,5.020919187,285.275120672493,61.8796619134309,508.670579431555
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,7751.90714285714,76.6428571428571,26.5955668453255,45.81121632,1.295830968,177.782465106262,-44.8951338604009,400.460064072925
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,7831.4,55.6153846153846,24.3363187490715,55.07802735,0.576230328,145.229296407048,-77.4618760582311,367.920468872327
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,386.276923076923,31.8461538461538,19.3728596832706,73.97054275,2.614554557,108.431541561791,-114.404405873916,331.267488997497
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,621.707692307692,26,15.1712447303004,53.9884387,1.825000442,99.3809610820514,-123.511615593056,322.273537757158
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,928.807692307692,27.1538461538462,12.2871623646129,65.55518428,2.528396357,101.167259860947,-121.713483316572,324.048003038467
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,1082.7,25.1666666666667,18.0596654219151,59.93308415,2.067625201,98.0908564084043,-124.81046747106,320.992180287868
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,1469.79230769231,24.4615384615385,14.5064088400919,37.80142795,1.422170806,96.9992293768568,-125.909627501101,319.908086254815
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,1540.33333333333,25.25,20.0505044144213,47.42694669,1.668705887,98.219866875769,-124.680574705752,321.12030845729
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,1613.25833333333,43.5,17.8044938147649,119.7043062,3.353962903,126.47315922864,-96.2746540808459,349.220972538127
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,1994.20833333333,98.5833333333333,34.471222077483,86.51921621,2.579695536,211.749078156713,-11.0289800525468,434.527136365974
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,2065.98461538462,103.307692307692,46.6679487003386,206.5622145,7.321432352,219.062979268081,-3.75201518239993,441.877973718563
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,2386.005,55.1,18.4986485992896,115.6050883,3.979073084,144.431416285808,-78.2614389735779,367.124271545194
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,2436.8,61.1538461538462,18.252151260633,87.44930657,2.241839965,153.803530545749,-68.8736348268443,376.480695918342
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,2712.45833333333,69.75,21.7511755168229,86.14961589,3.732362338,167.111456448524,-55.5587438644893,389.781656761537
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,2912.56153846154,158.538461538462,57.4581229891466,212.8364779,6.240262071,304.56714748457,80.9194931289888,528.214801840152
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,3063.31538461538,31.1538461538462,24.2619254314456,45.25246798,1.310067389,107.359762294453,-115.482458401419,330.201982990326
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,3406.90833333333,31.5833333333333,13.4938257485908,44.65236078,1.695917806,108.024662395487,-114.813652859381,330.862977650355
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,3606.60833333333,86,69.661519311075,522.6884223,18.37039487,192.268497584642,-30.4376342145209,414.974629383806
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,3672.84615384615,38.6923076923077,12.4122561431878,41.27915274,1.450468949,119.030247649907,-103.749928068373,341.810423368188
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,4072.19090909091,31.2727272727273,12.8770408797278,33.03452813,0.73941359,107.543805198946,-115.297329999051,330.384940396943
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,4264.50833333333,12.8333333333333,16.0614350843783,32.69465354,1.005750752,78.9973072384272,-144.053150939853,302.047765416707
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,4460.44166666667,28.0833333333333,21.777629611947,32.37937778,1.327980381,102.606222766169,-120.265222697217,325.477668229555
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,4699.99090909091,47.2727272727273,24.2696967805159,34.06839062,0.82220759,132.31381493297,-90.4125352627464,355.040165128686
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,5048.06666666667,20.0833333333333,14.4124840665895,32.56708798,1.112713135,90.2212178991569,-132.737109474913,313.179545273226
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,5181.87272727273,26.7272727272727,21.0337391306962,38.34074029,1.269322192,100.506870615416,-122.378209751279,323.391950982111
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,5467.83076923077,37.1538461538462,22.6820272236491,34.08187302,0.01290412,116.648515944713,-106.143201451834,339.440233341259
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,5603.63333333333,43.5833333333333,13.9769832441075,43.07396664,1.527861292,126.602169696005,-96.1451321740999,349.34947156611
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,5955.025,60.9166666666667,23.8954477723776,44.78488634,0.345009785,153.436346907865,-69.2412654180899,376.113959233819
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,6277.73636363636,45.6363636363636,12.901726452477,33.56124216,0.847739154,129.780518482899,-92.9547162511324,352.515753216931
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,6466.25,25.75,17.2843860174436,32.52542874,0.446515521,98.9939296799572,-123.90125347519,321.889112835104
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,6808.05,40.9166666666667,17.3176648296332,33.53908928,0.965846864,122.473834740334,-100.290670032139,345.238339512808
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,6937.85454545455,36.4545454545455,18.6941896661162,45.7392364,1.679597989,115.56591062417,-107.231242991957,338.363064240296
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,7212.99166666667,40.9166666666667,19.3271280532799,48.95495609,1.700726208,122.473834740334,-100.290670032139,345.238339512808
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,7429.425,32.5833333333333,14.8902551008939,34.43938134,0.822585148,109.572788003863,-113.256607440086,332.402183447812
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,7841.69166666667,59.1666666666667,17.6111190772056,58.05521047,1.475241379,150.727127093206,-71.9542058919019,373.408460078314
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,8051.725,61.5,17.7635991439082,68.57980204,6.267342014,154.339420179418,-68.3371174370049,377.01595779584
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,8122.73846153846,69.4615384615385,21.2038337123871,99.68880033,3.736920476,166.6648817538,-56.0052608505285,389.335024358128
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,8271.9,58.6153846153846,23.914913274421,78.14911625,7.082454535,149.873673232178,-72.8089860921074,372.556332556463
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,8483.125,44.1666666666667,19.4086828429177,40.47458511,1.126634107,127.505242967558,-95.238526072281,350.249012007397
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,8623.30833333333,47.75,19.3020253294358,35.49509925,0.97946092,133.052693064241,-89.6711883922741,355.776574520755
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,8696.08461538462,41.8461538461538,18.8451857417492,39.76382213,1.304332882,123.912797645556,-98.8455147849251,346.671110076037
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,8805.21818181818,33.4545454545455,15.0556543289466,49.16188154,0.80734803,110.92153379904,-111.900288427732,333.743356025812
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,8943.06666666667,34,16.6132477258361,76.21539977,0.919658331,111.765965949063,-111.051208565815,334.583140463942
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,9234.5,44.5,14.4001262620727,42.00968918,0.654844747,128.021284837017,-94.7205025650659,350.7630722391
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,9367.74166666667,38.3333333333333,17.8393504433997,45.03243353,1.422926696,118.474510252028,-104.308307112448,341.257327616505
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,9437.28181818182,34.7272727272727,21.1096703389272,32.82676736,0.786494454,112.891875482428,-109.919214428598,335.702965393454
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,9717.925,75.9166666666667,36.4378882067786,390.1614629,9.747107964,176.658231033512,-46.0180438783305,399.334505945355
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,9857.625,39.8333333333333,12.762397418933,24.26747918,0.463228233,120.796698664593,-101.975288234663,343.568685563849
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,10071.1416666667,92.25,33.3851491208019,156.345027,4.457606356,201.944282636995,-20.7927647567251,424.681330030716
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,10256.1727272727,108.363636363636,56.7631442527151,80.49366959,2.03292089,226.890215735607,4.02969086858224,449.750740602633
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,10446.9,211.6,50.2575588565762,296.0413566,12.18262072,386.713073996733,161.576158186891,611.849989806574
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,10658.8916666667,40.4166666666667,20.8651877682915,126.2715705,4.249844111,121.699771936146,-101.068150701976,344.467694574269
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,10924.02,34.2,17.0499266860594,54.61148695,1.989134579,112.075591070739,-110.739897378375,334.891079519853
