"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,21852.6153846154,54853.3846153846,1.35769230769231,0.00066688592633308,0.00749499745702264,0.00096277511044742,0.00094154916969242,0.0819113194787141,0.00225405012301966,0.00546269429033275,0.0035821554762624,0.00011539646993855,0.00083459313396188,0.00993463693373097,0.0209906181926676,0.154831656189284,0.154831656307692,0.00037957879329612,0.0008477508823331,0.00031129924511952,0.00039692783949976,0.0161997260212862,0.00109648220524611,0.0010084594965731,0.00156070600330744,0.00023284036241377,0.00109774234415718,0.00246366649798826,0.00228588573706026,0.00395520833323205,0.00395520838904137,3630.013724,15132.67009,1399.073387,224.410619,11924.50104,4.871365568,5.051388454,32.86089404,47.12837952,9.181167207,187.3581473,6.169142495,16.0403886,38.11514411,145.2736329,25.04341363,2.580722118,189.5995666,0.035560969,0.107089435,0.059149609,0.325185819,0.080794271,2.023467991,0.09006948,1.60403886
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,21627.7142857143,54418.5,1.30714285714286,0.00066277262219635,0.00719484222081439,0.00101139775806221,0.00091484697841947,0.0830786842491913,0.00199673301523012,0.00552491933335858,0.00256255111110079,0.00005081817257851,0.00182669345963487,0.0125137615490749,0.0196908256763186,0.156616087821911,0.156616087928571,0.00018534056725723,0.00107950206253035,0.00064818219482022,0.00036807485758189,0.0164864077095991,0.0009625904441079,0.0009622334420477,0.00119342362815519,0.000006878167364215,0.00153567584237678,0.00237605986008786,0.00173236607245982,0.00237454823392013,0.00237454831253303,1910.49941,11158.13864,439.3035398,71.0193117,11671.94395,4.458688299,5.180870206,45.18632252,53.63556539,3.476749263,170.2979154,4.344509341,12.8914014,34.9621392,189.6883569,3.602289027,0.923251052,447.0354534,0.053058391,0.01916922,0.230450245,0.455902306,0.059800087,2.367141025,0.049527406,1.28914014
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,22420.3846153846,54877.8461538462,1.30923076923077,0.00043598449849414,0.00763074971579949,0.00109595941806068,0.00078919532412494,0.0466203633292619,0.00191149690099723,0.00520042077985441,0.00302681715095702,0.00009195518608804,0.00053033850557013,0.0134400461549087,0.0212964615227,0.157923344497355,0.157923344538462,0.00031424346706563,0.00080707169020956,0.00038024118530493,0.00054041417340072,0.00889870403923113,0.00091863255932463,0.0007979367614494,0.00120649251362007,0.00014832161152808,0.00056369930715228,0.00238814589914351,0.00247323264602957,0.00404264800298357,0.00404264812947451,1824.238565,11213.62735,512.3554916,81.69856209,3792.695713,1.647634055,4.609934349,15.18090345,12.9771423,3.653537431,172.0502391,2.975457077,12.83985868,12.03997453,155.8694202,0.973475434,0.196076549,111.8845235,0.040367034,0.152588827,0.054651252,0.138855423,0.035804667,1.169941626,0.015769923,1.283985868
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,19007.75,50652.4166666667,1.26166666666667,0.00239141141541148,0.0181499537936561,0.0064140020601899,0.00423028179802866,0.216055438950969,0.00432128956153372,0.00644476170763533,0.0050065599519892,0.00007947340116861,0.00480186086617195,0.0321605242456371,0.0229233507705796,0.179362516999302,0.179362517,0.00076460012130442,0.00169054726692683,0.00341480815029923,0.00064465560214348,0.0239254197868891,0.00143231275041005,0.00056298864917653,0.00136655200009387,0.0000992646236411,0.00204776348328311,0.00457755937493914,0.00322040686807957,0.00627649910634177,0.00627649902557456,6392.588844,21625.13237,2190.796475,370.2795254,14268.60462,5.815379919,9.34212645,26.73054531,30.15916633,19.34515712,233.1635452,13.66253525,27.24284566,82.46439609,80.01298978,19.71716827,2.554928725,18.54918601,0.034310742,0.155079299,0.269978508,0.476514828,0.118005458,1.935257425,0.028691324,2.724284566
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,18325.2857142857,48026.9285714286,1.32285714285714,0.00247700892270092,0.0179531271707878,0.00488142984551876,0.00377440217582845,0.189278806983401,0.0022990815996962,0.00580117794629657,0.00383691776834813,0.00010224519873813,0.00364011582922258,0.0293169660056046,0.0208113781006691,0.175135429235017,0.175135429214286,0.00109865700864389,0.00461840114155615,0.00131739944553209,0.001048389429551,0.0503058457373862,0.0018113262513533,0.00116949029569765,0.00134912776304112,0.00013332222732953,0.00186696934114048,0.00637675378484151,0.00312311472838656,0.00584518473324384,0.00584518484846346,4495.825694,17533.72021,1567.919211,262.5621361,10730.82606,4.010749764,8.272910832,24.02900522,26.45734265,13.39282812,213.4629871,10.06828333,20.22918999,27.8741193,187.6108062,16.30635979,3.413307769,209.2511082,0.016845149,0.435982401,0.396478586,0.203721538,0.081696252,1.280777922,0.220495405,2.022918999
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,17034.6923076923,47221.4615384615,1.31846153846154,0.00397878484987617,0.024977151680311,0.0109211999280522,0.00648706440643193,0.353837813182768,0.00319923874151743,0.00636756995107205,0.00307248838384208,0.00024693502021255,0.00748462775667367,0.0460609290965315,0.0229738549216488,0.194036148144367,0.194036148153846,0.00111843559165637,0.00233158703131239,0.00350118147612177,0.00143322808306281,0.0435910707502028,0.0023351643361116,0.00156323714430091,0.00141829395580044,0.00047900559649081,0.00244134948207862,0.00527480896009517,0.00431365763367555,0.00656161671276927,0.00656161686260183,7640.061698,25617.84304,2459.596002,478.1053801,19294.05726,8.019375617,8.373213228,34.81762093,40.93193485,22.50407206,261.5567621,15.26880059,35.44641495,169.6093697,222.8752345,18.44697001,5.880696175,55.95276604,0.147556511,0.165789622,0.045262907,0.151448159,0.393821261,2.354010859,0.138946085,3.544641495
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,18249.75,49947.5833333333,1.34,0.00243266554961242,0.0161106587692072,0.00530999028658975,0.00431214466066512,0.297153227686345,0.00332159190686278,0.00634482470893826,0.00368588336730495,0.00020375801379211,0.00332947184613448,0.0296386035524763,0.0237478128450121,0.181389239820159,0.181389239916667,0.0007130228831083,0.00220871589867173,0.00136564031897227,0.00079948053450205,0.0367695628602412,0.00198291613409601,0.00126177223452102,0.00155877009330476,0.00027873129338648,0.0023504793315931,0.00428182298507707,0.00348143826063411,0.00490081119955235,0.00490081117766475,7405.052803,23158.71471,2487.088223,488.9858648,21529.71781,9.69654668,9.940322624,43.85099046,64.61496501,26.16719666,242.5140453,20.70374755,35.28699525,51.83536962,264.0093477,6.715138201,11.83345793,161.4728836,0.224959883,0.090456936,0.526211885,0.594457678,0.423908586,1.406581463,0.211178225,3.528699525
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,20284.8461538462,53917.7692307692,1.32692307692308,0.00076351855557959,0.00852473171839306,0.00167788908916649,0.0012024424198528,0.198017442803497,0.00379120100418785,0.00564105573289096,0.00321697840911382,0.00009653965826747,0.00101745965908659,0.0108177463433578,0.0203484295712546,0.161036549306673,0.161036549230769,0.00038595388225181,0.0011861135760982,0.00056041860960144,0.00057158953104211,0.0183795606250698,0.00121146964062853,0.00082585985907457,0.00122569467697604,0.00016485116104194,0.0010133851529559,0.00221461937759402,0.00233168924597789,0.0028678781299499,0.00286787821750823,6938.306145,20268.84804,2279.040838,412.4972905,23564.0081,6.815172626,14.36379274,35.30719832,38.30523184,23.87451872,229.7243184,10.85448743,26.51036789,81.87201251,222.9573285,6.837122514,2.062486453,197.937668,0.16424566,0.176674651,0.748512604,0.597561617,0.272169513,3.744506391,0.051016091,2.651036789
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,19990.7857142857,51979.6428571429,1.34714285714286,0.00079461894177538,0.00884475299535807,0.00195298896924145,0.0013446162002136,0.141618778810196,0.00230732864202526,0.00521408190341286,0.00294575979604337,0.00015086727901786,0.00204115467919559,0.0129763221648661,0.0204906423024544,0.158320473302745,0.158320473214286,0.00027920369466851,0.00184253865089427,0.0005387414508112,0.00067778806869511,0.0324136393763857,0.00153763424193442,0.00108683977015834,0.00118711004376294,0.00020858438927599,0.00189070800548243,0.00443055941073254,0.00259756644880507,0.00539907005484139,0.00539907012543843,8950.558177,24808.64122,2482.192492,468.1176464,19367.63702,6.870330497,8.283716354,39.39945912,38.04452155,26.1051305,258.8993453,16.12641381,38.83837476,82.34513523,322.5123358,13.15562021,3.042764702,404.7836136,0.10580309,0.226973828,0.374294862,0.391858572,0.253219766,2.74433306,0.219319228,3.883837476
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,19331.5384615385,49434.8461538462,1.31,0.00091962197772041,0.00878359238149577,0.0024466815569205,0.00199649811577708,0.117977730480508,0.00223897302985097,0.00516418251776869,0.00289288797100339,0.00006443591486527,0.00318218349414364,0.0183544510572153,0.0226341731618279,0.162562439969913,0.162562439846154,0.00062361283343608,0.00186800746788024,0.00079336381935616,0.00102484050444962,0.0324035699526939,0.00155081323875834,0.00069596294678771,0.00125947400701525,0.00004909946807096,0.00177763327890506,0.0033907689573162,0.00329289615846893,0.00506227181830759,0.00506227187493313,2336.807871,10578.61869,931.8953279,132.2391605,28458.15526,4.4576731,6.187784978,33.54823181,28.66381491,6.326605247,150.1829657,3.63246372,15.22168904,32.71531019,76.16605456,16.21497871,0.978569787,623.2336001,0.104755318,0.173876758,0.301934086,0.447155513,0.032898347,1.697067512,0.041773333,1.522168904
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,16727.7142857143,44950.3571428571,1.34214285714286,0.00279778902926516,0.016523031664129,0.00519520428643835,0.00364496424990616,0.203397928917949,0.00198000812132997,0.0046775756861587,0.00318781486370296,0.00039600130419403,0.00512064349714146,0.0311278690399091,0.0236960771671907,0.177546194478344,0.1775461945,0.0006731147526524,0.00363436626413224,0.00167577591249467,0.00073925705631723,0.0578184176224581,0.00178838282716823,0.00116020938745229,0.00094771371476331,0.00057511510346115,0.00195378196097223,0.00718949674293934,0.00200323008655842,0.00721274517916155,0.00721274509635771,4675.210641,15306.70025,1260.681432,253.2933803,22717.61164,4.917649378,6.573395751,29.94669397,23.73971131,14.32868034,171.0846086,7.44121623,22.64753764,39.73929045,192.8644231,26.60037821,1.646406972,131.7621475,0.046225904,0.121607821,0.374333675,0.12582047,0.222094545,1.505544556,0.142871352,2.264753764
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,18842.0769230769,51003,1.31,0.00141605463948787,0.0127180389313493,0.00449872815691542,0.00276749760408167,0.237225867730317,0.00243831561497731,0.00534771228091786,0.00352376847989206,0.00005081817257851,0.00269806653752346,0.0230114685372783,0.0224558730212602,0.16819926314029,0.168199263153846,0.00048755239668188,0.00238818077574914,0.00129193432401913,0.00081196458117713,0.0597181629753572,0.0020868291678579,0.0012580377140875,0.00087991481895056,0.000006878167364215,0.00164033199103064,0.00498095873809013,0.00304991563623863,0.00880844976889403,0.00880844982485949,3450.956197,14483.51439,1130.676773,183.982931,10907.12191,2.854988022,7.039017163,21.79382396,16.6275996,11.48762934,184.4496706,5.635881127,18.64517078,49.34867362,260.703259,9.723820245,2.244591758,205.0538919,0.043966816,0.173863724,0.366136243,0.310936112,0.079264642,0.996028221,0.071012102,1.864517078
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,18627,49940.4615384615,1.29692307692308,0.00190805288138042,0.015184805769392,0.00536200600632088,0.00323935786696495,0.227364817165,0.00327306889916069,0.00596870605731284,0.00294182981907445,0.00005081817257851,0.00310322984019975,0.0241584188788349,0.0222283118832615,0.169681712703839,0.169681712692308,0.00069550055037629,0.00159849110438465,0.00286961064718514,0.00090186236660997,0.0232052499314018,0.00101887726111292,0.00121316464487507,0.00077587669239631,0.000006878167364215,0.0018645300164195,0.00470086195443514,0.00256373462255364,0.00535736352537117,0.00535736353296923,6847.805483,20434.06435,2039.268789,341.6514086,13769.49752,4.926755175,7.826063409,21.85564158,27.36166731,19.78681817,233.8952637,9.132377618,32.61245875,156.129965,433.2021643,17.53771158,8.404624652,214.8041612,0.130066337,0.230086264,0.240412057,0.601956681,0.316589091,1.450150635,0.043835413,3.261245875
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,21128.75,48795.75,1.3875,0.00114087654462153,0.00428825345056453,0.00077659190785271,0.0206601854916273,0.0579766911170927,0.00213439742297463,0.00513788375034457,0.00175798779379814,0.00125418441159089,0.00333784222607096,0.0132368244511816,0.0170709697052641,0.153299753757847,0.15329975375,0.00032605147309641,0.00149465707733334,0.00044200559035053,0.0132078671059336,0.0217325304019975,0.0015513637602532,0.00066296561125982,0.00166322522461988,0.0007988644571554,0.00270414403928797,0.0041964539235627,0.00512028085771119,0.00223801407621166,0.00223801385347654,6749.372655,20764.4876,8034.582758,614.0518172,32678.58936,16.33205694,26.27212126,24.69368632,74.45665889,4.612179656,138.036883,93.81158408,25.94707768,1924.888147,191.5470843,86.27648623,4.3370591,69.15812421,0.063835773,0.174368454,0.086063133,0.998541864,0.039321744,6.40274082,8.921202081,2.594707768
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,14967.4117647059,49334,1.34235294117647,0.00246865981622709,0.0192440153769128,0.0178473634970491,0.00826563730909536,1.03923653159656,0.0133712697928714,0.00735845776514169,0.00446789366632985,0.00086789447883287,0.00418944293279189,0.0366803998876221,0.0281976872741856,0.20387580165563,0.203875801529412,0.00200984282131423,0.0104929264690092,0.00967443830080077,0.00473254319988165,0.317761356003309,0.00322339542596456,0.0017034061739571,0.00160952030738384,0.00110746853429197,0.00207383539354596,0.00920917911845042,0.00552506046872621,0.0122903658319638,0.0122903659962809,8470.459825,24349.44729,10205.77283,553.5802331,48738.7654,18.68861595,39.93389191,26.74331214,81.89432683,6.928285046,172.0332159,130.2830932,32.36277494,2421.09846,711.6515767,252.6865249,15.06148595,1007.282625,0.079848366,0.141991361,0.313205083,1.376284175,0.072325223,8.636659734,7.874920915,3.236277494
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,17856.5333333333,63331.2666666667,1.37933333333333,0.00515249723312242,0.0263320615537237,0.0256870134689733,0.00756579801600833,1.42615643072949,0.0110439016235802,0.0083811104377823,0.0040339369866176,0.00108657368687104,0.00426174538452519,0.0368073180032945,0.0270926374040192,0.201586507426897,0.201586507466667,0.00256115031625131,0.0172051943130724,0.0161175316475147,0.00405825154715457,0.466889048504849,0.00363519163059225,0.00177855532128104,0.0020206439844944,0.00112571307293286,0.00326481017370685,0.018062795606926,0.00617126585398864,0.0220913685473882,0.0220913685909312,7270.581826,18719.29689,11837.89698,433.6021987,40886.55616,15.75984242,28.84382633,26.49605516,74.54857758,8.457485532,154.8814977,132.8980564,58.59664427,2083.787413,285.4615205,130.380681,7.251617097,685.9688045,0.167762212,0.280654365,0.302346615,0.647526893,0.069317299,4.521959852,7.845461046,5.859664427
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,21546.3571428571,63213.7142857143,1.38142857142857,0.00151940996370105,0.00715285310504335,0.00561408792778829,0.00217056903480565,0.564731041389849,0.00592758263530603,0.00659000009071861,0.00297173874858145,0.00014562337955116,0.00163182201640083,0.00914018555240717,0.0222079586291958,0.159645524915693,0.159645525071429,0.00131631104255287,0.00295837351486172,0.00234857997194002,0.00084116434736965,0.223576236701102,0.00292237739969814,0.00059436614568522,0.0015095390658685,0.00020649044529928,0.0015199018446613,0.00227000704335036,0.00290066951621562,0.00631906648979654,0.00631906653232497,2638.458059,7892.84278,3166.073488,145.6542648,18707.63044,5.990333136,14.90398608,12.73383553,27.27598299,2.597921886,65.34606485,43.42615035,17.48773645,863.5155109,163.3355729,44.73377847,1.71335692,91.41985794,0.045056322,0.05400101,0.0819318,0.458474537,0.063207346,2.211412383,1.823579953,1.748773645
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,18073.1428571429,50747.7142857143,1.39357142857143,0.00438182013314665,0.0192151267350612,0.0171801465332367,0.00408059461824014,0.486752658920329,0.00538694427056097,0.00730489195775422,0.00440735149979769,0.00034132069268921,0.00250715052948605,0.0254039474173694,0.0246070072474863,0.185652934753216,0.185652934857143,0.00491393033053836,0.0131247344121109,0.0122242432457428,0.00222543844128312,0.200492088212665,0.00309910047169715,0.00099521849177528,0.00175580532440862,0.00048604896836488,0.00263013820846716,0.0138683631832968,0.00469336951375849,0.0201604584100496,0.0201604584524328,7029.037339,23057.20465,9442.994519,372.8583737,35630.07615,14.56260068,31.14535059,25.82156005,65.36111894,4.555799076,143.4502871,114.5251759,28.19880436,1907.985918,434.2114875,253.226675,8.19883524,399.9479647,0.081466026,0.089369364,0.18436126,0.643115219,0.017626227,5.236474934,6.949966381,2.819880436
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,20860.6875,54932.3125,1.32875,0.00161418506198432,0.0103492260048917,0.00977539758204205,0.00224580723809251,0.276330438234369,0.00228989305403596,0.00643744447362932,0.00349259907928853,0.00047776024146848,0.00190188239476347,0.0118043374945414,0.0240124997361268,0.16004213391113,0.1600421338125,0.00235011661030621,0.0139253651255101,0.0113121278814973,0.00157067994161855,0.219079926714402,0.00199198254761464,0.00100410474256876,0.00117479693529841,0.00124193985879382,0.00205449493491221,0.0104874471982868,0.0032512208697682,0.0133615973076326,0.0133615973286676,3048.627916,8068.846686,3112.020149,137.6502423,13008.32214,5.221829427,13.60485991,19.18499137,28.74841778,4.22647584,73.24363877,41.3224873,19.1429554,1029.760485,203.0553031,70.38593935,3.767816255,299.9003674,0.034339306,0.037998077,0.141255927,0.45941447,0.084413495,2.496659877,1.733822103,1.91429554
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,21094.1333333333,53044.6,1.298,0.00053692404144344,0.00404138351281711,0.00378304972510089,0.00119666390353664,0.13027522169526,0.00228690098176482,0.00562377656321839,0.00274158611221743,0.00028053198166849,0.00222746632862634,0.00800656147824556,0.0233006503184156,0.157802914298179,0.157802914266667,0.00023085126931647,0.00099883974765121,0.00159474167182283,0.00050157367136345,0.0232624996877877,0.00128973045423512,0.00070714100867876,0.00133687582166356,0.00049229569416999,0.00188114540799969,0.00313763797160863,0.00286612899524664,0.0043095716994432,0.00430957165735743,2675.023484,7023.833905,3257.609478,116.7959682,9929.222192,4.215243411,10.86332373,10.81206248,28.98839799,2.954910964,66.66000584,46.13258291,19.77031081,971.5768425,194.9295095,97.329283,2.858430699,271.9387073,0.073672112,0.083331033,0.068603587,0.171941507,0.027519532,1.215205903,1.848216072,1.977031081
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,23650.5333333333,61225.3333333333,1.33533333333333,0.00026340267801569,0.00388206495099814,0.00203167310111019,0.00110617755274473,0.200572546895503,0.00220127425945473,0.00575601338282412,0.00277627084995093,0.00013739174167355,0.00100149184427301,0.00300183319393915,0.0221904064467966,0.150175610912022,0.1501756108,0.00019294254368509,0.00199923274224251,0.00100250831168365,0.00044309180862467,0.097608152176003,0.00145878264570982,0.00089260563450249,0.00105234690300156,0.00023954210285425,0.00124898166459729,0.00212663731546326,0.00265306853485306,0.00429598403091618,0.00429598407288064,458.1692768,1842.298409,338.8842864,22.55582026,4020.387316,1.572869736,7.487431173,3.298222114,11.6740324,0.811121884,28.31046928,11.60409855,15.96344101,273.1267857,30.56479527,6.962616026,0.666533592,67.74261464,0.017783884,0.034151641,0.016411823,0.10489905,0.025344872,0.190321941,0.079953569,1.596344101
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,21313.25,55199.625,1.315625,0.00060177211434521,0.00606185255673931,0.00790203388402626,0.0019037537768625,0.241380649084707,0.00499781165918493,0.00601346150643778,0.00297944869228983,0.00006426317964902,0.0016009257065489,0.0136937387182752,0.0248192572052141,0.160899842569679,0.160899842625,0.00044713816193174,0.00194421566534165,0.00302313862756182,0.00050042735236623,0.0264484314399348,0.00185832997281354,0.00077831129466969,0.00127516029008409,0.00005162425600875,0.00147241345152382,0.00451402147815299,0.00206582064107997,0.0051395298813883,0.00513952988573625,5071.624524,15295.91562,6877.170886,213.3189091,18207.37633,6.986589224,16.48989021,22.07333655,44.32511103,3.976518253,114.3906738,97.8771987,31.65256708,1576.918734,236.5896523,109.8412701,2.983821266,174.7467358,0.042150715,0.0599718,0.101494601,0.350471561,0.100787663,3.793152987,4.502392108,3.165256708
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,22599.8,56713.0666666667,1.3,0.00020714506478772,0.00296045237067083,0.00256110901762678,0.00102486821643884,0.166585397393274,0.00241765032786811,0.00590820727166801,0.00315387503535545,0.00010904449033319,0.00072667441343708,0.0049588117203072,0.0227976598313509,0.154267967038135,0.154267967,0.0001911012096465,0.0007132335993523,0.00082146896569221,0.00032598786466037,0.0266575457807686,0.00157593338309512,0.00084540344848856,0.0010906790867041,0.00024655843534487,0.00124833573111672,0.00287254624171592,0.00285334318020319,0.00427609604894762,0.00427609609282431,2197.636489,5707.668952,2119.195067,70.00844714,11359.78762,5.66932153,15.34618164,18.88934963,29.368275,3.67902566,64.93648567,51.11187666,18.16693615,660.9589888,140.4932862,42.49584384,1.304675757,111.3855993,0.032214672,0.095693995,0.052728105,0.129787204,0.046467408,2.106412572,2.214402619,1.816693615
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,16717.4666666667,50758.2666666667,1.342,0.00438517214605536,0.0298696608673843,0.0344106954959593,0.00632895216269874,0.798869921588664,0.00765461556525624,0.00836510848041639,0.00520466615660976,0.00178885614985461,0.00508123697633697,0.0506075167058601,0.0311765623901175,0.20471897720427,0.204718977266667,0.00468944668817973,0.0176220965880499,0.0218831603085428,0.00345879719662722,0.329617780474811,0.00213411134401289,0.00143642495350092,0.00260925238809835,0.00226944844340077,0.00377307746508538,0.0234471160096919,0.00495851088535446,0.0221467137533453,0.0221467138096942,12528.03678,27130.75859,12890.21714,417.5692893,33851.35179,18.88507004,39.37891077,37.94363653,93.54908632,7.20558062,171.3250337,160.3937624,42.20795768,3444.206884,382.1862963,60.8506047,3.445464021,363.6703835,0.046887685,0.297328055,0.232560971,0.215122776,0.087693813,4.492499717,6.916091616,4.220795768
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.192857142857,16771.3571428571,52420.3571428571,1.32714285714286,0.00405521946903795,0.0275392645016155,0.034901713549969,0.00564391956705288,0.782795913244387,0.00680313709743906,0.0077114454640983,0.00418829048801159,0.00132332077734995,0.0042458027836264,0.0427731950343242,0.0298953826299257,0.195298392066812,0.195298392071429,0.0027689681943059,0.0100003661188238,0.0133829905171012,0.00204672642214395,0.212447429459028,0.00301479277342905,0.00167780142988094,0.00137203544128868,0.00205702302454324,0.00303088021464266,0.0106720770435295,0.00428677808250958,0.0107338283489482,0.0107338283324855,3483.960682,10116.20827,4855.040059,141.6979167,14577.34124,7.044092268,18.00861913,18.73001453,40.14643479,2.109290233,69.55534929,63.51816441,30.87167578,1094.011884,157.5389463,57.8341097,2.177054306,114.825693,0.065492235,0.119944376,0.085063108,0.370308521,0.016655159,1.920119418,2.858527259,3.087167578
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.413333333333,17734.8666666667,51774.8666666667,1.346,0.00185189374193114,0.018039368252403,0.0218787531576268,0.00443632859444595,0.669462483039324,0.00747929205699986,0.00780235644139386,0.00479589998824201,0.00093979527202242,0.002868532539274,0.0360094929416395,0.0284273146861842,0.190547722707686,0.190547722666667,0.00089508726730299,0.00518968728023471,0.006704183762405,0.00164556626080404,0.173253277782061,0.00260177075390808,0.00140891241173926,0.00259017335113105,0.00113630610573293,0.00316056931434153,0.00899347059067599,0.00318571567397897,0.0147738968032532,0.0147738967690549,11659.94441,21714.33708,10403.61788,371.3797605,29657.04588,14.92378146,32.14134367,34.08990898,81.59730828,3.963633199,130.2536735,121.174026,45.92488524,3267.30311,194.8718454,155.4234859,1.61738766,109.2912388,0.147042894,0.246042698,0.311441985,0.230844804,0.075817522,4.448161977,5.750805569,4.592488524
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,772.55,15955.7857142857,48824.7857142857,1.31857142857143,0.00328676023422021,0.0210160428253157,0.0268418935665897,0.00506602904305311,0.798038336637644,0.00886490284316393,0.00791309932810532,0.00567748391005641,0.00066289224860513,0.00486542397612006,0.0468449471800855,0.0328901618579525,0.203191630477642,0.2031916305,0.00159547785739723,0.00708998712622852,0.00990945769650629,0.00152983325273973,0.234926506400487,0.00391601380019925,0.00133188714250026,0.00210152593262982,0.00114795459199941,0.00299872379007906,0.0111435447995869,0.00336577550795054,0.0120959682459877,0.012095968273224,7647.184074,20341.20911,9675.703494,341.5130418,27516.05179,16.64731905,38.36122731,29.17767688,79.93730908,4.206801091,131.8879867,116.499276,37.28461474,2267.931752,405.8746354,40.69163139,3.285768212,192.625989,0.147532673,0.176175431,0.034558641,0.565674037,0.021598758,3.844581339,5.014326643,3.728461474
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,799.733333333333,16688.2,50340.7333333333,1.35533333333333,0.00209314911490165,0.0183507745587482,0.0211237429105233,0.00490617310163085,0.719958909420408,0.00995840347512258,0.00794744075176974,0.00593169482375982,0.00111468263600453,0.00505489756372883,0.0410568174990383,0.0300931971612388,0.199006736488613,0.1990067366,0.00208509997676793,0.0090197839728362,0.0092116908891713,0.0027244706838375,0.229489513981909,0.00316231051903111,0.00193425398497228,0.00160992644624761,0.00164783079035523,0.00348753407368731,0.0149235361711642,0.00536520369928886,0.0192180486173298,0.0192180486859355,5002.720293,12514.93162,8232.043472,241.2793604,18335.53114,10.18252838,22.13806966,20.22360626,53.3476494,1.945757248,87.98899619,91.14020217,54.6526961,1430.900738,348.3525975,175.7847238,5.105480906,296.2920325,0.107644663,0.261153416,0.217514945,0.456586235,0.05221292,2.926433788,3.600436192,5.46526961
