"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","fit","lwr","upr"
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,-6.27459818381161,-0.31372990919058,-1.93369034297703,-0.0966845171488514,-1.71421420852811,-2.85119421835593,-0.57723419870029
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,-5.78070063969655,-0.289035031984827,-1.15084220129545,-0.0575421100647724,-1.64100048177086,-2.77680279592044,-0.505198167621284
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,-6.0778334714137,-0.303891673570685,0.894250724673022,0.0447125362336511,-1.68504646298934,-2.82153045464541,-0.548562471333275
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,-6.31497666703731,-0.315748833351865,-0.37701026710756,-0.018850513355378,-1.72019978037997,-2.85728596889119,-0.583113591868751
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,-5.71592545244599,-0.285796272622299,-0.310215806109098,-0.0155107903054549,-1.63139842378025,-2.76706290353407,-0.495733944026433
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,-6.12956789807193,-0.306478394903596,-0.521058010780046,-0.0260529005390023,-1.69271540206877,-2.82932636832895,-0.556104435808593
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,-5.54395532524188,-0.277197766262094,-0.619510999733577,-0.0309755499866789,-1.60590614495937,-2.74122341792817,-0.470588871990568
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,-5.39879658812632,-0.269939829406316,-0.797693363501543,-0.0398846681750771,-1.58438829729595,-2.71943368372928,-0.449342910862608
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,-6.01250185090389,-0.300625092545195,-0.309986448165701,-0.0154993224082851,-1.67536192118587,-2.81168907557315,-0.539034766798595
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,-6.05313698014899,-0.302656849007449,-0.738800128563374,-0.0369400064281687,-1.68138553738876,-2.81780978122901,-0.544961293548506
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,-5.81510178763493,-0.290755089381747,-1.23085774836306,-0.061542887418153,-1.64609999335035,-2.78197707782415,-0.510222908876552
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,-6.48194450062039,-0.324097225031019,-0.474173461579765,-0.0237086730789883,-1.74495053585721,-2.88249163711979,-0.607409434594629
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,-1.85816788545262,-0.0929083942726309,-1.43902390473434,-0.0719511952367169,-1.05953729231497,-2.19397995906253,0.0749053744325905
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,-6.39015305243857,-0.319507652621928,-1.16080591199793,-0.0580402955998964,-1.73134367733784,-2.86863152823065,-0.594055826445037
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,-1.16062642479351,-0.0580313212396754,-1.08636933701297,-0.0543184668506484,-0.956136069711097,-2.09182600183388,0.179553862411682
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,-7.42888909244599,-0.371444454622299,-1.39383359062671,-0.0696916795313357,-1.8853224478585,-3.02592523570764,-0.744719660009365
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,-1.54084704572095,-0.0770423522860475,-1.50177015296399,-0.0750885076481997,-1.01249870803507,-2.14745319025281,0.122455774182676
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,-7.57830868215768,-0.378915434107884,-1.159607720275,-0.0579803860137498,-1.90747191011779,-3.04863234636167,-0.766311473873913
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,-3.2268311726098,-0.16134155863049,-1.75389928174719,-0.0876949640873595,-1.26242337895901,-2.39572421796002,-0.129122539957994
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,-0.881346488594654,-0.0440673244297327,-1.29511657987911,-0.0647558289939553,-0.914736542255902,-2.05105138780533,0.22157830329353
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,-1.69350097674063,-0.0846750488370317,-1.58628191737705,-0.0793140958688523,-1.0351276182762,-2.16982429117301,0.0995690546206218
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,-1.95177903189041,-0.0975889515945207,-1.14635645882325,-0.0573178229411626,-1.07341389684235,-2.2077233177527,0.0608955240679905
"South Georgia","POB4","POB_1H",283,317.9,319.1,318.5,-3.16597578537255,-0.158298789268627,-1.54978014448862,-0.0774890072244308,-1.25340237906544,-2.38671718211564,-0.120087576015238
