"Site","depth","SH20_age","Ti","Ca","Sr","Ti_pred_cps","Ti_ppm_PLS_cps","Ti_upper_PLS_cps","Ti_lower_PLS_cps"
"HER42PB",232.7,2725.07,118,356,582,1977.18335658574,1977.18335658574,3791.111829633,163.254883538482
"HER42PB",232.8,2726.57,73,296,457,1538.66566414965,1538.66566414965,3352.59413719691,-275.262808897602
"HER42PB",232.9,2728.08,65,246,464,1607.74462092854,1607.74462092854,3421.6730939758,-206.183852118714
"HER42PB",233,2729.59,150,341,526,2029.03049721179,2029.03049721179,3842.95897025904,215.102024164531
"HER42PB",233.1,2731.1,132,298,375,1633.0398967442,1633.0398967442,3446.96836979146,-180.888576303053
"HER42PB",233.2,2732.6,50,335,503,1463.58551059551,1463.58551059551,3277.51398364276,-350.342962451751
"HER42PB",233.3,2734.11,52,260,445,1466.24513461447,1466.24513461447,3280.17360766172,-347.683338432788
"HER42PB",233.4,2735.62,72,272,561,1841.4840203383,1841.4840203383,3655.41249338556,27.5555472910478
"HER42PB",233.5,2737.13,86,279,583,1956.78516021578,1956.78516021578,3770.71363326304,142.856687168526
"HER42PB",233.6,2738.63,136,341,409,1660.08264945917,1660.08264945917,3474.01112250642,-153.845823588091
"HER42PB",233.7,2740.14,57,305,707,2072.32580608998,2072.32580608998,3886.25427913723,258.397333042719
"HER42PB",233.8,2741.65,124,355,399,1546.56505982905,1546.56505982905,3360.4935328763,-267.363413218211
"HER42PB",233.9,2743.16,109,354,535,1815.18721692609,1815.18721692609,3629.11568997334,1.25874387882982
"HER42PB",234,2744.66,65,308,566,1751.04287900842,1751.04287900842,3564.97135205568,-62.885594038838
"HER42PB",234.1,2746.17,96,422,664,1948.36265244825,1948.36265244825,3762.29112549551,134.434179400998
"HER42PB",234.2,2747.68,77,302,879,2617.26695289724,2617.26695289724,4431.1954259445,803.338479849984
"HER42PB",234.3,2749.19,85,257,682,2243.22508244843,2243.22508244843,4057.15355549569,429.296609401172
"HER42PB",234.4,2750.69,283,275,522,2830.77417074133,2830.77417074133,4644.70264378859,1016.84569769408
"HER42PB",234.5,2752.2,58,222,633,2044.12115178078,2044.12115178078,3858.04962482804,230.192678733525
"HER42PB",234.6,2753.71,79,183,401,1637.66166994258,1637.66166994258,3451.59014298983,-176.26680310468
"HER42PB",234.7,2755.22,75,189,509,1879.37591754046,1879.37591754046,3693.30439058771,65.4474444932011
"HER42PB",234.8,2756.72,90,219,371,1551.85633035949,1551.85633035949,3365.78480340675,-262.072142687766
"HER42PB",234.9,2758.23,44,164,279,1182.4694860538,1182.4694860538,2996.39795910106,-631.458986993454
"HER42PB",235,2759.74,58,199,223,1048.20703426036,1048.20703426036,2862.13550730762,-765.721438786894
"HER42PB",235.1,2761.25,40,234,340,1186.32426461175,1186.32426461175,3000.252737659,-627.60420843551
"HER42PB",235.2,2762.76,81,198,337,1458.0602742947,1458.0602742947,3271.98874734196,-355.868198752554
"HER42PB",235.3,2764.26,24,179,615,1902.11370580309,1902.11370580309,3716.04217885035,88.1852327558333
"HER42PB",235.4,2765.77,47,249,529,1673.53577584248,1673.53577584248,3487.46424888974,-140.392697204775
"HER42PB",235.5,2767.28,49,178,724,2309.66737988056,2309.66737988056,4123.59585292782,495.738906833308
"HER42PB",235.6,2768.79,19,173,575,1786.00762889273,1786.00762889273,3599.93610193999,-27.9208441545277
"HER42PB",235.7,2770.29,76,226,537,1886.80741928673,1886.80741928673,3700.73589233398,72.8789462394684
"HER42PB",235.8,2771.8,74,197,694,2327.98284570649,2327.98284570649,4141.91131875374,514.054372659231
"HER42PB",235.9,2773.31,53,171,579,1976.08136259422,1976.08136259422,3790.00983564148,162.152889546966
"HER42PB",236,2774.82,60,306,526,1627.51182954465,1627.51182954465,3441.44030259191,-186.416643502607
"HER42PB",236.1,2776.32,89,241,893,2828.16072817334,2828.16072817334,4642.0892012206,1014.23225512609
"HER42PB",236.2,2777.83,131,279,791,2716.93217242935,2716.93217242935,4530.8606454766,903.003699382092
"HER42PB",236.3,2779.34,127,422,554,1830.39072020138,1830.39072020138,3644.31919324864,16.4622471541229
"HER42PB",236.4,2780.85,83,319,666,2077.24059357442,2077.24059357442,3891.16906662167,263.312120527161
"HER42PB",236.5,2782.35,114,311,837,2685.94486601096,2685.94486601096,4499.87333905822,872.016392963703
"HER42PB",236.6,2783.86,75,298,973,2852.44536009904,2852.44536009904,4666.37383314629,1038.51688705178
"HER42PB",236.7,2785.37,173,312,877,3091.22446511876,3091.22446511876,4905.15293816601,1277.2959920715
"HER42PB",236.8,2786.88,242,319,745,3101.48991384072,3101.48991384072,4915.41838688797,1287.56144079346
"HER42PB",236.9,2788.38,124,343,609,2100.80978001983,2100.80978001983,3914.73825306708,286.881306972569
"HER42PB",237,2789.89,145,389,693,2337.0575247534,2337.0575247534,4150.98599780065,523.129051706141
"HER42PB",237.1,2791.4,106,379,805,2437.19274056578,2437.19274056578,4251.12121361304,623.264267518526
"HER42PB",237.2,2792.91,184,451,1564,4630.52297949689,4630.52297949689,6444.45145254414,2816.59450644963
"HER42PB",237.3,2794.41,130,533,1622,4345.34372872622,4345.34372872622,6159.27220177347,2531.41525567896
"HER42PB",237.4,2795.92,120,283,1167,3604.97136588584,3604.97136588584,5418.8998389331,1791.04289283859
"HER42PB",237.5,2797.43,78,328,1016,2921.2347885741,2921.2347885741,4735.16326162135,1107.30631552684
"HER42PB",237.6,2798.94,94,349,882,2625.73733864295,2625.73733864295,4439.66581169021,811.808865595695
"HER42PB",237.7,2800.44,129,350,678,2288.52211033177,2288.52211033177,4102.45058337903,474.593637284512
"HER42PB",237.8,2801.95,92,356,767,2311.06045832818,2311.06045832818,4124.98893137544,497.131985280923
"HER42PB",237.9,2803.46,81,328,717,2179.36068993567,2179.36068993567,3993.28916298292,365.43221688841
"HER42PB",238,2804.97,84,362,494,1566.89672931861,1566.89672931861,3380.82520236587,-247.031743728642
"HER42PB",238.1,2806.48,60,318,565,1704.03130378296,1704.03130378296,3517.95977683021,-109.897169264299
"HER42PB",238.2,2807.98,76,256,565,1902.04943214024,1902.04943214024,3715.9779051875,88.1209590929832
"HER42PB",238.3,2809.49,71,272,605,1947.76116905492,1947.76116905492,3761.68964210218,133.832696007662
"HER42PB",238.4,2811,134,217,660,2515.72099039319,2515.72099039319,4329.64946344044,701.79251734593
"HER42PB",238.5,2812.51,75,261,672,2158.63630592426,2158.63630592426,3972.56477897152,344.707832877005
"HER42PB",238.6,2814.01,100,351,776,2384.60590673241,2384.60590673241,4198.53437977966,570.67743368515
"HER42PB",238.7,2815.52,84,275,651,2126.10063948522,2126.10063948522,3940.02911253248,312.172166437967
"HER42PB",238.8,2817.03,45,303,636,1833.98354498604,1833.98354498604,3647.9120180333,20.0550719387836
"HER42PB",238.9,2818.54,93,393,578,1768.78983079287,1768.78983079287,3582.71830384013,-45.1386422543853
"HER42PB",239,2820.04,158,429,726,2413.7845350985,2413.7845350985,4227.71300814576,599.856062051245
"HER42PB",239.1,2821.55,106,403,657,2017.73085393809,2017.73085393809,3831.65932698534,203.802380890829
"HER42PB",239.2,2823.06,122,342,707,2340.55221595,2340.55221595,4154.48068899726,526.623742902749
"HER42PB",239.3,2824.57,102,338,690,2201.24914916947,2201.24914916947,4015.17762221673,387.320676122216
"HER42PB",239.4,2826.07,99,354,601,1930.54581768067,1930.54581768067,3744.47429072793,116.617344633414
"HER42PB",239.5,2827.58,39,257,650,1923.73623768497,1923.73623768497,3737.66471073223,109.807764637715
"HER42PB",239.6,2829.09,93,290,528,1833.32339725014,1833.32339725014,3647.25187029739,19.3949242028789
"HER42PB",239.7,2830.6,115,378,723,2277.97615951458,2277.97615951458,4091.90463256183,464.047686467321
"HER42PB",239.8,2832.1,73,298,568,1816.13721635339,1816.13721635339,3630.06568940064,2.20874330613105
"HER42PB",239.9,2833.61,112,667,1042,2534.05978188648,2534.05978188648,4347.98825493374,720.131308839223
"HER42PB",240,2835.12,187,405,756,2684.64259147001,2684.64259147001,4498.57106451727,870.714118422756
"HER42PB",240.1,2836.57,91,337,820,2475.40493249622,2475.40493249622,4289.33340554348,661.476459448963
"HER42PB",240.2,2838.02,71,355,647,1900.08694907782,1900.08694907782,3714.01542212507,86.1584760305595
"HER42PB",240.3,2839.47,44,293,506,1518.04814584657,1518.04814584657,3331.97661889383,-295.880327200686
"HER42PB",240.4,2840.92,107,370,791,2423.61746617013,2423.61746617013,4237.54593921739,609.688993122873
"HER42PB",240.5,2842.38,188,457,867,2874.48517761736,2874.48517761736,4688.41365066462,1060.55670457011
"HER42PB",240.6,2843.83,150,425,804,2577.33276455924,2577.33276455924,4391.2612376065,763.404291511988
"HER42PB",240.7,2845.28,136,442,904,2726.53091273621,2726.53091273621,4540.45938578347,912.602439688956
"HER42PB",240.8,2846.73,121,360,813,2570.47473939959,2570.47473939959,4384.40321244685,756.546266352335
"HER42PB",240.9,2848.18,127,414,968,2893.98113315415,2893.98113315415,4707.90960620141,1080.05266010689
"HER42PB",241,2849.63,177,443,834,2759.86222739754,2759.86222739754,4573.7907004448,945.933754350283
"HER42PB",241.1,2851.08,114,536,1031,2759.72892983856,2759.72892983856,4573.65740288582,945.800456791308
"HER42PB",241.2,2852.54,159,849,1273,3025.00028396719,3025.00028396719,4838.92875701445,1211.07181091994
"HER42PB",241.3,2853.99,120,350,905,2816.907417221,2816.907417221,4630.83589026825,1002.97894417374
"HER42PB",241.4,2855.44,96,355,805,2429.91066727407,2429.91066727407,4243.83914032132,615.982194226812
"HER42PB",241.5,2856.89,101,364,703,2180.73510067728,2180.73510067728,3994.66357372454,366.806627630026
"HER42PB",241.6,2858.34,87,382,529,1633.98307289032,1633.98307289032,3447.91154593757,-179.945400156941
"HER42PB",241.7,2859.79,95,348,640,2019.74490496445,2019.74490496445,3833.67337801171,205.816431917194
"HER42PB",241.8,2861.24,114,385,513,1727.82946415434,1727.82946415434,3541.7579372016,-86.0990088929161
"HER42PB",241.9,2862.7,77,432,566,1583.06702018737,1583.06702018737,3396.99549323462,-230.861452859889
"HER42PB",242.1,2865.6,119,469,691,2048.7287322219,2048.7287322219,3862.65720526916,234.800259174642
"HER42PB",242.2,2867.05,128,371,676,2239.29143449344,2239.29143449344,4053.2199075407,425.362961446185
"HER42PB",242.3,2868.5,122,233,543,2127.43963414936,2127.43963414936,3941.36810719662,313.511161102108
"HER42PB",242.4,2869.95,96,267,516,1861.16828758556,1861.16828758556,3675.09676063282,47.2398145383054
"HER42PB",242.5,2871.4,46,247,641,1955.78229927427,1955.78229927427,3769.71077232152,141.853826227009
"HER42PB",242.6,2872.86,85,299,668,2129.79821713561,2129.79821713561,3943.72669018287,315.869744088352
"HER42PB",242.7,2874.31,67,264,561,1830.41801113904,1830.41801113904,3644.3464841863,16.4895380917826
"HER42PB",242.8,2875.76,66,179,589,2053.94479404182,2053.94479404182,3867.87326708907,240.016320994559
"HER42PB",242.9,2877.21,27,145,596,1932.64494390937,1932.64494390937,3746.57341695663,118.716470862113
"HER42PB",243,2878.66,33,204,388,1327.32232045506,1327.32232045506,3141.25079350232,-486.606152592193
"HER42PB",243.1,2880.11,57,235,350,1297.91416147267,1297.91416147267,3111.84263451993,-516.014311574588
"HER42PB",243.2,2881.56,37,251,408,1311.47544711458,1311.47544711458,3125.40392016184,-502.453025932676
"HER42PB",243.3,2883.02,30,238,312,1056.1380764421,1056.1380764421,2870.06654948936,-757.790396605154
"HER42PB",243.4,2884.47,61,224,343,1321.33327268839,1321.33327268839,3135.26174573564,-492.59520035887
"HER42PB",243.5,2885.92,60,229,405,1463.92661735872,1463.92661735872,3277.85509040597,-350.001855688539
"HER42PB",243.6,2887.37,59,251,257,1042.99402614651,1042.99402614651,2856.92249919376,-770.934446900748
"HER42PB",243.7,2888.82,11,248,349,1032.82303152229,1032.82303152229,2846.75150456954,-781.105441524968
"HER42PB",243.8,2890.27,52,254,303,1117.66967935249,1117.66967935249,2931.59815239975,-696.258793694767
"HER42PB",243.9,2891.72,62,251,342,1273.86470927824,1273.86470927824,3087.7931823255,-540.063763769017
"HER42PB",244,2893.18,25,280,280,871.197845177726,871.197845177726,2685.12631822498,-942.730627869531
"HER42PB",244.1,2894.63,31,244,315,1057.78337708079,1057.78337708079,2871.71185012804,-756.14509596647
"HER42PB",244.2,2896.08,56,220,383,1404.1698723701,1404.1698723701,3218.09834541736,-409.758600677152
"HER42PB",244.3,2897.53,57,202,428,1556.75896883535,1556.75896883535,3370.6874418826,-257.169504211909
"HER42PB",244.4,2898.98,30,196,347,1222.76192200798,1222.76192200798,3036.69039505524,-591.166551039277
"HER42PB",244.5,2900.43,0,136,286,1024.11622278516,1024.11622278516,2838.04469583242,-789.812250262092
"HER42PB",244.6,2901.88,32,133,181,929.56215849386,929.56215849386,2743.49063154112,-884.366314553396
"HER42PB",244.7,2903.33,21,183,289,1053.31937197574,1053.31937197574,2867.247845023,-760.609101071516
"HER42PB",244.8,2904.79,5,234,273,835.188885566574,835.188885566574,2649.11735861383,-978.739587480682
"HER42PB",244.9,2906.24,43,190,124,736.379595537168,736.379595537168,2550.30806858442,-1077.54887751009
"HER42PB",245,2907.69,25,188,316,1133.16703719706,1133.16703719706,2947.09551024432,-680.761435850196
"HER42PB",245.1,2909.14,30,186,169,790.416616008456,790.416616008456,2604.34508905571,-1023.5118570388
"HER42PB",245.2,2910.59,16,162,205,853.596602562829,853.596602562829,2667.52507561009,-960.331870484428
"HER42PB",245.3,2912.04,12,189,206,785.27846391832,785.27846391832,2599.20693696558,-1028.65000912894
"HER42PB",245.4,2913.49,24,217,213,813.234273130078,813.234273130078,2627.16274617733,-1000.69419991718
"HER42PB",245.5,2914.95,5,160,194,772.428904471697,772.428904471697,2586.35737751895,-1041.49956857556
"HER42PB",245.6,2916.4,13,153,516,1642.57516387674,1642.57516387674,3456.503636924,-171.353309170513
"HER42PB",245.7,2917.85,53,191,320,1282.8604100395,1282.8604100395,3096.78888308675,-531.06806300776
"HER42PB",245.8,2919.3,15,208,441,1360.85895780033,1360.85895780033,3174.78743084759,-453.069515246924
"HER42PB",245.9,2920.75,32,151,357,1341.99114031485,1341.99114031485,3155.91961336211,-471.937332732408
"HER42PB",246,2922.2,20,187,206,830.456477084754,830.456477084754,2644.38495013201,-983.471995962502
"HER42PB",246.1,2923.65,23,217,255,914.445042774973,914.445042774973,2728.37351582223,-899.483430272283
"HER42PB",246.2,2925.11,36,177,420,1474.05252292173,1474.05252292173,3287.98099596899,-339.875950125528
"HER42PB",246.3,2926.56,35,188,378,1342.05669703253,1342.05669703253,3155.98517007979,-471.871776014727
"HER42PB",246.4,2928.01,41,219,381,1323.21187351849,1323.21187351849,3137.14034656575,-490.716599528762
"HER42PB",246.5,2929.46,30,177,330,1214.96631952705,1214.96631952705,3028.89479257431,-598.962153520207
"HER42PB",246.6,2930.91,9,146,261,988.872770756096,988.872770756096,2802.80124380335,-825.055702291161
"HER42PB",246.7,2932.36,41,167,513,1754.11753544629,1754.11753544629,3568.04600849355,-59.8109376009666
"HER42PB",246.8,2933.81,27,165,264,1054.50115523688,1054.50115523688,2868.42962828414,-759.427317810378
"HER42PB",246.9,2935.27,0,175,323,1045.45075321625,1045.45075321625,2859.37922626351,-768.477719831007
"HER42PB",247,2936.72,30,217,287,1031.789443951,1031.789443951,2845.71791699826,-782.139029096257
"HER42PB",247.1,2938.17,25,182,325,1167.10320184991,1167.10320184991,2981.03167489717,-646.825271197346
"HER42PB",247.2,2939.62,46,240,307,1122.69069626556,1122.69069626556,2936.61916931282,-691.237776781697
"HER42PB",247.3,2941.07,21,198,296,1043.20805165148,1043.20805165148,2857.13652469874,-770.720421395777
"HER42PB",247.4,2942.52,236,233,471,2535.93374574611,2535.93374574611,4349.86221879336,722.005272698849
"HER42PB",247.5,2943.97,28,187,380,1312.69698321409,1312.69698321409,3126.62545626134,-501.231489833169
"HER42PB",247.6,2945.43,16,232,541,1574.81126692708,1574.81126692708,3388.73973997434,-239.117206120176
"HER42PB",247.7,2946.88,21,396,372,868.194314983132,868.194314983132,2682.12278803039,-945.734158064125
"HER42PB",247.8,2948.33,40,253,328,1120.65737055274,1120.65737055274,2934.5858436,-693.271102494514
"HER42PB",247.9,2949.78,35,218,414,1377.56422617292,1377.56422617292,3191.49269922018,-436.364246874334
"HER42PB",248,2951.23,21,298,326,933.579423892076,933.579423892076,2747.50789693933,-880.349049155181
"HER42PB",248.1,2952.68,40,250,324,1116.09334182436,1116.09334182436,2930.02181487162,-697.835131222898
"HER42PB",248.2,2954.13,32,263,370,1167.0233727856,1167.0233727856,2980.95184583286,-646.905100261653
"HER42PB",248.3,2955.59,39,238,388,1295.30919891839,1295.30919891839,3109.23767196565,-518.619274128863
"HER42PB",248.4,2957.04,28,240,260,910.333352578258,910.333352578258,2724.26182562551,-903.595120468999
"HER42PB",248.5,2958.49,64,276,376,1323.95345676111,1323.95345676111,3137.88192980836,-489.975016286151
"HER42PB",248.6,2959.94,31,241,340,1126.68184489234,1126.68184489234,2940.61031793959,-687.246628154919
"HER42PB",248.7,2961.39,16,218,551,1626.13056622261,1626.13056622261,3440.05903926986,-187.79790682465
"HER42PB",248.8,2962.84,34,270,209,756.552537266146,756.552537266146,2570.4810103134,-1057.37593578111
"HER42PB",248.9,2964.29,27,213,452,1441.64111733763,1441.64111733763,3255.56959038488,-372.287355709632
"HER42PB",249,2965.75,58,252,294,1129.68260497375,1129.68260497375,2943.61107802101,-684.245868073504
"HER42PB",249.1,2967.2,25,217,426,1357.98683512943,1357.98683512943,3171.91530817669,-455.941637917827
"HER42PB",249.2,2968.65,36,269,454,1389.40659841258,1389.40659841258,3203.33507145984,-424.521874634677
"HER42PB",249.3,2970.1,17,309,356,968.423672001133,968.423672001133,2782.35214504839,-845.504801046124
"HER42PB",249.4,2971.55,42,256,580,1763.81878589679,1763.81878589679,3577.74725894404,-50.1096871504703
"HER42PB",249.5,2973,0,247,556,1502.03440911024,1502.03440911024,3315.9628821575,-311.894063937018
"HER42PB",249.6,2974.45,37,236,318,1111.33203596248,1111.33203596248,2925.26050900974,-702.596437084778
"HER42PB",249.7,2975.91,17,187,286,1017.56206736989,1017.56206736989,2831.49054041715,-796.366405677368
"HER42PB",249.8,2977.36,47,209,414,1456.46870475268,1456.46870475268,3270.39717779994,-357.459768294572
"HER42PB",249.9,2978.81,41,191,351,1299.19099531656,1299.19099531656,3113.11946836381,-514.7374777307
"HER42PB",250,2980.26,62,241,404,1449.48489188507,1449.48489188507,3263.41336493232,-364.44358116219
"HER42PB",250.1,2981.25,47,334,523,1500.5559718674,1500.5559718674,3314.48444491466,-313.372501179852
"HER42PB",250.2,2982.23,79,258,204,999.405096001799,999.405096001799,2813.33356904906,-814.523377045457
"HER42PB",250.3,2983.22,69,212,476,1721.98792550769,1721.98792550769,3535.91639855495,-91.9405475395645
"HER42PB",250.4,2984.21,13,263,626,1717.0392676026,1717.0392676026,3530.96774064986,-96.8892054446533
"HER42PB",250.5,2985.2,24,271,275,870.054894882378,870.054894882378,2683.98336792963,-943.873578164878
"HER42PB",250.6,2986.18,68,276,380,1354.81897834941,1354.81897834941,3168.74745139667,-459.109494697848
"HER42PB",250.7,2987.17,40,271,601,1778.80573735213,1778.80573735213,3592.73421039939,-35.1227356951267
"HER42PB",250.8,2988.16,67,259,343,1287.46390801336,1287.46390801336,3101.39238106062,-526.464565033892
"HER42PB",250.9,2989.15,40,262,488,1509.26150804514,1509.26150804514,3323.1899810924,-304.666965002116
"HER42PB",251,2990.14,81,341,516,1646.05843242927,1646.05843242927,3459.98690547653,-167.870040617984
"HER42PB",251.1,2991.12,51,371,348,1009.29957041778,1009.29957041778,2823.22804346504,-804.628902629474
"HER42PB",251.2,2992.11,34,271,506,1507.05358627815,1507.05358627815,3320.98205932541,-306.874886769104
"HER42PB",251.3,2993.1,44,285,381,1216.24939897091,1216.24939897091,3030.17787201817,-597.679074076344
"HER42PB",251.4,2994.09,47,270,438,1404.03442217385,1404.03442217385,3217.96289522111,-409.894050873408
"HER42PB",251.5,2995.07,79,270,498,1721.88790188435,1721.88790188435,3535.81637493161,-92.0405711629019
"HER42PB",251.6,2996.06,76,276,650,2080.24567992128,2080.24567992128,3894.17415296854,266.317206874026
"HER42PB",251.7,2997.05,52,272,688,2059.53527416817,2059.53527416817,3873.46374721543,245.606801120918
"HER42PB",251.8,2998.04,50,283,437,1392.91964442306,1392.91964442306,3206.84811747032,-421.008828624195
"HER42PB",251.9,2999.02,66,261,399,1420.42684488359,1420.42684488359,3234.35531793085,-393.501628163664
"HER42PB",252,3000.01,64,254,503,1686.50587685904,1686.50587685904,3500.4343499063,-127.422596188214
"HER42PB",252.1,3001,44,197,274,1108.54751480889,1108.54751480889,2922.47598785615,-705.380958238368
"HER42PB",252.2,3001.99,61,186,244,1141.08474789564,1141.08474789564,2955.0132209429,-672.843725151615
"HER42PB",252.3,3002.97,32,167,443,1530.14555018516,1530.14555018516,3344.07402323242,-283.782922862098
"HER42PB",252.4,3003.96,59,199,404,1511.8975311122,1511.8975311122,3325.82600415946,-302.030941935056
"HER42PB",252.5,3004.95,16,186,389,1275.15364184058,1275.15364184058,3089.08211488784,-538.774831206673
"HER42PB",252.6,3005.94,15,183,425,1366.73400368538,1366.73400368538,3180.66247673263,-447.194469361881
"HER42PB",252.7,3006.92,26,141,629,2018.48198028493,2018.48198028493,3832.41045333219,204.553507237678
"HER42PB",252.8,3007.91,41,215,389,1350.90236235878,1350.90236235878,3164.83083540604,-463.026110688476
"HER42PB",252.9,3008.9,65,249,546,1809.89743345399,1809.89743345399,3623.82590650125,-4.031039593267
"HER42PB",253,3009.89,20,235,594,1724.23434635746,1724.23434635746,3538.16281940472,-89.6941266897979
"HER42PB",253.1,3010.87,79,198,536,1951.79861020837,1951.79861020837,3765.72708325563,137.870137161113
"HER42PB",253.2,3011.86,35,175,761,2336.39945006541,2336.39945006541,4150.32792311266,522.470977018149
"HER42PB",253.3,3012.85,21,150,551,1778.27105393662,1778.27105393662,3592.19952698388,-35.6574191106347
"HER42PB",253.4,3013.84,51,190,421,1530.20241457726,1530.20241457726,3344.13088762451,-283.726058470001
"HER42PB",253.5,3014.82,43,247,508,1603.31851842127,1603.31851842127,3417.24699146852,-210.609954625991
"HER42PB",253.6,3015.81,28,207,526,1645.41779268258,1645.41779268258,3459.34626572983,-168.510680364679
"HER42PB",253.7,3016.8,37,189,592,1892.66939629061,1892.66939629061,3706.59786933786,78.740923243349
"HER42PB",253.8,3017.79,60,242,314,1209.2752087969,1209.2752087969,3023.20368184416,-604.653264250356
"HER42PB",253.9,3018.78,58,212,598,1974.02194940921,1974.02194940921,3787.95042245647,160.093476361952
"HER42PB",254,3019.76,37,207,495,1613.53763482187,1613.53763482187,3427.46610786913,-200.390838225387
"HER42PB",254.1,3020.75,59,193,392,1492.636715512,1492.636715512,3306.56518855925,-321.291757535261
"HER42PB",254.2,3021.74,7,263,409,1136.23799315373,1136.23799315373,2950.16646620099,-677.690479893525
"HER42PB",254.3,3022.73,41,210,227,949.806873241254,949.806873241254,2763.73534628851,-864.121599806002
"HER42PB",254.4,3023.71,47,296,490,1487.49795644141,1487.49795644141,3301.42642948866,-326.43051660585
"HER42PB",254.5,3024.7,45,186,485,1668.65237225839,1668.65237225839,3482.58084530565,-145.276100788864
"HER42PB",254.6,3025.69,32,217,454,1465.19847816202,1465.19847816202,3279.12695120927,-348.729994885239
"HER42PB",254.7,3026.68,31,180,443,1500.83119852537,1500.83119852537,3314.75967157262,-313.09727452189
"HER42PB",254.8,3027.66,0,204,341,1037.21711384952,1037.21711384952,2851.14558689678,-776.711359197738
"HER42PB",254.9,3028.65,0,170,233,826.744910680628,826.744910680628,2640.67338372788,-987.183562366628
"HER42PB",255,3029.64,12,162,229,893.660387978599,893.660387978599,2707.58886102586,-920.268085068657
"HER42PB",255.1,3030.63,26,187,267,1016.0801839395,1016.0801839395,2830.00865698676,-797.848289107758
"HER42PB",255.2,3031.61,15,225,268,891.061034744605,891.061034744605,2704.98950779186,-922.867438302652
"HER42PB",255.3,3032.6,32,249,396,1258.87370465489,1258.87370465489,3072.80217770214,-555.05476839237
"HER42PB",255.4,3033.59,40,242,342,1176.54069857665,1176.54069857665,2990.46917162391,-637.387774470606
"HER42PB",255.5,3034.58,0,230,123,436.719473434932,436.719473434932,2250.64794648219,-1377.20899961232
"HER42PB",255.6,3035.56,39,207,288,1099.53378262133,1099.53378262133,2913.46225566858,-714.394690425931
"HER42PB",255.7,3036.55,40,176,343,1301.58593524374,1301.58593524374,3115.514408291,-512.342537803515
"HER42PB",255.8,3037.54,16,171,76,510.108964191748,510.108964191748,2324.037437239,-1303.81950885551
"HER42PB",255.9,3038.53,44,159,251,1120.82139474149,1120.82139474149,2934.74986778875,-693.107078305768
"HER42PB",256,3039.51,9,170,335,1131.77896108927,1131.77896108927,2945.70743413653,-682.149511957984
"HER42PB",256.1,3040.5,19,193,494,1543.69441372105,1543.69441372105,3357.6228867683,-270.23405932621
"HER42PB",256.2,3041.49,22,198,402,1316.90933331383,1316.90933331383,3130.83780636109,-497.019139733423
"HER42PB",256.3,3042.48,23,181,368,1267.5202133078,1267.5202133078,3081.44868635506,-546.408259739456
"HER42PB",256.4,3043.46,0,231,204,640.051582701223,640.051582701223,2453.98005574848,-1173.87689034603
"HER42PB",256.5,3044.45,41,227,393,1338.760202842,1338.760202842,3152.68867588925,-475.16827020526
"HER42PB",256.6,3045.44,82,221,390,1554.80891837439,1554.80891837439,3368.73739142165,-259.119554672864
"HER42PB",256.7,3046.43,48,263,351,1201.82382538373,1201.82382538373,3015.75229843098,-612.10464766353
"HER42PB",256.8,3047.41,43,278,376,1211.39396239886,1211.39396239886,3025.32243544612,-602.534510648395
"HER42PB",256.9,3048.4,67,247,418,1499.72804086307,1499.72804086307,3313.65651391033,-314.200432184184
"HER42PB",257,3049.39,35,223,408,1353.083873266,1353.083873266,3167.01234631326,-460.844599781253
"HER42PB",257.1,3050.38,11,236,412,1214.68888994168,1214.68888994168,3028.61736298894,-599.239583105578
"HER42PB",257.2,3051.37,72,207,352,1432.70321133649,1432.70321133649,3246.63168438374,-381.22526171077
"HER42PB",257.3,3052.35,26,254,546,1598.4717741748,1598.4717741748,3412.40024722205,-215.456698872458
"HER42PB",257.4,3053.34,16,180,424,1374.95273442579,1374.95273442579,3188.88120747304,-438.975738621469
"HER42PB",257.5,3054.33,60,232,264,1101.17816338743,1101.17816338743,2915.10663643469,-712.750309659826
"HER42PB",257.6,3055.32,53,214,380,1392.15819000899,1392.15819000899,3206.08666305625,-421.770283038268
"HER42PB",257.7,3056.3,12,181,206,800.128409025136,800.128409025136,2614.05688207239,-1013.80006402212
"HER42PB",257.8,3057.29,0,203,230,757.889318507434,757.889318507434,2571.81779155469,-1056.03915453982
"HER42PB",257.9,3058.28,23,180,317,1140.1837901173,1140.1837901173,2954.11226316456,-673.744682929953
"HER42PB",258,3059.27,23,206,388,1271.7779255662,1271.7779255662,3085.70639861345,-542.150547481059
"HER42PB",258.1,3060.25,0,161,359,1162.63298044413,1162.63298044413,2976.56145349139,-651.295492603127
"HER42PB",258.2,3061.24,12,246,338,1013.85362376575,1013.85362376575,2827.78209681301,-800.074849281506
"HER42PB",258.3,3062.23,8,205,456,1368.14319422477,1368.14319422477,3182.07166727203,-445.785278822484
"HER42PB",258.4,3063.22,111,222,454,1865.38934050634,1865.38934050634,3679.31781355359,51.4608674590804
"HER42PB",258.5,3064.2,42,266,438,1385.54344042118,1385.54344042118,3199.47191346843,-428.385032626081
"HER42PB",258.6,3065.19,69,211,344,1389.46314991255,1389.46314991255,3203.39162295981,-424.465323134705
"HER42PB",258.7,3066.18,32,261,540,1601.37808015847,1601.37808015847,3415.30655320573,-212.550392888784
