"Location","Site","label","ID","section_depth","field_depth","depth","SH20_age","surface","validity","qc","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc","Total_scatter","cps_sum2"
"Bird Island","BI10","BI10.06","ACE_ITRAX_2034",7.3,207.3,203.3,3083.9,7.27,1,TRUE,23191,83062,1.53,0.0613999181334425,0.518889504225759,0.0890900772916616,0.0541763983530375,48.1700416556307,0.107148876742674,0.079458717584455,0.504442464664949,0.564638462834991,39.0997086513689,6.7949242734343,0.00692765922242538,0.000209222658294617,38121,96.0510558821456
"Bird Island","BI10","BI10.06","ACE_ITRAX_2035",7.4,207.4,203.4,3085.3,7.28,1,TRUE,23003,76930,1.37,0.0467957883790459,0.517353438190563,0.0922916937475627,0.0649941505264526,42.8129468347849,0.116989470947615,0.0909918107370337,0.478356947874691,0.860522552970233,43.5590796828285,7.28454439100481,0.00777285504690017,0.000217384195494026,39114,95.9328570012338
"Bird Island","BI10","BI10.06","ACE_ITRAX_2036",7.5,207.5,203.5,3086.8,7.28,1,TRUE,22610,75057,1.36,0.027978736160518,0.578227213984039,0.0879331707901995,0.0359726607778089,42.2319037531476,0.0199848115432271,0.0452989061646482,0.470309231650612,0.811383348655022,44.2024061713098,7.4783164794756,0.00787500555341347,0.000225406651580179,38790,95.9978148958641
"Bird Island","BI10","BI10.06","ACE_ITRAX_2037",7.6,207.6,203.6,3088.3,7.28,1,TRUE,21596,70075,1.42,0.0470924009989297,0.657866571530503,0.0827684623617553,0.0542276132714948,39.293613985016,0,0,0.596503745986443,0.821976453799501,46.572957545487,7.87870139136639,0.00843560180139232,0.000241411367550141,38157,96.014385182987
"Bird Island","BI10","BI10.06","ACE_ITRAX_2038",7.7,207.7,203.7,3090,7.28,1,TRUE,21921,69418,1.41,0.0316920683396237,0.600708749891959,0.0878734622144112,0.0201676798524878,36.6043389322654,0,0.100838399262439,0.929153821775332,1.2042985969057,47.9616237863378,8.11461004350457,0.00851440152429217,0.000243725897864617,38927,95.6640636677719
"Bird Island","BI10","BI10.06","ACE_ITRAX_2039",7.8,207.8,203.8,3091.5,7.27,1,TRUE,23412,78051,1.46,0.0230618441788062,0.544515765332923,0.088403736018757,0.0422800476611446,43.1102740515817,0,0.0679043189709293,0.709792315281034,0.898130709407951,43.3319239984113,7.27601183841334,0.00763020320450982,0.000215132959948356,39500,96.1001439614223
"Bird Island","BI10","BI10.06","ACE_ITRAX_2040",7.9,207.9,203.9,3093.1,7.26,1,TRUE,23813,77752,1.43,0.0295812326371026,0.709949583290462,0.100318962856261,0.0655931680214014,41.5950715094146,0,0.0180059676921494,0.67908221010392,0.760109064718592,44.7872723531227,7.1676612820249,0.00803647449365202,0.000205831240330382,40396,95.9208876396161
"Bird Island","BI10","BI10.06","ACE_ITRAX_2041",8,208,204,3094.6,7.26,1,TRUE,22117,68611,1.4,0.0408097826879072,0.756438471965137,0.141376747168821,0.0670446429872761,36.992610514349,0.0131174301496845,0.0437247671656148,0.507207299121132,1.05230939645246,48.3027502878547,7.70721895905904,0.00913440814823273,0.000232558430918169,38429,95.63397526554
"Bird Island","BI10","BI10.06","ACE_ITRAX_2042",8.1,208.1,204.1,3096.3,7.25,1,TRUE,20692,62343,1.41,0.017644322538216,0.612739200872592,0.085013554047768,0.060953114222928,33.0125274690021,0,0.059349084901272,0.386571066519096,1.02337070721653,52.0699998395971,8.47408690630865,0.00985614231300342,0.000261046359013883,37745,95.8123724538982
"Bird Island","BI10","BI10.06","ACE_ITRAX_2043",8.2,208.2,204.2,3097.9,7.22,1,TRUE,20151,60581,1.47,0.0346643337019858,0.650368927551543,0.0528218418315974,0.0231095558013238,32.9129595087569,0,0.0924382232052954,0.698238721711428,0.803882405374622,52.2341988412208,8.29633053267526,0.0103927972226862,0.00026217704881416,36670,95.8096678661023
