"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","coh_inc","coh_inc_sd","dry_mass_pc","dry_mass_err","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,0.1501756108,0.00429598407288064,15.96344101,1.596344101,16.6180768669382,2.04121552398859,31.1949382098877
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,0.160899842625,0.00513952988573625,31.65256708,3.165256708,21.0515102694467,6.48890366301949,35.6141168758739
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,0.154267967,0.00427609609282431,18.16693615,1.816693615,18.3098706446284,3.74084894665136,32.8788923426055
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,0.204718977266667,0.0221467138096942,42.20795768,4.220795768,39.1664874873496,24.4513405960812,53.8816343786179
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.192857142857,0.195298392071429,0.0107338283324855,30.87167578,3.087167578,35.2719859736483,20.6179845589988,49.9259873882979
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.413333333333,0.190547722666667,0.0147738967690549,45.92488524,4.592488524,33.3080433093124,18.6790388122103,47.9370478064144
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,772.55,0.2031916305,0.012095968273224,37.28461474,3.728461474,38.5350772117185,23.8308835720371,53.2392708513999
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,799.733333333333,0.1990067366,0.0192180486859355,54.6526961,5.46526961,36.8050280385028,22.1287876367006,51.4812684403051
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,888.225,0.218104391583333,0.00928985768977189,54.98885363,5.498885363,44.7000626567694,29.8719025753165,59.5282227382224
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,1089.45333333333,0.194959698466667,0.0115298927532115,40.20040958,4.020040958,35.1319689015568,20.4798796983033,49.7840581048102
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,1213.32142857143,0.231535365142857,0.0197150725475098,52.07309242,5.207309242,50.2524721699797,35.2807235146163,65.2242208253431
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,1808.84285714286,0.163122270928571,0.00391810276153579,21.37694093,2.137694093,21.9702695835416,7.40807095855617,36.532468208527
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,2110.62666666667,0.176164447933333,0.0140538069357017,27.74511597,2.774511597,27.3619492970991,12.7845256774491,41.9393729167491
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,2364.32142857143,0.150520748928571,0.00258724462945239,17.98223463,1.798223463,16.7607581267855,2.18467219731613,31.3368440562549
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,3056.76,0.148592771333333,0.00348841416857201,13.12565828,1.312565828,15.9637257230202,1.3830389205629,30.5444125254775
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,3452.74666666667,0.145892130733333,0.00256106966412763,12.56793451,1.256793451,14.8472718417921,0.259037886457806,29.4355057971265
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,3631.13571428571,0.149229965142857,0.00331263857893249,13.46785804,1.346785804,16.227143780846,1.6480501387505,30.8062374229415
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,3940.82666666667,0.149304916066667,0.00273273465683978,12.25687847,1.225687847,16.2581287441134,1.67921779087979,30.8370396973469
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,4208.64,0.146391761066667,0.0028543143326219,13.92959389,1.392959389,15.0538206972119,0.467079908179725,29.640561486244
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,4497.10769230769,0.144297710153846,0.00251063402377569,12.11978687,1.211978687,14.1881330269946,-0.405159895491135,28.7814259494803
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,4654.675,0.144591799083333,0.00390588017756653,13.01429456,1.301429456,14.309710376736,-0.282615767801103,28.9020365212731
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,4745.8,0.147728606076923,0.00305842526360649,11.60860149,1.160860149,15.6064769078534,1.02351501905382,30.189438796653
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,4810.63076923077,0.147029775230769,0.00354092844079092,12.0714856,1.20714856,15.3175778923715,0.732679891186393,29.9024758935565
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,4936.93076923077,0.146626676230769,0.00370455560448162,10.34845519,1.034845519,15.1509354138909,0.56488147815041,29.7369893496315
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,5072.725,0.153631200916667,0.00669488555972763,15.67137024,1.567137024,18.0466294102444,3.47658231614888,32.61667650434
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,5184.44166666667,0.144629064583333,0.00213539541234044,10.15673365,1.015673365,14.325116059414,-0.267088666285016,28.9173207851129
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,5436.62307692308,0.144808216692308,0.00309369685332711,11.97580925,1.197580925,14.39917814209,-0.192446280233625,28.9908025644135
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,5499.66923076923,0.144329003307692,0.00368322543450346,13.98620881,1.398620881,14.201069721743,-0.392119605143176,28.7942590486291
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,5646.26923076923,0.145862529307692,0.00295799615054013,19.24399494,1.924399494,14.8350345131573,0.246710712899876,29.4233583134147
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,5947.94615384615,0.145546949846154,0.00390302391201723,11.79816971,1.179816971,14.7045729053929,0.115281679748438,29.2938641310373
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,6370.75384615385,0.147650222923077,0.00378966674999802,14.89672027,1.489672027,15.5740730491784,0.990898286702315,30.1572478116545
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,6433.53846153846,0.174344314153846,0.021207440292505,41.8734204,4.18734204,26.609499888443,12.0360070810162,41.1829926958699
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,6500.14166666667,0.244724512083333,0.0158939837623451,35.95890476,3.595890476,55.7049097478572,40.5635583413621,70.8462611543522
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,6564.375,0.156258563333333,0.00831119650334346,11.78728762,1.178728762,19.1327898447278,4.56651115400563,33.69906853545
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,6812.30714285714,0.148631763142857,0.00291178878178021,11.99071198,1.199071198,15.979845067845,1.39925781329883,30.5604323223911
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,7055.1,0.148796514642857,0.00348724845227319,12.08109258,1.208109258,16.0479538904751,1.46778429329134,30.6281234876589
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,7160.46428571429,0.148729542285714,0.00402436727332548,17.63820882,1.763820882,16.0202672934258,1.43992849396305,30.6006060928885
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,7263.93333333333,0.145198940866667,0.00497026688050518,14.89020858,1.489020858,14.5607048261488,-0.0296735727654092,29.151083225063
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,7451.67142857143,0.147714315571429,0.00306665194958535,6.903208584,0.690320858,15.6005691649558,1.01756854662194,30.1835697832897
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,7505.43333333333,0.1494778174,0.00322628841479236,15.13364658,1.513364658,16.3296067351756,1.75111343828996,30.9081000320612
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,7531.69230769231,0.162081096846154,0.00809058643454158,19.85120557,1.985120557,21.5398447260657,6.97756386210944,36.102125590022
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,7669.85,0.203764710214286,0.0231883329602613,30.50661116,3.050661116,38.7719902875523,24.0637338339919,53.4802467411127
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,7695.93846153846,0.155197158153846,0.00720108352652281,32.25214894,3.225214894,18.6940013838738,4.12634732202827,33.2616554457193
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,7751.90714285714,0.147301620928571,0.00347428904196046,17.3303958,1.73303958,15.4299598155367,0.845825194835562,30.0140944362379
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,7831.4,0.146971235461538,0.00256725011752279,16.59501019,1.659501019,15.2933773554455,0.708313261912412,29.8784414489785
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,386.276923076923,0.148017348461538,0.00225338228546777,13.4102451,1.34102451,15.7258439780139,1.14365691222659,30.3080310438012
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,621.707692307692,0.148379162307692,0.00343725876994278,12.34589333,1.234589333,15.8754190354357,1.29418211993972,30.4566559509317
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,928.807692307692,0.147539399,0.00345193697805811,13.79694563,1.379694563,15.5282580677062,0.944780480030126,30.1117356553822
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,1082.7,0.147500188333333,0.00348399282668989,13.10608249,1.310608249,15.5120482466045,0.928462997578833,30.0956334956302
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,1469.79230769231,0.147061792538462,0.00302661957659096,14.61049746,1.461049746,15.3308139547488,0.746006539362995,29.9156213701346
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,1540.33333333333,0.146726371916667,0.00333175427167377,15.61380337,1.561380337,15.1921499447924,0.606384563699548,29.7779153258853
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,1613.25833333333,0.150084062666667,0.00408597906088967,18.93835055,1.893835055,16.5802305615916,2.00316001049712,31.1573011126862
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,1994.20833333333,0.150540635166667,0.00466289060701396,19.02491136,1.902491136,16.7689791643072,2.19293727191444,31.3450210567
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,2065.98461538462,0.159710844076923,0.00806957703242545,25.06461337,2.506461337,20.5599742821053,5.99679028923064,35.12315827498
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,2386.005,0.1534259359,0.00374335937555709,22.31134245,2.231134245,17.9617721639532,3.39137924831172,32.5321650795947
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,2436.8,0.154355480923077,0.00467110928501703,18.0088382,1.80088382,18.3460491939255,3.77716281726572,32.9149355705853
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,2712.45833333333,0.156329377833333,0.00531087188110397,19.1959703,1.91959703,19.1620647965197,4.595870774891,33.7282588181484
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,2912.56153846154,0.196528091461538,0.0167026906163183,29.96977482,2.996977482,35.7803478255849,21.1192362011955,50.4414594499742
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,3063.31538461538,0.152334579,0.00212565619235869,14.71602085,1.471602085,17.5106015613895,2.93824490657552,32.0829582162035
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,3406.90833333333,0.1492863875,0.00385431554303618,13.88321811,1.388321811,16.2504689725136,1.67151294913561,30.8294249958916
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,3606.60833333333,0.154840936583333,0.00981574419181998,26.92078395,2.692078395,18.5467381919569,3.97857787217786,33.114898511736
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,3672.84615384615,0.147072530230769,0.00261493173203894,13.15041361,1.315041361,15.3352529527597,0.750475876809045,29.9200300287103
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,4072.19090909091,0.151061059363636,0.00310654703478612,14.68590832,1.468590832,16.9841242726904,2.40921000549147,31.5590385398894
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,4264.50833333333,0.144091433583333,0.0041940128598042,5.7020243,0.57020243,14.102857600951,-0.49112250871708,28.6968377106191
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,4460.44166666667,0.148645353,0.00280537117979865,15.19207832,1.519207832,15.9854631603644,1.40491053832792,30.566015782401
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,4699.99090909091,0.149408722545455,0.00179067952886374,14.54897049,1.454897049,16.301042690582,1.72238312272137,30.8797022584427
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,5048.06666666667,0.14924339475,0.00370761331731671,11.93101203,1.193101203,16.2326956254781,1.65363479023138,30.8117564607247
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,5181.87272727273,0.149864645090909,0.00410748239768003,12.40622005,1.240622005,16.4895225999085,1.91194460741359,31.0671005924035
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,5467.83076923077,0.151085723230769,0.00303389517938546,11.60857847,1.160857847,16.9943203980789,2.41945838397471,31.569182412183
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,5603.63333333333,0.151307792,0.00280050119071352,14.63049159,1.463049159,17.0861243720351,2.51172799601545,31.6605207480547
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,5955.025,0.151296956333333,0.00243657615364441,16.49151474,1.649151474,17.0816448710952,2.50722597678393,31.6560637654064
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,6277.73636363636,0.150367749272727,0.00353647547390178,16.76312487,1.676312487,16.6975075559418,2.12108048108769,31.273934630796
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,6466.25,0.146149678083333,0.00407717798357642,14.71041861,1.471041861,14.9537427800234,0.366284007529325,29.5412015525175
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,6808.05,0.146265786916667,0.00346487217706028,14.23024007,1.423024007,15.00174256112,0.414629439249886,29.5888556829902
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,6937.85454545455,0.145364724454545,0.00357283032703789,12.86272892,1.286272892,14.6292403173691,0.0393824828192404,29.2190981519189
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,7212.99166666667,0.146602392416667,0.00397330080738038,13.34984985,1.334984985,15.1408964037001,0.554771916725135,29.7270208906751
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,7429.425,0.14751623075,0.00304776983911739,12.87690544,1.287690544,15.5186802354564,0.935139067113175,30.1022214037996
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,7841.69166666667,0.147510019833333,0.00310003986207934,16.5338397,1.65338397,15.5161126216766,0.932554392618835,30.0996708507343
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,8051.725,0.148416220333333,0.00322533520745793,20.85704986,2.085704986,15.8907389475179,1.30959804560168,30.471879849434
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,8122.73846153846,0.148242751153846,0.00476426850131171,21.27476357,2.127476357,15.8190262069512,1.2374337770736,30.4006186368287
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,8271.9,0.148421200230769,0.00301258052210435,20.8846796,2.08846796,15.8927976538191,1.3116696358478,30.4739256717903
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,8483.125,0.148284218083333,0.00307110328363074,17.1925594,1.71925594,15.8361687746695,1.25468476300635,30.4176527863326
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,8623.30833333333,0.150538667083333,0.00253849927553242,14.91983588,1.491983588,16.7681655520566,2.19211930455543,31.3442117995577
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,8696.08461538462,0.149889080230769,0.00257517368237041,14.59814053,1.459814053,16.4996241686752,1.92210310723408,31.0771452301164
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,8805.21818181818,0.148365123181818,0.00429931441671118,16.90937719,1.690937719,15.8696152137161,1.28834186100323,30.450888566429
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,8943.06666666667,0.150340892583333,0.0029546358752135,16.28053307,1.628053307,16.6864049104766,2.10991752645801,31.2628922944952
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,9234.5,0.1494940935,0.00257635042815955,15.06361518,1.506361518,16.3363353295011,1.75788107706955,30.9147895819326
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,9367.74166666667,0.150237827166667,0.00401572418434481,18.80299972,1.880299972,16.6437973215745,2.06707731257229,31.2205173305767
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,9437.28181818182,0.148558147909091,0.00304499836940874,17.11379224,1.711379224,15.9494122833213,1.36863686082577,30.5301877058169
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,9717.925,0.14935951475,0.00933066996011605,29.20476316,2.920476316,16.2807000229118,1.70192152692147,30.8594785189022
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,9857.625,0.149262991333333,0.00283192975708359,12.99938484,1.299938484,16.2407969187493,1.66178389839654,30.8198099391021
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,10071.1416666667,0.159933655166667,0.00898733438763406,27.21596234,2.721596234,20.6520851338512,6.08902839781107,35.2151418698913
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,10256.1727272727,0.173548203636364,0.018686599573878,19.68051247,1.968051247,26.2803851305855,11.7084276652334,40.8523425959376
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,10446.9,0.2580959261,0.00797590344950623,61.00575571,6.100575571,61.2326971463044,45.8914388584981,76.5739554341106
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,10658.8916666667,0.1492118735,0.00416942217324344,25.27742393,2.527742393,16.2196646350147,1.64052674698338,30.7988025230459
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,10924.02,0.1493862622,0.00573355243399105,16.55729191,1.655729191,16.2917575084453,1.7130437101872,30.8704713067033
