"Location","Site","Section","sample","min_depth","max_depth","midpoint","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,-4.79423047713661,0.000827737,4.33270035602076,1.933172921,4.81655880083681,4.01638919345637,5.61672840821725
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-5.36079848558951,0.000469715,3.54530030860516,0.973343211,4.70216570244626,3.90194549041009,5.50238591448244
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-5.68654312976319,0.00033913,3.87074465554362,0.295823984,4.63639612390457,3.83597322925892,5.43681901855022
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,-6.51724679901407,0.000147773,4.26103587895191,0.693696694,4.46867262883909,3.66716000778969,5.27018524988849
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-5.84287076398653,0.00029005,4.04143999956154,0.823351056,4.60483274196971,3.80426760142833,5.40539788251108
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-6.13070960309193,0.000217504,3.95854497480659,0.990931332,4.54671654735378,3.74581325998979,5.34761983471777
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-6.43205291839474,0.000160914,3.59719041508339,0.116935077,4.48587372707012,3.68451067725924,5.28723677688101
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,-6.66918493489601,0.000126943,4.18563224565495,0.581975022,4.43799550999738,3.63619472877521,5.23979629121955
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,-6.9242485482492,9.84e-05,4.35756618917752,0.162916633,4.38649680801837,3.58415067098788,5.18884294504885
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,-5.55481710103699,0.000386878,4.35835444934548,0.573784212,4.66299231066389,3.86266663468556,5.46331798664223
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,-6.33272575255709,0.000177718,4.24929113110277,0.531498179,4.50592841085918,3.70472884679474,5.30712797492363
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-6.24247787786615,0.000194503,3.98801767607498,0.881024174,4.52414993741034,3.72308873576575,5.32521113905493
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-5.94003026266,0.000263195,4.38111625065007,1.001958291,4.58521572172587,3.78454748381334,5.3858839596384
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-4.77250741073163,0.000845914,4.69742712211146,2.228401166,4.82094480363883,4.02076950294908,5.62112010432858
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-6.13851502645494,0.000215813,4.30934207756106,0.715396099,4.54514059080589,3.74422675863775,5.34605442297404
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-5.65013725820691,0.000351703,4.49002991795554,2.309353539,4.64374666326577,3.84335270861546,5.44414061791608
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-5.96589700031103,0.000256474,4.26858756715499,0.41484736,4.5799930896305,3.77929550673607,5.38069067252493
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-6.09642380994516,0.00022509,4.93582334456757,0.806932965,4.55363903159278,3.75278120326792,5.35449685991764
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-5.79151953307073,0.000305334,4.26929091798623,0.862385743,4.61520082898307,3.81468562989379,5.41571602807235
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-5.64234152730061,0.000354456,3.83358244373305,0.727736984,4.64532066285503,3.84493269959829,5.44570862611176
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-4.49542550484378,0.001115993,3.57158720706362,0.632117041,4.87688911614779,4.07659175059633,5.67718648169926
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-3.80951343986926,0.002215896,3.62494923698863,0.853159602,5.01537841516444,4.21438471089681,5.81637211943206
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-5.79393062071146,0.000304599,4.46273625752543,0.810766896,4.6147140175472,3.81419654394815,5.41523149114624
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,-6.07287071720744,0.000230455,4.33654057887776,1.188038698,4.55839452645792,3.7575671152607,5.35922193765513
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,-5.61096585573779,0.000365754,4.42850089229598,1.326590955,4.65165557804721,3.85129099498933,5.4520201611051
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,-5.25091845543677,0.00052427,4.45074667341203,1.236042476,4.72435106574403,3.92417064160276,5.52453148988529
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,-5.82469564156605,0.00029537,4.18917826155794,1.340395888,4.60850239598526,3.80795529124835,5.40904950072217
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,-5.60065321640282,0.000369545,4.48661232160444,0.905659664,4.65373775485302,3.85338059986578,5.45409490984026
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,-5.27484911293541,0.000511873,4.39986251497481,1.972165631,4.71951933854279,3.91933147745575,5.51970719962983
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,-5.3842781683124,0.000458815,4.34548965014722,1.39888174,4.6974250294541,3.89719444534474,5.49765561356345
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,-4.86331727525223,0.000772482,3.93013154700246,0.859909114,4.80260980834797,4.00245456029072,5.60276505640522
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,-4.81945682579643,0.000807117,4.36711964150121,1.313862982,4.81146546668941,4.01130176336201,5.61162917001682
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,-5.36803557245498,0.000466328,4.08091826570216,0.762372708,4.70070449606413,3.90048115726573,5.50092783486253
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,-5.40555542145788,0.000449156,4.20506767337778,0.136232196,4.69312903872352,3.89288848677739,5.49336959066966
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,-6.239078573187,0.000195165,4.35099039076144,0.957157998,4.52483627512941,3.72378009561129,5.32589245464753
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,-6.35114973156359,0.000174474,4.22032669045139,0.211252066,4.50220851137352,3.70097950936202,5.30343751338502
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,-6.76517036841204,0.000115325,4.36353771818166,1.42230775,4.41861553976178,3.61661858695397,5.2206124925696
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,-6.20427962125357,0.000202076,4.371873778035,0.248883511,4.53186236886047,3.73085680987456,5.33286792784638
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,-6.20908289053435,0.000201108,4.27734711833337,0.888278315,4.53089256321095,3.72988010289844,5.33190502352347
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,-6.51087222491162,0.000148718,4.15544696886158,0.743036154,4.46995968930071,3.66845855847791,5.27146082012352
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,-5.48149408889184,0.00041631,4.21398740809955,0.890889058,4.67779661732695,3.87751608190912,5.47807715274477
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-5.17869353730335,0.000563536,4.23353134879208,0.946703239,4.73893366137777,3.93877153459292,5.53909578816263
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-4.94743742122611,0.000710158,4.38058475591614,0.812607102,4.78562550286045,3.98548004046288,5.58577096525803
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-5.36448751139325,0.000467986,4.55454059361741,0.842246234,4.70142086848911,3.90119907043655,5.50164266654167
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-5.21378505991559,0.000544104,4.39386025068524,1.021867117,4.73184849606846,3.931678257564,5.53201873457293
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-4.7974823228452,0.000825049,4.45549199571873,0.414138987,4.81590223586925,4.01573343224274,5.61607103949575
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-2.96716592479657,0.005144891,5.0127210992914,1.05818661,5.18545286471528,4.38283784583754,5.98806788359302
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-6.639523645852,0.000130765,4.50961015332314,0.506644858,4.44398428222839,3.64224190957833,5.24572665487846
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-6.20810429408353,0.000201305,4.60794858765305,1.023650594,4.53109014704628,3.73007909500751,5.33210119908505
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-6.23527213662624,0.00019591,3.24811271743831,0.234095087,4.52560481494373,3.72455424271951,5.32665538716795
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-6.14450617549354,0.000214524,4.49926486839708,1.03323831,4.54393094590675,3.74300897071038,5.34485292110312
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-5.77754096942272,0.000309632,4.50169058385839,1.602499353,4.61802317543202,3.81752102641234,5.41852532445169
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-6.87137802771455,0.000103705,4.81279058377396,1.645659293,4.39717164769736,3.59494489271487,5.19939840267984
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-5.30649269365284,0.000495929,4.65519699662356,1.01440831,4.71313033106543,3.91293158576999,5.51332907636087
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-5.08880712794613,0.000616537,4.71168102536982,1.490631676,4.75708220615292,3.95693414721703,5.55723026508881
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-5.40025928781963,0.000451541,4.89673725804654,1.917764139,4.69419835631176,3.89396033600725,5.49443637661627
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-5.56163702726121,0.000384248,4.90414411651811,3.838698414,4.66161533123699,3.86128513035048,5.46194553212349
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-5.65049358778852,0.000351578,4.75966471583501,2.32399316,4.64367471842547,3.84328048818516,5.44406894866577
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-5.23693613691385,0.000531652,4.75760086088316,2.000141334,4.72717417032222,3.926997774855,5.52735056578943
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-5.0943095001855,0.000613154,4.71491133574232,3.350577393,4.75597124789271,3.95582260514794,5.55611989063748
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-5.22321917054211,0.000538995,4.72955552417744,0.965146855,4.72994369888785,3.92977102870232,5.53011636907338
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-5.23305298391167,0.000533721,4.55328669241463,0.306703081,4.72795819959464,3.92778288153011,5.52813351765917
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-5.00797942404346,0.00066844,5.03635558722253,0.139873274,4.77340175005105,3.97325809881383,5.57354540128827
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-5.0165325990666,0.000662747,5.31691187563772,0.785253398,4.77167481846053,3.97153107007132,5.57181856684974
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-5.61293962215234,0.000365032,4.96316306416983,0.361026463,4.65125706409604,3.85089104488355,5.45162308330852
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-5.11976139066317,0.000597745,4.81243628217278,1.441777981,4.75083237565108,3.95068056181442,5.55098418948773
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-4.92498861037703,0.000726281,4.82267964597497,1.774845393,4.79015803733098,3.99001079046501,5.59030528419695
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-4.50194793478916,0.001108738,4.88997781041965,0.795585684,4.87557220280402,4.07527876436947,5.67586564123857
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-4.52566266765667,0.001082754,5.3324474931818,1.311951876,4.8707840719358,4.07050448389475,5.67106365997685
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-4.58113788891901,0.001024323,5.14635423163209,1.364271196,4.85958332930752,4.05933351815967,5.65983314045537
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-5.01449046573013,0.000664102,4.89685935006398,1.069432805,4.77208713605736,3.97194341880659,5.57223085330813
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-4.80724842713362,0.000817031,4.88909618798075,1.29146913,4.81393040740013,4.01376394170972,5.61409687309054
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-5.14666380191939,0.000581878,5.06765194299914,0.904816904,4.74540063553893,3.94524462856431,5.54555664251354
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-5.14408874690102,0.000583379,5.08886800656246,1.316712073,4.74592055286162,3.94576498466674,5.54607612105649
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-5.16489320467253,0.000571367,5.53074121241003,4.505949749,4.74172002203511,3.94156068230098,5.54187936176924
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-5.08992398611106,0.000615849,4.9858190813177,0.198692461,4.75685670654115,3.95670853203094,5.55700488105136
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-5.12394045168004,0.000595252,4.82952824189294,1.945787526,4.74998860097452,3.94983619249368,5.55014100945536
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-5.07076005024135,0.000627765,4.69528408941141,0.455927084,4.76072600725843,3.9605796092695,5.56087240524736
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-5.23637408513369,0.000531951,3.77819221690343,0.27225223,4.72728765157006,3.92711141316219,5.52746388997794
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-5.09175028896427,0.000614725,4.51880885817979,3.635535922,4.75648796626838,3.95633959955857,5.55663633297819
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-4.40693213792386,0.001219253,4.54661013466605,0.343663385,4.89475639823565,4.09440073183927,5.69511206463203
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-4.65665623579388,0.000949817,5.3412862283387,1.402063318,4.84433577287041,4.04412058996541,5.6445509557754
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-4.38107692579016,0.001251188,3.91804140209206,0.374690808,4.89997670326769,4.09960223826749,5.70035116826788
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-5.24945539543298,0.000525038,4.40055980287124,0.116574638,4.7246464653509,3.92446647369571,5.5248264570061
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-5.38563082552347,0.000458195,4.51543111057294,0.086427391,4.69715192075906,3.89692071905913,5.497383122459
"South Georgia","POB4","POB_1A",15,30,31.3,30.7,-7.12319855367016,8.06e-05,4.28392881914599,1.008830387,4.34632774233627,3.54350270580453,5.149152778868
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-6.96586120038917,9.44e-05,4.2255045561562,1.525239966,4.37809499192653,3.57565256379817,5.18053742005489
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-6.47642296383698,0.000153931,4.08619379982388,1.773754751,4.47691517858496,3.67547530697949,5.27835505019043
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,-5.82405664812141,0.000295559,4.81208919718648,3.003480471,4.60863141216495,3.80808493435295,5.40917788997696
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,-7.05498579182693,8.63e-05,4.87321866848108,3.61161766,4.36010026224669,3.55744470134281,5.16275582315056
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,-7.83075848921587,3.97e-05,4.28789346005212,1.847012294,4.20346762295693,3.39856073130429,5.00837451460958
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,-8.10954712998336,3.01e-05,4.31600460942136,1.125564608,4.14717871158587,3.34128990882154,4.95306751435021
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,-10.7497859125902,2.145e-06,4.28647830803985,1.557929404,3.61410043973282,2.79446450989902,4.43373636956663
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,-10.7497859125902,2.145e-06,4.21909410288977,1.69098108,3.61410043973282,2.79446450989902,4.43373636956663
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,-10.7497859125902,2.145e-06,4.26083308093171,1.037513405,3.61410043973282,2.79446450989902,4.43373636956663
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,-10.7497859125902,2.145e-06,4.09906532851664,1.59581613,3.61410043973282,2.79446450989902,4.43373636956663
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,-9.7145214530235,6.04e-06,4.21116838746471,1.624750722,3.82312584783315,3.0098285569965,4.6364231386698
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,-10.7497859125902,2.145e-06,4.41690443920963,1.83486614,3.61410043973282,2.79446450989902,4.43373636956663
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,-10.7497859125902,2.145e-06,4.02260063827235,1.731725308,3.61410043973282,2.79446450989902,4.43373636956663
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,-10.7497859125902,2.145e-06,3.25164701913058,0.820673822,3.61410043973282,2.79446450989902,4.43373636956663
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,-10.0566387320303,4.29e-06,3.94653390383439,1.108082547,3.75405054711965,2.93879213261626,4.56930896162305
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,-10.7497859125902,2.145e-06,3.87394018053839,1.47096457,3.61410043973282,2.79446450989902,4.43373636956663
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,-9.02902765722561,1.2e-05,4.09777490320243,1.638579378,3.96153069607537,3.15176127574351,4.77130011640723
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,-7.12883471205489,8.02e-05,5.28779153837305,3.903704254,4.34518977194078,3.54235048609023,5.14802905779133
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,-9.05412325726834,1.17e-05,4.79102897024351,2.151830449,3.95646376077012,3.1465746966317,4.76635282490853
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,-5.35185528348013,0.000473935,4.721024270859,3.335992316,4.70397138258274,3.90375494801614,5.50418781714934
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,-6.04464720416501,0.000237052,4.89744501905011,3.690744929,4.56409300405676,3.76330117080116,5.36488483731236
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,-5.06117955329125,0.000633808,4.8489240508811,4.468681315,4.76266036061741,3.96251468625131,5.56280603498351
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,-5.79943592337056,0.000302926,4.85849410400253,3.49952727,4.61360246761964,3.81307977457247,5.41412516066681
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,-5.39014278519159,0.000456132,4.89739162864163,2.258266822,4.69624093207183,3.89600765451885,5.49647420962481
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,-5.16376427103971,0.000572013,4.65403086481416,2.731168008,4.74194795974817,3.9417888379409,5.54210708155543
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,-6.0170933778138,0.000243674,4.83598504463825,2.926812301,4.56965626834596,3.76889825300512,5.3704142836868
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,-5.57719458243374,0.000378316,4.68938990701307,3.216666996,4.65847417798969,3.85813344710706,5.45881490887231
"South Georgia","POB4","POB_1H",283,317.9,319.1,318.5,-5.43794547787897,0.000434841,4.87548532828859,3.388206926,4.68658931382594,3.88633254999421,5.48684607765767
