"Site","Element","Model","Rank_site","Robustness_score","R2_overall","RMSE_overall","RMSEP_overall","SNR_CI_s","SNR_smooth_s","n_mean"
"KER1","Ti","Bayes",5,0.712997208671957,0.769067236846491,0.591446999353038,1783.30513592537,0.763410316935086,0.637377546277264,2249
"KER1","Ti","RF",6,0.6,0.758515868218349,0.604807761433501,1540.05877513209,1,0,2249
"KER1","Ti","WLS",7,0.4,0.728935134347202,0.640781067535794,1882.89538666468,0,1,2505
"KER1","Ti","WLS_weighted",8,0.399453246027428,0.72919658362992,0.640471967780676,1893.08238585334,0.0129268577334032,0.979242828468465,2505
"KER1","Zr","RF",1,0.62989310239675,0.76427923472626,0.638048553639218,43.5303797063521,0.383155170661249,1,2249
"KER1","Zr","OLS",2,0.620508128574557,0.608456680906178,0.822327315016661,148.16046066862,0.786382544479107,0.371696504717732,2523
"KER1","Zr","PLS_LOO",3,0.6,0.697291605179832,0.723047851394819,93.2499291193699,1,0,2249
"KER1","Zr","PLS_kfold",4,0.6,0.697291605179832,0.723047851394819,93.2499291193699,1,0,2249
"KER1","Zr","Bayes",5,0.580830964606841,0.723503699572672,0.691034085621477,78.0488237943269,0.702711848804389,0.398009638310519,2249
"KER1","Zr","WLS_weighted",6,0.464331198364839,0.608229412035276,0.822565937768544,162.575252795128,0.585341676077294,0.282815481796156,2523
"KER1","Zr","WLS",7,0.349744324396484,0.608323185716187,0.822467487738816,159.077231156446,0.380894429736009,0.303019166387196,2523
"KER1","Zr","OLS_weighted",8,0.108055388183538,0.401191970178938,1.01694769214115,153.784821913486,0,0.270138470458845,2523
