"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd_5pc","Ca_ICP_sd_5pc","Ti_ICP_sd_5pc","Mn_ICP_sd_5pc","Fe_ICP_sd_5pc","Co_ICP_sd_5pc","Ni_ICP_sd_5pc","Cu_ICP_sd_5pc","Zn_ICP_sd_5pc","Rb_ICP_sd_5pc","Sr_ICP_sd_5pc","Zr_ICP_sd","dry_mass_err","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd"
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,1116.79,22876.84615,54689.61538,1.250769231,10.38461538,153.3846154,135.5384615,33.61538462,1401.692308,51.23076923,234.5384615,124.2307692,0.181818182,43.07692308,207.1538462,950.0769231,42683.07692,6365.846154,0.149119361,9.287432921,24.60534651,28.81439277,17.49065685,267.8772681,39.55408501,46.98513131,49.25131783,0.603022689,61.0552503,70.64564879,110.9455283,954.1762994,233.4162398,0.003357047,1144.77978,8345.148352,2912.205495,83.23987912,8371.598901,4.068094505,8.92706044,13.55326154,18.08953077,1.945437912,129.978,34.46506593,40.47366511,10.76092993,186.9313231,30.57815769,1.589881691,15.90603791,0.146451402,0.099983077,0.265643926,0.327420507,0.058363137,1.6117272,0.716873371,4.047366511,206.0603604,1084.86928576,407.7087693,9.9887854944,1506.88780218,0.28476661535,4.8206126376,1.8974566156,1.6280577693,0.31127006592,2.59956
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,1426.52,21749.42857,56612.21429,1.285,18.28571429,370.2142857,757.6428571,80.85714286,7204.214286,96.14285714,208.8571429,119.8571429,7.5,13.71428571,680,909.7142857,37951.35714,6005.214286,0.158260431,11.82844402,50.09403246,89.75660005,21.31036997,1196.898054,36.5615543,33.69514264,54.67647102,13.32291259,19.93230301,133.7402764,80.38601923,629.9064164,131.4546886,0.003722228,3227.770248,23434.69076,10129.00989,323.9125641,26108.88564,12.9706968,23.03441319,33.18613386,52.60385462,6.18584993,270.9112707,116.7050439,36.81900645,84.89035753,243.720784,111.4191088,1.911084128,754.546795,0.398200392,0.515970855,0.19579819,0.678589725,0.060621329,2.248563547,0.980322369,3.681900645,580.99864464,3046.5097988,1418.0613846,38.869507692,4699.5994152,0.907948776,12.4385831226,4.6460587404,4.7343469158,0.9897359888,5.418225414
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,1634.77,17843.81818,53673.90909,1.360909091,17.90909091,599.7272727,1472.363636,131.6363636,15633.63636,199.2727273,188.1818182,137.0909091,36.90909091,67,1459.272727,862,26079.63636,4919.090909,0.188784788,9.792390367,103.0903399,312.5809568,30.61461327,3507.163534,72.18738243,45.33170674,34.75760218,44.19831342,42.93017587,447.8142675,95.66399532,1188.488727,222.6654237,0.008324653,4573.268115,37810.7568,15989.14162,523.7464391,41892.79642,18.97802487,31.2414405,45.7672747,87.38332267,8.593039332,385.7181504,197.5983924,41.3738341,49.39129564,552.0370493,182.2762145,2.67110684,20.94639821,0.02277363,0.149958914,0.32494765,1.389394831,0.140925845,2.892886128,1.244869872,4.13738341,823.1882607,4915.398384,2238.4798268,62.849572692,7540.7033556,1.3284617409,16.87037787,6.407418458,7.8644990403,1.37488629312,7.714363008
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,1723.12,18223.53846,54931,1.334615385,19.46153846,509.3846154,1038.692308,122.3846154,16753.92308,175.2307692,185.9230769,119.8461538,41.38461538,37.92307692,1200.769231,817.1538462,27081.38462,4963.846154,0.183735067,11.25178049,125.7467948,246.4695331,36.69590909,2820.622138,47.01268241,32.96326627,30.39968792,43.55368041,44.21248228,131.7631422,69.97481232,1760.984173,170.5983813,0.008714645,4438.860201,35780.25835,14153.99091,517.3790221,41782.67485,22.23236511,41.34347364,44.24220161,77.76789376,8.614199678,341.4057384,176.5003252,27.67460241,27.52093325,347.068506,191.0788772,8.485015963,71.03054724,0.333485477,0.636689494,0.508785319,0.24885726,0.074082117,3.789603697,0.582451073,2.767460241,798.99483618,4651.4335855,1981.5587274,62.085482652,7520.881473,1.5562655577,22.3254757656,6.1939082254,6.9991104384,1.37827194848,6.828114768
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,1830.5,16071.90909,66787.09091,1.356363636,69.36363636,1364.181818,2255.181818,259.0909091,37993.90909,238.0909091,171.7272727,104.5454545,60.27272727,72.18181818,1738.272727,726.1818182,16348,4016.909091,0.247630758,40.63563148,531.0280253,521.1302751,70.32276238,7981.198487,88.67970968,32.54255955,51.83312384,40.46749537,40.7819033,232.5824976,91.20067783,2198.612017,347.3880984,0.019098787,8579.334172,60397.75166,19379.59354,1055.296149,74332.03609,35.14007772,47.34327699,50.31560728,103.8651099,16.4500648,511.7163841,243.6359699,26.73751232,108.957544,597.9377414,81.39429288,7.281543428,1122.413745,0.45682101,0.577587979,0.130820579,0.51932555,0.17272568,4.963648926,3.021086026,2.673751232,1544.28015096,7851.7077158,2713.1430956,126.63553788,13379.7664962,2.4598054404,25.5653695746,7.0441850192,9.347859891,2.632010368,10.234327682
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,1878.53,15603.69231,65775.23077,1.354615385,80.46153846,1542.923077,2497,257.7692308,36975.38462,194.6923077,171,124.6923077,79.15384615,61.76923077,1607.846154,701.9230769,16194.46154,3884.615385,0.242483117,28.08206837,382.7491479,310.7490949,67.42174952,6399.861646,52.42357074,35.59494346,33.49224939,31.23792074,51.97299595,137.5365686,106.7328921,2480.248631,340.9397646,0.02124784,6114.128317,51827.23723,18233.81632,880.5487604,65826.87683,32.34773869,72.51241901,51.72438273,95.36897347,11.75398313,440.388663,228.9655343,24.29736534,81.92931945,279.867081,85.69893669,9.157707108,1040.064654,0.931614874,2.313146166,0.45000213,0.429160381,0.049366729,3.258876106,2.518620877,2.429736534,1100.54309706,6737.5408399,2552.7342848,105.665851248,11848.8378294,2.2643417083,39.1567062654,7.2414135822,8.5832076123,1.8806373008,8.80777326
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,1980.2,16945.46154,76043.46154,1.376923077,118.2307692,2186.923077,2986.846154,337,45487.84615,215.6923077,223.5384615,140.1538462,124.8461538,60.46153846,1737.153846,671.1538462,16203.07692,4008.076923,0.250592846,41.51135155,612.4742799,328.991349,76.82339054,4387.676128,72.66404959,21.36436045,34.15368734,37.59176806,69.31764492,155.5810861,41.25701184,2363.368869,231.3141664,0.025376638,6085.950991,50668.12079,17231.49344,807.1621441,61529.99604,44.30881777,85.66749658,55.39246919,97.01418486,12.38336299,437.9821679,218.5784771,31.01118031,57.81653441,400.2781543,79.26486983,7.345175512,738.3599524,0.775404311,2.415823403,0.332354815,0.12611844,0.194418799,5.956557484,2.273216162,3.101118031,1095.47117838,6586.8557027,2412.4090816,96.859457292,11075.3992872,3.1016172439,46.2604481532,7.7549456866,8.7312766374,1.9813380784,8.759643358
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,2030.05,16674,77864.16667,1.378333333,118.1666667,2209.916667,3336.916667,332.8333333,48023.5,259,178,106.0833333,102.9166667,62.16666667,2075.25,704.0833333,14820.66667,3984,0.26950347,41.92164408,364.0642946,329.4660855,66.5484558,4493.824803,106.5926827,32.32224115,34.56340243,24.87955836,61.18650079,146.8234097,84.09243651,1368.919237,282.4474207,0.011653478,5971.77161,52137.26958,17539.18581,795.0788946,62090.22227,46.36802899,110.4083356,54.30724473,99.41379483,11.91461022,460.3240616,220.0644131,19.89352741,83.60480254,1053.172846,261.3338685,3.259823468,341.4962225,0.778982887,1.755492536,0.439888682,0.874841395,0.141783862,3.452430462,1.144334948,1.989352741,1074.9188898,6777.8450454,2455.4860134,95.409467352,11176.2400086,3.2457620293,59.620501224,7.6030142622,8.9472415347,1.9063376352,9.206481232
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,2091.11,15703.22222,77928,1.403888889,172.2222222,2910,3258.777778,434.9444444,50206.16667,201.0555556,148.7777778,130.8333333,105,85.22222222,1986,654.5555556,12691.55556,3692.277778,0.294419522,51.27269145,607.7093926,337.8483049,70.05499707,4694.764684,79.7396294,34.53311379,41.5893793,50.57783751,41.65482185,198.8582114,104.908488,1860.554099,300.1573716,0.030618416,7275.637169,59688.22795,18368.00203,966.1091978,69022.61633,36.58043093,62.43668675,62.48854446,98.6333706,14.90909256,498.3007666,235.4340181,27.0545809,37.83331328,376.0358361,88.16640976,3.574604032,365.8198666,0.976697506,0.349645446,0.431170957,0.680570257,0.037272731,1.79388276,1.907015547,2.70545809,1309.61469042,7759.4696335,2571.5202842,115.933103736,12424.0709394,2.5606301651,33.715810845,8.7483962244,8.877003354,2.3854548096,9.966015332
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,2400.08,15811.5,71909.25,1.430833333,90.41666667,2369.583333,3602.5,284.5833333,41813.91667,212,131.3333333,130.8333333,124.8333333,59.33333333,2464.916667,765.4166667,14497.16667,3880.5,0.26823745,16.64308938,212.3986211,320.4328039,35.09327398,3166.445741,83.19309412,23.95956189,32.94301784,32.22035871,31.67256723,159.3706134,102.6728771,970.043751,156.075448,0.011196424,5582.114343,53503.31048,19759.52586,675.5517271,55145.10882,23.6322384,37.44748852,48.02260133,97.63871281,10.19846496,551.4510882,232.6041937,43.90873382,58.6122006,508.2814496,353.6955128,10.47105177,490.7914685,0.382842262,0.340772146,0.533050875,0.702998732,0.076488487,4.852769576,3.465802486,4.390873382,1004.78058174,6955.4303624,2766.3336204,81.066207252,9926.1195876,1.654256688,20.2216438008,6.7231641862,8.7874841529,1.6317543936,11.029021764
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,2499.09,17487.38462,67951.38462,1.383846154,58.38461538,1443.076923,3015.307692,230.3076923,33420.23077,236.1538462,157.9230769,137.2307692,59.69230769,53.15384615,2032.538462,871,19994.84615,4481.076923,0.22515501,20.58129596,253.8557535,318.7256879,41.43344988,3140.159262,85.70088113,32.77565544,51.08677886,38.8252165,46.70268756,264.454979,109.3945459,2173.722723,330.9102249,0.013989081,5139.243725,48214.4705,20035.274,622.734525,49708.5435,21.47423775,44.00779775,44.9569015,85.7867325,10.06049975,496.7792725,260.6667525,51.53906898,34.94685733,626.7881165,136.2398632,5.23097001,616.3859394,0.249101158,0.59410527,0.224784508,0.677715187,0.059356949,4.471013453,1.277267087,5.153906898,925.0638705,6267.881165,2804.93836,74.728143,8947.53783,1.5031966425,23.764210785,6.29396621,7.720805925,1.60967996,9.93558545
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,2647.86,15893.23077,68179,1.410769231,85.61538462,1812.615385,3134.230769,310.8461538,37935.15385,255.9230769,135.8461538,116.3846154,81.53846154,81.53846154,2271,776.8461538,15706.53846,4129.615385,0.264085902,39.24185364,452.9627539,244.9405213,42.53007985,2049.014676,67.16331034,24.88924183,33.29799409,47.28744616,51.22274134,192.9913642,94.42796739,1398.191905,177.78336,0.01558686,5962.569172,47830.07389,21583.66777,706.3493503,57544.1121,22.93900739,31.66776459,44.4717921,102.3212025,10.71782217,524.5580637,268.1074548,22.75250175,72.14708698,411.3386354,51.80080265,9.606351164,1058.811663,0.183512059,0.744192468,0.120073839,1.534818038,0.168269808,3.671906446,4.289719276,2.275250175,1073.26245096,6217.9096057,3021.7134878,84.761922036,10357.940178,1.6057305173,17.1005928786,6.226050894,9.208908225,1.7148515472,10.491161274
