Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,cps_acf_sum,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Kerguelen,KER3,CAT2-S3-1B,45,55.3,56.5,55.9,2912.561538,16595.23077,45664.38462,44805.61538,1.433076923,0.303561744,1.101629814,1.794473699,0.352042736,23.53407859,0.190127648,0.416654993,0.240327031,0.041139799,0.375919545,2.793961874,1.910484784,10.64182191,0.196528091,0.126562049,0.359717808,0.644282583,0.11927976,6.578420287,0.098092443,0.073151934,0.124173971,0.068318054,0.13987662,0.734376182,0.261880951,0.571460495,0.016702691,70.03022518,3.501511259,29.96977482,2.996977482,0.365062981,0.036506298,1552.905719,19.92143048,13911.44149,1930.925053,17303.92837,370.717596,7876.665965,151.2091388,212.8364779,6.240262071,12610.90951,440.7759491,5.218331686,0.134842002,13.36916814,0.524919335,13.06431875,0.407919365,41.60383738,1.403200361,1.406796613,0.009215404,15.69566935,0.133332164,150.3131973,1.05818661,102.9146045,1.849401518,2.557377839,0.061020981,2.053493809,0.044461997
Kerguelen,KER3,CAT2-S3-1B,47,58.1,59.3,58.7,3063.315385,24017.23077,56447.46154,55443.53846,1.308461538,0.016442772,0.281399913,0.144512243,0.056295995,2.674500301,0.068735852,0.411278829,0.257754454,0,0.049153643,0.105753106,1.913161232,12.23494939,0.152334579,0.01382974,0.062038059,0.036793205,0.044025769,0.216399942,0.055063085,0.057451578,0.102736654,0,0.071526733,0.134666312,0.250650818,0.15199842,0.002125656,85.28397915,4.264198957,14.71602085,1.471602085,0.134803354,0.013480335,1204.378718,15.05284217,1680.089191,261.9857183,9172.659013,276.1605867,1708.112446,62.94800743,45.25246798,1.310067389,3682.282642,146.3440893,1.796711679,0.054430343,13.47816025,0.395213256,10.09827176,0.307887904,31.83349681,1.019096502,1.963624592,0.016781917,3.465695798,0.035575797,90.88637985,0.506644858,53.04194313,0.904802555,0.670868341,0.021940302,1.322438942,0.053757721
Kerguelen,KER3,CAT2-S3-1B,52,64.6,65.7,65.1,3406.908333,23295.83333,55432.33333,54414.16667,1.344166667,0.019585975,0.219219582,0.095628424,0.057938418,2.306042243,0.081968184,0.465646542,0.168303078,0.002572437,0.027943756,0.161728167,1.87520609,11.94699802,0.149286388,0.021966252,0.034604569,0.02604541,0.024437672,0.184170801,0.055899992,0.101587033,0.076093992,0.008911182,0.069201935,0.107252414,0.176846528,0.249032526,0.003854316,86.11678189,4.305839094,13.88321811,1.388321811,0.148372174,0.014837217,1702.716629,30.58172561,1510.227592,218.9868485,9132.722834,326.9525272,895.5841879,28.59071384,44.65236078,1.695917806,2906.84201,119.2502034,1.674316698,0.058006501,16.45315411,0.457897518,4.106794771,0.13323458,44.45209818,1.344994227,2.443221784,0.015747159,3.393843761,0.073792722,100.2782265,1.023650594,54.90010413,1.291055982,0.781817406,0.016601029,1.309566886,0.035283885
Kerguelen,KER3,CAT2-S3-1B,55,68.3,69.4,68.9,3606.608333,22198.66667,55549.16667,54596.5,1.315,0.127018448,0.216898152,0.140563112,0.156401111,7.68143267,0.147664086,0.396527558,0.205691159,0.028004817,0.254059643,0.14450827,2.487473378,11.40099253,0.154840937,0.18024857,0.033205072,0.100856316,0.122846587,6.26141629,0.119964774,0.070814733,0.087262341,0.038727743,0.297872897,0.148685805,0.526474617,0.444320578,0.009815744,73.07921605,3.653960802,26.92078395,2.692078395,0.325103155,0.032510315,659.7177102,7.559484159,33527.2042,4649.592676,8158.141307,257.6654267,1828.049201,32.68879172,522.6884223,18.37039487,17287.12417,622.7958177,2.172456549,0.053102691,6.591575629,0.170480391,4.231129546,0.131749448,108.0616059,2.93711721,1.779482492,0.013884202,83.78057199,1.363236969,25.74171216,0.234095087,365.03667,6.533508688,7.738799504,0.148483428,9.136323596,0.246783766
Kerguelen,KER3,CAT2-S3-1B,56,69.5,70.7,70.1,3672.846154,23282.23077,56379.30769,55313.92308,1.284615385,0.014428818,0.178794889,0.057145418,0.070055771,4.039896316,0.131463242,0.42602575,0.188707667,0.006884609,0.081743594,0.167735315,1.989461419,11.48998663,0.14707253,0.015907068,0.02454553,0.024340987,0.022547815,0.820174732,0.095349009,0.063426179,0.091859723,0.022296211,0.094557075,0.145892632,0.180703779,0.186625559,0.002614932,86.84958639,4.34247932,13.15041361,1.315041361,0.134092116,0.013409212,2364.806624,26.34555598,1775.555422,239.8816494,9008.025253,299.4838558,927.5947566,23.56033515,41.27915274,1.450468949,5699.532307,278.8246605,9.289874448,0.273316825,29.04148441,0.727353789,5.702281494,0.107612601,74.84515086,1.794796406,3.3417994,0.017166708,3.510079214,0.03683938,89.95098118,1.03323831,128.8325087,0.812660259,1.367059521,0.020458967,3.721633933,0.107555557
Kerguelen,KER3,CAT2-S3-1B,62,77.2,78.2,77.7,4072.190909,22610.54545,53901.36364,52971.45455,1.286363636,0.016396585,0.258242345,0.091095246,0.058826739,2.081229768,0.092878384,0.398030208,0.236726914,0,0.056336682,0.245101389,1.803078991,12.0966299,0.151061059,0.017062456,0.034560531,0.039961592,0.023619712,0.17235695,0.06331099,0.071755857,0.050941339,0,0.09853494,0.219189793,0.189865667,0.165330081,0.003106547,85.31409168,4.265704584,14.68590832,1.468590832,0.192928754,0.019292875,1170.280402,28.69538276,1616.540504,242.61321,9066.503042,143.5601088,1011.744965,18.57907434,33.03452813,0.73941359,8290.436014,250.7954566,6.308413318,0.18168757,8.399597711,0.200773499,3.550825248,0.084355233,18.47659493,0.399430846,2.039081586,0.029290091,2.572375363,0.05517544,90.16944152,1.602499353,25.49660435,1.123297574,0.473611704,0.013890805,0.539774728,0.014379294
Kerguelen,KER3,CAT2-S3-1B,65,80.8,81.9,81.4,4264.508333,23337,55047.25,54050.58333,1.4025,0.020349396,0.254220884,0.054283222,0.023810734,2.100829367,0.127670709,0.420894849,0.214904324,0,0.016006258,0.084171262,1.974282337,11.69402958,0.144091434,0.015540803,0.028252518,0.026112682,0.029809078,0.221182317,0.078543341,0.040852428,0.040524045,0,0.030357353,0.100821373,0.159578698,0.27033088,0.004194013,94.2979757,4.714898785,5.7020243,0.57020243,0.066260719,0.006626072,1162.848501,37.18547363,1287.60712,172.4655392,10908.71895,321.9344168,577.1550241,14.26116795,32.69465354,1.005750752,4160.753842,158.6757121,4.559558768,0.101269459,7.195932222,0.131594243,4.361117146,0.074532348,13.02478337,0.345735346,2.738470285,0.039829385,1.737402116,0.031082893,123.0745887,1.645659293,23.82046817,0.854221154,0.459696418,0.014663766,0.526609236,0.019235906
Kerguelen,KER3,CAT2-S3-1B,68,84.5,85.6,85.1,4460.441667,23430.83333,55713.66667,54772.91667,1.3025,0.024358252,0.33402351,0.149372492,0.051167855,2.725108116,0.145438119,0.411695307,0.232700282,0,0.066085695,0.392855231,1.949108571,11.77439525,0.148645353,0.02055842,0.045424504,0.025999124,0.039945489,0.244233379,0.061324225,0.077840613,0.108727931,0,0.101527931,0.122021431,0.128704545,0.19948471,0.002805371,84.80792168,4.240396084,15.19207832,1.519207832,0.14231974,0.014231974,1196.58016,7.271250077,1236.883197,186.6234713,9373.127177,356.9183823,952.6036137,34.82955324,32.37937778,1.327980381,2308.505037,94.16882822,1.84420973,0.069793753,5.8254102,0.215640243,3.650559565,0.160516898,8.90748345,0.296383707,1.850621443,0.022074336,2.185976834,0.033527629,105.1299282,1.01440831,27.19994924,0.523947791,0.461314502,0.014842933,0.659903412,0.023980197
Kerguelen,KER3,CAT2-S3-1C,78,89.2,90.2,89.7,4699.990909,23606.90909,56772.27273,55750.72727,1.369090909,0.039717225,0.376726918,0.22484474,0.084393709,4.773366896,0.109594206,0.422349505,0.179410433,0.002131092,0.078780639,0.479807758,1.715373676,11.61848027,0.149408723,0.026153153,0.072065467,0.083865626,0.042703859,0.969796225,0.091531194,0.056377835,0.072817764,0.007068031,0.111471413,0.114025982,0.256200663,0.173067881,0.00179068,85.45102951,4.272551476,14.54897049,1.454897049,0.181398193,0.018139819,1171.333191,32.24376756,1349.077299,212.1717035,9886.937315,252.1941624,1037.181165,23.116577,34.06839062,0.82220759,2944.227671,101.6232227,3.39219619,0.105755528,6.099251399,0.148178359,5.365034951,0.147724747,9.240124767,0.267960723,1.784192243,0.025307329,2.353416213,0.042715053,111.2389984,1.490631676,28.03668733,0.43000599,0.45962991,0.010927318,0.698433639,0.023910205
Kerguelen,KER3,CAT2-S3-1C,83,95.7,96.8,96.2,5048.066667,24161.16667,57379.91667,56276.66667,1.331666667,0.018962562,0.27058389,0.140734284,0.035665511,3.133715552,0.1339386,0.410406805,0.164713173,0.002540377,0.063896222,0.357746921,1.753482957,11.83971904,0.149243395,0.01663864,0.042253876,0.065110294,0.025634421,0.62442675,0.050107665,0.078025133,0.090718531,0.008800124,0.096098321,0.139923802,0.181445403,0.302010511,0.003707613,88.06898797,4.403449399,11.93101203,1.193101203,0.139855157,0.013985516,1085.136475,29.10840515,1255.647618,177.9897434,10946.62033,300.2437318,583.3137913,22.04463858,32.56708798,1.112713135,5323.150885,228.2582562,4.562528403,0.165536483,8.079913573,0.213276653,5.664348023,0.193384178,15.43833055,0.563376979,2.743161641,0.030267381,1.352744031,0.017037809,133.8523408,1.917764139,21.02405945,0.7457828,0.400925238,0.006127251,0.476272182,0.017668535
Kerguelen,KER3,CAT2-S3-1C,85,98.3,99.3,98.8,5181.872727,23974.90909,56141,55049.09091,1.311818182,0.010426745,0.300925136,0.144615997,0.04853035,2.671988422,0.098508557,0.418583799,0.180734895,0.000659084,0.038237889,0.307436526,1.812266017,11.99804051,0.149864645,0.01730052,0.030980473,0.036165908,0.03813385,0.419923316,0.07812919,0.068185657,0.069370524,0.002185934,0.064292084,0.233407459,0.17850012,0.281356495,0.004107482,87.59377995,4.379688998,12.40622005,1.240622005,0.178381335,0.017838133,1076.893454,37.10960226,1448.382036,198.60815,11092.71634,396.7955532,1077.5868,41.39643087,38.34074029,1.269322192,8013.424384,405.7829999,3.856589078,0.181634068,7.426131353,0.269496016,5.281383866,0.191685492,12.52057742,0.49560741,2.905253612,0.068698735,2.218682082,0.061778728,134.8474469,3.838698414,27.13714506,0.769795455,0.507966705,0.014135644,0.612105266,0.023897398
Kerguelen,KER3,CAT2-S3-1C,89,103.5,104.7,104.1,5467.830769,23488.76923,57193.53846,56207.84615,1.295384615,0.022126779,0.272738775,0.132434679,0.065954094,6.238063645,0.218896738,0.392511644,0.168211319,0.003925337,0.066165172,0.269232048,1.716751997,11.60729671,0.151085723,0.019907314,0.04625672,0.053177221,0.039627199,2.312662726,0.108082282,0.0658917,0.060061073,0.014153005,0.086491684,0.131266547,0.170789726,0.353447548,0.003033895,88.39142153,4.419571077,11.60857847,1.160857847,0.126388301,0.01263883,1428.382094,36.74993546,1497.257302,228.6678624,10339.94536,190.3421155,788.19654,7.26986791,34.08187302,0.01290412,6526.147644,111.0197117,3.291192016,0.057601264,6.698435927,0.107584283,6.171535738,0.087592713,319.6209724,7.046355457,3.030830155,0.056792516,2.192335728,0.038135678,116.7067894,2.32399316,25.82706213,1.006124436,0.83714262,0.006474412,0.713380818,0.013195954
Kerguelen,KER3,CAT2-S3-1C,91,106.1,107.2,106.7,5603.633333,24314.41667,59259.91667,58219.83333,1.325833333,0.078116669,0.413546605,0.393187579,0.074951013,5.280124537,0.142740317,0.392994034,0.194606587,0.007355655,0.036444764,0.405468019,1.828778769,11.57462572,0.151307792,0.03209071,0.030844118,0.098071006,0.024675046,0.756832377,0.061357431,0.060950188,0.0670883,0.014464751,0.056175799,0.217943009,0.133229923,0.250504868,0.002800501,85.36950841,4.268475421,14.63049159,1.463049159,0.203964459,0.020396446,1435.084336,23.97007509,1476.40484,217.6265252,9977.828112,352.2160104,1181.094722,40.50805916,43.07396664,1.527861292,2614.362638,101.4228441,1.312310319,0.049860763,6.116139247,0.197115379,5.342532785,0.198968822,10.57375526,0.364906885,2.284641319,0.031665207,3.100416737,0.06007617,116.4661719,2.000141334,29.63852974,0.556786628,0.533321837,0.014712023,0.755408926,0.027677202
Kerguelen,KER3,CAT2-S3-1C,96,112.8,113.9,113.3,5955.025,23448.08333,57685,56637.08333,1.2825,0.080614455,0.461995881,0.39646024,0.10731211,5.612952189,0.146758804,0.391759163,0.200705137,0,0.05657298,0.465334399,1.802836921,11.50830447,0.151296956,0.025733142,0.091389938,0.123044237,0.041591227,1.32395871,0.069642984,0.062429333,0.102105637,0,0.075205551,0.147202392,0.182702494,0.319874151,0.002436576,83.50848526,4.175424263,16.49151474,1.649151474,0.19596796,0.019596796,1424.548108,45.07358153,1832.481065,328.6692429,10347.70994,134.8910982,1033.481684,13.881713,44.78488634,0.345009785,1688.980811,10.68437527,0.758966661,0.005615854,3.994200434,0.013101992,4.933715765,0.045480133,12.60844943,0.145229912,1.836418496,0.030217989,3.23903741,0.033151655,111.5989159,3.350577393,39.55317102,1.501955013,0.513127812,0.004819456,0.930227601,0.014390921
Kerguelen,KER3,CAT2-S3-1C,101,118.9,119.9,119.4,6277.736364,23797.90909,57739.72727,56745.36364,1.308181818,0.05464172,0.412454037,0.327726281,0.080211886,4.1887986,0.081178313,0.431384126,0.215257263,0,0.089678004,0.415730539,1.710147135,11.58604552,0.150367749,0.029814294,0.023545664,0.075610454,0.02188721,0.651360438,0.047952972,0.072969494,0.11614548,0,0.095288194,0.129735003,0.138355277,0.302259377,0.003536475,83.23687513,4.161843756,16.76312487,1.676312487,0.231092554,0.023109255,1287.837858,25.6976512,1088.069624,172.9016042,9801.974577,304.0166672,594.3690449,15.21761973,33.56124216,0.847739154,894.52222,26.45265424,0.504960312,0.008409407,5.249820697,0.130256834,3.65700923,0.097662144,7.807563922,0.140879521,1.902143589,0.012974229,1.576869911,0.009027742,113.2452164,0.965146855,28.80809979,0.598909864,0.390027202,0.003452563,0.673961361,0.020205782
Kerguelen,KER3,CAT2-S3-1D,110,122.4,123.5,123,6466.25,21934.16667,53001.08333,52024,1.319166667,0.020805333,0.293048352,0.105858906,0.049588807,1.776949944,0.122000522,0.376476251,0.164539588,0,0.062063614,0.423252797,1.800117651,11.60507732,0.146149678,0.018099083,0.033605352,0.031725538,0.033310432,0.619346791,0.060821585,0.045414169,0.082833759,0,0.063454976,0.124051971,0.140675011,0.272609262,0.004077178,85.28958139,4.264479069,14.71041861,1.471041861,0.148442263,0.014844226,1316.465646,20.65789303,1139.245415,174.8480049,8923.834015,136.4572322,701.3821602,9.131695992,32.52542874,0.446515521,982.6222745,20.46241817,0.554631219,0.007900262,5.484723099,0.143814374,3.437053635,0.065124554,7.549441951,0.145282859,1.722667287,0.001760402,1.773412408,0.018119634,94.94394762,0.306703081,36.29405638,0.561794659,0.427069152,0.012176258,0.883024862,0.023572932
Kerguelen,KER3,CAT2-S3-1D,115,128.9,130,129.5,6808.05,22855.5,55153.16667,54197.91667,1.274166667,0.034570409,0.329377903,0.143419808,0.075433299,2.517710341,0.069143729,0.400755181,0.156625573,0.005366452,0.089565154,0.529814846,1.735907784,11.59372487,0.146265787,0.01520939,0.040234993,0.034564949,0.031807758,0.289864956,0.064811178,0.048407239,0.084366816,0.018589935,0.089340803,0.128836134,0.145119522,0.266031703,0.003464872,85.76975993,4.288487996,14.23024007,1.423024007,0.164752444,0.016475244,1197.90472,16.45438711,1052.078106,154.6654133,11078.42102,374.2156329,551.7054476,18.06804668,33.53908928,0.965846864,1026.542813,30.7649655,0.666713024,0.014379948,5.862772125,0.138777923,3.952744681,0.079786209,16.14366288,0.414587382,2.211279389,0.012283287,1.262753928,0.025481318,153.9080871,0.139873274,22.10224896,0.391929474,0.404893378,0.010514246,0.500827215,0.019419502
Kerguelen,KER3,CAT2-S3-1D,117,131.4,132.4,131.9,6937.854545,22854.45455,54721.81818,53711.81818,1.395454545,0.037247004,0.41242795,0.18787964,0.06787937,2.457047602,0.125257815,0.41916673,0.170537781,0,0.12733633,0.526684819,1.709547475,11.55396425,0.145364724,0.022622301,0.084916267,0.121565155,0.034986999,1.05040218,0.085668651,0.069539195,0.091634424,0,0.109294357,0.119587909,0.190095705,0.316929649,0.00357283,87.13727108,4.356863554,12.86272892,1.286272892,0.145446381,0.014544638,1810.251522,27.41151606,1369.881307,174.586181,13215.71252,413.0460408,666.0439538,21.66536514,45.7392364,1.679597989,940.0408553,38.82249566,0.937152005,0.025205066,8.142351223,0.244749266,7.175522048,0.151485797,10.41672528,0.189235987,2.863415222,0.034732688,1.508044061,0.003317215,203.7536927,0.785253398,26.33105145,0.576309424,0.505665148,0.012760259,0.590654541,0.013513193
Kerguelen,KER3,CAT2-S3-1D,121,136.5,137.6,137.1,7212.991667,23250.58333,55415.25,54447.75,1.308333333,0.031368324,0.548712848,0.18622842,0.075102391,2.957046511,0.09114908,0.382263762,0.166222536,0.00183594,0.081356792,0.290491648,1.697679929,11.66577266,0.146602392,0.011834989,0.060210321,0.051423126,0.035542088,0.560634839,0.040831271,0.077191084,0.080464742,0.006359884,0.073406434,0.096621809,0.182679347,0.268322865,0.003973301,86.65015015,4.332507508,13.34984985,1.334984985,0.151167996,0.0151168,1219.233792,0.567183649,1905.039024,337.9212261,10983.42711,391.9755997,1277.650304,43.43022078,48.95495609,1.700726208,1412.625853,39.96684835,0.742090782,0.019875361,5.483297024,0.187449254,3.491107712,0.07673791,9.172328677,0.256158351,1.904383881,0.008374726,3.948114024,0.04346386,143.0455433,0.361026463,31.70817962,0.452152227,0.701803176,0.01503254,0.727741038,0.024195729
Kerguelen,KER3,CAT2-S3-1D,124,140.5,141.6,141,7429.425,22309.83333,53542.5,52655.33333,1.288333333,0.018893631,0.481299647,0.120544473,0.061935604,3.07213074,0.144674964,0.411696512,0.188761133,0,0.026854961,0.473610682,1.806920368,11.68652427,0.147516231,0.023361443,0.082744803,0.031575844,0.028384348,0.691073643,0.088109809,0.053921109,0.109335821,0,0.053380084,0.152961944,0.174336311,0.284203727,0.00304777,87.12309456,4.356154728,12.87690544,1.287690544,0.143280482,0.014328048,866.5763325,23.6166159,1172.723456,180.4046522,10474.5502,283.4497406,551.7275601,17.8249631,34.43938134,0.822585148,1493.608743,43.12552147,0.586260213,0.020112283,5.475324783,0.138812682,2.881552952,0.077816207,8.062815032,0.225281995,1.925793289,0.031825084,1.526329795,0.02151901,123.0309909,1.441777981,21.99268344,0.558406476,0.433184163,0.009594177,0.545386709,0.016009576
Kerguelen,KER3,CAT2-S3-1D,130,148.3,149.4,148.9,7841.691667,22427.91667,53799.08333,52802.5,1.340833333,0.049289335,0.512383985,0.265130723,0.112092475,2.054085117,0.073358146,0.416985661,0.150031395,0,0.064571556,0.574594588,1.853680009,11.69321811,0.14751002,0.021498335,0.063276873,0.063107927,0.033484815,0.458094297,0.047441414,0.06356903,0.077248247,0,0.085400123,0.172003648,0.185315849,0.204469292,0.00310004,83.4661603,4.173308015,16.5338397,1.65338397,0.204227317,0.020422732,1222.908775,19.94135392,1668.833707,291.1418983,10175.81245,258.3386776,1250.404357,32.17840893,58.05521047,1.475241379,1219.508653,48.30775228,0.698079854,0.027968386,6.019128737,0.213878792,4.230290494,0.130962612,9.555585218,0.352223234,2.41632612,0.015705592,4.097635166,0.062528045,124.2977188,1.774845393,62.50131563,1.505023593,1.15354469,0.027824257,1.832005149,0.060620882
Kerguelen,KER3,CAT2-S3-1D,133,152.3,153.4,152.8,8051.725,23022.91667,55877.75,54865.08333,1.296666667,0.071528785,0.577905245,0.33505245,0.11197912,3.097328737,0.093912037,0.407384814,0.165408206,0,0.135173417,0.855189922,2.016598938,11.45080151,0.14841622,0.021267742,0.04317677,0.055932338,0.032043649,0.276035345,0.066351278,0.05423385,0.055790051,0,0.119544463,0.098150635,0.14439551,0.230248296,0.003225335,79.14295014,3.957147507,20.85704986,2.085704986,0.259005189,0.025900519,1280.920557,17.13674656,2102.277758,340.7213971,10563.03941,324.5288855,1550.668939,49.66441545,68.57980204,6.267342014,1754.957543,55.81240066,0.730675186,0.018324712,7.25278997,0.195114006,5.949248492,0.179672146,12.17608051,0.403980913,2.480050488,0.013278382,5.543690999,0.120465949,132.9506239,0.795585684,86.08478295,1.23406057,1.636861203,0.019801071,2.706906863,0.066522486
Kerguelen,KER3,CAT2-S3-1D,134,153.6,154.8,154.2,8122.738462,23100,55776.53846,54736.92308,1.303076923,0.083310029,0.593033324,0.360862177,0.126886312,3.684248855,0.093708921,0.411675708,0.200426099,0.003804934,0.106153866,0.83083966,1.972774583,11.38575688,0.148242751,0.030962817,0.075314113,0.044967106,0.038731426,0.688941761,0.077464514,0.051182839,0.086205394,0.013718884,0.090144848,0.150265257,0.161984843,0.387865795,0.004764269,78.72523643,3.936261822,21.27476357,2.127476357,0.213264326,0.021326433,2072.082392,16.90890785,3216.421278,502.3374959,14186.97308,440.558875,2482.480732,90.29891478,99.68880033,3.736920476,2776.371193,107.8427493,1.156587985,0.036052658,12.74073522,0.400837882,10.45175639,0.305726767,20.20440283,0.600799397,4.08125205,0.030846893,9.271372537,0.077027155,206.9438485,1.311951876,142.986496,2.150340962,2.544187882,0.056814887,4.259263486,0.162287113
Kerguelen,KER3,CAT2-S3-1D,136,156.4,157.6,157,8271.9,23238.07692,56094.07692,55084.15385,1.312307692,0.06765125,0.568879655,0.368245388,0.10652633,3.347129405,0.078880917,0.382675572,0.205011256,0,0.101076665,0.792347223,1.963624841,11.47844812,0.1484212,0.016004097,0.056359685,0.044598389,0.043759214,0.388599013,0.038583016,0.056501995,0.078252056,0,0.147307464,0.10450234,0.142510148,0.214930213,0.003012581,79.1153204,3.95576602,20.8846796,2.08846796,0.271911683,0.027191168,1857.566878,16.7042122,2409.761443,414.9100703,12437.46462,388.6722303,2058.571835,66.85269078,78.14911625,7.082454535,2063.954537,85.58486362,1.014040906,0.029886398,11.91900007,0.31635124,10.26088375,0.315188093,15.78135257,0.446260205,3.558893908,0.008369033,6.530373442,0.078511178,171.8039896,1.364271196,108.6647317,2.008624201,2.021403149,0.05342299,3.214978196,0.077694123
Kerguelen,KER3,CAT2-S3-1D,139,160.4,161.5,160.9,8483.125,23838.66667,57027.33333,55973.91667,1.344166667,0.032191352,0.572697839,0.225648964,0.078987683,2.035028037,0.053324745,0.443090337,0.197182917,0,0.052369012,0.53099978,1.836448059,11.87038412,0.148284218,0.014919961,0.054702572,0.056877559,0.035063081,0.21239811,0.068567003,0.042791649,0.090138263,0,0.091328349,0.164238514,0.143445377,0.218491491,0.003071103,82.8074406,4.14037203,17.1925594,1.71925594,0.19269917,0.019269917,899.7562889,15.79376191,1087.584239,113.2958792,10755.33611,404.7262148,823.5410759,26.87484917,40.47458511,1.126634107,922.1577841,24.24164481,0.762922668,0.015474814,11.06659272,0.2525818,7.674057487,0.125382993,7.801664241,0.101929306,3.06917887,0.034508892,1.196850042,0.006959579,133.8686841,1.069432805,51.6087618,1.314229858,0.811815763,0.015647129,1.482233279,0.036660823
Kerguelen,KER3,CAT2-S3-1D,141,163,164.1,163.5,8623.308333,23441.16667,55894.16667,54829.33333,1.304166667,0.031939134,0.53924249,0.194563795,0.087001983,1.772285261,0.104016072,0.451573817,0.246560941,0,0.047781743,0.653892311,1.81837281,12.06392219,0.150538667,0.010548535,0.053524117,0.035683132,0.034939811,0.141338499,0.076334101,0.045353762,0.04893645,0,0.113014891,0.210681965,0.139190247,0.187192354,0.002538499,85.08016412,4.254008206,14.91983588,1.491983588,0.160255689,0.016025569,759.0109447,12.82440637,962.7736169,124.7737991,10528.61814,269.3048462,464.8436599,11.36893739,35.49509925,0.97946092,892.1897853,23.0227979,0.735314311,0.012884222,10.95410735,0.195952656,7.281443283,0.180898294,7.362706322,0.159387654,2.801323288,0.009841581,0.766206838,0.008232845,132.8334633,1.29146913,32.68616841,0.501237891,0.506222049,0.008301907,0.804243801,0.01318131
Kerguelen,KER3,CAT2-S3-1D,142,164.3,165.5,164.9,8696.084615,23958.38462,56345.53846,55315.07692,1.32,0.018673503,0.533747723,0.143275245,0.075539533,1.704194078,0.09427299,0.426440461,0.226881508,0,0.044754585,0.470014929,1.766639032,12.11486455,0.14988908,0.014541513,0.073970841,0.036431234,0.033974,0.15586649,0.065564426,0.043518723,0.106033655,0,0.066032042,0.178098838,0.194204209,0.184066284,0.002575174,85.40185947,4.270092973,14.59814053,1.459814053,0.142723604,0.01427236,869.8816217,7.796006076,1130.73032,132.3029265,11573.18648,421.5003593,465.2383663,12.3061113,39.76382213,1.304332882,1079.067648,38.38538427,0.851045118,0.029811211,12.37150296,0.38059145,7.973932809,0.197341265,8.349818929,0.207969492,3.268484233,0.009807805,1.004100827,0.01245794,158.8010154,0.904816904,35.9483757,0.489550686,0.569226288,0.014235084,0.8157504,0.031803637
Kerguelen,KER3,CAT2-S3-1E,150,166.5,167.5,167,8805.218182,22916.63636,53492.81818,52519.18182,1.284545455,0.016612112,0.399474622,0.112905903,0.063722637,1.163991238,0.091747431,0.423378843,0.186666417,0,0.048725773,0.473650756,1.888909592,12.04417038,0.148365123,0.018178966,0.054053573,0.04515829,0.028625572,0.104027032,0.076042809,0.059620628,0.066433434,0,0.047969881,0.101821662,0.25946956,0.32553286,0.004299314,83.09062281,4.154531141,16.90937719,1.690937719,0.223544964,0.022354496,1134.926545,14.93946308,1320.408365,172.8396376,12213.0194,138.0166837,824.966145,11.3869828,49.16188154,0.80734803,962.6720227,14.46774056,0.779826419,0.006693095,13.51243096,0.123934427,9.490423637,0.114648791,8.318544287,0.079080752,3.601412105,0.017615573,1.1035724,0.013960696,162.2061418,1.316712073,52.72711269,1.245601167,0.658373453,0.010693771,1.34661725,0.035306393
Kerguelen,KER3,CAT2-S3-1E,152,169.1,170.2,169.6,8943.066667,23838.75,55856.58333,54815.41667,1.305,0.021453854,0.421124274,0.118278972,0.061854667,1.551338665,0.106996744,0.457666235,0.220167498,0,0.016507952,0.460434627,1.877506072,12.14100022,0.150340893,0.015754908,0.056058396,0.024732116,0.029495488,0.285429338,0.061440381,0.066610868,0.102757439,0,0.034900677,0.234613862,0.230230688,0.24730451,0.002954636,83.71946693,4.185973346,16.28053307,1.628053307,0.164945758,0.016494576,1627.756741,46.45102256,1998.212264,311.4876706,16966.12573,164.8168222,1131.044645,10.76172675,76.21539977,0.919658331,2348.961834,12.51278612,1.362159166,0.007396239,20.45200621,0.067089417,13.75191128,0.078139487,14.86451,0.162882736,4.496497572,0.085680679,2.065153229,0.037411213,252.3308725,4.505949749,73.90718256,1.744166675,1.016888381,0.017053924,1.798011448,0.025656192
