"Location","Site","Section","sample","min_depth","max_depth","midpoint","coh_inc","coh_inc_sd","dry_mass_pc","dry_mass_err","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,0.147728757,0.014772876,11.60860149,1.160860149,17.9830700639387,-1.34447698537822,37.3106171132557
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,0.147042071,0.014704207,12.0714856,1.20714856,17.8504634153005,-1.47850020407972,37.1794270346807
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,0.146633907,0.014663391,10.34845519,1.034845519,17.7716424401608,-1.55818530002263,37.1014701803442
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,0.153316869,0.015331687,15.67137024,1.567137024,19.0621961922348,-0.255559588405504,38.3799519728751
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,0.144633138,0.014463314,10.15673365,1.015673365,17.3852718547851,-1.94903014353233,36.7195738531026
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,0.144813308,0.014481331,11.97580925,1.197580925,17.4200646711308,-1.91381819472687,36.7539475369885
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,0.14430126,0.014430126,13.98620881,1.398620881,17.3211825485567,-2.01389990589347,36.6562650030069
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,0.145849652,0.014584965,19.24399494,1.924399494,17.6201941403152,-1.7113402115399,36.9517284921703
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,0.145535238,0.014553524,11.79816971,1.179816971,17.5594773253154,-1.77275830984154,36.8917129604723
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,0.147604514,0.014760451,14.89672027,1.489672027,17.9590773688106,-1.36872252368639,37.2868772613076
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,0.170796637,0.017079664,41.8734204,4.18734204,22.4377323957599,3.13060236719446,41.7448624243254
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,0.242774923,0.024277492,35.95890476,3.595890476,36.3375341700562,16.7563637465342,55.9187045935783
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,0.155915397,0.01559154,11.78728762,1.178728762,19.5640006406619,0.249743556787557,38.8782577245362
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,0.148613824,0.014861382,11.99071198,1.199071198,18.1539862740993,-1.17180382373587,37.4797763719344
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,0.148776442,0.014877644,12.08109258,1.208109258,18.1853896054447,-1.14008611349989,37.5108653243892
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,0.148684556,0.014868456,17.63820882,1.763820882,18.1676454042861,-1.15800763012981,37.493298438702
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,0.145219073,0.014521907,14.89020858,1.489020858,17.498422372882,-1.8345283124547,36.8313730582186
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,0.147692516,0.014769252,6.903208584,0.690320858,17.976071526684,-1.35154911773357,37.3036921711016
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,0.149551566,0.014955157,15.13364658,1.513364658,18.3350746083704,-0.988938606538301,37.6590878232791
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,0.161588797,0.01615888,19.85120557,1.985120557,20.6595968234648,1.3506503069477,39.9685433399818
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,0.200522885,0.020052289,30.50661116,3.050661116,28.1781991067007,8.81952960986172,47.5368686035396
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,0.155043644,0.015504364,32.25214894,3.225214894,19.3956555109078,0.0802993349900696,38.7110116868255
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,0.147285387,0.014728539,17.3303958,1.73303958,17.8974504214722,-1.43100592007026,37.2259067630147
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,0.146990601,0.01469906,16.59501019,1.659501019,17.8405239899949,-1.48854768760231,37.1695956675921
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,0.148020109,0.014802011,13.4102451,1.34102451,18.0393333520996,-1.28762676926698,37.3662934734662
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,0.148376746,0.014837675,12.34589333,1.234589333,18.1082038946043,-1.21804922260173,37.4344570118104
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,0.14752124,0.014752124,13.79694563,1.379694563,17.9429962399413,-1.38497397631815,37.2709664562008
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,0.147491928,0.014749193,13.10608249,1.310608249,17.9373357690931,-1.39069456355871,37.265366101745
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,0.14706077,0.014706077,14.61049746,1.461049746,17.8540743986654,-1.47485002820488,37.1829988255356
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,0.146731247,0.014673125,15.61380337,1.561380337,17.7904398689397,-1.5391802963052,37.1200600341845
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,0.150102582,0.015010258,18.93835055,1.893835055,18.4414818820094,-0.881527865333283,37.764491629352
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,0.150406226,0.015040623,19.02491136,1.902491136,18.5001188910923,-0.822350737830266,37.8225885200148
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,0.15910862,0.015910862,25.06461337,2.506461337,20.1806472599093,0.869772204168122,39.4915223156505
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,0.153408922,0.015340892,22.31134245,2.231134245,19.0799726429373,-0.237647755624263,38.3975930414988
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,0.154273836,0.015427384,18.0088382,1.80088382,19.2469970862786,-0.0693923217207413,38.563386494278
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,0.156201755,0.015620176,19.1959703,1.91959703,19.6192995322816,0.305387034934128,38.933212029629
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,0.195100013,0.019510001,29.96977482,2.996977482,27.1309826469008,7.78823663137437,46.4737286624273
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,0.152326564,0.015232656,14.71602085,1.471602085,18.8709573622897,-0.448307990700417,38.1902227152798
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,0.149308253,0.014930825,13.88321811,1.388321811,18.2880881815318,-1.03637770843288,37.6125540714964
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,0.154134849,0.015413485,26.92078395,2.692078395,19.2201571619547,-0.0964250570585889,38.536739380968
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,0.147074113,0.014707411,13.15041361,1.315041361,17.856651079292,-1.47224540223239,37.1855475608164
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,0.151038285,0.015103829,14.68590832,1.468590832,18.6221764628669,-0.699198165716062,37.9435510914499
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,0.144054549,0.014405455,5.7020243,0.57020243,17.2735399303991,-2.06212975600343,36.6092096168016
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,0.148636579,0.014863658,15.19207832,1.519207832,18.1583805158484,-1.16736543363105,37.4841264653279
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,0.149409571,0.014940957,14.54897049,1.454897049,18.3076538060337,-1.01662287295322,37.6319304850206
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,0.14923813,0.014923813,11.93101203,1.193101203,18.2745466559692,-1.05005078379621,37.5991440957346
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,0.149852633,0.014985263,12.40622005,1.240622005,18.3932139702994,-0.930247237514802,37.7166751781136
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,0.151068099,0.01510681,11.60857847,1.160857847,18.627933875458,-0.693390080005379,37.9492578309213
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,0.151297224,0.015129722,14.63049159,1.463049159,18.6721804428399,-0.648757021863837,37.9931179075436
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,0.15130525,0.015130525,16.49151474,1.649151474,18.6737303520589,-0.647193668603908,37.9946543727218
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,0.150352988,0.015035299,16.76312487,1.676312487,18.4898380454653,-0.832725622212195,37.8124017131428
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,0.146141821,0.014614182,14.71041861,1.471041861,17.676615200197,-1.65427625168719,37.0075066520811
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,0.146255594,0.014625559,14.23024007,1.423024007,17.6985860227207,-1.63205736356213,37.0292294090035
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,0.145361306,0.014536131,12.86272892,1.286272892,17.5258891356465,-1.80673864680296,36.8585169180961
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,0.146611046,0.014661105,13.34984985,1.334984985,17.7672277286412,-1.56264889798452,37.097104355267
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,0.147516322,0.014751632,12.87690544,1.287690544,17.9420465198393,-1.38593377687744,37.270026816556
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,0.147507889,0.014750789,16.5338397,1.65338397,17.9404180144264,-1.38757957303911,37.2684156018919
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,0.148427549,0.014842755,20.85704986,2.085704986,18.1180145148453,-1.2081389142712,37.4441679439617
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,0.148242287,0.014824229,21.27476357,2.127476357,18.0822383770763,-1.24427981531996,37.4087565694726
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,0.148405013,0.014840501,20.8846796,2.08846796,18.1136625644142,-1.21253505438622,37.4398601832146
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,0.14828005,0.014828005,17.1925594,1.71925594,18.0895308293362,-1.23691273553796,37.4159743942103
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,0.150543834,0.015054383,14.91983588,1.491983588,18.52669251529,-0.795535346039305,37.8489203766192
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,0.149882747,0.014988275,14.59814053,1.459814053,18.3990293162029,-0.924377171484604,37.7224358038904
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,0.148373533,0.014837353,16.90937719,1.690937719,18.107583428828,-1.21867600167371,37.4338428593297
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,0.150338302,0.01503383,16.28053307,1.628053307,18.48700201671,-0.835587641499583,37.8095916749195
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,0.149496269,0.014949627,15.06361518,1.506361518,18.324396147109,-0.999719430973503,37.6485117251915
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,0.150140614,0.015014061,18.80299972,1.880299972,18.4488262811394,-0.874115314924349,37.7717678772032
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,0.148595471,0.014859547,17.11379224,1.711379224,18.1504421071547,-1.17538363580414,37.4762678501136
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,0.148814355,0.014881435,29.20476316,2.920476316,18.1927110243608,-1.13269177627334,37.5181138249949
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,0.149241814,0.014924181,12.99938484,1.299938484,18.2752580770461,-1.04933243946394,37.599848593556
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,0.159478499,0.01594785,27.21596234,2.721596234,20.2520749788255,0.941526276030167,39.5626236816208
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,0.171222295,0.017122229,19.68051247,1.968051247,22.5199316554595,3.21268197556071,41.8271813353583
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,0.25793159,0.025793159,61.00575571,6.100575571,39.2644539199794,19.5616946053422,58.9672132346167
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,0.149203667,0.014920367,25.27742393,2.527742393,18.2678914701462,-1.05677080023701,37.5925537405295
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,0.149280177,0.014928018,16.55729191,1.655729191,18.2826663959308,-1.04185210576854,37.6071848976302
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,0.145204728,0.014520473,28.41964251,2.841964251,17.4956521949918,-1.83733116801136,36.8286355579949
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,0.147840832,0.014784083,70.38997719,7.038997719,18.004712983914,-1.32260729595954,37.3320332637875
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,0.147624997,0.0147625,24.25268384,2.425268384,17.9630328622735,-1.36472524068894,37.2907909652359
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,0.148929635,0.014892964,28.08949975,2.808949975,18.214972865224,-1.11020909112553,37.5401548215735
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,0.147606576,0.014760658,32.86456422,3.286456422,17.9594755637781,-1.36832011993444,37.2872712474907
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,0.147124639,0.014712464,31.47956371,3.147956371,17.8664082077744,-1.46238261268315,37.195199028232
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,0.149142157,0.014914216,40.47366511,4.047366511,18.256013209984,-1.0687650632491,37.5807914832172
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,0.158234507,0.015823451,36.81900645,3.681900645,20.0118463880973,0.700146118522554,39.323546657672
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,0.188618079,0.018861808,41.3738341,4.13738341,25.879249621276,6.5517258043259,45.206773438226
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,0.183293662,0.018329366,27.67460241,2.767460241,24.8510459090662,5.53291485276908,44.1691769653634
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,0.24571257,0.024571257,26.73751232,2.673751232,36.9048262417632,17.3017862001425,56.5078662833839
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,0.239873081,0.023987308,24.29736534,2.429736534,35.7771564391899,16.2167824891919,55.3375303891879
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,0.247365173,0.024736517,31.01118031,3.101118031,37.2239621282666,17.6082590496903,56.8396652068429
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,0.268813819,0.026881382,19.89352741,1.989352741,41.365932495928,21.5626117179474,61.1692532739086
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,0.290923974,0.029092397,27.0545809,2.70545809,45.6356475555359,25.5946380000427,65.6766571110291
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,0.267672994,0.026767299,43.90873382,4.390873382,41.1456265920174,21.353362407924,60.9378907761109
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,0.224111598,0.02241116,51.53906898,5.153906898,32.7334400415955,13.2719144028922,52.1949656802988
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,0.262923329,0.026292333,22.75250175,2.275250175,40.2284138371275,20.4808903782908,59.9759372959643
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,0.20966916,0.020966916,29.03795177,2.903795177,29.9444457977264,10.5523599408859,49.3365316545668
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,0.185543933,0.018554393,23.17770367,2.317770367,25.2855980855163,5.96384004402047,44.6073561270122
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,0.20968456,0.020968456,36.17742954,3.617742954,29.9474197077654,10.5552706592635,49.3395687562672
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,0.188696536,0.018869654,23.1665181,2.31665181,25.8944005342583,6.56671731860727,45.2220837499094
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,0.207842059,0.020784206,23.1665181,2.31665181,29.5916124207046,10.2068587663075,48.9763660751017
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,0.207768019,0.020776802,24.02293655,2.402293655,29.5773144791925,10.1928510456058,48.9617779127792
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,0.217990651,0.021799065,15.44962422,1.544962422,31.5514175915058,12.121804658669,50.9810305243427
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,0.22749527,0.022749527,19.87159939,1.987159939,33.3868644655841,13.9061369863024,52.8675919448658
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,0.234813473,0.023481347,15.94569099,1.594569099,34.8000902687667,15.2740517169251,54.3261288206084
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,0.23005302,0.023005302,30.56266025,3.056266025,33.8807942319612,14.3848171031448,53.3767713607776
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,0.246269846,0.024626985,20.28888154,2.028888154,37.0124423905219,17.4051611663473,56.6197236146965
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,0.246500349,0.024650035,14.63439001,1.463439001,37.056955064919,17.4479109735633,56.6659991562747
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,0.230864865,0.023086487,16.88910103,1.688910103,34.0375704654416,14.5366210056547,53.5385199252285
"South Georgia","POB4","POB_1A",15,30,31.3,30.7,0.170469958,0.017046996,19.08693277,1.908693277,22.3746470738362,3.06759666964932,41.6816974780232
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,0.167546225,0.016754623,13.42933016,1.342933016,21.8100419491606,2.50323225331486,41.1168516450064
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,0.170669797,0.01706698,17.11706554,1.711706554,22.413238191257,3.10614033721533,41.7203360452988
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,0.166690368,0.016669037,19.43499706,1.943499706,21.6447665125221,2.33786664230863,40.9516663827355
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,0.168686728,0.016868673,23.41533324,2.341533324,22.0302856713158,2.7234830741032,41.3370882685284
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,0.165947765,0.016594777,12.40410571,1.240410571,21.5013616737767,2.19432461624587,40.8083987313075
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,0.163125618,0.016312562,9.569663124,0.956966312,20.9563739273621,1.64831596178842,40.2644318929358
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,0.164973247,0.016497325,7.340952726,0.734095273,21.3131714878436,2.00587130483349,40.6204716708538
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,0.162176967,0.016217697,8.803204222,0.880320422,20.7731789447393,1.46460019405666,40.081757695422
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,0.166165772,0.016616577,6.822135563,0.682213556,21.5434612325993,2.23647012848814,40.8504523367105
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,0.166803994,0.016680399,8.532241127,0.853224113,21.6667089477227,2.35982523736678,40.9735926580786
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,0.164133555,0.016413355,7.451785434,0.745178543,21.1510176911908,1.84341514264161,40.45862023974
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,0.164668232,0.016466823,5.155774016,0.515577402,21.2542697235228,1.94686780519967,40.561671641846
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,0.165064759,0.016506476,5.653884233,0.565388423,21.3308434654727,2.02357200372377,40.6381149272216
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,0.162018245,0.016201825,5.147792125,0.514779213,20.7425279740116,1.43385336290794,40.0512025851152
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,0.166223241,0.016622324,8.654970326,0.865497033,21.5545591310429,2.24757935460361,40.8615389074821
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,0.16373858,0.016373858,6.80156695,0.680156695,21.0747436575774,1.76697466798033,40.3825126471744
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,0.16471141,0.016471141,6.355304561,0.635530456,21.2626078720724,1.95522091680311,40.5699948273417
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,0.16694764,0.016694764,16.56609017,1.656609017,21.6944485763889,2.38758346014147,41.0013136926363
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,0.167913291,0.016791329,10.40528727,1.040528727,21.8809264467171,2.57413313390562,41.1877197595285
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,0.182453382,0.018245338,26.36261878,2.636261878,24.688778563121,5.37187314979172,44.0056839764503
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,0.175749736,0.017574974,14.95874073,1.495874073,23.3942305022648,4.0845947470372,42.7038662574924
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,0.187853218,0.018785322,21.09853252,2.109853252,25.7315465169691,6.40554471429872,45.0575483196394
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,0.175818571,0.017581857,13.6233494,1.36233494,23.4075233008059,4.09783556100774,42.7172110406041
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,0.180977068,0.018097707,34.83024942,3.483024942,24.4036860290112,5.0887644093631,43.7186076486594
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,0.185454042,0.018545404,17.81569627,1.781569627,25.2682391408855,5.94663560894793,44.5898426728231
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,0.177535485,0.017753548,26.17983058,2.617983058,23.7390783514988,4.42794181365186,43.0502148893457
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,0.178188414,0.017818841,16.44549966,1.644549966,23.8651661507093,4.55340185475005,43.1769304466686
"South Georgia","POB4","POB_1H",283,317.9,319.1,318.5,0.178135328,0.017813533,23.30392308,2.330392308,23.8549146579607,4.54320298164454,43.1666263342768
