Location,Site,Section,sample,min_depth,max_depth,midpoint,depth,depth_err,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,SH20_mean_95CI,accrate,accrate_err,kcps,cps,MSE,K,K_sd,Ca,Ca_sd,Ti,Ti_sd,Mn,Mn_sd,Fe,Fe_sd,Co,Co_sd,Ni,Ni_sd,Cu,Cu_sd,Zn,Zn_sd,Rb,Rb_sd,Sr,Sr_sd,Zr,Zr_sd,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,kcps_sd,cps_sd,MSE_sd,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,Water_Content,Dry_mass,Dry_mass_err,LOI550,LOI550_err,C_org_pc,C_org_pc_err,Volume,Volume_err,Wet_density,Dry_density,Dry_density_err,DMAR,DMAR_err,DMAR_err_pc,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,K_sd_fr,Ca_sd_fr,Ti_sd_fr,Mn_sd_fr,Fe_sd_fr,Co_sd_fr,Ni_sd_fr,Cu_sd_fr,Zn_sd_fr,Rb_sd_fr,Sr_sd_fr,Zr_sd_fr
Kerguelen,KER1,CAT1.1A,13,18,19.4,18.7,18.7,0.7,137,410,302,293,137,0.03488,0.01756,23650.53333,61225.33333,1.335333333,-8.313861755,6.985430396,-5.559584836,2.700246835,-6.209727601,2.939323811,-6.810501461,2.69396458,-1.616158675,0.7366968,-6.11950868,4.050408318,-5.15947284,0.744944859,-5.891059316,2.110606853,-9.182899602,23.15395891,-6.938921936,8.926687039,-5.818791873,4.084935596,-3.807265132,0.497202913,0,-1.896391815,6.663959709,1.896331878,0.150175611,-1.896331879,48489.06667,696.3627818,3368.650401,0.059385745,1503.870758,213.7139833,0.190657371,0.028610431,0.004295984,0.028610431,1653.773066,84.04,15.96,0.8,86.82,4.34,50.19,4.34,6.3302,1.1268,1.0035,0.3415,0.0779,0.0119,0.0087,73.1,6.127238716,1.102902969,7.518769206,0.977439997,5.825658711,0.81559222,3.115993137,0.373919176,8.299133524,1.493844034,0.452901808,0.031703127,2.013225771,1.087141916,1.19338357,0.1670737,2.457366922,0.221163023,-0.209336948,-0.033493912,3.343231675,0.066864634,2.451358359,0.122567918,0.840214885,0.485692172,0.473341827,0.395560385,0.455831974,0.661884561,0.144383909,0.358272891,2.521421328,1.286465984,0.702024696,0.130593194
Kerguelen,KER1,CAT1.1A,17,24,25.5,24.7,24.7,0.725,419,522,483,479,52,0.04571,0.00626,21313.25,55199.625,1.315625,-7.419802059,5.831130772,-5.101774852,1.723873415,-4.837055901,1.854475363,-6.262431612,1.831461486,-1.422912771,0.173815813,-5.312299717,1.930251078,-5.115777081,0.724790679,-5.810940681,2.6093426,-10.56107664,28.93155352,-6.431794024,6.229649512,-4.309686695,1.205925871,-3.700343087,0.261620089,0,-1.82904092,6.221014608,1.827452542,0.160899843,-1.827452542,42000.9375,1188.866042,4023.597609,0.080247014,2959.502886,340.313085,0.199418789,0.031997741,0.00513953,0.031997741,3285.555691,68.35,31.65,1.58,32.27,1.61,18.65,1.62,6.0213,1.3006,0.9932,0.505,0.1343,0.0231,0.0093,40.3,8.531416464,1.535654964,9.635341119,1.252594345,8.835962638,1.237034769,5.362788272,0.643534593,9.809582084,1.765724775,1.943992486,0.136079474,2.802747479,1.513483638,3.094370389,0.433211854,3.791551357,0.341239622,1.380406626,0.22086506,4.739619553,0.094792391,4.583713618,0.229185681,0.785887646,0.337896804,0.383389277,0.292452133,0.122154932,0.363355078,0.141677534,0.449039621,2.739451148,0.968571053,0.279817527,0.070701576
Kerguelen,KER1,CAT1.1A,20,28.6,30,29.3,29.3,0.7,525,645,568,573,60,0.05172,0.00665,22599.8,56713.06667,1.3,-8.584528022,9.715557525,-5.822598588,1.405092269,-5.96543915,1.961345477,-6.881404626,2.225733922,-1.791862979,0.294620617,-6.024397951,3.92150966,-5.131992705,0.717944527,-5.759753547,2.012943185,-9.61414744,37.23543292,-7.250937725,13.16292302,-5.306036488,3.082107082,-3.779775395,0.51462409,0,-1.869306987,6.486858948,1.869421774,0.154267967,-1.869421774,46092.73333,607.5151027,2019.991671,0.068764609,953.2722192,174.0824928,0.179072244,0.027665373,0.004276096,0.027665374,1043.517435,81.83,18.17,0.91,81.98,4.1,47.39,4.1,6.3302,1.5699,1.0461,0.3713,0.1107,0.0192,0.0082,42.7,7.695137739,1.385124793,8.64956598,1.124443577,7.65879161,1.072230825,4.248615908,0.509833909,9.337834997,1.680810299,1.735069451,0.121454862,2.73086669,1.474668013,2.938598252,0.411403755,3.37991501,0.304192351,1.302647951,0.208423672,4.173409649,0.083468193,3.93401689,0.196700845,1.131752089,0.241317042,0.32878476,0.323441803,0.164421399,0.650938018,0.139895859,0.349484256,3.872983346,1.81534079,0.580868053,0.136152029
Kerguelen,KER1,CAT1.1A,23,33,34.4,33.7,33.7,0.675,557,763,653,655,103,0.05357,0.0095,16717.46667,50758.26667,1.342,-5.561030434,5.428547571,-3.591520058,1.764423949,-3.452499626,1.81508808,-5.135772498,2.206290019,-0.283837933,0.079269042,-4.881088501,1.484232219,-4.802595388,0.623181863,-5.28049528,2.330263377,-6.448869219,7.582333362,-5.360019058,3.469390974,-3.044216975,1.035966428,-3.487792503,0.361163877,0,-1.601060056,4.937741832,1.591535453,0.204718977,-1.591535453,27795.8,1235.911397,3223.071793,0.082219219,3777.320242,365.484701,0.527450427,0.10757806,0.022146714,0.10757806,4090.045969,57.79,42.21,2.11,14.51,0.73,8.39,0.73,5.365,1.4754,1.2629,0.747,0.2428,0.04,0.0201,50.2,9.435724354,1.698430384,10.20842337,1.327095038,9.464223941,1.324991352,6.034450493,0.724134059,10.42973421,1.877352158,2.938371665,0.205686017,3.673230413,1.983544423,3.636101809,0.509054253,4.538486286,0.408463766,1.974855812,0.31597693,5.143562534,0.102871251,5.077631807,0.25388159,0.976176562,0.491274981,0.525731579,0.429592631,0.279275717,0.304078121,0.129759393,0.441296366,1.175761688,0.647272134,0.34030637,0.10355085
Kerguelen,KER1,CAT1.1A,25,35.9,37.2,36.6,36.6,0.625,599,838,708,710,120,0.05185,0.00961,16771.35714,52420.35714,1.327142857,-5.536088659,3.776637184,-3.613354011,1.173308411,-3.375412289,1.203031572,-5.198968264,1.581117907,-0.263942872,0.056097611,-5.011440699,2.05101416,-4.878357034,0.818052608,-5.471644696,1.963402603,-6.622670727,10.85271726,-5.455464251,4.011132113,-3.168279765,0.627311679,-3.515252693,0.451154414,0,-1.636778495,5.13507577,1.634650254,0.195298392,-1.634650254,28616.78571,703.6071464,3733.013437,0.065917031,2201.814287,287.885976,0.288423724,0.055582395,0.010733828,0.055582395,2439.111855,69.13,30.87,1.54,28.34,1.42,16.38,1.42,4.7493,1.3963,1.3733,0.6656,0.229,0.0345,0.0183,52.9,8.155925053,1.468066509,9.221894196,1.198846245,8.487772632,1.188288168,4.953697444,0.594443693,9.587223632,1.725700254,1.952189289,0.13665325,2.890850484,1.561059261,2.930127292,0.410217821,3.692533639,0.332328028,0.746351508,0.119416241,4.242122828,0.084842457,4.151325919,0.207566296,0.682185098,0.324714492,0.35641026,0.304121477,0.212536944,0.409266373,0.167690188,0.358832255,1.638722157,0.735250371,0.197997565,0.128341958
Kerguelen,KER1,CAT1.1A,26,37.3,38.7,38,38,0.7,614,859,738,737,123,0.05185,0.00957,17734.86667,51774.86667,1.346,-6.307725136,3.109616626,-4.032198367,0.959356168,-3.843104636,0.935518687,-5.44386756,1.592197616,-0.421937814,0.066864361,-4.909952888,1.557467974,-4.861230656,0.753389787,-5.364948448,2.737507272,-7.019809518,8.593490534,-5.866820459,6.479338559,-3.342615723,0.56674713,-3.558864485,0.552496071,0,-1.663112262,5.274375914,1.660451985,0.190547723,-1.660451985,30160.2,1003.367606,2256.851152,0.065005494,2464.787608,306.5927654,0.364736107,0.073228885,0.014773897,0.073228884,2692.771122,54.08,45.92,2.3,19.21,0.96,11.1,0.96,5.4407,1.6567,1.3405,0.8266,0.293,0.0429,0.0231,53.9,9.363914692,1.685504645,9.985728016,1.298144642,9.249908898,1.294987246,5.917225152,0.710067018,10.29745501,1.853541902,2.702956012,0.189206921,3.470143166,1.87387731,3.529001416,0.494060198,4.401796275,0.396161665,1.377161079,0.220345773,4.869483884,0.097389678,4.797227744,0.239861387,0.492985436,0.237923852,0.243427847,0.29247545,0.158469706,0.317206297,0.154979231,0.510257889,1.224177168,1.104403757,0.169551985,0.155245043
Kerguelen,KER1,CAT1.1A,27,38.8,40.1,39.4,39.4,0.675,624,899,763,764,138,0.05556,0.01095,15955.78571,48824.78571,1.318571429,-5.732793654,2.725829274,-3.871285287,1.250753632,-3.625344606,1.29067257,-5.294829378,1.441939072,-0.235760819,0.061825425,-4.735952143,2.028491246,-4.843490458,0.78602674,-5.185407354,1.781107027,-7.40310647,13.78274255,-5.337052009,3.242700881,-3.0765813,0.578417598,-3.417872551,0.325495382,0,-1.597234782,4.938170305,1.595283254,0.203191631,-1.595283254,26498.85714,938.2009116,4985.792957,0.078921299,1741.735449,187.5595144,0.30298275,0.060416396,0.012095968,0.060416397,1862.667395,62.72,37.28,1.86,20.61,1.03,11.91,1.03,4.6735,1.4581,1.3068,0.7328,0.2653,0.0407,0.0228,55.9,8.942092764,1.609576698,9.920404113,1.289652535,9.177373228,1.284832252,5.833385868,0.700006304,10.22252481,1.840054467,2.812249185,0.196857443,3.647047244,1.969405512,3.373403926,0.47227655,4.381242691,0.394311842,1.436702523,0.229872404,4.881952977,0.09763906,4.757885058,0.237894253,0.475480095,0.323084851,0.356013762,0.272329658,0.262237913,0.428317513,0.162285184,0.343484495,1.861751227,0.607582777,0.188006603,0.095233329
Kerguelen,KER1,CAT1.1A,28,40.2,41.6,40.9,40.9,0.675,654,927,791,791,137,0.05769,0.01091,16688.2,50340.73333,1.355333333,-6.302163068,4.802131714,-4.062609337,1.510306162,-3.919604884,1.056574074,-5.392227328,2.164499776,-0.378536597,0.060383753,-4.638991403,1.281792473,-4.861563362,0.958371265,-5.143547414,1.329471549,-7.018194543,9.488608374,-5.372388986,3.189920363,-3.247848893,0.752466409,-3.518418852,0.631770447,0,-1.629235565,5.067380852,1.618668052,0.199006737,-1.618668051,28852.06667,1707.543064,2998.996438,0.097677799,4143.115015,428.4151636,0.472951706,0.094934745,0.019218049,0.094934745,4552.088994,45.35,54.65,2.73,9.22,0.46,5.33,0.47,4.3456,1.3928,1.5287,1.0996,0.4074,0.0634,0.0355,56,8.517737102,1.533192678,9.43467774,1.226508106,9.015789558,1.262210538,5.485955434,0.658314652,9.816596049,1.766987289,2.320673348,0.162447134,3.097298736,1.672541317,3.006850549,0.420959077,3.976829917,0.357914693,0.665651232,0.106504197,4.477211763,0.089544235,4.512399004,0.22561995,0.761981507,0.371757665,0.269561373,0.401411076,0.15951893,0.276308439,0.19713232,0.258473665,1.352001333,0.593761988,0.231681471,0.179560898
Kerguelen,KER1,CAT1.1B,36,45.1,46.2,45.6,45.6,0.55,779,1017,901,897,119,0.05417,0.00784,15616.08333,49393.83333,1.421666667,-5.583028309,3.965704124,-3.66407059,1.581309552,-3.512965021,1.492247154,-4.953554223,1.16997921,-0.072676488,0.013695669,-4.171091517,1.259682634,-4.702880779,0.885804489,-5.120765602,1.300557822,-7.041102352,10.42247976,-5.000788505,1.702089101,-2.933818608,0.27286044,-3.396563673,0.468497951,0,-1.525051391,4.592661361,1.52361779,0.218104392,-1.52361779,24927.41667,819.3541202,3569.588335,0.101965532,1778.473219,287.7574736,0.197571041,0.042787233,0.009289858,0.042787233,2031.753808,45.01,54.99,2.75,10.36,0.52,5.99,0.53,3.454,1.3816,2.265,1.5777,0.71,0.0855,0.0508,59.5,9.11719152,1.641094474,10.17858462,1.323216001,9.495091674,1.329312834,6.16951745,0.740342094,10.54149945,1.897469901,2.994435049,0.209610453,3.770902679,2.036287447,3.635568711,0.508979619,4.658663046,0.419279674,1.751882215,0.280301154,5.212316223,0.104246324,5.0329935,0.251649675,0.710314171,0.431571803,0.42478281,0.236189846,0.188447037,0.302003116,0.188353592,0.253977222,1.480234094,0.340364144,0.093005218,0.137932922
Kerguelen,KER1,CAT1.1B,40,50.7,52.1,51.4,51.4,0.7,975,1321,1107,1117,173,0.00994,0.00167,17542.06667,52529.06667,1.407333333,-6.126828949,3.220745214,-4.089733392,1.162815209,-3.848868903,1.070564008,-5.272884221,1.460936247,-0.361241261,0.054151598,-4.668271067,0.790015294,-4.89822346,1.067296634,-5.134851989,2.154856799,-6.37989992,6.096181163,-5.722183177,4.490488041,-3.291954894,0.735314596,-3.486105756,0.472301816,0,-1.639753579,5.146193433,1.636604821,0.194959698,-1.636604821,29675.33333,885.2501234,1978.121564,0.071660576,2421.379857,265.281037,0.307149881,0.059424399,0.011529893,0.059424399,2649.955085,59.8,40.2,2.01,21.69,1.08,12.54,1.09,6.3302,2.8359,1.2363,0.6783,0.3378,0.0067,0.0045,66.6,9.122954379,1.642131788,9.937600629,1.291888082,9.291105273,1.300754738,5.928063767,0.711367652,10.34724102,1.862503383,2.965343021,0.207574011,3.629941657,1.960168495,3.452492068,0.483348889,4.481573305,0.403341597,0.859707192,0.137553151,4.847407275,0.096948145,4.911857603,0.24559288,0.525678983,0.284325431,0.278150292,0.277065869,0.149904244,0.16923081,0.217894639,0.419653147,0.955529278,0.784750838,0.223367154,0.135481207
Kerguelen,KER1,CAT1.1B,41,52.3,53.6,53,53,0.65,995,1716,1252,1278,361,0.00993,0.00292,15258.5,51210.85714,1.39,-5.413737564,3.077850256,-3.463950971,0.960075381,-3.193832468,1.18890084,-4.745973549,0.841354386,0.163873991,0.02899344,-4.226557478,1.207471358,-4.626980884,0.652322119,-4.968028368,1.712917358,-6.533819118,6.71280793,-4.982827213,3.532206588,-2.721443811,0.405466838,-3.327627567,0.39306767,0,-1.470812119,4.347976497,1.466376085,0.231535365,-1.466376084,23206.92857,914.9155278,4953.272048,0.063609385,2082.372896,231.4963864,0.367093094,0.08490327,0.019715073,0.084903269,2246.656335,47.93,52.07,2.6,11.61,0.58,6.71,0.59,5.8781,2.6922,1.4783,0.965,0.4902,0.0096,0.0077,80.2,9.44517553,1.700131595,10.23486875,1.330532937,9.330619539,1.306286735,6.125372668,0.73504472,10.43028235,1.877450823,2.814927955,0.197044957,3.523013247,1.902427153,3.498973195,0.489856247,4.403005632,0.396270507,2.676828838,0.428292614,5.143535746,0.102870715,5.011307175,0.250565359,0.568525944,0.277161943,0.372248968,0.177277513,0.176925208,0.285686724,0.140982238,0.34478816,1.02739421,0.708875993,0.148989605,0.118122495
Kerguelen,KER1,CAT1.1B,46,59.9,61.2,60.5,60.5,0.65,1310,2620,1964,1957,655,0.01485,0.00513,20697.5,57365.5,1.327142857,-7.144857498,3.706623912,-5.023756616,0.702996826,-4.688271325,0.637396523,-6.081772924,1.888866895,-1.020913322,0.150361933,-5.342249582,1.637819869,-5.107861759,0.791825679,-5.475472742,0.936256453,-8.09984552,17.06725924,-6.787659131,8.232669328,-4.794230464,2.278478157,-3.605796932,0.358932928,0,-1.813822089,6.133669291,1.813523812,0.163122271,-1.813523812,40225.21429,338.9190396,1523.571399,0.077502215,1183.50605,130.2628155,0.14795086,0.024068836,0.003918103,0.024068836,1279.490594,78.62,21.38,1.07,60.63,3.03,35.04,3.03,5.3984,2.7316,1.0967,0.447,0.2485,0.0066,0.006,90.1,8.219780367,1.479560466,8.934285307,1.16145709,8.228561838,1.151998657,4.965864154,0.595903699,9.457860507,1.702414891,1.880204691,0.131614328,2.627542735,1.418873077,2.675953246,0.374633454,3.407378157,0.306664034,2.024013822,0.323842211,4.332700356,0.086654007,4.655833523,0.232791676,0.518782063,0.139934491,0.135955554,0.310578333,0.147281782,0.306578688,0.155020969,0.170990981,2.107109228,1.212887856,0.475254199,0.099543301
Kerguelen,KER1,CAT1.1B,49,64.4,65.8,65.1,65.1,0.7,1560,2881,2280,2268,661,0.01356,0.00409,18806.46667,52188.2,1.295333333,-5.924650883,2.234100607,-4.959608236,1.071720622,-4.751261502,1.005175748,-5.467785391,2.120894552,-1.055659354,0.153395685,-5.310442602,2.080834899,-5.129280633,0.818355703,-5.828975673,2.025197587,-6.89033437,7.396590505,-4.863130384,2.513005699,-5.360798528,3.614704788,-3.097598696,0.435426293,0,-1.744533997,5.709943798,1.739283924,0.176164448,-1.739283925,36480.26667,1473.932682,2565.845202,0.068854574,3604.98499,249.476595,0.45057558,0.079332151,0.014053807,0.079332151,3824.823777,72.25,27.75,1.39,43.94,2.2,25.4,2.2,5.0801,2.7077,1.1266,0.5385,0.3139,0.0073,0.0065,88.5,9.647303282,1.736514591,8.302741166,1.079356352,7.678524006,1.074993361,5.847564608,0.701707753,9.573616413,1.723250954,0.222856428,0.01559995,2.204322475,1.190334137,1.433962733,0.200754783,4.162122376,0.374591014,3.598984665,0.575837546,3.545300309,0.070906006,5.825602486,0.291280124,0.377085612,0.216089774,0.211559761,0.387889136,0.145307939,0.391838318,0.159545902,0.347436274,1.073473377,0.516746519,0.674284767,0.140568981
Kerguelen,KER1,CAT1.1B,51,67.6,68.9,68.3,68.3,0.65,1810,2966,2543,2504,578,0.01359,0.00327,23322.57143,61836.21429,1.356428571,-5.958186736,1.872137305,-5.418400657,0.756687967,-5.322158143,0.778994377,-5.909944808,1.62267387,-1.410264179,0.093183214,-5.617275194,2.322373285,-5.132100755,0.533259426,-5.811706369,2.268278939,-8.321481085,17.4558293,-7.234931669,11.09133461,-5.686543226,3.157566781,-3.646100544,0.365503862,0,-1.893631537,6.64542373,1.893791433,0.150520749,-1.893791434,46963,282.3929925,871.8735952,0.085088835,454.0540765,133.0275729,0.114134664,0.017181726,0.002587245,0.017181726,545.8561377,82.02,17.98,0.9,88.5,4.42,51.15,4.43,5.1663,2.8673,0.9913,0.4004,0.2422,0.0054,0.0046,84.5,7.194817601,1.295067168,8.122765162,1.055959471,7.186547436,1.006116641,4.088686381,0.490642366,8.493653853,1.528857694,0.286994401,0.020089608,2.468845509,1.333176575,1.077823934,0.150895351,2.352562689,0.211730642,1.030678168,0.164908507,3.870744656,0.077414893,3.882975226,0.194148761,0.314212593,0.139651535,0.146368138,0.274566671,0.066075006,0.41343413,0.103906656,0.390294828,2.097682987,1.533025482,0.555269987,0.100245141
Kerguelen,KER1,CAT1.1B,57,76.5,77.9,77.2,77.2,0.7,2999,3259,3139,3132,130,0.02353,0.00119,23107.93333,57691.73333,1.326666667,-8.017630912,6.022281786,-5.600955744,1.098759331,-6.193234513,2.096469061,-6.816981158,2.570353209,-2.13629071,0.174937917,-6.108263953,3.375600816,-5.2109728,0.868238039,-5.91824736,2.544515775,-12.31009747,44.38468763,-7.380527628,9.945539956,-6.517246476,6.991408288,-3.851590447,0.34159711,0,-1.906552462,6.733237325,1.906801592,0.148592771,-1.906801592,49019.6,364.1007448,851.2714412,0.063994047,515.9241362,166.7310923,0.156836123,0.023381862,0.003488414,0.023381862,608.1543272,86.87,13.13,0.66,94.94,4.75,54.88,4.75,5.0801,3.1141,1.0827,0.368,0.244,0.0087,0.0062,71.4,6.093361749,1.096805115,8.565956826,1.113574387,6.212188396,0.869706375,4.334734284,0.520168114,9.096153659,1.637307659,1.156591041,0.080961373,2.228820499,1.203563069,1.7055055,0.23877077,2.433879899,0.219049191,0.199923263,0.031987722,4.261035879,0.085220718,3.021371159,0.151068558,0.751129835,0.196173543,0.338509555,0.377051535,0.081888629,0.552628511,0.166617266,0.429944141,3.605551275,1.347537799,1.07275493,0.088689884
Kerguelen,KER1,CAT1.1B,63,86,87.4,86.7,86.7,0.7,3234,3725,3434,3445,246,0.02394,0.0019,23445.66667,58353.6,1.424666667,-7.990624598,3.127466785,-5.612341888,0.767374799,-6.44596766,2.366550346,-6.916553418,3.048435944,-2.149494159,0.214917493,-7.047426413,7.795148526,-5.216332781,0.688502883,-6.036952443,2.570277307,-12.32486057,44.43791674,-6.693409867,6.830758875,-5.796434924,3.524368592,-3.847922866,0.531258801,0,-1.92527613,6.859151329,1.925447767,0.145830306,-1.925447766,49629.26667,428.7899364,1190.427882,0.093110278,572.3575889,146.9819555,0.116988519,0.017074712,0.002492524,0.017074712,682.2605772,87.96,12.04,0.6,92.03,4.6,53.2,4.6,5.8137,3.9301,0.9216,0.3084,0.2239,0.0074,0.0059,80.5,5.780678735,1.040522172,8.264617297,1.074400249,5.675257341,0.794536028,4.015702619,0.481884314,8.827068366,1.588872306,0.75765378,0.053035765,1.601370184,0.8647399,1.399296677,0.195901535,2.195846588,0.197626193,-0.068177295,-0.010908367,4.04144,0.0808288,2.618963644,0.130948182,0.39139203,0.136729874,0.367136553,0.440744943,0.099985149,1.106098605,0.131989831,0.425757422,3.605551275,1.020520036,0.60802349,0.138063787
Kerguelen,KER1,CAT1.1C,73,92.4,93.7,93.1,93.1,0.65,3350,3971,3639,3646,311,0.03659,0.00337,21919.64286,55028.5,1.295714286,-7.829432359,4.526491713,-5.653479917,1.179785433,-6.365809917,1.624528369,-6.875956193,4.009722862,-2.18530948,0.186925624,-6.581084409,3.629383186,-5.280538001,0.68743082,-6.057695806,2.030645646,-10.42116903,26.96707849,-7.255445815,9.619746649,-6.130709592,6.88374783,-3.833943167,0.283844318,0,-1.902330138,6.704084796,1.902493093,0.149229965,-1.902493092,46836.07143,454.3567909,1142.979625,0.078809828,598.7366966,145.133209,0.146457299,0.022019713,0.003312639,0.022019713,672.684686,86.53,13.47,0.67,93.59,4.68,54.1,4.68,5.3984,4.1892,1.1048,0.3614,0.2985,0.0132,0.0121,91.8,6.189053586,1.114029645,8.133697639,1.057380693,6.626720857,0.92774092,4.029009851,0.483481182,8.65014056,1.557025301,0.45732173,0.032012521,1.234740398,0.666759815,1.492961215,0.20901457,2.252385704,0.202714713,0.185021609,0.029603457,3.958544975,0.079170899,2.818399246,0.140919962,0.578137917,0.20868305,0.255195865,0.58315131,0.085537369,0.551487105,0.130181966,0.3352175,2.587721051,1.325865687,1.122830518,0.074034566
Kerguelen,KER1,CAT1.1C,80,103.1,104.5,103.8,103.8,0.7,3646,4196,3946,3939,275,0.03636,0.00278,22842.73333,56752.8,1.344666667,-7.765102475,14.11693631,-5.60177945,1.212595243,-6.152705981,5.54623225,-7.064575187,3.163735203,-2.245495126,0.651425283,-6.168337114,3.454940983,-5.209886948,0.681468494,-5.884789609,1.721404519,-8.080320705,16.26620726,-7.34493122,14.78269243,-6.432052629,6.462256917,-3.791601182,0.335905191,0,-1.901765956,6.699794289,1.901920811,0.149304916,-1.90192081,48758.33333,310.1963587,1564.160761,0.058781273,564.2894647,143.6343904,0.122449037,0.018288626,0.002732735,0.018288626,658.4369659,87.74,12.26,0.61,94.44,4.72,54.59,4.72,6.0692,5.1406,0.9614,0.3069,0.2753,0.0112,0.0109,97.4,5.280738939,0.950533009,7.691431223,0.999886059,5.411553016,0.757617422,3.392372475,0.407084697,8.078928375,1.454207107,-0.080117716,-0.00560824,0.756761235,0.408651067,0.964106124,0.134974857,1.785730957,0.160715786,-0.355390809,-0.056862529,3.597190415,0.071943808,2.18931581,0.109465791,1.817997425,0.216466081,0.901429756,0.44783092,0.290103183,0.560108976,0.130802933,0.292517598,2.013064561,2.012638647,1.004695902,0.08859191
Kerguelen,KER1,CAT1.1C,86,112.2,113.6,112.9,112.9,0.7,4013,4339,4207,4199,163,0.03556,0.0016,23327.13333,56259.46667,1.338,-8.75716841,9.37798973,-5.800421583,1.035695603,-7.059575983,4.909885864,-7.444605018,4.963469194,-2.571645892,0.223823536,-6.043253089,2.418411097,-5.29081995,0.572935455,-5.909072135,2.104503305,-12.32274965,44.43030571,-7.01224024,11.2252109,-6.669185022,8.666216491,-3.772890512,0.377052914,0,-1.921340977,6.83343592,1.921647631,0.146391761,-1.921647633,49549.46667,435.0574456,1038.331482,0.089058568,818.434551,201.1241502,0.134695438,0.019602873,0.002854314,0.019602873,990.4382051,86.07,13.93,0.7,94.53,4.73,54.64,4.73,5.5637,5.0351,1.1158,0.3617,0.3454,0.0129,0.0129,100,5.703613902,1.026650502,8.219097638,1.068482693,5.811801162,0.813652163,3.847591141,0.461710937,8.42121649,1.515818968,0.048549833,0.003398488,1.026695924,0.554415799,1.689084808,0.236471873,2.346843447,0.21121591,0.070385627,0.0112617,4.185632246,0.083712645,2.655595005,0.13277975,1.070892929,0.178555229,0.695493026,0.666720287,0.08703513,0.400183653,0.108288594,0.356147845,3.605551275,1.600802385,1.299441605,0.099937412
Kerguelen,KER1,CAT1.1C,93,122.9,124.1,123.5,123.5,0.6,4330,4622,4465,4468,146,0.04667,0.00175,23905.46154,57464.46154,1.32,-8.768892315,10.95414803,-5.574585515,1.039726912,-7.170753958,4.046574037,-7.349445746,5.644910457,-2.552241361,0.180459374,-6.107611848,2.70499578,-5.26154821,0.833655662,-5.900610442,2.732533888,-12.34123795,44.49696624,-7.728099597,11.84949636,-6.924249056,8.938171507,-3.818142216,0.36936072,0,-1.935860582,6.932045691,1.936016016,0.14429771,-1.936016016,50381.15385,412.1847513,1006.563346,0.093897107,474.9455164,135.3570303,0.120107735,0.017363161,0.002510634,0.01736316,564.3698324,87.88,12.12,0.61,93.18,4.66,53.86,4.66,4.3544,4.2368,1.1588,0.404,0.4133,0.0189,0.02,106.1,5.122772318,0.922099017,8.347045431,1.085115906,5.469627758,0.765747886,3.845481536,0.461457784,8.392555776,1.51066004,0.04900471,0.00343033,1.045039625,0.564321398,1.395888346,0.195424368,2.210337956,0.198930416,-0.335883429,-0.053741349,4.357566189,0.087151324,2.360132231,0.118006612,1.249205445,0.186511967,0.564316397,0.768072948,0.070706234,0.442889274,0.158443034,0.463093423,3.605551275,1.533300161,1.290850666,0.096738335
Kerguelen,KER1,CAT1.1D,105,130.3,131.4,130.8,130.8,0.55,4437,4813,4621,4622,188,0.04516,0.00203,22628.83333,55695.08333,1.306666667,-8.156992197,5.868936146,-5.784026307,0.706984934,-6.984768091,4.258699225,-7.237927538,3.353402823,-2.456711216,0.186930347,-6.380393368,3.605034448,-5.26932471,0.794237861,-5.833107776,1.69681004,-12.29055747,44.31423517,-8.057901294,17.7948704,-5.554817047,4.071361775,-3.745288779,0.449188932,0,-1.933823622,6.920747589,1.934179842,0.144591799,-1.934179842,47903.75,213.0978577,828.0324388,0.081946028,374.7321063,175.8291828,0.190931865,0.027298736,0.00390588,0.027298735,470.8617101,86.99,13.01,0.65,94.4,4.72,54.57,4.72,3.808,4.1584,1.4528,0.4904,0.5601,0.0221,0.0263,118.7,5.816721734,1.047009912,8.297325033,1.078652254,5.974666195,0.836453267,3.824018401,0.458882208,8.237738402,1.482792912,-0.071957865,-0.005037051,1.198740326,0.647319776,1.255665121,0.175793117,2.464657555,0.22181918,0.059026856,0.009444297,4.358354449,0.087167089,2.780414367,0.139020718,0.71949758,0.122230588,0.60971233,0.463309809,0.07608967,0.565017584,0.150728586,0.290892969,3.605551275,2.208375327,0.732942551,0.119934392
