Location,Site,Section,sample,min_depth,max_depth,midpoint,depth,depth_err,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,SH20_mean_95CI,accrate,accrate_err,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,K_sd_fr,Ca_sd_fr,Ti_sd_fr,Mn_sd_fr,Fe_sd_fr,Co_sd_fr,Ni_sd_fr,Cu_sd_fr,Zn_sd_fr,Rb_sd_fr,Sr_sd_fr,Zr_sd_fr,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd,Water_Content,Dry_mass,Dry_mass_err,LOI550,LOI550_err,C_org_pc,C_org_pc_err,Wet_density,Dry_density,Dry_density_err,DMAR,DMAR_err,DMAR_err_pc
Bird Island,BI10,BI10.12,469,462.9,463.9,463.4,463.4,0.5,6429,6767,6573,6579,169,0.08959,0.0024,21096.27273,57828.27273,1.355454545,-1.516397795,0.509988497,0.062740046,-0.920449369,3.927889366,-0.876984367,-0.168124181,-0.473633106,-2.387416756,-0.456251787,1.187067871,1.111571581,0.40381453,0.0683669,0.013379649,0.186100185,1.438981627,0.46377396,0.032051902,0.172380088,3.550081198,0.341856529,0.199737401,0.148291758,33982.45455,5654.090909,6.007923487,1.792284079,0.166712956,-1.79228408,39636.54545,1933.015746,148.3970718,0.250118586,0.041921552,0.007035102,0.041921552,2045.187686,0.266298547,0.134055768,0.213255327,0.202184054,0.366349836,0.528828081,0.190644215,0.363952785,1.486996851,0.74927165,0.168261147,0.133407295,3.111853442,3.735337616,2.739968366,0.239667261,4.966485092,-3.504358032,-3.666863428,-1.95593354,-1.43073656,-2.454686871,-0.209629267,-1.571104079,0.56013362,0.48559389,0.383595571,0.028760071,0.893967317,-0.245305062,-1.980106251,-0.273830696,-0.12876629,-0.392749899,-0.004192585,-0.078555204,61.49,38.51,1.93,40.11,2.01,20.05,2.01,0.8094,0.507,2.4248,0.0454,0.2185,480.9
Bird Island,BI10,BI10.12,477,473.1,474.2,473.6,473.6,0.55,6590,7104,6791,6809,257,0.02308,0.0009,21065.16667,59893.83333,1.431666667,-1.730315807,0.309615723,-0.376570251,-1.345728284,4.202285544,-0.556759611,-0.213464514,-0.419083465,-1.816576152,-0.578071364,1.339561333,1.18510685,0.666704598,0.048811615,0.074831504,0.56828223,0.667714859,0.288657642,0.032569056,0.141667333,2.780716774,0.211909307,0.312184055,0.102712964,33467.75,5488.916667,6.097451838,1.807655693,0.164073705,-1.807655693,38956.66667,1204.071738,159.9775316,0.131857419,0.021694842,0.003570401,0.021694842,1334.975814,0.385308043,0.157652249,0.198718577,0.422286012,0.158893262,0.518460098,0.152573629,0.338040855,1.530746053,0.366579837,0.233049467,0.086669792,2.609441932,3.626683802,1.868316838,-1.116052833,5.198572953,-2.139083851,-2.87111158,-1.377736313,-0.308535201,-2.847789676,-0.505850777,-2.136855294,0.469699548,0.471468894,0.261564357,-0.13392634,0.935743132,-0.14973587,-1.550400253,-0.192883084,-0.027768168,-0.455646348,-0.010117016,-0.106842765,74.7,25.3,1.27,69.78,3.49,34.89,3.49,0.8082,0.2738,1.3315,0.0063,0.031,490.2
Bird Island,BI10,BI10.12,480,476.9,478,477.5,477.5,0.55,6625,7506,6943,6978,441,0.02308,0.00148,22437.08333,59727.83333,1.308333333,-2.135471336,0.381399294,-0.551553149,-1.359257556,3.920214876,-0.981963325,0.162773644,0.521147421,-2.261159551,-0.769058345,1.530107253,1.542820774,1.015132059,0.052455576,0.177751168,0.696529083,1.48381389,0.346816572,0.028938462,0.074920351,2.554183675,0.474227386,0.164994872,0.161374913,38904.91667,5975.083333,6.512515564,1.873635557,0.153578193,-1.873635556,44880,1038.664392,184.6980131,0.091443982,0.014026978,0.002152012,0.014026979,1206.71048,0.475366746,0.137534537,0.32227387,0.512433482,0.378503204,0.353186889,0.177783464,0.143760379,1.129590203,0.616633821,0.107832227,0.104597317,3.286288972,3.753660969,2.721066369,-0.693440177,4.045069557,-3.764625386,-3.139598329,-0.946896538,-1.874775064,-2.029017477,0.061538186,-1.419271081,0.591532015,0.487975926,0.380949292,-0.083212821,0.72811252,-0.263523777,-1.695383098,-0.132565515,-0.168729756,-0.324642796,0.001230764,-0.070963554,75.92,24.08,1.2,68.85,3.44,34.43,3.44,0.8008,0.2539,1.2436,0.0059,0.0291,496.2
Bird Island,BI10,BI10.13,519,491,492,491.5,491.5,0.5,6901,8101,7636,7600,600,0.02106,0.00168,21587.27273,62373.45455,1.338181818,-2.453092879,0.421066291,-1.019262272,-1.611072076,4.309581865,-0.024107019,-0.054241126,0.111856478,-1.270397473,-1.072075575,1.398956608,1.262787177,1.5151614,0.055630947,0.302002694,0.59617,1.204067723,0.008579022,0.013923122,0.01998599,1.173268957,0.746899481,0.159176697,0.224260453,35579.72727,5895.090909,6.035132478,1.797359471,0.165775222,-1.797359471,41474.81818,2148.93495,322.5106059,0.138583385,0.022866377,0.003774207,0.022866377,2449.349866,0.617653499,0.132119213,0.296295372,0.370045518,0.279393166,0.355872376,0.256689401,0.178675302,0.923544782,0.696685474,0.11378244,0.177591646,1.865655241,4.048472644,0.923087558,-0.635253197,5.050590878,-2.111149666,-2.119885567,-0.442130082,-0.255625868,-3.562779803,0.074539153,-2.83552129,0.335817943,0.526301444,0.129232258,-0.076230384,0.909106358,-0.147780477,-1.144738206,-0.061898212,-0.023006328,-0.570044769,0.001490783,-0.141776064,79.77,20.23,1.01,76.36,3.82,38.18,3.82,0.8896,0.4251,2.2441,0.009,0.048,535.8
Bird Island,BI10,BI10.13,522,494.8,495.8,495.3,495.3,0.5,6973,8151,7817,7780,589,0.02106,0.00162,21632,65648.63636,1.413636364,-2.019609838,0.543244181,-0.613112769,-1.3734687,4.609056725,-0.339910018,-0.14310914,-0.037904887,-1.770944418,-1.468778879,1.411740582,1.20279716,1.086168241,0.073502001,0.29742974,0.603393252,1.960818823,0.164628487,0.022873085,0.009363951,1.648509173,1.591831556,0.251727209,0.201759834,34173,5605.909091,6.093106454,1.806520535,0.164327659,-1.806520535,39778.90909,1998.699527,169.8466688,0.229970512,0.037306039,0.00605834,0.037306039,2138.338535,0.537810928,0.135301957,0.485114248,0.439320716,0.425427358,0.484329612,0.159829655,0.247038094,0.930864434,1.083778899,0.17830982,0.167742194,2.833557876,3.883576462,1.980139082,-0.749015399,4.519090385,-3.805677177,-2.611064733,-0.627383806,-1.182103106,-2.564685183,0.187793467,-1.864227868,0.510040418,0.50486494,0.277219471,-0.089881848,0.813436269,-0.266397402,-1.409974956,-0.087833733,-0.10638928,-0.410349629,0.003755869,-0.093211393,76.89,23.11,1.16,69.32,3.47,34.66,3.47,0.8058,0.2422,1.2875,0.0051,0.0275,539.2
Bird Island,BI10,BI10.13,525,498.7,499.7,499.2,499.2,0.5,7038,8243,8028,7965,603,0.02597,0.00199,21969.2,75244.2,1.42,-1.881335886,0.321348213,-0.764639922,-1.091717952,4.502793212,-0.274821952,-0.536966622,0.044031007,-0.754535824,-1.405419117,1.236630169,0.604634674,0.852655524,0.059020287,0.358218894,0.54633335,0.871652895,0.051314394,0.083551133,0.008230364,0.47918939,0.675949946,0.274403516,0.067996464,30715.8,5547,5.538484948,1.709926475,0.181211009,-1.709926476,36262.8,2061.698965,178.1566103,0.345935586,0.063499752,0.011687875,0.063499752,2134.406543,0.453218126,0.183664589,0.468480501,0.50043452,0.193580485,0.186718688,0.155598373,0.186921992,0.635078381,0.480959692,0.221896185,0.112458757,3.126476349,3.724536262,2.350266793,-0.481469198,4.759475088,-3.276360632,-3.042813743,-1.248840955,-1.764476392,-2.38845826,-0.046348761,-1.711986551,0.562765743,0.484189714,0.329037351,-0.057776304,0.856705516,-0.229345244,-1.643119421,-0.174837734,-0.158802875,-0.382153322,-0.000926975,-0.085599328,72.95,27.05,1.35,58.75,2.94,29.37,2.94,1.1024,0.4089,2.1836,0.0106,0.0575,541.7
Bird Island,BI10,BI10.13,529,503.9,505.1,504.5,504.5,0.6,7103,8320,8171,8096,608,0.04867,0.00372,22666.2,76962.9,1.376,-1.959568672,0.724988724,-1.075997405,-1.380911801,4.76293411,0.071560823,-0.130687979,0.715034791,0.096177451,-4.112915244,1.435807047,0.853578157,0.998251136,0.100570272,0.462792383,0.324165111,1.476907067,0.024829602,0.02555721,0.156172441,0.015800535,10.39217183,0.202545365,0.104675007,33134.3,5557.3,5.962055325,1.784629916,0.167993663,-1.784629916,38691.6,1853.806957,198.2243678,0.246634002,0.041983925,0.007156707,0.041983925,1991.46664,0.50942391,0.138719774,0.430105483,0.234747151,0.310083455,0.346972002,0.195558996,0.218412367,0.164285235,2.526716747,0.14106726,0.12263084,1.832841256,3.58876072,0.729395127,-1.008699297,5.243429259,-1.889387815,-1.356321393,0.254515885,-0.276861491,-3.873978233,-0.064944563,-3.178749457,0.329911426,0.466538894,0.102115318,-0.121043916,0.943817267,-0.132257147,-0.732413552,0.035632224,-0.024917534,-0.619836517,-0.001298891,-0.158937473,81.75,18.25,0.91,73.15,3.66,36.58,3.66,0.722,0.1612,0.8663,0.0078,0.0428,545
Isla Hermite,HER42PB,HER42PB1A,3,2.5,3.7,3.1,3.1,0.6,-65,-42,-60,-58,12,0.4116,0.01546,19219.71429,52847.57143,1.328571429,-1.12710029,0.725647592,-0.367161973,-0.580231081,3.57101552,-0.95687914,-0.155072544,-0.631649995,-2.236075366,-0.549676412,1.150219861,1.156963828,0.320804531,0.063288965,0.195651897,0.163496314,0.640093474,0.637026438,0.034820506,0.191770697,2.587324867,0.375292672,0.174462967,0.252343199,31968.42857,5356.714286,5.969385725,1.78643537,0.167590927,-1.78643537,37325.14286,671.7586018,121.7096467,0.132506991,0.021998875,0.003653047,0.021998875,740.4679666,0.284628204,0.087217219,0.532876256,0.281777933,0.179246903,0.665733436,0.224543332,0.303602784,1.157083033,0.682752004,0.151677929,0.218108114,3.463271078,4.538161365,2.243256533,0.870948414,4.455457565,-3.55970379,-3.536360857,-1.997806822,-1.396592662,-2.297929537,0.182454314,-2.965155601,0.623388794,0.589960977,0.314055915,0.10451381,0.801982362,-0.249179265,-1.909634863,-0.279692955,-0.12569334,-0.367668726,0.003649086,-0.14825778,79.48,20.52,1.03,41.92,2.1,24.32,2.1,0.9496,0.2452,0.031,0.1009,0.0166,16.4
Isla Hermite,HER42PB,HER42PB1A,5,5.3,6.5,5.9,5.9,0.6,-64,-19,-55,-51,23,0.4081,-0.1335,18524.28571,52431.28571,1.432857143,-0.80725619,1.040547177,-0.081743724,-0.100109714,4.089980241,-0.503260542,-0.027724395,-0.528542787,-6.118818783,-0.082654057,1.777308658,1.342274114,0.176249213,0.170875652,0.024861206,0.024330741,0.571623078,0.145982338,0.002458291,0.113522703,17.30663302,0.040240331,0.286044906,0.128945968,28922.42857,5319.571429,5.439274473,1.693232866,0.183999064,-1.693232866,34242,935.4647432,176.3130333,0.169749115,0.030951157,0.005647376,0.030951158,1043.884413,0.218331201,0.164217112,0.304135959,0.243040763,0.139761819,0.290073085,0.088668867,0.214784321,2.828427125,0.486852456,0.160942729,0.096065302,3.485088812,4.50609469,2.306041714,0.694416415,4.48175305,-3.523457589,-3.5043159,-1.847871945,-1.643077533,-2.111600777,0.157836179,-3.000907115,0.627315986,0.58579231,0.32284584,0.08332997,0.806715549,-0.246642031,-1.892330586,-0.258702072,-0.147876978,-0.337856124,0.003156724,-0.150045356,71.58,28.42,1.42,22.91,1.15,13.29,1.15,0.9087,0.3608,0.0539,0.1472,-0.0262,-17.8
Isla Hermite,HER42PB,HER42PB1A,7,8.1,9.3,8.7,8.7,0.6,-64,3,-50,-44,33,0.3223,-0.21976,19518.28571,66067.85714,1.418571429,-0.872530228,0.712451656,-0.26311666,-0.635289745,4.541836279,-0.558728988,-0.377014227,-0.887586975,-2.935912129,-0.78437795,1.31468175,0.745587218,0.260861866,0.126391546,0.048328227,0.121083087,0.547372169,0.15055238,0.082151055,0.389583029,3.700325213,0.26832871,0.083095087,0.14616005,27171.14286,5221.571429,5.20683413,1.649629293,0.192187451,-1.649629294,32392.71429,137.8603503,134.651225,0.146701387,0.028331204,0.005474048,0.028331205,142.651924,0.298971724,0.177403681,0.183676041,0.19059506,0.120517812,0.269455109,0.217899084,0.438923779,1.260366472,0.342091093,0.063205477,0.196033471,3.443440641,4.502522091,2.375137738,0.6160513,4.598820666,-3.544222146,-3.548919747,-1.792300648,-1.674720843,-2.110030703,0.118242357,-2.984020707,0.619819315,0.585327872,0.332519283,0.073926156,0.82778772,-0.24809555,-1.916416664,-0.250922091,-0.150724876,-0.337604912,0.002364847,-0.149201035,29.61,70.39,3.52,23.05,1.15,13.37,1.16,0.4258,1.0123,0.1701,0.3263,-0.1676,-51.4
Isla Hermite,HER42PB,HER42PB1A,9,10.9,12.1,11.5,11.5,0.6,-56,33,-29,-24,45,0.0853,-0.15703,20444,62930.42857,1.414285714,-0.687310455,1.095296143,0.312340552,-0.299783048,4.502872181,-0.122754509,-0.210662283,-0.693999443,-6.342302765,-0.315287234,1.462123459,1.299467402,0.12975593,0.129432454,0.123532138,0.096644411,0.797855414,0.050041143,0.032087948,0.292586036,17.93874118,0.111345242,0.239456401,0.392862974,30279.85714,5440.428571,5.56645999,1.716447545,0.179760079,-1.716447544,35720.28571,923.9562451,122.8438808,0.149270687,0.027048852,0.00490356,0.027048851,994.009174,0.188787947,0.118171195,0.395504642,0.322381175,0.177188111,0.407652177,0.15231938,0.42159405,2.828427125,0.353154934,0.163773038,0.302326148,3.443765533,4.538310709,2.251561527,0.560673152,4.63502468,-3.563112358,-3.457415765,-1.615203408,-1.792108351,-2.178921047,0.176689173,-2.999263844,0.619877796,0.589980392,0.315218614,0.067280778,0.834304442,-0.249417865,-1.867004513,-0.226128477,-0.161289752,-0.348627368,0.003533783,-0.149963192,75.75,24.25,1.21,32.46,1.62,18.83,1.63,0.9124,0.2921,0.0554,0.0249,-0.0412,-165.1
Isla Hermite,HER42PB,HER42PB1A,13,16.3,17.5,16.9,16.9,0.6,-46,192,27,40,119,0.0853,0.25802,18108,46364,1.382857143,-0.727678887,0.814033314,-0.518438241,-0.62468804,3.346878827,-0.403682003,0.17470894,-0.152684633,-4.876748349,-0.261627832,1.695883783,1.53404312,0.187498452,0.198469623,0.132184252,0.12135026,0.271989073,0.142982995,0.028015442,0.064551337,12.90266334,0.209172329,0.227352029,0.211183142,30612.28571,5399,5.671657619,1.735329644,0.17636868,-1.735329643,36011.28571,287.5515689,110.3298086,0.107027989,0.018793188,0.003300552,0.018793187,347.6280168,0.257666472,0.243810197,0.254966246,0.194257377,0.081266484,0.354197099,0.16035494,0.422775598,2.645751311,0.799503354,0.134061091,0.137664411,3.470057696,4.577538864,2.304376963,0.562631717,4.320681963,-3.5255044,-3.353402883,-1.678700943,-1.837044501,-2.183824583,0.180599857,-2.83740975,0.624610385,0.595080052,0.322612775,0.067515806,0.777722753,-0.246785308,-1.810837557,-0.235018132,-0.165334005,-0.349411933,0.003611997,-0.141870488,71.91,28.09,1.4,29.64,1.48,17.19,1.48,0.8836,0.3451,0.0783,0.0294,0.0957,325.2
Isla Hermite,HER42PB,HER42PB1A,16,20.5,21.6,21.1,21.1,0.6,-29,300,70,88,164,0.0885,0.16786,16870.42857,45596,1.318571429,-1.054791495,0.609194845,-0.13018553,-0.414717994,3.569401378,-0.484160202,-0.092269963,-0.300902754,-4.097327835,-0.433766189,1.647676554,1.181849185,0.481688323,0.081314097,0.03054623,0.093407742,0.448745658,0.161894992,0.010920186,0.115708726,10.84051049,0.12640022,0.115497484,0.185911501,26951.85714,5034.428571,5.356493873,1.678097688,0.18676837,-1.678097688,31986.28571,309.8738607,154.4742235,0.11921273,0.022229549,0.004146356,0.022229548,445.4296481,0.456666863,0.133477979,0.234636141,0.225231949,0.125720145,0.334383105,0.118350391,0.384538606,2.645751311,0.291401735,0.070097182,0.157305605,3.549366659,4.662818461,2.348020524,0.541938345,4.093437472,-3.704206719,-3.442836087,-1.931604546,-2.002236704,-2.183061414,0.364077413,-2.295713405,0.638885999,0.6061664,0.328722873,0.065032601,0.736818745,-0.25929447,-1.859131487,-0.270424636,-0.180201303,-0.349289826,0.007281548,-0.11478567,67.14,32.86,1.64,24.87,1.24,14.42,1.25,1.2319,0.6031,0.1523,0.0534,0.1147,214.9
Isla Hermite,HER42PB,HER42PB1A,20,26.1,27.3,26.7,26.7,0.6,2,355,144,152,177,0.0875,0.10392,16640.85714,45076.85714,1.39,-0.948506726,0.85988679,0.143159235,-0.438000642,3.487904466,-1.307923902,-0.404067132,-0.750599066,-2.551575191,-0.594390965,1.473493013,1.030620121,0.214136824,0.193396488,0.054159829,0.116216547,0.283248703,0.651929813,0.060261902,0.37606214,3.03918664,0.182966229,0.184721201,0.122560385,26567.42857,4950.285714,5.368974016,1.680432859,0.186331494,-1.680432859,31517.71429,670.4040715,163.3316812,0.116872774,0.021840688,0.004083534,0.021840689,799.7940806,0.225762051,0.224909244,0.378318793,0.265334193,0.081208848,0.498446287,0.149138341,0.501015998,1.191102128,0.30782135,0.125362794,0.118919069,3.366771786,4.420845186,2.411438057,0.637857234,4.249575467,-3.4158511,-3.25043048,-1.572990544,-1.701421743,-2.190476123,-0.052411787,-2.902905953,0.606018922,0.574709874,0.337601328,0.076542868,0.764923584,-0.239109577,-1.755232459,-0.220218676,-0.153127957,-0.35047618,-0.001048236,-0.145145298,68.52,31.48,1.57,27.72,1.39,16.08,1.39,0.9455,0.4344,0.1277,0.038,0.0563,148.2
Isla Hermite,HER42PB,HER42PB1A,25,33.1,34.1,33.6,33.6,0.5,56,419,226,231,182,0.0859,0.06884,15229.33333,49329.5,1.285,-0.799821481,0.517355125,-0.254898521,-0.629223388,4.192208231,-0.396690097,-0.670143658,-0.8339642,-2.990077389,-0.212812119,1.331070685,0.746996814,0.338673867,0.054686802,0.068478753,0.099418092,0.392559099,0.153319047,0.258445621,0.276138972,4.961411545,0.154430881,0.264726073,0.073918121,21620,4560.166667,4.739217077,1.555540004,0.211144707,-1.555540003,26180.16667,1170.691932,155.0347273,0.134462067,0.028151698,0.005895928,0.028151698,1309.815929,0.423436823,0.105704572,0.268651043,0.158001266,0.093640172,0.386495776,0.385657041,0.331116098,1.659292018,0.725667697,0.198882055,0.098953729,3.379093196,4.332797303,2.340608305,0.660660646,4.765387557,-3.446382803,-3.305706343,-1.590156882,-1.842437027,-2.160528505,-0.242317761,-2.891017686,0.608236775,0.563263649,0.327685163,0.079279278,0.85776976,-0.241246796,-1.785081425,-0.222621963,-0.165819332,-0.345684561,-0.004846355,-0.144550884,59.53,40.47,2.02,19.47,0.97,11.29,0.98,1.1348,0.7716,0.2654,0.0663,0.0759,114.5
Isla Hermite,HER42PB,HER42PB1A,28,37.1,38.2,37.7,37.7,0.6,89,447,280,279,179,0.0859,0.05639,16567.14286,50035.57143,1.298571429,-0.61492019,0.905747449,0.124535764,-0.428116747,3.895469415,-1.008375916,-0.659583195,-0.672297303,-3.376418226,-0.338218254,1.313849743,0.858327461,0.132491795,0.213280194,0.045163441,0.075894768,0.571226051,0.823745042,0.185473096,0.178584877,4.674878872,0.09420806,0.309981796,0.144764563,24532.28571,4836.857143,5.074891288,1.623528391,0.197354674,-1.62352839,29369.14286,804.0710405,120.1227547,0.216178229,0.042559645,0.008388681,0.042559645,801.3882597,0.215461773,0.235474242,0.362654385,0.177275867,0.146638567,0.816902733,0.281197425,0.265633785,1.384567479,0.278542211,0.235933978,0.168658897,3.409672264,4.348470374,2.385240314,0.688876542,4.594103805,-3.460630419,-3.374052882,-1.767004456,-1.793672704,-2.143875133,-0.237210607,-2.649917099,0.613741008,0.565301149,0.333933644,0.082665185,0.826938685,-0.242244129,-1.821988556,-0.247380624,-0.161430543,-0.343020021,-0.004744212,-0.132495855,63.18,36.82,1.84,20.1,1.01,11.66,1.01,1.0087,0.5878,0.219,0.0505,0.052,102.9
Isla Hermite,HER42PB,HER42PB1A,31,41.2,42.3,41.7,41.7,0.6,154,482,329,328,164,0.0777,0.0399,18103,57895.33333,1.36,-0.94478124,0.661638941,0.251250513,-0.484951601,4.478624491,-0.488525161,-0.343278649,-0.669892519,-4.51149306,-0.275456053,1.296048649,1.03081569,0.219380757,0.066804765,0.113046357,0.093361764,0.438349262,0.275866313,0.097115267,0.233565134,11.05085598,0.162983743,0.143617526,0.159987148,26534.33333,5003.833333,5.306826813,1.668267325,0.188708828,-1.668267325,31538.16667,629.6537673,124.8894178,0.22307512,0.041629611,0.007778059,0.041629611,586.3935254,0.232202703,0.100968611,0.449934832,0.192517694,0.097875868,0.564692128,0.28290506,0.34866061,2.449489743,0.591686919,0.110811832,0.155204417,3.510398202,4.522819307,2.255672524,0.674535849,4.7591069,-3.395491405,-3.366406238,-2.013555706,-1.770946068,-2.139759432,-0.015750705,-3.020623228,0.631871676,0.58796651,0.315794153,0.080944302,0.856639242,-0.237684398,-1.817859369,-0.281897799,-0.159385146,-0.342361509,-0.000315014,-0.151031161,58.63,41.37,2.07,18.16,0.91,10.53,0.91,1.0532,0.7433,0.2981,0.0578,0.0528,91.5
Isla Hermite,HER42PB,HER42PB1B,48,54,55.1,54.5,54.5,0.6,345,599,494,477,127,0.1058,0.02929,18082.33333,48215.16667,1.321666667,-0.891529158,0.836903177,-0.071549107,-0.504413189,3.608002696,-1.019879192,-0.008513215,-0.696037138,-3.682467019,-0.381158183,1.520725335,1.289914995,0.179773394,0.062838006,0.020896714,0.093782745,0.132978646,0.431962193,0.001687676,0.31256929,7.531267221,0.212511224,0.151284459,0.176688184,30065,5239.166667,5.739122347,1.74718382,0.174285191,-1.747183819,35304.16667,417.2112175,65.27301637,0.098779253,0.017111616,0.002964792,0.017111616,431.8376624,0.201646118,0.075083961,0.292061148,0.18592445,0.036856582,0.42354251,0.198241891,0.449069845,2.045168954,0.557540762,0.099481777,0.13697661,3.265879682,4.537829262,2.190424762,0.48203337,4.365645373,-3.40190954,-2.76549364,-1.845127629,-1.750252516,-2.326255101,0.124157225,-2.876931248,0.587858343,0.589917804,0.306659467,0.057844004,0.785816167,-0.238133668,-1.493366565,-0.258317868,-0.157522726,-0.372200816,0.002483144,-0.143846562,75.7,24.3,1.21,40.85,2.04,23.69,2.04,1.1561,0.3711,0.2123,0.0393,0.0333,84.9
Isla Hermite,HER42PB,HER42PB1B,50,56.7,57.8,57.2,57.2,0.6,353,658,511,503,153,0.1062,0.0333,17197.5,45649.16667,1.321666667,-1.305432187,0.425350486,-0.478049636,-0.725501022,3.246812536,-0.345596411,-0.161837556,-0.510593184,-2.287200848,-0.560146998,1.509892191,1.192302627,0.412399326,0.085819461,0.138416674,0.068200137,0.47280551,0.111428909,0.042055657,0.070287644,2.867952115,0.336928914,0.222673268,0.187930735,28348.83333,5327,5.329910251,1.672570548,0.187910045,-1.672570547,33675.83333,489.543631,249.8151316,0.226006625,0.043025268,0.008200335,0.043025268,623.2365255,0.315910187,0.201761755,0.289544565,0.094004192,0.145621438,0.322424961,0.259863396,0.137658798,1.253913541,0.601500882,0.14747627,0.157619996,3.374472464,4.51858544,2.295662803,0.59995084,4.450415953,-3.340954027,-3.089481558,-1.9888433,-1.695885381,-2.222157997,0.019599154,-2.92136439,0.607405043,0.587416107,0.321392792,0.071994101,0.801074872,-0.233866782,-1.668320042,-0.278438062,-0.152629684,-0.35554528,0.000391983,-0.14606822,68.99,31.01,1.55,28.45,1.42,16.5,1.43,1.1804,0.5306,0.3141,0.0564,0.051,90.6
Isla Hermite,HER42PB,HER42PB1B,56,64.7,65.8,65.2,65.2,0.6,401,788,586,587,194,0.0894,0.03031,18076.33333,47793.83333,1.286666667,-1.122563913,0.636807605,-0.146591396,-0.782039359,3.546175332,-0.287522473,-0.074293379,-0.462249622,-2.861480901,-0.884544478,1.315166257,1.123136327,0.247542233,0.050290157,0.046937763,0.187286493,0.416377411,0.076823368,0.009517292,0.190770006,7.009168115,0.883716714,0.192510562,0.121645174,29846.33333,5216.5,5.722845216,1.743850738,0.174953758,-1.743850738,35062.83333,991.0020518,68.62871119,0.219631,0.038459293,0.006743825,0.038459293,976.6037921,0.220515046,0.078972294,0.320194526,0.239484741,0.117415912,0.267190829,0.128104178,0.412699106,2.449489743,0.999064192,0.146377358,0.108308467,3.28253483,4.505420596,2.336840659,0.545801703,4.586287095,-3.594346994,-3.1082547,-1.630299243,-1.683478309,-2.432792191,0.066175433,-2.873888878,0.590856269,0.585704678,0.327157692,0.065496204,0.825531677,-0.25160429,-1.678457538,-0.228241894,-0.151513048,-0.389246751,0.001323509,-0.143694444,80.11,19.89,0.99,43,2.15,24.94,2.15,1.2687,0.3151,0.2054,0.0282,0.0279,99.1
Isla Hermite,HER42PB,HER42PB1B,60,69.9,70.9,70.4,70.4,0.5,426,913,634,644,243,0.0984,0.03793,17781,46809.5,1.386666667,-1.333817188,0.652647897,-0.361199125,-0.304531605,3.923215655,-0.391694762,0.307807411,-0.254073384,-5.888862987,0.205960073,1.843067735,1.601480282,0.234935697,0.084081804,0.137878225,0.102239229,0.621409047,0.139471884,0.055637881,0.088378736,16.65621981,0.089464366,0.155892789,0.219552176,29104.66667,5165,5.639835488,1.729446372,0.177453623,-1.729446372,34269.66667,173.9375367,171.8301487,0.178377733,0.031156035,0.005445701,0.031156035,299.2361386,0.176137854,0.128831802,0.381723584,0.335726169,0.158392783,0.356072887,0.180755497,0.347847283,2.828427125,0.434377232,0.08458332,0.137093274,3.476035836,4.49859383,2.359871398,0.678910407,4.422208713,-3.529548739,-3.054526462,-1.847399464,-1.786774842,-2.160598132,-0.019830542,-3.036942003,0.62568645,0.584817198,0.330381996,0.081469249,0.795997568,-0.247068412,-1.64944429,-0.258635925,-0.160809736,-0.345695701,-0.000396611,-0.1518471,69.15,30.85,1.54,25.75,1.29,14.94,1.29,1.2274,0.5476,0.3792,0.0539,0.0581,107.8
Isla Hermite,HER42PB,HER42PB1B,63,73.7,74.8,74.3,74.3,0.6,463,939,675,683,238,0.0985,0.03504,17712,46878.57143,1.274285714,-1.133993467,0.854219062,-0.241439015,-0.382402691,3.74040248,-0.407459271,0.224130017,-0.036410515,-5.949656087,-0.094720618,1.879330082,1.548000023,0.252128144,0.120163017,0.039455377,0.076994468,0.629239151,0.168457408,0.046573232,0.013202547,16.82816866,0.043343154,0.334400045,0.323584332,29467,5378.571429,5.479498901,1.700947982,0.182522433,-1.700947983,34845.57143,549.8751373,130.1574139,0.067770183,0.0123844,0.00226333,0.012384399,665.4028497,0.222336505,0.140670025,0.163417569,0.201343949,0.168227659,0.413433734,0.207795602,0.362602585,2.828427125,0.457589434,0.17793577,0.209033803,3.32761978,4.514732991,2.277207772,0.531431759,4.275401179,-3.437550785,-3.121092127,-1.702555018,-1.644301002,-2.271468036,0.085778437,-2.835204948,0.59897156,0.586915289,0.318809088,0.063771811,0.769572212,-0.240628555,-1.685389749,-0.238357703,-0.14798709,-0.363434886,0.001715569,-0.141760247,72.95,27.05,1.35,33.31,1.67,19.32,1.67,1.0844,0.4022,0.2906,0.0396,0.0427,107.8
