Site,depth,SH20_age,Ca,Fe,Mn,Sr,Ti,Zr,OLS_Ti_Pred_ppm,OLS_Ti_L95_ppm,OLS_Ti_U95_ppm,OLS_Ti_L95_log_pc,OLS_Ti_U95_log_pc,OLS_Ti_L95_pc_ppm,OLS_Ti_U95_pc_ppm,OLS_Ti_L95_lognorm_ppm,OLS_Ti_U95_lognorm_ppm,OLS_Ti_L95_lognorm_pc,OLS_Ti_U95_lognorm_pc,OLS_Ti_L95_boot_ppm,OLS_Ti_U95_boot_ppm,OLS_Ti_boot_nsuccess,WLS_Ti_Pred_ppm,WLS_Ti_L95_ppm,WLS_Ti_U95_ppm,WLS_Ti_L95_log_pc,WLS_Ti_U95_log_pc,WLS_Ti_L95_pc_ppm,WLS_Ti_U95_pc_ppm,WLS_Ti_L95_lognorm_ppm,WLS_Ti_U95_lognorm_ppm,WLS_Ti_L95_lognorm_pc,WLS_Ti_U95_lognorm_pc,WLS_Ti_L95_boot_ppm,WLS_Ti_U95_boot_ppm,WLS_Ti_boot_nsuccess,OLS_weighted_Ti_Pred_ppm,OLS_weighted_Ti_L95_ppm,OLS_weighted_Ti_U95_ppm,OLS_weighted_Ti_L95_log_pc,OLS_weighted_Ti_U95_log_pc,OLS_weighted_Ti_L95_pc_ppm,OLS_weighted_Ti_U95_pc_ppm,OLS_weighted_Ti_L95_lognorm_ppm,OLS_weighted_Ti_U95_lognorm_ppm,OLS_weighted_Ti_L95_lognorm_pc,OLS_weighted_Ti_U95_lognorm_pc,OLS_weighted_Ti_L95_boot_ppm,OLS_weighted_Ti_U95_boot_ppm,OLS_weighted_Ti_boot_nsuccess,WLS_weighted_Ti_Pred_ppm,WLS_weighted_Ti_L95_ppm,WLS_weighted_Ti_U95_ppm,WLS_weighted_Ti_L95_log_pc,WLS_weighted_Ti_U95_log_pc,WLS_weighted_Ti_L95_pc_ppm,WLS_weighted_Ti_U95_pc_ppm,WLS_weighted_Ti_L95_lognorm_ppm,WLS_weighted_Ti_U95_lognorm_ppm,WLS_weighted_Ti_L95_lognorm_pc,WLS_weighted_Ti_U95_lognorm_pc,WLS_weighted_Ti_L95_boot_ppm,WLS_weighted_Ti_U95_boot_ppm,WLS_weighted_Ti_boot_nsuccess,Bayes_Ti_Pred_ppm,Bayes_Ti_L95_ppm,Bayes_Ti_U95_ppm,Bayes_Ti_L95_log_pc,Bayes_Ti_U95_log_pc,Bayes_Ti_L95_pc_ppm,Bayes_Ti_U95_pc_ppm,Bayes_Ti_L95_lognorm_ppm,Bayes_Ti_U95_lognorm_ppm,Bayes_Ti_L95_lognorm_pc,Bayes_Ti_U95_lognorm_pc,Bayes_Ti_L95_boot_ppm,Bayes_Ti_U95_boot_ppm,Bayes_Ti_boot_nsuccess,RF_Ti_Pred_ppm,RF_Ti_L95_ppm,RF_Ti_U95_ppm,RF_Ti_L95_log_pc,RF_Ti_U95_log_pc,RF_Ti_L95_pc_ppm,RF_Ti_U95_pc_ppm,RF_Ti_L95_lognorm_ppm,RF_Ti_U95_lognorm_ppm,RF_Ti_L95_lognorm_pc,RF_Ti_U95_lognorm_pc,RF_Ti_L95_boot_ppm,RF_Ti_U95_boot_ppm,RF_Ti_boot_nsuccess,PLS_LOO_Ti_Pred_ppm,PLS_LOO_Ti_L95_ppm,PLS_LOO_Ti_U95_ppm,PLS_LOO_Ti_L95_log_pc,PLS_LOO_Ti_U95_log_pc,PLS_LOO_Ti_L95_pc_ppm,PLS_LOO_Ti_U95_pc_ppm,PLS_LOO_Ti_L95_lognorm_ppm,PLS_LOO_Ti_U95_lognorm_ppm,PLS_LOO_Ti_L95_lognorm_pc,PLS_LOO_Ti_U95_lognorm_pc,PLS_LOO_Ti_L95_boot_ppm,PLS_LOO_Ti_U95_boot_ppm,PLS_LOO_Ti_boot_nsuccess,PLS_kfold_Ti_Pred_ppm,PLS_kfold_Ti_L95_ppm,PLS_kfold_Ti_U95_ppm,PLS_kfold_Ti_L95_log_pc,PLS_kfold_Ti_U95_log_pc,PLS_kfold_Ti_L95_pc_ppm,PLS_kfold_Ti_U95_pc_ppm,PLS_kfold_Ti_L95_lognorm_ppm,PLS_kfold_Ti_U95_lognorm_ppm,PLS_kfold_Ti_L95_lognorm_pc,PLS_kfold_Ti_U95_lognorm_pc,PLS_kfold_Ti_L95_boot_ppm,PLS_kfold_Ti_U95_boot_ppm,PLS_kfold_Ti_boot_nsuccess
KER3,103.4,3732.25,-5.709736934,-2.898829347,-7.735111254,-7.124202172,-6.136255451,-3.703202163,995.1368855,280.3918939,3531.833275,18.35019586,18.35019586,812.5273179,1177.746453,284.0805055,3485.974581,71.45312272,250.301012,898.0058946,1108.522118,2000,1017.991742,86.62327812,11963.37992,35.5784784,35.5784784,655.8057697,1380.177713,289.9348354,3574.276214,71.51894032,251.1105315,898.0058946,1108.522118,2000,866.4781304,226.9426222,3308.256259,19.80563461,19.80563461,694.866638,1038.089623,240.9733556,3115.632218,72.18933206,259.5742476,898.0058946,1108.522118,2000,1014.04084,90.34818665,11381.28903,34.93401984,34.93401984,659.795612,1368.286069,288.984601,3558.247818,71.50168026,250.8978807,898.0058946,1108.522118,2000,587.9670337,179.3984535,1927.024598,18.61569421,18.61569421,478.5128886,697.4211788,179.3984535,1927.024598,69.48834829,227.7436468,391.0931011,853.2814687,2000,705.0949014,205.065919,2424.3854,18.83102054,18.83102054,572.3183357,837.8714671,205.065919,2424.3854,70.91655059,243.8381692,456.8946743,1227.466609,500,677.9979044,206.0498666,2230.921893,18.26966778,18.26966778,554.1299398,801.8658691,206.0498666,2230.921893,69.60907028,229.045544,455.1033931,983.0839973,2000,677.9979044,206.0498666,2230.921893,18.26966778,18.26966778,554.1299398,801.8658691,206.0498666,2230.921893,69.60907028,229.045544,455.1033931,983.0839973,2000
KER3,103.5,3740.19,-5.698876845,-2.84706408,-7.246439353,NA,-6.2656101,-3.90593604,908.2828011,255.8790097,3224.092697,18.59855678,18.59855678,739.3553086,1077.210294,259.2863766,3181.723844,71.45312272,250.301012,816.5659616,1019.180239,2000,932.1818311,79.31394444,10955.99232,36.0380824,36.0380824,596.2413747,1268.122287,265.4952636,3272.988581,71.51894032,251.1105315,816.5659616,1019.180239,2000,787.2494865,206.1735908,3006.019111,20.09173933,20.09173933,629.0773718,945.4216012,218.9393406,2830.746418,72.18933206,259.5742476,816.5659616,1019.180239,2000,928.1503672,82.68757533,10418.28958,35.38790919,35.38790919,599.6973581,1256.603376,264.5072593,3256.859968,71.50168026,250.8978807,816.5659616,1019.180239,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
KER3,103.6,3748.13,-5.814200492,-2.785048554,-7.488176926,-5.198170615,-6.432124251,-3.882905555,807.5432565,227.4404929,2867.238383,18.92902042,18.92902042,654.6832286,960.4032844,230.5283824,2828.8322,71.45312272,250.301012,721.5584073,912.8865226,2000,832.2826276,70.8048264,9783.151905,36.64755873,36.64755873,527.2713629,1137.293892,237.0429119,2922.231957,71.51894032,251.1105315,721.5584073,912.8865226,2000,695.8310608,182.1978101,2657.446129,20.47352254,20.47352254,553.3699317,838.2921898,193.5152657,2502.029301,72.18933206,259.5742476,721.5584073,912.8865226,2000,828.2080923,73.77399267,9297.70261,35.98992414,35.98992414,530.1366282,1126.279556,236.0253903,2906.164643,71.50168026,250.8978807,721.5584073,912.8865226,2000,1033.452833,315.3235289,3387.076002,17.10300498,17.10300498,856.7013434,1210.204322,315.3235289,3387.076002,69.48834829,227.7436468,855.3959909,1228.834059,2000,928.4443517,270.0236434,3192.346061,18.0727158,18.0727158,760.6492426,1096.239461,270.0236434,3192.346061,70.91655059,243.8381692,575.4464735,1148.989202,500,999.4351449,303.7376325,3288.596809,17.24327753,17.24327753,827.0997692,1171.770521,303.7376325,3288.596809,69.60907028,229.045544,826.2911129,1190.750374,2000,999.4351449,303.7376325,3288.596809,17.24327753,17.24327753,827.0997692,1171.770521,303.7376325,3288.596809,69.60907028,229.045544,826.2911129,1190.750374,2000
KER3,103.7,3756.07,-5.573711518,-2.162625304,-7.017529723,-5.757276083,-6.684823969,-3.821007144,675.5926865,190.1817638,2399.943448,19.45503052,19.45503052,544.1559231,807.0294498,192.8606151,2366.608017,71.45312272,250.301012,596.7031353,770.9824078,2000,700.7454983,59.60167085,8238.76657,37.61304498,37.61304498,437.1737788,964.3172177,199.5797436,2460.391243,71.51894032,251.1105315,596.7031353,770.9824078,2000,576.9632245,151.0059135,2204.460439,21.08377201,21.08377201,455.3176137,698.6088354,160.4573265,2074.611173,72.18933206,259.5742476,596.7031353,770.9824078,2000,696.7082862,62.04662619,7823.188236,36.94386113,36.94386113,439.3173445,954.0992279,198.5501551,2444.734611,71.50168026,250.8978807,596.7031353,770.9824078,2000,612.4632834,186.8726638,2007.3095,18.49729003,18.49729003,499.1741735,725.7523932,186.8726638,2007.3095,69.48834829,227.7436468,526.8044203,710.8228675,2000,436.1800289,126.8561981,1499.753426,20.31901502,20.31901502,347.5525433,524.8075145,126.8561981,1499.753426,70.91655059,243.8381692,344.5555009,635.900562,500,627.18031,190.6059272,2063.708863,18.49064904,18.49064904,511.2106001,743.15002,190.6059272,2063.708863,69.60907028,229.045544,539.9662928,729.2769125,2000,627.18031,190.6059272,2063.708863,18.49064904,18.49064904,511.2106001,743.15002,190.6059272,2063.708863,69.60907028,229.045544,539.9662928,729.2769125,2000
KER3,103.8,3764.01,-5.646153362,-1.872626434,-8.577347114,-5.328912487,-8.577347114,-3.826994918,177.588142,49.59146599,635.9470841,24.62894895,24.62894895,133.8500492,221.3262349,50.69586897,622.0930587,71.45312272,250.301012,142.8059723,221.6121615,2000,193.2133077,16.39612301,2276.842046,46.86257707,46.86257707,102.6685725,283.7580429,55.02919746,678.3922714,71.51894032,251.1105315,142.8059723,221.6121615,2000,141.859283,36.77738444,547.185627,27.24515215,27.24515215,103.2095055,180.5090605,39.45201413,510.0894494,72.18933206,259.5742476,142.8059723,221.6121615,2000,190.8520878,16.95574166,2148.211513,46.0990725,46.0990725,102.8710455,278.8331302,54.38963823,669.6959314,71.50168026,250.8978807,142.8059723,221.6121615,2000,215.0300343,65.60921513,704.7472761,22.10222831,22.10222831,167.5036052,262.5564634,65.60921513,704.7472761,69.48834829,227.7436468,147.8732355,318.3185283,2000,530.0800118,154.1655521,1822.617408,19.68747677,19.68747677,425.7206326,634.439391,154.1655521,1822.617408,70.91655059,243.8381692,345.9884041,883.7737572,500,192.3317253,58.45139946,632.8589717,22.64643085,22.64643085,148.7754541,235.8879965,58.45139946,632.8589717,69.60907028,229.045544,135.0256888,290.8727736,2000,192.3317253,58.45139946,632.8589717,22.64643085,22.64643085,148.7754541,235.8879965,58.45139946,632.8589717,69.60907028,229.045544,135.0256888,290.8727736,2000
KER3,103.9,3771.95,-5.36138653,-2.016165878,-6.247972107,-5.598445549,-5.818409448,-3.895436084,1245.484523,351.0146035,4419.279657,17.76908016,17.76908016,1024.17338,1466.795666,355.5469383,4362.944888,71.45312272,250.301012,1133.391859,1372.333139,2000,1263.907312,107.5715027,14850.23126,34.49762188,34.49762188,827.8893465,1699.925277,359.9741958,4437.71168,71.51894032,251.1105315,1133.391859,1372.333139,2000,1096.697553,287.2394496,4187.257441,19.13901848,19.13901848,886.8004057,1306.5947,304.9989148,3943.441974,72.18933206,259.5742476,1133.391859,1372.333139,2000,1260.380985,112.320203,14143.13885,33.86690336,33.86690336,833.5289749,1687.232995,359.1874031,4422.650165,71.50168026,250.8978807,1133.391859,1372.333139,2000,964.0593941,294.1504446,3159.643416,17.27601712,17.27601712,797.5083281,1130.61046,294.1504446,3159.643416,69.48834829,227.7436468,756.3127133,1205.910531,2000,886.6962996,257.8818697,3048.800323,18.19521858,18.19521858,725.3599697,1048.032629,257.8818697,3048.800323,70.91655059,243.8381692,554.5673367,1152.941289,500,1054.344432,320.4250753,3469.273371,17.11078421,17.11078421,873.9378313,1234.751032,320.4250753,3469.273371,69.60907028,229.045544,802.6288368,1310.9107,2000,1054.344432,320.4250753,3469.273371,17.11078421,17.11078421,873.9378313,1234.751032,320.4250753,3469.273371,69.60907028,229.045544,802.6288368,1310.9107,2000
KER3,104,3779.89,-5.96255981,-2.400541637,-7.27089263,-6.087122533,-6.452582306,-3.554884508,795.9634073,224.171102,2826.223987,18.97048448,18.97048448,644.9652927,946.9615219,227.2226971,2788.267871,71.45312272,250.301012,710.5339672,900.3505406,2000,820.7717847,69.82439614,9648.007858,36.72386923,36.72386923,519.3526278,1122.190942,233.7645018,2881.816175,71.51894032,251.1105315,710.5339672,900.3505406,2000,685.3578963,179.4503213,2617.523572,20.52151365,20.52151365,544.712082,826.0037105,190.6026087,2464.370499,72.18933206,259.5742476,710.5339672,900.3505406,2000,816.6960553,72.74729231,9168.622303,36.06530976,36.06530976,522.1520932,1111.240018,232.7446532,2865.76915,71.50168026,250.8978807,710.5339672,900.3505406,2000,991.9353994,302.6558742,3251.005252,17.2046434,17.2046434,821.2764511,1162.594348,302.6558742,3251.005252,69.48834829,227.7436468,809.2888234,1221.859181,2000,1195.164193,347.5949735,4109.43068,17.42865016,17.42865016,986.8632071,1403.465179,347.5949735,4109.43068,70.91655059,243.8381692,935.3197413,1513.715228,500,948.6560768,288.3054016,3121.510548,17.3744411,17.3744411,783.8323855,1113.479768,288.3054016,3121.510548,69.60907028,229.045544,772.4030425,1170.224416,2000,948.6560768,288.3054016,3121.510548,17.3744411,17.3744411,783.8323855,1113.479768,288.3054016,3121.510548,69.60907028,229.045544,772.4030425,1170.224416,2000
KER3,104.1,3787.83,-5.691965806,-2.446683111,-6.337966208,-5.395699989,-6.643347857,-3.778090428,695.6680018,195.8509931,2471.031477,19.36658659,19.36658659,560.9408559,830.3951477,198.5914908,2436.93205,71.45312272,250.301012,615.6000338,792.6401942,2000,720.8131533,61.31078311,8474.39187,37.45109305,37.45109305,450.8607485,990.765558,205.2952243,2530.850893,71.51894032,251.1105315,615.6000338,792.6401942,2000,594.978405,155.7344113,2273.096225,20.98094666,20.98094666,470.1463032,719.8105068,165.4674685,2139.389123,72.18933206,259.5742476,615.6000338,792.6401942,2000,716.762707,63.83504293,8048.068187,36.78382345,36.78382345,453.1099783,980.4154357,204.265328,2515.105148,71.50168026,250.8978807,615.6000338,792.6401942,2000,824.7269024,251.6378,2702.990026,17.67762183,17.67762183,678.9347994,970.5190054,251.6378,2702.990026,69.48834829,227.7436468,719.2673453,944.872566,2000,553.2362077,160.9001726,1902.237248,19.55419497,19.55419497,445.055321,661.4170944,160.9001726,1902.237248,70.91655059,243.8381692,459.0198676,906.7185904,500,795.6989189,241.8202992,2618.211836,17.83181017,17.83181017,653.8113981,937.5864396,241.8202992,2618.211836,69.60907028,229.045544,694.8897054,912.7050112,2000,795.6989189,241.8202992,2618.211836,17.83181017,17.83181017,653.8113981,937.5864396,241.8202992,2618.211836,69.60907028,229.045544,694.8897054,912.7050112,2000
KER3,104.2,3795.77,-5.887251215,-2.530555685,-6.555907376,-5.399838032,-6.129164869,-3.825527698,1000.130989,281.8012104,3549.530514,18.33678664,18.33678664,816.7391034,1183.522874,285.5061661,3503.468975,71.45312272,250.301012,902.7441609,1113.712978,2000,1022.917435,87.04285822,12021.20542,35.55362514,35.55362514,659.2332047,1386.601665,291.3377251,3591.570842,71.51894032,251.1105315,902.7441609,1113.712978,2000,871.044596,228.139395,3325.680285,19.79020789,19.79020789,698.6630597,1043.426132,242.2433202,3132.052052,72.18933206,259.5742476,902.7441609,1113.712978,2000,1018.972301,90.78803192,11436.57955,34.90947777,34.90947777,663.2543919,1374.69021,290.3899843,3575.552208,71.50168026,250.8978807,902.7441609,1113.712978,2000,1275.678324,389.2305271,4180.954661,16.59939617,16.59939617,1063.923425,1487.433223,389.2305271,4180.954661,69.48834829,227.7436468,1035.739085,1531.31665,2000,1148.125985,333.9146401,3947.695368,17.52797118,17.52797118,946.8827935,1349.369177,333.9146401,3947.695368,70.91655059,243.8381692,717.7594233,1314.174247,500,1247.549503,379.1418927,4105.006049,16.70692375,16.70692375,1039.122359,1455.976647,379.1418927,4105.006049,69.60907028,229.045544,1012.155042,1494.032576,2000,1247.549503,379.1418927,4105.006049,16.70692375,16.70692375,1039.122359,1455.976647,379.1418927,4105.006049,69.60907028,229.045544,1012.155042,1494.032576,2000
KER3,104.3,3803.71,-5.471117936,-2.801428603,-7.364660099,-6.340155783,-6.553729883,-3.85204913,741.1054479,208.6817127,2631.937785,19.17834934,19.17834934,598.9736561,883.2372397,211.5624627,2596.099884,71.45312272,250.301012,658.5449703,841.2660981,2000,766.1577531,65.17277025,9006.793794,37.10589278,37.10589278,481.8680787,1050.447428,218.2098469,2690.060559,71.51894032,251.1105315,658.5449703,841.2660981,2000,635.8480692,166.4600888,2428.827053,20.76239277,20.76239277,503.8307956,767.8653427,176.8335951,2286.34591,72.18933206,259.5742476,658.5449703,841.2660981,2000,762.0876903,67.87714078,8556.306896,36.44273435,36.44273435,484.3620978,1039.813283,217.1821867,2674.149554,71.50168026,250.8978807,658.5449703,841.2660981,2000,473.3595587,144.4298199,1551.40588,19.27093253,19.27093253,382.1387576,564.5803599,144.4298199,1551.40588,69.48834829,227.7436468,349.2368738,621.5993942,2000,426.3827109,124.0068,1466.066507,20.39524565,20.39524565,339.4209096,513.3445122,124.0068,1466.066507,70.91655059,243.8381692,343.7140781,732.4726431,500,527.8035381,160.4044023,1736.714023,18.99949595,18.99949595,427.5235263,628.08355,160.4044023,1736.714023,69.60907028,229.045544,389.9383642,694.6665441,2000,527.8035381,160.4044023,1736.714023,18.99949595,18.99949595,427.5235263,628.08355,160.4044023,1736.714023,69.60907028,229.045544,389.9383642,694.6665441,2000
KER3,104.4,3811.65,-5.536418264,-2.707317332,-6.970340674,-5.65347482,-6.184103071,-3.72641537,962.0821402,271.0634951,3414.705637,18.4412335,18.4412335,784.6623263,1139.501954,274.6444079,3370.183473,71.45312272,250.301012,866.6662237,1074.946568,2000,985.3672776,83.84428107,11580.38043,35.74710573,35.74710573,633.126995,1337.60756,280.6430424,3459.728285,71.51894032,251.1105315,866.6662237,1074.946568,2000,836.2829701,219.0283402,3193.05349,19.9104246,19.9104246,669.7754799,1002.79046,232.5758799,3007.058197,72.18933206,259.5742476,866.6662237,1074.946568,2000,981.3812554,87.43523861,11015.11454,35.10054167,35.10054167,636.911119,1325.851392,279.6771681,3443.646026,71.50168026,250.8978807,866.6662237,1074.946568,2000,944.8060421,288.2759289,3096.541778,17.3268877,17.3268877,781.1005602,1108.511524,288.2759289,3096.541778,69.48834829,227.7436468,815.3933082,1084.310805,2000,896.8402783,260.8320887,3083.679193,18.16477603,18.16477603,733.9312504,1059.749306,260.8320887,3083.679193,70.91655059,243.8381692,571.3534555,1112.987437,500,959.5242486,291.60834,3157.271783,17.34561731,17.34561731,793.0888445,1125.959653,291.60834,3157.271783,69.60907028,229.045544,831.2621846,1103.148931,2000,959.5242486,291.60834,3157.271783,17.34561731,17.34561731,793.0888445,1125.959653,291.60834,3157.271783,69.60907028,229.045544,831.2621846,1103.148931,2000
KER3,104.5,3819.59,-5.805042994,-2.90664585,-7.972190116,-5.66296048,-6.602702873,-3.809149022,715.9196489,201.5698251,2542.746383,19.28073312,19.28073312,577.885092,853.9542057,204.3727036,2507.873775,71.45312272,250.301012,635.0637767,814.2252031,2000,741.0361027,63.03314968,8711.836681,37.29373743,37.29373743,464.6760443,1017.396161,211.0549346,2601.855799,71.51894032,251.1105315,635.0637767,814.2252031,2000,613.178185,160.5109543,2342.441288,20.88121671,20.88121671,485.1391194,741.2172506,170.5289489,2204.830845,72.18933206,259.5742476,635.0637767,814.2252031,2000,736.9751779,65.63758205,8274.716951,36.62833663,36.62833663,467.0334289,1006.916927,210.0255426,2586.03028,71.50168026,250.8978807,635.0637767,814.2252031,2000,793.3121623,242.0526439,2600.030211,17.78045245,17.78045245,652.2576705,934.3666541,242.0526439,2600.030211,69.48834829,227.7436468,686.0708704,906.5175033,2000,767.2979587,223.1567137,2638.263253,18.5913612,18.5913612,624.6468237,909.9490936,223.1567137,2638.263253,70.91655059,243.8381692,489.7859268,977.4971541,500,784.2490722,238.3405843,2580.536626,17.87059015,17.87059015,644.0991348,924.3990097,238.3405843,2580.536626,69.60907028,229.045544,678.0449301,898.1770542,2000,784.2490722,238.3405843,2580.536626,17.87059015,17.87059015,644.0991348,924.3990097,238.3405843,2580.536626,69.60907028,229.045544,678.0449301,898.1770542,2000
KER3,104.6,3827.53,-5.532957793,-2.925596194,-7.513959262,-5.071612227,-5.921328468,-3.802421784,1158.196084,326.3964199,4109.782114,17.95286639,17.95286639,950.2666884,1366.125479,330.6288147,4057.172602,71.45312272,250.301012,1050.982749,1281.134936,2000,1178.385209,100.286206,13846.2881,34.84031231,34.84031231,767.8321219,1588.938296,335.6165946,4137.434569,71.51894032,251.1105315,1050.982749,1281.134936,2000,1016.137552,266.1489597,3879.539962,19.34941533,19.34941533,819.5208768,1212.754227,282.5946405,3653.768958,72.18933206,259.5742476,1050.982749,1281.134936,2000,1174.681031,104.6762017,13182.32322,34.20519152,34.20519152,772.8791344,1576.482927,334.7643561,4121.930841,71.50168026,250.8978807,1050.982749,1281.134936,2000,1364.267915,416.2606747,4471.301418,16.44500101,16.44500101,1139.914043,1588.621788,416.2606747,4471.301418,69.48834829,227.7436468,1157.020922,1577.223054,2000,921.1648967,267.9065267,3167.316516,18.09355741,18.09355741,754.4933972,1087.836396,267.9065267,3167.316516,70.91655059,243.8381692,624.8289835,1269.787787,500,1347.507553,409.5200732,4433.913556,16.52822674,16.52822674,1124.788449,1570.226656,409.5200732,4433.913556,69.60907028,229.045544,1138.651314,1555.571907,2000,1347.507553,409.5200732,4433.913556,16.52822674,16.52822674,1124.788449,1570.226656,409.5200732,4433.913556,69.60907028,229.045544,1138.651314,1555.571907,2000
KER3,104.7,3835.47,-5.523470326,-2.965136208,-7.469380475,-6.177396794,-6.293807145,-3.785513563,890.3802708,250.8256809,3160.66929,18.65365112,18.65365112,724.2918415,1056.4687,254.1757632,3119.011099,71.45312272,250.301012,799.6571633,1000.535923,2000,914.4589089,77.80432822,10747.92515,36.13985471,36.13985471,583.9747878,1244.94303,260.4475876,3210.761535,71.51894032,251.1105315,799.6571633,1000.535923,2000,770.9646377,201.9035345,2943.913161,20.15530279,20.15530279,615.5743806,926.3548949,214.4104154,2772.190295,72.18933206,259.5742476,799.6571633,1000.535923,2000,910.4156736,81.10583791,10219.4456,35.48842634,35.48842634,587.3234778,1233.507869,259.4531696,3194.629304,71.50168026,250.8978807,799.6571633,1000.535923,2000,660.8407558,201.6334297,2165.863593,18.28072988,18.28072988,540.0342423,781.6472693,201.6334297,2165.863593,69.48834829,227.7436468,516.4913771,826.4498766,2000,547.5508792,159.246683,1882.688918,19.58622885,19.58622885,440.3063109,654.7954475,159.246683,1882.688918,70.91655059,243.8381692,404.971789,821.2371435,500,716.4651203,217.7404112,2357.496552,18.11631095,18.11631095,586.6680713,846.2621693,217.7404112,2357.496552,69.60907028,229.045544,560.4047734,901.3420426,2000,716.4651203,217.7404112,2357.496552,18.11631095,18.11631095,586.6680713,846.2621693,217.7404112,2357.496552,69.60907028,229.045544,560.4047734,901.3420426,2000
KER3,104.8,3843.41,-5.417488327,-2.892176437,NA,-5.792181777,-6.232332443,-3.747425793,929.8746995,261.9734264,3300.590326,18.53398002,18.53398002,757.5319085,1102.21749,265.4501893,3257.360482,71.45312272,250.301012,837.0142181,1041.598109,2000,953.5405191,81.13326595,11206.74129,35.91871013,35.91871013,611.0410641,1296.039974,271.5784443,3347.981184,71.51894032,251.1105315,837.0142181,1041.598109,2000,806.9116702,211.3287048,3081.012796,20.01728022,20.01728022,645.3899,968.4334404,224.4075252,2901.446567,72.18933206,259.5742476,837.0142181,1041.598109,2000,949.5255055,84.59401372,10657.94902,35.27001389,35.27001389,614.6277279,1284.423283,270.5988146,3331.864875,71.50168026,250.8978807,837.0142181,1041.598109,2000,782.7351962,238.8254368,2565.364877,17.81627156,17.81627156,643.2809681,922.1894243,238.8254368,2565.364877,69.48834829,227.7436468,656.3440806,928.8732673,2000,496.574313,144.4209391,1707.412026,19.8945556,19.8945556,397.7830602,595.3655658,144.4209391,1707.412026,70.91655059,243.8381692,410.5283781,865.2881534,500,819.8855978,249.1708558,2697.797025,17.7522243,17.7522243,674.3376675,965.4335282,249.1708558,2697.797025,69.60907028,229.045544,682.3524813,977.0164008,2000,819.8855978,249.1708558,2697.797025,17.7522243,17.7522243,674.3376675,965.4335282,249.1708558,2697.797025,69.60907028,229.045544,682.3524813,977.0164008,2000
KER3,104.9,3851.35,-5.301261143,-2.751300185,-7.362010551,-5.70202036,-6.191939299,-3.862141642,956.7742276,269.5654691,3395.898316,18.4562353,18.4562353,780.1897249,1133.35873,273.1291646,3351.589802,71.45312272,250.301012,861.6442785,1069.460417,2000,980.124759,83.39771911,11518.83473,35.77487565,35.77487565,629.4863452,1330.763173,279.1499175,3441.32125,71.51894032,251.1105315,861.6442785,1069.460417,2000,831.4390351,217.7585984,3174.574387,19.92770182,19.92770182,665.7523434,997.1257267,231.2287492,2989.640654,72.18933206,259.5742476,861.6442785,1069.460417,2000,976.1335987,86.96719637,10956.27825,35.12796583,35.12796583,633.2377217,1319.029476,278.1816741,3425.23211,71.50168026,250.8978807,861.6442785,1069.460417,2000,706.999293,215.7171619,2317.145266,18.09261065,18.09261065,579.0846636,834.9139224,215.7171619,2317.145266,69.48834829,227.7436468,570.2660024,863.2038111,2000,553.1724164,160.8816199,1902.017909,19.55455199,19.55455199,445.0020286,661.3428042,160.8816199,1902.017909,70.91655059,243.8381692,423.0285017,822.0536122,500,767.1338298,233.139103,2524.219683,17.92995214,17.92995214,629.5871013,904.6805583,233.139103,2524.219683,69.60907028,229.045544,612.4884072,935.7541416,2000,767.1338298,233.139103,2524.219683,17.92995214,17.92995214,629.5871013,904.6805583,233.139103,2524.219683,69.60907028,229.045544,612.4884072,935.7541416,2000
KER3,105,3859.29,-5.271991725,-2.594768988,-7.100118838,-5.254292148,-5.956249958,-3.955009164,1129.990343,318.440147,4009.790181,18.01616287,18.01616287,926.4094423,1333.571243,322.5769564,3958.367606,71.45312272,250.301012,1023.982374,1251.557501,2000,1150.70173,97.92798274,13521.30856,34.95815008,34.95815008,748.4376922,1552.965767,327.7320464,4040.234959,71.51894032,251.1105315,1023.982374,1251.557501,2000,990.1697747,259.3485701,3780.380136,19.42196916,19.42196916,797.8593064,1182.480243,275.3728281,3560.395517,72.18933206,259.5742476,1023.982374,1251.557501,2000,1146.946616,102.2024499,12871.37972,34.3215254,34.3215254,753.297042,1540.59619,326.860514,4024.611368,71.50168026,250.8978807,1023.982374,1251.557501,2000,917.2080079,279.8553128,3006.090974,17.40219,17.40219,757.5937277,1076.822288,279.8553128,3006.090974,69.48834829,227.7436468,737.9521357,1116.589249,2000,654.970828,190.4881094,2252.039704,19.04516383,19.04516383,530.2305608,779.7110953,190.4881094,2252.039704,70.91655059,243.8381692,438.3642691,860.7181679,500,987.245599,300.0331161,3248.487652,17.27396673,17.27396673,816.7091227,1157.782075,300.0331161,3248.487652,69.60907028,229.045544,773.4167822,1195.072166,2000,987.245599,300.0331161,3248.487652,17.27396673,17.27396673,816.7091227,1157.782075,300.0331161,3248.487652,69.60907028,229.045544,773.4167822,1195.072166,2000
