"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","K","K_sd","K_ICP","K_ICP_sd","fit","lwr","upr"
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.00156899916169116,0.00031484152054919,4932.545491,13.81112737,4724.52748310503,-6748.18678899625,16197.2417552063
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.00084849061949489,0.00036861640086631,3296.461851,35.93143418,3981.41236374483,-7492.84233360085,15455.6670610905
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.00066688592633308,0.00037957879329612,3630.013724,38.11514411,3794.10966664711,-7680.93859710806,15269.1579304023
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.00066277262219635,0.00018534056725723,1910.49941,34.9621392,3789.86730404414,-7685.20082316722,15264.9354312555
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.00043598449849414,0.00031424346706563,1824.238565,12.03997453,3555.96350728869,-7920.32928827117,15032.2563028486
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.00239141141541148,0.00076460012130442,6392.588844,82.46439609,5572.74363086056,-5901.35221195502,17046.8394736761
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.00247700892270092,0.00109865700864389,4495.825694,27.8741193,5661.02683379446,-5813.4051019702,17135.4587695591
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.00397878484987617,0.00111843559165637,7640.061698,169.6093697,7209.92227641242,-4276.29840967173,18696.1429624966
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.00243266554961242,0.0007130228831083,7405.052803,51.83536962,5615.29214911599,-5858.96115025861,17089.5454484906
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.00076351855557959,0.00038595388225181,6938.306145,81.87201251,3893.77422801056,-7580.83146674553,15368.3799227666
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.00079461894177538,0.00027920369466851,8950.558177,82.34513523,3925.85041565656,-7548.62266738418,15400.3234986973
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.00091962197772041,0.00062361283343608,2336.807871,32.71531019,4054.77552970659,-7419.21280889893,15528.7638683121
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.00279778902926516,0.0006731147526524,4675.210641,39.73929045,5991.87169297023,-5484.14217265735,17467.8855585978
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.00141605463948787,0.00048755239668188,3450.956197,49.34867362,4566.78419455756,-6906.04227985402,16039.6106689691
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.00190805288138042,0.00069550055037629,6847.805483,156.129965,5074.21930578404,-6398.65902703535,16547.0976386034
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,0.00114087654462153,0.00032605147309641,6749.372655,1924.888147,4282.97214954199,-7190.34771779999,15756.292016884
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.00246865981622709,0.00200984282131423,8470.459825,2421.09846,5652.41576690143,-5821.98179130947,17126.8133251123
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.00515249723312242,0.00256115031625131,7270.581826,2083.787413,8420.4608983584,-3082.71777458935,19923.6395713062
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,0.00151940996370105,0.00131631104255287,2638.458059,863.5155109,4673.38238124258,-6799.35558726847,16146.1203497536
