"Location","Site","Section","sample","min_depth","max_depth","midpoint","Fe","Fe_sd","Fe_ICP","Fe_ICP_sd","Fe_fit_OLS","Fe_lwr_OLS","Fe_upr_OLS","Fe_fit_WLS","Fe_lwr_WLS","Fe_upr_WLS"
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-1.42045795954061,-3.72304304011761,9.80512681450682,5.49262624248155,9.60766980846294,8.2921497968698,10.9231898200561,9.60330151714025,8.37814449012052,10.82845854416
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-1.32703395978214,-3.62961903769681,9.83820515425722,5.39003871738443,9.67313545511063,8.35751301248826,10.988757897733,9.66624200048104,8.46082239920728,10.8716616017548
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-1.63914948709476,-3.94173460584274,9.54483336618875,4.34182617924985,9.45442457913519,8.13904533599309,10.7698038222773,9.45596731519664,8.18453315024499,10.7274014801483
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-0.197782077095804,-2.50036717008985,10.2795797464345,5.90552128166588,10.4644439509929,9.14558450434366,11.7833033976421,10.4270278744912,9.4581946839789,11.3958610650036
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-0.519424168860026,-2.82200926185407,10.0225149816138,4.30868217091574,10.2390574595036,8.92149540273154,11.5566195162756,10.2103350678171,9.17455769469615,11.2461124409381
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-1.38207566036481,-3.68466076530833,9.7126046538171,4.75075952389028,9.63456570289976,8.31900667240029,10.9501247333992,9.62915997394045,8.41211428567341,10.8462056622075
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-2.01991862015943,-4.32250372069119,9.77657586466808,5.8545025234495,9.18760558632817,7.87214027592079,10.5030708967356,9.1994401558125,7.84720876547601,10.551671546149
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-1.74519668096247,-4.0477817911376,9.64272031763777,4.77618536759955,9.38011339421835,8.0647524500174,10.6954743384193,9.38452248671333,8.09061260561145,10.6784323678152
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-0.746063294164491,-3.04864837872381,9.75124368857942,5.25043351812538,10.0802430549386,8.76341584088749,11.3970702689897,10.0576465067678,8.97446290249363,11.1408301110419
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-1.45368736735973,-3.75627247746923,10.2786897661913,6.07898468842592,9.58438473528879,8.26889505286374,10.8998744177138,9.58091460377034,8.34873253475007,10.8130966727906
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-2.20034806835937,-4.50293314329711,9.46831472718413,5.16324913358915,9.06117200896869,7.74551902526722,10.3768249926702,9.07788341762985,7.68727869461143,10.4684881406483
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-2.66456720937748,-4.967152331095,8.98578370606067,4.24135145269735,8.73587651389725,7.41930692169302,10.0524461061015,8.76513533162127,7.27558168081206,10.2546889824305
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-2.82534349670083,-5.12792855596141,9.45766693483669,4.72466337716124,8.62321463212759,7.30618211449048,9.9402471497647,8.65681908247725,7.13293025145617,10.1807079134983
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-2.95158689878467,-5.25417206832391,8.8532660887407,3.86243342184815,8.53475121829615,7.21730282909824,9.85219960749405,8.57176790969204,7.02089752048951,10.1226382988946
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-1.87271198515163,-4.17529705862793,9.58284819899656,4.37984101193966,9.29075871161215,7.97537655841342,10.6061408648109,9.2986144234773,7.97765066245895,10.6195781844956
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-1.68594565172704,-3.98853073932353,9.28368083617101,4.1508779082108,9.4216327784608,8.10626563317832,10.7369999237433,9.42444037107023,8.14309090064507,10.7057898414954
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-2.66643467031516,-4.96901980647494,8.0782662800668,3.14459202722731,8.73456791505552,7.41799337508497,10.0511424550261,8.7638772085015,7.27392492562983,10.2538294913732
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-2.66474344336451,-4.96732856508708,9.3877562103865,4.79253635563298,8.73575302023447,7.41918296153629,10.0523230789327,8.76501660139828,7.27542533150429,10.2546078712923
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-2.18961394481011,-4.49219906459945,9.27683052587651,5.28142591179408,9.06869380573574,7.75305462870835,10.3843329827631,9.08511508108011,7.69679470308818,10.473435459072
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-2.95221888329068,-5.25480395713633,8.85320007534911,4.33420758560076,8.53430836341449,7.21685777650509,9.85175895032388,8.5713421367603,7.02033663072671,10.1223476427939
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-2.57740909257757,-4.87999421189759,9.14237584852239,4.0263800387683,8.79695142496564,7.48060152576948,10.1133013241618,8.82385444033683,7.35290085069477,10.2948080299789
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-1.66792728395835,-3.9705123928559,9.53177754928083,4.59810329603872,9.43425891414931,8.11888786304299,10.7496299652556,9.43657948713576,8.15904831269892,10.7141106615726
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-2.48100015807243,-4.78358526301968,9.3365604876083,5.13016642168997,8.86450872561976,7.54837621700069,10.1806412342388,8.88880589769053,7.43841509098659,10.3391967043945
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-2.6625081778642,-4.96509325652605,9.05772558018548,4.21683306076627,8.73731935331575,7.42075520473861,10.0538835018929,8.76652251734437,7.27740838661457,10.2556366480742
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-1.89973850354879,-4.20232356980625,8.94680591979604,4.76034606868668,9.27182023211994,7.95642752377825,10.5872129404616,9.28040644549162,7.95370489930425,10.607107991679
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-2.85099542223731,-5.15358051523135,9.16608643402768,5.69231835941605,8.60523938061465,7.28812608860105,9.92235267262825,8.63953717851187,7.11016732051358,10.1689070365101
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-2.28689405376229,-4.58947913691202,8.60515430358127,4.57096366422755,9.00052604097533,7.6847495316825,10.3163025502682,9.01957670665036,7.61054763415774,10.428605779143
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-1.92395113568658,-4.22653623552859,9.31604091001985,4.18323798191888,9.25485354664253,7.93944958217255,10.5702575111125,9.2640942048078,7.93225117367295,10.5959372359426
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-2.04773557052805,-4.35032070227375,9.52338606306293,4.42391955494839,9.16811322196402,7.85262513496136,10.4836013089667,9.18069965759155,7.8225556403158,10.5388436748673
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-2.0482986588344,-4.35088376733783,9.41235158808437,4.7558881074937,9.1677186451937,7.8522300739526,10.4832072164348,9.18032030057133,7.82205658298012,10.5385840181625
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-3.00684683205724,-5.30943190482776,9.70801852021435,3.86497397811982,8.49602854238043,7.17838362951142,9.81367345524944,8.53453885807204,6.97185237016195,10.0972253459821
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-3.10685216484353,-5.40943732488931,9.41491847819261,4.53531144624539,8.42595111264078,7.10792813653198,9.74397408874958,8.46716447891359,6.883085769555,10.0512431882722
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-3.29985835737211,-5.60244350458375,8.64573273778196,5.07374703536734,8.29070454608874,6.97187038903701,9.60953870314048,8.33713468917091,6.7117409505506,9.96252842779121
