"Site","depth","SH20_age","Ti","Ca","Fe","Sr","Zr","Ti_convert","Ti_ppm"
"HER42PB",339.8,3853.55,-6.70114103,-4.746341933,-3.07958174,-4.527336726,-3.732865602,6.78643906225927,885.753825131763
"HER42PB",339.9,3854.56,-6.461263237,-4.59832749,-2.794763499,-4.57320054,-3.777550521,6.08935584053745,441.137156929358
"HER42PB",340,3855.56,-6.496979484,-4.991020619,-3.435649928,-4.636980723,-3.933334758,6.35268315875048,574.030860464905
"HER42PB",340.1,3857.53,-7.569583776,-4.951145734,-3.582364955,-4.759034292,-4.044624794,9.02145105216665,8278.7813133338
"HER42PB",340.2,3859.5,-7.326757969,-4.91881236,-3.244211122,-4.899009733,-3.844948241,8.29498420893923,4003.74002273093
"HER42PB",340.3,3861.47,-7.166072905,-5.090545263,-3.311281846,-4.362712524,-4.362712524,7.90263996665688,2704.41247120806
"HER42PB",340.4,3863.43,-7.019731699,-5.07382155,-3.251017459,-4.093958014,-4.080998869,7.75744642635947,2338.92435743756
"HER42PB",340.5,3865.4,-7.85469645,-5.05513114,-3.533050326,-4.625870294,-4.05500263,10.0221618569715,22520.0624867328
"HER42PB",340.6,3867.37,-7.986602083,-4.844915896,-3.756644961,-4.453958815,-3.807828841,10.5858039238119,39569.1053099554
"HER42PB",340.7,3869.34,-6.862805459,-4.926683316,-3.596872572,-4.370351603,-3.987701173,7.26887853574823,1434.94031608193
"HER42PB",340.8,3871.31,-7.082668509,-4.911168823,-3.560518517,-4.195476404,-3.872977594,7.94337324918551,2816.84642503424
"HER42PB",340.9,3873.28,NA,-5.091798423,-3.647162025,-4.90175482,-3.914933938,NA,NA
"HER42PB",341,3875.25,-6.695537401,-4.98382064,-3.8421666,-4.438191094,-3.856683885,6.97292910155115,1067.34453683002
"HER42PB",341.1,3877.21,-6.960916827,-4.959436827,-3.66693353,-4.691371588,-3.817842716,7.49623866664308,1801.2545379477
"HER42PB",341.2,3879.18,-7.416883463,-4.99031239,-3.17297013,-5.142697844,-3.748206716,8.53106329725919,5069.83371014411
"HER42PB",341.3,3881.15,-8.170610011,-5.142087915,-3.717232177,-4.430958232,-3.768985018,11.4178510862244,90930.5298965265
"HER42PB",341.4,3883.12,-7.030331613,-5.039130705,-3.671458856,-4.763513744,-3.987097006,7.5983244201409,1994.850561777
"HER42PB",341.5,3885.09,-6.44212993,-5.029665851,-3.433601095,-4.696890476,-4.055315103,6.16580203037909,476.182902977524
"HER42PB",341.6,3887.06,-6.605080422,-4.877859474,-3.577711063,-4.302495329,-4.073653757,6.6170215713474,747.714762242191
"HER42PB",341.7,3889.03,-7.914812551,-4.984508082,-3.504036503,-4.998845246,-3.737353082,10.1943517761217,26751.6591880371
"HER42PB",341.8,3890.99,NA,-5.12845506,-3.579486823,-4.608579601,-3.955538046,NA,NA
"HER42PB",341.9,3892.96,-7.005740012,-4.933078157,-3.558759987,-4.600500765,-3.978090135,7.53565951559894,1873.67967232861
"HER42PB",342,3894.93,-7.257440333,-5.087401896,-3.591229679,-4.584481452,-3.660600551,8.46096299286926,4726.60749602993
"HER42PB",342.1,3896.9,-7.267645737,-4.911356465,-3.595281217,-4.482208873,-3.840354986,8.34590232070284,4212.88228504803
"HER42PB",342.2,3898.87,-7.722800474,-5.000044125,-3.617406075,-4.57291752,-3.783378494,9.73929762306611,16971.6167213053
"HER42PB",342.3,3900.84,-7.116656715,-4.689773905,-3.482948032,-4.646565151,-3.80247071,7.75846336260466,2341.30410421168
"HER42PB",342.4,3902.8,-7.120542356,-4.71989605,-3.153686872,-4.989428804,-3.853165009,7.57382385862348,1946.56947488662
"HER42PB",342.5,3904.77,-6.5328449,-4.579444079,-2.989599861,-4.545210908,-4.04501854,6.1351962105157,461.829700973392
"HER42PB",342.6,3906.74,-7.026376059,-4.810282997,-3.300338457,-4.662830266,-3.643439636,7.63744819816075,2074.44348804529
"HER42PB",342.7,3908.71,-7.462664356,-4.72042279,-3.189022128,-4.525114037,-3.92107511,8.68781307393877,5930.19914428951
"HER42PB",342.8,3910.68,-6.55427719,-4.625758784,-3.2674205,-4.33058604,-3.998655016,6.35626576552594,576.091075581662
"HER42PB",342.9,3912.65,-6.620198985,-4.596529471,-2.991089565,-3.970417692,-4.023818469,6.58619079390347,725.01387594316
"HER42PB",343,3914.62,-7.892958879,-4.662719296,-3.300005877,-3.582159754,-3.77508382,10.4838063017848,35732.1563979864
"HER42PB",343.1,3916.58,-6.639286143,-4.710325552,-3.508063612,-4.106523472,-4.001630355,6.71498111139453,824.668189918288
"HER42PB",343.2,3918.55,-6.714836594,-5.001215329,-3.531892778,-4.489683241,-3.88393272,6.95011467299689,1043.26935614475
"HER42PB",343.3,3920.52,-6.41146124,-4.989575933,-3.60415608,-4.505683192,-3.821194074,6.30153657475962,545.409328791254
"HER42PB",343.4,3922.49,-6.823806401,-4.881006675,-3.476193266,-4.653511236,-3.890875029,7.06829583648459,1174.14539257958
"HER42PB",343.5,3924.46,-7.924578892,-4.896056796,-3.574731156,-4.777557171,-3.840284666,10.2274485760882,27651.8683497796
"HER42PB",343.6,3926.43,-7.262144855,-4.976951505,-3.244830302,-4.746118296,-3.998757299,8.12791273843557,3387.72112034285
"HER42PB",343.7,3928.4,-7.596942247,-5.024693587,-3.502597685,-4.603593765,-3.819267294,9.31304445166904,11081.6343248763
"HER42PB",343.8,3930.36,-6.522827822,-4.81807973,-3.220837091,-4.812037415,-3.754414471,6.31112820903747,550.665864689896
"HER42PB",343.9,3932.33,-6.507522361,-4.904663419,-3.313208009,-4.440452111,-3.740069757,6.49453381984407,661.515767893137
"HER42PB",344,3934.3,-6.982461528,-5.116915888,-3.570511354,-4.546007261,-4.014128228,7.57796233366752,1954.6419965231
"HER42PB",344.1,3936.27,-7.462689317,-4.802125782,-3.106538059,-4.325306527,-3.857664173,8.834155029065,6864.75087959419
"HER42PB",344.2,3938.24,-6.396070701,-4.919298754,-2.929388276,-4.219254995,-3.839313314,6.24859983849093,517.28803058284
"HER42PB",344.3,3940.21,-6.38973969,-4.713899323,-2.5830772,-4.342528426,-3.78098771,6.06063215989297,428.646324242651
"HER42PB",344.4,3942.18,-6.840342791,-4.731573634,-2.819251865,-4.101040046,-3.856586708,7.18496864708951,1319.44786909715
"HER42PB",344.5,3944.14,-6.633112014,-4.784194131,-3.019019495,-4.35836172,-3.912074617,6.61730677403262,747.928042912824
"HER42PB",344.6,3946.11,-6.524880534,-4.785306818,-3.087073407,-4.232516995,-3.844323473,6.47056026975243,645.84547330127
"HER42PB",344.7,3948.08,-7.077398768,-4.906665807,-3.22662558,-4.030079126,-3.572901817,8.10545263766646,3312.48067947602
"HER42PB",344.8,3950.05,NA,-4.998313833,-3.365741345,-4.36169948,-3.814760868,NA,NA
"HER42PB",344.9,3952.02,-7.580238032,-4.763974247,-3.696222652,-4.49571026,-4.020816646,9.09089604383729,8874.134104
"HER42PB",345,3953.99,-6.941697663,-4.825442148,-3.516621008,-4.189630577,-3.940977848,7.49846411022967,1805.26759206351
"HER42PB",345.1,3955.96,-7.037125247,-4.890544403,-3.615762196,-4.691055042,-3.83845213,7.63707810640542,2073.67589566203
"HER42PB",345.2,3957.92,-6.675313828,-5.093168058,-3.461837168,-4.63759613,-3.730874849,6.91594129403295,1008.21961208472
"HER42PB",345.3,3959.89,-6.612808789,-5.032358414,-3.836877445,-4.63180732,-4.047859432,6.6293584787711,756.996385586199
"HER42PB",345.4,3961.86,-6.642366074,-4.96838964,-3.706737724,-4.457564016,-3.87209485,6.80796885968976,905.030694491314
"HER42PB",345.5,3963.83,-7.409066554,-5.011171281,-3.851523102,-4.678201675,-3.575420977,8.89018873850715,7260.38936923806
"HER42PB",345.6,3965.8,-7.338045481,-5.182843894,-3.910049906,-4.76741429,-3.792266871,8.63617478733669,5631.74594338767
"HER42PB",345.7,3967.77,-6.858135225,-4.795886084,-3.052483347,-4.423724739,-3.73557008,7.22445134445621,1372.58533244962
"HER42PB",345.8,3969.74,-7.97359838,-4.866452519,-3.668568501,-4.516831147,-3.832733802,10.5019298015493,36385.6520529915
"HER42PB",345.9,3971.7,-8.809514486,-5.108212512,-3.474383146,-4.572995435,-3.936864935,13.7910128197413,975799.895957727
"HER42PB",346,3973.67,-7.137750305,-5.122847285,-3.561200036,-4.870144931,-3.91016254,7.9049841758237,2710.75961632517
"HER42PB",346.1,3975.64,-6.803556879,-4.844445218,-3.432259443,-4.489410963,-4.044135867,6.98190843228477,1076.97173464418
"HER42PB",346.2,3977.61,-7.870191411,-4.851393864,-3.380058035,-4.326337729,-3.730236337,10.23686569067,27913.4991324642
"HER42PB",346.3,3979.58,-6.591622925,-4.928117792,-3.528751349,-4.348158955,-4.064413896,6.59253346738593,729.627016585578
"HER42PB",346.4,3981.55,-6.497151993,-4.795438804,-3.493947705,-3.854529597,-3.870070854,6.61076571025677,743.051763298523
"HER42PB",346.5,3983.51,-7.162276366,-4.804966373,-3.449466785,-4.709118415,-3.939657555,7.83914977780713,2538.04601317134
"HER42PB",346.6,3985.48,-7.804827213,-4.826899564,-3.518404919,-4.502475666,-3.89045403,9.8724152020339,19388.1086713752
"HER42PB",346.7,3987.45,-7.015566842,-5.058140251,-3.423079234,-5.020682689,-3.913528554,7.46998548709054,1754.58122131196
"HER42PB",346.8,3989.42,-7.276627941,-5.009134168,-3.644501304,-5.439917084,-4.030539553,7.93884384866745,2804.1166502647
"HER42PB",346.9,3991.39,-6.921682237,-5.16298363,-3.595593954,-4.534935352,-3.82290921,7.55633925815948,1912.83030284703
"HER42PB",347,3993.36,-7.868947672,-5.046825015,-3.543160756,-4.409088378,-3.868456019,10.2517456551125,28331.9566021801
"HER42PB",347.1,3995.33,-7.137013431,-4.967094305,-3.443598822,-4.593266281,-3.80048926,7.97545718979017,2908.68739033524
"HER42PB",347.2,3997.29,-7.84038677,-5.188025475,-3.432144294,-4.895947791,-3.803936187,10.0509256653331,23177.2312781926
"HER42PB",347.3,3999.26,-7.158416716,-5.086818352,-3.561960987,-4.798152512,-3.857960904,7.99784118353373,2974.52958721836
"HER42PB",347.4,4001.23,-7.512498809,-4.985032545,-3.538113562,-4.484678221,-3.868071118,9.06519019815462,8648.92399160825
"HER42PB",347.5,4003.2,-6.601472714,-5.08164696,-3.617415472,-4.855383281,-3.761976626,6.65691647996342,778.147799638004
"HER42PB",347.6,4005.17,-7.994343183,-5.049904204,-3.616790828,-4.677563143,-3.705842606,10.6627556221117,42734.2344739293
"HER42PB",347.7,4007.14,-6.284706137,-4.901750677,-3.472896701,-4.295918963,-3.933966002,5.99961820408859,403.274795428622
"HER42PB",347.8,4009.11,-7.146230694,-4.825069216,-3.145739041,-4.737035866,-3.644999458,7.90728307848112,2716.99855742219
"HER42PB",347.9,4011.07,-6.439749652,-5.000210777,-3.034913067,-4.310774176,-3.754882787,6.40506916461097,604.903635156327
"HER42PB",348,4013.04,-6.811844919,-4.902302414,-2.889421639,-4.278869866,-4.014009414,7.06071420332197,1165.27711343298
"HER42PB",348.1,4015.01,-6.796898203,-4.655525704,-3.005161364,-4.1706206,-4.034079273,6.9447036197978,1037.63941584772
"HER42PB",348.2,4016.98,-6.592421675,-4.822102537,-3.053836709,-4.298969066,-3.867544154,6.59693103692543,732.842667470916
"HER42PB",348.3,4018.95,-6.871318978,-4.785798391,-2.935674725,-4.114091541,-3.923036305,7.2649725463812,1429.34638649183
"HER42PB",348.4,4020.92,-6.903169782,-4.993627277,-3.080524587,-4.280314427,-3.904940628,7.41355569981174,1658.31233712079
"HER42PB",348.5,4022.89,-7.019858724,-4.912246306,-3.091400098,-4.116868502,-3.857402091,7.75810749841605,2340.47106615934
"HER42PB",348.6,4024.85,-6.79417929,-4.841796627,-2.981474486,-4.1534999,-3.81217721,7.15480767400401,1280.24618954811
"HER42PB",348.7,4026.82,-7.118163534,-4.920938957,-2.962125403,-4.357003508,-3.769855616,7.9487698976368,2832.08904747521
"HER42PB",348.8,4028.79,-6.720389019,-4.836354274,-2.850021689,-4.446203401,-3.89663201,6.79592951282891,894.200043841761
"HER42PB",348.9,4030.76,-7.215068395,-4.652686433,-2.997523399,-4.397665657,-3.953133081,7.96129590412364,2867.78692241072
"HER42PB",349,4032.73,-6.903257374,-4.692573643,-3.031548362,-4.569457261,-4.029279426,7.06661069593904,1172.16845874569
"HER42PB",349.1,4034.7,-7.022174639,-4.636986018,-2.927367221,-4.532649043,-3.952830548,7.37818479435926,1600.68156293402
"HER42PB",349.2,4036.67,-6.892889227,-4.822636112,-3.10759156,-4.635199454,-3.879029569,7.17051345545155,1300.51218647407
"HER42PB",349.3,4038.63,-6.867800963,-4.806377927,-2.905628174,-4.261590148,-3.670100136,7.33402474410242,1531.53341437052
"HER42PB",349.4,4040.6,-6.789622182,-4.640447302,-2.601315149,-4.699130804,-3.886980332,6.72532869006866,833.245811163466
"HER42PB",349.5,4042.57,-4.76528861,-4.507729297,-2.404210683,-4.215470558,-3.94811351,3.17573212875251,23.9443437952595
"HER42PB",349.6,4044.54,-5.235195727,-4.475986796,-2.417307246,-4.298624242,-3.666579809,3.92646369064754,50.727272781277
"HER42PB",349.7,4046.51,-5.848160789,-4.573361933,-2.521871512,-4.090619278,-3.894417702,4.96410073957093,143.179736492184
"HER42PB",349.8,4048.48,-5.680605908,-4.597993961,-2.350103526,-4.046088311,-3.765786346,4.7450324937937,115.011542603731
"HER42PB",349.9,4050.45,-5.767124628,-4.556219387,-2.349540506,-3.852762837,-4.00328762,4.82865000692554,125.042040771025
"HER42PB",350,4052.41,-6.07414242,-4.554680104,-2.564681763,-4.179350725,-3.81310633,5.38664005577081,218.468110337228
"HER42PB",350.1,4054.32,-5.57616099,-4.525290464,-2.450136831,-4.036215574,-3.733283067,4.56557103698085,96.1174649753703
"HER42PB",350.2,4056.23,-5.548831164,-4.495518634,-2.274196505,-4.354696808,-4.013393644,4.20579648265403,67.0739996738719
"HER42PB",350.3,4058.13,-5.971181278,-4.440558757,-2.317929002,-4.098569712,-3.881268436,5.09592589612433,163.355024409189
"HER42PB",350.4,4060.04,-6.210518667,-4.462494591,-2.426943472,-3.936722402,-3.715527898,5.737640282711,310.331252276645
"HER42PB",350.5,4061.95,-5.922180088,-4.384654757,-2.233555768,-4.106890121,-3.678435495,5.0662361704133,158.576348352044
"HER42PB",350.6,4063.86,-5.737017137,-4.496645901,-2.101929559,-3.837744299,-3.901680851,4.77028662298939,117.953045170466
"HER42PB",350.7,4065.76,-5.758560681,-4.481638877,-2.262053119,-4.054631925,-3.963802708,4.70073835866,110.028382876567
"HER42PB",350.8,4067.67,-5.635192748,-4.474060102,-2.259037502,-4.042015356,-3.851530489,4.5478561338943,94.4297464198433
"HER42PB",350.9,4069.58,-5.780044459,-4.21497255,-2.343018663,-3.418834523,-3.40557759,5.15872763265807,173.942995358943
"HER42PB",351,4071.48,-5.979110775,-4.457897096,-2.202780226,-3.968662105,-3.908037483,5.1435149676831,171.316884563152
"HER42PB",351.1,4073.39,-5.762421274,-4.457045354,-2.172851584,-4.281963303,-3.829804372,4.65920623797308,105.552265515606
"HER42PB",351.2,4075.3,-5.934516195,-4.347783076,-2.314811845,-4.124222076,-3.78370366,5.01888976955701,151.24329563631
"HER42PB",351.3,4077.2,-5.236414259,-4.277303529,-2.19886049,-3.949997785,-3.954323675,3.78778952511636,44.1586806579035
"HER42PB",351.4,4079.11,-5.41850374,-4.35885742,-2.109309909,-4.613963322,-3.845386292,3.88330951208421,48.5847410811586
"HER42PB",351.5,4081.02,-5.950528077,-4.315058326,-2.285277241,-4.248781488,-3.808524554,4.96361255560859,143.109855499875
"HER42PB",351.6,4082.92,-5.806816757,-4.127340768,-2.060547435,-3.91707688,-3.905294711,4.65931022102193,105.563241732647
"HER42PB",351.7,4084.83,-6.085847263,-4.395557254,-2.209451436,-4.011352146,-3.763717574,5.37212646856567,215.320252973784
"HER42PB",351.8,4086.74,-5.481859982,-4.064110669,-1.675030422,-3.610636341,-3.853061822,4.17700925999596,65.170652983971
"HER42PB",351.9,4088.65,-5.347433635,-3.962853071,-1.59118363,-3.584628129,-3.932445323,3.87013801459964,47.9490032866649
"HER42PB",352,4090.55,-5.459585514,-4.063936548,-1.629800607,-3.639411533,-3.879135139,4.10983217466758,60.936490024731
"HER42PB",352.1,4092.46,-4.892779642,-3.750858826,-1.688617341,-3.569641631,-3.891415786,3.14365996769116,23.1885811962702
"HER42PB",352.2,4094.37,-5.28265645,-4.131553979,-1.793433568,-3.759468093,-3.874155403,3.84564493343798,46.7888503164404
"HER42PB",352.3,4096.27,-5.725531422,-4.215064227,-1.669574586,-3.446293693,-3.799039359,4.75752110112177,116.456882956367
"HER42PB",352.4,4098.18,-4.742418255,-4.044003283,-1.456542153,-3.463834587,-4.070624199,3.01878366012081,20.4663824610531
"HER42PB",352.5,4100.09,-5.689825884,-4.183801067,-1.835209001,-3.926237292,-3.756526242,4.52789275553699,92.5633019195226
"HER42PB",352.6,4101.99,-5.863216791,-4.300695798,-1.875390822,-3.814180764,-3.482513918,5.08765099516881,162.00885515171
"HER42PB",352.7,4103.9,-5.363710475,-4.418899521,-2.04758239,-3.932827637,-3.672199986,4.18883034858643,65.9456124544087
"HER42PB",352.8,4105.81,-5.111298226,-4.24081703,-2.039203948,-3.835351922,-3.751470438,3.71588195282348,41.0948147944174
"HER42PB",352.9,4107.72,-5.577748278,-4.020466846,-1.759675722,-3.643616829,-3.95852236,4.25387398338066,70.3775262911444
"HER42PB",353,4109.62,-5.77461304,-4.211789443,-1.815593085,-3.734293207,-3.670720403,4.81004398872737,122.737016443672
"HER42PB",353.1,4111.53,-5.571597446,-4.118480589,-1.901801366,-3.801756662,-3.551828236,4.46060284181221,86.5396631017743
"HER42PB",353.2,4113.44,-5.485311453,-3.96330784,-1.646609609,-3.784093191,-3.702637056,4.13300702851547,62.3651751172867
"HER42PB",353.3,4115.34,-5.216089983,-3.856717279,-1.533008555,-3.55192717,-3.792981648,3.69346520535964,40.1838512757507
"HER42PB",353.4,4117.25,-4.939539372,-3.867418699,-1.517162636,-3.419254165,-3.757872326,3.37575666293526,29.2464050817104
"HER42PB",353.5,4119.16,-5.166222278,-3.893502031,-1.598852118,-3.472127496,-3.587939533,3.78714387492861,44.1301787995509
"HER42PB",353.6,4121.06,-4.931204539,-3.899602961,-1.643632183,-3.228141367,-3.781453289,3.46416927909948,31.9499072900507
"HER42PB",353.7,4122.97,-5.555256249,-3.973311477,-1.776280492,-3.258621025,-3.784910874,4.44157044795371,84.9081809027586
"HER42PB",353.8,4124.88,-4.466251638,-4.046397792,-1.558816152,-3.366733962,-3.979072978,2.78060688041391,16.1288062350815
"HER42PB",353.9,4126.78,-5.665660862,-4.10891452,-1.888333011,-3.815187323,-3.757102125,4.49956767256538,89.9782228362795
"HER42PB",354,4128.69,-5.477140163,-4.265111658,-1.765722495,-3.670781894,-3.69523299,4.34438751777811,77.0448344338854
"HER42PB",354.1,4130.6,-5.33959189,-4.003898542,-1.528989802,-3.672630134,-3.663972071,3.97449448111149,53.2232047686942
"HER42PB",354.2,4132.51,-5.206996226,-4.009632037,-1.412651471,-3.547343445,-4.106389919,3.58332018173604,35.9928454691065
"HER42PB",354.3,4134.41,-5.112495308,-3.803555324,-1.327029676,-3.241557809,-3.741770971,3.63984726780847,38.0860193199604
"HER42PB",354.4,4136.32,-5.427101397,-4.074708588,-1.526251692,-3.332953708,-3.637814117,4.30024253865971,73.717670916651
"HER42PB",354.5,4138.23,-5.100775595,-4.037780942,-1.5303873,-3.379588777,-3.774242969,3.70008178236628,40.4506123715941
"HER42PB",354.6,4140.13,-5.239312163,-4.094179858,-1.524982922,-3.297848441,-3.79568687,3.95394688489079,52.1407548042
"HER42PB",354.7,4142.04,-5.390877556,-4.059905061,-1.658346781,-3.466020817,-4.015054495,4.00325110593963,54.7759432587142
"HER42PB",354.8,4143.95,-5.362560236,-4.0123833,-1.552899243,-3.502258447,-4.096374247,3.86300656096878,47.6082735861678
"HER42PB",354.9,4145.85,-4.896364989,-3.965061465,-1.489302488,-3.457884875,-3.799154242,3.32752282824439,27.8692192816727
"HER42PB",355,4147.76,-4.085195026,-3.924164192,-1.398308973,-3.41175754,-3.62078321,2.43718257553134,11.4407618101557
"HER42PB",355.1,4149.67,-5.139743838,-4.09072849,-1.48157304,-3.330221912,-3.646477357,3.86388497363193,47.6501116694173
"HER42PB",355.2,4151.58,-5.04109012,-3.966231917,-1.636455772,-3.55650241,-3.691859176,3.56254406200579,35.2527683880529
"HER42PB",355.3,4153.48,-5.460329174,-4.003178877,-1.614206923,-3.770310775,-3.709003275,4.11180849122688,61.0570389011658
"HER42PB",355.4,4155.39,-5.290987539,-4.122170991,-1.712870369,-3.615875387,-3.897145972,3.88923564167469,48.873515364717
"HER42PB",355.5,4157.3,-5.416726604,-4.118053935,-1.657244836,-3.545440823,-3.728589168,4.19035561253971,66.0462736679072
"HER42PB",355.6,4159.2,-5.481672668,-4.36200697,-1.963480583,-3.600638821,-3.927642512,4.33726746995281,76.4982197984181
"HER42PB",355.7,4161.11,-5.412046613,-4.231421172,-1.924906801,-3.719021984,-4.116266259,4.00653404831349,54.9560650268235
"HER42PB",355.8,4163.02,-5.680866531,-4.171155317,-1.781465218,-3.76819021,-3.82086777,4.52987845973465,92.747287867073
"HER42PB",355.9,4164.92,-5.17223072,-4.110176027,-1.697084109,-3.671006393,-3.544499615,3.86413262130692,47.6619135700814
"HER42PB",356,4166.83,-5.470053819,-4.252657994,-1.903380173,-3.839224717,-3.929126269,4.15490314887533,63.7457903973379
"HER42PB",356.1,4168.74,-5.859936641,-4.360141906,-2.234570592,-4.00604539,-3.85923657,4.88753552779168,132.62631708652
"HER42PB",356.2,4170.64,-5.716177559,-4.534961742,-2.286770721,-4.116789983,-3.716952352,4.76099367582016,116.861991158729
"HER42PB",356.3,4172.55,-5.99317504,-4.546256057,-2.498645718,-3.989933959,-3.973933618,5.2132418458747,183.688584070903
"HER42PB",356.4,4174.46,-5.505633622,-4.294255869,-2.358166712,-4.138095139,-4.122723359,4.07283733606602,58.7233443025644
"HER42PB",356.5,4176.37,-5.68880752,-4.388035332,-2.086566934,-3.956136967,-3.563311794,4.75516641108164,116.182985692099
"HER42PB",356.6,4178.27,-5.905579808,-4.509335116,-2.415761235,-3.937069827,-3.818666251,5.12238940840254,167.735680221619
"HER42PB",356.7,4180.18,-5.536618191,-4.435677613,-2.531143321,-4.019418259,-3.934197851,4.367050744414,78.8108552545783
"HER42PB",356.8,4182.09,-5.85467016,-4.526084116,-2.530508588,-4.178360003,-4.015753665,4.8533993725124,128.175365919977
"HER42PB",356.9,4183.99,-5.318416222,-4.428853139,-2.193247467,-4.091091827,-3.660711569,4.08516700102071,59.4518654444655
"HER42PB",357,4185.9,-5.627539358,-4.425841867,-2.25036562,-4.034908563,-4.130218743,4.3668618107259,78.7959666355577
"HER42PB",357.1,4187.81,-5.356940667,-4.355374168,-2.12383136,-3.87297423,-3.769712902,4.12915333820527,62.1253015423412
"HER42PB",357.2,4189.71,-5.70829801,-4.284112775,-2.184091884,-3.885849007,-3.712547421,4.6985833183023,109.791522584388
"HER42PB",357.3,4191.62,-5.383956918,-4.053188318,-2.126335327,-3.96726508,-3.937764416,3.88727833074365,48.7779482566381
"HER42PB",357.4,4193.53,-5.685969392,-4.260209889,-2.191003851,-3.848653391,-3.832588789,4.60155719101594,99.6393524040765
"HER42PB",357.5,4195.44,-5.856628559,-4.420619819,-2.043728819,-3.804248939,-3.820591226,4.99006938601084,146.946619181683
"HER42PB",357.6,4197.34,-5.754300171,-4.506652303,-2.099245301,-3.804570794,-3.71703012,4.91462474624752,136.268165066733
"HER42PB",357.7,4199.25,-6.280451738,-4.723092974,-2.39688963,-3.919879387,-3.870418757,5.93876221291073,379.464941919906
"HER42PB",357.8,4201.16,-5.585162623,-4.355214332,-2.267837327,-3.731452565,-3.904628789,4.50233241077763,90.2273332711151
"HER42PB",357.9,4203.06,-5.586251423,-4.28623557,-1.921862989,-3.983286025,-4.050425328,4.24283580780916,69.6049585132486
"HER42PB",358.1,4206.88,-5.508444236,-4.342009351,-2.195763123,-3.707951087,-3.967462283,4.33682053896124,76.4640380122089
"HER42PB",358.2,4208.78,-5.753816807,-4.459895766,-2.278931709,-3.55659223,-3.792617965,4.97555898935986,144.829760820274
"HER42PB",358.3,4210.69,-5.864325379,-4.314401594,-2.367817818,-4.037985576,-3.958906591,4.82467176256582,124.545581151207
"HER42PB",358.4,4212.6,-6.007384448,-4.389871121,-2.362005121,-3.795256465,-4.016183539,5.19716116547834,180.75836972121
"HER42PB",358.5,4214.5,-5.477954163,-3.959488029,-1.575015776,-3.46711737,-3.870256895,4.15207564137915,63.5658032745228
"HER42PB",358.6,4216.41,-5.14742567,-3.919482119,-1.225628107,-3.405196284,-3.695299246,3.69475423221137,40.2356827379476
"HER42PB",358.7,4218.32,-5.474218356,-4.160494687,-1.829290789,-3.291318105,-3.808778253,4.38950074662828,80.6001690277024
"HER42PB",358.8,4220.23,-5.023880521,-4.025351691,-1.526909245,-3.209421464,-3.75952322,3.66134760415319,38.9137478810578
"HER42PB",358.9,4222.13,-5.090228836,-3.461518379,-1.540145575,-3.315734676,-3.597628461,3.50165750091923,33.1703863650922
"HER42PB",359,4224.04,-5.337569918,-3.861095915,-1.553530807,-3.48895868,-3.943031487,3.83005963255823,46.0652851431098
"HER42PB",359.1,4225.95,-5.165162669,-4.046604116,-1.526853809,-3.418354588,-4.121126482,3.60164300090364,36.6584148005931
"HER42PB",359.2,4227.85,-5.078810411,-4.003928049,-1.657711875,-3.761419191,-3.870825565,3.46202698897561,31.8815345824419
"HER42PB",359.3,4229.76,-5.265624084,-4.077631951,-1.661817753,-3.721700778,-3.827350688,3.81360196773402,45.3133625370449
"HER42PB",359.4,4231.67,-5.086969455,-3.986666548,-1.684757359,-3.571117321,-4.120197941,3.41664338575694,30.4669773053155
"HER42PB",359.5,4233.57,-5.410312077,-4.134018611,-1.669341036,-3.611632165,-3.948794295,4.04900032312039,57.3401068053201
"HER42PB",359.6,4235.48,-5.638227564,-4.304637267,-1.679968674,-3.643770235,-3.818586612,4.56584532689532,96.1438326426456
"HER42PB",359.7,4237.39,-5.453813492,-4.093021424,-1.705749301,-3.648950798,-3.747105256,4.19069198016184,66.068493232693
"HER42PB",359.8,4239.3,-5.380139866,-4.482441967,-1.959397888,-3.955130993,-3.611675959,4.25812976246027,70.6776757270369
"HER42PB",359.9,4241.2,-5.468209754,-4.355512726,-1.899976473,-3.77057913,-3.921704089,4.2373462550619,69.2239052848436
"HER42PB",360,4243.11,-5.266028387,-4.331303954,-1.964822669,-3.802826819,-3.94737814,3.89273085970773,49.0446378379242
"HER42PB",360.1,4245.01,-5.421352946,-4.178422898,-1.795187195,-3.732926622,-3.706691513,4.18268077347777,65.5413193470526
"HER42PB",360.2,4246.91,-5.509572346,-4.117612248,-1.835575823,-3.710265671,-4.038004228,4.13485614317901,62.4806021631223
"HER42PB",360.3,4248.82,-5.350940422,-4.130967276,-1.834304447,-3.717282077,-3.844714796,3.98782591554124,53.9374971250015
"HER42PB",360.4,4250.72,-5.557047769,-4.257764785,-1.79641503,-3.75316694,-3.717660251,4.42931846839646,83.8742344851429
"HER42PB",360.5,4252.62,-5.499507408,-4.253570404,-1.727659128,-3.651177587,-3.874321138,4.28438000253547,72.5575472760818
"HER42PB",360.6,4254.53,-5.283437471,-4.20924371,-1.662083451,-3.379760086,-3.630234531,4.15152529322189,63.5308295765633
"HER42PB",360.7,4256.43,-4.573251694,-3.958777545,-1.291895385,-3.268302972,-3.844559576,2.9371466707411,18.8619501028973
"HER42PB",360.8,4258.33,-4.606892839,-3.729988352,-1.348133391,-3.242385832,-3.502549876,3.05393407382189,21.1985773611869
