"Site","depth","SH20_age","Ti","Ca","Sr","Ti_convert_WLS","Ti_ppm_WLS","Ti_lower_RMSE_WLS","Ti_upper_RMSE_WLS","Ti_convert_PLS","Ti_ppm_PLS","Ti_lower_RMSE_PLS","Ti_upper_RMSE_PLS"
"HER42PB",196.4,2171.9,-6.289189306,-4.577679863,-4.25360608,6.72335127192,831.599763772529,536.330873497482,1289.42449759938,4.87119204670504,130.47635814425,70.183956617806,242.563697673714
"HER42PB",196.5,2173.39,-6.620961701,-4.733260938,-4.253838086,6.49774604332,663.644120915136,428.009778943664,1029.00340340867,5.21416622632945,183.858460711006,98.8984856252019,341.80435990828
"HER42PB",196.6,2174.87,-6.355082545,-4.599488353,-4.125597106,6.6785438694,795.160411204122,512.829724694797,1232.92400791043,4.97596999733799,144.889299241986,77.9367575629409,269.358255222256
"HER42PB",196.7,2176.36,-7.337333121,-4.461560163,-3.946332478,6.01061347772,407.733378907019,262.963036775342,632.204854011342,5.75907444470152,317.054741377269,170.54550365125,589.424563401969
"HER42PB",196.8,2177.85,-5.905815878,-4.415724723,-4.030813698,6.98404520296,1079.27543662972,696.066500844186,1673.4542844679,4.58117130543935,97.6286802662789,52.5150085265783,181.497813252975
"HER42PB",196.9,2179.34,-6.032343683,-4.536234456,-3.948447791,6.89800629556,990.298383864144,638.681755790256,1535.49225446483,4.76728689572748,117.599748367192,63.2575568099704,218.625275989906
"HER42PB",197,2180.83,-6.081090815,-4.688642588,-3.933068009,6.8648582458,958.010028232802,617.85774557049,1485.42803060144,4.89705848495537,133.895344680307,72.0230484359435,248.919807150388
"HER42PB",197.1,2182.32,-7.146800301,-4.739211899,-4.211804262,6.14017579532,464.135156476237,299.338726077226,719.657781337805,5.66535054044672,288.68916060915,155.287500451409,536.691177402872
"HER42PB",197.2,2183.81,-7.382944304,-4.54973096,-4.073729312,5.97959787328,395.281382985357,254.932262669352,612.89759914566,5.80971440019267,333.523857721454,179.404332664212,620.041679136052
"HER42PB",197.3,2185.29,-6.326603696,-4.695186877,-3.91154062,6.69790948672,810.709253971458,522.857775190445,1257.03303204311,5.08440793841635,161.484302277167,86.863301725109,300.209402176172
"HER42PB",197.4,2186.78,-5.876992351,-4.595491773,-4.475507824,7.00364520132,1100.63790167839,709.84398135673,1706.5775331301,4.51792905043493,91.6456078843198,49.2966807124899,170.374908068781
"HER42PB",197.5,2188.27,-6.809707144,-4.645174928,-4.040413318,6.36939914208,583.706998529223,376.455234868735,905.058101398955,5.38439186598651,217.977504257802,117.251308360199,405.233792500596
"HER42PB",197.6,2189.76,-6.580577493,-4.564194087,-4.020769535,6.52520730476,682.121165959139,439.92634041928,1057.65270751009,5.16122990445557,174.378793025317,93.7993198064561,324.181065701857
"HER42PB",197.7,2191.25,-6.127059027,-4.781435706,-3.899697356,6.83359986164,928.527373370155,598.843240366958,1439.71414383732,4.99585757803179,147.799640775152,79.5022464132724,274.768761875098
"HER42PB",197.8,2192.74,-6.487049621,-4.550108142,-3.892105908,6.58880625772,726.912605448955,468.81407333277,1127.10339987068,5.12470386648093,168.124347024754,90.4350186179866,312.553660014156
"HER42PB",197.9,2194.23,-5.865845256,-4.586744592,-4.010234315,7.01122522592,1109.01246364376,715.245060493246,1719.56258414288,4.66294561817341,105.94770445486,56.9898577717446,196.963398719335
"HER42PB",198,2195.71,-6.899875833,-4.634332011,-3.630191679,6.30808443356,548.99230968957,354.066388455285,851.23176309731,5.59082431841531,267.956410103701,144.135238978618,498.147699510973
"HER42PB",198.1,2197.2,-6.247133957,-4.706688916,-3.738520645,6.75194890924,855.724868557304,551.890087299731,1326.83131572487,5.09190027603174,162.698741000829,87.5165550493798,302.467119601761
"HER42PB",198.2,2198.69,-6.00872942,-4.509715326,-4.032441236,6.9140639944,1006.32865727676,649.020299542105,1560.3477536387,4.7067298968097,110.689601008891,59.5405502249041,205.778880531454
"HER42PB",198.3,2200.18,-5.951370334,-4.557043801,-4.22630224,6.95306817288,1046.35520685284,674.834970532202,1622.41031765825,4.62984290549756,102.497960979488,55.1342216253834,190.55011017179
"HER42PB",198.4,2201.67,-6.310673238,-4.713619385,-4.28861638,6.70874219816,819.539173016654,528.552531731667,1270.7241301226,4.95586803298454,142.005818623635,76.3857173476486,263.997684687445
"HER42PB",198.5,2203.16,-6.196217807,-4.752572149,-4.254283806,6.78657189124,885.87148672379,571.332808135628,1373.57470079667,4.90771343784573,135.329620773029,72.7945535001658,251.586215973289
"HER42PB",198.6,2204.64,-6.29313042,-4.725165756,-4.568691115,6.7206713144,829.3740954124,534.895453830828,1285.97352102134,4.85496951141655,128.376777128971,69.0545803462135,238.66044545335
"HER42PB",198.7,2206.13,-5.885749359,-4.657603018,-3.997713059,6.99769043588,1094.10333635062,705.629587266153,1696.44546121059,4.72267791503571,112.46903226952,60.4977161680421,209.086954365467
"HER42PB",198.8,2207.62,-5.883618676,-4.767431243,-4.173084647,6.99913930032,1095.68969269849,706.652689872471,1698.90516217008,4.7271070407486,112.96827654393,60.766262431865,210.015080648003
"HER42PB",198.9,2209.11,-5.534745421,-4.696012924,-4.219979125,7.23637311372,1389.04690866337,895.850112405973,2153.76577816724,4.44234830006359,84.9742526040948,45.7081217104702,157.972441995369
"HER42PB",199,2210.6,-6.96333332,-4.590543968,-3.963065891,6.2649333424,525.806535789418,339.112985495944,815.281410337428,5.50475799104623,245.858948411586,132.248891790352,457.067138300667
"HER42PB",199.1,2212.09,-5.647046294,-4.484964432,-3.577266664,7.16000852008,1286.92189753669,829.985740132663,1995.41737921271,4.60583128983033,100.066132241955,53.8261274614717,186.029188687815
"HER42PB",199.2,2213.58,-6.516991574,-4.562546522,-3.657079023,6.56844572968,712.261934776078,459.365288783262,1104.38702296099,5.23457974348048,187.650228538972,100.93809856756,348.853493085762
"HER42PB",199.3,2215.06,-6.105585916,-4.567022343,-4.008213984,6.84820157712,942.184935147132,607.651530552686,1460.89067069541,4.81646305807047,123.527407938127,66.4460777657107,229.645165298032
"HER42PB",199.4,2216.55,-5.844350905,-4.55827566,-4.071672674,7.0258413846,1125.3410053783,725.77596902994,1744.88055877419,4.61083045316856,100.567631676009,54.0958867881733,186.961507452957
"HER42PB",199.5,2218.04,-5.778402581,-4.305096843,-3.761481396,7.07068624492,1176.95543686913,759.064113558716,1824.91053869148,4.52174492878623,91.995984447458,49.4851502088564,171.026279979691
"HER42PB",199.6,2219.53,-5.115557211,-4.170798558,-3.866621266,7.52142109652,1847.19046566433,1191.32462408559,2864.13337511614,3.9982103320815,54.5005248599976,29.3161345612734,101.319879120046
"HER42PB",199.7,2221.02,-5.755024221,-4.272951187,-3.604701558,7.08658352972,1195.81534612656,771.227598983761,1854.15348713667,4.54042209530828,93.730354913993,50.4180777009613,174.250582983563
"HER42PB",199.8,2222.51,-5.416361806,-4.191289638,-3.634454633,7.31687397192,1505.49040095991,970.949027361393,2334.31548259723,4.26746009003236,71.340207606951,38.374293297304,132.62590093771
"HER42PB",199.9,2224,-5.307349303,-4.3636238,-3.408905691,7.39100247396,1621.33064027189,1045.65888111906,2513.92982219138,4.38045775985551,79.8745884177903,42.9649840638686,148.491847813267
"HER42PB",200,2225.48,-4.677996636,-4.051964392,-3.655924424,7.81896228752,2487.32294228873,1604.17083364269,3856.68115233536,3.75820776156769,42.871521095646,23.0608289464184,79.7008349233636
"HER42PB",200.1,2227.07,-5.319146229,-4.180793612,-3.564088127,7.38298056428,1608.37650025244,1037.30425484966,2493.84397535246,4.22622159583666,68.4580805957194,36.8239811947877,127.267846843062
"HER42PB",200.2,2228.66,-5.469995046,-3.967740804,-3.327040099,7.28040336872,1451.57342635522,936.175883661963,2250.71532910952,4.27170390140031,71.6436053169635,38.5374926080475,133.189936226962
"HER42PB",200.3,2230.24,-5.093443405,-4.040293491,-3.175704133,7.5364584846,1875.1772824971,1209.37440544945,2907.52791273636,4.14209727869332,62.9346746866697,33.8529105256117,116.999490336891
"HER42PB",200.4,2231.83,-5.563968271,-4.241083125,-3.588240767,7.21650157572,1361.71685466789,878.223902814917,2111.38957427967,4.40433107077698,81.8044031808698,44.0030421269441,152.079493969365
"HER42PB",200.5,2233.42,-5.278970119,-4.182510684,-3.518889979,7.41030031908,1652.92267654965,1066.03380803769,2562.91437856112,4.21857925390366,67.9368946131449,36.5436323644626,126.298929554849
"HER42PB",200.6,2235.01,-5.077478849,-3.990904539,-3.719795022,7.54731438268,1895.64491219914,1222.57477201367,2939.26368791969,3.91920270322803,50.360276681213,27.0890721056712,93.622899208769
"HER42PB",200.7,2236.59,-5.481819329,-4.111398317,-3.490821829,7.27236285628,1439.94882865156,928.678730689988,2232.69098409787,4.30892374609129,74.3604151707405,39.9988796947832,138.240655402308
"HER42PB",200.8,2238.18,-5.216659083,-4.013884601,-3.423902108,7.45267182356,1724.46446046148,1112.1738734015,2673.84241485517,4.11370528330544,61.1729613144957,32.9052751329303,113.724355163948
"HER42PB",200.9,2239.77,-4.710060003,-4.005943791,-3.623778326,7.79715919796,2433.67854924846,1569.57348834402,3773.50364608982,3.75866520362765,42.891136818756,23.0713803526606,79.7373017775723
"HER42PB",201,2241.35,-5.292812044,-4.252512237,-3.397654768,7.40088781008,1637.43751840142,1056.04683021772,2538.90409965611,4.3095292167693,74.4054518545504,40.0231051767607,138.324381409925
"HER42PB",201.1,2242.94,-5.276059288,-4.509457659,-3.88066016,7.41227968416,1656.1976540944,1068.14596780946,2567.99234570259,4.28862606057051,72.8662858297507,39.1951792363945,135.46297565321
"HER42PB",201.2,2244.53,-5.73446212,-4.446949303,-3.967766619,7.1005657584,1212.65294904684,782.086820781606,1880.26077892782,4.50738500809751,90.6843692905684,48.7796251422491,168.587905496336
"HER42PB",201.3,2246.11,-5.164654602,-4.347358992,-3.645367787,7.48803487064,1786.53786201109,1152.20741252017,2770.08939338279,4.20654942493427,67.1245215417695,36.1066523842592,124.788677284736
"HER42PB",201.4,2247.7,-5.798112683,-4.47703047,-3.543106367,7.05728337556,1161.28609851892,748.958350798066,1800.61468194631,4.7109775742268,111.160774715924,59.7939971748661,206.654821876307
"HER42PB",201.5,2249.29,-5.085357294,-4.665503449,-3.962877524,7.54195704008,1885.51644800773,1216.04253344938,2923.55915020768,4.24240433952216,69.5749326591003,37.4247421133149,129.344144573174
"HER42PB",201.6,2250.87,-4.943712017,-4.608477405,-4.085343933,7.63827582844,2076.16107095236,1338.99662940492,3219.16030098873,4.08719018248102,59.5722691145799,32.0442539217684,110.748568405555
"HER42PB",201.7,2252.46,-5.746169202,-4.552891687,-3.443584109,7.09260494264,1203.03756626491,775.885488276349,1865.35179187308,4.75567586368565,116.242190496442,62.5273189027965,216.10149113249
"HER42PB",201.8,2254.05,-4.465769624,-4.188685683,-3.544671191,7.96327665568,2873.47292524104,1853.21390301338,4455.42019659329,3.76792003293446,43.2899295014514,23.2858931482343,80.4786822781904
"HER42PB",201.9,2255.63,-5.15546578,-4.259125834,-3.548500056,7.4942832696,1797.73581152516,1159.42940356189,2787.4522054654,4.18158821092553,65.4697504597718,35.2165418425247,121.712354507478
"HER42PB",202,2257.22,-5.192705923,-4.237194478,-3.300760594,7.46895997236,1752.78279473766,1130.43746319552,2717.75098185773,4.27418530692033,71.8216029054369,38.6332384979939,133.520844859385
"HER42PB",202.1,2258.81,-5.390764213,-4.151922583,-3.440256355,7.33428033516,1531.92491064497,987.997665765944,2375.30311373282,4.29426466746488,73.2783107028868,39.4168097005869,136.228955622171
"HER42PB",202.2,2260.4,-5.191866242,-4.446318785,-3.483671851,7.46953095544,1753.78388983336,1131.08310816864,2719.30321479122,4.33603860463565,76.4042715259924,41.0982813627194,142.040311999833
"HER42PB",202.3,2261.98,-5.447284567,-4.212828746,-3.562140773,7.29584649444,1474.16424472216,950.745576771062,2285.74318252185,4.32373861479609,75.4702557304763,40.5958690866166,140.303918309295
"HER42PB",202.4,2263.57,-5.090954541,-4.309158748,-3.556143318,7.53815091212,1878.35357119592,1211.42291696488,2912.4528593731,4.17158917974703,64.8183783557047,34.8661651754862,120.501413089652
"HER42PB",202.5,2265.16,-6.008908908,-4.556656579,-3.521840095,6.91394194256,1006.20584050765,648.941090254267,1560.15732194583,4.90781783334295,135.343749313543,72.8021533204601,251.612481812393
"HER42PB",202.6,2266.74,-6.1146683,-4.659831619,-4.067847676,6.842025556,936.383913145053,603.910226943558,1451.89598333924,4.85782558832246,128.743955172153,69.2520874518705,239.343052364868
"HER42PB",202.7,2268.33,-5.881957716,-4.674864784,-4.026310979,7.00026875312,1096.92792161877,707.451271626981,1700.82507938627,4.72069953204857,112.246745406275,60.3781468315845,208.673709205502
"HER42PB",202.8,2269.92,-6.728949486,-4.855272894,-4.223921433,6.42431434952,616.657860800912,397.706521262203,956.149564962382,5.38211347863943,217.481432406662,116.984468560446,404.311563951026
"HER42PB",202.9,2271.5,-6.751017923,-4.971234645,-4.225289279,6.40930781236,607.473050163558,391.782881397643,941.908195066015,5.46825219417109,237.0455209406,127.508100277809,440.682426258215
"HER42PB",203,2273.09,-6.132006564,-4.864697885,-4.492263302,6.83023553648,925.408754331979,596.831922247694,1434.87861602492,4.84802361224327,127.488174623135,68.5765961304747,237.008477904261
"HER42PB",203.1,2274.68,-6.826545224,-4.78857693,-4.364821909,6.35794924768,577.061731438178,372.169444926472,894.754382526532,5.37339032626152,215.592559174475,115.968433173883,400.800030657541
"HER42PB",203.2,2276.26,-6.928643697,-4.94485023,-4.257294863,6.28852228604,538.357203051821,347.207396568506,834.74165856543,5.58675178850858,266.867368691906,143.549437563806,496.123103518857
"HER42PB",203.3,2277.85,-6.831137594,-4.991750075,-4.669778929,6.35482643608,575.262487181923,371.009042668521,891.964591424794,5.39457273553148,220.208039922459,118.451125863916,409.380497591904
"HER42PB",203.4,2279.44,-6.017598554,-4.589192708,-4.703759272,6.90803298328,1000.27774286127,645.117830643853,1550.96559936197,4.53257954861345,92.9981451762949,50.0242180224981,172.889359356733
"HER42PB",203.5,2281.03,-7.697388418,-4.603675737,-4.118783495,5.76577587576,319.186597132237,205.855790136381,494.909974217198,6.12258222373827,456.040774708984,245.3068617438,847.808278654592
"HER42PB",203.6,2282.61,-5.72025713,-4.717788702,-4.670018426,7.1102251516,1224.42319590071,789.677908527683,1898.5109580372,4.42115462662655,83.1922859537422,44.7495919671396,154.659654713531
"HER42PB",203.7,2284.2,-6.287911665,-4.734288532,-4.474949989,6.7242200678,832.322568160376,536.79703802228,1290.54523106428,4.8883538601316,132.734893910821,71.3988355316206,246.76245670301
"HER42PB",203.8,2285.79,-6.437390294,-4.944123813,-4.799333576,6.62257460008,751.878393483483,484.915476300189,1165.81372675625,5.01393873193619,150.496335030588,80.9528132081073,279.782084896966
"HER42PB",203.9,2287.37,-6.644772456,-5.060129202,-4.550140749,6.48155472992,652.985373384065,421.135540129796,1012.47664284546,5.3267245308479,205.762899137394,110.6810045284,382.526078813837
"HER42PB",204,2288.96,-6.697946338,-4.829494248,-5.071266619,6.44539649016,629.796335515,406.180032110576,976.521229187708,5.05493002647338,156.793558562062,84.340124667682,291.489016685969
"HER42PB",204.1,2290.55,-7.469138212,-4.597458587,-4.933930824,5.92098601584,372.779098818987,240.419668692787,578.007021105529,5.62583078006112,277.502732521165,149.270258747227,515.894909026167
"HER42PB",204.2,2292.13,-6.078139522,-4.361415239,-4.051260311,6.86686512504,959.934569184881,619.098956517,1488.41209860909,4.66037976816243,105.676206996052,56.843817783031,196.458667989155
"HER42PB",204.3,2293.72,-6.14667644,-4.401008078,-4.196912721,6.8202600208,916.22321620419,590.907813196397,1420.63611812921,4.68282186911497,108.074615098196,58.1339348018284,200.917458424916
"HER42PB",204.4,2295.31,-5.945685295,-4.707473917,-3.647604714,6.9569339994,1050.4080633335,677.448814536403,1628.69441327621,4.91154431878335,135.849046731803,73.0739556039285,252.551861267348
"HER42PB",204.5,2296.89,-6.33990406,-4.800611757,-4.307943056,6.6888652392,803.410056441528,518.150240198734,1245.71537117075,5.02253580535255,151.795740611115,81.6517706758795,282.19776101541
"HER42PB",204.6,2298.48,-6.502681004,-4.843587501,-4.12481979,6.57817691728,719.226923124885,463.857279338994,1115.18648081762,5.23222064101392,187.208064182554,100.700255908169,348.031481935255
"HER42PB",204.7,2300.07,-6.456850852,-4.830318506,-4.223874584,6.60934142064,741.994195707386,478.540774601107,1150.48793265814,5.15598133734266,173.465951876609,93.3082974902978,322.484037002033
"HER42PB",204.8,2301.65,-6.390267299,-4.920273919,-4.221667217,6.65461823668,776.361480168608,500.705566485134,1203.77560832947,5.16026032819513,174.209801425636,93.7084182878249,323.866899764998
"HER42PB",204.9,2303.24,-6.191432516,-4.736145284,-4.382505244,6.78982588912,888.758805780889,573.19495194497,1378.05158990463,4.85106317855797,127.876272910681,68.7853563515904,237.729976856461
"HER42PB",205,2304.83,-6.640284247,-4.397803078,-4.185335785,6.48460671204,654.98131731156,422.422801618699,1015.57142366198,5.05305326173577,156.499569900337,84.1819865361915,290.942473405053
"HER42PB",205.1,2306.42,-5.857768306,-4.700040829,-4.481135856,7.01671755192,1115.12027933578,719.184227227013,1729.03296583754,4.56530160286567,96.0915711397398,51.6881890031932,178.640231398574
"HER42PB",205.2,2308,-5.239001797,-4.649489506,-4.408122216,7.43747877804,1698.46261717265,1095.4042783016,2633.52564808834,4.17117941143351,64.7918232792072,34.8518810525739,120.452045544152
"HER42PB",205.3,2309.59,-5.867638651,-4.709911174,-4.16464034,7.01000571732,1107.66083773406,714.373344631398,1717.46684093145,4.6850450030065,108.315146705753,58.2633180874301,201.364621703892
"HER42PB",205.4,2311.18,-5.947251392,-4.889461098,-4.355977451,6.95586905344,1049.2900309378,676.727752172629,1626.96086497218,4.78072843406133,119.191141317261,64.1135759030695,221.583774862122
"HER42PB",205.5,2312.76,-5.961794004,-4.726678552,-4.753747874,6.94598007728,1038.96476413932,670.068587990084,1610.95117793977,4.55904882033466,95.4926059932336,51.3660023292557,177.526717787521
"HER42PB",205.6,2314.35,-6.228757522,-4.740232538,-4.405104689,6.76444488504,866.485075432311,558.829761171337,1343.51539254679,4.87264685524613,130.666314405981,70.286135144416,242.91683822651
"HER42PB",205.7,2315.94,-5.469322297,-4.648613891,-4.527509696,7.28086083804,1452.23762857799,936.604253382396,2251.74519786936,4.26923970967638,71.4672790777227,38.4426457461219,132.862134737133
"HER42PB",205.8,2317.52,-5.837492423,-4.528057067,-4.514376963,7.03050515236,1130.60159202025,729.16872495857,1753.0372822166,4.43825005808854,84.6267201776807,45.5211820910201,157.326357512237
"HER42PB",205.9,2319.11,-6.486981278,-4.957586073,-4.337906044,6.58885273096,726.946388217918,468.835861147987,1127.15578123464,5.21582932715891,184.164490277993,99.0631006264077,342.373287984001
"HER42PB",206,2320.7,-6.31176273,-4.805977391,-4.222751737,6.7080013436,818.932238536075,528.161096194639,1269.7830569985,5.03390230409344,153.53096976343,82.5851600598273,285.423660369769
"HER42PB",206.1,2322.28,-6.428643631,-4.788115131,-4.235325308,6.62852233092,756.363689235813,487.808217127613,1172.7683345784,5.10576356915888,164.969988447324,88.7382716463197,306.689510437844
"HER42PB",206.2,2323.87,-6.808529752,-4.778359259,-3.877677938,6.37019976864,584.174516984377,376.756755615074,905.783005103135,5.51777734921283,249.080801841762,133.981944617612,463.056765023098
"HER42PB",206.3,2325.46,-6.607201606,-4.942193843,-4.543184535,6.50710290792,669.882891244307,432.033403391337,1038.67683484501,5.22959197110436,186.716602206061,100.435895785552,347.117823430528
"HER42PB",206.4,2327.05,-6.535405565,-4.964433933,-4.323612571,6.5559242158,703.398941918463,453.649201660338,1090.64464277943,5.26172734621817,192.814260794631,103.715860155629,358.453751528401
"HER42PB",206.5,2328.63,-5.910903966,-4.866542267,-4.180388122,6.98058530312,1075.54770422828,693.662341942115,1667.67430509763,4.80195222145078,121.747864461403,65.4888514609129,226.33688284729
"HER42PB",206.6,2330.22,-5.747276526,-4.780196829,-4.272571208,7.09185196232,1202.13204361645,775.301481673436,1863.9477473592,4.61058273950556,100.542722784851,54.0824881574843,186.915200268804
"HER42PB",206.7,2331.81,-4.883526998,-4.65331628,-4.494748809,7.67920164136,2162.89231860567,1394.93296782138,3353.6401316758,3.94187410584641,51.5150555563499,27.7102340665696,95.7697052503588
"HER42PB",206.8,2333.39,-4.582739641,-4.370291378,-4.582739641,7.88373704412,2653.77131262393,1711.51982981019,4114.76516780221,3.58371760905712,36.0071528521436,19.3684472010757,66.9395456980992
"HER42PB",206.9,2334.98,-6.015202303,-4.637093527,-4.306509433,6.90966243396,1001.9089747546,646.169875226282,1553.49488142307,4.69404187000612,109.294040560694,58.7898705205739,203.184446509409
"HER42PB",207.1,2338.15,-5.795209835,-4.596056317,-3.647256306,7.0592573122,1163.58066762027,750.438207219435,1804.17249153165,4.74452935600255,114.953690505238,61.8342276119996,213.706089185622
"HER42PB",207.2,2339.74,-5.87630502,-4.672332216,-3.928907882,7.0041125864,1101.15244364737,710.175829387112,1707.37534843591,4.74840949892093,115.400593716863,62.0746193278873,214.536910163889
"HER42PB",207.3,2341.33,-5.903227122,-4.727922213,-3.76572178,6.98580555704,1081.17701678417,697.29290348364,1676.40275095636,4.85488936590249,128.366488718464,69.0490461531463,238.641318655735
"HER42PB",207.4,2342.91,-5.49493304,-4.383959655,-3.58263039,7.2634455328,1427.16542075337,920.434216173524,2212.86986337995,4.44799637224402,85.4555512415225,45.9670149166409,158.8672062181
"HER42PB",207.5,2344.5,-5.271692765,-4.324818609,-3.617317115,7.4152489198,1661.12260324475,1071.3222581294,2575.62865148397,4.26550731542505,71.2010321943885,38.299430071073,132.367165154641
"HER42PB",207.6,2346.09,-5.277195236,-4.544469069,-3.669000331,7.41150723952,1654.91882706884,1067.32120276557,2566.00947970529,4.3818539229678,79.9861842566181,43.0250120844419,148.699311446496
"HER42PB",207.7,2347.67,-5.729512103,-4.247907562,-3.711439507,7.10393176996,1216.74163030539,784.723769571609,1886.60042211594,4.47269171909779,87.5921795223234,47.1163191178075,162.839331618568
"HER42PB",207.8,2349.26,-5.748667491,-4.347630848,-3.644774853,7.09090610612,1200.99553714035,774.568504660198,1862.18555434785,4.56708147673847,96.2627543136457,51.7802693817537,178.958471608776
"HER42PB",207.9,2350.85,-5.300190611,-4.252871617,-3.669725331,7.39587038452,1629.24237399961,1050.76146441203,2526.19724184614,4.22193384900798,68.1651780724263,36.6664273031828,126.723322761316
"HER42PB",208,2352.44,-5.926955988,-4.721860219,-3.457143965,6.96966992816,1063.87153854243,686.13193078257,1649.57000212735,4.97192332124555,144.30416390378,77.6220100195831,268.270452088467
"HER42PB",208.1,2354.02,-5.926409764,-4.799527041,-3.624900518,6.97004136048,1064.26676821217,686.386829693362,1650.1828195433,4.96087372899561,142.718438675133,76.7690396252678,265.322489864308
"HER42PB",208.2,2355.61,-5.894459633,-4.758743594,-3.732203654,6.99176744956,1087.64213096152,701.462505839305,1686.42713643986,4.87866247405335,131.454722147058,70.7102240405493,244.382537451029
"HER42PB",208.3,2357.2,-5.929872037,-4.924090734,-3.936475222,6.96768701484,1061.76406365844,684.772738663178,1646.30228866484,4.93168276028815,138.612567921363,74.5604689772251,257.689419732907
"HER42PB",208.4,2358.78,-6.077166632,-4.874414084,-4.283376706,6.86752669024,960.569838603032,619.508666351929,1489.39710604418,4.88603772446652,132.427817641458,71.233657503403,246.191582742211
"HER42PB",208.5,2360.37,-6.309722455,-4.821149245,-4.017965001,6.7093887306,820.069203000186,528.894368582074,1271.54596013627,5.11083398468923,165.808579043562,89.1893541785392,308.248502723888
"HER42PB",208.6,2361.96,-5.751559537,-4.557114739,-4.034350224,7.08893951484,1198.6359906819,773.04674182638,1858.52699509941,4.56148775190567,95.7257901693242,51.4914333907252,177.960221732573
"HER42PB",208.7,2363.54,-6.258287977,-4.700884924,-4.144240906,6.74436417564,849.25897543039,547.719982569341,1316.80572245283,4.9590236259641,142.454638962659,76.6271402969955,264.832069725264
"HER42PB",208.8,2365.13,-5.871570669,-4.654097177,-4.174797807,7.00733194508,1104.70316077412,712.465824287412,1712.88085943618,4.6510534191333,104.695215450912,56.3161369906958,194.634943446562
"HER42PB",208.9,2366.72,-6.19748871,-4.807910274,-4.01796371,6.7857076772,885.106234865656,570.839267594375,1372.38815104558,5.02162021219984,151.656821076993,81.5770450880806,281.93950092634
"HER42PB",209,2368.3,-6.472508975,-4.873653172,-4.126998838,6.598693897,734.135705938428,473.472530397867,1138.30306962227,5.22642553855278,186.126311729607,100.118375264742,346.020436572811
"HER42PB",209.1,2369.89,-6.683730658,-4.922742847,-3.997120788,6.45506315256,635.913884574452,410.125476269717,986.006702808744,5.46316486323161,235.84265421269,126.861071594227,438.446221895368
"HER42PB",209.2,2371.48,-6.120355254,-4.770915985,-3.890057929,6.83815842728,932.769788667872,601.579338188874,1446.29215702608,4.9881380878775,146.663095323033,78.8908923117311,272.655852905525
"HER42PB",209.3,2373.07,-6.708538307,-4.871316463,-3.773939505,6.43819395124,625.276499583332,403.265014984669,969.513065610335,5.52790192064238,251.615447661537,135.345344660245,467.7688298836
"HER42PB",209.4,2374.65,-6.101840243,-4.905302418,-4.037951115,6.85074863476,944.587793294546,609.20122677103,1464.6163862313,5.00487867162137,149.138987269122,80.2226883198831,277.258690645832
"HER42PB",209.5,2376.24,-6.108636285,-4.813909117,-3.86394517,6.8461273262,940.232632661191,606.392415118519,1457.86355745926,5.01429378939151,150.549779363682,80.9815612112605,279.881441249638
"HER42PB",209.6,2377.83,-6.228288738,-4.773940914,-3.852400826,6.76476365816,866.761331612423,559.00792947398,1343.94373740903,5.07967488643873,160.721794598619,86.4531446162416,298.79185278528
"HER42PB",209.7,2379.41,-6.035762845,-4.777970528,-3.907531139,6.8956812654,987.99858484132,637.198526390112,1531.92633570346,4.9272507157009,137.999590215638,74.2307448699754,256.549855899221
"HER42PB",209.8,2381,-5.40813022,-4.690137041,-3.920256066,7.3224714504,1513.94097998396,976.399132841184,2347.41840071625,4.46216141319886,86.6746465078084,46.6227730210125,161.133580447215
"HER42PB",209.9,2382.59,-5.627082817,-4.80138898,-4.066041445,7.17358368444,1304.51119247958,841.329757209015,2022.69019575606,4.61554279338066,101.04265893678,54.3514065860615,187.844612794853
"HER42PB",210,2384.17,-6.15580747,-4.715099687,-4.123512707,6.8140509204,910.55191931228,587.250174331635,1411.84257409017,4.90092624322918,134.414222307288,72.3021555889938,249.884433061403
"HER42PB",210.1,2385.7,-6.171535767,-4.538689763,-4.144426841,6.80335567844,900.865239248279,581.002859449716,1396.82303810778,4.80014440007192,121.527964898654,65.3705662666312,225.928075828027
"HER42PB",210.2,2387.23,-6.805777923,-4.689522408,-4.039458814,6.37207101236,585.268673277943,377.462419356499,907.479532676361,5.40789532273695,223.161410322014,120.0397601801,414.870997594396
"HER42PB",210.3,2388.76,-6.33434478,-4.778632267,-3.93925063,6.6926455496,806.452943738846,520.112715987233,1250.43347427217,5.13032824346002,169.072605914783,90.9450923336145,314.316532506835
"HER42PB",210.4,2390.29,-6.632539397,-5.211153716,-4.469920349,6.48987321004,658.439874357226,424.653358915791,1020.9340372356,5.43411837351686,229.090786712813,123.229204622767,425.89407857786
"HER42PB",210.5,2391.82,-6.443969566,-5.096556993,-4.056918707,6.61810069512,748.522074533848,482.750856308201,1160.60963692368,5.36114436374205,212.968520507372,114.556948222933,395.921778911522
"HER42PB",210.6,2393.34,-6.365297011,-4.709339083,-4.161042528,6.67159803252,789.656493479687,509.280035133302,1224.38999112035,5.03683448564608,153.981811092026,82.827670110673,286.26180255341
"HER42PB",210.7,2394.87,-6.414667579,-4.614744799,-3.991752605,6.63802604628,763.586220525862,492.466307093971,1183.96712176638,5.07475614671475,159.933186990764,86.0289482106602,297.325781995939
