"Site","depth","SH20_age","Ti","Ca","Sr","Ti_convert_PLS","Ti_ppm_PLS","Ti_lower_RMSE_PLS","Ti_upper_RMSE_PLS"
"HER42PB",187.4,2036.69,-6.603305968,-5.212121621,-4.929329534,5.25617367824567,191.746402419925,103.141453213939,356.468536125053
"HER42PB",187.5,2038.23,-6.6539158,-5.272736539,-4.337146072,5.53250278676623,252.775763833809,135.969485163981,469.925930106352
"HER42PB",187.6,2039.77,-6.356884722,-5.248371362,-4.565125253,5.21413624954152,183.852949307526,98.8955210107062,341.79411386504
"HER42PB",187.7,2041.3,-7.60163903,-5.489832204,-4.711267272,6.35648281162559,576.216127473185,309.949850442238,1071.22176405783
"HER42PB",187.8,2042.84,-7.372301334,-5.487760132,-5.116633161,6.00426963539155,405.154969796805,217.935105088313,753.208389646689
"HER42PB",187.9,2044.37,-6.746673225,-5.225459546,-5.275221056,5.2600747964546,192.495888768805,103.544606077367,357.861878050947
"HER42PB",188,2045.91,-6.69942002,-5.416073628,-5.410067604,5.29002751947918,198.348883792253,106.692964558953,368.742961302703
"HER42PB",188.1,2047.45,-6.894936628,-5.180664654,-4.894168118,5.48317948944364,240.610511057867,129.425728231959,447.309965509873
"HER42PB",188.2,2048.98,-7.759694139,-5.152385508,-4.579039527,6.353774696113,574.657778686428,309.111605987835,1068.32469634872
"HER42PB",188.3,2050.52,-7.083955991,-4.992490256,-4.000271923,5.83336575675546,341.50617360559,183.698064645161,634.881302837956
"HER42PB",188.4,2052.05,-7.248846461,-5.276825168,-4.623104908,5.93520241656429,378.11652547397,203.390975942182,702.942233175331
"HER42PB",188.5,2053.59,-6.827682083,-5.299507135,-4.562368385,5.61114106005104,273.456089869933,147.093547223996,508.371947636014
"HER42PB",188.6,2055.13,-6.076521496,-5.14637373,-4.359168195,5.0215951622252,151.653022125054,81.575001610765,281.932438437451
"HER42PB",188.7,2056.66,-7.036068535,-5.373520798,-4.416683971,5.87789031616253,357.055173037648,192.061957668473,663.787863773669
"HER42PB",188.8,2058.2,-6.490031124,-5.060811719,-4.361381795,5.27156504003081,194.720469429905,104.741220351647,361.997512418772
"HER42PB",188.9,2059.74,-7.163759841,-4.997666182,-4.190696367,5.84093479695283,344.100854796869,185.09375804706,639.704977203126
"HER42PB",189,2061.27,-6.305675914,-5.139730505,-4.572832328,5.10922647452761,165.542254185176,89.0460965602772,307.753388180905
"HER42PB",189.1,2062.81,-7.279897978,-5.047735349,-4.730452807,5.79025012762331,327.094829596997,175.946122783133,608.089714377866
"HER42PB",189.2,2064.34,-6.324918841,-4.803629316,-4.233826683,5.03841383388177,154.225194136403,82.9585871999527,286.714266831496
"HER42PB",189.3,2065.88,-6.242778975,-4.849367147,-4.210878378,5.01348694064685,150.428357454339,80.9162476928652,279.65571033771
"HER42PB",189.4,2067.42,-6.16746132,-4.929850157,-4.462713228,4.92193460766368,137.267916037603,73.8371732720248,255.189627911248
"HER42PB",189.5,2068.95,-6.348028374,-5.168153121,-4.124692652,5.30916592914229,202.18152432495,108.75456315585,375.868079390666
"HER42PB",189.6,2070.49,-6.3118173,-4.895669976,-4.226710021,5.08592829252647,161.730002328069,86.9954651450476,300.66617391408
"HER42PB",189.7,2072.03,-6.889673872,-5.167872992,-4.023619422,5.7662807109389,319.347774435666,171.778938849646,593.687455051029
"HER42PB",189.8,2073.56,-6.790344125,-5.24642082,-4.423982997,5.59618516481199,269.396740504863,144.910000688925,500.825363671337
"HER42PB",189.9,2075.1,-6.529256619,-5.152264651,-4.336155759,5.36443636631877,213.670768692855,114.934691416305,397.227302141771
"HER42PB",190,2076.63,-6.59229217,-5.271844374,-4.352417205,5.47865091130198,239.523351059297,128.840938839755,445.288867182431
"HER42PB",190.1,2078.12,-7.235031926,-5.268178603,-4.622785854,5.91792979396905,371.641542382021,199.908046629241,690.904835262817
"HER42PB",190.2,2079.61,-6.790231138,-5.302154083,-4.566895417,5.58079414001539,265.282193362269,142.696762963218,493.176163591298
"HER42PB",190.3,2081.1,-6.692946462,-5.290479242,-4.256286646,5.6012646074809,270.768607012491,145.647935291225,503.375749178244
"HER42PB",190.4,2082.59,-6.571015082,-4.935504929,-3.991656253,5.3844638225123,217.993189726037,117.259745660548,405.262952765558
"HER42PB",190.5,2084.08,-6.635045527,-5.335762543,-4.297774876,5.56851209174994,262.043911732512,140.954873316299,487.155995819951
"HER42PB",190.6,2085.57,-6.959732123,-5.334208073,-4.730008379,5.68396119685132,294.112161666241,158.204562793909,546.772875019248
"HER42PB",190.7,2087.05,-6.525695925,-5.056565558,-4.584994121,5.2204720539795,185.021503596362,99.5240928430265,343.966529260932
"HER42PB",190.8,2088.54,-7.902038266,-5.152023866,-4.382000207,6.56250428521568,708.04261688012,380.860050153555,1316.29544006079
"HER42PB",190.9,2090.03,-7.134093721,-5.300222767,-4.620045936,5.84951345732091,347.065477225637,186.688444892158,645.216395430583
"HER42PB",191,2091.52,-6.984613434,-5.300274214,-4.525499539,5.75396723679153,315.439604824005,169.676712742319,586.421923688692
"HER42PB",191.1,2093.01,-6.831696688,-5.114045191,-5.072198081,5.33135070107448,206.716998546666,111.194219891718,384.299809196513
"HER42PB",191.2,2094.5,-7.368339686,-5.171115109,-4.378877026,6.06244567537481,429.424386288439,230.989758808071,798.326750461801
"HER42PB",191.3,2095.98,-6.902588106,-5.575717165,-4.794708629,5.75809315209625,316.743770505751,170.378230694935,588.846449132557
"HER42PB",191.4,2097.47,-7.171759224,-5.305098447,-4.535085686,5.91398117077402,370.176963405722,199.120241475895,688.182091487019
"HER42PB",191.5,2098.96,-7.502475523,-5.037609624,-4.591160591,6.03473798189382,417.689353125885,224.677419391925,776.510590992622
"HER42PB",191.6,2100.45,-7.711706953,-5.207382218,-4.885438082,6.23562120985835,510.61772070652,274.664103658757,949.270229441608
"HER42PB",191.7,2101.94,-6.537183683,-5.006217386,-4.455386428,5.24327369672887,189.288763204142,101.819475450642,351.89963135022
"HER42PB",191.8,2103.43,-7.055897159,-5.026052558,-4.536641029,5.64752605982006,283.589015012719,152.544103851631,527.209688249282
"HER42PB",191.9,2104.92,-6.772522091,-4.94875989,-4.147500079,5.49853536261564,244.333809636488,131.42851118539,454.23181007711
"HER42PB",192,2106.4,-6.481047962,-4.808208539,-4.07656288,5.21108462177603,183.292753731571,98.5941887037696,340.752675306694
"HER42PB",192.1,2107.89,-6.436993468,-4.889057755,-4.789685281,4.98417021852335,146.082308327169,78.5784837658335,271.576133611692
"HER42PB",192.2,2109.38,-6.260095016,-4.771055497,-4.53786161,4.86864791377099,130.144830847958,70.0056262466069,241.947367726955
"HER42PB",192.3,2110.87,-7.522229427,-5.100692392,-4.60020035,6.08767187498801,440.394922278703,236.890870955633,818.721661946983
"HER42PB",192.4,2112.36,-6.65376859,-5.014978466,-4.287310091,5.39602529222248,220.528137007561,118.623307861129,409.975578062276
"HER42PB",192.5,2113.85,-6.714308429,-4.903786683,-4.40042378,5.33946676435246,208.401553518015,112.100351352704,387.431502083995
"HER42PB",192.6,2115.33,-6.078293294,-4.827295551,-4.148383487,4.90456325026218,134.903977861486,72.5655978175938,250.79491922052
"HER42PB",192.7,2116.82,-6.497361378,-5.134487291,-4.556756281,5.2547307613571,191.469927810459,102.992735988286,355.954552560992
"HER42PB",192.8,2118.31,-6.197754543,-5.045796274,-4.412867953,5.02940552508959,152.842124874535,82.2146265740203,284.143054704877
"HER42PB",192.9,2119.8,-6.449843762,-4.988825854,-4.41446221,5.18033981525153,177.743200582545,95.6090532892078,330.435709448585
"HER42PB",193,2121.29,-6.571679042,-4.994116338,-4.348646581,5.29883258469771,200.103070179468,107.636551144683,372.004103340569
"HER42PB",193.1,2122.78,-6.138914254,-4.882586219,-4.053242163,5.01234147622325,150.256145772581,80.8236140742278,279.335558067185
"HER42PB",193.2,2124.27,-6.375958604,-4.674147371,-4.603195635,4.87396775007721,130.839024906368,70.3790370803608,243.237917832017
"HER42PB",193.3,2125.75,-6.692166452,-4.997570731,-4.33762162,5.39892882327838,221.169377782817,118.968234830215,411.167684707169
"HER42PB",193.4,2127.24,-6.515261237,-4.913258303,-4.309839893,5.2205396268531,185.034006453462,99.5308181991966,343.989772853049
"HER42PB",193.5,2128.73,-6.927122081,-4.813547533,-4.42842211,5.44942072921333,232.623374945796,125.129403423672,432.461380703227
"HER42PB",193.6,2130.22,-6.240703002,-4.959008411,-4.714051283,4.90663697590913,135.184021967218,72.7162350950849,251.315538701048
"HER42PB",193.7,2131.71,-6.448045156,-5.024936822,-4.265746229,5.25085694548738,190.729643354125,102.594532873888,354.578317527972
"HER42PB",193.8,2133.2,-7.046620904,-5.083542951,-4.597707857,5.65310408468112,285.175301648908,153.397376230176,530.15869416512
"HER42PB",193.9,2134.69,-7.195316654,-5.073674758,-4.625076279,5.76651210117875,319.42167694362,171.81869141851,593.824844428321
"HER42PB",194,2136.17,-6.728342531,-5.072186994,-4.245249118,5.50336874328637,245.517626563467,132.065292875408,456.432599670419
"HER42PB",194.1,2137.66,-7.167577855,-5.327028221,-4.354167138,5.9846865776337,397.2979796604,213.708786522076,738.601754336058
"HER42PB",194.2,2139.15,-6.617377753,-5.525074634,-5.132348551,5.38440025732656,217.979333388838,117.252292259927,405.237192969415
"HER42PB",194.3,2140.64,-7.435797068,-5.308601095,-4.600029444,6.13098154767144,459.887340564684,247.375950849164,854.959284787613
"HER42PB",194.4,2142.13,-6.923706329,-5.154120717,-4.562355927,5.6036803967128,271.423517642164,146.00021535081,504.593268936142
"HER42PB",194.5,2143.62,-6.646045902,-5.14879447,-4.193985766,5.50115006016749,244.973504590347,131.772606648575,455.421042943495
"HER42PB",194.6,2145.1,-7.444700435,-5.097663579,-4.439918326,6.06804522690999,431.835715149442,232.286825974713,802.809561395148
"HER42PB",194.7,2146.59,NA,-5.116103912,-4.427471412,NA,NA,NA,NA
"HER42PB",194.8,2148.08,-7.151261525,-5.112828007,-4.708914489,5.72288363703838,305.78542700283,164.483676953929,568.474204242731
"HER42PB",194.9,2149.57,-6.952100204,-5.127550911,-4.413878495,5.66185521956647,287.681860801732,154.745668298899,534.818544157827
"HER42PB",195,2151.06,-6.317246731,-5.203596565,-4.826728864,5.0696321838071,159.115791214135,85.5892664894468,295.806192203106
"HER42PB",195.1,2152.55,-7.107834891,-5.171494193,-4.30447451,5.85723084229858,349.75427703251,188.134765219331,650.215042179586
"HER42PB",195.2,2154.04,-6.277378753,-4.76848207,-4.329400351,4.95033525741659,141.222301809914,75.964259308463,262.541078002303
"HER42PB",195.3,2155.52,-6.556723722,-4.902165374,-4.344652636,5.23397072321527,187.535980540224,100.876643935458,348.641098921622
"HER42PB",195.4,2157.01,-6.080970388,-4.974636053,-4.326727658,4.93359358976304,138.877686118903,74.7030775259257,258.182291018023
"HER42PB",195.5,2158.5,-6.508928801,-4.981320906,-4.588859883,5.16160334684157,174.44392561873,93.8343549896536,324.302151260361
"HER42PB",195.6,2159.99,-8.605831815,-5.062804238,-4.64094532,7.18834767802213,1323.91386538125,712.140610108871,2461.23855046095
"HER42PB",195.7,2161.48,-6.380122537,-5.058366697,-4.540069058,5.1268989715333,168.493802977298,90.633751023721,313.240501701424
"HER42PB",195.8,2162.97,-6.536308697,-4.965337065,-4.392918431,5.23946810879114,188.569777120256,101.432728848898,350.562991321605
"HER42PB",195.9,2164.46,-6.588623818,-5.02837615,-4.642713669,5.2326593033778,187.290203328884,100.744439010492,348.184183737643
"HER42PB",196,2165.94,-8.019036971,-5.256919548,-4.548106251,6.68854348302557,803.151595878143,432.019697394638,1493.10897130778
"HER42PB",196.1,2167.43,-6.632358543,-4.865204884,-4.342352232,5.27152570826859,194.712810881315,104.737100775889,361.983274698688
"HER42PB",196.2,2168.92,-5.984784678,-5.086038255,-4.285983085,4.9469854180684,140.750021260092,75.7102169816264,261.663078967585
"HER42PB",196.3,2170.41,-6.500579618,-4.619034845,-4.18176333,5.077809617005,160.422284568111,86.2920365098632,298.235044935002
"HER42PB",196.4,2171.9,-6.289189306,-4.577679863,-4.25360608,4.87119204670504,130.47635814425,70.183956617806,242.563697673714
"HER42PB",196.5,2173.39,-6.620961701,-4.733260938,-4.253838086,5.21416622632945,183.858460711006,98.8984856252019,341.80435990828
"HER42PB",196.6,2174.87,-6.355082545,-4.599488353,-4.125597106,4.97596999733799,144.889299241986,77.9367575629409,269.358255222256
"HER42PB",196.7,2176.36,-7.337333121,-4.461560163,-3.946332478,5.75907444470152,317.054741377269,170.54550365125,589.424563401969
"HER42PB",196.8,2177.85,-5.905815878,-4.415724723,-4.030813698,4.58117130543935,97.6286802662789,52.5150085265783,181.497813252975
"HER42PB",196.9,2179.34,-6.032343683,-4.536234456,-3.948447791,4.76728689572748,117.599748367192,63.2575568099704,218.625275989906
"HER42PB",197,2180.83,-6.081090815,-4.688642588,-3.933068009,4.89705848495537,133.895344680307,72.0230484359435,248.919807150388
"HER42PB",197.1,2182.32,-7.146800301,-4.739211899,-4.211804262,5.66535054044672,288.68916060915,155.287500451409,536.691177402872
"HER42PB",197.2,2183.81,-7.382944304,-4.54973096,-4.073729312,5.80971440019267,333.523857721454,179.404332664212,620.041679136052
"HER42PB",197.3,2185.29,-6.326603696,-4.695186877,-3.91154062,5.08440793841635,161.484302277167,86.863301725109,300.209402176172
"HER42PB",197.4,2186.78,-5.876992351,-4.595491773,-4.475507824,4.51792905043493,91.6456078843198,49.2966807124899,170.374908068781
"HER42PB",197.5,2188.27,-6.809707144,-4.645174928,-4.040413318,5.38439186598651,217.977504257802,117.251308360199,405.233792500596
"HER42PB",197.6,2189.76,-6.580577493,-4.564194087,-4.020769535,5.16122990445557,174.378793025317,93.7993198064561,324.181065701857
"HER42PB",197.7,2191.25,-6.127059027,-4.781435706,-3.899697356,4.99585757803179,147.799640775152,79.5022464132724,274.768761875098
"HER42PB",197.8,2192.74,-6.487049621,-4.550108142,-3.892105908,5.12470386648093,168.124347024754,90.4350186179866,312.553660014156
"HER42PB",197.9,2194.23,-5.865845256,-4.586744592,-4.010234315,4.66294561817341,105.94770445486,56.9898577717446,196.963398719335
"HER42PB",198,2195.71,-6.899875833,-4.634332011,-3.630191679,5.59082431841531,267.956410103701,144.135238978618,498.147699510973
"HER42PB",198.1,2197.2,-6.247133957,-4.706688916,-3.738520645,5.09190027603174,162.698741000829,87.5165550493798,302.467119601761
"HER42PB",198.2,2198.69,-6.00872942,-4.509715326,-4.032441236,4.7067298968097,110.689601008891,59.5405502249041,205.778880531454
"HER42PB",198.3,2200.18,-5.951370334,-4.557043801,-4.22630224,4.62984290549756,102.497960979488,55.1342216253834,190.55011017179
"HER42PB",198.4,2201.67,-6.310673238,-4.713619385,-4.28861638,4.95586803298454,142.005818623635,76.3857173476486,263.997684687445
"HER42PB",198.5,2203.16,-6.196217807,-4.752572149,-4.254283806,4.90771343784573,135.329620773029,72.7945535001658,251.586215973289
"HER42PB",198.6,2204.64,-6.29313042,-4.725165756,-4.568691115,4.85496951141655,128.376777128971,69.0545803462135,238.66044545335
"HER42PB",198.7,2206.13,-5.885749359,-4.657603018,-3.997713059,4.72267791503571,112.46903226952,60.4977161680421,209.086954365467
"HER42PB",198.8,2207.62,-5.883618676,-4.767431243,-4.173084647,4.7271070407486,112.96827654393,60.766262431865,210.015080648003
"HER42PB",198.9,2209.11,-5.534745421,-4.696012924,-4.219979125,4.44234830006359,84.9742526040948,45.7081217104702,157.972441995369
"HER42PB",199,2210.6,-6.96333332,-4.590543968,-3.963065891,5.50475799104623,245.858948411586,132.248891790352,457.067138300667
"HER42PB",199.1,2212.09,-5.647046294,-4.484964432,-3.577266664,4.60583128983033,100.066132241955,53.8261274614717,186.029188687815
"HER42PB",199.2,2213.58,-6.516991574,-4.562546522,-3.657079023,5.23457974348048,187.650228538972,100.93809856756,348.853493085762
"HER42PB",199.3,2215.06,-6.105585916,-4.567022343,-4.008213984,4.81646305807047,123.527407938127,66.4460777657107,229.645165298032
"HER42PB",199.4,2216.55,-5.844350905,-4.55827566,-4.071672674,4.61083045316856,100.567631676009,54.0958867881733,186.961507452957
"HER42PB",199.5,2218.04,-5.778402581,-4.305096843,-3.761481396,4.52174492878623,91.995984447458,49.4851502088564,171.026279979691
"HER42PB",199.6,2219.53,-5.115557211,-4.170798558,-3.866621266,3.9982103320815,54.5005248599976,29.3161345612734,101.319879120046
"HER42PB",199.7,2221.02,-5.755024221,-4.272951187,-3.604701558,4.54042209530828,93.730354913993,50.4180777009613,174.250582983563
"HER42PB",199.8,2222.51,-5.416361806,-4.191289638,-3.634454633,4.26746009003236,71.340207606951,38.374293297304,132.62590093771
"HER42PB",199.9,2224,-5.307349303,-4.3636238,-3.408905691,4.38045775985551,79.8745884177903,42.9649840638686,148.491847813267
"HER42PB",200,2225.48,-4.677996636,-4.051964392,-3.655924424,3.75820776156769,42.871521095646,23.0608289464184,79.7008349233636
"HER42PB",200.1,2227.07,-5.319146229,-4.180793612,-3.564088127,4.22622159583666,68.4580805957194,36.8239811947877,127.267846843062
"HER42PB",200.2,2228.66,-5.469995046,-3.967740804,-3.327040099,4.27170390140031,71.6436053169635,38.5374926080475,133.189936226962
"HER42PB",200.3,2230.24,-5.093443405,-4.040293491,-3.175704133,4.14209727869332,62.9346746866697,33.8529105256117,116.999490336891
"HER42PB",200.4,2231.83,-5.563968271,-4.241083125,-3.588240767,4.40433107077698,81.8044031808698,44.0030421269441,152.079493969365
"HER42PB",200.5,2233.42,-5.278970119,-4.182510684,-3.518889979,4.21857925390366,67.9368946131449,36.5436323644626,126.298929554849
"HER42PB",200.6,2235.01,-5.077478849,-3.990904539,-3.719795022,3.91920270322803,50.360276681213,27.0890721056712,93.622899208769
"HER42PB",200.7,2236.59,-5.481819329,-4.111398317,-3.490821829,4.30892374609129,74.3604151707405,39.9988796947832,138.240655402308
"HER42PB",200.8,2238.18,-5.216659083,-4.013884601,-3.423902108,4.11370528330544,61.1729613144957,32.9052751329303,113.724355163948
"HER42PB",200.9,2239.77,-4.710060003,-4.005943791,-3.623778326,3.75866520362765,42.891136818756,23.0713803526606,79.7373017775723
"HER42PB",201,2241.35,-5.292812044,-4.252512237,-3.397654768,4.3095292167693,74.4054518545504,40.0231051767607,138.324381409925
"HER42PB",201.1,2242.94,-5.276059288,-4.509457659,-3.88066016,4.28862606057051,72.8662858297507,39.1951792363945,135.46297565321
"HER42PB",201.2,2244.53,-5.73446212,-4.446949303,-3.967766619,4.50738500809751,90.6843692905684,48.7796251422491,168.587905496336
"HER42PB",201.3,2246.11,-5.164654602,-4.347358992,-3.645367787,4.20654942493427,67.1245215417695,36.1066523842592,124.788677284736
"HER42PB",201.4,2247.7,-5.798112683,-4.47703047,-3.543106367,4.7109775742268,111.160774715924,59.7939971748661,206.654821876307
"HER42PB",201.5,2249.29,-5.085357294,-4.665503449,-3.962877524,4.24240433952216,69.5749326591003,37.4247421133149,129.344144573174
"HER42PB",201.6,2250.87,-4.943712017,-4.608477405,-4.085343933,4.08719018248102,59.5722691145799,32.0442539217684,110.748568405555
"HER42PB",201.7,2252.46,-5.746169202,-4.552891687,-3.443584109,4.75567586368565,116.242190496442,62.5273189027965,216.10149113249
"HER42PB",201.8,2254.05,-4.465769624,-4.188685683,-3.544671191,3.76792003293446,43.2899295014514,23.2858931482343,80.4786822781904
"HER42PB",201.9,2255.63,-5.15546578,-4.259125834,-3.548500056,4.18158821092553,65.4697504597718,35.2165418425247,121.712354507478
"HER42PB",202,2257.22,-5.192705923,-4.237194478,-3.300760594,4.27418530692033,71.8216029054369,38.6332384979939,133.520844859385
"HER42PB",202.1,2258.81,-5.390764213,-4.151922583,-3.440256355,4.29426466746488,73.2783107028868,39.4168097005869,136.228955622171
"HER42PB",202.2,2260.4,-5.191866242,-4.446318785,-3.483671851,4.33603860463565,76.4042715259924,41.0982813627194,142.040311999833
"HER42PB",202.3,2261.98,-5.447284567,-4.212828746,-3.562140773,4.32373861479609,75.4702557304763,40.5958690866166,140.303918309295
"HER42PB",202.4,2263.57,-5.090954541,-4.309158748,-3.556143318,4.17158917974703,64.8183783557047,34.8661651754862,120.501413089652
"HER42PB",202.5,2265.16,-6.008908908,-4.556656579,-3.521840095,4.90781783334295,135.343749313543,72.8021533204601,251.612481812393
"HER42PB",202.6,2266.74,-6.1146683,-4.659831619,-4.067847676,4.85782558832246,128.743955172153,69.2520874518705,239.343052364868
"HER42PB",202.7,2268.33,-5.881957716,-4.674864784,-4.026310979,4.72069953204857,112.246745406275,60.3781468315845,208.673709205502
"HER42PB",202.8,2269.92,-6.728949486,-4.855272894,-4.223921433,5.38211347863943,217.481432406662,116.984468560446,404.311563951026
"HER42PB",202.9,2271.5,-6.751017923,-4.971234645,-4.225289279,5.46825219417109,237.0455209406,127.508100277809,440.682426258215
"HER42PB",203,2273.09,-6.132006564,-4.864697885,-4.492263302,4.84802361224327,127.488174623135,68.5765961304747,237.008477904261
"HER42PB",203.1,2274.68,-6.826545224,-4.78857693,-4.364821909,5.37339032626152,215.592559174475,115.968433173883,400.800030657541
"HER42PB",203.2,2276.26,-6.928643697,-4.94485023,-4.257294863,5.58675178850858,266.867368691906,143.549437563806,496.123103518857
"HER42PB",203.3,2277.85,-6.831137594,-4.991750075,-4.669778929,5.39457273553148,220.208039922459,118.451125863916,409.380497591904
"HER42PB",203.4,2279.44,-6.017598554,-4.589192708,-4.703759272,4.53257954861345,92.9981451762949,50.0242180224981,172.889359356733
"HER42PB",203.5,2281.03,-7.697388418,-4.603675737,-4.118783495,6.12258222373827,456.040774708984,245.3068617438,847.808278654592
"HER42PB",203.6,2282.61,-5.72025713,-4.717788702,-4.670018426,4.42115462662655,83.1922859537422,44.7495919671396,154.659654713531
"HER42PB",203.7,2284.2,-6.287911665,-4.734288532,-4.474949989,4.8883538601316,132.734893910821,71.3988355316206,246.76245670301
"HER42PB",203.8,2285.79,-6.437390294,-4.944123813,-4.799333576,5.01393873193619,150.496335030588,80.9528132081073,279.782084896966
"HER42PB",203.9,2287.37,-6.644772456,-5.060129202,-4.550140749,5.3267245308479,205.762899137394,110.6810045284,382.526078813837
"HER42PB",204,2288.96,-6.697946338,-4.829494248,-5.071266619,5.05493002647338,156.793558562062,84.340124667682,291.489016685969
"HER42PB",204.1,2290.55,-7.469138212,-4.597458587,-4.933930824,5.62583078006112,277.502732521165,149.270258747227,515.894909026167
"HER42PB",204.2,2292.13,-6.078139522,-4.361415239,-4.051260311,4.66037976816243,105.676206996052,56.843817783031,196.458667989155
"HER42PB",204.3,2293.72,-6.14667644,-4.401008078,-4.196912721,4.68282186911497,108.074615098196,58.1339348018284,200.917458424916
"HER42PB",204.4,2295.31,-5.945685295,-4.707473917,-3.647604714,4.91154431878335,135.849046731803,73.0739556039285,252.551861267348
"HER42PB",204.5,2296.89,-6.33990406,-4.800611757,-4.307943056,5.02253580535255,151.795740611115,81.6517706758795,282.19776101541
"HER42PB",204.6,2298.48,-6.502681004,-4.843587501,-4.12481979,5.23222064101392,187.208064182554,100.700255908169,348.031481935255
"HER42PB",204.7,2300.07,-6.456850852,-4.830318506,-4.223874584,5.15598133734266,173.465951876609,93.3082974902978,322.484037002033
"HER42PB",204.8,2301.65,-6.390267299,-4.920273919,-4.221667217,5.16026032819513,174.209801425636,93.7084182878249,323.866899764998
"HER42PB",204.9,2303.24,-6.191432516,-4.736145284,-4.382505244,4.85106317855797,127.876272910681,68.7853563515904,237.729976856461
"HER42PB",205,2304.83,-6.640284247,-4.397803078,-4.185335785,5.05305326173577,156.499569900337,84.1819865361915,290.942473405053
"HER42PB",205.1,2306.42,-5.857768306,-4.700040829,-4.481135856,4.56530160286567,96.0915711397398,51.6881890031932,178.640231398574
"HER42PB",205.2,2308,-5.239001797,-4.649489506,-4.408122216,4.17117941143351,64.7918232792072,34.8518810525739,120.452045544152
"HER42PB",205.3,2309.59,-5.867638651,-4.709911174,-4.16464034,4.6850450030065,108.315146705753,58.2633180874301,201.364621703892
"HER42PB",205.4,2311.18,-5.947251392,-4.889461098,-4.355977451,4.78072843406133,119.191141317261,64.1135759030695,221.583774862122
"HER42PB",205.5,2312.76,-5.961794004,-4.726678552,-4.753747874,4.55904882033466,95.4926059932336,51.3660023292557,177.526717787521
"HER42PB",205.6,2314.35,-6.228757522,-4.740232538,-4.405104689,4.87264685524613,130.666314405981,70.286135144416,242.91683822651
"HER42PB",205.7,2315.94,-5.469322297,-4.648613891,-4.527509696,4.26923970967638,71.4672790777227,38.4426457461219,132.862134737133
"HER42PB",205.8,2317.52,-5.837492423,-4.528057067,-4.514376963,4.43825005808854,84.6267201776807,45.5211820910201,157.326357512237
"HER42PB",205.9,2319.11,-6.486981278,-4.957586073,-4.337906044,5.21582932715891,184.164490277993,99.0631006264077,342.373287984001
"HER42PB",206,2320.7,-6.31176273,-4.805977391,-4.222751737,5.03390230409344,153.53096976343,82.5851600598273,285.423660369769
"HER42PB",206.1,2322.28,-6.428643631,-4.788115131,-4.235325308,5.10576356915888,164.969988447324,88.7382716463197,306.689510437844
"HER42PB",206.2,2323.87,-6.808529752,-4.778359259,-3.877677938,5.51777734921283,249.080801841762,133.981944617612,463.056765023098
"HER42PB",206.3,2325.46,-6.607201606,-4.942193843,-4.543184535,5.22959197110436,186.716602206061,100.435895785552,347.117823430528
"HER42PB",206.4,2327.05,-6.535405565,-4.964433933,-4.323612571,5.26172734621817,192.814260794631,103.715860155629,358.453751528401
"HER42PB",206.5,2328.63,-5.910903966,-4.866542267,-4.180388122,4.80195222145078,121.747864461403,65.4888514609129,226.33688284729
"HER42PB",206.6,2330.22,-5.747276526,-4.780196829,-4.272571208,4.61058273950556,100.542722784851,54.0824881574843,186.915200268804
"HER42PB",206.7,2331.81,-4.883526998,-4.65331628,-4.494748809,3.94187410584641,51.5150555563499,27.7102340665696,95.7697052503588
"HER42PB",206.8,2333.39,-4.582739641,-4.370291378,-4.582739641,3.58371760905712,36.0071528521436,19.3684472010757,66.9395456980992
"HER42PB",206.9,2334.98,-6.015202303,-4.637093527,-4.306509433,4.69404187000612,109.294040560694,58.7898705205739,203.184446509409
"HER42PB",207.1,2338.15,-5.795209835,-4.596056317,-3.647256306,4.74452935600255,114.953690505238,61.8342276119996,213.706089185622
"HER42PB",207.2,2339.74,-5.87630502,-4.672332216,-3.928907882,4.74840949892093,115.400593716863,62.0746193278873,214.536910163889
"HER42PB",207.3,2341.33,-5.903227122,-4.727922213,-3.76572178,4.85488936590249,128.366488718464,69.0490461531463,238.641318655735
"HER42PB",207.4,2342.91,-5.49493304,-4.383959655,-3.58263039,4.44799637224402,85.4555512415225,45.9670149166409,158.8672062181
"HER42PB",207.5,2344.5,-5.271692765,-4.324818609,-3.617317115,4.26550731542505,71.2010321943885,38.299430071073,132.367165154641
"HER42PB",207.6,2346.09,-5.277195236,-4.544469069,-3.669000331,4.3818539229678,79.9861842566181,43.0250120844419,148.699311446496
"HER42PB",207.7,2347.67,-5.729512103,-4.247907562,-3.711439507,4.47269171909779,87.5921795223234,47.1163191178075,162.839331618568
"HER42PB",207.8,2349.26,-5.748667491,-4.347630848,-3.644774853,4.56708147673847,96.2627543136457,51.7802693817537,178.958471608776
"HER42PB",207.9,2350.85,-5.300190611,-4.252871617,-3.669725331,4.22193384900798,68.1651780724263,36.6664273031828,126.723322761316
"HER42PB",208,2352.44,-5.926955988,-4.721860219,-3.457143965,4.97192332124555,144.30416390378,77.6220100195831,268.270452088467
"HER42PB",208.1,2354.02,-5.926409764,-4.799527041,-3.624900518,4.96087372899561,142.718438675133,76.7690396252678,265.322489864308
"HER42PB",208.2,2355.61,-5.894459633,-4.758743594,-3.732203654,4.87866247405335,131.454722147058,70.7102240405493,244.382537451029
"HER42PB",208.3,2357.2,-5.929872037,-4.924090734,-3.936475222,4.93168276028815,138.612567921363,74.5604689772251,257.689419732907
