Site,depth,SH20_age,Ti,Ca,Sr,Ti_convert_PLS,Ti_ppm_PLS,Ti_lower_RMSE_PLS,Ti_upper_RMSE_PLS
HER42PB,193.3,2125.75,-6.692166452,-4.997570731,-4.33762162,5.398929425,221.1695108,118.968305,411.1679367
HER42PB,193.4,2127.24,-6.515261237,-4.913258303,-4.309839893,5.220540213,185.034115,99.53087545,343.9899786
HER42PB,193.5,2128.73,-6.927122081,-4.813547533,-4.42842211,5.449421339,232.6235167,125.1294782,432.4616492
HER42PB,193.6,2130.22,-6.240703002,-4.959008411,-4.714051283,4.90663757,135.1841023,72.71627747,251.3156909
HER42PB,193.7,2131.71,-6.448045156,-5.024936822,-4.265746229,5.250857532,190.7297553,102.5945919,354.5785296
HER42PB,193.8,2133.2,-7.046620904,-5.083542951,-4.597707857,5.653104722,285.1754835,153.3974723,530.1590383
HER42PB,193.9,2134.69,-7.195316654,-5.073674758,-4.625076279,5.766512749,319.4218837,171.8188007,593.8252357
HER42PB,194,2136.17,-6.728342531,-5.072186994,-4.245249118,5.503369346,245.5177745,132.065371,456.43288
HER42PB,194.1,2137.66,-7.167577855,-5.327028221,-4.354167138,5.984687223,397.2982362,213.7089221,738.6022398
HER42PB,194.2,2139.15,-6.617377753,-5.525074634,-5.132348551,5.384400918,217.9794774,117.2523684,405.2374652
HER42PB,194.3,2140.64,-7.435797068,-5.308601095,-4.600029444,6.130982221,459.8876502,247.3761146,854.9598703
HER42PB,194.4,2142.13,-6.923706329,-5.154120717,-4.562355927,5.603681029,271.4236893,146.000306,504.5935938
HER42PB,194.5,2143.62,-6.646045902,-5.14879447,-4.193985766,5.50115066,244.9736515,131.7726842,455.4213213
HER42PB,194.6,2145.1,-7.444700435,-5.097663579,-4.439918326,6.068045883,431.8359985,232.2869757,802.8100972
HER42PB,194.7,2146.59,NA,-5.116103912,-4.427471412,NA,NA,NA,NA
HER42PB,194.8,2148.08,-7.151261525,-5.112828007,-4.708914489,5.722884288,305.7856259,164.4837821,568.4745806
HER42PB,194.9,2149.57,-6.952100204,-5.127550911,-4.413878495,5.661855845,287.6820408,154.7457634,534.818885
HER42PB,195,2151.06,-6.317246731,-5.203596565,-4.826728864,5.069632799,159.1158891,85.58931817,295.8063776
HER42PB,195.1,2152.55,-7.107834891,-5.171494193,-4.30447451,5.857231474,349.7544981,188.134882,650.2154606
HER42PB,195.2,2154.04,-6.277378753,-4.76848207,-4.329400351,4.950335826,141.2223821,75.96430164,262.5412303
HER42PB,195.3,2155.52,-6.556723722,-4.902165374,-4.344652636,5.233971313,187.5360912,100.8767023,348.6413085
HER42PB,195.4,2157.01,-6.080970388,-4.974636053,-4.326727658,4.933594159,138.8777652,74.70311923,258.1824411
HER42PB,195.5,2158.5,-6.508928801,-4.981320906,-4.588859883,5.161603949,174.4440307,93.83441046,324.3023504
HER42PB,195.6,2159.99,-8.605831815,-5.062804238,-4.64094532,7.188348433,1323.914865,712.1411395,2461.240436
HER42PB,195.7,2161.48,-6.380122537,-5.058366697,-4.540069058,5.126899569,168.4939037,90.63380417,313.2406925
HER42PB,195.8,2162.97,-6.536308697,-4.965337065,-4.392918431,5.239468703,188.5698892,101.432788,350.5632036
HER42PB,195.9,2164.46,-6.588623818,-5.02837615,-4.642713669,5.232659915,187.2903179,100.7444995,348.1844006
HER42PB,196,2165.94,-8.019036971,-5.256919548,-4.548106251,6.688544193,803.1521664,432.0199994,1493.110049
HER42PB,196.1,2167.43,-6.632358543,-4.865204884,-4.342352232,5.2715263,194.7129261,104.7371616,361.9834931
HER42PB,196.2,2168.92,-5.984784678,-5.086038255,-4.285983085,4.946985987,140.7501014,75.71025921,261.6632309
HER42PB,196.3,2170.41,-6.500579618,-4.619034845,-4.18176333,5.077810182,160.4223753,86.29208431,298.2352169
HER42PB,196.4,2171.9,-6.289189306,-4.577679863,-4.25360608,4.871192603,130.4764307,70.18399485,242.5638354
HER42PB,196.5,2173.39,-6.620961701,-4.733260938,-4.253838086,5.214166807,183.8585674,98.89854191,341.8045622
HER42PB,196.6,2174.87,-6.355082545,-4.599488353,-4.125597106,4.975970552,144.8893796,77.93679989,269.3584077
HER42PB,196.7,2176.36,-7.337333121,-4.461560163,-3.946332478,5.759075039,317.0549299,170.5456031,589.4249206
HER42PB,196.8,2177.85,-5.905815878,-4.415724723,-4.030813698,4.581171826,97.62873109,52.51503526,181.4979098
HER42PB,196.9,2179.34,-6.032343683,-4.536234456,-3.948447791,4.767287424,117.5998105,63.2575895,218.625394
HER42PB,197,2180.83,-6.081090815,-4.688642588,-3.933068009,4.897059022,133.8954166,72.02308631,248.9199437
HER42PB,197.1,2182.32,-7.146800301,-4.739211899,-4.211804262,5.665351149,288.6893363,155.2875932,536.6915102
HER42PB,197.2,2183.81,-7.382944304,-4.54973096,-4.073729312,5.809715008,333.5240604,179.4044396,620.042063
HER42PB,197.3,2185.29,-6.326603696,-4.695186877,-3.91154062,5.084408486,161.4843908,86.86334834,300.2095701
HER42PB,197.4,2186.78,-5.876992351,-4.595491773,-4.475507824,4.517929599,91.64565819,49.29670721,170.3750035
HER42PB,197.5,2188.27,-6.809707144,-4.645174928,-4.040413318,5.384392442,217.9776299,117.2513746,405.2340307
HER42PB,197.6,2189.76,-6.580577493,-4.564194087,-4.020769535,5.161230464,174.3788905,93.79937119,324.1812507
HER42PB,197.7,2191.25,-6.127059027,-4.781435706,-3.899697356,4.99585812,147.7997209,79.50228863,274.7689141
HER42PB,197.8,2192.74,-6.487049621,-4.550108142,-3.892105908,5.124704414,168.1244391,90.43506712,312.5538348
HER42PB,197.9,2194.23,-5.865845256,-4.586744592,-4.010234315,4.662946145,105.9477602,56.98988712,196.9635047
HER42PB,198,2195.71,-6.899875833,-4.634332011,-3.630191679,5.59082488,267.9565607,144.1353183,498.1479852
HER42PB,198.1,2197.2,-6.247133957,-4.706688916,-3.738520645,5.091900813,162.6988283,87.51660103,302.4672854
HER42PB,198.2,2198.69,-6.00872942,-4.509715326,-4.032441236,4.706730427,110.6896596,59.54058109,205.7789919
HER42PB,198.3,2200.18,-5.951370334,-4.557043801,-4.22630224,4.629843444,102.4980162,55.13425069,190.550215
HER42PB,198.4,2201.67,-6.310673238,-4.713619385,-4.28861638,4.955868599,142.0058989,76.38575968,263.997837
HER42PB,198.5,2203.16,-6.196217807,-4.752572149,-4.254283806,4.907713998,135.3296966,72.79459348,251.5863599
HER42PB,198.6,2204.64,-6.29313042,-4.725165756,-4.568691115,4.85497009,128.3768514,69.05461949,238.6605862
HER42PB,198.7,2206.13,-5.885749359,-4.657603018,-3.997713059,4.722678445,112.4690919,60.49774755,209.0870676
HER42PB,198.8,2207.62,-5.883618676,-4.767431243,-4.173084647,4.727107584,112.968338,60.76629478,210.0151972
HER42PB,198.9,2209.11,-5.534745421,-4.696012924,-4.219979125,4.442348828,84.9742975,45.70814534,157.9725273
HER42PB,199,2210.6,-6.96333332,-4.590543968,-3.963065891,5.50475857,245.8590907,132.2489668,457.0674081
HER42PB,199.1,2212.09,-5.647046294,-4.484964432,-3.577266664,4.605831782,100.0661815,53.82615335,186.0292824
HER42PB,199.2,2213.58,-6.516991574,-4.562546522,-3.657079023,5.234580283,187.6503297,100.9381518,348.8536851
HER42PB,199.3,2215.06,-6.105585916,-4.567022343,-4.008213984,4.816463594,123.5274741,66.44611261,229.645291
HER42PB,199.4,2216.55,-5.844350905,-4.55827566,-4.071672674,4.61083098,100.5676847,54.09591468,186.9616081
HER42PB,199.5,2218.04,-5.778402581,-4.305096843,-3.761481396,4.521745426,91.99603019,49.48517425,171.026367
HER42PB,199.6,2219.53,-5.115557211,-4.170798558,-3.866621266,3.998210803,54.50055052,29.31614803,101.319928
HER42PB,199.7,2221.02,-5.755024221,-4.272951187,-3.604701558,4.540422583,93.7304006,50.4181017,174.2506699
HER42PB,199.8,2222.51,-5.416361806,-4.191289638,-3.634454633,4.267460562,71.34024126,38.37431096,132.625965
HER42PB,199.9,2224,-5.307349303,-4.3636238,-3.408905691,4.380458226,79.87462563,42.96500359,148.4919187
HER42PB,200,2225.48,-4.677996636,-4.051964392,-3.655924424,3.758208203,42.87154002,23.06083886,79.70087101
HER42PB,200.1,2227.07,-5.319146229,-4.180793612,-3.564088127,4.22622206,68.45811239,36.82399787,127.2679074
HER42PB,200.2,2228.66,-5.469995046,-3.967740804,-3.327040099,4.27170435,71.64363743,38.53750944,133.1899975
HER42PB,200.3,2230.24,-5.093443405,-4.040293491,-3.175704133,4.14209771,62.93470185,33.85292475,116.9995422
HER42PB,200.4,2231.83,-5.563968271,-4.241083125,-3.588240767,4.404331548,81.80444225,44.00306264,152.0795683
HER42PB,200.5,2233.42,-5.278970119,-4.182510684,-3.518889979,4.218579715,67.93692593,36.54364879,126.2989892
HER42PB,200.6,2235.01,-5.077478849,-3.990904539,-3.719795022,3.919203157,50.36029953,27.08908409,93.62294276
HER42PB,200.7,2236.59,-5.481819329,-4.111398317,-3.490821829,4.30892421,74.36044964,39.99889778,138.2407211
HER42PB,200.8,2238.18,-5.216659083,-4.013884601,-3.423902108,4.113705729,61.1729886,32.90528943,113.7244072
HER42PB,200.9,2239.77,-4.710060003,-4.005943791,-3.623778326,3.758665642,42.89115563,23.07139021,79.73733766
HER42PB,201,2241.35,-5.292812044,-4.252512237,-3.397654768,4.309529676,74.40548603,40.0231231,138.3244465
HER42PB,201.1,2242.94,-5.276059288,-4.509457659,-3.88066016,4.288626554,72.86632182,39.19519815,135.4630441
HER42PB,201.2,2244.53,-5.73446212,-4.446949303,-3.967766619,4.50738552,90.68441573,48.77964956,168.5879938
HER42PB,201.3,2246.11,-5.164654602,-4.347358992,-3.645367787,4.206549896,67.12455316,36.10666898,124.7887375
HER42PB,201.4,2247.7,-5.798112683,-4.47703047,-3.543106367,4.710978071,111.1608299,59.79402618,206.6549268
HER42PB,201.5,2249.29,-5.085357294,-4.665503449,-3.962877524,4.242404838,69.57496737,37.42476036,129.3442106
HER42PB,201.6,2250.87,-4.943712017,-4.608477405,-4.085343933,4.08719068,59.57229873,32.04426949,110.7486247
HER42PB,201.7,2252.46,-5.746169202,-4.552891687,-3.443584109,4.755676357,116.2422479,62.52734905,216.1016003
HER42PB,201.8,2254.05,-4.465769624,-4.188685683,-3.544671191,3.76792047,43.28994842,23.28590306,80.47871837
HER42PB,201.9,2255.63,-5.15546578,-4.259125834,-3.548500056,4.181588673,65.4697807,35.2165577,121.7124121
HER42PB,202,2257.22,-5.192705923,-4.237194478,-3.300760594,4.274185757,71.82163527,38.63325546,133.5209065
HER42PB,202.1,2258.81,-5.390764213,-4.151922583,-3.440256355,4.294265127,73.2783444,39.41682737,136.2290198
HER42PB,202.2,2260.4,-5.191866242,-4.446318785,-3.483671851,4.336039074,76.40430739,41.09830019,142.0403803
HER42PB,202.3,2261.98,-5.447284567,-4.212828746,-3.562140773,4.323739085,75.47029124,40.59588772,140.3039859
HER42PB,202.4,2263.57,-5.090954541,-4.309158748,-3.556143318,4.171589642,64.81840834,34.8661809,120.5014702
HER42PB,202.5,2265.16,-6.008908908,-4.556656579,-3.521840095,4.907818342,135.3438181,72.80218951,251.6126126
HER42PB,202.6,2266.74,-6.1146683,-4.659831619,-4.067847676,4.857826132,128.7440252,69.25212431,239.3431852
HER42PB,202.7,2268.33,-5.881957716,-4.674864784,-4.026310979,4.720700064,112.2468051,60.37817828,208.6738227
HER42PB,202.8,2269.92,-6.728949486,-4.855272894,-4.223921433,5.38211407,217.4815609,116.9845364,404.3118075
HER42PB,202.9,2271.5,-6.751017923,-4.971234645,-4.225289279,5.468252792,237.0456627,127.5081751,440.6826948
HER42PB,203,2273.09,-6.132006564,-4.864697885,-4.492263302,4.848024186,127.4882478,68.57663473,237.0086167
HER42PB,203.1,2274.68,-6.826545224,-4.78857693,-4.364821909,5.373390926,215.5926884,115.9685014,400.8002755
HER42PB,203.2,2276.26,-6.928643697,-4.94485023,-4.257294863,5.586752397,266.867531,143.5495232,496.1234109
HER42PB,203.3,2277.85,-6.831137594,-4.991750075,-4.669778929,5.39457336,220.2081773,118.4511984,409.3807577
HER42PB,203.4,2279.44,-6.017598554,-4.589192708,-4.703759272,4.532580114,92.99819774,50.02424572,172.889459
HER42PB,203.5,2281.03,-7.697388418,-4.603675737,-4.118783495,6.122582858,456.0410638,245.3070145,847.8088258
HER42PB,203.6,2282.61,-5.72025713,-4.717788702,-4.670018426,4.421155184,83.19233233,44.7496164,154.6597427
HER42PB,203.7,2284.2,-6.287911665,-4.734288532,-4.474949989,4.888354434,132.7349701,71.39887571,246.7626012
HER42PB,203.8,2285.79,-6.437390294,-4.944123813,-4.799333576,5.013939339,150.4964264,80.95286141,279.7822579
HER42PB,203.9,2287.37,-6.644772456,-5.060129202,-4.550140749,5.326725143,205.763025,110.681071,382.5263172
HER42PB,204,2288.96,-6.697946338,-4.829494248,-5.071266619,5.054930654,156.7936569,84.34017661,291.4892029
HER42PB,204.1,2290.55,-7.469138212,-4.597458587,-4.933930824,5.625831436,277.5029145,149.2703549,515.8952532
HER42PB,204.2,2292.13,-6.078139522,-4.361415239,-4.051260311,4.660380294,105.6762626,56.84384705,196.4587736
HER42PB,204.3,2293.72,-6.14667644,-4.401008078,-4.196912721,4.682822407,108.0746733,58.13396542,200.9175688
HER42PB,204.4,2295.31,-5.945685295,-4.707473917,-3.647604714,4.911544838,135.8491172,73.0739927,252.5519952
HER42PB,204.5,2296.89,-6.33990406,-4.800611757,-4.307943056,5.022536378,151.7958275,81.65181647,282.1979257
HER42PB,204.6,2298.48,-6.502681004,-4.843587501,-4.12481979,5.232221215,187.2081716,100.7003126,348.0316857
HER42PB,204.7,2300.07,-6.456850852,-4.830318506,-4.223874584,5.155981913,173.4660517,93.30835013,322.4842263
HER42PB,204.8,2301.65,-6.390267299,-4.920273919,-4.221667217,5.160260905,174.2099019,93.70847126,323.8670902
HER42PB,204.9,2303.24,-6.191432516,-4.736145284,-4.382505244,4.851063744,127.8763452,68.78539446,237.730114
HER42PB,205,2304.83,-6.640284247,-4.397803078,-4.185335785,5.053053823,156.4996578,84.18203286,290.9426401
HER42PB,205.1,2306.42,-5.857768306,-4.700040829,-4.481135856,4.565302156,96.09162433,51.68821702,178.6403323
HER42PB,205.2,2308,-5.239001797,-4.649489506,-4.408122216,4.171179935,64.79185723,34.85189891,120.45211
HER42PB,205.3,2309.59,-5.867638651,-4.709911174,-4.16464034,4.685045543,108.3152052,58.26334887,201.3647327
HER42PB,205.4,2311.18,-5.947251392,-4.889461098,-4.355977451,4.780728995,119.1912082,64.11361114,221.5839017
HER42PB,205.5,2312.76,-5.961794004,-4.726678552,-4.753747874,4.559049392,95.49266061,51.36603112,177.5268213
HER42PB,205.6,2314.35,-6.228757522,-4.740232538,-4.405104689,4.872647424,130.6663887,70.2861743,242.9169791
HER42PB,205.7,2315.94,-5.469322297,-4.648613891,-4.527509696,4.269240247,71.46731751,38.44266598,132.8622077
HER42PB,205.8,2317.52,-5.837492423,-4.528057067,-4.514376963,4.438250604,84.62676636,45.52120641,157.3264452
HER42PB,205.9,2319.11,-6.486981278,-4.957586073,-4.337906044,5.215829916,184.1645987,99.06315781,342.3734935
HER42PB,206,2320.7,-6.31176273,-4.805977391,-4.222751737,5.033902871,153.5310568,82.58520596,285.4238255
HER42PB,206.1,2322.28,-6.428643631,-4.788115131,-4.235325308,5.105764142,164.9700829,88.73832145,306.6896896
HER42PB,206.2,2323.87,-6.808529752,-4.778359259,-3.877677938,5.517777925,249.0809452,133.9820202,463.0570368
HER42PB,206.3,2325.46,-6.607201606,-4.942193843,-4.543184535,5.229592575,186.7167149,100.4359553,347.1180369
HER42PB,206.4,2327.05,-6.535405565,-4.964433933,-4.323612571,5.261727937,192.8143747,103.7159203,358.4539674
HER42PB,206.5,2328.63,-5.910903966,-4.866542267,-4.180388122,4.801952772,121.7479314,65.48888674,226.33701
HER42PB,206.6,2330.22,-5.747276526,-4.780196829,-4.272571208,4.610583283,100.5427774,54.08251692,186.915304
HER42PB,206.7,2331.81,-4.883526998,-4.65331628,-4.494748809,3.941874622,51.51508216,27.71024806,95.7697558
HER42PB,206.8,2333.39,-4.582739641,-4.370291378,-4.582739641,3.583718106,36.00717076,19.36845661,66.93957976
HER42PB,206.9,2334.98,-6.015202303,-4.637093527,-4.306509433,4.694042419,109.2941006,58.78990213,203.1845604
HER42PB,207.1,2338.15,-5.795209835,-4.596056317,-3.647256306,4.744529863,114.9537488,61.83425827,213.7062
HER42PB,207.2,2339.74,-5.87630502,-4.672332216,-3.928907882,4.748410026,115.4006546,62.07465136,214.5370258
HER42PB,207.3,2341.33,-5.903227122,-4.727922213,-3.76572178,4.85488989,128.3665559,69.04908153,238.6414464
HER42PB,207.4,2342.91,-5.49493304,-4.383959655,-3.58263039,4.447996854,85.45559241,45.96703654,158.8672846
HER42PB,207.5,2344.5,-5.271692765,-4.324818609,-3.617317115,4.265507788,71.20106582,38.29944772,132.3672292
HER42PB,207.6,2346.09,-5.277195236,-4.544469069,-3.669000331,4.381854409,79.98622312,43.0250325,148.6993854
HER42PB,207.7,2347.67,-5.729512103,-4.247907562,-3.711439507,4.472692209,87.59222245,47.11634167,162.8394133
HER42PB,207.8,2349.26,-5.748667491,-4.347630848,-3.644774853,4.56708197,96.26280175,51.78029431,178.9585618
HER42PB,207.9,2350.85,-5.300190611,-4.252871617,-3.669725331,4.221934321,68.16521026,36.6664442,126.723384
HER42PB,208,2352.44,-5.926955988,-4.721860219,-3.457143965,4.971923831,144.3042375,77.62204873,268.270592
HER42PB,208.1,2354.02,-5.926409764,-4.799527041,-3.624900518,4.960874251,142.7185131,76.7690788,265.3226313
HER42PB,208.2,2355.61,-5.894459633,-4.758743594,-3.732203654,4.878662997,131.4547909,70.71026024,244.3826681
HER42PB,208.3,2357.2,-5.929872037,-4.924090734,-3.936475222,4.931683303,138.6126431,74.56050858,257.6895625
HER42PB,208.4,2358.78,-6.077166632,-4.874414084,-4.283376706,4.886038287,132.4278921,71.23369676,246.1917241
HER42PB,208.5,2360.37,-6.309722455,-4.821149245,-4.017965001,5.110834543,165.8086716,89.18940296,308.2486784
HER42PB,208.6,2361.96,-5.751559537,-4.557114739,-4.034350224,4.561488273,95.72584008,51.49145965,177.9603165
HER42PB,208.7,2363.54,-6.258287977,-4.700884924,-4.144240906,4.959024182,142.4547181,76.62718201,264.8322199
HER42PB,208.8,2365.13,-5.871570669,-4.654097177,-4.174797807,4.651053957,104.6952717,56.31616663,194.6350503
HER42PB,208.9,2366.72,-6.19748871,-4.807910274,-4.01796371,5.021620765,151.6569049,81.57708922,281.9396599
HER42PB,209,2368.3,-6.472508975,-4.873653172,-4.126998838,5.226426113,186.1264186,100.1184316,346.0206392
HER42PB,209.1,2369.89,-6.683730658,-4.922742847,-3.997120788,5.463165445,235.8427913,126.8611439,438.4464818
HER42PB,209.2,2371.48,-6.120355254,-4.770915985,-3.890057929,4.988138629,146.6631747,78.8909341,272.6560036
HER42PB,209.3,2373.07,-6.708538307,-4.871316463,-3.773939505,5.527902491,251.615591,135.3454202,467.7691018
HER42PB,209.4,2374.65,-6.101840243,-4.905302418,-4.037951115,5.004879225,149.1390699,80.22273184,277.2588474
HER42PB,209.5,2376.24,-6.108636285,-4.813909117,-3.86394517,5.014294331,150.5498609,80.98160414,279.881596
HER42PB,209.6,2377.83,-6.228288738,-4.773940914,-3.852400826,5.079675431,160.7218821,86.45319071,298.7920189
HER42PB,209.7,2379.41,-6.035762845,-4.777970528,-3.907531139,4.927251254,137.9996645,74.230784,256.549997
HER42PB,209.8,2381,-5.40813022,-4.690137041,-3.920256066,4.462161923,86.67469066,46.62279624,161.1336644
HER42PB,209.9,2382.59,-5.627082817,-4.80138898,-4.066041445,4.615543323,101.0427125,54.35143477,187.8447145
HER42PB,210,2384.17,-6.15580747,-4.715099687,-4.123512707,4.900926794,134.4142963,72.30219459,249.8845736
HER42PB,210.1,2385.7,-6.171535767,-4.538689763,-4.144426841,4.800144944,121.528031,65.37060106,225.9282012
HER42PB,210.2,2387.23,-6.805777923,-4.689522408,-4.039458814,5.407895901,223.1615394,120.0398282,414.8712423
HER42PB,210.3,2388.76,-6.33434478,-4.778632267,-3.93925063,5.130328797,169.0726996,90.94514166,314.3167102
HER42PB,210.4,2390.29,-6.632539397,-5.211153716,-4.469920349,5.434118988,229.0909276,123.229279,425.8943453
HER42PB,210.5,2391.82,-6.443969566,-5.096556993,-4.056918707,5.361144944,212.9686441,114.5570134,395.9220133
HER42PB,210.6,2393.34,-6.365297011,-4.709339083,-4.161042528,5.036835048,153.9818977,82.82771573,286.2619667
HER42PB,210.7,2394.87,-6.414667579,-4.614744799,-3.991752605,5.074756699,159.9332753,86.02899472,297.3259495
HER42PB,210.8,2396.4,-5.933622509,-4.967608341,-4.156678125,4.885471109,132.3528033,71.19330604,246.0521291
HER42PB,210.9,2397.93,-6.132404423,-4.801852045,-4.162683625,4.922642297,137.3650934,73.88944467,255.3702896
HER42PB,211,2399.46,-7.003273229,-4.868261837,-4.425223248,5.546817092,256.420094,137.929789,476.7009729
HER42PB,211.1,2400.99,-6.474021468,-4.831247136,-4.690772689,5.011283162,150.0972117,80.73812165,279.0400929
HER42PB,211.2,2402.51,-6.65297055,-4.610668556,-4.346227447,5.135043988,169.871792,91.37497791,315.8022729
HER42PB,211.3,2404.04,-6.222769151,-5.018796346,-4.927281238,4.856976483,128.6346844,69.19330933,239.139914
HER42PB,211.4,2405.57,-6.401114435,-5.215042841,-4.644926432,5.200157654,181.3008224,97.5227167,337.0495545
HER42PB,211.5,2407.1,-6.488458105,-5.582749483,-4.586088765,5.504533917,245.8038641,132.2192601,456.9647383
HER42PB,211.6,2408.63,-6.623666742,-5.01422883,-4.368173257,5.344580946,209.4700868,112.6751201,389.4179767
HER42PB,211.7,2410.16,-6.586577252,-5.046132211,-4.313845122,5.353090825,211.2602582,113.6380632,392.7460171
HER42PB,211.8,2411.68,-6.108551223,-4.899770717,-4.206623536,4.949142452,141.0539515,75.87370189,262.2281073
HER42PB,211.9,2413.21,-5.962375315,-4.863763027,-4.210404096,4.825103314,124.5993406,67.02267554,231.6379578
HER42PB,212,2414.74,-6.116055631,-4.969241241,-4.531619021,4.885582915,132.3676019,71.20126632,246.0796408
HER42PB,212.1,2416.27,-6.53270526,-5.035185264,-4.04779861,5.395201798,220.3466082,118.5256612,409.6381094
HER42PB,212.2,2417.8,-6.83736105,-4.887698551,-4.134587906,5.519173,249.4286745,134.1690657,463.7034872
HER42PB,212.3,2419.33,-5.974005326,-4.791132693,-3.915383412,4.88986349,132.9354258,71.50670193,247.1352608
HER42PB,212.4,2420.85,-6.03152346,-4.755770973,-3.826576836,4.938551512,139.5679406,75.0743684,259.4655202
HER42PB,212.5,2422.38,-6.139408622,-5.080536662,-4.042267503,5.134104863,169.7123361,91.28920572,315.5058345
HER42PB,212.6,2423.91,-6.670738155,-4.947971558,-3.956779518,5.4815749,240.2247395,129.2182181,446.5927973
HER42PB,212.7,2425.44,-6.312962591,-5.093722314,-4.24318296,5.198939611,181.0801246,97.40400211,336.6392634
HER42PB,212.8,2426.97,-6.28785856,-4.940179035,-3.929294199,5.195665373,180.4881948,97.08559978,335.5388289
HER42PB,212.9,2428.49,-6.826767681,-5.138471193,-4.049382786,5.688514615,295.4544311,158.9265751,549.2682439
HER42PB,213,2430.02,-6.566479366,-4.984876253,-3.854515266,5.456794157,234.3449458,126.0554445,435.6618935
HER42PB,213.1,2431.55,-6.633479537,-4.964618204,-4.087548186,5.417870058,225.3985251,121.2431152,419.0299384
HER42PB,213.2,2433.08,-6.036066057,-4.967531223,-4.021163036,5.001653964,148.6588322,79.96440934,276.3660556
HER42PB,213.3,2434.61,-6.487577201,-4.935917089,-4.48325629,5.154136695,173.1462642,93.13633466,321.8897214
HER42PB,213.4,2436.14,-6.773243814,-4.827333665,-4.298307337,5.375810062,216.1148679,116.2493846,401.7710397
HER42PB,213.5,2437.66,-6.456849476,-4.807539172,-4.219028918,5.144079528,171.4136305,92.20434139,318.6686471
HER42PB,213.6,2439.19,-6.222657804,-4.871210174,-4.310581728,4.978161662,145.2071962,78.10775522,269.9492486
HER42PB,213.7,2440.72,-6.184898376,-5.069118283,-4.70270369,4.935839972,139.1900091,74.87107695,258.762922
HER42PB,213.8,2442.25,-5.766163498,-4.693753581,-4.250657405,4.578987991,97.41575873,52.40047625,181.1019809
HER42PB,213.9,2443.78,-6.748493073,-4.887235809,-4.072778252,5.467976064,236.9800745,127.4728948,440.5607622
HER42PB,214,2445.31,-7.780773099,-5.106624449,-4.239813775,6.462332959,640.5537001,344.5573836,1190.829343
HER42PB,214.1,2446.83,-7.175438705,-5.308777928,-4.386320681,5.969804564,391.429164,210.5519156,727.6912679
HER42PB,214.2,2448.36,-6.252520263,-5.136286373,-4.889835768,4.961014611,142.7385466,76.77985491,265.3598748
HER42PB,214.3,2449.89,-5.665718668,-4.821672843,-4.498787135,4.505685341,90.53036696,48.69678588,168.3016075
HER42PB,214.4,2451.42,-6.666956792,-4.721046643,-4.568672163,5.136287863,170.0832228,91.48870773,316.1953361
HER42PB,214.5,2452.95,-6.30686467,-5.14371386,-4.270651863,5.214882342,183.9901717,98.96933258,342.0492228
HER42PB,214.6,2454.48,-6.274291101,-5.017335254,-4.155204728,5.155084828,173.3105078,93.22468219,322.1950604
HER42PB,214.7,2456,-6.325897876,-4.963320042,-4.169422958,5.155907884,173.4532107,93.30144286,322.460354
HER42PB,214.8,2457.53,-6.214219134,-4.848978182,-4.268308985,4.973198326,144.4882697,77.72104068,268.6127194
HER42PB,214.9,2459.06,-6.02175688,-4.782372038,-3.829713662,4.946545123,140.6880633,75.67688859,261.5478983
HER42PB,215,2460.59,-6.278348224,-4.843263699,-4.044206703,5.092162881,162.7414721,87.53953934,302.5465628
HER42PB,215.1,2462.12,-6.194755184,-4.841131605,-4.23064433,4.967332211,143.6431661,77.26645476,267.041619
HER42PB,215.2,2463.65,-7.442463431,-5.091088174,-3.882838813,6.250878895,518.4683035,278.8869725,963.8649641
HER42PB,215.3,2465.17,-6.311159931,-4.774292712,-3.639312779,5.21236368,183.5273458,98.72037595,341.1888005
HER42PB,215.4,2466.7,-5.941903498,-4.487400887,-3.717597962,4.754402525,116.094269,62.44775041,215.8264984
HER42PB,215.5,2468.23,-5.637146517,-4.257571106,-3.866440457,4.366289051,78.75084839,42.36051758,146.4027466
HER42PB,215.6,2469.76,-5.430297168,-4.189790621,-3.62315278,4.278930877,72.16324737,38.8170105,134.1559848
HER42PB,215.7,2471.29,-5.816317194,-4.869389493,-3.554554096,4.952427897,141.5181386,76.12339067,263.09106
HER42PB,215.8,2472.82,-5.136710258,-4.147228705,-3.54018964,4.107023065,60.76555297,32.68612755,112.9669589
HER42PB,215.9,2474.34,-5.799566027,-4.318908905,-3.712342345,4.560567702,95.63775821,51.44407993,177.7965669
HER42PB,216,2475.87,-5.348289527,-4.43330684,-3.829076706,4.304064389,73.9999479,39.8049819,137.5705258
HER42PB,216.1,2477.4,-5.353184268,-4.520275145,-3.663088453,4.41498214,82.68036425,44.47422593,153.707962
HER42PB,216.2,2478.93,-5.932026721,-4.373263099,-3.930546721,4.607655575,100.248848,53.92441068,186.3688709
HER42PB,216.3,2480.46,-6.066524447,-4.375861095,-3.7716614,4.755618448,116.2355166,62.52372825,216.0890864
HER42PB,216.4,2481.99,-5.981654683,-4.546003424,-3.984366209,4.725981403,112.8411867,60.6978994,209.7788151
HER42PB,216.5,2483.51,-5.765664168,-4.603103154,-4.110135148,4.572389553,96.77508293,52.05585319,179.9109246
HER42PB,216.6,2485.04,-5.798072032,-4.370559715,-3.905914836,4.524683702,92.26673747,49.63078919,171.5296287
