"Site","depth","SH20_age","Ti","Ca","Sr","Ti_convert","Ti_ppm","Ti_lower_RMSE","Ti_upper_RMSE"
"HER42PB",233,2729.59,-5.472354704,-4.651107521,-4.217688785,4.37760291989717,79.6468844349852,42.8425003393347,148.068533581259
"HER42PB",233.1,2731.1,-5.606024858,-4.791733294,-4.561900754,4.42833606237205,83.7918763930588,45.072114474653,155.774332562499
"HER42PB",233.2,2732.6,-6.580250712,-4.678143186,-4.271683548,5.14368612446389,171.346209119085,92.168075052834,318.543306482763
"HER42PB",233.3,2734.11,-6.521809953,-4.91237204,-4.374979389,5.2029447397418,181.806828172338,97.7948999878946,337.990250761315
"HER42PB",233.4,2735.62,-6.208534134,-4.879398186,-4.155479347,5.02544047383275,152.237297892601,81.8892858508127,283.018646808854
"HER42PB",233.5,2737.13,-6.056348212,-4.879483727,-4.142508322,4.92227034937585,137.314010340216,73.8619668092383,255.275323014478
"HER42PB",233.6,2738.63,-5.594191892,-4.6749643,-4.493131622,4.37470840870736,79.4166789636364,42.7186715410792,147.640567229445
"HER42PB",233.7,2740.14,-6.425920534,-4.748660025,-3.907941136,5.19121951681256,179.687551358449,96.6549292500271,334.050382776378
"HER42PB",233.8,2741.65,-5.64957038,-4.597734156,-4.480890529,4.36823806120456,78.9044842789572,42.4431591829017,146.688365314624
"HER42PB",233.9,2743.16,-5.769381213,-4.591432182,-4.178462349,4.54473322561541,94.1353109697188,50.6359052306137,175.003423578733
"HER42PB",234,2744.66,-6.254597747,-4.698885234,-4.090390938,4.97341024883134,144.518893349838,77.7375132913677,268.669650607166
"HER42PB",234.1,2746.17,-5.857307959,-4.376650837,-3.923374001,4.56175860192982,95.7517210134291,51.5053811471851,178.008430824604
"HER42PB",234.2,2747.68,-6.06444944,-4.697827844,-3.629469964,4.99379126855595,147.494556284928,79.3381388677568,274.20159388852
"HER42PB",234.3,2749.19,-5.97924311,-4.872818281,-3.896864708,4.94829505266502,140.93447311331,75.8094337903411,262.005989474322
"HER42PB",234.4,2750.69,-4.726856079,-4.755531878,-4.114635388,4.04688664479444,57.2190362615251,30.7784365683738,106.373762794109
"HER42PB",234.5,2752.2,-6.356795882,-5.01456151,-3.96676847,5.27785463185915,195.949041260833,105.402074748601,364.281508334815
"HER42PB",234.6,2753.71,-6.080309685,-5.240271384,-4.45579611,5.04732337269321,155.60540889766,83.7010114179936,289.2801755679
"HER42PB",234.7,2755.22,-6.143527335,-5.219268433,-4.228567432,5.15636537788376,173.532582628265,93.3441374747786,322.60791141567
"HER42PB",234.8,2756.72,-5.973357149,-5.084095089,-4.556964756,4.84615603145424,127.250302349364,68.4486425333214,236.566261195345
"HER42PB",234.9,2758.23,-6.662029103,-5.346352309,-4.815006955,5.4206978176243,226.036799943327,121.586446814238,420.216531260921
"HER42PB",235,2759.74,-6.397590356,-5.164728542,-5.050861596,5.0300309388894,152.937744346376,82.2660598784027,284.320820522221
"HER42PB",235.1,2761.25,-6.746705857,-4.980264196,-4.606639694,5.34091654708436,208.70390961397,112.262989091001,387.993605380026
"HER42PB",235.2,2762.76,-6.047488916,-5.15367104,-4.621855141,4.91666606453472,136.546615870714,73.4491810731321,253.848688757738
"HER42PB",235.3,2764.26,-7.273612932,-5.264280957,-4.030044495,6.15077667083292,469.081567311503,252.321573521477,872.051936425828
"HER42PB",235.4,2765.77,-6.587725839,-4.920420544,-4.166885009,5.3290469210947,206.241316208044,110.938346456484,383.415490404041
"HER42PB",235.5,2767.28,-6.516736341,-5.226773089,-3.823765247,5.57281308024793,263.173386771286,141.562422586113,489.255766038743
"HER42PB",235.6,2768.79,-7.474593046,-5.265740431,-4.064661984,6.32284447151635,557.155553711853,299.697058689684,1035.78697898861
"HER42PB",235.7,2770.29,-6.071740021,-4.981938362,-4.116475267,5.00274238559225,148.820723806155,80.0514917236941,276.667022154099
"HER42PB",235.8,2771.8,-6.094819675,-5.115681039,-3.856412808,5.18655930197227,178.852116928925,96.2055444425197,332.497257983607
"HER42PB",235.9,2773.31,-6.440976633,-5.26960499,-4.049966069,5.4641345743731,236.071464384074,126.984148403668,438.871599306103
"HER42PB",236,2774.82,-6.260950826,-4.631710286,-4.089994175,4.93821353528135,139.520777843005,75.0489992733172,259.377841655486
"HER42PB",236.1,2776.32,-5.809221639,-4.813061075,-3.503271428,4.93161654633258,138.603390138802,74.5555313453823,257.672360605595
"HER42PB",236.2,2777.83,-5.410759618,-4.654745159,-3.612658973,4.54697644960177,94.3467145814264,50.7496204044159,175.396436098951
"HER42PB",236.3,2779.34,-5.4703831,-4.269564872,-3.997405499,4.22419369675967,68.3193951848026,36.749381123342,127.010023454587
"HER42PB",236.4,2780.85,-5.845951157,-4.499600662,-3.763502094,4.6814589042554,107.927413533672,58.0547536007422,200.643803816253
"HER42PB",236.5,2782.35,-5.502295982,-4.498701518,-3.50867036,4.54586149899354,94.2415812747326,50.6930686163621,175.200986714293
"HER42PB",236.6,2783.86,-5.9257876,-4.546182227,-3.362891632,4.89862496379973,134.105253270867,72.1359586068126,249.310043176509
"HER42PB",236.7,2785.37,-5.164587771,-4.574876178,-3.541372373,4.37702996354148,79.6012633170398,42.8179604872749,147.983721073119
"HER42PB",236.8,2786.88,-4.823409168,-4.547155791,-3.698962675,4.11568862478046,61.2944085817107,32.9706019148161,113.950134519485
"HER42PB",236.9,2788.38,-5.489004373,-4.471555491,-3.897467671,4.38969146767682,80.615542642441,43.363546954981,149.869329699487
"HER42PB",237,2789.89,-5.253680634,-4.266835033,-3.689384377,4.19593523842258,66.4158171644357,35.7254359613678,123.471153001176
"HER42PB",237.1,2791.4,-5.466347027,-4.192249916,-3.438943844,4.36500769114842,78.6500048483111,42.3062732874753,146.215272156119
"HER42PB",237.2,2792.91,-4.84542733,-3.948895748,-2.705361167,4.10870132485369,60.867618955085,32.7410294104646,113.156705942706
"HER42PB",237.3,2794.41,-5.190989104,-3.78000213,-2.66710832,4.21611498923431,67.7696862314739,36.4536896322487,125.988080170888
"HER42PB",237.4,2795.92,-5.321341922,-4.463386767,-3.046642033,4.57093137900111,96.6340708167782,51.9800019941594,179.648774228046
"HER42PB",237.5,2797.43,-5.96034427,-4.524039488,-3.393424469,4.8986242709089,134.105160350598,72.1359086244853,249.309870431925
"HER42PB",237.6,2798.94,-5.824461235,-4.512684095,-3.585563961,4.73524034644418,113.89082868464,61.2625076446247,211.730165107145
"HER42PB",237.7,2800.44,-5.536326618,-4.538205868,-3.876991734,4.46576009809575,86.9871231644228,46.7908554129526,161.714495912546
"HER42PB",237.8,2801.95,-5.88410929,-4.530967136,-3.763411065,4.7256936262352,112.808718329819,60.6804344904455,209.718454359787
"HER42PB",237.9,2803.46,-6.002789071,-4.604224617,-3.822162385,4.83009653080401,125.223047952856,67.3581711635193,232.797468632818
"HER42PB",238,2804.97,-6.024974157,-4.564146744,-4.253255439,4.67547408986184,107.283417017727,57.708344307414,199.446574063653
"HER42PB",238.1,2806.48,-6.351816058,-4.684109237,-4.109334889,5.02937838824244,152.837977277431,82.2123946193598,284.135347308757
"HER42PB",238.2,2807.98,-6.100377954,-4.88593385,-4.094285563,4.97324295211428,144.494717835725,77.7245091484072,268.624706816225
"HER42PB",238.3,2809.49,-6.162038972,-4.818916783,-4.019490391,5.00233797180554,148.760550821912,80.0191243421431,276.555156817478
"HER42PB",238.4,2811,-5.523309954,-5.0412524,-3.928909919,4.73911155045629,114.332577816414,61.5001269496629,212.551404338491
"HER42PB",238.5,2812.51,-6.086107838,-4.839075544,-3.893337611,5.00347841582058,148.930300678477,80.1104337303139,276.87073240484
"HER42PB",238.6,2814.01,-5.81383198,-4.558215942,-3.764849646,4.69449520332791,109.34359842342,58.8165272978553,203.276579993155
"HER42PB",238.7,2815.52,-5.994495663,-4.808541364,-3.94680282,4.90362425366935,134.777362940708,72.4974901213536,250.559537038387
"HER42PB",238.8,2817.03,-6.616243661,-4.709173345,-3.967707587,5.29313896331045,198.9669963157,107.025449490495,369.892075308757
"HER42PB",238.9,2818.54,-5.880502951,-4.439292832,-4.053528575,4.57043649172335,96.5862596760712,51.9542841167246,179.559890330784
"HER42PB",239,2820.04,-5.322762959,-4.323901073,-3.797807977,4.23426322379356,69.0108144719401,37.1212993879916,128.29541510126
"HER42PB",239.1,2821.55,-5.734043235,-4.398545767,-3.90979831,4.49798042696756,89.8355185814932,48.3230230864039,167.009840927698
"HER42PB",239.2,2823.06,-5.604475246,-4.573685554,-3.847465625,4.53984839404454,93.6765971128618,50.3891605059774,174.150645863696
"HER42PB",239.3,2824.57,-5.792445537,-4.594372455,-3.880726753,4.66257539661575,105.908487590598,56.9687621521775,196.890494368925
"HER42PB",239.4,2826.07,-5.802179407,-4.528002344,-3.998704322,4.58955873928238,98.4509780265765,52.9573264470181,183.02651823042
"HER42PB",239.5,2827.58,-6.732119018,-4.846604579,-3.918708301,5.48293516369028,240.551730894534,129.394108577959,447.200694624308
"HER42PB",239.6,2829.09,-5.867989942,-4.730708512,-4.131493151,4.70888054620671,110.927911702076,59.6687381867051,206.221917347756
"HER42PB",239.7,2830.6,-5.66880088,-4.478838812,-3.830323786,4.53039116522738,92.7948521031785,49.9148649808662,172.51142680946
"HER42PB",239.8,2832.1,-6.064708643,-4.658074598,-4.013046666,4.84033317816945,126.51149557753,68.0512342781521,235.1927732544
"HER42PB",239.9,2833.61,-5.661998957,-3.877707782,-3.431600605,4.30374594137341,73.9763865328649,39.7923081062148,137.52672375406
"HER42PB",240,2835.12,-5.200680954,-4.427902503,-3.803748194,4.22176094132162,68.153392808106,36.6600875253513,126.701414666399
"HER42PB",240.1,2836.57,-5.921725715,-4.612502291,-3.723280881,4.81315878786141,123.119913610517,66.2268835505194,228.887610510888
"HER42PB",240.2,2838.02,-6.163047904,-4.553609992,-3.953381487,4.86772112556999,130.024270030107,69.9407751151121,241.723240399281
"HER42PB",240.3,2839.47,-6.631852048,-4.735869073,-4.189505012,5.24603563473033,189.812289673509,102.101082075411,352.872903780683
"HER42PB",240.4,2840.92,-5.692126016,-4.451451845,-3.691656883,4.5761511833768,97.1398005192516,52.2520368025958,180.588957337089
"HER42PB",240.5,2842.38,-5.100287979,-4.212046551,-3.571690965,4.11392686123835,61.1865173946222,32.9125666476209,113.749558062893
"HER42PB",240.6,2843.83,-5.284150827,-4.242696952,-3.605186852,4.22819743286595,68.5934763222116,36.8968108854193,127.519557410452
"HER42PB",240.7,2845.28,-5.349136284,-4.170481287,-3.454961809,4.2751060656042,71.8877637244021,38.6688263276733,133.643843480119
"HER42PB",240.8,2846.73,-5.455638929,-4.365325443,-3.550698365,4.42342926076955,83.38173334788,44.8514962586751,155.011851020516
"HER42PB",240.9,2848.18,-5.423874133,-4.242195245,-3.392829132,4.38421552047206,80.1753026526048,43.1267394257506,149.050896057276
"HER42PB",241,2849.63,-5.12362763,-4.206207593,-3.57354396,4.12323920304965,61.7589684519091,33.2204912424126,114.813780338514
"HER42PB",241.1,2851.08,-5.566635531,-4.018699819,-3.364549496,4.34960651020345,77.4479819380196,41.6596985054562,143.980636477391
"HER42PB",241.2,2852.54,-5.26480611,-3.589651125,-3.184578713,3.97098754693139,53.0368813955787,28.5288322990478,98.5988756456242
"HER42PB",241.3,2853.99,-5.633926135,-4.563484724,-3.613482934,4.63184762364381,102.703646603784,55.2448604322404,190.932494773021
"HER42PB",241.4,2855.44,-5.897068012,-4.589298414,-3.770573926,4.76667104130023,117.527346338361,63.2186106349518,218.490678592996
"HER42PB",241.5,2856.89,-5.889590795,-4.607557444,-3.94935442,4.71189777352299,111.263111860644,59.8490442088306,206.845075381964
"HER42PB",241.6,2858.34,-6.038529085,-4.559016595,-4.233448772,4.68852756010858,108.693017986424,58.4665764769225,202.067110320034
"HER42PB",241.7,2859.79,-5.979818042,-4.681492454,-4.072226757,4.77550032381539,118.569622988954,63.7792570189694,220.428335995846
"HER42PB",241.8,2861.24,-5.817372195,-4.600327309,-4.313294798,4.53599904585439,93.3166964092688,50.1955679238545,173.481567973281
"HER42PB",241.9,2862.7,-6.203849129,-4.479228963,-4.209060473,4.76599349425896,117.447743003128,63.1757915599697,218.342691020103
"HER42PB",242.1,2865.6,-5.67289001,-4.301410735,-3.91387368,4.39921518474431,81.3869698583096,43.7785019276969,151.303461083641
"HER42PB",242.2,2867.05,-5.620598989,-4.556427191,-3.956436177,4.50291244368808,90.2796832747297,48.561941735334,167.835570838701
"HER42PB",242.3,2868.5,-5.661735915,-5.014718506,-4.168647639,4.72979413683522,113.272241366187,60.9297660993808,210.580172639955
"HER42PB",242.4,2869.95,-5.884308439,-4.861407972,-4.202549865,4.77345954758575,118.32789566039,63.6492305498925,219.978949791715
"HER42PB",242.5,2871.4,-6.609817902,-4.929070962,-3.975429841,5.41625375084449,225.03450608968,121.047307398182,418.353204375257
"HER42PB",242.6,2872.86,-6.017504888,-4.759712571,-3.955867971,4.88737757311116,132.605369793382,71.3291629757094,246.521666096483
"HER42PB",242.7,2874.31,-6.257095571,-4.885839087,-4.132067285,5.07225135163643,159.533088422776,85.8137319918278,296.581977161104
"HER42PB",242.8,2875.76,-6.29604843,-5.298317367,-4.107276989,5.35425918360894,211.507230277015,113.770910804572,393.205153611695
"HER42PB",242.9,2877.21,-7.202909366,-5.52201249,-4.108505565,6.21482292686471,500.107425759899,269.010554647771,929.730945418373
"HER42PB",243,2878.66,-7.025726849,-5.204114417,-4.561229071,5.71940103278961,304.72234958896,163.911839845093,566.49788341569
"HER42PB",243.1,2880.11,-6.490190954,-5.073656708,-4.675309067,5.17292690172798,176.430477171107,94.9029310021817,327.995278397766
"HER42PB",243.2,2881.56,-6.900267859,-4.985732832,-4.499918597,5.50530638021924,245.993811772406,132.321434028426,457.317862934575
"HER42PB",243.3,2883.02,-7.126140862,-5.05506757,-4.784335056,5.64118545199497,281.796576863854,151.579939699562,523.877439782459
"HER42PB",243.4,2884.47,-6.433440732,-5.132668544,-4.706584149,5.15450506604176,173.210058001036,93.1706496911761,322.008317986043
"HER42PB",243.5,2885.92,-6.473376161,-5.133998719,-4.563833656,5.23382038230726,187.507788329899,100.86147803696,348.588691824307
"HER42PB",243.6,2887.37,-6.462474026,-5.014558531,-4.990935385,5.00979813230465,149.874478279584,80.6183120921958,278.626017546601
"HER42PB",243.7,2888.82,-8.12511983,-5.009586357,-4.667943181,6.61214535350359,744.077617139236,400.243472056974,1383.28677162982
"HER42PB",243.8,2890.27,-6.585508305,-4.999417756,-4.823019218,5.15191630256767,172.762238029626,92.9297648478678,321.175792684576
"HER42PB",243.9,2891.72,-6.419942389,-5.021623835,-4.712266037,5.07642348533055,160.200072201561,86.1725062611749,297.821941671301
"HER42PB",244,2893.18,-7.314126643,-4.898212865,-4.898212865,5.67516154440107,291.53543065802,156.81852310356,541.982577356818
"HER42PB",244.1,2894.63,-7.088570325,-5.025389304,-4.769984891,5.5960138638963,269.350596548895,144.885177943975,500.739584895976
"HER42PB",244.2,2896.08,-6.488933509,-5.120657654,-4.566250211,5.23687825330754,188.08204050523,101.170371463126,349.656262490886
"HER42PB",244.3,2897.53,-6.491282439,-5.226066009,-4.475210511,5.33219146610102,206.890872052575,111.287746143455,384.623055295765
"HER42PB",244.4,2898.98,-7.132710522,-5.255793244,-4.684583123,5.8000261729251,330.308204928423,177.674613164342,614.063586800221
"HER42PB",244.5,2900.43,NA,-5.618560939,-4.875224014,NA,NA,NA,NA
"HER42PB",244.6,2901.88,-7.090883802,-5.666270576,-5.358122673,5.77970907308093,323.665013853366,174.101203885291,601.713479601906
"HER42PB",244.7,2903.33,-7.525075061,-5.360111346,-4.903170811,6.14189841802442,464.935375274355,250.091313856977,864.343906422621
"HER42PB",244.8,2904.79,-8.934955709,-5.089072506,-4.934921826,7.50227138178622,1812.15383660204,974.767587085266,3368.90718466641
"HER42PB",244.9,2906.24,-6.783746508,-5.297922552,-5.724665058,5.18064541718238,177.797527548628,95.6382749729888,330.536710447082
"HER42PB",245,2907.69,-7.321056273,-5.303490135,-4.784189884,5.96100275349395,387.998996583122,208.70680957198,721.314372340063
"HER42PB",245.1,2909.14,-7.168297371,-5.343748079,-5.439596038,5.62737861857209,277.932594530123,149.501482197822,516.694055247104
"HER42PB",245.2,2910.59,-7.785123253,-5.47011564,-5.234701996,6.34556111244688,569.957110036141,306.583086750393,1059.58587188872
"HER42PB",245.3,2912.04,-8.069733527,-5.312893161,-5.226764008,6.54468723287362,695.539103159498,374.134336509492,1293.05064201624
"HER42PB",245.4,2913.49,-7.363728651,-5.161885128,-5.180490316,5.78108304512045,324.11002617981,174.34057848082,602.540785315992
"HER42PB",245.5,2914.95,-8.942330199,-5.476594297,-5.283909953,7.62362053691212,2045.95619642843,1100.53117157771,3803.56037685235
"HER42PB",245.6,2916.4,-7.979259862,-5.513771298,-4.298102454,6.88488213999529,977.386468146309,525.741595421731,1817.02250009193
"HER42PB",245.7,2917.85,-6.58614563,-5.304164115,-4.788116548,5.34542948917397,209.647906772016,112.770770391561,389.748555066863
"HER42PB",245.8,2919.3,-7.876866139,-5.24737826,-4.495871465,6.55516463173071,702.864854155783,378.074898551192,1306.66967074657
"HER42PB",245.9,2920.75,-7.11945864,-5.567914706,-4.707458761,5.96637962860854,390.090837476227,209.832022376077,725.203235234383
"HER42PB",246,2922.2,-7.567009529,-5.331633185,-5.234865633,6.05207117315357,424.992351866205,228.605740302438,790.087330728509
"HER42PB",246.1,2923.65,-7.454266948,-5.209863811,-5.048497619,5.9373349305735,378.923724637518,203.825170520216,704.442874875103
"HER42PB",246.2,2925.11,-7.012740724,-5.42010993,-4.556004951,5.8385970684258,343.297379931405,184.661562351628,638.211274544263
"HER42PB",246.3,2926.56,-7.054893675,-5.373799774,-4.675347541,5.80641597788662,332.425567497777,178.81355421947,617.999896084987
"HER42PB",246.4,2928.01,-6.883887326,-5.208387663,-4.654660018,5.57172523973417,262.887251761858,141.408508979505,488.723823181809
"HER42PB",246.5,2929.46,-7.187052295,-5.412099944,-4.789157022,5.90486845309781,366.818968714504,197.31395525526,681.939377449001
"HER42PB",246.6,2930.91,-8.394271978,-5.607889934,-5.026976148,7.1395085731097,1260.80864156049,678.19595251066,2343.92202540992
"HER42PB",246.7,2932.36,-6.881486425,-5.477064679,-4.354782646,5.83112768105141,340.742711597226,183.287392103157,633.461986524879
"HER42PB",246.8,2933.81,-7.306556256,-5.496447648,-5.026444019,5.9805854352799,395.671940676687,212.834128703974,735.578854726848
"HER42PB",246.9,2935.27,NA,-5.455614113,-4.842747763,NA,NA,NA,NA
"HER42PB",247,2936.72,-7.191077863,-5.212377891,-4.932793029,5.74096885507642,311.365933357222,167.485460355993,578.848720655202
"HER42PB",247.1,2938.17,-7.387263595,-5.402132733,-4.822314238,6.06674493288419,431.274566656989,231.98497843856,801.766360464735
"HER42PB",247.2,2939.62,-6.76323202,-5.111234493,-4.865025668,5.34447535680603,209.447970316384,112.663223464534,389.376860706125
"HER42PB",247.3,2941.07,-7.547325859,-5.303581266,-4.901488842,6.12978779220064,459.338675087298,247.08081782359,853.939291157752
"HER42PB",247.4,2942.52,-5.134351728,-5.14714508,-4.443325439,4.39407638831904,80.9698115523431,43.5541101640804,150.527937733621
"HER42PB",247.5,2943.97,-7.275073383,-5.376169276,-4.66710664,6.00268797320407,404.514658012963,217.590675343149,752.018018645741
"HER42PB",247.6,2945.43,-7.821442625,-5.147293976,-4.300612068,6.50627901702258,669.331208122431,360.03696459113,1244.32852797602
"HER42PB",247.7,2946.88,-7.537379296,-4.600487522,-4.663007879,5.78321621093169,324.802144545907,174.712872783914,603.827476594119
"HER42PB",247.8,2948.33,-6.86643837,-5.021928336,-4.762304216,5.41003175022222,223.638688145869,120.296489194111,415.758291623144
"HER42PB",247.9,2949.78,-7.002051958,-5.172904957,-4.531534046,5.69088345102826,296.15514366828,159.303492322554,550.570912429156
"HER42PB",248,2951.23,-7.510665105,-4.858094057,-4.768290162,5.87562976299669,356.248942442745,191.628279571307,662.28903831675
"HER42PB",248.1,2952.68,-6.886633782,-5.054052319,-4.794769721,5.43474049295309,229.233352885884,123.305890349258,426.15912286481
"HER42PB",248.2,2954.13,-7.121025246,-5.014607117,-4.673258144,5.65035116460086,284.391316454021,152.975664498602,528.701222769914
"HER42PB",248.3,2955.59,-6.942949158,-5.13424013,-4.645505464,5.57969218693144,264.990025838193,142.539602803425,492.63301154673
"HER42PB",248.4,2957.04,-7.270089181,-5.121654768,-5.04161206,5.71999168643111,304.902388119363,164.008683567915,566.832586290435
"HER42PB",248.5,2958.49,-6.469516754,-5.007998972,-4.698810694,5.11023545266716,165.709366993227,89.1359864482011,308.064064846059
"HER42PB",248.6,2959.94,-7.172647363,-5.121837634,-4.77768895,5.72357430955191,305.996697543277,164.597318668936,568.866975869294
"HER42PB",248.7,2961.39,-7.832361342,-5.220455002,-4.293215256,6.56318020042377,708.521355427956,381.117561919529,1317.18545996435
"HER42PB",248.8,2962.84,-7.047312597,-4.975251162,-5.231338869,5.37455536684386,215.843879625999,116.103618512142,401.267255655177
"HER42PB",248.9,2964.29,-7.243115787,-5.177660487,-4.425270473,5.93821297085424,379.256581040356,204.004215823152,705.061675721
"HER42PB",249,2965.75,-6.502324653,-5.033338576,-4.879187896,5.0890945523429,162.242893079754,87.2713509277054,301.619673295694
"HER42PB",249.1,2967.2,-7.358193753,-5.197172224,-4.522630231,6.02000355536922,411.580059043137,221.391193695878,765.153040525416
"HER42PB",249.2,2968.65,-7.00197901,-4.990786569,-4.467400751,5.60427806791445,271.585788149484,146.087499887715,504.894945710404
"HER42PB",249.3,2970.1,-7.764845375,-4.864717442,-4.723127988,6.13897804709772,463.579572209125,249.362019877755,861.823383829455
"HER42PB",249.4,2971.55,-6.826545224,-5.019037397,-4.201186738,5.56587308906371,261.353288824208,140.583381817997,485.872090256445
"HER42PB",249.5,2973,NA,-5.07699402,-4.265614062,NA,NA,NA,NA
"HER42PB",249.6,2974.45,-6.950762991,-5.097849099,-4.799629521,5.51233937278188,247.729982502631,133.255329881684,460.545512777939
"HER42PB",249.7,2975.91,-7.732910634,-5.335015361,-4.910132167,6.3238517683328,557.717057480378,299.999094677209,1036.83084957057
"HER42PB",249.8,2977.36,-6.71331807,-5.22113142,-4.537599698,5.4808672068625,240.054794299001,129.126803630455,446.276858450358
"HER42PB",249.9,2978.81,-6.823975924,-5.285274563,-4.676761767,5.56089159791273,260.054597124866,139.884808358853,483.457741260123
"HER42PB",250,2980.26,-6.376781807,-5.019119259,-4.502501314,5.11381383244642,166.303400245726,89.4555202253513,309.168409770785
"HER42PB",250.1,2981.25,-6.575995326,-4.615001935,-4.166561464,5.13847889834715,170.456289680687,91.689382457235,316.888890654902
"HER42PB",250.2,2982.23,-6.100517604,-4.917005872,-5.151845463,4.63338314395259,102.861471279417,55.3297551995288,191.225900704083
"HER42PB",250.3,2983.22,-6.221914674,-5.099434904,-4.290603324,5.12009070795969,167.3505489595,90.0187873191419,311.115124643437
"HER42PB",250.4,2984.21,-7.9645301,-4.957325426,-4.090129087,6.60939098443992,742.030972670642,399.142570659986,1379.48193171202
"HER42PB",250.5,2985.2,-7.366445148,-4.942380158,-4.927727881,5.73870943378081,310.663220697585,167.107467323717,577.542333923574
"HER42PB",250.6,2986.18,-6.323858099,-4.922964938,-4.603194551,4.98339904530419,145.969696990199,78.5179086062054,271.366785204038
"HER42PB",250.7,2987.17,-6.861292405,-4.948053038,-4.151576924,5.56887634738228,262.13938008967,141.00622466422,487.333483024834
"HER42PB",250.8,2988.16,-6.32350266,-4.971367218,-4.690464833,4.9823377919974,145.814868337318,78.4346254161516,271.078949066428
"HER42PB",250.9,2989.15,-6.824726869,-4.945261819,-4.323290917,5.47914480832257,239.641680147535,128.904587239947,445.508853436186
"HER42PB",251,2990.14,-6.147755791,-4.710322469,-4.296098181,4.83387726877576,125.697379581984,67.6133167743744,233.679280762124
"HER42PB",251.1,2991.12,-6.59968374,-4.615307311,-4.679306893,4.98325403669579,145.948531662183,78.5065236590212,271.327437537093
"HER42PB",251.2,2992.11,-7.001888296,-4.926129999,-4.301712151,5.6219151646294,276.418263107539,148.686914937017,513.878818534599
"HER42PB",251.3,2993.1,-6.757249464,-4.888949917,-4.598639723,5.29779238001617,199.895030249889,107.524644084514,371.617348365248
"HER42PB",251.4,2994.09,-6.682241901,-4.933967543,-4.450170592,5.31511251039848,203.387395038459,109.403206450146,378.10987266978
"HER42PB",251.5,2995.07,-6.163261505,-4.934287398,-4.32210928,4.96923769979891,143.91713748221,77.4138254767605,267.550948858496
"HER42PB",251.6,2996.06,-6.210758593,-4.921091068,-4.064519571,5.08265559798453,161.201574595105,86.7112199464572,299.683797183191
"HER42PB",251.7,2997.05,-6.593887172,-4.939328824,-4.011342052,5.39778842733105,220.917300881776,118.832639909704,410.699062698378
"HER42PB",251.8,2998.04,-6.638070283,-4.904646391,-4.470160094,5.2561329669142,191.738596327477,103.137253095304,356.45402818378
"HER42PB",251.9,2999.02,-6.355713012,-4.980847347,-4.556406337,5.05716599891197,157.144536880249,84.5289168857861,292.141510634457
"HER42PB",252,3000.01,-6.377736217,-4.999285034,-4.316029131,5.16593036342573,175.200382799004,94.2412564253532,325.70845611795
"HER42PB",252.1,3001,-6.731668789,-5.232654694,-4.902730317,5.37859675659352,216.71795391641,116.573787914865,402.892214363108
"HER42PB",252.2,3001.99,-6.380816933,-5.265944124,-4.994522572,5.09680794994456,163.499175897863,87.9471124147111,303.955181532588
"HER42PB",252.3,3002.97,-7.03678044,-5.38452253,-4.408946573,5.88765947361638,360.560394897782,193.947433730045,670.304297760372
"HER42PB",252.4,3003.96,-6.395912189,-5.180144808,-4.472034755,5.23412276744134,187.564496471033,100.89198166021,348.694115801144
"HER42PB",252.5,3004.95,-7.670224444,-5.217066492,-4.479233822,6.33878511006533,566.1081343622,304.512701414084,1052.43038567136
"HER42PB",252.6,3005.94,-7.743009476,-5.241573524,-4.398970508,6.45143683881097,633.612037444042,340.823424817847,1177.92435836402
"HER42PB",252.7,3006.92,-7.16777953,-5.477116177,-3.981744811,6.20032210631587,492.907784236241,265.137827589976,916.346362075519
"HER42PB",252.8,3007.91,-6.745121565,-5.088055604,-4.495114288,5.44153442444723,230.79605100269,124.146474322812,429.064276283265
"HER42PB",252.9,3008.9,-6.271046595,-4.927980968,-4.142814889,5.10379707053028,164.645893961406,88.5639384133045,306.087002046403
"HER42PB",253,3009.89,-7.440029234,-4.976175993,-4.048882188,6.12403489588756,456.703733855904,245.663468339038,849.040770807922
"HER42PB",253.1,3010.87,-6.060630399,-5.141811221,-4.145944091,5.08005786279138,160.783359033414,86.4862594791302,298.906308328734
"HER42PB",253.2,3011.86,-6.889940389,-5.280502477,-3.810655093,5.90564465924097,367.103806383521,197.467171015275,682.468908469069
"HER42PB",253.3,3012.85,-7.462925827,-5.496812971,-4.195713456,6.4049891669825,604.855246235587,325.354987529354,1124.46368711562
"HER42PB",253.4,3013.84,-6.595914438,-5.280715999,-4.485107237,5.44176780989248,230.849921727892,124.175451684314,429.164425326637
"HER42PB",253.5,3014.82,-6.739831895,-4.991643674,-4.270550563,5.45608757612398,234.179420569938,125.966407555119,435.354171662599
"HER42PB",253.6,3015.81,-7.173027399,-5.172513116,-4.239930697,5.93629488298366,378.529830800649,203.6132928434,703.71060162643
"HER42PB",253.7,3016.8,-6.88168875,-5.250859648,-4.109100028,5.78006970657136,323.781759346944,174.164001932996,601.930516767377
"HER42PB",253.8,3017.79,-6.425840999,-5.031247835,-4.770792575,5.06673416882659,158.655338788831,85.3415856014585,294.950185759949
"HER42PB",253.9,3018.78,-6.469330506,-5.173187242,-4.136182763,5.39899649459028,221.184345111186,118.976284479988,411.195514602687
"HER42PB",254,3019.76,-6.918053422,-5.196252541,-4.324413572,5.70468306807787,300.270299723307,161.517057560348,558.221244602831
