Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,cps_acf_sum,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,PCA sum,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,dry_mass_pc,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd,dry_mass_err
Kerguelen,KER3,CAT2-S3-1B,56,69.5,70.7,70.1,3672.846154,23282.23077,56379.30769,55313.92308,1.284615385,0.014428818,0.178794889,0.057145418,0.070055771,4.039896316,0.131463242,0.42602575,0.188707667,0.006884609,0.081743594,0.167735315,1.989461419,78.13270596,11.48998663,96.12578172,0.14707253,0.015907068,0.02454553,0.024340987,0.022547815,0.820174732,0.095349009,0.063426179,0.091859723,0.022296211,0.094557075,0.145892632,0.180703779,1.010963765,0.186625559,0.002614932,1775.555422,9008.025253,927.5947566,41.27915274,5699.532307,9.289874448,29.04148441,5.702281494,74.84515086,3.510079214,89.95098118,128.8325087,13.15041361,239.8816494,299.4838558,23.56033515,1.450468949,278.8246605,0.273316825,0.727353789,0.107612601,1.794796406,0.03683938,1.03323831,0.812660259,1.315041361
Kerguelen,KER3,CAT2-S3-1B,62,77.2,78.2,77.7,4072.190909,22610.54545,53901.36364,52971.45455,1.286363636,0.016396585,0.258242345,0.091095246,0.058826739,2.081229768,0.092878384,0.398030208,0.236726914,0.000329542,0.056336682,0.245101389,1.803078991,80.08900623,12.0966299,96.7232106,0.151061059,0.017062456,0.034560531,0.039961592,0.023619712,0.17235695,0.06331099,0.071755857,0.050941339,0.00097354,0.09853494,0.219189793,0.189865667,0.691980387,0.165330081,0.003106547,1616.540504,9066.503042,1011.744965,33.03452813,8290.436014,6.308413318,8.399597711,3.550825248,18.47659493,2.572375363,90.16944152,25.49660435,14.68590832,242.61321,143.5601088,18.57907434,0.73941359,250.7954566,0.18168757,0.200773499,0.084355233,0.399430846,0.05517544,1.602499353,1.123297574,1.468590832
Kerguelen,KER3,CAT2-S3-1B,65,80.8,81.9,81.4,4264.508333,23337,55047.25,54050.58333,1.4025,0.020349396,0.254220884,0.054283222,0.023810734,2.100829367,0.127670709,0.420894849,0.214904324,0.000329542,0.016006258,0.084171262,1.974282337,81.17158685,11.69402958,97.35721424,0.144091434,0.015540803,0.028252518,0.026112682,0.029809078,0.221182317,0.078543341,0.040852428,0.040524045,0.00097354,0.030357353,0.100821373,0.159578698,0.712232084,0.27033088,0.004194013,1287.60712,10908.71895,577.1550241,32.69465354,4160.753842,4.559558768,7.195932222,4.361117146,13.02478337,1.737402116,123.0745887,23.82046817,5.7020243,172.4655392,321.9344168,14.26116795,1.005750752,158.6757121,0.101269459,0.131594243,0.074532348,0.345735346,0.031082893,1.645659293,0.854221154,0.57020243
Kerguelen,KER3,CAT2-S3-1B,68,84.5,85.6,85.1,4460.441667,23430.83333,55713.66667,54772.91667,1.3025,0.024358252,0.33402351,0.149372492,0.051167855,2.725108116,0.145438119,0.411695307,0.232700282,0.000329542,0.066085695,0.392855231,1.949108571,79.21447516,11.77439525,96.59050619,0.148645353,0.02055842,0.045424504,0.025999124,0.039945489,0.244233379,0.061324225,0.077840613,0.108727931,0.00097354,0.101527931,0.122021431,0.128704545,0.337597726,0.19948471,0.002805371,1236.883197,9373.127177,952.6036137,32.37937778,2308.505037,1.84420973,5.8254102,3.650559565,8.90748345,2.185976834,105.1299282,27.19994924,15.19207832,186.6234713,356.9183823,34.82955324,1.327980381,94.16882822,0.069793753,0.215640243,0.160516898,0.296383707,0.033527629,1.01440831,0.523947791,1.519207832
Kerguelen,KER3,CAT2-S3-1C,78,89.2,90.2,89.7,4699.990909,23606.90909,56772.27273,55750.72727,1.369090909,0.039717225,0.376726918,0.22484474,0.084393709,4.773366896,0.109594206,0.422349505,0.179410433,0.002131092,0.078780639,0.479807758,1.715373676,77.76407545,11.61848027,97.03706942,0.149408723,0.026153153,0.072065467,0.083865626,0.042703859,0.969796225,0.091531194,0.056377835,0.072817764,0.007068031,0.111471413,0.114025982,0.256200663,0.811255891,0.173067881,0.00179068,1349.077299,9886.937315,1037.181165,34.06839062,2944.227671,3.39219619,6.099251399,5.365034951,9.240124767,2.353416213,111.2389984,28.03668733,14.54897049,212.1717035,252.1941624,23.116577,0.82220759,101.6232227,0.105755528,0.148178359,0.147724747,0.267960723,0.042715053,1.490631676,0.43000599,1.454897049
Kerguelen,KER3,CAT2-S3-1C,83,95.7,96.8,96.2,5048.066667,24161.16667,57379.91667,56276.66667,1.331666667,0.018962562,0.27058389,0.140734284,0.035665511,3.133715552,0.1339386,0.410406805,0.164713173,0.002540377,0.063896222,0.357746921,1.753482957,79.33385779,11.83971904,96.86550595,0.149243395,0.01663864,0.042253876,0.065110294,0.025634421,0.62442675,0.050107665,0.078025133,0.090718531,0.008800124,0.096098321,0.139923802,0.181445403,0.767490723,0.302010511,0.003707613,1255.647618,10946.62033,583.3137913,32.56708798,5323.150885,4.562528403,8.079913573,5.664348023,15.43833055,1.352744031,133.8523408,21.02405945,11.93101203,177.9897434,300.2437318,22.04463858,1.112713135,228.2582562,0.165536483,0.213276653,0.193384178,0.563376979,0.017037809,1.917764139,0.7457828,1.193101203
Kerguelen,KER3,CAT2-S3-1C,85,98.3,99.3,98.8,5181.872727,23974.90909,56141,55049.09091,1.311818182,0.010426745,0.300925136,0.144615997,0.04853035,2.671988422,0.098508557,0.418583799,0.180734895,0.000659084,0.038237889,0.307436526,1.812266017,80.0688388,11.99804051,97.35264176,0.149864645,0.01730052,0.030980473,0.036165908,0.03813385,0.419923316,0.07812919,0.068185657,0.069370524,0.002185934,0.064292084,0.233407459,0.17850012,0.639895702,0.281356495,0.004107482,1448.382036,11092.71634,1077.5868,38.34074029,8013.424384,3.856589078,7.426131353,5.281383866,12.52057742,2.218682082,134.8474469,27.13714506,12.40622005,198.60815,396.7955532,41.39643087,1.269322192,405.7829999,0.181634068,0.269496016,0.191685492,0.49560741,0.061778728,3.838698414,0.769795455,1.240622005
Kerguelen,KER3,CAT2-S3-1C,89,103.5,104.7,104.1,5467.830769,23488.76923,57193.53846,56207.84615,1.295384615,0.022126779,0.272738775,0.132434679,0.065954094,6.238063645,0.218896738,0.392511644,0.168211319,0.003925337,0.066165172,0.269232048,1.716751997,76.83180632,11.60729671,97.13427826,0.151085723,0.019907314,0.04625672,0.053177221,0.039627199,2.312662726,0.108082282,0.0658917,0.060061073,0.014153005,0.086491684,0.131266547,0.170789726,2.005324826,0.353447548,0.003033895,1497.257302,10339.94536,788.19654,34.08187302,6526.147644,3.291192016,6.698435927,6.171535738,319.6209724,2.192335728,116.7067894,25.82706213,11.60857847,228.6678624,190.3421155,7.26986791,0.01290412,111.0197117,0.057601264,0.107584283,0.087592713,7.046355457,0.038135678,2.32399316,1.006124436,1.160857847
Kerguelen,KER3,CAT2-S3-1C,91,106.1,107.2,106.7,5603.633333,24314.41667,59259.91667,58219.83333,1.325833333,0.078116669,0.413546605,0.393187579,0.074951013,5.280124537,0.142740317,0.392994034,0.194606587,0.007355655,0.036444764,0.405468019,1.828778769,76.49600587,11.57462572,96.4666881,0.151307792,0.03209071,0.030844118,0.098071006,0.024675046,0.756832377,0.061357431,0.060950188,0.0670883,0.014464751,0.056175799,0.217943009,0.133229923,0.738650949,0.250504868,0.002800501,1476.40484,9977.828112,1181.094722,43.07396664,2614.362638,1.312310319,6.116139247,5.342532785,10.57375526,3.100416737,116.4661719,29.63852974,14.63049159,217.6265252,352.2160104,40.50805916,1.527861292,101.4228441,0.049860763,0.197115379,0.198968822,0.364906885,0.06007617,2.000141334,0.556786628,1.463049159
Kerguelen,KER3,CAT2-S3-1C,96,112.8,113.9,113.3,5955.025,23448.08333,57685,56637.08333,1.2825,0.080614455,0.461995881,0.39646024,0.10731211,5.612952189,0.146758804,0.391759163,0.200705137,0.000329542,0.05657298,0.465334399,1.802836921,76.05692917,11.50830447,96.41212539,0.151296956,0.025733142,0.091389938,0.123044237,0.041591227,1.32395871,0.069642984,0.062429333,0.102105637,0.00097354,0.075205551,0.147202392,0.182702494,1.322328957,0.319874151,0.002436576,1832.481065,10347.70994,1033.481684,44.78488634,1688.980811,0.758966661,3.994200434,4.933715765,12.60844943,3.23903741,111.5989159,39.55317102,16.49151474,328.6692429,134.8910982,13.881713,0.345009785,10.68437527,0.005615854,0.013101992,0.045480133,0.145229912,0.033151655,3.350577393,1.501955013,1.649151474
Kerguelen,KER3,CAT2-S3-1C,101,118.9,119.9,119.4,6277.736364,23797.90909,57739.72727,56745.36364,1.308181818,0.05464172,0.412454037,0.327726281,0.080211886,4.1887986,0.081178313,0.431384126,0.215257263,0.000329542,0.089678004,0.415730539,1.710147135,77.04901164,11.58604552,95.77012564,0.150367749,0.029814294,0.023545664,0.075610454,0.02188721,0.651360438,0.047952972,0.072969494,0.11614548,0.00097354,0.095288194,0.129735003,0.138355277,0.613679577,0.302259377,0.003536475,1088.069624,9801.974577,594.3690449,33.56124216,894.52222,0.504960312,5.249820697,3.65700923,7.807563922,1.576869911,113.2452164,28.80809979,16.76312487,172.9016042,304.0166672,15.21761973,0.847739154,26.45265424,0.008409407,0.130256834,0.097662144,0.140879521,0.009027742,0.965146855,0.598909864,1.676312487
Kerguelen,KER3,CAT2-S3-1D,110,122.4,123.5,123,6466.25,21934.16667,53001.08333,52024,1.319166667,0.020805333,0.293048352,0.105858906,0.049588807,1.776949944,0.122000522,0.376476251,0.164539588,0.000329542,0.062063614,0.423252797,1.800117651,79.41677058,11.60507732,95.47066435,0.146149678,0.018099083,0.033605352,0.031725538,0.033310432,0.619346791,0.060821585,0.045414169,0.082833759,0.00097354,0.063454976,0.124051971,0.140675011,0.730931727,0.272609262,0.004077178,1139.245415,8923.834015,701.3821602,32.52542874,982.6222745,0.554631219,5.484723099,3.437053635,7.549441951,1.773412408,94.94394762,36.29405638,14.71041861,174.8480049,136.4572322,9.131695992,0.446515521,20.46241817,0.007900262,0.143814374,0.065124554,0.145282859,0.018119634,0.306703081,0.561794659,1.471041861
Kerguelen,KER3,CAT2-S3-1D,115,128.9,130,129.5,6808.05,22855.5,55153.16667,54197.91667,1.274166667,0.034570409,0.329377903,0.143419808,0.075433299,2.517710341,0.069143729,0.400755181,0.156625573,0.005366452,0.089565154,0.529814846,1.735907784,79.26724011,11.59372487,96.19262896,0.146265787,0.01520939,0.040234993,0.034564949,0.031807758,0.289864956,0.064811178,0.048407239,0.084366816,0.018589935,0.089340803,0.128836134,0.145119522,0.450643757,0.266031703,0.003464872,1052.078106,11078.42102,551.7054476,33.53908928,1026.542813,0.666713024,5.862772125,3.952744681,16.14366288,1.262753928,153.9080871,22.10224896,14.23024007,154.6654133,374.2156329,18.06804668,0.965846864,30.7649655,0.014379948,0.138777923,0.079786209,0.414587382,0.025481318,0.139873274,0.391929474,1.423024007
Kerguelen,KER3,CAT2-S3-1D,117,131.4,132.4,131.9,6937.854545,22854.45455,54721.81818,53711.81818,1.395454545,0.037247004,0.41242795,0.18787964,0.06787937,2.457047602,0.125257815,0.41916673,0.170537781,0.000329542,0.12733633,0.526684819,1.709547475,79.48311547,11.55396425,96.39854657,0.145364724,0.022622301,0.084916267,0.121565155,0.034986999,1.05040218,0.085668651,0.069539195,0.091634424,0.00097354,0.109294357,0.119587909,0.190095705,1.048997485,0.316929649,0.00357283,1369.881307,13215.71252,666.0439538,45.7392364,940.0408553,0.937152005,8.142351223,7.175522048,10.41672528,1.508044061,203.7536927,26.33105145,12.86272892,174.586181,413.0460408,21.66536514,1.679597989,38.82249566,0.025205066,0.244749266,0.151485797,0.189235987,0.003317215,0.785253398,0.576309424,1.286272892
Kerguelen,KER3,CAT2-S3-1D,121,136.5,137.6,137.1,7212.991667,23250.58333,55415.25,54447.75,1.308333333,0.031368324,0.548712848,0.18622842,0.075102391,2.957046511,0.09114908,0.382263762,0.166222536,0.00183594,0.081356792,0.290491648,1.697679929,79.58413625,11.66577266,97.00517065,0.146602392,0.011834989,0.060210321,0.051423126,0.035542088,0.560634839,0.040831271,0.077191084,0.080464742,0.006359884,0.073406434,0.096621809,0.182679347,0.620486174,0.268322865,0.003973301,1905.039024,10983.42711,1277.650304,48.95495609,1412.625853,0.742090782,5.483297024,3.491107712,9.172328677,3.948114024,143.0455433,31.70817962,13.34984985,337.9212261,391.9755997,43.43022078,1.700726208,39.96684835,0.019875361,0.187449254,0.07673791,0.256158351,0.04346386,0.361026463,0.452152227,1.334984985
Kerguelen,KER3,CAT2-S3-1D,124,140.5,141.6,141,7429.425,22309.83333,53542.5,52655.33333,1.288333333,0.018893631,0.481299647,0.120544473,0.061935604,3.07213074,0.144674964,0.411696512,0.188761133,0.000329542,0.026854961,0.473610682,1.806920368,79.21938004,11.68652427,96.92234582,0.147516231,0.023361443,0.082744803,0.031575844,0.028384348,0.691073643,0.088109809,0.053921109,0.109335821,0.00097354,0.053380084,0.152961944,0.174336311,0.763687307,0.284203727,0.00304777,1172.723456,10474.5502,551.7275601,34.43938134,1493.608743,0.586260213,5.475324783,2.881552952,8.062815032,1.526329795,123.0309909,21.99268344,12.87690544,180.4046522,283.4497406,17.8249631,0.822585148,43.12552147,0.020112283,0.138812682,0.077816207,0.225281995,0.02151901,1.441777981,0.558406476,1.287690544
Kerguelen,KER3,CAT2-S3-1D,130,148.3,149.4,148.9,7841.691667,22427.91667,53799.08333,52802.5,1.340833333,0.049289335,0.512383985,0.265130723,0.112092475,2.054085117,0.073358146,0.416985661,0.150031395,0.000329542,0.064571556,0.574594588,1.853680009,79.28004411,11.69321811,96.34522912,0.14751002,0.021498335,0.063276873,0.063107927,0.033484815,0.458094297,0.047441414,0.06356903,0.077248247,0.00097354,0.085400123,0.172003648,0.185315849,0.860549625,0.204469292,0.00310004,1668.833707,10175.81245,1250.404357,58.05521047,1219.508653,0.698079854,6.019128737,4.230290494,9.555585218,4.097635166,124.2977188,62.50131563,16.5338397,291.1418983,258.3386776,32.17840893,1.475241379,48.30775228,0.027968386,0.213878792,0.130962612,0.352223234,0.062528045,1.774845393,1.505023593,1.65338397
Kerguelen,KER3,CAT2-S3-1D,133,152.3,153.4,152.8,8051.725,23022.91667,55877.75,54865.08333,1.296666667,0.071528785,0.577905245,0.33505245,0.11197912,3.097328737,0.093912037,0.407384814,0.165408206,0.000329542,0.135173417,0.855189922,2.016598938,77.1564741,11.45080151,95.60133002,0.14841622,0.021267742,0.04317677,0.055932338,0.032043649,0.276035345,0.066351278,0.05423385,0.055790051,0.00097354,0.119544463,0.098150635,0.14439551,0.369786483,0.230248296,0.003225335,2102.277758,10563.03941,1550.668939,68.57980204,1754.957543,0.730675186,7.25278997,5.949248492,12.17608051,5.543690999,132.9506239,86.08478295,20.85704986,340.7213971,324.5288855,49.66441545,6.267342014,55.81240066,0.018324712,0.195114006,0.179672146,0.403980913,0.120465949,0.795585684,1.23406057,2.085704986
Kerguelen,KER3,CAT2-S3-1D,134,153.6,154.8,154.2,8122.738462,23100,55776.53846,54736.92308,1.303076923,0.083310029,0.593033324,0.360862177,0.126886312,3.684248855,0.093708921,0.411675708,0.200426099,0.003804934,0.106153866,0.83083966,1.972774583,76.80163601,11.38575688,95.75603779,0.148242751,0.030962817,0.075314113,0.044967106,0.038731426,0.688941761,0.077464514,0.051182839,0.086205394,0.013718884,0.090144848,0.150265257,0.161984843,0.513458104,0.387865795,0.004764269,3216.421278,14186.97308,2482.480732,99.68880033,2776.371193,1.156587985,12.74073522,10.45175639,20.20440283,9.271372537,206.9438485,142.986496,21.27476357,502.3374959,440.558875,90.29891478,3.736920476,107.8427493,0.036052658,0.400837882,0.305726767,0.600799397,0.077027155,1.311951876,2.150340962,2.127476357
Kerguelen,KER3,CAT2-S3-1D,136,156.4,157.6,157,8271.9,23238.07692,56094.07692,55084.15385,1.312307692,0.06765125,0.568879655,0.368245388,0.10652633,3.347129405,0.078880917,0.382675572,0.205011256,0.000329542,0.101076665,0.792347223,1.963624841,77.34088291,11.47844812,95.96608387,0.1484212,0.016004097,0.056359685,0.044598389,0.043759214,0.388599013,0.038583016,0.056501995,0.078252056,0.00097354,0.147307464,0.10450234,0.142510148,0.522989951,0.214930213,0.003012581,2409.761443,12437.46462,2058.571835,78.14911625,2063.954537,1.014040906,11.91900007,10.26088375,15.78135257,6.530373442,171.8039896,108.6647317,20.8846796,414.9100703,388.6722303,66.85269078,7.082454535,85.58486362,0.029886398,0.31635124,0.315188093,0.446260205,0.078511178,1.364271196,2.008624201,2.08846796
Kerguelen,KER3,CAT2-S3-1D,139,160.4,161.5,160.9,8483.125,23838.66667,57027.33333,55973.91667,1.344166667,0.032191352,0.572697839,0.225648964,0.078987683,2.035028037,0.053324745,0.443090337,0.197182917,0.000329542,0.052369012,0.53099978,1.836448059,80.05578419,11.87038412,97.20597867,0.148284218,0.014919961,0.054702572,0.056877559,0.035063081,0.21239811,0.068567003,0.042791649,0.090138263,0.00097354,0.091328349,0.164238514,0.143445377,0.393108494,0.218491491,0.003071103,1087.584239,10755.33611,823.5410759,40.47458511,922.1577841,0.762922668,11.06659272,7.674057487,7.801664241,1.196850042,133.8686841,51.6087618,17.1925594,113.2958792,404.7262148,26.87484917,1.126634107,24.24164481,0.015474814,0.2525818,0.125382993,0.101929306,0.006959579,1.069432805,1.314229858,1.71925594
Kerguelen,KER3,CAT2-S3-1D,141,163,164.1,163.5,8623.308333,23441.16667,55894.16667,54829.33333,1.304166667,0.031939134,0.53924249,0.194563795,0.087001983,1.772285261,0.104016072,0.451573817,0.246560941,0.000329542,0.047781743,0.653892311,1.81837281,80.14062759,12.06392219,97.26990844,0.150538667,0.010548535,0.053524117,0.035683132,0.034939811,0.141338499,0.076334101,0.045353762,0.04893645,0.00097354,0.113014891,0.210681965,0.139190247,0.339237715,0.187192354,0.002538499,962.7736169,10528.61814,464.8436599,35.49509925,892.1897853,0.735314311,10.95410735,7.281443283,7.362706322,0.766206838,132.8334633,32.68616841,14.91983588,124.7737991,269.3048462,11.36893739,0.97946092,23.0227979,0.012884222,0.195952656,0.180898294,0.159387654,0.008232845,1.29146913,0.501237891,1.491983588
Kerguelen,KER3,CAT2-S3-1D,142,164.3,165.5,164.9,8696.084615,23958.38462,56345.53846,55315.07692,1.32,0.018673503,0.533747723,0.143275245,0.075539533,1.704194078,0.09427299,0.426440461,0.226881508,0.000329542,0.044754585,0.470014929,1.766639032,80.82876141,12.11486455,97.6370365,0.14988908,0.014541513,0.073970841,0.036431234,0.033974,0.15586649,0.065564426,0.043518723,0.106033655,0.00097354,0.066032042,0.178098838,0.194204209,0.38407628,0.184066284,0.002575174,1130.73032,11573.18648,465.2383663,39.76382213,1079.067648,0.851045118,12.37150296,7.973932809,8.349818929,1.004100827,158.8010154,35.9483757,14.59814053,132.3029265,421.5003593,12.3061113,1.304332882,38.38538427,0.029811211,0.38059145,0.197341265,0.207969492,0.01245794,0.904816904,0.489550686,1.459814053
Kerguelen,KER3,CAT2-S3-1E,150,166.5,167.5,167,8805.218182,22916.63636,53492.81818,52519.18182,1.284545455,0.016612112,0.399474622,0.112905903,0.063722637,1.163991238,0.091747431,0.423378843,0.186666417,0.000329542,0.048725773,0.473650756,1.888909592,81.18396214,12.04417038,97.33078727,0.148365123,0.018178966,0.054053573,0.04515829,0.028625572,0.104027032,0.076042809,0.059620628,0.066433434,0.00097354,0.047969881,0.101821662,0.25946956,0.329917092,0.32553286,0.004299314,1320.408365,12213.0194,824.966145,49.16188154,962.6720227,0.779826419,13.51243096,9.490423637,8.318544287,1.1035724,162.2061418,52.72711269,16.90937719,172.8396376,138.0166837,11.3869828,0.80734803,14.46774056,0.006693095,0.123934427,0.114648791,0.079080752,0.013960696,1.316712073,1.245601167,1.690937719
Kerguelen,KER3,CAT2-S3-1E,152,169.1,170.2,169.6,8943.066667,23838.75,55856.58333,54815.41667,1.305,0.021453854,0.421124274,0.118278972,0.061854667,1.551338665,0.106996744,0.457666235,0.220167498,0.000329542,0.016507952,0.460434627,1.877506072,80.75657003,12.14100022,97.38810752,0.150340893,0.015754908,0.056058396,0.024732116,0.029495488,0.285429338,0.061440381,0.066610868,0.102757439,0.00097354,0.034900677,0.234613862,0.230230688,0.45848241,0.24730451,0.002954636,1998.212264,16966.12573,1131.044645,76.21539977,2348.961834,1.362159166,20.45200621,13.75191128,14.86451,2.065153229,252.3308725,73.90718256,16.28053307,311.4876706,164.8168222,10.76172675,0.919658331,12.51278612,0.007396239,0.067089417,0.078139487,0.162882736,0.037411213,4.505949749,1.744166675,1.628053307
Kerguelen,KER3,CAT2-S3-1E,156,174.6,175.7,175.1,9234.5,24150.41667,56959.25,55906.83333,1.314166667,0.014925426,0.384934292,0.102049051,0.079511563,2.476551355,0.175991109,0.425327359,0.224811942,0.000329542,0.07185584,0.487852559,1.889158898,79.4435616,11.87623583,96.73985514,0.149494094,0.016037903,0.0554823,0.039075406,0.025673858,0.974270313,0.073215888,0.070506038,0.088391985,0.00097354,0.098720258,0.188372881,0.264994785,1.005786346,0.247782312,0.00257635,1283.586316,11679.15184,493.835685,42.00968918,1655.247904,0.727182174,10.59774057,5.900840785,7.409196191,1.239803204,146.3233767,37.80938757,15.06361518,180.1096332,83.17636523,4.310471207,0.654844747,20.62990387,0.006023498,0.080003742,0.077186785,0.122879686,0.012690292,0.198692461,0.770040583,1.506361518
Kerguelen,KER3,CAT2-S3-1E,158,177.2,178.3,177.8,9367.741667,24389.75,65545.75,64514.58333,1.443333333,0.009540202,0.345171056,0.067222808,0.060247683,17.79131925,0.306791444,0.377884017,0.192582674,0.004852122,0.034768316,0.405312683,1.639815882,66.72784621,10.01410257,97.05103814,0.150237827,0.011323157,0.064328741,0.031647178,0.029187547,10.74244932,0.166528853,0.075987942,0.083883977,0.016808245,0.058282971,0.201275267,0.222096095,8.788544351,1.266177448,0.004015724,1186.056597,10593.10427,541.1782668,45.03243353,4196.122168,1.156498194,11.29587326,8.749783869,13.53520131,1.357751212,125.1519053,49.06428939,18.80299972,176.0231241,314.4218665,16.48665431,1.422926696,151.5420431,0.031558029,0.282531611,0.242923555,0.353660616,0.01906806,1.945787526,1.234270189,1.880299972
Kerguelen,KER3,CAT2-S3-1E,159,178.6,179.6,179.1,9437.281818,22739.45455,53365.90909,52385.09091,1.293636364,0.013058972,0.370979083,0.077787335,0.066124404,1.893580296,0.091236779,0.451116533,0.202619116,0.001173648,0.032330049,0.505418183,2.030227921,80.30839466,11.93122233,97.18373422,0.148558148,0.01275961,0.11731104,0.03024224,0.040005236,0.796173403,0.09295731,0.059367179,0.055521755,0.00389255,0.054115762,0.184005722,0.205587446,0.576952249,0.294803538,0.003044998,956.4968488,9607.16883,363.0065924,32.82676736,2097.411436,0.853831839,7.457837511,4.407188324,9.220712284,0.717833958,109.4298921,40.56232656,17.11379224,116.9217153,284.8134894,8.892316598,0.786494454,38.67607616,0.020237256,0.183166908,0.103755273,0.210469594,0.009858614,0.455927084,0.695126718,1.711379224
Kerguelen,KER3,CAT2-S3-1E,163,183.8,184.9,184.3,9717.925,23110.5,55527.41667,54541.33333,1.431666667,0.112762509,0.386910545,0.280288685,0.140251895,4.872509398,0.110698657,0.36396059,0.15861037,0.004161785,0.183073082,0.407218242,2.778553411,76.36317548,11.37490607,96.60381373,0.149359515,0.066398474,0.060847268,0.056559111,0.07045441,2.659413284,0.100793146,0.044978605,0.094449421,0.014416845,0.293003412,0.135997453,0.596181739,3.795862503,0.229572885,0.00933067,28404.1912,9637.612103,2640.113003,390.1614629,11542.31551,0.442215771,2.341268423,4.336218703,118.9866526,75.21650139,43.73690339,375.2701178,29.20476316,4728.7047,234.7397243,66.117107,9.747107964,289.6219109,0.009442753,0.027805512,0.086213799,1.993878014,1.194792062,0.27225223,6.763465324,2.920476316
Kerguelen,KER3,CAT2-S3-1E,165,186.4,187.5,187,9857.625,23307.41667,55448.83333,54349.16667,1.350833333,0.009101065,0.275039674,0.166804832,0.073113207,1.105973406,0.104004938,0.421522486,0.156943392,0.000329542,0.069128796,0.492087183,2.216852958,80.26626956,11.98048021,96.57662103,0.149262991,0.012801636,0.037332411,0.031710413,0.022868618,0.145506597,0.058407995,0.063700558,0.082859739,0.00097354,0.130121571,0.207803179,0.149248031,0.551250904,0.224449093,0.00283193,997.6136229,9116.045845,867.4628485,24.26747918,2793.517809,1.391187562,7.95662022,5.898747032,20.40517355,0.590156647,91.72627388,149.0322419,12.99938484,124.0107903,183.475466,17.81610152,0.463228233,67.52937068,0.026160504,0.169851539,0.135103178,0.574597453,0.005197337,3.635535922,2.852891533,1.299938484
Kerguelen,KER3,CAT2-S3-1E,168,190.4,191.5,190.9,10071.14167,22089.83333,54170.16667,53099.83333,1.274166667,0.176325867,0.455242963,0.531605301,0.174758669,5.745638961,0.119178967,0.393660278,0.140173669,0.008868097,0.256011114,0.90936497,2.688818744,74.44353677,11.88533234,96.83429872,0.159933655,0.11576306,0.087393674,0.119478893,0.06529632,2.621184745,0.063676223,0.039452737,0.077788103,0.021286888,0.139115962,0.136120025,0.210870738,2.946642885,0.355028988,0.008987334,18363.9166,11081.24965,2657.03495,156.345027,4685.263824,0.770566552,4.147415448,3.077501979,27.9689,35.06414579,94.3121603,181.1907224,27.21596234,3496.701486,251.2334361,69.17864037,4.457606356,128.2093073,0.019829292,0.088250552,0.072627797,0.590361095,0.208148053,0.343663385,0.597147186,2.721596234
Kerguelen,KER3,CAT2-S3-1E,171,194,195,194.5,10256.17273,19908.45455,50475.81818,49478.45455,1.320909091,0.229868339,0.554049188,0.463450516,0.222593399,11.51826888,0.188794026,0.428604069,0.245094772,0.03031057,0.303240715,0.647964348,2.812830333,68.16539784,11.71822058,96.10277507,0.173548204,0.20140552,0.073196554,0.123104322,0.121511922,6.495462087,0.13593052,0.089109228,0.103962655,0.048622404,0.239029103,0.208171035,0.321439256,6.817024068,0.336924607,0.0186866,2582.837915,15402.38837,2445.179433,80.49366959,3019.351972,2.495460469,14.78209106,6.647074218,42.63542732,5.22738231,208.7810778,308.4077906,19.68051247,417.4053604,256.9448329,44.71304475,2.03292089,72.8277006,0.032579844,0.28356527,0.128389626,0.971670563,0.137212202,1.402063318,2.262832175,1.968051247
Kerguelen,KER3,CAT2-S3-1E,174,197.7,198.6,198.1,10446.9,13682.1,38366.3,37447,1.392,1.637022599,1.103606485,1.07233462,0.562554404,22.68772386,0.369507024,0.40556796,0.270195001,0.113792607,1.194299025,0.648627802,2.758059707,51.76547294,13.35688299,93.95526281,0.258095926,0.28552036,0.287377232,0.491059873,0.120652371,2.750662244,0.175253621,0.084025535,0.132038083,0.141599786,0.135227776,0.135593788,0.385048181,2.054572886,0.5884428,0.007975903,38386.72772,11835.48443,2701.145029,296.0413566,10949.68509,2.559258484,4.315492745,6.066381953,54.94178027,56.48226198,50.30182718,236.657087,61.00575571,6653.241684,548.8419939,85.11701468,12.18262072,474.2242148,0.091147969,0.173279726,0.204705716,1.66359873,0.752100687,0.374690808,3.592406704,6.100575571
