"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","cps_acf_sum","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,19007.75,50652.4166666667,49654,1.26166666666667,0.151588277462104,1.15105090130679,0.404704210539537,0.268099363490194,13.6891350033868,0.274626592075018,0.408847370243685,0.317233802078878,0.0021170431746528,0.304877212466098,2.0375741483064,1.45369295140921,63.505269643123,11.3863098920408,0.179362517,0.0482524654903247,0.0887045333722118,0.205699110890201,0.0368419772771485,1.19339627437546,0.0914382040108239,0.0311974659347291,0.0841814356964557,0.00733365268063114,0.130949374949215,0.257233475057867,0.192168756373941,1.47199586859307,0.359912860995722,0.00627649902557456,6392.588844,21625.13237,2190.796475,370.2795254,14268.60462,5.815379919,9.34212645,26.73054531,30.15916633,19.34515712,233.1635452,13.66253525,27.24284566,82.46439609,80.01298978,19.71716827,2.554928725,18.54918601,0.034310742,0.155079299,0.269978508,0.476514828,0.118005458,1.935257425,0.028691324,2.724284566
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,18325.2857142857,48026.9285714286,47062,1.32285714285714,0.160464594150144,1.16629914335438,0.316523430626826,0.244511287827107,12.2474144785182,0.147877185157783,0.378863137782567,0.249662821223165,0.00368241356147697,0.23779400227149,1.9050598543549,1.35679778262247,65.432026935919,11.4473895294694,0.175135429214286,0.0673710769101825,0.265273235314483,0.0778513867220847,0.0616133730397851,2.8150193926965,0.111327253328458,0.0743543370887063,0.0843872295220559,0.00956723644320677,0.122183683015953,0.363165495743422,0.172132650594224,3.03254523486643,0.354705808545494,0.00584518484846346,4495.825694,17533.72021,1567.919211,262.5621361,10730.82606,4.010749764,8.272910832,24.02900522,26.45734265,13.39282812,213.4629871,10.06828333,20.22918999,27.8741193,187.6108062,16.30635979,3.413307769,209.2511082,0.016845149,0.435982401,0.396478586,0.203721538,0.081696252,1.280777922,0.220495405,2.022918999
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,17034.6923076923,47221.4615384615,46316.6923076923,1.31846153846154,0.226131458801412,1.41963747923618,0.616910174564268,0.367686799216612,20.0616647769672,0.179897609300567,0.361140557705345,0.17531195683679,0.0113480154381436,0.425600301924588,2.6164485537534,1.30349907617833,56.9051863183304,11.036017528464,0.194036148153846,0.0631056344736212,0.120824384235524,0.179567535602113,0.0746830566423798,1.84493185844275,0.128115318421012,0.0835923468630475,0.0819422431529004,0.026701908614098,0.13893378296534,0.271014972550017,0.222801686430649,1.86652131937497,0.366027947781892,0.00656161686260183,7640.061698,25617.84304,2459.596002,478.1053801,19294.05726,8.019375617,8.373213228,34.81762093,40.93193485,22.50407206,261.5567621,15.26880059,35.44641495,169.6093697,222.8752345,18.44697001,5.880696175,55.95276604,0.147556511,0.165789622,0.045262907,0.151448159,0.393821261,2.354010859,0.138946085,3.544641495
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,18249.75,49947.5833333333,48992.5,1.34,0.147109505492156,0.977160052188399,0.321301667951198,0.261716647891247,18.0134850106455,0.203004532419441,0.386914613551111,0.22512512181608,0.0101858812462598,0.200718824342953,1.79822953798866,1.44176998376998,60.8030518142582,11.0252231152202,0.181389239916667,0.0401338310353468,0.114553415102667,0.0764578690183714,0.0462277762218569,1.74218092870164,0.121714483535101,0.0824107030264107,0.0962273603530689,0.0185177813346441,0.142303034388266,0.236529745333112,0.19862308142662,1.67001333700853,0.298801686035369,0.00490081117766475,7405.052803,23158.71471,2487.088223,488.9858648,21529.71781,9.69654668,9.940322624,43.85099046,64.61496501,26.16719666,242.5140453,20.70374755,35.28699525,51.83536962,264.0093477,6.715138201,11.83345793,161.4728836,0.224959883,0.090456936,0.526211885,0.594457678,0.423908586,1.406581463,0.211178225,3.528699525
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,20284.8461538462,53917.7692307692,53095.1538461538,1.32692307692308,0.0506273023517169,0.56885924508314,0.111987599804921,0.0802215372713461,13.212735573647,0.252942193311442,0.376667544240089,0.214643644305641,0.00338291510206843,0.0664620430808818,0.722076022192721,1.35877159774444,66.8074176623347,10.7576722591587,0.161036549230769,0.0259975613531787,0.0737561489231698,0.0368513423298776,0.038059282024147,1.04008705986022,0.0800160044149184,0.0538998378972289,0.0812718946943956,0.0121972738610492,0.069492967261062,0.145856337806317,0.150025310282177,1.0266208672128,0.215227564886288,0.00286787821750823,6938.306145,20268.84804,2279.040838,412.4972905,23564.0081,6.815172626,14.36379274,35.30719832,38.30523184,23.87451872,229.7243184,10.85448743,26.51036789,81.87201251,222.9573285,6.837122514,2.062486453,197.937668,0.16424566,0.176674651,0.748512604,0.597561617,0.272169513,3.744506391,0.051016091,2.651036789
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,19990.7857142857,51979.6428571429,51060.2857142857,1.34714285714286,0.0549896972258228,0.61261521315011,0.134996828087072,0.0920987449257998,9.78692121760968,0.1602430467074,0.36208945798062,0.204680103042979,0.00773457784703655,0.139158425897172,0.896235207955924,1.42508548160449,69.5947095318678,11.00917489869,0.158320473214286,0.0188874438329562,0.112529571941162,0.0334772091423401,0.04635543778461,1.90608253331443,0.105993983700183,0.0714226123113817,0.0811952331833783,0.0160927915734166,0.128783082390673,0.279217387905346,0.175198613788064,2.32923375542125,0.248318777029302,0.00539907012543843,8950.558177,24808.64122,2482.192492,468.1176464,19367.63702,6.870330497,8.283716354,39.39945912,38.04452155,26.1051305,258.8993453,16.12641381,38.83837476,82.34513523,322.5123358,13.15562021,3.042764702,404.7836136,0.10580309,0.226973828,0.374294862,0.391858572,0.253219766,2.74433306,0.219319228,3.883837476
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,19331.5384615385,49434.8461538462,48601.1538461538,1.31,0.0638309218273225,0.61586224268931,0.17128594659409,0.139575852140842,8.24928485594361,0.156167195187983,0.36439145565449,0.20364323367611,0.0012672143144529,0.224358450563639,1.28967557523052,1.59397694241955,70.5071104903397,11.4528095699939,0.162562439846154,0.043142465364425,0.113631922828236,0.0514110141596287,0.0687090005922271,2.00926985405565,0.106557605726139,0.0531624893236566,0.088720122777601,0.00456900618776186,0.127163166424789,0.210126606737091,0.226051563145595,2.33220781575604,0.217058083471779,0.00506227187493313,2336.807871,10578.61869,931.8953279,132.2391605,28458.15526,4.4576731,6.187784978,33.54823181,28.66381491,6.326605247,150.1829657,3.63246372,15.22168904,32.71531019,76.16605456,16.21497871,0.978569787,623.2336001,0.104755318,0.173876758,0.301934086,0.447155513,0.032898347,1.697067512,0.041773333,1.522168904
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,16727.7142857143,44950.3571428571,44127.8571428571,1.34214285714286,0.17980807905279,1.05987780827647,0.332192931923742,0.234038432866966,12.9919943768817,0.127565219841159,0.302730035614073,0.205474865636737,0.023903697333824,0.331287597146348,2.00204534545912,1.52892276932033,64.6246858122159,11.4612958859991,0.1775461945,0.0383812599757137,0.193248768150231,0.0984229928332965,0.0380136176928878,3.01391519776286,0.118622953143214,0.078274829375359,0.0603914394515859,0.0388447255346439,0.128450791205206,0.418456706960044,0.11902097633792,2.89079484825092,0.419340459099287,0.00721274509635771,4675.210641,15306.70025,1260.681432,253.2933803,22717.61164,4.917649378,6.573395751,29.94669397,23.73971131,14.32868034,171.0846086,7.44121623,22.64753764,39.73929045,192.8644231,26.60037821,1.646406972,131.7621475,0.046225904,0.121607821,0.374333675,0.12582047,0.222094545,1.505544556,0.142871352,2.264753764
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,18842.0769230769,51003,50137.4615384615,1.31,0.0897530917274127,0.808983931245711,0.285296891624628,0.175666476363523,15.0126466593785,0.156455149823592,0.341206551852587,0.225028664579198,0.0003295419531622,0.171379365138262,1.46379253464924,1.4339402038079,63.9917207154461,10.7424988175979,0.168199263153846,0.0286068344335803,0.124371379409284,0.071637896818127,0.0472197582693526,3.02534346324714,0.136677234064835,0.0765049848301223,0.0555655078806903,0.000973539905853925,0.104820556715571,0.278930059703703,0.182168419103231,3.09049759171169,0.326420014142554,0.00880844982485949,3450.956197,14483.51439,1130.676773,183.982931,10907.12191,2.854988022,7.039017163,21.79382396,16.6275996,11.48762934,184.4496706,5.635881127,18.64517078,49.34867362,260.703259,9.723820245,2.244591758,205.0538919,0.043966816,0.173863724,0.366136243,0.310936112,0.079264642,0.996028221,0.071012102,1.864517078
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,18627,49940.4615384615,49092.7692307692,1.29692307692308,0.121895780758495,0.97319648871937,0.342619624698911,0.207171490772398,14.5602916556744,0.210208064528616,0.383333374917409,0.188673505060118,0.0003295419531622,0.199142218982032,1.54821616582449,1.42660649483684,64.1483826589648,10.8825126918049,0.169681712692308,0.0433002017821921,0.0964532220677064,0.179631324218199,0.055403660158706,1.24246003134112,0.0666533286895216,0.0804187172811945,0.0494369916063698,0.000973539905853925,0.120787345202572,0.295442676243157,0.174229726186962,1.22394840866127,0.327527877285806,0.00535736353296923,6847.805483,20434.06435,2039.268789,341.6514086,13769.49752,4.926755175,7.826063409,21.85564158,27.36166731,19.78681817,233.8952637,9.132377618,32.61245875,156.129965,433.2021643,17.53771158,8.404624652,214.8041612,0.130066337,0.230086264,0.240412057,0.601956681,0.316589091,1.450150635,0.043835413,3.261245875
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,21128.75,48795.75,47838,1.3875,0.0857318930286392,0.32129345741974,0.0580770823697891,1.53534862503915,4.3378212153862,0.160426967800362,0.389264709836394,0.130662242400665,0.0960265985198002,0.246093049406299,0.992138561873905,1.29243944396307,75.5378813435211,11.5778992516236,0.15329975375,0.0232400710395689,0.104817549087662,0.03236713088312,0.943277612745013,1.50558757690123,0.116670292062917,0.0624041779904017,0.121852926089281,0.0625394336086542,0.199092492125039,0.285477144598902,0.391207991180516,2.61562901074066,0.356869417976623,0.00223801385347654,6749.372655,20764.4876,8034.582758,614.0518172,32678.58936,16.33205694,26.27212126,24.69368632,74.45665889,4.612179656,138.036883,93.81158408,25.94707768,1924.888147,191.5470843,86.27648623,4.3370591,69.15812421,0.063835773,0.174368454,0.086063133,0.998541864,0.039321744,6.40274082,8.921202081,2.594707768
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,14967.4117647059,49334,48672.2941176471,1.34235294117647,0.0960129598625881,0.763422781367771,0.705738467681151,0.332998979185311,41.6771392901764,0.545551463342765,0.307693025010167,0.18890813941341,0.0346134855371568,0.176908295337565,1.51358533000182,1.17576757138731,41.7723014666876,8.46672507737811,0.203875801529412,0.0691568270237385,0.30829228072334,0.290279905424347,0.165198949286582,6.90328319994413,0.109290172275626,0.0840295542488813,0.0778598775795641,0.0468261788672884,0.0965930308150581,0.355482696225054,0.27397078775052,5.88216168971953,0.893235378276841,0.0122903659962809,8470.459825,24349.44729,10205.77283,553.5802331,48738.7654,18.68861595,39.93389191,26.74331214,81.89432683,6.928285046,172.0332159,130.2830932,32.36277494,2421.09846,711.6515767,252.6865249,15.06148595,1007.282625,0.079848366,0.141991361,0.313205083,1.376284175,0.072325223,8.636659734,7.874920915,3.236277494
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,17856.5333333333,63331.2666666667,62594.0666666667,1.37933333333333,0.181214094726284,0.878790208166814,0.859288967155628,0.256737469670082,49.1358166857354,0.393362132915145,0.296466975068022,0.142950951791916,0.0380927121765093,0.147239048355324,1.25131636452414,0.967152832695467,36.4188721193056,7.23595579324116,0.201586507466667,0.0787211697056077,0.414322570139085,0.404506902467117,0.100215846736441,6.77062671512206,0.128197375509525,0.0359929119774265,0.0634614537001433,0.0421879852595176,0.113490297934874,0.444456988496181,0.191222598484794,6.54840795030985,0.853404020128781,0.0220913685909312,7270.581826,18719.29689,11837.89698,433.6021987,40886.55616,15.75984242,28.84382633,26.49605516,74.54857758,8.457485532,154.8814977,132.8980564,58.59664427,2083.787413,285.4615205,130.380681,7.251617097,685.9688045,0.167762212,0.280654365,0.302346615,0.647526893,0.069317299,4.521959852,7.845461046,5.859664427
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,21546.3571428571,63213.7142857143,62418.2142857143,1.38142857142857,0.0877478553796436,0.390582685689836,0.312653625260681,0.119456918810918,29.9821125543933,0.316053460500596,0.365756347895422,0.167640381961055,0.00583256264211387,0.0866048061061052,0.502196980278829,1.23674775835545,55.3977357570088,8.83065768213205,0.159645525071429,0.0808415935140842,0.145885249783811,0.143650134272826,0.0453331060847743,7.88285154850447,0.132755690925535,0.058805337217916,0.0929550022509426,0.012362423519386,0.0813799995775612,0.116199046030809,0.251407934097654,6.3144522156867,0.943126445111424,0.00631906653232497,2638.458059,7892.84278,3166.073488,145.6542648,18707.63044,5.990333136,14.90398608,12.73383553,27.27598299,2.597921886,65.34606485,43.42615035,17.48773645,863.5155109,163.3355729,44.73377847,1.71335692,91.41985794,0.045056322,0.05400101,0.0819318,0.458474537,0.063207346,2.211412383,1.823579953,1.748773645
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,18073.1428571429,50747.7142857143,49938.7142857143,1.39357142857143,0.218706964788237,0.985993735359558,0.87908357640978,0.2134063612368,25.7408375132866,0.289108653509735,0.402288456362092,0.242247553560905,0.0169814479972065,0.127834900190609,1.3339836360958,1.34742038964797,55.5228708209191,10.1947272178727,0.185652934857143,0.218645969116447,0.507266115936629,0.473510744792495,0.0826301904706554,6.59630231305671,0.151133338935702,0.0562339783636935,0.0935664868101927,0.027232668144524,0.129350201110714,0.570202435939877,0.198949412759335,7.02137140242853,0.690403236669793,0.0201604584524328,7029.037339,23057.20465,9442.994519,372.8583737,35630.07615,14.56260068,31.14535059,25.82156005,65.36111894,4.555799076,143.4502871,114.5251759,28.19880436,1907.985918,434.2114875,253.226675,8.19883524,399.9479647,0.081466026,0.089369364,0.18436126,0.643115219,0.017626227,5.236474934,6.949966381,2.819880436
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,20860.6875,54932.3125,54120.5625,1.32875,0.0890672948505154,0.577707515240252,0.555616917741973,0.137366008744003,16.4575855194548,0.141123903445104,0.421276894382282,0.232892473011783,0.0217574128129144,0.115402415517452,0.696920497147885,1.57662037806206,66.4855748480436,10.5327691162225,0.1600421338125,0.100172705684558,0.589454536729666,0.491164099099506,0.0698296683144691,9.00055727169556,0.0989368870820419,0.0498718364636765,0.0868661694965908,0.0541529573245955,0.111612389310953,0.433299801214837,0.191919451336532,9.38894902401489,0.914265246299833,0.0133615973286676,3048.627916,8068.846686,3112.020149,137.6502423,13008.32214,5.221829427,13.60485991,19.18499137,28.74841778,4.22647584,73.24363877,41.3224873,19.1429554,1029.760485,203.0553031,70.38593935,3.767816255,299.9003674,0.034339306,0.037998077,0.141255927,0.45941447,0.084413495,2.496659877,1.733822103,1.91429554
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,21094.1333333333,53044.6,52110.1333333333,1.298,0.0387858038648366,0.293494154826966,0.274805991881232,0.0869873671025282,9.43842703259447,0.164822833590483,0.408577539146396,0.19853303640319,0.0178754854609648,0.16080195447519,0.582666089179275,1.69326907323955,72.6484643538718,11.4631997826796,0.157802914266667,0.0173821194414188,0.0724654334468842,0.116478028452484,0.0362864698032905,1.49335918013147,0.0929114202300224,0.0519031606382043,0.0950720792584065,0.0367375450898743,0.136298478489177,0.232966828834816,0.213571155663456,1.25247011519274,0.337412669794064,0.00430957165735743,2675.023484,7023.833905,3257.609478,116.7959682,9929.222192,4.215243411,10.86332373,10.81206248,28.98839799,2.954910964,66.66000584,46.13258291,19.77031081,971.5768425,194.9295095,97.329283,2.858430699,271.9387073,0.073672112,0.083331033,0.068603587,0.171941507,0.027519532,1.215205903,1.848216072,1.977031081
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,23650.5333333333,61225.3333333333,60260.8666666667,1.33533333333333,0.0170620318938084,0.264773428276798,0.139623995930778,0.0764346044875623,13.6796616971105,0.153238055795869,0.403881649505246,0.195727052924238,0.00731452376821629,0.0655779146045276,0.206709621310483,1.56030864951909,70.1522292446895,10.5278464225748,0.1501756108,0.014183376073452,0.102026178472231,0.0639049048310725,0.0279252540582621,4.98306519731621,0.1016443440639,0.0673390998711693,0.0744724711068955,0.0183143629556261,0.0816861096697806,0.145351182314727,0.22400508651733,4.32989367516218,0.605937120300118,0.00429598407288064,458.1692768,1842.298409,338.8842864,22.55582026,4020.387316,1.572869736,7.487431173,3.298222114,11.6740324,0.811121884,28.31046928,11.60409855,15.96344101,273.1267857,30.56479527,6.962616026,0.666533592,67.74261464,0.017783884,0.034151641,0.016411823,0.10489905,0.025344872,0.190321941,0.079953569,1.596344101
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,21313.25,55199.625,54276.6875,1.315625,0.039640250674975,0.402679318681916,0.523876637464593,0.126700923353045,16.053253342866,0.331894207448951,0.400231373999485,0.19906046822732,0.00163494824857267,0.105770625059253,0.907717000813306,1.65309140894274,66.6603915453723,10.7215152978723,0.160899842625,0.0302370386174312,0.123885408406528,0.189388190408255,0.032723216755554,1.36893916114255,0.121877164556647,0.0474409500019781,0.0846944843708402,0.00447147085496048,0.0999356763837354,0.284087415274935,0.127502361313713,1.60372494610373,0.301146843685198,0.00513952988573625,5071.624524,15295.91562,6877.170886,213.3189091,18207.37633,6.986589224,16.48989021,22.07333655,44.32511103,3.976518253,114.3906738,97.8771987,31.65256708,1576.918734,236.5896523,109.8412701,2.983821266,174.7467358,0.042150715,0.0599718,0.101494601,0.350471561,0.100787663,3.793152987,4.502392108,3.165256708
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,22599.8,56713.0666666667,55812.8,1.3,0.0132834135379232,0.211256955001317,0.182427205320313,0.073474963602506,11.8832648713229,0.172430084041266,0.422885634367364,0.225353111092965,0.00494936184165754,0.0495976763745939,0.351617182110452,1.63090166357972,71.5935572304202,11.0401088770743,0.154267967,0.0148507911234368,0.0472692478433393,0.0548463475685374,0.0238596795331072,1.60541336723085,0.111889505574844,0.0615167125330354,0.0770188568448981,0.0191687959870941,0.0893681227350501,0.19861697547965,0.195202465045146,1.75904444682351,0.247352404478189,0.00427609609282431,2197.636489,5707.668952,2119.195067,70.00844714,11359.78762,5.66932153,15.34618164,18.88934963,29.368275,3.67902566,64.93648567,51.11187666,18.16693615,660.9589888,140.4932862,42.49584384,1.304675757,111.3855993,0.032214672,0.095693995,0.052728105,0.129787204,0.046467408,2.106412572,2.214402619,1.816693615
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,16717.4666666667,50758.2666666667,49893.6666666667,1.342,0.172081251023959,1.25891700516665,1.43961851854681,0.269246339158252,34.6162108835803,0.354394395785957,0.383921791039498,0.237192215864357,0.0721304824751854,0.215885140329879,2.19391642141035,1.42302738224354,46.6641042411696,9.38459457258662,0.204718977266667,0.162758782130196,0.572276930646282,0.684723289707707,0.103285287413071,8.12415863758176,0.11420108354343,0.0706160708891314,0.105547373966168,0.0857161182093712,0.136001394404036,0.710288785106556,0.178151359615947,8.82664644872606,0.919869420037926,0.0221467138096942,12528.03678,27130.75859,12890.21714,417.5692893,33851.35179,18.88507004,39.37891077,37.94363653,93.54908632,7.20558062,171.3250337,160.3937624,42.20795768,3444.206884,382.1862963,60.8506047,3.445464021,363.6703835,0.046887685,0.297328055,0.232560971,0.215122776,0.087693813,4.492499717,6.916091616,4.220795768
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.192857142857,16771.3571428571,52420.3571428571,51672.9285714286,1.32714285714286,0.17972800763481,1.23566026010463,1.56043715207422,0.25400556787037,35.3420606439886,0.310409306872782,0.352762666188398,0.195342493293967,0.0595263714700161,0.193516514058823,1.9432765990331,1.38031615393302,46.6273628830676,9.0622679103938,0.195298392071429,0.118760242223041,0.3536523982254,0.491149497984801,0.067785323542753,5.87237031542863,0.130868158427327,0.0551598941514834,0.0692355668964503,0.0953207727396526,0.133528810680959,0.331539031169137,0.165757471929911,5.93987090356503,0.831025384417337,0.0107338283324855,3483.960682,10116.20827,4855.040059,141.6979167,14577.34124,7.044092268,18.00861913,18.73001453,40.14643479,2.109290233,69.55534929,63.51816441,30.87167578,1094.011884,157.5389463,57.8341097,2.177054306,114.825693,0.065492235,0.119944376,0.085063108,0.370308521,0.016655159,1.920119418,2.858527259,3.087167578
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.413333333333,17734.8666666667,51774.8666666667,50919.5333333333,1.346,0.0902636206506386,0.883388907497452,1.06531412682527,0.214970479060502,32.6177340036764,0.367737614589816,0.384383807886041,0.231050021997809,0.0440353333774136,0.140968323778306,1.75935181392575,1.41751434249076,49.8306494971131,9.43957131706314,0.190547722666667,0.0438019858643641,0.216293634490888,0.249131887563232,0.0618437139692083,4.61852106047077,0.116679495480922,0.0496829165501013,0.112671197631009,0.0534563064968932,0.154713115532137,0.28642415079999,0.211224684841219,4.62724191617596,0.449484754237806,0.0147738967690549,11659.94441,21714.33708,10403.61788,371.3797605,29657.04588,14.92378146,32.14134367,34.08990898,81.59730828,3.963633199,130.2536735,121.174026,45.92488524,3267.30311,194.8718454,155.4234859,1.61738766,109.2912388,0.147042894,0.246042698,0.311441985,0.230844804,0.075817522,4.448161977,5.750805569,4.592488524
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,772.55,15955.7857142857,48824.7857142857,48085.0714285714,1.31857142857143,0.152211962991551,0.949476968563172,1.2011801178676,0.22851941465889,35.7422272465819,0.403002668857103,0.361744331142042,0.254313598432433,0.025855467539314,0.218237931894627,2.12186304252452,1.51372385273931,46.2265805428906,9.34719481022856,0.2031916305,0.0798140564599579,0.263922140560824,0.342394235766478,0.0519756472464677,5.74492571105948,0.158737876914588,0.0513045938284693,0.0783862634237892,0.0478060830369969,0.133846166546949,0.377395579034497,0.178358636256547,5.35348234700202,0.778188112104618,0.012095968273224,7647.184074,20341.20911,9675.703494,341.5130418,27516.05179,16.64731905,38.36122731,29.17767688,79.93730908,4.206801091,131.8879867,116.499276,37.28461474,2267.931752,405.8746354,40.69163139,3.285768212,192.625989,0.147532673,0.176175431,0.034558641,0.565674037,0.021598758,3.844581339,5.014326643,3.728461474
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,799.733333333333,16688.2,50340.7333333333,49503.7333333333,1.35533333333333,0.0921631481051717,0.841882993761831,0.974238101749905,0.223140810142948,33.5404625151558,0.473856775841049,0.377188829669215,0.283927864636298,0.0462776684443398,0.227699809427588,1.90537747881371,1.44417284617519,48.5356918223022,9.54512451305921,0.1990067366,0.0758834397562254,0.3166412684945,0.287489776186799,0.0929741845990194,6.04125984818954,0.136635139809728,0.0704825001877677,0.0702515610387709,0.0649084388217357,0.13708506444756,0.475810490601512,0.241047757239626,6.61927731483112,0.492780493719025,0.0192180486859355,5002.720293,12514.93162,8232.043472,241.2793604,18335.53114,10.18252838,22.13806966,20.22360626,53.3476494,1.945757248,87.98899619,91.14020217,54.6526961,1430.900738,348.3525975,175.7847238,5.105480906,296.2920325,0.107644663,0.261153416,0.217514945,0.456586235,0.05221292,2.926433788,3.600436192,5.46526961
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,888.225,15616.0833333333,49393.8333333333,48607.25,1.42166666666667,0.153980500279605,1.06375516284909,1.23645070678045,0.295501036987879,38.9313844009542,0.644129346465251,0.38160475651126,0.252892662369618,0.0368968231393968,0.280807814645911,2.24502936330218,1.41644531755897,42.3471740567318,9.20222044221948,0.218104391583333,0.0999365740796513,0.40225036123202,0.463562352375496,0.0576834111710196,5.11782098999005,0.17072609084024,0.0630971239550763,0.0668565664227658,0.0550890098920747,0.0842286526735766,0.20110915107359,0.216519229483425,5.02112605068595,0.807913788260533,0.00928985768977189,9110.578774,26333.16952,13294.3136,477.955413,37854.28444,19.97407233,43.41924078,37.92341421,105.4949459,5.765444277,183.5186364,153.3915035,54.98885363,2763.677538,223.1480952,138.4755692,3.028332467,235.7764508,0.056478506,0.469946319,0.429757144,0.961084227,0.078340462,7.306522756,7.789540979,5.498885363
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,1089.45333333333,17542.0666666667,52529.0666666667,51742.0666666667,1.40733333333333,0.103866107466195,0.800875060005683,1.01744440748933,0.246152450392112,33.4584420891663,0.451753680336797,0.357157629284296,0.28456971691897,0.0811155401362313,0.159197750776727,1.78663502318417,1.4756958977737,48.0440320394539,9.32489022831706,0.194959698466667,0.0526571841580281,0.213652576347673,0.260734920589738,0.0660715861282705,4.73865781549095,0.0783888447669795,0.0717993826782208,0.123769339184507,0.0773936847269466,0.126625828159838,0.397410067263162,0.229680753774455,4.3936098991753,0.478783765110534,0.0115298927532115,9163.233327,20694.032,10841.15992,375.4268958,31170.92403,19.40135717,37.71061641,31.57899132,88.37360202,2.362468842,127.4096231,135.8916128,40.20040958,2655.178009,39.14844249,130.6451559,6.296867091,513.3314228,0.312621445,0.920295627,0.217195633,2.113767288,0.050752787,2.739950494,5.21794709,4.020040958
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,1213.32142857143,15258.5,51210.8571428571,50412.6428571429,1.39,0.164852168077175,1.15999881668645,1.50520124993685,0.324302918540689,43.8891548074477,0.552667186416904,0.366980053294429,0.258226596366898,0.0522877567714803,0.255951707549206,2.47227871539914,1.34843535506583,37.6138768973421,8.64096709385471,0.231535365142857,0.0902841725398476,0.229757570270216,0.398586190540141,0.0413510619774396,4.33033227081786,0.171038742333726,0.044162260239039,0.0813161200981471,0.0536828598485874,0.174678589335102,0.350983144478808,0.157893871006615,4.2440058483032,0.514119027687329,0.0197150725475098,12647.00276,27857.81305,11278.11655,457.3151082,33869.91213,16.69197316,33.88638281,33.08146631,81.69604829,14.53891486,171.3204442,150.100816,52.07309242,3438.356828,654.0277488,175.8665955,6.7296966,564.3448783,0.148497839,0.331823463,0.222861529,0.669962803,0.264350315,6.260687092,6.648722512,5.207309242
