Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_average_age,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd
Kerguelen,KER3,CAT2-S3-1D,136,156.4,157.6,157,8271.9,7853.48,23238.07692,56094.07692,1.312307692,0.000874848,0.007358314,0.004762378,0.00137833,0.043306127,0.001021659,0.004949295,0.002650601,4.56E-05,0.001330039,0.010245821,0.025394608,0.1484212,0.1484212,0.000207194,0.000759795,0.000585757,0.00056792,0.005325891,0.000504983,0.000740585,0.001009242,6.88E-06,0.001884772,0.001359101,0.001919497,0.003012581,0.003012581,2409.761443,12437.46462,2058.571835,78.14911625,2063.954537,1.014040906,11.91900007,10.26088375,15.78135257,6.530373442,171.8039896,108.6647317,414.9100703,388.6722303,66.85269078,7.082454535,85.58486362,0.029886398,0.31635124,0.315188093,0.446260205,0.078511178,1.364271196,2.008624201
Kerguelen,KER3,CAT2-S3-1D,139,160.4,161.5,160.9,8483.13,8231.18,23838.66667,57027.33333,1.344166667,0.000401924,0.007155291,0.002820392,0.000987107,0.0254282,0.000681066,0.00553585,0.002464382,4.56E-05,0.000685351,0.006636235,0.022941361,0.148284218,0.148284218,0.000186164,0.000700797,0.000717216,0.000438533,0.002733486,0.000845656,0.00054634,0.001131441,6.88E-06,0.001124465,0.002065825,0.001817371,0.003071103,0.003071103,1087.584239,10755.33611,823.5410759,40.47458511,922.1577841,0.762922668,11.06659272,7.674057487,7.801664241,1.196850042,133.8686841,51.6087618,113.2958792,404.7262148,26.87484917,1.126634107,24.24164481,0.015474814,0.2525818,0.125382993,0.101929306,0.006959579,1.069432805,1.314229858
Kerguelen,KER3,CAT2-S3-1D,141,163,164.1,163.5,8623.31,8643.06,23441.16667,55894.16667,1.304166667,0.000398401,0.006730088,0.002427532,0.001090292,0.022116316,0.001304218,0.005634599,0.003077052,4.56E-05,0.000635467,0.008162662,0.022691186,0.150538667,0.150538667,0.000131131,0.000683043,0.000444367,0.000428156,0.001782025,0.000951045,0.000564253,0.000611507,6.88E-06,0.001394633,0.002636984,0.001753779,0.002538499,0.002538499,962.7736169,10528.61814,464.8436599,35.49509925,892.1897853,0.735314311,10.95410735,7.281443283,7.362706322,0.766206838,132.8334633,32.68616841,124.7737991,269.3048462,11.36893739,0.97946092,23.0227979,0.012884222,0.195952656,0.180898294,0.159387654,0.008232845,1.29146913,0.501237891
Kerguelen,KER3,CAT2-S3-1D,142,164.3,165.5,164.9,8696.08,8864.84,23958.38462,56345.53846,1.32,0.000240838,0.006605235,0.001773002,0.000934983,0.021085686,0.001173496,0.005276609,0.002808027,4.56E-05,0.000580653,0.005813544,0.021864357,0.14988908,0.14988908,0.000165931,0.000928849,0.000451646,0.000420579,0.001942942,0.000802996,0.00054498,0.001313442,6.88E-06,0.000793871,0.002196834,0.002479744,0.002575174,0.002575174,1130.73032,11573.18648,465.2383663,39.76382213,1079.067648,0.851045118,12.37150296,7.973932809,8.349818929,1.004100827,158.8010154,35.9483757,132.3029265,421.5003593,12.3061113,1.304332882,38.38538427,0.029811211,0.38059145,0.197341265,0.207969492,0.01245794,0.904816904,0.489550686
Kerguelen,KER3,CAT2-S3-1E,150,166.5,167.5,167,8805.22,9197.52,22916.63636,53492.81818,1.284545455,0.000220439,0.004921384,0.001390859,0.000785303,0.014339336,0.001139692,0.005215752,0.002299995,4.56E-05,0.000613815,0.005833809,0.023267042,0.148365123,0.148365123,0.000208396,0.000672486,0.000557956,0.000353936,0.001299965,0.000927461,0.000740587,0.000820217,6.88E-06,0.000579621,0.001252121,0.003197228,0.004299315,0.004299314,1320.408365,12213.0194,824.966145,49.16188154,962.6720227,0.779826419,13.51243096,9.490423637,8.318544287,1.1035724,162.2061418,52.72711269,172.8396376,138.0166837,11.3869828,0.80734803,14.46774056,0.006693095,0.123934427,0.114648791,0.079080752,0.013960696,1.316712073,1.245601167
Kerguelen,KER3,CAT2-S3-1E,152,169.1,170.2,169.6,8943.07,9609.4,23838.75,55856.58333,1.305,0.000273458,0.005217255,0.001464776,0.000766145,0.019226627,0.001329387,0.005666946,0.002727059,4.56E-05,0.000238469,0.005707156,0.023249153,0.150340893,0.150340893,0.000184733,0.000713465,0.000307077,0.000366833,0.003632728,0.000754984,0.000823749,0.001270199,6.88E-06,0.000414213,0.002922007,0.002838523,0.002954636,0.002954636,1998.212264,16966.12573,1131.044645,76.21539977,2348.961834,1.362159166,20.45200621,13.75191128,14.86451,2.065153229,252.3308725,73.90718256,311.4876706,164.8168222,10.76172675,0.919658331,12.51278612,0.007396239,0.067089417,0.078139487,0.162882736,0.037411213,4.505949749,1.744166675
Kerguelen,KER3,CAT2-S3-1E,156,174.6,175.7,175.1,9234.5,10223.59,24150.41667,56959.25,1.314166667,0.000203125,0.004847362,0.001288505,0.001002177,0.031311698,0.002221238,0.005353371,0.002830397,4.56E-05,0.000931793,0.006160277,0.023776462,0.149494094,0.149494094,0.000188391,0.000710838,0.00050849,0.000325676,0.012893008,0.00094556,0.000888577,0.001110543,6.88E-06,0.00124212,0.002436115,0.003294169,0.00257635,0.00257635,1283.586316,11679.15184,493.835685,42.00968918,1655.247904,0.727182174,10.59774057,5.900840785,7.409196191,1.239803204,146.3233767,37.80938757,180.1096332,83.17636523,4.310471207,0.654844747,20.62990387,0.006023498,0.080003742,0.077186785,0.122879686,0.012690292,0.198692461,0.770040583
Kerguelen,KER3,CAT2-S3-1E,158,177.2,178.3,177.8,9367.74,10515.2,24389.75,65545.75,1.443333333,0.000173237,0.005170285,0.00100023,0.000912385,0.29094613,0.004940792,0.005640006,0.002857783,0.000119706,0.000568072,0.005929531,0.024679486,0.150237827,0.150237827,0.000172119,0.000633545,0.000426343,0.000411637,0.202270089,0.003074435,0.000667433,0.001235665,0.000256626,0.000859312,0.002525576,0.002292046,0.004015724,0.004015724,1186.056597,10593.10427,541.1782668,45.03243353,4196.122168,1.156498194,11.29587326,8.749783869,13.53520131,1.357751212,125.1519053,49.06428939,176.0231241,314.4218665,16.48665431,1.422926696,151.5420431,0.031558029,0.282531611,0.242923555,0.353660616,0.01906806,1.945787526,1.234270189
Kerguelen,KER3,CAT2-S3-1E,159,178.6,179.6,179.1,9437.28,10655.61,22739.45455,53365.90909,1.293636364,0.00017841,0.004626709,0.000968906,0.000823668,0.023641015,0.001147212,0.005617857,0.002521713,5.60E-05,0.000434353,0.00629248,0.025277152,0.148558148,0.148558148,0.000141103,0.001488565,0.000376404,0.00049806,0.010147622,0.001157542,0.000741554,0.000689395,3.45E-05,0.000661402,0.002276959,0.002517466,0.003044998,0.003044998,956.4968488,9607.16883,363.0065924,32.82676736,2097.411436,0.853831839,7.457837511,4.407188324,9.220712284,0.717833958,109.4298921,40.56232656,116.9217153,284.8134894,8.892316598,0.786494454,38.67607616,0.020237256,0.183166908,0.103755273,0.210469594,0.009858614,0.455927084,0.695126718
Kerguelen,KER3,CAT2-S3-1E,163,183.8,184.9,184.3,9717.93,10807.03,23110.5,55527.41667,1.431666667,0.001515437,0.005095679,0.003704588,0.001881935,0.06564159,0.001511108,0.004763104,0.002110378,9.97E-05,0.002594345,0.00536765,0.03684273,0.149359515,0.149359515,0.000971194,0.000936974,0.000905474,0.00107098,0.040357572,0.001437519,0.000509007,0.001240552,0.000187373,0.004317469,0.001896085,0.01023411,0.00933067,0.00933067,28404.1912,9637.612103,2640.113003,390.1614629,11542.31551,0.442215771,2.341268423,4.336218703,118.9866526,75.21650139,43.73690339,375.2701178,4728.7047,234.7397243,66.117107,9.747107964,289.6219109,0.009442753,0.027805512,0.086213799,1.993878014,1.194792062,0.27225223,6.763465324
Kerguelen,KER3,CAT2-S3-1E,165,186.4,187.5,187,9857.63,10841.07,23307.41667,55448.83333,1.350833333,0.000139216,0.003425368,0.002078437,0.000912023,0.013787256,0.001295278,0.005252644,0.001961361,4.56E-05,0.000897683,0.006139831,0.027620299,0.149262991,0.149262991,0.000140279,0.000453973,0.000397007,0.000288018,0.001882261,0.000723576,0.000800516,0.001028364,6.88E-06,0.001614858,0.002615092,0.001877164,0.00283193,0.00283193,997.6136229,9116.045845,867.4628485,24.26747918,2793.517809,1.391187562,7.95662022,5.898747032,20.40517355,0.590156647,91.72627388,149.0322419,124.0107903,183.475466,17.81610152,0.463228233,67.52937068,0.026160504,0.169851539,0.135103178,0.574597453,0.005197337,3.635535922,2.852891533
Kerguelen,KER3,CAT2-S3-1E,168,190.4,191.5,190.9,10071.14,10889.27,22089.83333,54170.16667,1.274166667,0.002426452,0.006148774,0.007172437,0.0023756,0.078578615,0.001592893,0.005290633,0.001902047,0.000153631,0.003468063,0.012210734,0.036242682,0.159933655,0.159933655,0.001667223,0.00133096,0.001708717,0.000942077,0.038882007,0.000834656,0.0005177,0.001055524,0.00025851,0.001933154,0.00173035,0.004028001,0.008987334,0.008987334,18363.9166,11081.24965,2657.03495,156.345027,4685.263824,0.770566552,4.147415448,3.077501979,27.9689,35.06414579,94.3121603,181.1907224,3496.701486,251.2334361,69.17864037,4.457606356,128.2093073,0.019829292,0.088250552,0.072627797,0.590361095,0.208148053,0.343663385,0.597147186
Kerguelen,KER3,CAT2-S3-1E,171,194,195,194.5,10256.17,10930.75,19908.45455,50475.81818,1.320909091,0.003647934,0.008236769,0.006958503,0.003446291,0.17935743,0.002845457,0.006290521,0.003652892,0.000511051,0.004741726,0.009674588,0.041802085,0.173548204,0.173548204,0.003371111,0.001596608,0.002260456,0.002113127,0.11475819,0.002151791,0.001161002,0.001660284,0.000800641,0.004057398,0.00365955,0.007473686,0.0186866,0.0186866,2582.837915,15402.38837,2445.179433,80.49366959,3019.351972,2.495460469,14.78209106,6.647074218,42.63542732,5.22738231,208.7810778,308.4077906,417.4053604,256.9448329,44.71304475,2.03292089,72.8277006,0.032579844,0.28356527,0.128389626,0.971670563,0.137212202,1.402063318,2.262832175
Kerguelen,KER3,CAT2-S3-1E,174,197.7,198.6,198.1,10446.9,10972.24,13682.1,38366.3,1.392,0.031716297,0.021457493,0.020873471,0.010936282,0.440669723,0.007059228,0.007836144,0.005245424,0.002236415,0.023134897,0.012516881,0.053184551,0.258095926,0.258095926,0.0060464,0.006306232,0.010269652,0.002674244,0.069800425,0.003209464,0.001605402,0.002599855,0.002713496,0.003072232,0.002596177,0.006340981,0.007975903,0.007975903,38386.72772,11835.48443,2701.145029,296.0413566,10949.68509,2.559258484,4.315492745,6.066381953,54.94178027,56.48226198,50.30182718,236.657087,6653.241684,548.8419939,85.11701468,12.18262072,474.2242148,0.091147969,0.173279726,0.204705716,1.66359873,0.752100687,0.374690808,3.592406704
Kerguelen,KER3,CAT2-S3-1E,177,201.6,202.7,202.1,10658.89,11022.03,23686,56209.83333,1.290833333,0.000499028,0.003928018,0.0028087,0.000936418,0.032177591,0.001699584,0.005661167,0.002947294,0.002261222,0.000263464,0.005262842,0.038556041,0.149211873,0.149211874,0.000730759,0.000804439,0.000712596,0.000484097,0.006537545,0.001042391,0.000721234,0.001352167,0.001998182,0.000335235,0.00184755,0.003601219,0.004169422,0.004169422,5185.884967,8912.586825,2013.3191,126.2715705,5241.125535,1.716659161,10.9175411,13.11197215,76.3419094,15.78377328,81.49647786,605.8587744,890.4292688,249.4202862,57.08091674,4.249844111,201.5310017,0.044784633,0.335800782,0.276535738,1.645399394,0.289826678,0.116574638,5.748874233
Kerguelen,KER3,CAT2-S3-1E,181,207,208.1,207.5,10924.02,11093.75,24427,62999.2,1.34,7.36E-05,0.004463889,0.00167693,0.00078489,0.202871333,0.001731775,0.006295557,0.003012246,0.001393233,0.000110872,0.00456823,0.029583156,0.149386262,0.149386262,4.51E-05,0.000258693,0.000152782,0.000377147,0.078594744,0.001406272,0.000560639,0.001488856,0.002077509,9.54E-05,0.003262282,0.002763532,0.005733553,0.005733552,2111.546111,9632.985674,925.9678774,54.61148695,9051.448288,10.43196843,27.65214913,5.623204587,89.9339509,2.277013402,91.41696835,195.2366924,327.664731,295.2253161,26.29557011,1.989134579,357.2531153,0.324993054,0.773345201,0.171863242,3.241544302,0.045192338,0.086427391,3.215205433
Marion Island,PB1,PB1_1A,4,5,6.3,5.7,154.78,-55.99,21886.23077,51097.61538,1.358461538,0.001638168,0.002895675,0.000751321,0.001380532,0.025515977,0.001593559,0.005066391,0.002615322,0.0000465,0.000916813,0.001571772,0.022121325,0.145120525,0.145120525,0.000808224,0.000872004,0.000474601,0.00046395,0.007922824,0.00108469,0.000852744,0.000985873,6.88E-06,0.001270581,0.001330175,0.001357159,0.002974175,0.002974175,2134.314662,3780.755735,483.9049853,90.58997647,3050.532794,1.690889426,3.447393088,9.794512059,32.22505588,0.868594897,81.06532941,6.897431912,35.21619192,6.049209176,9.53292821,1.648737572,34.77607385,0.04802126,0.054468811,0.108719084,0.447928277,0.021367434,0.899825156,0.080699953
Marion Island,PB1,PB1_1A,7,9.8,11.1,10.4,333.91,-5.54,23303.71429,57021.57143,1.264285714,0.000807604,0.003260837,0.001710789,0.000609045,0.076402849,0.002044675,0.005492111,0.003312946,0.0000937,0.000565509,0.004396117,0.022705316,0.147880167,0.147880167,0.000248215,0.000706601,0.000470834,0.000362794,0.011054324,0.001244401,0.000598885,0.001475613,0.000139902,0.001140415,0.002554765,0.002970688,0.003362614,0.003362614,2089.942677,6525.57179,1408.35037,86.46016016,7851.216036,2.851308267,5.334838241,13.40015169,31.8213276,1.338842032,104.8784032,17.18644975,39.91790514,142.9100222,17.18187451,2.023167748,252.0240348,0.08953108,0.196855531,0.246562791,0.801897456,0.034006588,2.087080224,0.371227315
Marion Island,PB1,PB1_1A,9,12.6,13.8,13.2,440.63,28.38,22344.46154,54220.76923,1.322307692,0.000480058,0.002822594,0.001370858,0.000620169,0.067713583,0.001562979,0.005167242,0.00245918,0.00007,0.000173247,0.003209075,0.021530853,0.147634556,0.147634556,0.000283009,0.000514901,0.000570911,0.000374237,0.010146926,0.001045932,0.000847146,0.001113795,0.0000847,0.000328871,0.001845419,0.002559976,0.002370346,0.002370346,1779.04261,4940.432966,1241.462931,55.81310149,8344.923993,2.134905215,5.589422519,11.97926549,24.29654636,1.014046175,94.53614478,15.76503787,18.67994741,75.09458109,20.11169948,0.647431977,165.2294951,0.048462348,0.189481423,0.028750237,0.218668917,0.012776982,0.642845784,0.039412595
Marion Island,PB1,PB1_1A,14,19.4,20.7,20.1,704.72,108.74,21344,55060.5,1.252142857,0.00040817,0.003223077,0.003669565,0.000473039,0.154849363,0.001607065,0.004972327,0.002795339,0.000222654,0.000825217,0.002962292,0.02284944,0.148946779,0.148946779,0.000260684,0.000772272,0.000742051,0.000348553,0.062774049,0.001316714,0.000678075,0.001225842,0.000300374,0.001237239,0.002192898,0.00236619,0.002973005,0.002973005,1462.794157,6131.18343,2277.256134,62.90213663,10691.94331,2.998855814,8.261052616,11.24002965,21.32425029,1.446039186,92.32272965,27.06353779,26.03773599,113.4268935,12.06945751,0.484346452,204.2161173,0.060277002,0.195786947,0.187708495,0.138607627,0.048731521,0.858601386,0.424897543
Marion Island,PB1,PB1_1A,16,22.3,23.5,22.9,810.69,141.22,20499.53846,50354,1.313076923,0.000372247,0.002673064,0.003589407,0.000565431,0.050128211,0.001731732,0.004885611,0.002301612,0.000169674,0.000419203,0.004121289,0.020936416,0.147600634,0.147600634,0.000189113,0.000585368,0.000617214,0.000346707,0.039133758,0.001239641,0.000621278,0.001223474,0.000280614,0.000832922,0.002562634,0.001862495,0.003996293,0.003996293,1354.604703,6943.504909,2862.642661,71.5155,7986.619879,3.571440727,7.700557879,11.60429285,22.50065448,1.729952721,111.3330188,33.63395636,15.44249361,49.29888485,63.2644028,0.75091275,149.3497917,0.072500247,0.206374951,0.204235554,0.389261323,0.020759433,1.213529905,0.605411215
Marion Island,PB1,PB1_1A,17,23.7,24.9,24.3,862.94,157.46,21543,53523.92308,1.347692308,0.000198911,0.002539805,0.0026349,0.000470125,0.103784436,0.001279816,0.005066062,0.002624014,0.000195362,0.000918061,0.00379752,0.024085318,0.147154705,0.147154705,0.000153828,0.000336213,0.00056197,0.000358827,0.09849094,0.001036507,0.000784529,0.001010185,0.000424128,0.001159722,0.002067735,0.002312416,0.004268201,0.004268201,1102.266789,6534.507184,2202.675675,65.84935956,8570.237082,3.434464783,8.044716196,11.43140635,21.58351439,1.406166493,101.3618316,27.17845392,25.35213614,106.5124671,10.57284324,0.388511221,29.99582979,0.054951437,0.135151232,0.166898533,0.250368767,0.015186598,1.267022895,0.10599597
Marion Island,PB1,PB1_1A,22,30.4,31.6,31,1116.79,253.66,22876.84615,54689.61538,1.250769231,0.000254522,0.003598156,0.003181056,0.000789107,0.032898413,0.001218753,0.00550691,0.002913424,0.0000465,0.001020506,0.004865354,0.022264771,0.149119361,0.149119361,0.000209732,0.000594001,0.000701872,0.000414389,0.006526467,0.000926419,0.001159515,0.001173304,6.88E-06,0.001392432,0.001691591,0.002642759,0.003357047,0.003357047,1144.77978,8345.148352,2912.205495,83.23987912,8371.598901,4.068094505,8.92706044,13.55326154,18.08953077,1.945437912,129.978,34.46506593,10.76092993,186.9313231,30.57815769,1.589881691,15.90603791,0.146451402,0.099983077,0.265643926,0.327420507,0.058363137,1.6117272,0.716873371
Marion Island,PB1,PB1_1A,28,38.5,39.8,39.2,1426.52,464.59,21749.42857,56612.21429,1.285,0.000489861,0.009757087,0.019945808,0.002135008,0.190002465,0.002533829,0.005502114,0.003159091,0.000232044,0.000394862,0.017910194,0.023966107,0.158260431,0.158260431,0.000307212,0.001322369,0.002153534,0.000581661,0.033011329,0.000966347,0.000875802,0.001439211,0.000332899,0.000502371,0.003463905,0.002018326,0.003722228,0.003722228,3227.770248,23434.69076,10129.00989,323.9125641,26108.88564,12.9706968,23.03441319,33.18613386,52.60385462,6.18584993,270.9112707,116.7050439,84.89035753,243.720784,111.4191088,1.911084128,754.546795,0.398200392,0.515970855,0.19579819,0.678589725,0.060621329,2.248563547,0.980322369
Marion Island,PB1,PB1_1A,32,44,45.3,44.7,1634.77,606.61,17843.81818,53673.90909,1.360909091,0.000693125,0.023132085,0.056893506,0.005087678,0.604875691,0.007665895,0.007254426,0.005277927,0.001467096,0.002593239,0.056487861,0.033184616,0.188784788,0.188784788,0.000394214,0.004671046,0.014128248,0.001317988,0.159221744,0.002854271,0.001890473,0.001445965,0.001742452,0.001696044,0.019460507,0.004570764,0.008324653,0.008324653,4573.268115,37810.7568,15989.14162,523.7464391,41892.79642,18.97802487,31.2414405,45.7672747,87.38332267,8.593039332,385.7181504,197.5983924,49.39129564,552.0370493,182.2762145,2.67110684,20.94639821,0.02277363,0.149958914,0.32494765,1.389394831,0.140925845,2.892886128,1.244869872
Marion Island,PB1,PB1_1B,39,46.4,47.6,47,1723.12,662.56,18223.53846,54931,1.334615385,0.0007291,0.018951037,0.038568805,0.004529761,0.62171541,0.006516581,0.006842798,0.004436322,0.00158452,0.00139285,0.044473894,0.030248812,0.183735067,0.183735067,0.000425736,0.005174017,0.009941729,0.001361933,0.117430109,0.001799767,0.000988524,0.001142047,0.001690505,0.001558154,0.005408792,0.002770759,0.008714645,0.008714645,4438.860201,35780.25835,14153.99091,517.3790221,41782.67485,22.23236511,41.34347364,44.24220161,77.76789376,8.614199678,341.4057384,176.5003252,27.52093325,347.068506,191.0788772,8.485015963,71.03054724,0.333485477,0.636689494,0.508785319,0.24885726,0.074082117,3.789603697,0.582451073
Marion Island,PB1,PB1_1B,41,49.3,50.5,49.9,1830.5,732.52,16071.90909,66787.09091,1.356363636,0.004391328,0.085605372,0.13961896,0.016052128,2.360095705,0.015105208,0.010532868,0.00624788,0.003597757,0.004636249,0.10825964,0.044736082,0.247630758,0.247630758,0.002953304,0.039615227,0.037315021,0.004989558,0.580471181,0.006387805,0.001611325,0.002711856,0.002281875,0.002679558,0.021469475,0.00555442,0.019098787,0.019098787,8579.334172,60397.75166,19379.59354,1055.296149,74332.03609,35.14007772,47.34327699,50.31560728,103.8651099,16.4500648,511.7163841,243.6359699,108.957544,597.9377414,81.39429288,7.281543428,1122.413745,0.45682101,0.577587979,0.130820579,0.51932555,0.17272568,4.963648926,3.021086026
Marion Island,PB1,PB1_1B,42,50.6,51.8,51.2,1878.53,767.39,15603.69231,65775.23077,1.354615385,0.005143731,0.09785724,0.156246091,0.016448825,2.321283682,0.012166768,0.010556893,0.007902964,0.004922634,0.003715283,0.101455649,0.043855786,0.242483117,0.242483117,0.002126864,0.031033028,0.024121293,0.005502929,0.485304706,0.003292033,0.001622199,0.002398674,0.001944851,0.002951086,0.018109159,0.006861315,0.02124784,0.02124784,6114.128317,51827.23723,18233.81632,880.5487604,65826.87683,32.34773869,72.51241901,51.72438273,95.36897347,11.75398313,440.388663,228.9655343,81.92931945,279.867081,85.69893669,9.157707108,1040.064654,0.931614874,2.313146166,0.45000213,0.429160381,0.049366729,3.258876106,2.518620877
Marion Island,PB1,PB1_1B,44,53.3,54.5,53.9,1980.2,840.41,16945.46154,76043.46154,1.376923077,0.007673942,0.14106766,0.188469092,0.021694334,2.880183091,0.013732797,0.013956505,0.008890511,0.007877637,0.003721164,0.110125563,0.042197982,0.250592846,0.250592846,0.003653398,0.058772347,0.039261552,0.007890749,0.628228477,0.005521715,0.001548431,0.002958212,0.002978501,0.003920162,0.023405524,0.006298202,0.025376638,0.025376638,6085.950991,50668.12079,17231.49344,807.1621441,61529.99604,44.30881777,85.66749658,55.39246919,97.01418486,12.38336299,437.9821679,218.5784771,57.81653441,400.2781543,79.26486983,7.345175512,738.3599524,0.775404311,2.415823403,0.332354815,0.12611844,0.194418799,5.956557484,2.273216162
Marion Island,PB1,PB1_1B,45,54.7,55.8,55.2,2030.05,875.68,16674,77864.16667,1.378333333,0.008176404,0.151289451,0.226942178,0.022872812,3.269144428,0.017114944,0.012077012,0.007125787,0.006978813,0.004421728,0.140951394,0.047603617,0.269503471,0.26950347,0.003472958,0.034456354,0.031752631,0.006267974,0.46320992,0.005713599,0.002275199,0.002264082,0.001773796,0.004606926,0.014906593,0.00476697,0.011653478,0.011653478,5971.77161,52137.26958,17539.18581,795.0788946,62090.22227,46.36802899,110.4083356,54.30724473,99.41379483,11.91461022,460.3240616,220.0644131,83.60480254,1053.172846,261.3338685,3.259823468,341.4962225,0.778982887,1.755492536,0.439888682,0.874841395,0.141783862,3.452430462,1.144334948
Marion Island,PB1,PB1_1B,46,56,57.7,56.8,2091.11,919.82,15703.22222,77928,1.403888889,0.014232972,0.238335236,0.260763571,0.035347571,4.04110672,0.015976785,0.011779019,0.010532864,0.008660045,0.006797671,0.159336529,0.051888542,0.294419522,0.294419522,0.00573206,0.076283241,0.040429956,0.00918664,0.741135987,0.006285768,0.002605232,0.003853429,0.004849601,0.003315825,0.027001294,0.006706148,0.030618416,0.030618416,7275.637169,59688.22795,18368.00203,966.1091978,69022.61633,36.58043093,62.43668675,62.48854446,98.6333706,14.90909256,498.3007666,235.4340181,37.83331328,376.0358361,88.16640976,3.574604032,365.8198666,0.976697506,0.349645446,0.431170957,0.680570257,0.037272731,1.79388276,1.907015547
Marion Island,PB1,PB1_1B,52,64.3,65.4,64.9,2400.08,1270.14,15811.5,71909.25,1.430833333,0.006311345,0.164798736,0.250223426,0.01975095,2.900386581,0.014884619,0.009165494,0.009114993,0.008674907,0.004144314,0.170626368,0.052700833,0.26823745,0.26823745,0.001457473,0.024299199,0.034757022,0.003059589,0.342042271,0.00651135,0.002122301,0.002566994,0.002434819,0.002242643,0.014891166,0.005084286,0.011196424,0.011196424,5582.114343,53503.31048,19759.52586,675.5517271,55145.10882,23.6322384,37.44748852,48.02260133,97.63871281,10.19846496,551.4510882,232.6041937,58.6122006,508.2814496,353.6955128,10.47105177,490.7914685,0.382842262,0.340772146,0.533050875,0.702998732,0.076488487,4.852769576,3.465802486
Marion Island,PB1,PB1_1B,54,66.9,68.1,67.5,2499.09,1410.17,17487.38462,67951.38462,1.383846154,0.002974962,0.073773333,0.15196906,0.011743988,1.690617008,0.011859709,0.007901271,0.006858515,0.003154265,0.00263065,0.102839262,0.043594297,0.22515501,0.22515501,0.001141268,0.018434309,0.01981268,0.002844613,0.25130651,0.004177167,0.00138481,0.002411004,0.002157262,0.002246141,0.018176764,0.003442126,0.013989081,0.013989081,5139.243725,48214.4705,20035.274,622.734525,49708.5435,21.47423775,44.00779775,44.9569015,85.7867325,10.06049975,496.7792725,260.6667525,34.94685733,626.7881165,136.2398632,5.23097001,616.3859394,0.249101158,0.59410527,0.224784508,0.677715187,0.059356949,4.471013453,1.277267087
Marion Island,PB1,PB1_1B,57,70.8,72,71.4,2647.86,1621.81,15893.23077,68179,1.410769231,0.005652599,0.118335298,0.201662591,0.020074881,2.4381701,0.016237851,0.008681603,0.007364931,0.005318432,0.005325363,0.145655318,0.049689116,0.264085902,0.264085902,0.002961349,0.038087828,0.029088556,0.003980446,0.300241265,0.004133764,0.001619815,0.001872602,0.003383307,0.003545326,0.018137388,0.006553799,0.01558686,0.01558686,5962.569172,47830.07389,21583.66777,706.3493503,57544.1121,22.93900739,31.66776459,44.4717921,102.3212025,10.71782217,524.5580637,268.1074548,72.14708698,411.3386354,51.80080265,9.606351164,1058.811663,0.183512059,0.744192468,0.120073839,1.534818038,0.168269808,3.671906446,4.289719276
Marion Island,PB1,PB1_1B,62,77.7,78.9,78.3,2906.71,2007.29,18248.84615,66842.23077,1.417692308,0.002113935,0.049344334,0.119999864,0.008989899,1.395533505,0.01302099,0.007291419,0.006166887,0.003217848,0.002394997,0.079936555,0.038086613,0.210580766,0.210580766,0.001391361,0.018862439,0.031995721,0.002407447,0.288110201,0.002809299,0.001143134,0.002663279,0.001746678,0.00235669,0.013807247,0.004279514,0.011434997,0.011434997,5264.353752,38970.60587,20092.56561,575.5242044,52812.80934,24.17201658,37.3921461,39.51227571,94.45367825,9.441136029,465.9206978,253.3576038,46.32631302,315.6619075,403.8605687,5.755242044,1521.008909,0.40850708,0.602013552,0.375366619,1.322351495,0.167108108,6.103561141,2.888276683
Marion Island,PB1,PB1_1B,64,80.4,81.5,81,3009.64,2163.38,19450.58333,64025.41667,1.3575,0.001000447,0.028868741,0.089803672,0.005465193,0.84328527,0.00628359,0.006510689,0.004380082,0.001660946,0.001279633,0.052669949,0.036630673,0.185739516,0.185739516,0.000712636,0.007088058,0.015527994,0.001139316,0.123251602,0.002403178,0.000877481,0.001566189,0.001474629,0.00163997,0.008932555,0.003688664,0.006266448,0.006266448,3567.259715,32020.30072,17955.59469,456.6288204,43148.48701,17.92500594,31.24334654,43.98661868,83.81316773,6.637758174,386.5194115,239.2040042,71.70192028,467.4963905,197.5115416,10.18282269,1212.472485,0.08962503,0.640488604,0.642204633,1.676263355,0.077661771,6.957349406,5.6212941
