"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","K_sd","Ca","Ca_sd","Ti","Ti_sd","Mn","Mn_sd","Fe","Fe_sd","Co","Co_sd","Ni","Ni_sd","Cu","Cu_sd","Zn","Zn_sd","Rb","Rb_sd","Sr","Sr_sd","Zr","Zr_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","K_ICP_sd_FDV2023","Ca_ICP_sd_FDV2023","Ti_ICP_sd_FDV2023","Mn_ICP_sd_FDV2023","Fe_ICP_sd_FDV2023","Co_ICP_sd_FDV2023","Ni_ICP_sd_FDV2023","Cu_ICP_sd_FDV2023","Zn_ICP_sd_FDV2023","Rb_ICP_sd_FDV2023","Sr_ICP_sd_FDV2023","Zr_ICP_sd_FDV2023","Mo_inc","Mo_coh","Mo_inc_sd","Mo_coh_sd","coh_inc","coh_inc_sd","dry_mass_pc","dry_mass_err"
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,20284.8461538462,53917.7692307692,1.32692307692308,-1.48282074910534,-0.148282074910534,0.936149577678258,0.0936149577678258,-0.690474855001376,-0.0690474855001375,-1.0272058573117,-0.10272058573117,4.08160113119624,0.408160113119624,0.12775936790754,0.012775936790754,0.52405009973966,0.052405009973966,-0.0355656881957653,-0.00355656881957653,-4.20525968765965,-0.420525968765965,-1.20735586059215,-0.120735586059215,1.17343477880714,0.117343477880714,1.80568774253715,0.180568774253715,3.39725675502003,0.611506215903605,4.46928420968178,0.581006947258632,2.28395375098305,0.319753525137627,0.574673439903393,0.0689608127884071,4.61991954902129,0.831585518823833,-3.52840480223643,-0.24698833615655,-2.78284555023356,-1.50273659712612,-1.88346933580061,-0.263685707012085,-1.80196970894089,-0.16217727380468,-2.27474446952592,-0.363959115124147,-0.0106762230081667,-0.000213524460163335,-3.06297761486397,-0.153148880743199,0.169862837751001,0.223464210484089,0.114197687549152,0.0287336719951696,0.230995977451065,-0.176420240111821,-0.139142277511678,-0.0941734667900304,-0.0900984854470443,-0.113737223476296,-0.000533811150408337,-0.153148880743199,35460.0769230769,5710.23076923077,591.289898095464,133.369882811022,0.161036549230769,0.00286787821750823,26.51036789,2.651036789
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,19990.7857142857,51979.6428571429,1.34714285714286,-1.52281293597547,-0.152281293597547,0.887039250946982,0.0887039250946982,-0.625531253234187,-0.0625531253234187,-1.00893852936012,-0.100893852936012,3.6588562469112,0.36588562469112,-0.450845970965221,-0.0450845970965221,0.361631634341294,0.0361631634341294,-0.207694853323472,-0.0207694853323472,-3.48928936261226,-0.348928936261226,-0.600939850096865,-0.0600939850096865,1.26539740571686,0.126539740571686,1.73312821765127,0.173312821765127,3.59876807032004,0.647778252657608,4.61824420260415,0.600371746338539,2.3161944128053,0.324267217792742,0.648016540373846,0.0777619848448615,4.37065565207022,0.786718017372639,-3.57349089279426,-0.250144362495598,-3.38641140242441,-1.82866215730918,-1.82695101685855,-0.255773142360196,-1.86194601149698,-0.167575141034728,-2.23857123925707,-0.358171398281132,0.0557362528292824,0.00111472505658565,-2.72024456817156,-0.136012228408578,0.179938403516002,0.230912210130207,0.115809720640265,0.0324008270186923,0.218532782603511,-0.178674544639713,-0.16932057012122,-0.0913475508429273,-0.0930973005748489,-0.111928561962854,0.00278681264146412,-0.136012228408578,35539,5621.07142857143,1432.43504349976,151.523272792671,0.158320473214286,0.00539907012543843,38.83837476,3.883837476
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,19331.5384615385,49434.8461538462,1.31,-1.35775746808112,-0.135775746808112,0.912644434343981,0.0912644434343982,-0.367928930129552,-0.0367928930129552,-0.577495009030073,-0.0577495009030073,3.50829881388209,0.350829881388209,-0.461109775240521,-0.0461109775240521,0.389380194647678,0.0389380194647679,-0.194762530772051,-0.0194762530772051,-5.27227735370785,-0.527227735370785,-0.0968340853103475,-0.00968340853103476,1.65135127443058,0.165135127443058,1.86649043496719,0.186649043496719,2.97874887524795,0.536174797544631,4.48879789418632,0.583543726244222,2.05942825515696,0.288319955721974,0.106819861085188,0.0128183833302225,5.4783978067488,0.986111605214784,-3.28316534067335,-0.229821573847135,-2.9552150602166,-1.59581613251696,-1.26480808520215,-0.1770731319283,-1.4221567213481,-0.127994104921329,-2.93302844769589,-0.469284551631342,0.234062078011606,0.00468124156023212,-3.48788111530073,-0.174394055765037,0.148937443762397,0.224439894709316,0.102971412757848,0.00534099305425939,0.27391989033744,-0.164158267033668,-0.14776075301083,-0.0632404042601073,-0.0711078360674048,-0.146651422384794,0.0117031039005803,-0.174394055765037,34275.4615384615,5567.15384615385,1602.87635286197,203.948460055413,0.162562439846154,0.00506227187493313,15.22168904,1.522168904
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,16727.7142857143,44950.3571428571,1.34214285714286,-0.864076283715536,-0.0864076283715536,0.906954702970133,0.0906954702970133,-0.250373008416024,-0.0250373008416024,-0.605104317146187,-0.0605104317146187,3.4170348681129,0.34170348681129,-1.21703589444577,-0.121703589444577,-0.344662308716993,-0.0344662308716993,-0.726621778958542,-0.0726621778958542,-2.86825534089483,-0.286825534089483,-0.261131058382578,-0.0261131058382578,1.537650567569,0.1537650567569,1.27561985202443,0.127561985202443,3.3962951378863,0.611333124819534,4.58231157663618,0.595700504962703,2.08567331308338,0.291994263831673,0.480814063112883,0.057697687573546,4.97716138611071,0.895889049499928,-3.46090371208265,-0.242263259845786,-3.17070380367032,-1.71218005398197,-1.65431542622622,-0.231604159671671,-1.8865851311009,-0.169792661799081,-2.39147121283915,-0.382635394054265,0.0884238615505177,0.00176847723101035,-3.04670005246071,-0.152335002623036,0.169814756894315,0.229115578831809,0.104283665654169,0.0240407031556442,0.248858069305536,-0.173045185604133,-0.158535190183516,-0.0827157713113111,-0.0943292565550448,-0.119573560641958,0.00442119307752589,-0.152335002623036,28511.4285714286,5051.71428571429,1798.2595737283,181.324370873105,0.1775461945,0.00721274509635771,22.64753764,2.264753764
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,18842.0769230769,51003,1.31,-1.05332481774834,-0.105332481774834,1.14427890651185,0.114427890651185,0.104371724752557,0.0104371724752557,-0.384358435385612,-0.0384358435385612,4.06835107547889,0.406835107547889,-0.503015979186928,-0.0503015979186928,0.283112257128812,0.0283112257128812,-0.137034085874185,-0.0137034085874185,-6.56644334210224,-0.656644334210224,-0.407347953610311,-0.0407347953610311,1.73503059266955,0.173503059266955,1.71638005736596,0.171638005736596,3.35050775502655,0.603091395904778,4.78486746783471,0.622032770818513,2.23467277143992,0.312854188001589,0.418944111853329,0.0502732934223995,4.50127236594366,0.81022902586986,-3.74683122749566,-0.262278185924696,-2.84443032225275,-1.53599237401648,-1.71427225007869,-0.239998115011016,-1.98483493391307,-0.178635144052176,-2.35462812833505,-0.376740500533608,0.421477763043017,0.00842955526086033,-3.06674537306597,-0.153337268653299,0.167525387751327,0.239243373391736,0.111733638571996,0.0209472055926665,0.225063618297183,-0.187341561374783,-0.142221516112637,-0.0857136125039344,-0.0992417466956535,-0.117731406416753,0.0210738881521508,-0.153337268653299,32059.7692307692,5382.69230769231,1291.96343819824,113.101270708589,0.168199263153846,0.00880844982485949,18.64517078,1.864517078
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,18627,49940.4615384615,1.29692307692308,-0.852718979354568,-0.0852718979354568,1.22334716733399,0.122334716733399,0.184573109738251,0.0184573109738251,-0.32231728872836,-0.032231728872836,3.93012999559455,0.393012999559455,-0.311051679534143,-0.0311051679534143,0.290661295066171,0.0290661295066171,-0.415665647938185,-0.0415665647938185,-6.6505287600022,-0.66505287600022,-0.368693450518513,-0.0368693450518513,1.68652510720221,0.168652510720221,1.6057391311408,0.16057391311408,3.62847946635266,0.653126303943479,4.72175456217983,0.613828093083378,2.41714253969,0.3383999555566,0.630586898021372,0.0756704277625646,4.32700705400485,0.778861269720874,-3.60852345428355,-0.252596641799849,-3.14574442002321,-1.69870198681253,-2.11874496203396,-0.296624294684754,-1.89406101553916,-0.170465491398524,-2.21818807912842,-0.354910092660547,0.251669378003555,0.0050333875600711,-2.99137796724398,-0.149568898362199,0.181423973317633,0.236087728108991,0.1208571269845,0.0315293449010686,0.216350352700243,-0.180426172714178,-0.15728722100116,-0.105937248101698,-0.0947030507769579,-0.110909403956421,0.0125834689001778,-0.149568898362199,31484.4615384615,5340.61538461538,546.395402522236,130.395257110537,0.169681712692308,0.00535736353296923,32.61245875,3.261245875
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,14967.4117647059,49334,1.34235294117647,-1.60754920287971,-0.160754920287971,0.419394950347768,0.0419394950347768,0.339220126570407,0.0339220126570407,-0.392447222475052,-0.0392447222475052,4.43146125288387,0.443146125288387,0.08586701167612,0.008586701167612,-0.496975049094106,-0.0496975049094106,-0.975177076629905,-0.0975177076629905,-2.69538939456591,-0.269538939456591,-1.03920421959218,-0.103920421959218,1.08896256383936,0.108896256383936,0.841836259919354,0.0841836259919354,3.06552226561313,0.551794007810363,4.12144662046521,0.535788060660478,3.25189099367551,0.455264739114571,0.337588888335214,0.0405106666002257,4.81541218730893,0.866774193715608,-3.05090324346936,-0.213563227042855,-2.29159242458031,-1.23745990927337,-2.69253338059978,-0.376954673283969,-1.57338809024046,-0.141604928121642,-4.04320549475842,-0.646912879161347,-0.831130235358584,-0.0166226047071717,-1.10910808639108,-0.0554554043195541,0.153276113280656,0.206072331023261,0.162594549683776,0.0168794444167607,0.240770609365447,-0.152545162173468,-0.114579621229016,-0.134626669029989,-0.0786694045120231,-0.202160274737921,-0.0415565117679292,-0.0554554043195541,20162.6470588235,4087.05882352941,2676.60040772751,397.113565398526,0.203875801529412,0.0122903659962809,32.36277494,3.236277494
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,17856.5333333333,63331.2666666667,1.37933333333333,-1.00899879938446,-0.100899879938446,0.577870817184966,0.0577870817184966,0.559167107271509,0.0559167107271509,-0.652083932220009,-0.0652083932220009,4.6248519794753,0.46248519794753,-0.204152506329774,-0.0204152506329774,-0.496494920609366,-0.0496494920609366,-1.21548521363491,-0.121548521363491,-2.58134090707753,-0.258134090707753,-1.21401137401661,-0.121401137401661,0.933477575157789,0.0933477575157789,0.677200174183102,0.0677200174183102,3.01044579840191,0.541880243712344,3.95616439002135,0.514301370702775,3.49791547271928,0.489708166180699,0.190981720905166,0.0229178065086199,4.73741078774263,0.852733941793674,-3.12368071436122,-0.218657650005285,-2.51924982198318,-1.36039490387092,-2.60414993998564,-0.36458099159799,-1.56969483906176,-0.141272535515558,-3.74609388900974,-0.599375022241558,-0.838485506461336,-0.0167697101292267,-0.991563458927458,-0.0495781729463729,0.150522289920096,0.197808219501067,0.174895773635964,0.00954908604525828,0.236870539387132,-0.156184035718061,-0.125962491099159,-0.130207496999282,-0.078484741953088,-0.187304694450487,-0.0419242753230668,-0.0495781729463729,22545.6666666667,4478.46666666667,3398.15949484143,280.712070753409,0.201586507466667,0.0220913685909312,58.59664427,5.859664427
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,21546.3571428571,63213.7142857143,1.38142857142857,-1.20773917942472,-0.120773917942472,0.337196740884978,0.0337196740884978,0.0979986434031481,0.00979986434031481,-0.856696505337632,-0.0856696505337632,4.70199516392941,0.470199516392941,0.144062997434838,0.0144062997434838,0.255960061408155,0.0255960061408155,-0.539558621595235,-0.0539558621595235,-3.83049180001504,-0.383049180001504,-1.15569274406152,-0.115569274406152,0.582878085224556,0.0582878085224556,1.47008715814906,0.147008715814906,2.96317100487699,0.533370780877859,4.05893269852625,0.527661250808412,3.1454684997268,0.440365589961751,0.0664568120619329,0.00797481744743195,4.9219078124665,0.88594340624397,-3.12463192612846,-0.218724234828992,-2.21315025274688,-1.19510113648332,-2.37051628637278,-0.331872280092189,-1.60877238103523,-0.144789514293171,-3.96006710124648,-0.633610736199438,-0.735081730337529,-0.0147016346067506,-1.14371714979111,-0.0571858574895555,0.14815855024385,0.202946634926312,0.15727342498634,0.00332284060309664,0.246095390623325,-0.156231596306423,-0.110657512637344,-0.118525814318639,-0.0804386190517614,-0.198003355062324,-0.0367540865168765,-0.0571858574895555,34171.8571428571,5453.28571428571,670.888143507471,180.05914779121,0.159645525071429,0.00631906653232497,17.48773645,1.748773645
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,18073.1428571429,50747.7142857143,1.39357142857143,-0.800083585642075,-0.0800083585642075,0.734878233890543,0.0734878233890543,0.621796940660008,0.0621796940660008,-0.795990810488326,-0.0795990810488326,4.01504726062963,0.401504726062963,-0.483433505850583,-0.0483433505850583,-0.146321178172345,-0.0146321178172345,-0.654661446496029,-0.065466144649603,-3.29253744106546,-0.329253744106546,-1.28039304296227,-0.128039304296227,1.02241302009123,0.102241302009123,1.05928555540568,0.105928555540568,3.08862551968154,0.555952593542677,4.27655404613099,0.555952025997029,3.38384890521726,0.473738846730416,0.152019132751393,0.0182422959301672,4.7117658762258,0.848117857720644,-3.09072287466561,-0.216350601226592,-2.33051454427042,-1.25847785390603,-2.51796971580554,-0.352515760212776,-1.58925194956544,-0.14303267546089,-4.25277857596899,-0.680444572155039,-0.80319097579611,-0.0160638195159222,-1.02838484393488,-0.0514192421967439,0.154431275984077,0.21382770230655,0.169192445260863,0.00760095663756966,0.23558829381129,-0.15453614373328,-0.116525727213521,-0.125898485790277,-0.0794625974782722,-0.21263892879845,-0.0401595487898055,-0.0514192421967439,27758.2142857143,5068,4996.42851180985,479.419360348456,0.185652934857143,0.0201604584524328,28.19880436,2.819880436
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,20860.6875,54932.3125,1.32875,-1.33458231447245,-0.133458231447245,0.536440591008446,0.0536440591008446,0.495058119824682,0.0495058119824682,-0.920713795567908,-0.0920713795567908,3.8806836032672,0.38806836032672,-0.886979621915883,-0.0886979621915883,0.193947537075045,0.0193947537075045,-0.404213924267701,-0.0404213924267701,-2.70829789338548,-0.270829789338548,-1.08495707578239,-0.108495707578239,0.719541419223094,0.0719541419223094,1.51407335499336,0.151407335499336,3.06479246081708,0.551662642947075,4.03811139333738,0.524954481133859,3.08537291593289,0.431952208230605,-0.0329384521102281,-0.00395261425322737,4.51569015228227,0.812824227410809,-3.30480663852024,-0.231336464696417,-2.34722736872628,-1.26750277911219,-2.00352617009061,-0.280493663812685,-1.59907171196901,-0.143916454077211,-3.51628593290206,-0.562605749264329,-0.663863042563075,-0.0132772608512615,-1.23624760548812,-0.061812380274406,0.153239623040854,0.201905569666869,0.154268645796645,-0.0016469226055114,0.225784507614114,-0.165240331926012,-0.117361368436314,-0.10017630850453,-0.0799535855984505,-0.175814296645103,-0.0331931521281537,-0.061812380274406,35799.1875,5683.0625,4346.57175589759,412.528862626605,0.1600421338125,0.0133615973286676,19.1429554,1.91429554
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,21094.1333333333,53044.6,1.298,-1.90607316271833,-0.190607316271833,0.119988490181004,0.0119988490181004,0.055740034310154,0.0055740034310154,-1.1006586802873,-0.11006586802873,3.59505033140426,0.359505033140426,-0.448149145459181,-0.0448149145459182,0.448596990342003,0.0448596990342003,-0.264804047122436,-0.0264804047122436,-2.67816354561839,-0.267816354561839,-0.48252753096731,-0.048252753096731,0.793137201814741,0.0793137201814741,1.86786306412078,0.186786306412078,3.10109312722356,0.558196762900241,4.06644417711947,0.528637743025532,3.29812860528242,0.461738004739538,-0.0301917601707071,-0.00362301122048485,4.41261711373418,0.794271080472152,-3.35191297259256,-0.234633908081479,-2.40522799096596,-1.29882311512162,-2.40995790397159,-0.337394106556022,-1.42372463050638,-0.128135216745574,-3.70715179135536,-0.593144286616858,-0.591015150645078,-0.0118203030129016,-0.959100823152003,-0.0479550411576001,0.155054656361178,0.203322208855974,0.164906430264121,-0.00150958800853536,0.220630855686709,-0.167595648629628,-0.120261399548298,-0.120497895198579,-0.0711862315253188,-0.185357589567768,-0.0295507575322539,-0.0479550411576001,37836.9333333333,5968.2,1429.23198490191,208.739140008357,0.157802914266667,0.00430957165735743,19.77031081,1.977031081
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,23650.5333333333,61225.3333333333,1.33533333333333,-2.3615489461266,-0.23615489461266,0.392727972470849,0.039272797247085,-0.257414791856385,-0.0257414791856385,-0.858188652285314,-0.0858188652285314,4.33615413397453,0.433615413397453,-0.167195871122396,-0.0167195871122396,0.792839969175364,0.0792839969175364,0.0612534931696391,0.00612534931696391,-3.2305867931502,-0.32305867931502,-0.986609127109626,-0.0986609127109626,0.13352093636763,0.013352093636763,2.14504767649251,0.214504767649251,2.57816167806892,0.464069102052406,3.96969216864866,0.516059981924326,2.27658167329825,0.318721434261755,-0.433083900458279,-0.0519700680549935,4.75005648647564,0.855010167565615,-3.09617522957328,-0.216732266070129,-1.53585126661445,-0.829359683971801,-2.35569346780063,-0.329797085492088,-1.09171011558394,-0.0982539104025547,-3.75841398538625,-0.6013462376618,-0.205845362298846,-0.00411690724597691,-1.0977186787758,-0.0548859339387899,0.128908083903446,0.198484608432433,0.113829083664913,-0.021654195022914,0.237502824323782,-0.154808761478664,-0.0767925633307224,-0.117784673390032,-0.054585505779197,-0.187920699269312,-0.0102922681149423,-0.0548859339387899,42160.4,6328.66666666667,1503.8707581248,213.713983320387,0.1501756108,0.00429598407288064,15.96344101,1.596344101
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,21313.25,55199.625,1.315625,-1.89597746569971,-0.189597746569971,0.422049741409497,0.0422049741409497,0.686768692352829,0.0686768692352829,-0.738607018809533,-0.0738607018809533,4.10091182212784,0.410091182212785,0.211524876443537,0.0211524876443537,0.408047512352319,0.0408047512352319,-0.287116088306086,-0.0287116088306086,-5.03725204454436,-0.503725204454436,-0.907969430960982,-0.0907969430960982,1.21413789797036,0.121413789797036,1.8234815056643,0.18234815056643,3.15545879049054,0.567982582288297,4.25938344509466,0.553719847862305,3.46000496422137,0.484400694990992,-0.01316940190046,-0.0015803282280552,4.43362441010665,0.798052393819197,-3.43196518733426,-0.240237563113398,-2.5732101951316,-1.38953350537107,-2.28158728452907,-0.31942221983407,-1.58440631684234,-0.142596568515811,-3.99555104808437,-0.639288167693499,-0.636338120811149,-0.012726762416223,-0.792244055279952,-0.0396122027639976,0.157772939524527,0.212969172254733,0.173000248211069,-0.000658470095023,0.221681220505332,-0.171598259366713,-0.12866050975658,-0.114079364226453,-0.0792203158421172,-0.199777552404219,-0.0318169060405574,-0.0396122027639976,36190,5810.9375,2959.50288618432,340.313085016332,0.160899842625,0.00513952988573625,31.65256708,3.165256708
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,22599.8,56713.0666666667,1.3,-2.5917884710921,-0.25917884710921,0.170140963687013,0.0170140963687013,0.027300401151404,0.0027300401151404,-0.888665074580677,-0.0888665074580677,4.20087657196337,0.420087657196337,-0.0316584000665125,-0.00316584000665126,0.860746846818286,0.0860746846818286,0.232986004318254,0.0232986004318254,-3.62140788827326,-0.362140788827326,-1.25819817346278,-0.125819817346278,0.686703063450453,0.0686703063450453,2.21296415608654,0.221296415608654,2.87976522818956,0.51835774107412,3.83419346924168,0.498445151001418,2.84341909971373,0.398078673959922,-0.566756602278753,-0.0680107922734503,4.52246248620161,0.81404324751629,-3.08030305950835,-0.215621214165584,-2.08450582048167,-1.1256331430601,-1.8767742588832,-0.262748396243648,-1.43545750039201,-0.129191175035281,-3.51272455965653,-0.562035929545044,-0.641962861835026,-0.0128392572367005,-0.881355620311046,-0.0440677810155523,0.143988261409478,0.191709673462084,0.142170954985686,-0.0283378301139376,0.226123124310081,-0.154015152975417,-0.104225291024084,-0.0938387129441601,-0.0717728750196003,-0.175636227982826,-0.0320981430917513,-0.0440677810155523,39933.7333333333,6159,953.272219153335,174.082492760514,0.154267967,0.00427609609282431,18.16693615,1.816693615
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,16717.4666666667,50758.2666666667,1.342,-1.28355231151362,-0.128355231151362,0.685958065096262,0.0685958065096262,0.824978496711697,0.0824978496711697,-0.858294375179337,-0.0858294375179337,3.99364018964877,0.399364018964877,-0.603610378492877,-0.0603610378492877,-0.525117265457316,-0.0525117265457316,-1.00301715682528,-0.100301715682528,-2.17139109647965,-0.217139109647965,-1.08254093536817,-0.108254093536817,1.23326114815164,0.123326114815164,0.789685619707892,0.0789685619707892,3.38949129623549,0.610108433322387,4.16219030874498,0.541084740136847,3.41799088359356,0.478518723703099,-0.0117825648986587,-0.00141390778783904,4.38350115444047,0.789030207799285,-3.10786139289343,-0.21755029750254,-2.37300264445791,-1.28142142800727,-2.41013124840174,-0.337418374776243,-1.50774677189789,-0.13569720947081,-4.07137724590554,-0.651420359344886,-0.902670523640501,-0.01805341047281,-0.968601250918828,-0.0484300625459414,0.169474564811774,0.208109515437249,0.170899544179678,-0.000589128244932935,0.219175057722024,-0.155393069644672,-0.118650132222895,-0.120506562420087,-0.0753873385948943,-0.203568862295277,-0.0451335261820251,-0.0484300625459414,23130.7333333333,4665.06666666667,3777.32024185451,365.484701002199,0.204718977266667,0.0221467138096942,42.20795768,4.220795768
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.192857142857,16771.3571428571,52420.3571428571,1.32714285714286,-1.1935156619246,-0.11935156619246,0.729218985518323,0.0729218985518323,0.96716070794504,0.096716070794504,-0.856395267130105,-0.0856395267130105,4.07863012446683,0.407863012446683,-0.668867702707079,-0.0668867702707079,-0.535784037871549,-0.0535784037871549,-1.12907169896401,-0.112907169896401,-2.28009773031616,-0.228009773031616,-1.11289125450805,-0.111289125450805,1.17429323172153,0.117429323172153,0.82732030376984,0.082732030376984,3.07159055953544,0.552886300716379,4.13755970268604,0.537882761349185,3.40343813870372,0.47648133941852,-0.13063704866819,-0.0156764458401829,4.50288913921168,0.810520045058102,-3.13214520371336,-0.219250164259935,-2.19348400922486,-1.18448136498142,-2.15420720085252,-0.301589008119353,-1.39180085387924,-0.125262076849132,-4.33798298463478,-0.694077277541565,-0.842211664788778,-0.0168442332957756,-0.933008574375153,-0.0466504287187576,0.153579527976772,0.206877985134302,0.170171906935186,-0.00653185243340952,0.225144456960584,-0.156607260185668,-0.109674200461243,-0.107710360042626,-0.069590042693962,-0.216899149231739,-0.0421105832394389,-0.0466504287187576,23955,4661.78571428571,2201.81428686576,287.885975978051,0.195298392071429,0.0107338283324855,30.87167578,3.087167578
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.413333333333,17734.8666666667,51774.8666666667,1.346,-1.72663549566935,-0.172663549566935,0.548891273782606,0.0548891273782606,0.73798500446097,0.073798500446097,-0.862777919243126,-0.0862777919243126,4.15915182698388,0.415915182698388,-0.328863246704772,-0.0328863246704772,-0.280141015010482,-0.0280141015010482,-0.783858807193416,-0.0783858807193416,-2.43871987724904,-0.243871987724904,-1.28573081770286,-0.128573081770286,1.23847391767066,0.123847391767066,1.02222515587494,0.102222515587494,3.53374791354512,0.636074624438122,4.1555612375301,0.540222960878913,3.41974211894606,0.478763896652448,0.087058373513698,0.0104470048216438,4.4672882325045,0.804111881850809,-3.12721076704203,-0.218904753692942,-2.36002361254821,-1.27441275077603,-2.30116536261147,-0.322163150765606,-1.42837050410524,-0.128553345369471,-4.45300569962765,-0.712480911940424,-0.960682895075858,-0.0192136579015172,-1.03293903502901,-0.0516469517514505,0.176687395677256,0.207778061876505,0.170987105947303,0.0043529186756849,0.223364411625225,-0.156360538352102,-0.11800118062741,-0.115058268130574,-0.0714185252052619,-0.222650284981383,-0.0480341447537929,-0.0516469517514505,25354.3333333333,4805.86666666667,2464.78760796563,306.592765422676,0.190547722666667,0.0147738967690549,45.92488524,4.592488524
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,772.55,15955.7857142857,48824.7857142857,1.31857142857143,-1.33617065144766,-0.133617065144766,0.525337715275069,0.0525337715275069,0.771278396052282,0.0771278396052282,-0.898206375946542,-0.0898206375946543,4.16086218339774,0.416086218339774,-0.339329140481916,-0.0339329140481916,-0.446867455780096,-0.0446867455780096,-0.788784351949539,-0.0788784351949539,-3.00648346726627,-0.300648346726627,-0.940429006368893,-0.0940429006368893,1.32004170297212,0.132004170297212,0.978750451543709,0.0978750451543709,3.15990406476705,0.56878273165807,4.13821541338385,0.5379680037399,3.39518452842468,0.475325833979456,0.0511971686447241,0.0061436602373669,4.44033611543377,0.799260500778078,-2.96993951394437,-0.207895765976106,-2.13514145535904,-1.15297638589388,-2.40878477289655,-0.337229868205516,-1.40094600841771,-0.126085140757594,-4.34548617638229,-0.695277788221166,-0.900235722660281,-0.0180047144532056,-1.02430364099384,-0.0512151820496919,0.157995203238353,0.206910770669192,0.169759226421234,0.00255985843223621,0.222016805771688,-0.148496975697218,-0.106757072767952,-0.120439238644827,-0.0700473004208855,-0.217274308819114,-0.0450117861330141,-0.0512151820496919,22037.2857142857,4461.57142857143,1741.73544880569,187.559514364298,0.2031916305,0.012095968273224,37.28461474,3.728461474
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,888.225,15616.0833333333,49393.8333333333,1.42166666666667,-1.40358616974239,-0.140358616974239,0.515371548713162,0.0515371548713162,0.666477117676992,0.0666477117676992,-0.77411208404359,-0.077411208404359,4.10676565091811,0.410676565091811,0.00835062199083492,0.000835062199083492,-0.523438640336901,-0.0523438640336901,-0.941323463241096,-0.0941323463241096,-2.86166021325641,-0.286166021325641,-0.821346365800443,-0.0821346365800443,1.24562353133688,0.124562353133688,0.782878465784852,0.0782878465784852,3.07063767534821,0.552714781562677,4.13203077739108,0.537164001060841,3.44853782930146,0.482795296102205,0.122963605286968,0.0147556326344361,4.49494560309276,0.809090208556696,-3.05211879558917,-0.213648315691242,-2.27565116580441,-1.22885162953438,-2.41098513409386,-0.337537918773141,-1.38789079900368,-0.124910171910331,-4.2946716293321,-0.687147460693136,-0.834237621510502,-0.01668475243021,-1.01356034508677,-0.0506780172543385,0.15353188376741,0.206601538869554,0.172426891465073,0.00614818026434838,0.224747280154638,-0.152605939779458,-0.11378255829022,-0.120549256704693,-0.0693945399501839,-0.214733581466605,-0.0417118810755251,-0.0506780172543385,20472.4166666667,4455,1778.47321948469,287.757473641196,0.218104391583333,0.00928985768977189,54.98885363,5.498885363
