"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,18842.0769230769,51003,1.31,45.0769230769231,405.846153846154,143.461538461538,88,7555.61538461538,78.1538461538462,171.538461538462,112.692307692308,0.181818181818182,86,732.692307692308,719.153846153846,32059.7692307692,5382.69230769231,0.168199263153846,14.6598177481937,65.3730909904146,38.0670797947855,23.7767393335027,1697.09303115953,67.0868170778807,41.0743540923356,27.2683718355919,0.603022689155525,52.8961246217528,134.075466694063,94.1265514735757,1291.96343819824,113.101270708589,0.00880844982485949,3450.956197,14483.51439,1130.676773,183.982931,10907.12191,2.854988022,7.039017163,21.79382396,16.6275996,11.48762934,184.4496706,5.635881127,18.64517078,49.34867362,260.703259,9.723820245,2.244591758,205.0538919,0.043966816,0.173863724,0.366136243,0.310936112,0.079264642,0.996028221,0.071012102,1.864517078
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,18627,49940.4615384615,1.29692307692308,59.9230769230769,477.769230769231,169.076923076923,101.846153846154,7157.46153846154,103,188,92.7692307692308,0.181818181818182,97.2307692307692,759.230769230769,700.307692307692,31484.4615384615,5340.61538461538,0.169681712692308,21.5269657966527,48.1354925291685,91.0654174558611,27.8563163209775,736.878734413451,32.1065933000269,38.8501394248892,25.0304942225606,0.603022689155525,58.3425999965632,140.541899948114,85.5164551566779,546.395402522236,130.395257110537,0.00535736353296923,6847.805483,20434.06435,2039.268789,341.6514086,13769.49752,4.926755175,7.826063409,21.85564158,27.36166731,19.78681817,233.8952637,9.132377618,32.61245875,156.129965,433.2021643,17.53771158,8.404624652,214.8041612,0.130066337,0.230086264,0.240412057,0.601956681,0.316589091,1.450150635,0.043835413,3.261245875
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,21128.75,48795.75,1.3875,41,153,27.5,719.5,2054.5,76.25,187,62,47,115.5,471.25,623.5,36172,5541.5,0.15329975375,11.4891252930761,48.5455112926691,14.8436293854749,410.872648558326,636.510539320966,54.7501902584213,36.9864840178139,58.2980845883179,31.6227766016838,92.1466222929522,123.429804612446,202.771628521678,2850.28875730162,382.222012273844,0.00223801385347654,6749.372655,20764.4876,8034.582758,614.0518172,32678.58936,16.33205694,26.27212126,24.69368632,74.45665889,4.612179656,138.036883,93.81158408,25.94707768,1924.888147,191.5470843,86.27648623,4.3370591,69.15812421,0.063835773,0.174368454,0.086063133,0.998541864,0.039321744,6.40274082,8.921202081,2.594707768
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,14967.4117647059,49334,1.34235294117647,48.8823529411765,371.058823529412,342.470588235294,164.764705882353,20505.0588235294,265.823529411765,148.411764705882,92,16.4705882352941,86.2941176470588,724.823529411765,566.117647058824,20162.6470588235,4087.05882352941,0.203875801529412,41.3020616206703,168.25073201484,157.81995978292,90.9172215615424,5465.0915759778,60.7774992226951,36.6998958164894,37.4916657405349,22.0060152204426,45.4116789849846,137.04480804381,120.661656271235,2676.60040772751,397.113565398526,0.0122903659962809,8470.459825,24349.44729,10205.77283,553.5802331,48738.7654,18.68861595,39.93389191,26.74331214,81.89432683,6.928285046,172.0332159,130.2830932,32.36277494,2421.09846,711.6515767,252.6865249,15.06148595,1007.282625,0.079848366,0.141991361,0.313205083,1.376284175,0.072325223,8.636659734,7.874920915,3.236277494
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,17856.5333333333,63331.2666666667,1.37933333333333,111.133333333333,543.266666666667,533.2,158.8,31088.1333333333,248.533333333333,185.533333333333,90.4,23.0666666666667,90.5333333333333,775.266666666667,600,22545.6666666667,4478.46666666667,0.201586507466667,45.2987963679053,257.69208277285,252.820715697338,60.94400240033,7546.5754093843,92.1829443991416,31.9035749601529,43.1820068348579,24.7832508725051,69.7750125829611,271.1176514954,110.691334026524,3398.15949484143,280.712070753409,0.0220913685909312,7270.581826,18719.29689,11837.89698,433.6021987,40886.55616,15.75984242,28.84382633,26.49605516,74.54857758,8.457485532,154.8814977,132.8980564,58.59664427,2083.787413,285.4615205,130.380681,7.251617097,685.9688045,0.167762212,0.280654365,0.302346615,0.647526893,0.069317299,4.521959852,7.845461046,5.859664427
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,21546.3571428571,63213.7142857143,1.38142857142857,52.1428571428571,244.428571428571,192.428571428571,74.0714285714286,19220.2857142857,201.5,225.357142857143,101.714285714286,3.78571428571429,54.9285714285714,312.5,758.857142857143,34171.8571428571,5453.28571428571,0.159645525071429,45.3615512264553,100.190368250196,82.7579550307952,28.5992584242596,7409.84498362271,97.1396694693542,22.7684232853551,51.9961959724401,7.76757136015916,51.7530590485154,78.2832627754441,100.097534852345,670.888143507471,180.05914779121,0.00631906653232497,2638.458059,7892.84278,3166.073488,145.6542648,18707.63044,5.990333136,14.90398608,12.73383553,27.27598299,2.597921886,65.34606485,43.42615035,17.48773645,863.5155109,163.3355729,44.73377847,1.71335692,91.41985794,0.045056322,0.05400101,0.0819318,0.458474537,0.063207346,2.211412383,1.823579953,1.748773645
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,18073.1428571429,50747.7142857143,1.39357142857143,104.5,485,433.142857142857,104.928571428571,12891.4285714286,143.428571428571,200.928571428571,120.857142857143,8.64285714285714,64.6428571428571,646.571428571429,670.857142857143,27758.2142857143,5068,0.185652934857143,100.293990923607,249.88181821998,239.112093810818,40.1793369890435,3830.01324991252,71.6752443967976,36.1396102437676,50.8585627657075,13.8097353779423,69.9621954430305,243.789226204086,118.84693267642,4996.42851180985,479.419360348456,0.0201604584524328,7029.037339,23057.20465,9442.994519,372.8583737,35630.07615,14.56260068,31.14535059,25.82156005,65.36111894,4.555799076,143.4502871,114.5251759,28.19880436,1907.985918,434.2114875,253.226675,8.19883524,399.9479647,0.081466026,0.089369364,0.18436126,0.643115219,0.017626227,5.236474934,6.949966381,2.819880436
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,20860.6875,54932.3125,1.32875,49.375,320.6875,307.6875,74.6875,9088,77.25,227.6875,125.1875,12.5,63.375,385.125,852.4375,35799.1875,5683.0625,0.1600421338125,59.0354413325871,347.554258354001,290.954227499791,40.7098984687181,5483.48634842226,56.5113557909677,27.9826583202287,45.2006176211491,31.6333157709821,61.5130067546694,258.408945923575,111.077131609826,4346.57175589759,412.528862626605,0.0133615973286676,3048.627916,8068.846686,3112.020149,137.6502423,13008.32214,5.221829427,13.60485991,19.18499137,28.74841778,4.22647584,73.24363877,41.3224873,19.1429554,1029.760485,203.0553031,70.38593935,3.767816255,299.9003674,0.034339306,0.037998077,0.141255927,0.45941447,0.084413495,2.496659877,1.733822103,1.91429554
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,21094.1333333333,53044.6,1.298,20.2,153.2,143.666666666667,45.2,4948.33333333333,86.8,212.8,104.266666666667,9.33333333333333,83.8666666666667,300.333333333333,879.733333333333,37836.9333333333,5968.2,0.157802914266667,8.92988561756852,39.8787447860923,63.9203373255298,18.7090505218349,1018.37781837213,49.8744137094076,28.0972799903682,52.5743917384373,18.9949868073006,71.5340744647179,109.933529700365,95.804463560396,1429.23198490191,208.739140008357,0.00430957165735743,2675.023484,7023.833905,3257.609478,116.7959682,9929.222192,4.215243411,10.86332373,10.81206248,28.98839799,2.954910964,66.66000584,46.13258291,19.77031081,971.5768425,194.9295095,97.329283,2.858430699,271.9387073,0.073672112,0.083331033,0.068603587,0.171941507,0.027519532,1.215205903,1.848216072,1.977031081
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,23650.5333333333,61225.3333333333,1.33533333333333,10.3333333333333,162.333333333333,84.7333333333333,46.4666666666667,8375.6,92.7333333333333,242.2,116.533333333333,4.33333333333333,40.8666666666667,125.266666666667,936.333333333333,42160.4,6328.66666666667,0.1501756108,8.68222047525588,78.8440292754052,40.1078308468321,18.3803725543879,3817.86628516879,61.3787616440115,34.9697828744434,41.7507342393378,10.9261590863831,52.5735765606731,87.9402935979591,122.278760371927,1503.8707581248,213.713983320387,0.00429598407288064,458.1692768,1842.298409,338.8842864,22.55582026,4020.387316,1.572869736,7.487431173,3.298222114,11.6740324,0.811121884,28.31046928,11.60409855,15.96344101,273.1267857,30.56479527,6.962616026,0.666533592,67.74261464,0.017783884,0.034151641,0.016411823,0.10489905,0.025344872,0.190321941,0.079953569,1.596344101
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,21313.25,55199.625,1.315625,21.6875,220.25,287,69,8722.1875,178.4375,217.1875,108.375,0.9375,58.25,486.3125,894.4375,36190,5810.9375,0.160899842625,17.0439383164025,74.4217710082204,110.032722405655,20.1791972090071,1065.4582249749,64.8361717459218,30.770589312957,48.6646689087679,2.56823545130374,56.4192638496226,136.078760894809,63.2381411807779,2959.50288618432,340.313085016332,0.00513952988573625,5071.624524,15295.91562,6877.170886,213.3189091,18207.37633,6.986589224,16.48989021,22.07333655,44.32511103,3.976518253,114.3906738,97.8771987,31.65256708,1576.918734,236.5896523,109.8412701,2.983821266,174.7467358,0.042150715,0.0599718,0.101494601,0.350471561,0.100787663,3.793152987,4.502392108,3.165256708
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,22599.8,56713.0666666667,1.3,7.46666666666667,118.2,102.466666666667,41,6654.93333333333,96.6,235.8,125.866666666667,2.66666666666667,28.3333333333333,198.133333333333,911.6,39933.7333333333,6159,0.154267967,8.45041559981069,28.5236743776113,33.689478363147,13.2611139372657,1094.21344657551,62.8806125015607,32.9874434985712,43.9884183891732,10.3279555898864,51.4346557247524,115.089323488117,124.116189803863,953.272219153335,174.082492760514,0.00427609609282431,2197.636489,5707.668952,2119.195067,70.00844714,11359.78762,5.66932153,15.34618164,18.88934963,29.368275,3.67902566,64.93648567,51.11187666,18.16693615,660.9589888,140.4932862,42.49584384,1.304675757,111.3855993,0.032214672,0.095693995,0.052728105,0.129787204,0.046467408,2.106412572,2.214402619,1.816693615
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,16717.4666666667,50758.2666666667,1.342,88.9333333333333,637.4,732.466666666667,136.066666666667,17414.8666666667,175.533333333333,189.866666666667,117.733333333333,36.6,108.733333333333,1101.8,707.066666666667,23130.7333333333,4665.06666666667,0.204718977266667,86.8146355885973,313.138673069023,385.080857310081,58.4532373130946,4863.54937801406,53.3758461514284,24.6369834269732,51.955292136147,43.0328777962684,70.3800566989853,374.949558512304,73.217354174956,3777.32024185451,365.484701002199,0.0221467138096942,12528.03678,27130.75859,12890.21714,417.5692893,33851.35179,18.88507004,39.37891077,37.94363653,93.54908632,7.20558062,171.3250337,160.3937624,42.20795768,3444.206884,382.1862963,60.8506047,3.445464021,363.6703835,0.046887685,0.297328055,0.232560971,0.215122776,0.087693813,4.492499717,6.916091616,4.220795768
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.192857142857,16771.3571428571,52420.3571428571,1.32714285714286,94.4285714285714,645.857142857143,819.357142857143,132.285714285714,18397.8571428571,159.571428571429,182.285714285714,100.714285714286,31.8571428571429,102.357142857143,1007.92857142857,712.428571428571,23955,4661.78571428571,0.195298392071429,64.4177642552763,209.719173820926,292.027292492396,40.2309268166602,3910.22432677644,65.3072198691153,30.5675256828816,36.139534225913,52.2050058649804,75.2581272307896,199.567403028772,91.4344778311974,2201.81428686576,287.885975978051,0.0107338283324855,3483.960682,10116.20827,4855.040059,141.6979167,14577.34124,7.044092268,18.00861913,18.73001453,40.14643479,2.109290233,69.55534929,63.51816441,30.87167578,1094.011884,157.5389463,57.8341097,2.177054306,114.825693,0.065492235,0.119944376,0.085063108,0.370308521,0.016655159,1.920119418,2.858527259,3.087167578
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.413333333333,17734.8666666667,51774.8666666667,1.346,46.2,449.666666666667,543.266666666667,109.6,16626.7333333333,186.933333333333,196.266666666667,118.6,22.6666666666667,71.8,896.133333333333,721.866666666667,25354.3333333333,4805.86666666667,0.190547722666667,22.7759271412353,106.986425485177,132.246234981064,32.0553093440518,2634.83353951486,59.2964304715441,30.4172570066652,60.516585684068,27.7480158020782,79.2961897841612,151.941185363034,112.066221919176,2464.78760796563,306.592765422676,0.0147738967690549,11659.94441,21714.33708,10403.61788,371.3797605,29657.04588,14.92378146,32.14134367,34.08990898,81.59730828,3.963633199,130.2536735,121.174026,45.92488524,3267.30311,194.8718454,155.4234859,1.61738766,109.2912388,0.147042894,0.246042698,0.311441985,0.230844804,0.075817522,4.448161977,5.750805569,4.592488524
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,772.55,15955.7857142857,48824.7857142857,1.31857142857143,71.3571428571429,459.071428571429,587.071428571429,110.571428571429,17408.7857142857,193.357142857143,173.642857142857,123.357142857143,13.4285714285714,106,1016.28571428571,722.428571428571,22037.2857142857,4461.57142857143,0.2031916305,33.9289010972995,148.319024292344,209.005507577677,30.1118792958074,4565.24363118639,82.818250629693,28.1796629964485,42.3712659218978,25.000659331965,64.4037743757783,191.068424542473,68.7992780437459,1741.73544880569,187.559514364298,0.012095968273224,7647.184074,20341.20911,9675.703494,341.5130418,27516.05179,16.64731905,38.36122731,29.17767688,79.93730908,4.206801091,131.8879867,116.499276,37.28461474,2267.931752,405.8746354,40.69163139,3.285768212,192.625989,0.147532673,0.176175431,0.034558641,0.565674037,0.021598758,3.844581339,5.014326643,3.728461474
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,799.733333333333,16688.2,50340.7333333333,1.35533333333333,44.2,415,478.8,109.8,16520.4,233.2,186.666666666667,140.8,21.6,112,937.333333333333,715.133333333333,24122.2,4729.86666666667,0.1990067366,33.6795826238136,154.279431088991,129.065985338619,44.0749361882692,2635.31653831999,64.435127952738,36.7980330737288,36.3930919661567,29.2032287843069,66.5013426287663,217.162765378107,128.409983293838,4143.11501512708,428.415163574951,0.0192180486859355,5002.720293,12514.93162,8232.043472,241.2793604,18335.53114,10.18252838,22.13806966,20.22360626,53.3476494,1.945757248,87.98899619,91.14020217,54.6526961,1430.900738,348.3525975,175.7847238,5.105480906,296.2920325,0.107644663,0.261153416,0.217514945,0.456586235,0.05221292,2.926433788,3.600436192,5.46526961
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,888.225,15616.0833333333,49393.8333333333,1.42166666666667,77,524.666666666667,610.25,144.5,19037.3333333333,316,185.666666666667,122.25,17.9166666666667,137.833333333333,1089,685.583333333333,20472.4166666667,4455,0.218104391583333,54.6941911491023,226.431339516312,259.223709984603,34.1294327790279,3587.52906439499,95.4329845779464,34.9709836431533,31.0487153884461,26.520860857183,46.9135245731845,101.282682716157,94.5645122109609,1778.47321948469,287.757473641196,0.00928985768977189,9110.578774,26333.16952,13294.3136,477.955413,37854.28444,19.97407233,43.41924078,37.92341421,105.4949459,5.765444277,183.5186364,153.3915035,54.98885363,2763.677538,223.1480952,138.4755692,3.028332467,235.7764508,0.056478506,0.469946319,0.429757144,0.961084227,0.078340462,7.306522756,7.789540979,5.498885363
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,1089.45333333333,17542.0666666667,52529.0666666667,1.40733333333333,54.2666666666667,416.133333333333,529.466666666667,127.466666666667,17317.9333333333,233.333333333333,185.4,146.333333333333,42.1333333333333,81.3333333333333,924.066666666667,761,24853.1333333333,4822.2,0.194959698466667,28.5268461695462,118.317289321472,147.271307780022,35.3166627339938,2596.03170976305,39.4871890014736,40.3976661277781,61.4092439140496,40.259633570589,63.8264014637323,206.406141473783,103.101198551991,2421.37985651236,265.281036961613,0.0115298927532115,9163.233327,20694.032,10841.15992,375.4268958,31170.92403,19.40135717,37.71061641,31.57899132,88.37360202,2.362468842,127.4096231,135.8916128,40.20040958,2655.178009,39.14844249,130.6451559,6.296867091,513.3314228,0.312621445,0.920295627,0.217195633,2.113767288,0.050752787,2.739950494,5.21794709,4.020040958
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,1213.32142857143,15258.5,51210.8571428571,1.39,84.0714285714286,590.785714285714,774,163.928571428571,22231.7857142857,275.571428571429,184.642857142857,131.285714285714,27.4285714285714,129.357142857143,1241.35714285714,677.071428571429,18871.4285714286,4335.5,0.231535365142857,47.7967882501844,163.743316280005,288.120701202705,29.0608493859517,3933.3633128087,78.7270985363747,26.0313631631513,45.2657598079278,28.1799554667833,91.6981730737038,184.949309954774,79.9773663037182,2082.37289627023,231.496386414728,0.0197150725475098,12647.00276,27857.81305,11278.11655,457.3151082,33869.91213,16.69197316,33.88638281,33.08146631,81.69604829,14.53891486,171.3204442,150.100816,52.07309242,3438.356828,654.0277488,175.8665955,6.7296966,564.3448783,0.148497839,0.331823463,0.222861529,0.669962803,0.264350315,6.260687092,6.648722512,5.207309242
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,1808.84285714286,20697.5,57365.5,1.32714285714286,27.2857142857143,227.571428571429,318.285714285714,79,12460.3571428571,165.5,209.214285714286,144.857142857143,10.5,39,286.285714285714,939.571428571429,34586.5714285714,5638.64285714286,0.163122270928571,14.1553391472485,31.845092088262,43.2727104827913,24.5356882927706,1835.18360461218,50.7387729150309,32.4326012890367,24.7692648965706,22.1246468898376,47.3026263704085,136.058487746675,93.5280412790437,1183.5060504402,130.262815488155,0.00391810276153579,3713.686646,7587.711479,3746.441884,143.4324445,12808.45152,6.554846441,13.83972022,14.52619027,30.18599746,7.56864323,76.14964032,105.1968675,21.37694093,1197.639786,189.2791492,59.23831837,2.745857023,155.8409567,0.087370293,0.185515164,0.072743303,0.312888828,0.254801003,1.933172921,4.11158064,2.137694093
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,2110.62666666667,18806.4666666667,52188.2,1.29533333333333,83,217.866666666667,268.333333333333,131.066666666667,10805.7333333333,153.4,183.866666666667,91.3333333333333,31.6,239.933333333333,145.866666666667,1402.33333333333,31054.2666666667,5426,0.176164447933333,31.2981058304081,47.0787587326761,56.7685358862343,50.8393361014687,1570.15883940205,60.1079980416203,29.3351731024785,31.7325129945988,33.9217587145141,123.984714879736,98.3556713933574,197.124567819679,3604.98499039211,249.476594951453,0.0140538069357017,15479.98661,4034.917626,2161.427163,346.3897576,14380.32761,1.249641147,9.064108327,4.195291116,64.2076509,36.56109383,34.6500895,338.8652331,27.74511597,4690.122304,33.47703592,2.306044471,2.28996156,84.43624491,0.005086433,0.0922759,0.039434945,0.983473977,0.912413514,0.973343211,14.72743525,2.774511597
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,2364.32142857143,23322.5714285714,61836.2142857143,1.35642857142857,105.5,181,199.285714285714,110.714285714286,9963,148.357142857143,241,122.142857142857,9.92857142857143,29.4285714285714,138.428571428571,1065.07142857143,40818.7857142857,6144.21428571429,0.150520748928571,33.1494285830784,25.2769277587898,29.1690789164685,30.3984528235556,658.305283401133,61.3359063403599,25.0415040098817,47.671725441748,20.8269953729225,45.1147499088786,76.8652309972704,106.768235182361,454.054076510281,133.027572949502,0.00258724462945239,1332.507255,3370.327372,1321.532644,59.66146775,4883.677754,1.332416753,11.80880582,2.938278701,10.51247544,2.802966071,47.97809994,48.56850259,17.98223463,500.4474263,73.61854793,26.45067866,0.738292129,28.13610288,0.015849868,0.078581954,0.035397825,0.113252779,0.034857543,0.295823984,0.143823469,1.798223463
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,3056.76,23107.9333333333,57691.7333333333,1.32666666666667,14.0666666666667,157.666666666667,87.2,46.7333333333333,5039.93333333333,94.9333333333333,232.866666666667,114.8,0.181818181818182,26.6,63.0666666666667,906.733333333333,42678,6341.6,0.148592771333333,10.5658930165933,30.9300285590988,29.5180332291006,17.6208750661038,412.713229160163,52.4628666863752,38.799607263599,49.357587345528,0.603022689155525,35.8445054566048,67.6550775907435,80.4180742536569,515.924136172862,166.731092309914,0.00348841416857201,442.9078563,5249.86072,498.7916112,76.30468085,8920.913751,3.179077437,9.288903341,5.504167322,11.403039,1.221309035,70.88337203,20.51940777,13.12565828,296.6069678,175.8882384,15.46904819,2.226362168,261.941093,0.038353696,0.036993918,0.043984322,0.023987942,0.010561385,0.693696694,0.615202156,1.312565828
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,3452.74666666667,23417.1333333333,58329,1.412,15.3333333333333,162.466666666667,75.8,44.6666666666667,5143.2,40.4,237.266666666667,101.6,0.181818181818182,44.7333333333333,125.4,917.666666666667,43233.8666666667,6307.53333333333,0.145892130733333,6.44389707582372,28.1776676178308,39.833941019473,21.1648855643583,684.514029909437,40.3392754379295,33.3926139537872,44.1665678345705,0.603022689155525,51.563368318807,79.4326309342883,122.175907530709,483.14222494397,133.54392892371,0.00256106966412763,323.9790116,3883.986282,291.56336,55.46225053,6816.274673,2.133265234,4.959823644,4.052348853,8.987606637,0.934094849,56.90823166,13.72149586,12.56793451,259.1559924,72.63749019,2.633210049,1.39598335,92.89896956,0.03359726,0.076279173,0.080249406,0.174366221,0.015066063,0.823351056,0.490283027,1.256793451
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,3631.13571428571,21919.6428571429,55028.5,1.29571428571429,16.2142857142857,142.857142857143,70.0714285714286,42.0714285714286,4582.57142857143,56.5,207.428571428571,95.3571428571429,1.21428571428571,28.7857142857143,88.6428571428571,881.285714285714,40754.6428571429,6081.42857142857,0.149229965142857,9.37409336275388,29.811864295063,17.8819388284307,24.534008690338,391.981105173689,31.1590214124997,27.0034592818552,31.9653830617703,3.14223270519966,38.1659908445052,99.5309052450599,65.2456053001964,598.736696610565,145.133208989701,0.00331263857893249,487.3846201,3407.375544,755.0023464,56.20523213,5710.94941,1.579837083,3.437486028,4.450254187,9.510397791,1.203244441,52.38105472,16.75001654,13.46785804,303.2847,62.86312354,16.03135126,1.1653151,95.31310828,0.025874662,0.007161326,0.056354536,0.055405562,0.007084839,0.990931332,0.321749848,1.346785804
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,3940.82666666667,22842.7333333333,56752.8,1.34466666666667,18,156.6,90.2666666666667,36.2666666666667,4491.66666666667,88.8666666666667,231.733333333333,118,13.1333333333333,27.4,68.2666666666667,957.066666666667,42424.2,6334.13333333333,0.149304916066667,32.7239536556502,33.8985882554759,81.3690592886744,16.2413346859472,1303.04679592905,49.7750176388957,30.3113997100258,34.5170765191459,26.4382479067913,55.1462989303388,68.5872402405107,84.7883639815433,564.289464725331,143.634390364001,0.00273273465683978,196.5150343,2189.505993,223.979161,29.73641755,3225.774563,0.923007687,2.13136205,2.622442469,5.963937738,0.700899472,36.49555291,8.929101824,12.25687847,191.5053837,32.85207386,4.416598968,0.524097846,68.32973981,0.017314455,0.036233417,0.027138847,0.025577129,0.003215039,0.116935077,0.094618257,1.225687847
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,4208.64,23327.1333333333,56259.4666666667,1.338,6.8,130.8,37.1333333333333,25.2666666666667,3302.53333333333,102.6,217.733333333333,117.333333333333,0.181818181818182,38.9333333333333,54.8666666666667,993.466666666667,43221.4,6328.06666666667,0.146391761066667,7.2820719186624,23.3550239318469,25.8259743742797,16.8457992502865,287.436419470629,41.0588427921267,23.5780365917905,41.7880137747428,0.603022689155525,62.3245728501398,71.2960294092442,99.2844878307257,818.434551009251,201.124150239408,0.0028543143326219,299.9494325,3711.15207,334.2205693,46.8799998,4542.425909,1.049747683,2.791826174,5.41452311,10.45252365,1.072921849,65.73504848,14.23345251,13.92959389,205.5788987,106.3870844,6.961726331,0.996486006,37.35777084,0.004983547,0.030081004,0.007968769,0.130952766,0.004038338,0.581975022,0.170296554,1.392959389
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,4497.10769230769,23905.4615384615,57464.4615384615,1.32,6.84615384615385,167,33.8461538461538,28.3076923076923,3430.07692307692,98,228.384615384615,120.538461538462,0.181818181818182,19.3846153846154,43.3076923076923,967.230769230769,44027.9230769231,6353.23076923077,0.144297710153846,8.5522526647092,31.1474985619498,19.0999395891111,21.7423726679213,242.527820238717,43.4031488873023,36.1859513751273,55.8205687666822,0.603022689155525,29.7224338997175,55.9037634621388,93.5682939944169,474.945516443459,135.357030260809,0.00251063402377569,167.7999201,4217.700826,237.3718165,46.78120576,4414.084703,1.050225297,2.843511196,4.038560617,9.118797628,0.714706415,78.06690295,10.592352,12.11978687,206.6572639,50.2785658,2.315375042,0.804152565,51.03978495,0.014156455,0.045295099,0.060109751,0.147479116,0.006330412,0.162916633,0.163054645,1.211978687
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,4654.675,22628.8333333333,55695.0833333333,1.30666666666667,12,128.75,38.75,30.0833333333333,3587.41666666667,70.9166666666667,215.416666666667,122.583333333333,0.181818181818182,13.25,161.916666666667,988.916666666667,41852.1666666667,6051.58333333333,0.144591799083333,8.63397096042456,15.7371881512896,23.6263527751226,13.9379034117457,272.965351891652,40.0691636896489,32.4694495105037,35.6586297940327,0.603022689155525,29.2609730777113,118.675614660938,118.605118955399,374.732106330845,175.829182774508,0.00390588017756653,335.8691783,4013.123051,393.3367813,45.78783303,3780.979575,0.930570105,3.315937291,3.510172288,11.7594545,1.060803729,78.12846424,16.12570153,13.01429456,217.6595685,37.50970772,9.38595087,0.73313968,30.53025131,0.010595202,0.04688002,0.029526189,0.04012809,0.017051544,0.573784212,0.219705011,1.301429456
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,4745.8,22323.4615384615,54924.6153846154,1.44076923076923,13.1538461538462,162.461538461538,56.0769230769231,22.2307692307692,3247.53846153846,85.9230769230769,208.307692307692,120.076923076923,0.384615384615385,3,74.3076923076923,928.615384615385,41812.0769230769,6176.84615384615,0.147728606076923,9.02631480585288,32.4155708073949,25.2139562493392,16.9811358383052,549.897053302497,50.3114657880646,26.5153559765677,39.2416902848266,1.38675049056307,7.6594168620507,85.7791589056695,124.227974883235,1023.08768453951,197.258225917977,0.00305842526360649,238.5346084,3486.528107,386.7326744,38.5256522,3167.607313,0.814471895,3.032224277,3.038249121,5.798802064,0.994535425,70.05573441,13.26053158,11.60860149,206.9599076,93.38353963,7.70046112,0.466129212,47.14163657,0.00909909,0.012421038,0.01986838,0.133579217,0.022361288,0.531498179,0.190513613,1.160860149
