"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,0.0049588117203072,0.00287254624171592,64.93648567,2.106412572,111.546121514738,7.15304910895877,215.939193920518
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,0.0506075167058601,0.0234471160096919,171.3250337,4.492499717,253.287665894337,148.796100108363,357.779231680311
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.192857142857,0.0427731950343242,0.0106720770435295,69.55534929,1.920119418,228.961699730752,124.545211555866,333.378187905637
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.413333333333,0.0360094929416395,0.00899347059067599,130.2536735,4.448161977,207.960061663602,103.589028058613,312.331095268592
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,772.55,0.0468449471800855,0.0111435447995869,131.8879867,3.844581339,241.604696671274,137.152189984722,346.057203357825
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,799.733333333333,0.0410568174990383,0.0149235361711642,87.98899619,2.926433788,223.632260425368,119.229007092064,328.035513758672
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,888.225,0.0537570492288907,0.00827802686638785,183.5186364,7.306522756,263.067124129339,158.538602295339,367.595645963339
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,1089.45333333333,0.0380253369516327,0.0117129359552165,127.4096231,2.739950494,214.219359562529,109.836657426223,318.602061698836
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,1213.32142857143,0.0671200497472872,0.0154577333993237,171.3204442,6.260687092,304.559918538783,199.831516019858,409.288321057708
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,1808.84285714286,0.00835648758093003,0.00411714463284814,76.14964032,1.933172921,122.096077399322,17.7238796907367,226.468275107908
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,2110.62666666667,0.00487376446244597,0.00352154273196533,34.6500895,0.973343211,111.282045465301,6.88839239939217,215.67569853121
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,2364.32142857143,0.00338711693049556,0.0018726178993168,47.97809994,0.295823984,106.665929472669,2.261667783611,211.070191161727
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,3056.76,0.0014870274317506,0.00156707551894278,70.88337203,0.693696694,100.766055202483,-3.65302795551796,205.185138360484
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,3452.74666666667,0.00290638866437516,0.00183089284060396,56.90823166,0.823351056,105.173243822804,0.765366110016402,209.581121535592
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,3631.13571428571,0.00218994200989756,0.0024401676768102,52.38105472,0.990931332,102.948640620953,-1.46479444803401,207.362075689939
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,3940.82666666667,0.00161891954175879,0.00159934243590572,36.49555291,0.116935077,101.175586893907,-3.24242170760157,205.593595495416
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,4208.64,0.00127519437960854,0.00161478266949673,65.73504848,0.581975022,100.108302830959,-4.31252046134064,204.529126123258
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,4497.10769230769,0.00099832841306302,0.00124513632646854,78.06690295,0.162916633,99.248619961604,-5.17450422199124,203.671744145199
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,4654.675,0.00387943907142931,0.00284025839233696,78.12846424,0.573784212,108.194614691895,3.79396224310943,212.59526714068
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,4745.8,0.00180871183974307,0.00205301020786874,70.05573441,0.531498179,101.764901605817,-2.65157268673781,206.181375898373
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,4810.63076923077,0.00195065704188919,0.00144393249515934,53.9478412,0.881024174,102.205648658244,-2.20968736401171,206.620984680499
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,4936.93076923077,0.00262233655699005,0.00206051183573826,79.92720242,1.001958291,104.291247621646,-0.118809341607857,208.701304584901
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,5072.725,0.00871891793981297,0.00569441263966002,109.6646554,2.228401166,123.221442046893,18.8512034609702,227.591680632815
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,5184.44166666667,0.00217461509230536,0.00241211751636623,74.39152898,0.715396099,102.901049764415,-1.51250639301639,207.314605921846
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,5436.62307692308,0.00352574734345355,0.00204856156239774,89.12411225,2.309353539,107.096383936533,2.69314817530827,211.499619697758
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,5499.66923076923,0.00258203188106257,0.00164163326629848,71.42068742,0.41484736,104.166099558553,-0.244269187165841,208.576468304271
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,5646.26923076923,0.00226173139710457,0.00156483924700002,139.1876948,0.806932965,103.171550309541,-1.24131882288469,207.584419441966
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,5947.94615384615,0.00306159072140222,0.00168399229360793,71.47093889,0.862385743,105.655154082052,1.24845370661686,210.061854457487
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,6370.75384615385,0.0035605407067493,0.00167230353567401,46.22785062,0.727736984,107.20441909436,2.801439635861,211.607398552859
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,6433.53846153846,0.0128803677735516,0.0124664058130167,35.5730101,0.632117041,136.142954858242,31.7915130649627,240.494396651522
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,6500.14166666667,0.023056113040011,0.00915099185726935,37.52281834,0.853159602,167.739160046053,63.4050089769751,272.07331111513
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,6564.375,0.00314781442171992,0.00270973510341645,86.72448526,0.810766896,105.922883044988,1.51683266441344,210.328933425563
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,6812.30714285714,0.00232279697814026,0.00249550676673606,76.44263413,1.188038698,103.361162036033,-1.05122729008471,207.77355136215
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,7055.1,0.00366027330597067,0.00181238574344099,83.80568894,1.326590955,107.514093873592,3.11184645537702,211.916341291807
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,7160.46428571429,0.0052599911785451,0.00256842577257587,85.69090324,1.236042476,112.48129900903,8.09026007515565,216.872337942904
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,7263.93333333333,0.00297239569979542,0.00157129823474508,65.96855978,1.340395888,105.378199015802,0.97082317660697,209.785574854996
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,7451.67142857143,0.00370487331588111,0.00160847769712323,88.8200419,0.905659664,107.652579166571,3.250657850696,212.054500482446
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,7505.43333333333,0.00515960500501832,0.00210727718065386,81.43967116,1.972165631,112.169594848429,7.77788209395942,216.561307602899
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,7531.69230769231,0.00463550333837089,0.00263861358927366,77.12979485,1.39888174,110.542232589937,6.14693767789112,214.937527501983
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,7669.85,0.00776939018836472,0.00294743715743431,50.91367477,0.859909114,120.273110216578,15.8976294681334,224.648590965022
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,7695.93846153846,0.00809983450818418,0.00211264800031184,78.81628528,1.313862982,121.299156590456,16.9255403362532,225.672772844659
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,7751.90714285714,0.00467003822848303,0.00246242484870325,59.19980605,0.762372708,110.649465175418,6.25440962247006,215.044520728367
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,7831.4,0.00449406339977822,0.00293889520515134,67.02513333,0.136232196,110.103054406472,5.70677429862133,214.499334514323
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,386.276923076923,0.00195371083883988,0.00149027030676676,77.55523489,0.957157998,102.215130852671,-2.20018076778467,206.630442473126
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,621.707692307692,0.00175425834224282,0.00177860981349338,68.05571381,0.211252066,101.595820734082,-2.82109232316377,206.012733791327
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,928.807692307692,0.00118195502875016,0.00185964397678257,78.5344764,1.42230775,99.8187899172452,-4.60280488201171,204.240384716502
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,1082.7,0.00202564803031091,0.00190231438396501,79.19188077,0.248883511,102.438499480996,-1.97623837318945,206.853237335181
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,1469.79230769231,0.00201945692607867,0.00169559576982186,72.04904865,0.888278315,102.419275788329,-1.99551136585509,206.834062942512
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,1540.33333333333,0.00149357841477212,0.00133318490696221,63.78046606,0.743036154,100.786396337045,-3.63263328749701,205.205425961586
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,1613.25833333333,0.00418536397545292,0.00224964174582522,67.625654,0.890889058,109.14452703605,4.74606942131702,213.542984650784
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,1994.20833333333,0.00562805444235962,0.00321533818063762,68.96032566,0.946703239,113.624154112126,9.23555188106175,218.012756343191
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,2065.98461538462,0.00744797557089441,0.00486940116788756,79.88473282,0.812607102,119.275101526499,14.8977660908504,223.652436962148
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,2386.005,0.00467987949250275,0.00252396970879586,95.06307262,0.842246234,110.680022799369,6.28503536987972,215.075010228859
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,2436.8,0.00547653505106758,0.00332899599642991,80.95231282,1.021867117,113.153678716778,8.76407981653972,217.543277617017
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,2712.45833333333,0.00834690302917353,0.00481121990127418,86.09850052,0.414138987,122.066316879969,17.694066661707,226.438567098232
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,2912.56153846154,0.0530464692566044,0.0178194064620913,150.3131973,1.05818661,260.860737273262,156.340892230947,365.380582315576
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,3063.31538461538,0.00132805871210495,0.0016757535412183,90.88637985,0.506644858,100.272449264752,-4.14793811747856,204.692836646982
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,3406.90833333333,0.00202660739944406,0.00132682868489747,100.2782265,1.023650594,102.441478370815,-1.97325184522242,206.856208586853
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,3606.60833333333,0.00194582210034342,0.00196782077965093,25.74171216,0.234095087,102.190635919506,-2.22473874452096,206.606010583532
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,3672.84615384615,0.00216163814160183,0.00184779416001112,89.95098118,1.03323831,102.860755674262,-1.55290307803304,207.274414426557
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,4072.19090909091,0.00308188209480863,0.0027637261798001,90.16944152,1.602499353,105.718159825701,1.3116126786706,210.124706972731
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,4264.50833333333,0.00106086429100046,0.00123098263121933,123.0745887,1.645659293,99.4427970345525,-4.97980481695238,203.865398886057
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,4460.44166666667,0.00496092141910322,0.00154396244155252,105.1299282,1.01440831,111.552672236508,7.15961419860844,215.945730274408
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,4699.99090909091,0.00616810266165283,0.00145177784526961,111.2389984,1.490631676,115.301031225426,10.9159080282276,219.686154422625
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,5048.06666666667,0.0045085646143738,0.00176472609122391,133.8523408,1.917764139,110.148081413324,5.75190267451576,214.544260152132
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,5181.87272727273,0.00385297299755572,0.00292299940183303,134.8474469,3.838698414,108.112436190102,3.71159213632836,212.513280243875
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,5467.83076923077,0.00351531091379015,0.00169228570548204,116.7067894,2.32399316,107.06397829307,2.66066556004331,211.467291026097
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,5603.63333333333,0.00531680826141293,0.00288751994842556,116.4661719,2.000141334,112.657718933218,8.26705961867158,217.048378247765
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,5955.025,0.0061254734836068,0.00195199188132541,111.5989159,3.350577393,115.168665465351,10.783271810127,219.554059120575
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,6277.73636363636,0.00539517980158767,0.00169028402221009,113.2452164,0.965146855,112.901066540632,8.51092878041682,217.291204300847
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,6466.25,0.00533086802842065,0.00157094849301197,94.94394762,0.306703081,112.701375222918,8.31080965211733,217.091940793719
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,6808.05,0.00668191183037438,0.00161838466771654,153.9080871,0.139873274,116.896434755801,12.5145152595028,221.2783542521
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,6937.85454545455,0.00662465010213072,0.00148825455716053,203.7536927,0.785253398,116.718634185168,12.33636278318,221.100905587156
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,7212.99166666667,0.00365130675756027,0.00121819004211696,143.0455433,0.361026463,107.486252285975,3.08393921271468,211.888565359235
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,7429.425,0.00598134310052157,0.00193711815298991,123.0309909,1.441777981,114.721133315272,10.334819950095,219.107446680448
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,7841.69166666667,0.00726151210004633,0.00223244303252705,124.2977188,1.774845393,118.696122991692,14.3176929942346,223.074552989149
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,8051.725,0.0110860101743431,0.00129467169069106,132.9506239,0.795585684,130.571383499064,26.2126712230188,234.930095775109
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,8122.73846153846,0.0108230429764301,0.00197409172793624,206.9438485,1.311951876,129.754857011288,25.3949729358598,234.114741086717
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,8271.9,0.0102458208190464,0.00135910118412422,171.8039896,1.364271196,127.962552934676,23.6000014446351,232.325104424716
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,8483.125,0.00663623455338369,0.00206582478343556,133.8686841,1.069432805,116.754604493897,12.3724043887964,221.136804598997
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,8623.30833333333,0.00816266220280899,0.00263698412456291,132.8334633,1.29146913,121.494239769021,17.1209731608171,225.867506377224
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,8696.08461538462,0.00581354412670445,0.00219683432186256,158.8010154,0.904816904,114.200108990448,9.81271460888557,218.587503372011
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,8805.21818181818,0.00583380936943419,0.00125212072482594,162.2061418,1.316712073,114.26303359702,9.87577035774385,218.650296836297
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,8943.06666666667,0.00570715588251827,0.00292200688955588,252.3308725,4.505949749,113.869768096012,9.48168260014295,218.257853591881
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,9234.5,0.00616027746445143,0.00243611537947587,146.3233767,0.198692461,115.276733591205,10.891560801021,219.66190638139
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,9367.74166666667,0.00592953125479294,0.00252557557320716,125.1519053,1.945787526,114.560254906277,10.1736089317647,218.946900880789
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,9437.28181818182,0.00629248045530186,0.00227695928203763,109.4298921,0.455927084,115.687230583413,11.3028924151751,220.071568751651
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,9717.925,0.00536764999494563,0.00189608456661152,43.73690339,0.27225223,112.815585094638,8.4252644011928,217.205905788083
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,9857.625,0.00613983111608936,0.00261509192239901,91.72627388,3.635535922,115.213246642459,10.8279441579779,219.59854912694
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,10071.1416666667,0.0122107343865823,0.00173035031374647,94.3121603,0.343663385,134.063709226472,29.7097021558119,238.417716297133
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,10256.1727272727,0.00967458757382483,0.00365954950793154,208.7810778,1.402063318,126.188844734097,21.8235246339328,230.554164834261
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,10446.9,0.0125168814252483,0.00259617741463643,50.30182718,0.374690808,135.014311309959,30.6614989142608,239.367123705658
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,10658.8916666667,0.00526284154884188,0.00184755033461782,81.49647786,0.116574638,112.490149553378,8.09912969424455,216.881169412512
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,10924.02,0.00456822988870346,0.00326228227926185,91.41696835,0.086427391,110.333345116467,5.93758259233567,214.729107640599
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,154.78,0.001571772,0.001330175,81.06532941,0.899825156,101.029191385322,-3.38920055484867,205.447583325493
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,333.91,0.004396117,0.002554765,104.8784032,2.087080224,109.798925867111,5.40195891498206,214.19589281924
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,440.63,0.003209075,0.001845419,94.53614478,0.642845784,106.113100247815,1.70750990573012,210.518690589899
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,704.72,0.002962292,0.002192898,92.32272965,0.858601386,105.346826515456,0.939373965259435,209.754279065652
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,810.69,0.004121289,0.002562634,111.3330188,1.213529905,108.94557098725,4.54665671257307,213.344485261927
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,862.94,0.00379752,0.002067735,101.3618316,1.267022895,107.940251819997,3.5390054148176,212.341498225177
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,1116.79,0.004865354,0.001691591,129.978,1.6117272,111.25593055281,6.86221991020255,215.649641195418
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,1426.52,0.017910194,0.003463905,270.9112707,2.248563547,151.760820414854,47.4230132998431,256.098627529865
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,1634.77,0.056487861,0.019460507,385.7181504,2.892886128,271.546433191217,166.982728936029,376.110137446406
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,1723.12,0.044473894,0.005408792,341.4057384,3.789603697,234.242456282246,129.811714342742,338.673198221749
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,1830.5,0.10825964,0.021469475,511.7163841,4.963648926,432.300432961018,326.52335197691,538.077513945126
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,1878.53,0.101455649,0.018109159,440.388663,3.258876106,411.173695793116,305.614721624952,516.73266996128
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,1980.2,0.110125563,0.023405524,437.9821679,5.956557484,438.094218519603,332.254267296884,543.934169742323
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,2030.05,0.140951394,0.014906593,460.3240616,3.452430462,533.809987326349,426.743503857348,640.87647079535
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,2091.11,0.159336529,0.027001294,498.3007666,1.79388276,590.89676403452,482.933364976452,698.860163092587
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,2400.08,0.170626368,0.014891166,551.4510882,4.852769576,625.952286774178,517.378476409125,734.526097139232
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,2499.09,0.102839262,0.018176764,496.7792725,4.471013453,415.469884337912,309.867977704259,521.071790971564
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,2647.86,0.145655318,0.018137388,524.5580637,3.671906446,548.415909939384,441.13153625035,655.700283628418
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,2906.71,0.079936555,0.013807247,465.9206978,6.103561141,344.355817428876,239.370489887271,449.341144970481
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,3009.64,0.052669949,0.008932555,386.5194115,6.957349406,259.691622778596,155.176295332073,364.20695022512
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,3058.43,0.083608357,0.009403258,428.9221796,9.178934644,355.756948880487,250.686310905291,460.827586855682
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,3107.49,0.058653656,0.006826158,400.1003901,5.161295033,278.271336519949,173.677657855759,382.865015184138
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,3155.81,0.080855749,0.01376145,414.5633709,3.067768944,347.209961422351,242.20376512582,452.216157718883
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,3200.37,0.086594891,0.013573406,399.5212471,2.916505104,365.030288433847,259.886433128476,470.174143739217
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,3335.04,0.102523268,0.007068683,450.2820056,4.86304566,414.488706940023,308.896669358287,520.080744521759
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,3436.21,0.115019379,0.005568322,473.1352636,3.595828004,453.289765424365,347.278698537378,559.300832311352
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,3538.8,0.135080447,0.012774967,531.0457626,4.035947796,515.580399104424,408.774563139118,622.38623506973
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,3690.04,0.125887115,0.010049267,493.0148139,1.626948886,487.034636939061,380.611536188634,593.457737689488
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,3791.98,0.160295977,0.009556008,580.8240397,0.87123606,593.875898739764,485.862372983514,701.889424496014
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,3841.55,0.154494715,0.017774894,528.0720887,7.92108133,575.86268597741,468.147256096756,683.578115858065
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,3891.1,0.14371741,0.003864093,528.8866074,1.322216519,542.398607304566,435.204971419781,649.592243189352
