"Element","Model","n_test_median","n_success","Failure_rate_pct","R2_single","RMSE_single","RMSE_ppm_single","R2_mean","R2_sd","R2_q05","R2_q25","R2_q75","R2_q95","RMSE_mean","RMSE_sd","RMSE_ppm_mean","RMSE_ppm_sd","R2_boot_s","RMSE_boot_s","Robustness_boot","Bootstrap_Unstable"
"Sr","WLS_weighted",120,2000,0,0.605197017350042,0.38880693583257,61.616501941787,0.591142431208165,0.0557300424291053,0.489657473355962,0.556996746339724,0.630605382937026,0.672037080636319,0.393455313385731,0.0276937441982073,60.5558927501267,5.26449830625146,0,0.98209268363606,0.0071629265455758,FALSE
"Ti","PLS_LOO",120,2000,0,0.756227776634957,0.607666319730726,1919.97750377683,0.739163621872943,0.0410007409003474,0.666118384525011,0.713212145030929,0.769235934655306,0.800144234795754,0.623898474640966,0.0407413624626317,2165.65912936333,664.323337029607,0.937285532725254,0.680093673788913,0.690333850119587,FALSE
"Ti","PLS_kfold",120,2000,0,0.756227776634957,0.607666319730726,1919.97750377683,0.739163621872943,0.0410007409003474,0.666118384525011,0.713212145030929,0.769235934655306,0.800144234795754,0.623898474640966,0.0407413624626317,2165.65912936333,664.323337029607,0.937285532725254,0.680093673788913,0.690333850119587,FALSE
"Ti","Bayes",120,2000,0,0.757847910218222,0.605643649083077,2132.72586760655,0.740669782493147,0.0400655385419121,0.670524969765554,0.715409294841138,0.769916507553549,0.799989588472668,0.622162917765223,0.0396698157487076,2377.52692907741,753.230525650054,1,1,0.6,FALSE
"Ti","RF",121,500,0,0.737139589077221,0.631009137231014,1647.90252563752,0.716653623452745,0.0409469389113495,0.651065071739218,0.688672145742203,0.746313964183348,0.777338338386351,0.650410100220353,0.0395329057695358,1715.24618513775,210.077790665043,0,0,0.4,FALSE
"Ti","OLS",120,2000,0,0.729930592021033,0.639603384224678,2035.54425020404,0.721472211780129,0.0414752687699907,0.647980042492791,0.694871744829879,0.75066304101695,0.783176150339138,0.644961087950967,0.0396428193778996,2154.71909342437,405.805847037016,0.20063942445076,0.663574945078974,0.254953676638867,FALSE
"Ti","WLS",120,2000,0,0.728935134347202,0.640781067535794,1882.89538666468,0.721472211780129,0.0414752687699907,0.647980042492791,0.694871744829879,0.75066304101695,0.783176150339138,0.644961087950967,0.0396428193778996,2154.71909342437,405.805847037016,0.20063942445076,0.663574945078974,0.254953676638867,FALSE
"Ti","OLS_weighted",120,2000,0,0.718555763474536,0.652933928562262,2173.73266969499,0.721472211780129,0.0414752687699907,0.647980042492791,0.694871744829879,0.75066304101695,0.783176150339138,0.644961087950967,0.0396428193778996,2154.71909342437,405.805847037016,0.20063942445076,0.663574945078974,0.254953676638867,FALSE
"Ti","WLS_weighted",120,2000,0,0.72919658362992,0.640471967780676,1893.08238585334,0.721472211780129,0.0414752687699907,0.647980042492791,0.694871744829879,0.75066304101695,0.783176150339138,0.644961087950967,0.0396428193778996,2154.71909342437,405.805847037016,0.20063942445076,0.663574945078974,0.254953676638867,FALSE
"Zr","RF",120,500,0,0.744624310661954,0.664116978438206,47.763991633004,0.710744968577537,0.0357710771347736,0.650956013976062,0.687588587798203,0.736361547956011,0.766047255142004,0.7033950216384,0.042379182541046,49.181926638079,11.8347858633488,1,0,1,FALSE
"Zr","Bayes",120,2000,0,0.7219222288162,0.693007515213175,84.3816359771264,0.698559296384951,0.0384115400049172,0.634646454317492,0.674651081867961,0.725321089320003,0.757423994564706,0.717746663424742,0.043589556074496,92.82995466692,36.7731761661837,0.89497575321119,0.370516651050839,0.788778791506378,FALSE
"Zr","PLS_LOO",120,2000,0,0.72037835645274,0.69492862207945,77.8910261396823,0.694075605784485,0.0415647851572496,0.623568769711589,0.6689463386525,0.722729743433478,0.756258896754447,0.722864940450777,0.0466908378257578,86.9366381626998,33.59206531562,0.856332318470304,0.320489834414736,0.785603457316288,FALSE
"Zr","PLS_kfold",120,2000,0,0.72037835645274,0.69492862207945,77.8910261396823,0.694075605784485,0.0415647851572496,0.623568769711589,0.6689463386525,0.722729743433478,0.756258896754447,0.722864940450777,0.0466908378257578,86.9366381626998,33.59206531562,0.856332318470304,0.320489834414736,0.785603457316288,FALSE
